Cat,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)","Total Local Revenue
6000 ",Local % of Total Revenue,"Total State Revenue
7000",State % of Total Revenue,"Total Federal Revenue
8000",Federal % of Total Revenue,"Total Other Revenue
9000",Other % of Total Revenue
1.0,106167504.0,North Clarion County SD,Clarion,8258942.3,2678489.8699999996,199456.16,2877946.03,0.3485,5175182.42,0.6266,205813.85,0.0249,,0.0
1.0,106168003.0,Redbank Valley SD,Clarion,16492860.17,3044353.3800000004,363242.65,3407596.03,0.2066,12749312.73,0.773,335951.41,0.0204,,0.0
1.0,106169003.0,Union SD,Clarion,13407865.49,2138555.8600000003,526436.49,2664992.35,0.1988,7776084.84,0.58,278788.3,0.0208,2688000.0,0.2005
1.0,110171003.0,Clearfield Area SD,Clearfield,36280367.93,14085502.96,1393161.13,15478664.09,0.4266,19526139.71,0.5382,1149498.85,0.0317,126065.28,0.0035
1.0,110171803.0,Curwensville Area SD,Clearfield,33642018.64,4118010.0399999996,281506.81999999995,4399516.86,0.1308,10884356.99,0.3235,536354.59,0.0159,17821790.2,0.5297
1.0,106172003.0,Dubois Area SD,Clearfield,55556334.95,23143646.21,1829548.25,24973194.46,0.4495,29195593.27,0.5255,1387547.22,0.025,,0.0
1.0,110173003.0,Glendale SD,Clearfield,13047265.01,2892799.5500000003,346897.01999999996,3239696.57,0.2483,8740064.55,0.6699,1067503.89,0.0818,,0.0
1.0,110173504.0,Harmony Area SD,Clearfield,6317252.62,1186121.56,77295.77,1263417.33,0.2,4122280.44,0.6525,931554.85,0.1475,,0.0
1.0,110175003.0,Moshannon Valley SD,Clearfield,13826752.56,3301209.4600000004,250091.81999999998,3551301.28,0.2568,9835792.45,0.7114,439658.83,0.0318,,0.0
1.0,110177003.0,Philipsburg-Osceola Area SD,Clearfield,29861183.65,10468909.489999998,953687.36,11422596.85,0.3825,17107636.45,0.5729,1329663.35,0.0445,1287.0,0.0
1.0,110179003.0,West Branch Area SD,Clearfield,26861961.43,4629664.850000001,432721.54999999993,5062386.4,0.1885,11506047.89,0.4283,310259.07,0.0116,9983268.07,0.3717
1.0,110183602.0,Keystone Central SD,Clinton,69928238.03,29520199.43,1694421.6500000001,31214621.08,0.4464,36481414.21,0.5217,2232202.74,0.0319,,0.0
1.0,116191004.0,Benton Area SD,Columbia,11693887.0,5516033.0600000005,233075.27,5749108.33,0.4916,5689432.67,0.4865,255346.0,0.0218,,0.0
1.0,116191103.0,Berwick Area SD,Columbia,54325781.1,18941773.140000004,1168922.97,20110696.11,0.3702,23568622.68,0.4338,1195237.21,0.022,9451225.1,0.174
1.0,116191203.0,Bloomsburg Area SD,Columbia,23823255.26,13174755.160000002,504127.26999999996,13678882.43,0.5742,9544273.11,0.4006,599603.08,0.0252,496.64,0.0
1.0,116191503.0,Central Columbia SD,Columbia,28773586.08,16300846.419999996,514755.95999999996,16815602.38,0.5844,11004885.29,0.3825,352644.42,0.0123,600453.99,0.0209
1.0,116195004.0,Millville Area SD,Columbia,12189313.0,5143300.0,300744.0,5444044.0,0.4466,6390668.0,0.5243,350957.0,0.0288,3644.0,0.0003
1.0,116197503.0,Southern Columbia Area SD,Columbia,20230851.44,10910169.680000002,375599.73,11285769.41,0.5578,8131854.51,0.402,353102.52,0.0175,460125.0,0.0227
1.0,105201033.0,Conneaut SD,Crawford,36621400.73,15296753.83,667204.89,15963958.72,0.4359,19406497.28,0.5299,1004160.74,0.0274,246783.99,0.0067
1.0,105201352.0,Crawford Central SD,Crawford,55876964.59,24419745.750000004,1857831.9,26277577.65,0.4703,27677101.38,0.4953,1915435.56,0.0343,6850.0,0.0001
1.0,105204703.0,Penncrest SD,Crawford,49875739.15,15063412.229999997,3169783.0399999996,18233195.27,0.3656,30244129.33,0.6064,1398414.55,0.028,,0.0
1.0,115210503.0,Big Spring SD,Cumberland,46177164.54,26847113.45,937163.94,27784277.39,0.6017,17792628.54,0.3853,558643.61,0.0121,41615.0,0.0009
1.0,115211003.0,Camp Hill SD,Cumberland,20950234.33,15625989.580000002,1035289.48,16661279.06,0.7953,4172854.27,0.1992,116101.0,0.0055,,0.0
1.0,115211103.0,Carlisle Area SD,Cumberland,77433410.09,50147943.32,1653339.1800000002,51801282.5,0.669,23843850.48,0.3079,1782277.11,0.023,6000.0,0.0001
1.0,115211603.0,Cumberland Valley SD,Cumberland,119284236.0,88904383.0,2562211.0,91466594.0,0.7668,26749922.0,0.2243,1051220.0,0.0088,16500.0,0.0001
1.0,115212503.0,East Pennsboro Area SD,Cumberland,38903020.96,26215614.41,1067941.62,27283556.03,0.7013,11266377.72,0.2896,353087.21,0.0091,,0.0
1.0,115216503.0,Mechanicsburg Area SD,Cumberland,61472595.69,43708127.34,2277130.1599999997,45985257.5,0.7481,14868341.01,0.2419,605477.18,0.0098,13520.0,0.0002
1.0,115218003.0,Shippensburg Area SD,Cumberland,56263887.98,26461492.390000004,944995.6099999999,27406488.0,0.4871,17742284.78,0.3153,1116115.2,0.0198,9999000.0,0.1777
1.0,115218303.0,South Middleton SD,Cumberland,32247165.76,21949490.869999997,764453.81,22713944.68,0.7044,9332892.08,0.2894,200329.0,0.0062,,0.0
1.0,115221402.0,Central Dauphin SD,Dauphin,262481924.1,123082639.26000002,5355263.0,128437902.26,0.4893,43111800.57,0.1642,2531483.17,0.0096,88400738.1,0.3368
1.0,115221753.0,Derry Township SD,Dauphin,59219647.36,45692223.839999996,1177584.68,46869808.52,0.7915,9818378.27,0.1658,470504.11,0.0079,2060956.46,0.0348
1.0,115222504.0,Halifax Area SD,Dauphin,18946890.57,8877053.12,447850.85000000003,9324903.97,0.4922,9282214.69,0.4899,337858.21,0.0178,1913.7,0.0001
1.0,115222752.0,Harrisburg City SD,Dauphin,138010430.79,50213597.49,4635206.55,54848804.04,0.3974,71581888.98,0.5187,11579737.77,0.0839,,0.0
1.0,115224003.0,Lower Dauphin SD,Dauphin,58634824.65,36844103.970000006,1228067.68,38072171.65,0.6493,19829481.14,0.3382,503171.86,0.0086,230000.0,0.0039
1.0,115226003.0,Middletown Area SD,Dauphin,43179010.12,26608142.22,971604.1000000001,27579746.32,0.6387,14803012.48,0.3428,789925.32,0.0183,6326.0,0.0001
1.0,115226103.0,Millersburg Area SD,Dauphin,13419822.52,6306019.069999999,690982.22,6997001.29,0.5214,6235157.89,0.4646,187663.34,0.014,,0.0
1.0,115228003.0,Steelton-Highspire SD,Dauphin,20356588.16,6132815.949999997,1441723.48,7574539.43,0.3721,11795796.78,0.5795,986251.95,0.0484,,0.0
1.0,115228303.0,Susquehanna Township SD,Dauphin,46573322.88,35434884.230000004,660742.5000000001,36095626.73,0.775,9882787.98,0.2122,594888.17,0.0128,20.0,0.0
1.0,115229003.0,Upper Dauphin Area SD,Dauphin,24249601.15,8408967.350000001,372824.2,8781791.55,0.3621,9804137.45,0.4043,466672.15,0.0192,5197000.0,0.2143
1.0,125231232.0,Chester-Upland SD,Delaware,128905276.0,18024793.0,3299754.0,21324547.0,0.1654,99222321.0,0.7697,7733321.0,0.06,625087.0,0.0048
1.0,125231303.0,Chichester SD,Delaware,68675219.53,44081275.58999999,1343564.6099999999,45424840.2,0.6614,21447105.22,0.3123,1642460.6,0.0239,160813.51,0.0023
1.0,125234103.0,Garnet Valley SD,Delaware,94092018.39,74752691.08000001,2428472.39,77181163.47,0.8203,16468137.52,0.175,442717.4,0.0047,,0.0
1.0,125234502.0,Haverford Township SD,Delaware,108862141.43,89665421.88,1095604.6099999999,90761026.49,0.8337,17742164.04,0.163,358950.9,0.0033,,0.0
1.0,125235103.0,Interboro SD,Delaware,61065617.79,38448493.699999996,1938838.2000000002,40387331.9,0.6614,19497272.71,0.3193,1181013.18,0.0193,,0.0
1.0,125235502.0,Marple Newtown SD,Delaware,77321196.57,62537426.44,1698367.54,64235793.98,0.8308,12361468.12,0.1599,723934.47,0.0094,,0.0
1.0,125236903.0,Penn-Delco SD,Delaware,54416562.68,38323068.87999999,942111.0800000001,39265179.96,0.7216,14854407.13,0.273,296975.59,0.0055,,0.0
1.0,125237603.0,Radnor Township SD,Delaware,88380541.65,70494100.38,3664344.9699999997,74158445.35,0.8391,13585998.77,0.1537,545063.11,0.0062,91034.42,0.001
1.0,125237702.0,Ridley SD,Delaware,100392632.0,69427446.32,1531645.56,70959091.88,0.7068,28169529.31,0.2806,1264010.81,0.0126,,0.0
1.0,125237903.0,Rose Tree Media SD,Delaware,86449123.88,68485757.54999998,3179560.51,71665318.06,0.829,14097955.71,0.1631,436645.24,0.0051,249204.87,0.0029
1.0,125238402.0,Southeast Delco SD,Delaware,71199480.08,36217777.1,1195270.6600000001,37413047.76,0.5255,29719958.01,0.4174,4066474.31,0.0571,,0.0
1.0,125238502.0,Springfield SD,Delaware,67466237.18,54438045.09,1160152.94,55598198.03,0.8241,11572410.41,0.1715,290331.74,0.0043,5297.0,0.0001
1.0,125239452.0,Upper Darby SD,Delaware,182169747.21,98463217.78999999,4510261.460000001,102973479.25,0.5653,70819517.6,0.3888,5837421.7,0.032,2539328.66,0.0139
1.0,125239603.0,Wallingford-Swarthmore SD,Delaware,72512189.55,56211789.949999996,1345495.0,57557284.95,0.7938,13889948.42,0.1916,167706.18,0.0023,897250.0,0.0124
1.0,125239652.0,William Penn SD,Delaware,91231892.96,45279157.27,1091328.84,46370486.11,0.5083,40820795.69,0.4474,4040611.16,0.0443,,0.0
1.0,109243503.0,Johnsonburg Area SD,Elk,10603216.88,2462139.4,254434.0,2716573.4,0.2562,7703187.17,0.7265,183456.31,0.0173,,0.0
1.0,109246003.0,Ridgway Area SD,Elk,12761784.5,4494069.600000001,402179.37,4896248.97,0.3837,7799812.54,0.6112,62582.49,0.0049,3140.5,0.0002
1.0,109248003.0,Saint Marys Area SD,Elk,26514918.82,14249854.76,494114.67999999993,14743969.44,0.5561,11283735.68,0.4256,487213.7,0.0184,,0.0
1.0,105251453.0,Corry Area SD,Erie,30551504.52,7674976.57,834666.43,8509643.0,0.2785,20635882.15,0.6754,1405979.37,0.046,,0.0
1.0,105252602.0,Erie City SD,Erie,183157494.83,53134029.31999999,5972406.210000001,59106435.53,0.3227,104164890.71,0.5687,17330428.58,0.0946,2555740.01,0.014
1.0,105253303.0,Fairview SD,Erie,36948352.0,17009468.0,405113.0,17414581.0,0.4713,6873770.0,0.186,215533.0,0.0058,12444468.0,0.3368
1.0,105253553.0,Fort LeBoeuf SD,Erie,30512080.01,16586991.730000002,628415.6199999999,17215407.35,0.5642,12753566.38,0.418,540496.75,0.0177,2609.53,0.0001
1.0,105253903.0,General McLane SD,Erie,31745288.86,13061527.16,1030691.8400000001,14092219.0,0.4439,17156280.6,0.5404,440892.98,0.0139,55896.28,0.0018
1.0,105254053.0,Girard SD,Erie,32655873.61,8849239.260000002,599822.95,9449062.21,0.2894,14415591.22,0.4414,1169921.33,0.0358,7621298.85,0.2334
1.0,105254353.0,Harbor Creek SD,Erie,31425586.71,16133705.0,662951.49,16796656.49,0.5345,14303381.83,0.4552,308434.23,0.0098,17114.16,0.0005
1.0,105256553.0,Iroquois SD,Erie,18566183.69,5298540.1,616155.52,5914695.62,0.3186,12228416.16,0.6586,390835.91,0.0211,32236.0,0.0017
1.0,105257602.0,Millcreek Township SD,Erie,96444081.81,60167974.06999999,3720517.38,63888491.45,0.6624,29164835.44,0.3024,1875723.51,0.0194,1515031.41,0.0157
1.0,105258303.0,North East SD,Erie,33421500.54,8901031.579999998,391856.62999999995,9292888.21,0.2781,13414844.24,0.4014,695088.09,0.0208,10018680.0,0.2998
1.0,105258503.0,Northwestern  SD,Erie,19454898.21,4922793.760000001,466741.71,5389535.47,0.277,13516508.48,0.6948,548754.76,0.0282,99.5,0.0
1.0,105259103.0,Union City Area SD,Erie,17481465.95,3163696.6900000004,369314.0999999999,3533010.79,0.2021,13467786.0,0.7704,480669.16,0.0275,,0.0
1.0,105259703.0,Wattsburg Area SD,Erie,23298147.0,10564617.0,1117723.0,11682340.0,0.5014,11430007.0,0.4906,173457.0,0.0074,12343.0,0.0005
1.0,101260303.0,Albert Gallatin Area SD,Fayette,50021353.93,10276227.359999998,1268066.12,11544293.48,0.2308,35528992.56,0.7103,2803067.89,0.056,145000.0,0.0029
1.0,101260803.0,Brownsville Area SD,Fayette,26845503.77,6430979.709999999,511287.57,6942267.28,0.2586,18740063.61,0.6981,1105910.87,0.0412,57262.01,0.0021
1.0,101261302.0,Connellsville Area SD,Fayette,69305128.0,16470744.349999998,1968798.2199999997,18439542.57,0.2661,47733187.6,0.6887,2679483.0,0.0387,452914.83,0.0065
1.0,101262903.0,Frazier SD,Fayette,17079535.12,5347801.8,236344.7,5584146.5,0.3269,10771030.04,0.6306,448180.58,0.0262,276178.0,0.0162
1.0,101264003.0,Laurel Highlands SD,Fayette,44329405.25,18872319.349999994,831555.37,19703874.72,0.4445,23261654.84,0.5247,1363875.69,0.0308,,0.0
1.0,101268003.0,Uniontown Area SD,Fayette,43771120.29,14913863.259999998,900099.5999999999,15813962.86,0.3613,25328011.48,0.5786,2624145.95,0.06,5000.0,0.0001
1.0,106272003.0,Forest Area SD,Forest,11848442.49,6379906.549999999,249330.07000000004,6629236.62,0.5595,4907522.54,0.4142,311683.33,0.0263,,0.0
1.0,112281302.0,Chambersburg Area SD,Franklin,131348460.0,75955418.0,2661868.0,78617286.0,0.5985,38952859.0,0.2966,4003152.0,0.0305,9775163.0,0.0744
1.0,112282004.0,Fannett-Metal SD,Franklin,7574187.7,3181769.72,209883.18000000002,3391652.9,0.4478,3814910.37,0.5037,367403.18,0.0485,221.25,0.0
1.0,112283003.0,Greencastle-Antrim SD,Franklin,40611097.99,22738706.860000003,1076810.25,23815517.11,0.5864,12560376.07,0.3093,1279028.55,0.0315,2956176.26,0.0728
1.0,112286003.0,Tuscarora SD,Franklin,41140947.65,19179861.580000006,648462.9399999998,19828324.52,0.482,15863080.24,0.3856,524542.89,0.0127,4925000.0,0.1197
1.0,112289003.0,Waynesboro Area SD,Franklin,69523638.73,25285242.259999994,3295871.1700000004,28581113.43,0.4111,23044875.01,0.3315,990184.08,0.0142,16907466.21,0.2432
1.0,111291304.0,Central Fulton SD,Fulton,14808121.0,5254529.0,320341.0,5574870.0,0.3765,8425487.0,0.569,807764.0,0.0545,,0.0
1.0,111292304.0,Forbes Road SD,Fulton,6969891.24,2513442.2,68754.04,2582196.24,0.3705,4293304.0,0.616,94391.0,0.0135,,0.0
1.0,111297504.0,Southern Fulton SD,Fulton,11640531.98,3986260.96,253801.32,4240062.28,0.3642,7201724.34,0.6187,198745.36,0.0171,,0.0
1.0,101301303.0,Carmichaels Area SD,Greene,15281749.62,4190298.3300000005,381755.2,4572053.53,0.2992,10280081.53,0.6727,429614.56,0.0281,,0.0
1.0,101301403.0,Central Greene SD,Greene,32507652.64,13394440.209999999,827783.98,14222224.19,0.4375,14689716.64,0.4519,811884.52,0.025,2783827.29,0.0856
1.0,101303503.0,Jefferson-Morgan SD,Greene,13353794.52,4181398.1600000006,372209.97,4553608.13,0.341,8502907.95,0.6367,297278.44,0.0223,,0.0
1.0,101306503.0,Southeastern Greene SD,Greene,11120440.93,2813028.5500000003,432456.0,3245484.55,0.2918,7646990.79,0.6877,227965.59,0.0205,,0.0
1.0,101308503.0,West Greene SD,Greene,18708505.75,10551903.850000001,512417.11,11064320.96,0.5914,5713926.39,0.3054,580258.4,0.031,1350000.0,0.0722
1.0,111312503.0,Huntingdon Area SD,Huntingdon,27132863.86,11038179.319999998,1290229.9899999998,12328409.31,0.4544,14152908.76,0.5216,651545.79,0.024,,0.0
1.0,111312804.0,Juniata Valley SD,Huntingdon,11784429.01,3787291.8900000006,264618.52,4051910.41,0.3438,7466242.79,0.6336,234881.79,0.0199,31394.02,0.0027
1.0,111316003.0,Mount Union Area SD,Huntingdon,20646337.97,5265209.5,664092.98,5929302.48,0.2872,13206529.04,0.6397,1510506.45,0.0732,,0.0
1.0,111317503.0,Southern Huntingdon County SD,Huntingdon,22403627.0,4836703.0,511886.0,5348589.0,0.2387,10275037.0,0.4586,1465001.0,0.0654,5315000.0,0.2372
1.0,128321103.0,Blairsville-Saltsburg SD,Indiana,31144422.2,12634598.060000002,580684.53,13215282.59,0.4243,16675644.79,0.5354,1253494.82,0.0402,,0.0
1.0,128323303.0,Homer-Center SD,Indiana,15581036.83,6446855.1899999995,266433.31999999995,6713288.51,0.4309,8602388.81,0.5521,254866.31,0.0164,10493.2,0.0007
1.0,128323703.0,Indiana Area SD,Indiana,51824514.11,32649770.419999998,1281319.8199999998,33931090.24,0.6547,17338625.75,0.3346,527347.3,0.0102,27450.82,0.0005
1.0,128325203.0,Marion Center Area SD,Indiana,23490866.44,7265911.970000001,444352.20999999996,7710264.18,0.3282,15277103.17,0.6503,503499.09,0.0214,,0.0
1.0,128326303.0,Penns Manor Area SD,Indiana,15896292.25,4274112.46,385912.6,4660025.06,0.2932,10952707.3,0.689,283559.89,0.0178,,0.0
1.0,128327303.0,Purchase Line SD,Indiana,17471975.15,3114852.3600000003,283981.67,3398834.03,0.1945,13325990.9,0.7627,747150.22,0.0428,,0.0
1.0,128328003.0,United SD,Indiana,20739656.91,5851153.51,268096.28,6119249.79,0.2951,13514101.03,0.6516,1106306.09,0.0533,,0.0
1.0,106330703.0,Brockway Area SD,Jefferson,14165241.26,3123120.2800000007,345905.25,3469025.53,0.2449,10314022.37,0.7281,382193.36,0.027,,0.0
1.0,106330803.0,Brookville Area SD,Jefferson,23695565.98,7746237.909999999,367744.42,8113982.33,0.3424,14439718.84,0.6094,1138324.81,0.048,3540.0,0.0001
1.0,106338003.0,Punxsutawney Area SD,Jefferson,36856418.35,10186117.49,769257.41,10955374.9,0.2972,24560549.58,0.6664,1337797.36,0.0363,2696.51,0.0001
1.0,111343603.0,Juniata County SD,Juniata,35169798.84,15624132.350000001,694184.65,16318317.0,0.464,17927957.09,0.5098,923274.75,0.0263,250.0,0.0
1.0,119350303.0,Abington Heights SD,Lackawanna,45103473.83,30263221.700000003,856232.3599999999,31119454.06,0.69,13567267.28,0.3008,416752.49,0.0092,,0.0
1.0,119351303.0,Carbondale Area SD,Lackawanna,25111953.28,6711599.139999999,1683267.8699999999,8394867.01,0.3343,13073460.08,0.5206,2393626.19,0.0953,1250000.0,0.0498
1.0,119352203.0,Dunmore SD,Lackawanna,19120595.92,10849780.900000002,444784.29000000004,11294565.19,0.5907,7391154.41,0.3866,434876.32,0.0227,,0.0
1.0,119354603.0,Lakeland SD,Lackawanna,20654355.26,10126374.56,331711.24,10458085.8,0.5063,9822278.81,0.4756,345755.07,0.0167,28235.58,0.0014
1.0,119355503.0,Mid Valley SD,Lackawanna,24383435.8,15430395.719999999,419794.59,15850190.31,0.65,7322198.09,0.3003,441047.4,0.0181,770000.0,0.0316
1.0,119356503.0,North Pocono SD,Lackawanna,49148697.9,30021228.04,1201613.84,31222841.88,0.6353,17267089.03,0.3513,658766.99,0.0134,,0.0
1.0,119356603.0,Old Forge SD,Lackawanna,15053261.19,7204778.2700000005,220281.74,7425060.01,0.4933,4898111.81,0.3254,221379.77,0.0147,2508709.6,0.1667
1.0,119357003.0,Riverside SD,Lackawanna,23519325.83,13839758.74,411646.23,14251404.97,0.6059,8704749.2,0.3701,563171.66,0.0239,,0.0
1.0,119357402.0,Scranton SD,Lackawanna,174742628.88,59090989.78,2482769.28,61573759.06,0.3524,68203558.98,0.3903,5109187.84,0.0292,39856123.0,0.2281
1.0,119358403.0,Valley View SD,Lackawanna,29985121.0,14909792.0,749651.0,15659443.0,0.5222,13760089.0,0.4589,565589.0,0.0189,,0.0
1.0,113361303.0,Cocalico SD,Lancaster,53635988.39,35793324.93,1175896.52,36969221.45,0.6893,15144358.35,0.2824,724340.32,0.0135,798068.27,0.0149
1.0,113361503.0,Columbia Borough SD,Lancaster,23083308.52,10365999.42,759464.97,11125464.39,0.482,11151589.39,0.4831,806254.74,0.0349,,0.0
1.0,113361703.0,Conestoga Valley SD,Lancaster,61716257.88,45890611.7,1593595.26,47484206.96,0.7694,12097092.39,0.196,2126432.9,0.0345,8525.63,0.0001
1.0,113362203.0,Donegal SD,Lancaster,46043913.62,29707614.559999995,1135291.41,30842905.97,0.6699,13592864.95,0.2952,1608142.7,0.0349,,0.0
1.0,113362303.0,Eastern Lancaster County SD,Lancaster,51890244.23,34972355.65,3643808.4099999997,38616164.06,0.7442,11975981.68,0.2308,1286740.49,0.0248,11358.0,0.0002
1.0,113362403.0,Elizabethtown Area SD,Lancaster,55699313.19,35326268.93999999,1609068.84,36935337.78,0.6631,17603544.12,0.316,659235.08,0.0118,501196.21,0.009
1.0,113362603.0,Ephrata Area SD,Lancaster,63146375.26,41968933.61,1549972.5299999998,43518906.14,0.6892,18708482.9,0.2963,908073.49,0.0144,10912.73,0.0002
1.0,113363103.0,Hempfield  SD,Lancaster,111923852.1,78021363.63000001,2688819.5200000005,80710183.15,0.7211,28198752.49,0.2519,1823743.2,0.0163,1191173.26,0.0106
1.0,113363603.0,Lampeter-Strasburg SD,Lancaster,47886414.84,36215238.95999999,878933.77,37094172.73,0.7746,10339338.31,0.2159,452903.8,0.0095,,0.0
1.0,113364002.0,Lancaster SD,Lancaster,195204164.0,76310597.0,6722806.0,83033403.0,0.4254,93867573.0,0.4809,14241021.0,0.073,4062167.0,0.0208
1.0,113364403.0,Manheim Central SD,Lancaster,49984797.67,33185913.629999995,1146013.26,34331926.89,0.6868,14079019.04,0.2817,1573851.74,0.0315,,0.0
1.0,113364503.0,Manheim Township SD,Lancaster,86484822.76,66402158.44,2502860.39,68905018.83,0.7967,16763984.01,0.1938,801809.12,0.0093,14010.8,0.0002
1.0,113365203.0,Penn Manor SD,Lancaster,74027947.0,47264544.0,2127552.0,49392096.0,0.6672,22265194.0,0.3008,955940.0,0.0129,1414717.0,0.0191
1.0,113365303.0,Pequea Valley SD,Lancaster,33721955.26,24461924.049999997,660660.43,25122584.48,0.745,6972241.48,0.2068,1329445.68,0.0394,297683.62,0.0088
1.0,113367003.0,Solanco SD,Lancaster,51350426.04,29808472.099999998,1160267.1,30968739.2,0.6031,18311719.81,0.3566,2062082.44,0.0402,7884.59,0.0002
1.0,113369003.0,Warwick SD,Lancaster,65976795.09,44595989.300000004,1184950.6400000001,45780939.94,0.6939,19650383.44,0.2978,545471.71,0.0083,,0.0
1.0,104372003.0,Ellwood City Area SD,Lawrence,26615951.62,8881328.57,948155.86,9829484.43,0.3693,16738482.37,0.6289,47984.82,0.0018,,0.0
1.0,104374003.0,Laurel SD,Lawrence,17714583.4,4793024.4399999995,1106095.56,5899120.0,0.333,11485787.71,0.6484,515423.69,0.0291,-185748.0,-0.0105
1.0,104375003.0,Mohawk Area SD,Lawrence,22314118.52,6393743.0,778485.0,7172228.0,0.3214,15046144.0,0.6743,89819.52,0.004,5927.0,0.0003
1.0,104375203.0,Neshannock Township SD,Lawrence,17904301.53,11500575.270000001,550198.32,12050773.59,0.6731,5847532.12,0.3266,5187.67,0.0003,808.15,0.0
1.0,104375302.0,New Castle Area SD,Lawrence,48693836.92,9933964.340000002,1211233.9,11145198.24,0.2289,33369352.69,0.6853,3884047.99,0.0798,295238.0,0.0061
1.0,104376203.0,Shenango Area SD,Lawrence,16765325.97,5330343.010000001,630862.19,5961205.2,0.3556,10793823.63,0.6438,6008.14,0.0004,4289.0,0.0003
1.0,104377003.0,Union Area SD,Lawrence,11236382.43,3738674.6,425893.29999999993,4164567.9,0.3706,7057654.07,0.6281,14160.46,0.0013,,0.0
1.0,104378003.0,Wilmington Area SD,Lawrence,34091575.82,7950701.68,1090639.8399999999,9041341.52,0.2652,10445457.58,0.3064,44776.72,0.0013,14560000.0,0.4271
1.0,113380303.0,Annville-Cleona SD,Lebanon,22187299.86,13407235.76,483164.77,13890400.53,0.6261,8017102.88,0.3613,279796.45,0.0126,,0.0
1.0,113381303.0,Cornwall-Lebanon SD,Lebanon,71034322.39,46689080.38999999,1904535.14,48593615.53,0.6841,21548694.93,0.3034,840311.57,0.0118,51700.36,0.0007
1.0,113382303.0,Eastern Lebanon County SD,Lebanon,37529656.49,25809494.740000002,984378.81,26793873.55,0.7139,10163686.31,0.2708,539602.9,0.0144,32493.73,0.0009
1.0,113384603.0,Lebanon SD,Lebanon,67490812.11,17774260.89,2781590.77,20555851.66,0.3046,42268657.22,0.6263,4666303.23,0.0691,,0.0
1.0,113385003.0,Northern Lebanon SD,Lebanon,34759057.33,19874509.099999998,629465.51,20503974.61,0.5899,13660917.53,0.393,594165.19,0.0171,,0.0
1.0,113385303.0,Palmyra Area SD,Lebanon,45207192.06,30133198.240000002,1293247.1600000001,31426445.4,0.6952,12763074.74,0.2823,1017671.92,0.0225,,0.0
1.0,121390302.0,Allentown City SD,Lehigh,269129492.0,92302666.0,4084415.0,96387081.0,0.3581,153735977.0,0.5712,17256434.0,0.0641,1750000.0,0.0065
1.0,121391303.0,Catasauqua Area SD,Lehigh,26898564.74,17265078.6,714307.24,17979385.84,0.6684,8515539.97,0.3166,387832.32,0.0144,15806.61,0.0006
1.0,121392303.0,East Penn SD,Lehigh,131219581.83,97069828.29000002,1822086.9800000002,98891915.27,0.7536,30547341.71,0.2328,1232269.04,0.0094,548055.81,0.0042
1.0,121394503.0,Northern Lehigh SD,Lehigh,31114805.73,17151259.029999997,557113.73,17708372.76,0.5691,12556987.9,0.4036,527869.93,0.017,321575.14,0.0103
1.0,121394603.0,Northwestern Lehigh SD,Lehigh,40347012.89,26658253.11,1291639.48,27949892.59,0.6927,12185810.55,0.302,211309.75,0.0052,,0.0
1.0,121395103.0,Parkland SD,Lehigh,156593586.17,124207696.0,2427763.17,126635459.17,0.8087,28206499.0,0.1801,1751628.0,0.0112,,0.0
1.0,121395603.0,Salisbury Township SD,Lehigh,33982581.42,25954419.330000002,815847.7500000001,26770267.08,0.7878,6979502.39,0.2054,232461.95,0.0068,350.0,0.0
1.0,121395703.0,Southern Lehigh SD,Lehigh,58797689.66,44641532.550000004,808197.8599999999,45449730.41,0.773,12954223.48,0.2203,316255.77,0.0054,77480.0,0.0013
1.0,121397803.0,Whitehall-Coplay SD,Lehigh,61970155.62,43064210.54999999,1166568.01,44230778.56,0.7137,16725820.97,0.2699,985326.08,0.0159,28230.01,0.0005
1.0,118401403.0,Crestwood SD,Luzerne,36059527.6,20659535.910000004,703519.52,21363055.43,0.5924,14325003.17,0.3973,371469.0,0.0103,,0.0
1.0,118401603.0,Dallas SD,Luzerne,36142610.12,23906773.450000003,307502.21,24214275.66,0.67,11114423.07,0.3075,813911.39,0.0225,,0.0
1.0,118402603.0,Greater Nanticoke Area SD,Luzerne,26733575.36,8047085.930000001,426576.01,8473661.94,0.317,16891694.82,0.6319,1318218.6,0.0493,50000.0,0.0019
1.0,118403003.0,Hanover Area SD,Luzerne,27559331.1,13920818.670000002,403160.13,14323978.8,0.5198,12974484.55,0.4708,260867.75,0.0095,,0.0
1.0,118403302.0,Hazleton Area SD,Luzerne,142808300.04,55899675.730000004,2121195.29,58020871.02,0.4063,67583332.93,0.4732,7450480.8,0.0522,9753615.29,0.0683
1.0,118403903.0,Lake-Lehman SD,Luzerne,28528080.18,15271361.850000001,447858.07000000007,15719219.92,0.551,12277365.64,0.4304,531494.62,0.0186,,0.0
1.0,118406003.0,Northwest Area SD,Luzerne,18637912.11,6313901.170000001,266994.6,6580895.77,0.3531,11599437.59,0.6224,457578.75,0.0246,,0.0
1.0,118406602.0,Pittston Area SD,Luzerne,46498233.85,25860024.9,665078.23,26525103.13,0.5705,18836716.11,0.4051,1130852.29,0.0243,5562.32,0.0001
1.0,118408852.0,Wilkes-Barre Area SD,Luzerne,109856064.65,57986993.98999999,1727891.0,59714884.99,0.5436,45528909.71,0.4144,4612269.95,0.042,,0.0
