Unnamed: 0,Unnamed: 1,Unnamed: 2,2021 Keystone Grade 11 - School Level Proficiency Results*,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,"* Proficiency summary data do not include students who were enrolled in the school after October 1, home schooled, excluded from school aggregation, EL students who were enrolled for less than one year in a school, or students who did not attempt. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,
,,,* Information is not displayed for student populations of fewer than 11.,,,,,,,,,,,
,,,** Note that fewer students participated in Keystone Exams than in past years. A comparison to 2018-19 is included in the table below to demonstrate that difference. 2021 results may not reflect representative samples of the schools' students. Cross-year comparisons of proficiency are likely to be inaccurate for this reason.   ,,,,,,,,,,,
,,,,,,,,,,,,,,
AUN,School Number,County,District Name,School Name,Subject,Group,Grade,Number Scored,Difference in Number Scored From 2019,Percent Reduction From 2019,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic
125239603,000005287,Delaware,WALLINGFORD-SWARTHMORE SD,STRATH HAVEN HS,Literature,Historically Underperforming,11,1,-57,-0.9827586206896551,,,,
125239652,000008231,Delaware,WILLIAM PENN SD,PENN WOOD HS,Algebra I,All Students,11,277,20,0.07782101167315175,7.6,17.3,41.2,33.9
125239652,000008231,Delaware,WILLIAM PENN SD,PENN WOOD HS,Algebra I,Historically Underperforming,11,216,52,0.3170731707317073,5.6,15.3,41.2,38
125239652,000008231,Delaware,WILLIAM PENN SD,PENN WOOD HS,Biology,All Students,11,24,-224,-0.9032258064516129,0,12.5,20.8,66.7
125239652,000008231,Delaware,WILLIAM PENN SD,PENN WOOD HS,Biology,Historically Underperforming,11,17,-142,-0.8930817610062893,0,17.6,23.5,58.8
125239652,000008231,Delaware,WILLIAM PENN SD,PENN WOOD HS,Literature,All Students,11,30,-203,-0.871244635193133,0,10,43.3,46.7
125239652,000008231,Delaware,WILLIAM PENN SD,PENN WOOD HS,Literature,Historically Underperforming,11,21,-125,-0.8561643835616438,0,9.5,42.9,47.6
109243503,000006218,Elk,JOHNSONBURG AREA SD,JOHNSONBURG AREA HS,Algebra I,All Students,11,25,-19,-0.4318181818181818,44,36,16,4
109243503,000006218,Elk,JOHNSONBURG AREA SD,JOHNSONBURG AREA HS,Algebra I,Historically Underperforming,11,12,-5,-0.29411764705882354,41.7,33.3,16.7,8.3
109243503,000006218,Elk,JOHNSONBURG AREA SD,JOHNSONBURG AREA HS,Biology,All Students,11,22,-22,-0.5,68.2,22.7,9.1,0
109243503,000006218,Elk,JOHNSONBURG AREA SD,JOHNSONBURG AREA HS,Biology,Historically Underperforming,11,9,-8,-0.47058823529411764,,,,
109243503,000006218,Elk,JOHNSONBURG AREA SD,JOHNSONBURG AREA HS,Literature,All Students,11,2,-42,-0.9545454545454546,,,,
109243503,000006218,Elk,JOHNSONBURG AREA SD,JOHNSONBURG AREA HS,Literature,Historically Underperforming,11,2,-15,-0.8823529411764706,,,,
109246003,000001989,Elk,RIDGWAY AREA SD,RIDGWAY AREA HS,Algebra I,All Students,11,47,-19,-0.2878787878787879,40.4,40.4,12.8,6.4
109246003,000001989,Elk,RIDGWAY AREA SD,RIDGWAY AREA HS,Algebra I,Historically Underperforming,11,15,-16,-0.5161290322580645,20,33.3,26.7,20
109246003,000001989,Elk,RIDGWAY AREA SD,RIDGWAY AREA HS,Biology,All Students,11,37,-29,-0.4393939393939394,16.2,62.2,21.6,0
109246003,000001989,Elk,RIDGWAY AREA SD,RIDGWAY AREA HS,Biology,Historically Underperforming,11,8,-23,-0.7419354838709677,,,,
109248003,000005169,Elk,SAINT MARYS AREA SD,ST MARYS AREA SHS,Algebra I,All Students,11,69,-89,-0.5632911392405063,49.3,30.4,15.9,4.3
109248003,000005169,Elk,SAINT MARYS AREA SD,ST MARYS AREA SHS,Algebra I,Historically Underperforming,11,20,-45,-0.6923076923076923,25,20,40,15
109248003,000005169,Elk,SAINT MARYS AREA SD,ST MARYS AREA SHS,Biology,All Students,11,49,-110,-0.6918238993710691,42.9,42.9,14.3,0
109248003,000005169,Elk,SAINT MARYS AREA SD,ST MARYS AREA SHS,Biology,Historically Underperforming,11,12,-54,-0.8181818181818182,16.7,50,33.3,0
109248003,000005169,Elk,SAINT MARYS AREA SD,ST MARYS AREA SHS,Literature,All Students,11,31,-130,-0.8074534161490683,0,25.8,51.6,22.6
109248003,000005169,Elk,SAINT MARYS AREA SD,ST MARYS AREA SHS,Literature,Historically Underperforming,11,22,-46,-0.6764705882352942,0,27.3,45.5,27.3
105251453,000001998,Erie,CORRY AREA SD,CORRY AREA HS,Algebra I,All Students,11,113,-37,-0.24666666666666667,17.7,33.6,26.5,22.1
105251453,000001998,Erie,CORRY AREA SD,CORRY AREA HS,Algebra I,Historically Underperforming,11,74,-27,-0.26732673267326734,13.5,29.7,28.4,28.4
105251453,000001998,Erie,CORRY AREA SD,CORRY AREA HS,Biology,All Students,11,81,-69,-0.46,23.5,27.2,24.7,24.7
105251453,000001998,Erie,CORRY AREA SD,CORRY AREA HS,Biology,Historically Underperforming,11,54,-47,-0.46534653465346537,20.4,20.4,25.9,33.3
105251453,000001998,Erie,CORRY AREA SD,CORRY AREA HS,Literature,All Students,11,118,-32,-0.21333333333333335,5.9,50,27.1,16.9
105251453,000001998,Erie,CORRY AREA SD,CORRY AREA HS,Literature,Historically Underperforming,11,79,-22,-0.21782178217821782,5.1,38,32.9,24.1
105252602,000008417,Erie,ERIE CITY SD,ERIE HS,Algebra I,All Students,11,213,-125,-0.3698224852071006,1.9,17.4,48.8,31.9
105252602,000008417,Erie,ERIE CITY SD,ERIE HS,Algebra I,Historically Underperforming,11,174,-89,-0.33840304182509506,1.1,13.2,51.1,34.5
105252602,000008417,Erie,ERIE CITY SD,ERIE HS,Biology,All Students,11,64,-266,-0.806060606060606,1.6,10.9,12.5,75
105252602,000008417,Erie,ERIE CITY SD,ERIE HS,Biology,Historically Underperforming,11,59,-197,-0.76953125,0,11.9,11.9,76.3
105252602,000008417,Erie,ERIE CITY SD,ERIE HS,Literature,All Students,11,29,-306,-0.9134328358208955,0,6.9,6.9,86.2
105252602,000008417,Erie,ERIE CITY SD,ERIE HS,Literature,Historically Underperforming,11,26,-235,-0.9003831417624522,0,7.7,7.7,84.6
105252602,000007515,Erie,ERIE CITY SD,NORTHWEST PA COLLEGIATE ACADEMY,Algebra I,All Students,11,186,-17,-0.08374384236453201,32.8,48.9,16.7,1.6
105252602,000007515,Erie,ERIE CITY SD,NORTHWEST PA COLLEGIATE ACADEMY,Algebra I,Historically Underperforming,11,84,12,0.16666666666666666,29.8,48.8,17.9,3.6
105252602,000007515,Erie,ERIE CITY SD,NORTHWEST PA COLLEGIATE ACADEMY,Biology,All Students,11,182,-21,-0.10344827586206896,43.4,46.7,8.2,1.6
105252602,000007515,Erie,ERIE CITY SD,NORTHWEST PA COLLEGIATE ACADEMY,Biology,Historically Underperforming,11,82,10,0.1388888888888889,40.2,47.6,9.8,2.4
105253303,000006737,Erie,FAIRVIEW SD,FAIRVIEW HS,Algebra I,All Students,11,117,-11,-0.0859375,52.1,45.3,2.6,0
105253303,000006737,Erie,FAIRVIEW SD,FAIRVIEW HS,Algebra I,Historically Underperforming,11,27,-4,-0.12903225806451613,22.2,66.7,11.1,0
105253303,000006737,Erie,FAIRVIEW SD,FAIRVIEW HS,Literature,All Students,11,128,-3,-0.022900763358778626,18,57,20.3,4.7
105253303,000006737,Erie,FAIRVIEW SD,FAIRVIEW HS,Literature,Historically Underperforming,11,35,5,0.16666666666666666,2.9,45.7,37.1,14.3
105253553,000002037,Erie,FORT LEBOEUF SD,FORT LEBOEUF SHS,Algebra I,All Students,11,67,-98,-0.593939393939394,58.2,17.9,10.4,13.4
105253553,000002037,Erie,FORT LEBOEUF SD,FORT LEBOEUF SHS,Algebra I,Historically Underperforming,11,26,-69,-0.7263157894736842,26.9,23.1,15.4,34.6
105253553,000002037,Erie,FORT LEBOEUF SD,FORT LEBOEUF SHS,Biology,All Students,11,82,-82,-0.5,56.1,37.8,3.7,2.4
105253553,000002037,Erie,FORT LEBOEUF SD,FORT LEBOEUF SHS,Biology,Historically Underperforming,11,25,-69,-0.7340425531914894,48,36,8,8
105253553,000002037,Erie,FORT LEBOEUF SD,FORT LEBOEUF SHS,Literature,All Students,11,12,-151,-0.9263803680981595,0,33.3,16.7,50
105253553,000002037,Erie,FORT LEBOEUF SD,FORT LEBOEUF SHS,Literature,Historically Underperforming,11,9,-85,-0.9042553191489362,,,,
105253903,000002040,Erie,GENERAL MCLANE SD,GENERAL MCLANE HS,Algebra I,All Students,11,132,-12,-0.08333333333333333,40.2,36.4,18.9,4.5
105253903,000002040,Erie,GENERAL MCLANE SD,GENERAL MCLANE HS,Algebra I,Historically Underperforming,11,43,-11,-0.2037037037037037,20.9,27.9,37.2,14
105253903,000002040,Erie,GENERAL MCLANE SD,GENERAL MCLANE HS,Biology,All Students,11,62,-83,-0.5724137931034483,48.4,37.1,11.3,3.2
105253903,000002040,Erie,GENERAL MCLANE SD,GENERAL MCLANE HS,Biology,Historically Underperforming,11,11,-44,-0.8,18.2,27.3,36.4,18.2
105253903,000002040,Erie,GENERAL MCLANE SD,GENERAL MCLANE HS,Literature,All Students,11,101,-45,-0.3082191780821918,2,60.4,25.7,11.9
105253903,000002040,Erie,GENERAL MCLANE SD,GENERAL MCLANE HS,Literature,Historically Underperforming,11,41,-15,-0.26785714285714285,2.4,46.3,29.3,22
105254053,000002043,Erie,GIRARD SD,GIRARD HS,Algebra I,All Students,11,92,-13,-0.12380952380952381,39.1,38,19.6,3.3
105254053,000002043,Erie,GIRARD SD,GIRARD HS,Algebra I,Historically Underperforming,11,43,-12,-0.21818181818181817,32.6,32.6,30.2,4.7
105254053,000002043,Erie,GIRARD SD,GIRARD HS,Biology,All Students,11,23,-85,-0.7870370370370371,47.8,13,26.1,13
105254053,000002043,Erie,GIRARD SD,GIRARD HS,Biology,Historically Underperforming,11,13,-45,-0.7758620689655172,23.1,15.4,38.5,23.1
105254053,000002043,Erie,GIRARD SD,GIRARD HS,Literature,All Students,11,52,-56,-0.5185185185185185,9.6,63.5,19.2,7.7
105254053,000002043,Erie,GIRARD SD,GIRARD HS,Literature,Historically Underperforming,11,32,-26,-0.4482758620689655,3.1,62.5,25,9.4
105254353,000007948,Erie,HARBOR CREEK SD,HARBOR CREEK SENIOR HS,Algebra I,All Students,11,113,-61,-0.3505747126436782,36.3,55.8,8,0
105254353,000007948,Erie,HARBOR CREEK SD,HARBOR CREEK SENIOR HS,Algebra I,Historically Underperforming,11,19,-44,-0.6984126984126984,36.8,47.4,15.8,0
105254353,000007948,Erie,HARBOR CREEK SD,HARBOR CREEK SENIOR HS,Biology,All Students,11,72,-104,-0.5909090909090909,47.2,41.7,9.7,1.4
105254353,000007948,Erie,HARBOR CREEK SD,HARBOR CREEK SENIOR HS,Biology,Historically Underperforming,11,12,-52,-0.8125,33.3,33.3,25,8.3
105256553,000004817,Erie,IROQUOIS SD,IROQUOIS JSHS,Algebra I,All Students,11,45,-47,-0.5108695652173914,33.3,51.1,8.9,6.7
105256553,000004817,Erie,IROQUOIS SD,IROQUOIS JSHS,Algebra I,Historically Underperforming,11,33,-30,-0.47619047619047616,30.3,51.5,9.1,9.1
105256553,000004817,Erie,IROQUOIS SD,IROQUOIS JSHS,Biology,All Students,11,22,-70,-0.7608695652173914,50,36.4,0,13.6
105256553,000004817,Erie,IROQUOIS SD,IROQUOIS JSHS,Biology,Historically Underperforming,11,15,-48,-0.7619047619047619,46.7,33.3,0,20
105256553,000004817,Erie,IROQUOIS SD,IROQUOIS JSHS,Literature,All Students,11,4,-88,-0.9565217391304348,,,,
105256553,000004817,Erie,IROQUOIS SD,IROQUOIS JSHS,Literature,Historically Underperforming,11,4,-59,-0.9365079365079365,,,,
105257602,000008071,Erie,MILLCREEK TOWNSHIP SD,MCDOWELL HS,Algebra I,All Students,11,413,-27,-0.06136363636363636,52.3,25.2,19.1,3.4
105257602,000008071,Erie,MILLCREEK TOWNSHIP SD,MCDOWELL HS,Algebra I,Historically Underperforming,11,138,-66,-0.3235294117647059,37,22.5,34.1,6.5
105257602,000008071,Erie,MILLCREEK TOWNSHIP SD,MCDOWELL HS,Biology,All Students,11,25,-415,-0.9431818181818182,32,8,36,24
105257602,000008071,Erie,MILLCREEK TOWNSHIP SD,MCDOWELL HS,Biology,Historically Underperforming,11,10,-194,-0.9509803921568627,,,,
105257602,000008071,Erie,MILLCREEK TOWNSHIP SD,MCDOWELL HS,Literature,All Students,11,6,-435,-0.9863945578231292,,,,
105257602,000008071,Erie,MILLCREEK TOWNSHIP SD,MCDOWELL HS,Literature,Historically Underperforming,11,3,-201,-0.9852941176470589,,,,
105258303,000006145,Erie,NORTH EAST SD,NORTH EAST HS,Algebra I,All Students,11,79,-34,-0.3008849557522124,57,39.2,2.5,1.3
105258303,000006145,Erie,NORTH EAST SD,NORTH EAST HS,Algebra I,Historically Underperforming,11,30,-28,-0.4827586206896552,43.3,46.7,6.7,3.3
105258303,000006145,Erie,NORTH EAST SD,NORTH EAST HS,Biology,All Students,11,1,-109,-0.990909090909091,,,,
105258303,000006145,Erie,NORTH EAST SD,NORTH EAST HS,Biology,Historically Underperforming,11,1,-55,-0.9821428571428571,,,,
105258303,000006145,Erie,NORTH EAST SD,NORTH EAST HS,Literature,All Students,11,39,-74,-0.6548672566371682,25.6,66.7,2.6,5.1
105258303,000006145,Erie,NORTH EAST SD,NORTH EAST HS,Literature,Historically Underperforming,11,12,-46,-0.7931034482758621,16.7,66.7,8.3,8.3
105258503,000006745,Erie,NORTHWESTERN SD,NORTHWESTERN SHS,Algebra I,All Students,11,59,-42,-0.4158415841584158,57.6,20.3,18.6,3.4
105258503,000006745,Erie,NORTHWESTERN SD,NORTHWESTERN SHS,Algebra I,Historically Underperforming,11,29,-30,-0.5084745762711864,51.7,20.7,20.7,6.9
105258503,000006745,Erie,NORTHWESTERN SD,NORTHWESTERN SHS,Biology,All Students,11,5,-97,-0.9509803921568627,,,,
105258503,000006745,Erie,NORTHWESTERN SD,NORTHWESTERN SHS,Biology,Historically Underperforming,11,2,-58,-0.9666666666666667,,,,
105258503,000006745,Erie,NORTHWESTERN SD,NORTHWESTERN SHS,Literature,All Students,11,1,-101,-0.9901960784313726,,,,
105258503,000006745,Erie,NORTHWESTERN SD,NORTHWESTERN SHS,Literature,Historically Underperforming,11,1,-59,-0.9833333333333333,,,,
105250001,000007770,Erie,PERSEUS HOUSE CS OF EXCELLENCE,PERSEUS HOUSE CS OF EXCELLENCE,Algebra I,All Students,11,36,-53,-0.5955056179775281,5.6,8.3,27.8,58.3
105250001,000007770,Erie,PERSEUS HOUSE CS OF EXCELLENCE,PERSEUS HOUSE CS OF EXCELLENCE,Algebra I,Historically Underperforming,11,33,-54,-0.6206896551724138,6.1,9.1,27.3,57.6
105250001,000007770,Erie,PERSEUS HOUSE CS OF EXCELLENCE,PERSEUS HOUSE CS OF EXCELLENCE,Biology,All Students,11,23,-66,-0.7415730337078652,0,0,34.8,65.2
105250001,000007770,Erie,PERSEUS HOUSE CS OF EXCELLENCE,PERSEUS HOUSE CS OF EXCELLENCE,Biology,Historically Underperforming,11,20,-67,-0.7701149425287356,0,0,35,65
105250001,000007770,Erie,PERSEUS HOUSE CS OF EXCELLENCE,PERSEUS HOUSE CS OF EXCELLENCE,Literature,All Students,11,85,-2,-0.022988505747126436,0,17.6,43.5,38.8
105250001,000007770,Erie,PERSEUS HOUSE CS OF EXCELLENCE,PERSEUS HOUSE CS OF EXCELLENCE,Literature,Historically Underperforming,11,81,-4,-0.047058823529411764,0,18.5,44.4,37
105259103,000002075,Erie,UNION CITY AREA SD,UNION CITY HS,Algebra I,All Students,11,52,-17,-0.2463768115942029,19.2,40.4,26.9,13.5
105259103,000002075,Erie,UNION CITY AREA SD,UNION CITY HS,Algebra I,Historically Underperforming,11,30,-12,-0.2857142857142857,13.3,33.3,30,23.3
105259103,000002075,Erie,UNION CITY AREA SD,UNION CITY HS,Biology,All Students,11,27,-42,-0.6086956521739131,37,37,14.8,11.1
105259103,000002075,Erie,UNION CITY AREA SD,UNION CITY HS,Biology,Historically Underperforming,11,13,-29,-0.6904761904761905,30.8,23.1,23.1,23.1
105259103,000002075,Erie,UNION CITY AREA SD,UNION CITY HS,Literature,All Students,11,4,-65,-0.9420289855072463,,,,
105259103,000002075,Erie,UNION CITY AREA SD,UNION CITY HS,Literature,Historically Underperforming,11,4,-38,-0.9047619047619048,,,,
105259703,000006148,Erie,WATTSBURG AREA SD,SENECA HS,Algebra I,All Students,11,89,-6,-0.06315789473684211,18,42.7,32.6,6.7
105259703,000006148,Erie,WATTSBURG AREA SD,SENECA HS,Algebra I,Historically Underperforming,11,31,-13,-0.29545454545454547,9.7,19.4,51.6,19.4
105259703,000006148,Erie,WATTSBURG AREA SD,SENECA HS,Biology,All Students,11,10,-83,-0.8924731182795699,,,,
105259703,000006148,Erie,WATTSBURG AREA SD,SENECA HS,Biology,Historically Underperforming,11,5,-38,-0.8837209302325582,,,,
105259703,000006148,Erie,WATTSBURG AREA SD,SENECA HS,Literature,All Students,11,8,-85,-0.9139784946236559,,,,
105259703,000006148,Erie,WATTSBURG AREA SD,SENECA HS,Literature,Historically Underperforming,11,7,-36,-0.8372093023255814,,,,
101260303,000006001,Fayette,ALBERT GALLATIN AREA SD,ALBERT GALLATIN AREA SHS,Algebra I,All Students,11,205,-22,-0.09691629955947137,17.6,30.2,32.2,20
101260303,000006001,Fayette,ALBERT GALLATIN AREA SD,ALBERT GALLATIN AREA SHS,Algebra I,Historically Underperforming,11,102,-30,-0.22727272727272727,11.8,11.8,42.2,34.3
101260303,000006001,Fayette,ALBERT GALLATIN AREA SD,ALBERT GALLATIN AREA SHS,Biology,All Students,11,78,-138,-0.6388888888888888,35.9,43.6,12.8,7.7
101260303,000006001,Fayette,ALBERT GALLATIN AREA SD,ALBERT GALLATIN AREA SHS,Biology,Historically Underperforming,11,26,-101,-0.7952755905511811,26.9,26.9,23.1,23.1
101260303,000006001,Fayette,ALBERT GALLATIN AREA SD,ALBERT GALLATIN AREA SHS,Literature,All Students,11,11,-206,-0.9493087557603687,27.3,36.4,0,36.4
101260303,000006001,Fayette,ALBERT GALLATIN AREA SD,ALBERT GALLATIN AREA SHS,Literature,Historically Underperforming,11,5,-123,-0.9609375,,,,
101260803,000004818,Fayette,BROWNSVILLE AREA SD,BROWNSVILLE AREA HS,Algebra I,All Students,11,52,-34,-0.3953488372093023,32.7,34.6,25,7.7
101260803,000004818,Fayette,BROWNSVILLE AREA SD,BROWNSVILLE AREA HS,Algebra I,Historically Underperforming,11,21,-65,-0.7558139534883721,28.6,23.8,38.1,9.5
101260803,000004818,Fayette,BROWNSVILLE AREA SD,BROWNSVILLE AREA HS,Biology,All Students,11,48,-40,-0.45454545454545453,27.1,47.9,12.5,12.5
101260803,000004818,Fayette,BROWNSVILLE AREA SD,BROWNSVILLE AREA HS,Biology,Historically Underperforming,11,19,-69,-0.7840909090909091,10.5,42.1,21.1,26.3
101260803,000004818,Fayette,BROWNSVILLE AREA SD,BROWNSVILLE AREA HS,Literature,All Students,11,6,-77,-0.927710843373494,,,,
101260803,000004818,Fayette,BROWNSVILLE AREA SD,BROWNSVILLE AREA HS,Literature,Historically Underperforming,11,5,-78,-0.9397590361445783,,,,
101266007,000006643,Fayette,CONNELLSVILLE AREA CAREER & TECHNICAL CENTER,CONNELLSVILLE AREA CAREER & TECHNICAL CENTER,Algebra I,All Students,11,36,-30,-0.45454545454545453,2.8,19.4,55.6,22.2
101266007,000006643,Fayette,CONNELLSVILLE AREA CAREER & TECHNICAL CENTER,CONNELLSVILLE AREA CAREER & TECHNICAL CENTER,Algebra I,Historically Underperforming,11,21,-29,-0.58,0,9.5,71.4,19
101266007,000006643,Fayette,CONNELLSVILLE AREA CAREER & TECHNICAL CENTER,CONNELLSVILLE AREA CAREER & TECHNICAL CENTER,Biology,All Students,11,20,-48,-0.7058823529411765,15,15,30,40
101266007,000006643,Fayette,CONNELLSVILLE AREA CAREER & TECHNICAL CENTER,CONNELLSVILLE AREA CAREER & TECHNICAL CENTER,Biology,Historically Underperforming,11,11,-41,-0.7884615384615384,9.1,0,27.3,63.6
101266007,000006643,Fayette,CONNELLSVILLE AREA CAREER & TECHNICAL CENTER,CONNELLSVILLE AREA CAREER & TECHNICAL CENTER,Literature,All Students,11,4,-64,-0.9411764705882353,,,,
101266007,000006643,Fayette,CONNELLSVILLE AREA CAREER & TECHNICAL CENTER,CONNELLSVILLE AREA CAREER & TECHNICAL CENTER,Literature,Historically Underperforming,11,4,-48,-0.9230769230769231,,,,
101261302,000005228,Fayette,CONNELLSVILLE AREA SD,CONNELLSVILLE AREA SHS,Algebra I,All Students,11,155,-94,-0.37751004016064255,11,47.1,35.5,6.5
101261302,000005228,Fayette,CONNELLSVILLE AREA SD,CONNELLSVILLE AREA SHS,Algebra I,Historically Underperforming,11,60,-83,-0.5804195804195804,10,41.7,41.7,6.7
101261302,000005228,Fayette,CONNELLSVILLE AREA SD,CONNELLSVILLE AREA SHS,Biology,All Students,11,123,-127,-0.508,11.4,48.8,32.5,7.3
101261302,000005228,Fayette,CONNELLSVILLE AREA SD,CONNELLSVILLE AREA SHS,Biology,Historically Underperforming,11,41,-104,-0.7172413793103448,17.1,43.9,29.3,9.8
101261302,000005228,Fayette,CONNELLSVILLE AREA SD,CONNELLSVILLE AREA SHS,Literature,All Students,11,4,-242,-0.983739837398374,,,,
101261302,000005228,Fayette,CONNELLSVILLE AREA SD,CONNELLSVILLE AREA SHS,Literature,Historically Underperforming,11,3,-140,-0.9790209790209791,,,,
101262507,000004842,Fayette,FAYETTE COUNTY CAREER & TECHNICAL INSTITUTE,FAYETTE COUNTY CAREER & TECHNICAL INSTITUTE,Algebra I,All Students,11,1,-3,-0.75,,,,
101262507,000004842,Fayette,FAYETTE COUNTY CAREER & TECHNICAL INSTITUTE,FAYETTE COUNTY CAREER & TECHNICAL INSTITUTE,Literature,All Students,11,1,-3,-0.75,,,,
101262903,000002126,Fayette,FRAZIER SD,FRAZIER HS,Algebra I,All Students,11,78,-9,-0.10344827586206896,25.6,23.1,28.2,23.1
101262903,000002126,Fayette,FRAZIER SD,FRAZIER HS,Algebra I,Historically Underperforming,11,30,-5,-0.14285714285714285,13.3,26.7,23.3,36.7
101262903,000002126,Fayette,FRAZIER SD,FRAZIER HS,Biology,All Students,11,78,-11,-0.12359550561797752,12.8,37.2,26.9,23.1
101262903,000002126,Fayette,FRAZIER SD,FRAZIER HS,Biology,Historically Underperforming,11,29,-8,-0.21621621621621623,10.3,27.6,17.2,44.8
101264003,000006600,Fayette,LAUREL HIGHLANDS SD,LAUREL HIGHLANDS SHS,Algebra I,All Students,11,160,-37,-0.18781725888324874,15.6,43.8,33.1,7.5
101264003,000006600,Fayette,LAUREL HIGHLANDS SD,LAUREL HIGHLANDS SHS,Algebra I,Historically Underperforming,11,83,-40,-0.3252032520325203,9.6,33.7,47,9.6
101264003,000006600,Fayette,LAUREL HIGHLANDS SD,LAUREL HIGHLANDS SHS,Biology,All Students,11,79,-115,-0.5927835051546392,24.1,53.2,20.3,2.5
101264003,000006600,Fayette,LAUREL HIGHLANDS SD,LAUREL HIGHLANDS SHS,Biology,Historically Underperforming,11,29,-93,-0.7622950819672131,24.1,44.8,24.1,6.9
101264003,000006600,Fayette,LAUREL HIGHLANDS SD,LAUREL HIGHLANDS SHS,Literature,All Students,11,5,-185,-0.9736842105263158,,,,
101264003,000006600,Fayette,LAUREL HIGHLANDS SD,LAUREL HIGHLANDS SHS,Literature,Historically Underperforming,11,5,-116,-0.9586776859504132,,,,
101268003,000002184,Fayette,UNIONTOWN AREA SD,UNIONTOWN AREA SHS,Algebra I,All Students,11,115,-42,-0.267515923566879,33,44.3,18.3,4.3
101268003,000002184,Fayette,UNIONTOWN AREA SD,UNIONTOWN AREA SHS,Algebra I,Historically Underperforming,11,104,-38,-0.2676056338028169,35.6,41.3,18.3,4.8
101268003,000002184,Fayette,UNIONTOWN AREA SD,UNIONTOWN AREA SHS,Biology,All Students,11,40,-110,-0.7333333333333333,52.5,27.5,10,10
101268003,000002184,Fayette,UNIONTOWN AREA SD,UNIONTOWN AREA SHS,Biology,Historically Underperforming,11,36,-99,-0.7333333333333333,55.6,25,8.3,11.1
101268003,000002184,Fayette,UNIONTOWN AREA SD,UNIONTOWN AREA SHS,Literature,All Students,11,2,-152,-0.987012987012987,,,,
101268003,000002184,Fayette,UNIONTOWN AREA SD,UNIONTOWN AREA SHS,Literature,Historically Underperforming,11,2,-137,-0.9856115107913669,,,,
106272003,000006159,Forest,FOREST AREA SD,EAST FOREST JSHS,Algebra I,All Students,11,5,-14,-0.7368421052631579,,,,
106272003,000006159,Forest,FOREST AREA SD,EAST FOREST JSHS,Algebra I,Historically Underperforming,11,3,-8,-0.7272727272727273,,,,
106272003,000006161,Forest,FOREST AREA SD,WEST FOREST JSHS,Algebra I,All Students,11,6,-11,-0.6470588235294118,,,,
106272003,000006161,Forest,FOREST AREA SD,WEST FOREST JSHS,Biology,All Students,11,2,-15,-0.8823529411764706,,,,
106272003,000006161,Forest,FOREST AREA SD,WEST FOREST JSHS,Biology,Historically Underperforming,11,1,-7,-0.875,,,,
106272003,000006161,Forest,FOREST AREA SD,WEST FOREST JSHS,Literature,All Students,11,1,-16,-0.9411764705882353,,,,
106272003,000006161,Forest,FOREST AREA SD,WEST FOREST JSHS,Literature,Historically Underperforming,11,1,-7,-0.875,,,,
112281302,000008244,Franklin,CHAMBERSBURG AREA SD,CHAMBERSBURG AREA CAREER MAGNET SCH,Algebra I,All Students,11,171,-7,-0.03932584269662921,33.3,40.4,19.9,6.4
112281302,000008244,Franklin,CHAMBERSBURG AREA SD,CHAMBERSBURG AREA CAREER MAGNET SCH,Algebra I,Historically Underperforming,11,61,-12,-0.1643835616438356,18,34.4,31.1,16.4
112281302,000008244,Franklin,CHAMBERSBURG AREA SD,CHAMBERSBURG AREA CAREER MAGNET SCH,Biology,All Students,11,53,-123,-0.6988636363636364,17,41.5,30.2,11.3
112281302,000008244,Franklin,CHAMBERSBURG AREA SD,CHAMBERSBURG AREA CAREER MAGNET SCH,Biology,Historically Underperforming,11,28,-43,-0.6056338028169014,17.9,35.7,28.6,17.9
112281302,000008244,Franklin,CHAMBERSBURG AREA SD,CHAMBERSBURG AREA CAREER MAGNET SCH,Literature,All Students,11,3,-175,-0.9831460674157303,,,,
112281302,000008244,Franklin,CHAMBERSBURG AREA SD,CHAMBERSBURG AREA CAREER MAGNET SCH,Literature,Historically Underperforming,11,2,-71,-0.9726027397260274,,,,
112281302,000002191,Franklin,CHAMBERSBURG AREA SD,CHAMBERSBURG AREA SHS,Algebra I,All Students,11,421,17,0.04207920792079208,20.7,26.1,33,20.2
112281302,000002191,Franklin,CHAMBERSBURG AREA SD,CHAMBERSBURG AREA SHS,Algebra I,Historically Underperforming,11,212,8,0.0392156862745098,9.4,17.5,37.3,35.8
112281302,000002191,Franklin,CHAMBERSBURG AREA SD,CHAMBERSBURG AREA SHS,Biology,All Students,11,274,-117,-0.29923273657289,27.4,32.1,26.6,13.9
112281302,000002191,Franklin,CHAMBERSBURG AREA SD,CHAMBERSBURG AREA SHS,Biology,Historically Underperforming,11,96,-96,-0.5,13.5,27.1,31.3,28.1
112281302,000002191,Franklin,CHAMBERSBURG AREA SD,CHAMBERSBURG AREA SHS,Literature,All Students,11,8,-383,-0.979539641943734,,,,
112281302,000002191,Franklin,CHAMBERSBURG AREA SD,CHAMBERSBURG AREA SHS,Literature,Historically Underperforming,11,7,-183,-0.9631578947368421,,,,
