Ctgy,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)","Total Local Revenue
6000 ",Local % of Total Revenue,"Total State Revenue
7000",State % of Total Revenue,"Total Federal Revenue
8000",Federal % of Total Revenue,"Total Other Revenue
9000",Other % of Total Revenue
1.0,117412003.0,East Lycoming SD,Lycoming,26034621.53,10090793.049999999,1101642.13,11192435.18,0.4299,14203581.14,0.5456,494582.33,0.019,144022.88,0.0055
1.0,117414003.0,Jersey Shore Area SD,Lycoming,42619137.7,17441831.009999998,935505.68,18377336.69,0.4312,23527714.36,0.552,672141.15,0.0158,41945.5,0.001
1.0,117414203.0,Loyalsock Township SD,Lycoming,23594386.75,15356682.840000002,851946.48,16208629.32,0.687,7014713.35,0.2973,357494.08,0.0152,13550.0,0.0006
1.0,117415004.0,Montgomery Area SD,Lycoming,16126054.88,6204281.92,680010.21,6884292.13,0.4269,8728535.97,0.5413,402638.18,0.025,110588.6,0.0069
1.0,117415103.0,Montoursville Area SD,Lycoming,29909987.99,16143817.200000001,718016.5399999998,16861833.74,0.5638,12659535.92,0.4233,388618.33,0.013,,0.0
1.0,117415303.0,Muncy SD,Lycoming,18200613.76,10102651.629999999,590482.8800000001,10693134.51,0.5875,7222685.9,0.3968,284793.35,0.0156,,0.0
1.0,117416103.0,South Williamsport Area SD,Lycoming,19419915.53,7934611.01,306934.15,8241545.16,0.4244,10749028.24,0.5535,429342.13,0.0221,,0.0
1.0,117417202.0,Williamsport Area SD,Lycoming,90059067.86,34341746.86,2308923.0,36650669.86,0.407,46801639.0,0.5197,6247035.0,0.0694,359724.0,0.004
1.0,109420803.0,Bradford Area SD,McKean,40351563.4,11918457.249999998,1057050.25,12975507.5,0.3216,25664211.12,0.636,1576825.3,0.0391,135019.48,0.0033
1.0,109422303.0,Kane Area SD,McKean,18326344.37,4507646.069999999,539190.1900000001,5046836.26,0.2754,12747364.13,0.6956,528933.98,0.0289,3210.0,0.0002
1.0,109426003.0,Otto-Eldred SD,McKean,11244062.98,1859118.21,191048.53,2050166.74,0.1823,8709281.02,0.7746,484615.22,0.0431,,0.0
1.0,109426303.0,Port Allegany SD,McKean,15135957.71,3073136.7999999993,496476.64,3569613.44,0.2358,11110901.5,0.7341,455442.77,0.0301,,0.0
1.0,109427503.0,Smethport Area SD,McKean,15528013.05,4295102.11,679858.79,4974960.9,0.3204,10123019.51,0.6519,430032.64,0.0277,,0.0
1.0,104431304.0,Commodore Perry SD,Mercer,9007218.87,2295817.29,253820.15,2549637.44,0.2831,6160795.43,0.684,296786.0,0.0329,,0.0
1.0,104432503.0,Farrell Area SD,Mercer,18384588.0,3482037.0,1081540.0,4563577.0,0.2482,12620700.0,0.6865,1200311.0,0.0653,,0.0
1.0,104432803.0,Greenville Area SD,Mercer,21014579.25,6697470.909999999,1149800.0199999998,7847270.93,0.3734,12375311.6,0.5889,790246.72,0.0376,1750.0,0.0001
1.0,104432903.0,Grove City Area SD,Mercer,40718546.68,13488439.9,9015688.299999999,22504128.2,0.5527,16483244.29,0.4048,1731174.19,0.0425,,0.0
1.0,104433303.0,Hermitage SD,Mercer,32131376.55,18362291.89,1008291.08,19370582.97,0.6029,12065086.79,0.3755,694574.79,0.0216,1132.0,0.0
1.0,104433604.0,Jamestown Area SD,Mercer,9512470.43,3388756.62,286814.71,3675571.33,0.3864,5444736.04,0.5724,388163.06,0.0408,4000.0,0.0004
1.0,104433903.0,Lakeview SD,Mercer,17188287.34,4827446.38,631173.94,5458620.32,0.3176,11060120.11,0.6435,660833.14,0.0384,8713.77,0.0005
1.0,104435003.0,Mercer Area SD,Mercer,17828996.02,6905089.619999999,959983.25,7865072.87,0.4411,9630316.76,0.5401,8783.39,0.0005,324823.0,0.0182
1.0,104435303.0,Reynolds SD,Mercer,20026964.74,6030410.26,817866.94,6848277.2,0.342,12972689.92,0.6478,205997.62,0.0103,,0.0
1.0,104435603.0,Sharon City SD,Mercer,35147958.16,8380037.15,1933696.8699999996,10313734.02,0.2934,23623461.15,0.6721,1210702.99,0.0344,60.0,0.0
1.0,104435703.0,Sharpsville Area SD,Mercer,18063183.28,5917525.9799999995,757493.29,6675019.27,0.3695,10886634.86,0.6027,500768.48,0.0277,760.67,0.0
1.0,104437503.0,West Middlesex Area SD,Mercer,15724189.68,5301834.2299999995,492287.20999999996,5794121.44,0.3685,9371317.19,0.596,501123.05,0.0319,57628.0,0.0037
1.0,111444602.0,Mifflin County SD,Mifflin,77317213.88,33204685.189999998,1292668.23,34497353.42,0.4462,39776358.03,0.5145,3043502.43,0.0394,,0.0
1.0,120452003.0,East Stroudsburg Area SD,Monroe,161717119.27,103639216.93,2781985.37,106421202.3,0.6581,46836046.59,0.2896,4212248.12,0.026,4247622.26,0.0263
1.0,120455203.0,Pleasant Valley SD,Monroe,99818312.89,50292476.64000001,2377117.2700000005,52669593.91,0.5277,45217824.86,0.453,1891038.7,0.0189,39855.42,0.0004
1.0,120455403.0,Pocono Mountain SD,Monroe,213439536.73,138301984.67000002,4723326.41,143025311.08,0.6701,66537210.76,0.3117,3875414.89,0.0182,1600.0,0.0
1.0,120456003.0,Stroudsburg Area SD,Monroe,114514003.14,71516677.76,1995670.77,73512348.53,0.642,35023611.2,0.3058,4467494.77,0.039,1510548.64,0.0132
1.0,123460302.0,Abington SD,Montgomery,154946646.34,116145416.67999999,2566867.9299999997,118712284.61,0.7661,34444611.23,0.2223,1789750.5,0.0116,,0.0
1.0,123460504.0,Bryn Athyn SD,Montgomery,253989.12,173470.0,26612.0,200082.0,0.7878,53907.12,0.2122,,0.0,,0.0
1.0,123461302.0,Cheltenham SD,Montgomery,117802873.0,88379024.0,3365985.0,91745009.0,0.7788,25149097.0,0.2135,908767.0,0.0077,,0.0
1.0,123461602.0,Colonial SD,Montgomery,129309981.0,101046586.0,4895671.0,105942257.0,0.8193,22499032.0,0.174,867677.0,0.0067,1015.0,0.0
1.0,123463603.0,Hatboro-Horsham SD,Montgomery,105212026.98,79982155.98,2961079.13,82943235.11,0.7883,20702278.8,0.1968,1565613.07,0.0149,900.0,0.0
1.0,123463803.0,Jenkintown SD,Montgomery,16613592.0,12638809.0,287557.0,12926366.0,0.7781,3491704.0,0.2102,138506.0,0.0083,57016.0,0.0034
1.0,123464502.0,Lower Merion SD,Montgomery,274617997.48,228052523.36,5416501.370000001,233469024.73,0.8502,39166333.74,0.1426,1982639.01,0.0072,,0.0
1.0,123464603.0,Lower Moreland Township SD,Montgomery,50704136.64,39357417.220000006,1213509.17,40570926.39,0.8002,9550316.15,0.1884,231739.48,0.0046,351154.62,0.0069
1.0,123465303.0,Methacton SD,Montgomery,110071406.91,83319777.99000001,2815880.1999999993,86135658.19,0.7825,23262130.88,0.2113,673617.84,0.0061,,0.0
1.0,123465602.0,Norristown Area SD,Montgomery,157579707.08,110050160.95000002,3389046.4100000006,113439207.36,0.7199,37737650.17,0.2395,5898420.55,0.0374,504429.0,0.0032
1.0,123465702.0,North Penn SD,Montgomery,260444424.72,198145056.16,6470883.850000001,204615940.01,0.7856,52768417.66,0.2026,2961611.54,0.0114,98455.51,0.0004
1.0,123466103.0,Perkiomen Valley SD,Montgomery,109681675.46,82464229.63000001,2787970.8700000006,85252200.5,0.7773,23668958.39,0.2158,760516.57,0.0069,,0.0
1.0,123466303.0,Pottsgrove SD,Montgomery,66557221.0,42914019.0,1974961.0,44888980.0,0.6744,20806528.0,0.3126,861713.0,0.0129,,0.0
1.0,123466403.0,Pottstown SD,Montgomery,65191983.96,32783964.1,2203970.06,34987934.16,0.5367,27448466.47,0.421,2614520.45,0.0401,141062.88,0.0022
1.0,123467103.0,Souderton Area SD,Montgomery,129508729.17,92684313.44,4648597.72,97332911.16,0.7516,29773758.66,0.2299,1192652.64,0.0092,1209406.71,0.0093
1.0,123467203.0,Springfield Township SD,Montgomery,57376739.2,44264173.32000001,1426682.5599999998,45690855.88,0.7963,10488885.96,0.1828,514625.12,0.009,682372.24,0.0119
1.0,123467303.0,Spring-Ford Area SD,Montgomery,161627330.87,119862812.13999997,4509430.250000001,124372242.39,0.7695,33024357.26,0.2043,930731.22,0.0058,3300000.0,0.0204
1.0,123468303.0,Upper Dublin SD,Montgomery,102077834.0,80706661.64,2268709.64,82975371.28,0.8129,17784604.12,0.1742,429541.4,0.0042,888317.2,0.0087
1.0,123468402.0,Upper Merion Area SD,Montgomery,107543137.37,88115470.42,2744817.35,90860287.77,0.8449,15318524.48,0.1424,737092.43,0.0069,627232.69,0.0058
1.0,123468503.0,Upper Moreland Township SD,Montgomery,65501996.04,48850532.56,1604956.7100000002,50455489.27,0.7703,14418787.06,0.2201,577535.68,0.0088,50184.03,0.0008
1.0,123468603.0,Upper Perkiomen SD,Montgomery,61656979.18,40042590.139999986,1509369.0099999998,41551959.15,0.6739,19583064.56,0.3176,515421.42,0.0084,6534.05,0.0001
1.0,123469303.0,Wissahickon SD,Montgomery,103266112.16,80354537.31000002,2149164.44,82503701.75,0.7989,20120879.11,0.1948,595062.3,0.0058,46469.0,0.0004
1.0,116471803.0,Danville Area SD,Montour,47098102.47,21562851.5,2131944.0900000003,23694795.59,0.5031,14925252.72,0.3169,1680559.12,0.0357,6797495.04,0.1443
1.0,120480803.0,Bangor Area SD,Northampton,56852829.36,33954464.17,945838.3800000001,34900302.55,0.6139,21306247.24,0.3748,646279.57,0.0114,,0.0
1.0,120481002.0,Bethlehem Area SD,Northampton,285049378.86,196349760.10000005,6249506.430000001,202599266.53,0.7108,73505761.46,0.2579,8856735.37,0.0311,87615.5,0.0003
1.0,120483302.0,Easton Area SD,Northampton,165651371.95,110482878.78999999,2322945.8299999996,112805824.62,0.681,48774157.6,0.2944,3826278.73,0.0231,245111.0,0.0015
1.0,120484803.0,Nazareth Area SD,Northampton,89846413.65,65000966.699999996,1967008.0199999998,66967974.72,0.7454,22407070.06,0.2494,471368.87,0.0052,,0.0
1.0,120484903.0,Northampton Area SD,Northampton,105634482.13,70044156.77999999,2176693.68,72220850.46,0.6837,32407415.05,0.3068,969651.62,0.0092,36565.0,0.0003
1.0,120485603.0,Pen Argyl Area SD,Northampton,30934773.82,19608940.669999998,629442.8700000001,20238383.54,0.6542,10409036.71,0.3365,287353.57,0.0093,,0.0
1.0,120486003.0,Saucon Valley SD,Northampton,46259026.89,34871090.06999999,1094713.69,35965803.76,0.7775,10030181.68,0.2168,263041.45,0.0057,,0.0
1.0,120488603.0,Wilson Area SD,Northampton,41791733.37,26539570.539999995,752078.0199999999,27291648.56,0.653,13888523.62,0.3323,611561.19,0.0146,,0.0
1.0,116493503.0,Line Mountain SD,Northumberland,23814946.75,8046914.65,368849.93000000005,8415764.58,0.3534,11338348.33,0.4761,426556.07,0.0179,3634277.77,0.1526
1.0,116495003.0,Milton Area SD,Northumberland,34633609.15,15959617.790000001,692421.81,16652039.6,0.4808,16711877.52,0.4825,1016251.59,0.0293,253440.44,0.0073
1.0,116495103.0,Mount Carmel Area SD,Northumberland,20245771.08,4682260.97,611525.97,5293786.94,0.2615,14246464.93,0.7037,705519.21,0.0348,,0.0
1.0,116496503.0,Shamokin Area SD,Northumberland,28522693.56,5824818.179999999,1107177.34,6931995.52,0.243,20233964.99,0.7094,1323408.89,0.0464,33324.16,0.0012
1.0,116496603.0,Shikellamy SD,Northumberland,47250490.24,20563663.569999997,1622749.44,22186413.01,0.4695,23054417.47,0.4879,2000797.8,0.0423,8861.96,0.0002
1.0,116498003.0,Warrior Run SD,Northumberland,34851589.96,11751110.690000001,1154451.6199999999,12905562.31,0.3703,11271940.4,0.3234,791035.25,0.0227,9883052.0,0.2836
1.0,115503004.0,Greenwood SD,Perry,14378532.38,6904500.109999999,314916.67,7219416.78,0.5021,7017707.7,0.4881,141407.9,0.0098,,0.0
1.0,115504003.0,Newport SD,Perry,26575550.1,7927902.54,704173.0599999999,8632075.6,0.3248,10409220.47,0.3917,435216.04,0.0164,7099037.99,0.2671
1.0,115506003.0,Susquenita SD,Perry,32469722.73,15361916.14,1239314.6300000001,16601230.77,0.5113,15533361.96,0.4784,335130.0,0.0103,,0.0
1.0,115508003.0,West Perry SD,Perry,40502180.12,20625831.269999996,857496.7699999999,21483328.04,0.5304,18339622.36,0.4528,679229.72,0.0168,,0.0
1.0,126515001.0,Philadelphia City SD,Philadelphia,3503210647.2,1346898943.5,233858924.64999998,1580757868.15,0.4512,1648668268.0,0.4706,273375552.95,0.078,408958.1,0.0001
1.0,120522003.0,Delaware Valley SD,Pike,81767726.37,46430243.03,1639771.64,48070014.67,0.5879,32009797.61,0.3915,1687914.09,0.0206,,0.0
1.0,119648303.0,Wallenpaupack Area SD,Pike,75007517.17,53733184.93,2209915.74,55943100.67,0.7458,17953367.13,0.2394,1111049.37,0.0148,,0.0
1.0,109530304.0,Austin Area SD,Potter,4322334.73,1701905.9400000002,189409.13,1891315.07,0.4376,2352412.85,0.5442,78606.81,0.0182,,0.0
1.0,109531304.0,Coudersport Area SD,Potter,13155613.78,5395929.290000001,388178.02999999997,5784107.32,0.4397,7115378.46,0.5409,256128.0,0.0195,,0.0
1.0,109532804.0,Galeton Area SD,Potter,7391693.0,3364344.0,259950.0,3624294.0,0.4903,3632462.0,0.4914,134937.0,0.0183,,0.0
1.0,109535504.0,Northern Potter SD,Potter,10909066.02,3154908.1900000004,461059.68,3615967.87,0.3315,6881080.21,0.6308,412017.94,0.0378,,0.0
1.0,109537504.0,Oswayo Valley SD,Potter,8689107.94,2315813.6999999997,389411.0,2705224.7,0.3113,5791112.59,0.6665,192770.65,0.0222,,0.0
1.0,129540803.0,Blue Mountain SD,Schuylkill,43390901.91,23987000.790000003,1265882.6,25252883.39,0.582,17418691.21,0.4014,654019.2,0.0151,65308.11,0.0015
1.0,129544503.0,Mahanoy Area SD,Schuylkill,18809770.04,5175807.840000001,479266.7,5655074.54,0.3006,12393544.63,0.6589,761065.87,0.0405,85.0,0.0
1.0,129544703.0,Minersville Area SD,Schuylkill,18840300.5,8071354.759999998,463171.77999999997,8534526.54,0.453,9869037.93,0.5238,436736.03,0.0232,,0.0
1.0,129545003.0,North Schuylkill SD,Schuylkill,30280926.92,11822555.71,1042237.4500000001,12864793.16,0.4248,16529810.97,0.5459,866322.79,0.0286,20000.0,0.0007
1.0,129546003.0,Pine Grove Area SD,Schuylkill,24670694.27,11007473.879999999,921106.8100000002,11928580.69,0.4835,12234222.44,0.4959,507891.14,0.0206,,0.0
1.0,129546103.0,Pottsville Area SD,Schuylkill,42693839.46,15123317.370000001,2778363.68,17901681.05,0.4193,22208181.17,0.5202,1059849.06,0.0248,1524128.18,0.0357
1.0,129546803.0,Saint Clair Area SD,Schuylkill,11706334.42,4879862.04,735225.27,5615087.31,0.4797,5776661.89,0.4935,313211.22,0.0268,1374.0,0.0001
1.0,129547303.0,Schuylkill Haven Area SD,Schuylkill,20729539.56,8216529.970000001,902541.7,9119071.67,0.4399,11082936.33,0.5346,375948.21,0.0181,151583.35,0.0073
1.0,129547203.0,Shenandoah Valley SD,Schuylkill,18131513.13,4663725.63,399507.56999999995,5063233.2,0.2793,12118783.39,0.6684,914598.04,0.0504,34898.5,0.0019
1.0,129547603.0,Tamaqua Area SD,Schuylkill,31248585.83,15846500.070000002,823587.79,16670087.86,0.5335,13564171.58,0.4341,980030.66,0.0314,34295.73,0.0011
1.0,129547803.0,Tri-Valley SD,Schuylkill,14090407.89,5673105.22,347611.31,6020716.53,0.4273,7661827.67,0.5438,407863.69,0.0289,,0.0
1.0,129548803.0,Williams Valley SD,Schuylkill,16083613.38,4082276.81,412514.56000000006,4494791.37,0.2795,11172513.33,0.6947,416308.68,0.0259,,0.0
1.0,116555003.0,Midd-West SD,Snyder,37785435.53,17678552.069999997,1040257.9299999999,18718810.0,0.4954,17749142.07,0.4697,1317483.46,0.0349,,0.0
1.0,116557103.0,Selinsgrove Area SD,Snyder,43182382.04,25109282.19,1046530.0200000001,26155812.21,0.6057,15951814.17,0.3694,1070697.26,0.0248,4058.4,0.0001
1.0,108561003.0,Berlin Brothersvalley SD,Somerset,12068413.79,3457116.8000000003,330233.75999999995,3787350.56,0.3138,8016714.74,0.6643,264348.49,0.0219,,0.0
1.0,108561803.0,Conemaugh Township Area SD,Somerset,14805115.98,3892209.1199999996,416083.60000000003,4308292.72,0.291,10112598.38,0.683,251203.02,0.017,133021.86,0.009
1.0,108565203.0,Meyersdale Area SD,Somerset,14410951.64,2891119.6799999992,328159.88,3219279.56,0.2234,10660766.27,0.7398,530905.81,0.0368,,0.0
1.0,108565503.0,North Star SD,Somerset,18667980.08,5277104.26,647260.4500000001,5924364.71,0.3174,12367005.1,0.6625,376610.27,0.0202,,0.0
1.0,108566303.0,Rockwood Area SD,Somerset,11418575.9,5615398.16,245794.75999999998,5861192.92,0.5133,5360951.92,0.4695,196431.06,0.0172,,0.0
1.0,108567004.0,Salisbury-Elk Lick SD,Somerset,4869110.35,1168725.72,161938.98,1330664.7,0.2733,3052833.82,0.627,424713.47,0.0872,60898.36,0.0125
1.0,108567204.0,Shade-Central City SD,Somerset,8925446.23,2283007.83,312514.56,2595522.39,0.2908,6139313.83,0.6878,190610.01,0.0214,,0.0
1.0,108567404.0,Shanksville-Stonycreek SD,Somerset,7127665.64,3875898.3199999994,207021.83000000002,4082920.15,0.5728,2798985.17,0.3927,245760.32,0.0345,,0.0
1.0,108567703.0,Somerset Area SD,Somerset,38034339.65,21059783.639999993,1170207.41,22229991.05,0.5845,14854042.44,0.3905,950306.16,0.025,,0.0
1.0,108568404.0,Turkeyfoot Valley Area SD,Somerset,5535184.89,1656630.72,119544.60999999999,1776175.33,0.3209,3615563.18,0.6532,143446.38,0.0259,,0.0
1.0,108569103.0,Windber Area SD,Somerset,18260846.51,4132235.2199999993,791942.2100000001,4924177.43,0.2697,12799616.25,0.7009,537052.83,0.0294,,0.0
1.0,117576303.0,Sullivan County SD,Sullivan,14855950.07,9196655.329999998,230982.22000000003,9427637.55,0.6346,5201640.42,0.3501,200472.49,0.0135,26199.61,0.0018
1.0,119581003.0,Blue Ridge SD,Susquehanna,18480588.08,6208587.74,781470.0499999999,6990057.79,0.3782,11072402.48,0.5991,415627.81,0.0225,2500.0,0.0001
1.0,119582503.0,Elk Lake SD,Susquehanna,21140808.46,7379486.89,1589506.0399999998,8968992.93,0.4243,11792536.94,0.5578,379278.59,0.0179,,0.0
1.0,119583003.0,Forest City Regional SD,Susquehanna,15686474.92,6740706.17,443688.85,7184395.02,0.458,8021645.96,0.5114,480433.94,0.0306,,0.0
1.0,119584503.0,Montrose Area SD,Susquehanna,27018932.41,10895988.909999998,1414416.25,12310405.16,0.4556,14148584.16,0.5237,559943.09,0.0207,,0.0
1.0,119584603.0,Mountain View SD,Susquehanna,20470660.11,8807680.170000002,907110.06,9714790.23,0.4746,10271704.17,0.5018,484165.71,0.0237,,0.0
1.0,119586503.0,Susquehanna Community SD,Susquehanna,16377087.96,4140976.93,431708.01,4572684.94,0.2792,11448131.34,0.699,356271.68,0.0218,,0.0
1.0,117596003.0,Northern Tioga SD,Tioga,34098860.18,11655573.290000001,766831.02,12422404.31,0.3643,20718020.54,0.6076,934435.33,0.0274,24000.0,0.0007
1.0,117597003.0,Southern Tioga SD,Tioga,32733687.87,14898175.379999999,961961.3900000001,15860136.77,0.4845,16176460.72,0.4942,697090.38,0.0213,,0.0
1.0,117598503.0,Wellsboro Area SD,Tioga,26116766.96,14039107.6,667658.0,14706765.6,0.5631,10884578.87,0.4168,520311.0,0.0199,5111.49,0.0002
1.0,116604003.0,Lewisburg Area SD,Union,35858991.76,25070462.0,978933.9999999999,26049396.0,0.7264,9180215.04,0.256,618942.39,0.0173,10438.33,0.0003
1.0,116605003.0,Mifflinburg Area SD,Union,32055441.5,16045848.149999997,965963.1399999999,17011811.29,0.5307,14435030.66,0.4503,597448.85,0.0186,11150.7,0.0003
1.0,106611303.0,Cranberry Area SD,Venango,19578274.52,7193843.1499999985,514382.58999999997,7708225.74,0.3937,11522435.73,0.5885,347613.05,0.0178,,0.0
1.0,106612203.0,Franklin Area SD,Venango,33365182.6,11287092.739999998,1465924.21,12753016.95,0.3822,19861092.58,0.5953,745317.07,0.0223,5756.0,0.0002
1.0,106616203.0,Oil City Area SD,Venango,32702715.76,6384361.790000001,567235.11,6951596.9,0.2126,24335400.57,0.7441,1375290.04,0.0421,40428.25,0.0012
1.0,106617203.0,Titusville Area SD,Venango,33864498.19,8166562.029999998,1079509.6700000002,9246071.7,0.273,22863234.57,0.6751,1308604.85,0.0386,446587.07,0.0132
1.0,106618603.0,Valley Grove SD,Venango,14134082.86,3065541.9899999998,576453.35,3641995.34,0.2577,10209672.16,0.7223,278938.36,0.0197,3477.0,0.0002
1.0,105628302.0,Warren County SD,Warren,79837468.5,26740337.850000005,2133870.7600000002,28874208.61,0.3617,46067363.05,0.577,4890413.51,0.0613,5483.33,0.0001
1.0,101630504.0,Avella Area SD,Washington,10606666.39,3136046.9799999995,350371.48000000004,3486418.46,0.3287,6781000.77,0.6393,156256.01,0.0147,182991.15,0.0173
1.0,101630903.0,Bentworth SD,Washington,18447423.45,6644315.7700000005,1105422.24,7749738.01,0.4201,10320706.32,0.5595,376979.12,0.0204,,0.0
1.0,101631003.0,Bethlehem-Center SD,Washington,19902431.85,4643117.41,673844.3200000001,5316961.73,0.2672,14159111.56,0.7114,299684.99,0.0151,126673.57,0.0064
1.0,101631203.0,Burgettstown Area SD,Washington,20687642.01,8376154.54,728896.3200000001,9105050.86,0.4401,11291651.84,0.5458,265400.69,0.0128,25538.62,0.0012
1.0,101631503.0,California Area SD,Washington,15648479.99,5135091.27,272727.18,5407818.45,0.3456,9999505.62,0.639,241155.92,0.0154,,0.0
1.0,101631703.0,Canon-McMillan SD,Washington,87529444.43,59509886.419999994,3058809.32,62568695.74,0.7148,24313548.65,0.2778,610840.89,0.007,36359.15,0.0004
1.0,101631803.0,Charleroi SD,Washington,25655643.14,9429814.709999999,859568.22,10289382.93,0.4011,14594535.21,0.5689,771725.0,0.0301,,0.0
1.0,101631903.0,Chartiers-Houston SD,Washington,19659362.26,11037160.76,398687.5,11435848.26,0.5817,8021432.0,0.408,202082.0,0.0103,,0.0
1.0,101632403.0,Fort Cherry SD,Washington,18757803.97,7488536.039999999,619689.6900000001,8108225.73,0.4323,10436080.06,0.5564,213498.18,0.0114,,0.0
1.0,101633903.0,McGuffey SD,Washington,31392467.16,12723679.559999999,1103978.08,13827657.64,0.4405,16925897.4,0.5392,411964.84,0.0131,226947.28,0.0072
1.0,101636503.0,Peters Township SD,Washington,66333500.74,48560317.79000001,1777460.54,50337778.33,0.7589,15644457.36,0.2358,350798.5,0.0053,466.55,0.0
1.0,101637002.0,Ringgold SD,Washington,46891473.96,21671795.549999993,1091731.35,22763526.9,0.4855,23178076.56,0.4943,949870.5,0.0203,,0.0
1.0,101638003.0,Trinity Area SD,Washington,60319406.85,34067333.18,2235175.9699999997,36302509.15,0.6018,22947472.07,0.3804,1065569.61,0.0177,3856.02,0.0001
1.0,101638803.0,Washington SD,Washington,29270153.79,10856625.58,821341.0699999998,11677966.65,0.399,15211095.37,0.5197,1271051.73,0.0434,1110040.04,0.0379
1.0,119648703.0,Wayne Highlands SD,Wayne,56872397.76,34334780.65,2399016.9099999997,36733797.56,0.6459,18811664.75,0.3308,1326035.45,0.0233,900.0,0.0
1.0,119648903.0,Western Wayne SD,Wayne,45345863.74,26771337.240000002,1310371.15,28081708.39,0.6193,16336438.94,0.3603,927716.41,0.0205,,0.0
1.0,107650603.0,Belle Vernon Area SD,Westmoreland,38961685.43,18857131.879999995,1429641.4500000002,20286773.33,0.5207,17763117.42,0.4559,827830.18,0.0212,83964.5,0.0022
1.0,107650703.0,Burrell SD,Westmoreland,29870673.55,16597797.97,914863.93,17512661.9,0.5863,12090953.98,0.4048,267057.67,0.0089,,0.0
1.0,107651603.0,Derry Area SD,Westmoreland,36246309.66,13535581.580000002,1436548.45,14972130.03,0.4131,20234118.2,0.5582,1040061.43,0.0287,,0.0
1.0,107652603.0,Franklin Regional SD,Westmoreland,58508820.11,39488924.9,1932529.7799999996,41421454.68,0.708,16738132.69,0.2861,347276.44,0.0059,1956.3,0.0
1.0,107653102.0,Greater Latrobe SD,Westmoreland,58207480.15,33466783.440000005,2037964.3500000003,35504747.79,0.61,20751170.52,0.3565,737004.94,0.0127,1214556.9,0.0209
1.0,107653203.0,Greensburg Salem SD,Westmoreland,47049614.9,24065341.970000006,1962297.19,26027639.16,0.5532,19575643.78,0.4161,1446331.96,0.0307,,0.0
1.0,107653802.0,Hempfield Area SD,Westmoreland,98348120.0,58800680.0,2691816.0,61492496.0,0.6253,35907808.0,0.3651,947816.0,0.0096,,0.0
1.0,107654103.0,Jeannette City SD,Westmoreland,20128573.46,5516678.680000001,678540.49,6195219.17,0.3078,13097219.77,0.6507,836134.52,0.0415,,0.0
1.0,107654403.0,Kiski Area SD,Westmoreland,58708992.07,25892085.870000005,1393078.6900000002,27285164.56,0.4648,29656496.3,0.5051,1692143.94,0.0288,75187.27,0.0013
1.0,107654903.0,Ligonier Valley SD,Westmoreland,30626057.38,17306419.1,1317306.42,18623725.52,0.6081,11370771.63,0.3713,630885.23,0.0206,675.0,0.0
1.0,107655803.0,Monessen City SD,Westmoreland,16391636.62,4725140.79,1053950.05,5779090.84,0.3526,10157434.58,0.6197,455111.2,0.0278,,0.0
1.0,107655903.0,Mount Pleasant Area SD,Westmoreland,34735475.01,16250281.7,1225597.0999999999,17475878.8,0.5031,16429878.3,0.473,489930.73,0.0141,339787.18,0.0098
1.0,107656303.0,New Kensington-Arnold SD,Westmoreland,35865330.58,11255462.339999996,868727.27,12124189.61,0.338,22132570.97,0.6171,1608570.0,0.0449,,0.0
1.0,107656502.0,Norwin SD,Westmoreland,72316188.88,39406755.92999999,1914433.37,41321189.3,0.5714,30169858.17,0.4172,799992.66,0.0111,25148.75,0.0003
1.0,107657103.0,Penn-Trafford SD,Westmoreland,57587869.63,30498417.23,987924.02,31486341.25,0.5468,25559992.53,0.4438,432975.01,0.0075,108560.84,0.0019
1.0,107657503.0,Southmoreland SD,Westmoreland,29892631.86,11199348.750000004,769377.4500000001,11968726.2,0.4004,17375968.58,0.5813,506517.3,0.0169,41419.78,0.0014
1.0,107658903.0,Yough SD,Westmoreland,33657492.14,13740084.079999998,1072040.59,14812124.67,0.4401,18188009.53,0.5404,657357.94,0.0195,,0.0
1.0,119665003.0,Lackawanna Trail SD,Wyoming,21969262.0,10117195.0,667283.0,10784478.0,0.4909,10756556.0,0.4896,413579.0,0.0188,14649.0,0.0007
1.0,118667503.0,Tunkhannock Area SD,Wyoming,47919665.01,23953423.650000002,1296713.2999999998,25250136.95,0.5269,21744737.94,0.4538,924790.12,0.0193,,0.0
1.0,112671303.0,Central York SD,York,90749123.67,63330016.300000004,3396505.3,66726521.6,0.7353,23142546.05,0.255,880056.02,0.0097,,0.0
1.0,112671603.0,Dallastown Area SD,York,112011551.7,76199490.14,3091684.9799999995,79291175.12,0.7079,28657998.12,0.2558,962030.46,0.0086,3100348.0,0.0277
1.0,112671803.0,Dover Area SD,York,65322859.46,36040996.32,2245951.2800000003,38286947.6,0.5861,24659388.61,0.3775,1140061.25,0.0175,1236462.0,0.0189
1.0,112672203.0,Eastern York SD,York,47972908.03,29514839.910000004,1060847.84,30575687.75,0.6374,16637633.97,0.3468,739871.31,0.0154,19715.0,0.0004
1.0,112672803.0,Hanover Public SD,York,34564764.0,23637134.0,1104855.0,24741989.0,0.7158,8769021.0,0.2537,1053754.0,0.0305,,0.0
1.0,112674403.0,Northeastern York SD,York,70807317.42,44553349.61000001,1194138.3900000001,45747488.0,0.6461,24204391.04,0.3418,855438.38,0.0121,,0.0
