Ctgy,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)","Total Local Revenue
6000 ",Local % of Total Revenue,"Total State Revenue
7000",State % of Total Revenue,"Total Federal Revenue
8000",Federal % of Total Revenue,"Total Other Revenue
9000",Other % of Total Revenue
1.0,112011103.0,Bermudian Springs SD,Adams,29342979.69,15823944.980000002,539498.77,16363443.75,0.5577,12647901.25,0.431,331634.69,0.0113,,0.0
1.0,112011603.0,Conewago Valley SD,Adams,56985979.5,35106305.95,1266598.49,36372904.44,0.6383,19709817.43,0.3459,903257.63,0.0159,,0.0
1.0,112013054.0,Fairfield Area SD,Adams,18298640.11,10923445.069999998,418314.44999999995,11341759.52,0.6198,6783460.16,0.3707,166095.43,0.0091,7325.0,0.0004
1.0,112013753.0,Gettysburg Area SD,Adams,61276755.69,38376928.91,3660279.3200000003,42037208.23,0.686,18169839.28,0.2965,1044235.76,0.017,25472.42,0.0004
1.0,112015203.0,Littlestown Area SD,Adams,32491632.15,18648834.12,509501.38,19158335.5,0.5896,12754390.13,0.3925,375035.63,0.0115,203870.89,0.0063
1.0,112018523.0,Upper Adams SD,Adams,28034282.93,14551258.029999997,976702.9699999999,15527961.0,0.5539,12178811.93,0.4344,327510.0,0.0117,,0.0
1.0,103020603.0,Allegheny Valley SD,Allegheny,23133987.47,16094351.35,488637.02999999997,16582988.38,0.7168,6279933.64,0.2715,271065.45,0.0117,,0.0
1.0,103020753.0,Avonworth SD,Allegheny,30875855.34,23125592.589999996,508235.39,23633827.98,0.7654,7101977.4,0.23,140049.96,0.0045,,0.0
1.0,103021102.0,Baldwin-Whitehall SD,Allegheny,68378445.4,41334588.580000006,1684199.3599999999,43018787.94,0.6291,23245457.05,0.34,991372.41,0.0145,1122828.0,0.0164
1.0,103021252.0,Bethel Park SD,Allegheny,86058804.05,59824328.56,2091139.29,61915467.85,0.7195,23763464.63,0.2761,374611.01,0.0044,5260.56,0.0001
1.0,103021453.0,Brentwood Borough SD,Allegheny,22527635.93,12211322.59,485794.52999999997,12697117.12,0.5636,9533859.27,0.4232,296659.54,0.0132,,0.0
1.0,103021603.0,Carlynton SD,Allegheny,28267438.0,17545529.0,558066.0,18103595.0,0.6404,9038131.0,0.3197,1125712.0,0.0398,,0.0
1.0,103021752.0,Chartiers Valley SD,Allegheny,61740885.99,44154418.819999985,1376206.23,45530625.05,0.7374,15336890.8,0.2484,873370.14,0.0141,,0.0
1.0,103021903.0,Clairton City SD,Allegheny,15762239.0,3138289.0,444601.0,3582890.0,0.2273,11317031.0,0.718,850318.0,0.0539,12000.0,0.0008
1.0,103022103.0,Cornell SD,Allegheny,14324670.0,8857299.0,441351.0,9298650.0,0.6491,4234746.0,0.2956,791274.0,0.0552,,0.0
1.0,103022253.0,Deer Lakes SD,Allegheny,36374492.6,21992899.89,890335.5299999999,22883235.42,0.6291,13227370.13,0.3636,263887.05,0.0073,,0.0
1.0,103022503.0,Duquesne City SD,Allegheny,18921270.99,1755160.9100000004,233539.41,1988700.32,0.1051,15640038.68,0.8266,1207506.99,0.0638,85025.0,0.0045
1.0,103022803.0,East Allegheny SD,Allegheny,32221067.66,15641142.95,1063776.05,16704919.0,0.5184,14708163.17,0.4565,807985.49,0.0251,,0.0
1.0,103023153.0,Elizabeth Forward SD,Allegheny,42597642.08,20980253.439999998,1469344.39,22449597.83,0.527,19751445.37,0.4637,396598.88,0.0093,,0.0
1.0,103023912.0,Fox Chapel Area SD,Allegheny,97082957.3,74411031.77,1756750.5100000002,76167782.28,0.7846,18901189.61,0.1947,1054000.12,0.0109,959985.29,0.0099
1.0,103024102.0,Gateway SD,Allegheny,72842193.03,50702927.080000006,1631208.65,52334135.73,0.7185,19318366.76,0.2652,1189690.54,0.0163,,0.0
1.0,103024603.0,Hampton Township SD,Allegheny,50063849.45,35101253.63999999,608245.5499999999,35709499.19,0.7133,13889576.86,0.2774,464773.4,0.0093,,0.0
1.0,103024753.0,Highlands SD,Allegheny,53016054.02,19232339.07,1021096.3999999999,20253435.47,0.382,21269725.19,0.4012,1047893.36,0.0198,10445000.0,0.197
1.0,103025002.0,Keystone Oaks SD,Allegheny,42925873.72,29349490.380000003,916641.54,30266131.92,0.7051,11872328.12,0.2766,687413.68,0.016,100000.0,0.0023
1.0,103026002.0,McKeesport Area SD,Allegheny,64652517.0,15337584.0,1384873.0,16722457.0,0.2587,42848416.0,0.6627,4669339.0,0.0722,412305.0,0.0064
1.0,103026303.0,Montour SD,Allegheny,70641756.22,53419334.53,1723221.7799999998,55142556.31,0.7806,12339443.02,0.1747,342017.74,0.0048,2817739.15,0.0399
1.0,103026343.0,Moon Area SD,Allegheny,75217103.44,54492696.17999999,1641898.63,56134594.81,0.7463,17761525.64,0.2361,1320982.99,0.0176,,0.0
1.0,103026402.0,Mt Lebanon SD,Allegheny,97785736.41,72192733.11,1970270.36,74163003.47,0.7584,22771557.12,0.2329,851175.82,0.0087,,0.0
1.0,103026852.0,North Allegheny SD,Allegheny,162372704.81,119109695.28000002,2308689.74,121418385.02,0.7478,34534085.29,0.2127,1002905.19,0.0062,5417329.31,0.0334
1.0,103026902.0,North Hills SD,Allegheny,78169157.26,56913282.949999996,1342501.95,58255784.9,0.7453,19013910.63,0.2432,882374.86,0.0113,17086.87,0.0002
1.0,103026873.0,Northgate SD,Allegheny,23239163.0,13325763.0,636463.0,13962226.0,0.6008,8697752.0,0.3743,578764.0,0.0249,421.0,0.0
1.0,103027352.0,Penn Hills SD,Allegheny,88917359.94,45902889.940000005,1881455.82,47784345.76,0.5374,36106583.97,0.4061,4779632.14,0.0538,246798.07,0.0028
1.0,103021003.0,Pine-Richland SD,Allegheny,85553437.0,65375380.0,1975424.0,67350804.0,0.7872,17764925.0,0.2076,431647.0,0.005,6061.0,0.0001
1.0,102027451.0,Pittsburgh SD,Allegheny,663577461.42,317880471.50000006,19864516.25,337744987.75,0.509,282566918.64,0.4258,42544881.06,0.0641,720673.97,0.0011
1.0,103027503.0,Plum Borough SD,Allegheny,63514034.54,33626330.839999996,1095544.94,34721875.78,0.5467,26726661.11,0.4208,1290970.78,0.0203,774526.87,0.0122
1.0,103027753.0,Quaker Valley SD,Allegheny,48490006.0,39247003.0,740581.0,39987584.0,0.8247,7522157.0,0.1551,980265.0,0.0202,,0.0
1.0,103028203.0,Riverview SD,Allegheny,22738360.7,15626201.43,338371.31000000006,15964572.74,0.7021,6479453.68,0.285,294334.28,0.0129,,0.0
1.0,103028302.0,Shaler Area SD,Allegheny,83309425.14,52864504.31999999,1693032.71,54557537.03,0.6549,27488675.76,0.33,959102.33,0.0115,304110.02,0.0037
1.0,103028653.0,South Allegheny SD,Allegheny,23507280.0,6395954.699999999,653301.19,7049255.89,0.2999,15866604.85,0.675,591419.26,0.0252,,0.0
1.0,103028703.0,South Fayette Township SD,Allegheny,55129983.62,39625775.279999994,1123915.94,40749691.22,0.7392,12500427.24,0.2267,1557825.16,0.0283,322040.0,0.0058
1.0,103028753.0,South Park SD,Allegheny,33658492.38,20089784.069999997,509488.84,20599272.91,0.612,12679794.37,0.3767,379425.1,0.0113,,0.0
1.0,103028833.0,Steel Valley SD,Allegheny,32836535.96,15947012.64,672200.87,16619213.51,0.5061,15191807.21,0.4626,1025515.24,0.0312,,0.0
1.0,103028853.0,Sto-Rox SD,Allegheny,27721052.77,8019056.46,705386.0900000001,8724442.55,0.3147,16067105.02,0.5796,1428805.2,0.0515,1500700.0,0.0541
1.0,103029203.0,Upper Saint Clair SD,Allegheny,82242374.68,60777250.68000001,2022633.42,62799884.1,0.7636,16936514.52,0.2059,1600946.06,0.0195,905030.0,0.011
1.0,103029403.0,West Allegheny SD,Allegheny,63048697.17,45499364.34000001,1260687.0899999999,46760051.43,0.7416,15857482.01,0.2515,431163.73,0.0068,,0.0
1.0,103029553.0,West Jefferson Hills SD,Allegheny,49820254.68,34371744.4,1299199.49,35670943.89,0.716,13887293.16,0.2787,262017.63,0.0053,,0.0
1.0,103029603.0,West Mifflin Area SD,Allegheny,54461716.45,29313326.189999998,4541768.3,33855094.49,0.6216,18754337.6,0.3444,1572511.14,0.0289,279773.22,0.0051
1.0,103029803.0,Wilkinsburg Borough SD,Allegheny,31963858.84,13569718.66,344423.52999999997,13914142.19,0.4353,15787137.21,0.4939,2070630.44,0.0648,191949.0,0.006
1.0,103029902.0,Woodland Hills SD,Allegheny,91566918.0,53820322.989999995,2041825.9,55862148.89,0.6101,32409477.84,0.3539,3178522.97,0.0347,116768.3,0.0013
1.0,128030603.0,Apollo-Ridge SD,Armstrong,23364140.42,7976509.009999999,617676.94,8594185.95,0.3678,14131027.54,0.6048,637725.93,0.0273,1201.0,0.0001
1.0,128030852.0,Armstrong SD,Armstrong,97198703.39,36560357.76,1536535.5,38096893.26,0.3919,54933871.6,0.5652,4116796.69,0.0424,51141.84,0.0005
1.0,128033053.0,Freeport Area SD,Armstrong,30416286.95,16476808.59,541934.71,17018743.3,0.5595,12884277.81,0.4236,512890.84,0.0169,375.0,0.0
1.0,128034503.0,Leechburg Area SD,Armstrong,14795913.64,6523255.16,373171.02999999997,6896426.19,0.4661,7636073.77,0.5161,261613.68,0.0177,1800.0,0.0001
1.0,127040503.0,Aliquippa SD,Beaver,23673607.85,6267490.889999999,504905.32999999996,6772396.22,0.2861,15215013.27,0.6427,1186198.36,0.0501,500000.0,0.0211
1.0,127040703.0,Ambridge Area SD,Beaver,48185450.88,24705159.970000003,959199.61,25664359.58,0.5326,20572916.05,0.427,1653796.11,0.0343,294379.14,0.0061
1.0,127041203.0,Beaver Area SD,Beaver,32222094.27,18976195.1,1313913.2799999998,20290108.38,0.6297,11096144.5,0.3444,669294.08,0.0208,166547.31,0.0052
1.0,127041503.0,Big Beaver Falls Area SD,Beaver,28281679.0,8009298.0,423736.0,8433034.0,0.2982,18333057.0,0.6482,1490277.0,0.0527,25311.0,0.0009
1.0,127041603.0,Blackhawk SD,Beaver,37597978.0,18679989.0,537007.0,19216996.0,0.5111,17441374.0,0.4639,724336.0,0.0193,215272.0,0.0057
1.0,127042003.0,Central Valley SD,Beaver,34945382.62,18337502.06,568740.26,18906242.32,0.541,15484334.04,0.4431,554806.26,0.0159,,0.0
1.0,127042853.0,Freedom Area SD,Beaver,23011474.09,8895795.110000001,410514.18,9306309.29,0.4044,13120578.89,0.5702,539403.51,0.0234,45182.4,0.002
1.0,127044103.0,Hopewell Area SD,Beaver,39215497.89,19115129.349999998,809200.1099999999,19924329.46,0.5081,18885421.9,0.4816,401829.18,0.0102,3917.35,0.0001
1.0,127045303.0,Midland Borough SD,Beaver,5909776.69,907094.0499999999,250389.62,1157483.67,0.1959,4520426.02,0.7649,231867.0,0.0392,,0.0
1.0,127045653.0,New Brighton Area SD,Beaver,24310570.12,6582075.82,513953.33,7096029.15,0.2919,16449946.06,0.6767,764594.91,0.0315,,0.0
1.0,127045853.0,Riverside Beaver County SD,Beaver,24202662.15,9616112.47,452728.04000000004,10068840.51,0.416,13649478.92,0.564,484342.72,0.02,,0.0
1.0,127046903.0,Rochester Area SD,Beaver,16373570.48,5218004.06,286396.87,5504400.93,0.3362,10291233.5,0.6285,577936.05,0.0353,,0.0
1.0,127047404.0,South Side Area SD,Beaver,23441306.0,8218726.0,494729.0,8713455.0,0.3717,14471460.0,0.6173,254491.0,0.0109,1900.0,0.0001
