Unnamed: 0,Unnamed: 1,Unnamed: 2,The 2016 Keystone Exams - Best Score Results*,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,,,"* Proficiency summary data do not include students who were enrolled in the school after October 1, home schooled, excluded from school aggregation, ELL students who were enrolled for less than one year in US school, or students who did not attempt. ",,,,,,,,,,
,,,Data for groups with 10 or fewer students were replaced by blanks. Proficiency percentages may not add up to 100 due to rounding.,,,,,,,,,,
,,,,,,,,,,,,,
Year,AUN,School Number,County,District,School,Subject,Group,Grade,Number Scored,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic
2016,118402603,000005242,LUZERNE,GREATER NANTICOKE AREA SD,NANTICOKE HS,Biology,All Students,11,137,22.6,39.4,21.9,16.1
2016,118402603,000005242,LUZERNE,GREATER NANTICOKE AREA SD,NANTICOKE HS,Biology,Historically Underperforming,11,75,13.3,32,29.3,25.3
2016,118402603,000005242,LUZERNE,GREATER NANTICOKE AREA SD,NANTICOKE HS,Literature,All Students,11,137,3.6,62,24.1,10.2
2016,118402603,000005242,LUZERNE,GREATER NANTICOKE AREA SD,NANTICOKE HS,Literature,Historically Underperforming,11,75,1.3,48,32,18.7
2016,118403003,000002891,LUZERNE,HANOVER AREA SD,HANOVER AREA JSHS,Algebra I,All Students,11,119,11.8,41.2,34.5,12.6
2016,118403003,000002891,LUZERNE,HANOVER AREA SD,HANOVER AREA JSHS,Algebra I,Historically Underperforming,11,53,3.8,37.7,34,24.5
2016,118403003,000002891,LUZERNE,HANOVER AREA SD,HANOVER AREA JSHS,Biology,All Students,11,122,18,47.5,18.9,15.6
2016,118403003,000002891,LUZERNE,HANOVER AREA SD,HANOVER AREA JSHS,Biology,Historically Underperforming,11,55,10.9,36.4,23.6,29.1
2016,118403003,000002891,LUZERNE,HANOVER AREA SD,HANOVER AREA JSHS,Literature,All Students,11,109,8.3,59.6,25.7,6.4
2016,118403003,000002891,LUZERNE,HANOVER AREA SD,HANOVER AREA JSHS,Literature,Historically Underperforming,11,51,5.9,51,29.4,13.7
2016,118403207,000005151,LUZERNE,HAZLETON AREA CAREER CENTER,HAZLETON AREA CAREER CENTER,Algebra I,All Students,11,18,0,22.2,33.3,44.4
2016,118403207,000005151,LUZERNE,HAZLETON AREA CAREER CENTER,HAZLETON AREA CAREER CENTER,Algebra I,Historically Underperforming,11,16,0,25,31.3,43.8
2016,118403207,000005151,LUZERNE,HAZLETON AREA CAREER CENTER,HAZLETON AREA CAREER CENTER,Biology,All Students,11,18,5.6,11.1,16.7,66.7
2016,118403207,000005151,LUZERNE,HAZLETON AREA CAREER CENTER,HAZLETON AREA CAREER CENTER,Biology,Historically Underperforming,11,16,6.3,12.5,12.5,68.8
2016,118403207,000005151,LUZERNE,HAZLETON AREA CAREER CENTER,HAZLETON AREA CAREER CENTER,Literature,All Students,11,18,5.6,22.2,38.9,33.3
2016,118403207,000005151,LUZERNE,HAZLETON AREA CAREER CENTER,HAZLETON AREA CAREER CENTER,Literature,Historically Underperforming,11,16,6.3,18.8,43.8,31.3
2016,118403302,000007348,LUZERNE,HAZLETON AREA SD,HAZLETON AREA HS,Algebra I,All Students,11,677,7.1,35.9,39.1,17.9
2016,118403302,000007348,LUZERNE,HAZLETON AREA SD,HAZLETON AREA HS,Algebra I,Historically Underperforming,11,442,2.3,28.3,43.9,25.6
2016,118403302,000007348,LUZERNE,HAZLETON AREA SD,HAZLETON AREA HS,Biology,All Students,11,677,11.5,35.2,26.9,26.4
2016,118403302,000007348,LUZERNE,HAZLETON AREA SD,HAZLETON AREA HS,Biology,Historically Underperforming,11,441,5.4,27.9,29.9,36.7
2016,118403302,000007348,LUZERNE,HAZLETON AREA SD,HAZLETON AREA HS,Literature,All Students,11,681,6.8,51.7,27.2,14.4
2016,118403302,000007348,LUZERNE,HAZLETON AREA SD,HAZLETON AREA HS,Literature,Historically Underperforming,11,444,3.2,41.9,34,20.9
2016,118403903,000002924,LUZERNE,LAKE-LEHMAN SD,LAKE-LEHMAN JSHS,Algebra I,All Students,11,159,21.4,38.4,30.8,9.4
2016,118403903,000002924,LUZERNE,LAKE-LEHMAN SD,LAKE-LEHMAN JSHS,Algebra I,Historically Underperforming,11,50,10,28,44,18
2016,118403903,000002924,LUZERNE,LAKE-LEHMAN SD,LAKE-LEHMAN JSHS,Biology,All Students,11,157,36.9,38.9,14.6,9.6
2016,118403903,000002924,LUZERNE,LAKE-LEHMAN SD,LAKE-LEHMAN JSHS,Biology,Historically Underperforming,11,50,22,30,24,24
2016,118403903,000002924,LUZERNE,LAKE-LEHMAN SD,LAKE-LEHMAN JSHS,Literature,All Students,11,157,9.6,70.1,15.9,4.5
2016,118403903,000002924,LUZERNE,LAKE-LEHMAN SD,LAKE-LEHMAN JSHS,Literature,Historically Underperforming,11,51,3.9,51,31.4,13.7
2016,118406003,000002958,LUZERNE,NORTHWEST AREA SD,NORTHWEST AREA HS,Algebra I,All Students,11,64,12.5,50,29.7,7.8
2016,118406003,000002958,LUZERNE,NORTHWEST AREA SD,NORTHWEST AREA HS,Algebra I,Historically Underperforming,11,26,3.8,23.1,53.8,19.2
2016,118406003,000002958,LUZERNE,NORTHWEST AREA SD,NORTHWEST AREA HS,Biology,All Students,11,63,23.8,52.4,14.3,9.5
2016,118406003,000002958,LUZERNE,NORTHWEST AREA SD,NORTHWEST AREA HS,Biology,Historically Underperforming,11,25,4,48,24,24
2016,118406003,000002958,LUZERNE,NORTHWEST AREA SD,NORTHWEST AREA HS,Literature,All Students,11,63,4.8,81,11.1,3.2
2016,118406003,000002958,LUZERNE,NORTHWEST AREA SD,NORTHWEST AREA HS,Literature,Historically Underperforming,11,25,0,64,28,8
2016,118406602,000005058,LUZERNE,PITTSTON AREA SD,PITTSTON AREA SHS,Algebra I,All Students,11,225,16,55.6,20.4,8
2016,118406602,000005058,LUZERNE,PITTSTON AREA SD,PITTSTON AREA SHS,Algebra I,Historically Underperforming,11,89,9,37.1,36,18
2016,118406602,000005058,LUZERNE,PITTSTON AREA SD,PITTSTON AREA SHS,Biology,All Students,11,224,30.4,32.6,22.3,14.7
2016,118406602,000005058,LUZERNE,PITTSTON AREA SD,PITTSTON AREA SHS,Biology,Historically Underperforming,11,88,13.6,27.3,30.7,28.4
2016,118406602,000005058,LUZERNE,PITTSTON AREA SD,PITTSTON AREA SHS,Literature,All Students,11,222,15.8,56.3,20.7,7.2
2016,118406602,000005058,LUZERNE,PITTSTON AREA SD,PITTSTON AREA SHS,Literature,Historically Underperforming,11,85,7.1,43.5,34.1,15.3
2016,118408707,000005059,LUZERNE,WEST SIDE CTC,WEST SIDE CTC,Algebra I,All Students,11,107,1.9,24.3,54.2,19.6
2016,118408707,000005059,LUZERNE,WEST SIDE CTC,WEST SIDE CTC,Algebra I,Historically Underperforming,11,81,2.5,16,56.8,24.7
2016,118408707,000005059,LUZERNE,WEST SIDE CTC,WEST SIDE CTC,Biology,All Students,11,108,0,33.3,33.3,33.3
2016,118408707,000005059,LUZERNE,WEST SIDE CTC,WEST SIDE CTC,Biology,Historically Underperforming,11,81,0,25.9,37,37
2016,118408707,000005059,LUZERNE,WEST SIDE CTC,WEST SIDE CTC,Literature,All Students,11,108,0.9,44.4,41.7,13
2016,118408707,000005059,LUZERNE,WEST SIDE CTC,WEST SIDE CTC,Literature,Historically Underperforming,11,81,0,43.2,40.7,16
2016,118408607,000006632,LUZERNE,WILKES-BARRE AREA CTC,WILKES-BARRE AREA CTC,Algebra I,All Students,11,8,,,,
2016,118408607,000006632,LUZERNE,WILKES-BARRE AREA CTC,WILKES-BARRE AREA CTC,Algebra I,Historically Underperforming,11,4,,,,
2016,118408607,000006632,LUZERNE,WILKES-BARRE AREA CTC,WILKES-BARRE AREA CTC,Biology,All Students,11,9,,,,
2016,118408607,000006632,LUZERNE,WILKES-BARRE AREA CTC,WILKES-BARRE AREA CTC,Biology,Historically Underperforming,11,4,,,,
2016,118408607,000006632,LUZERNE,WILKES-BARRE AREA CTC,WILKES-BARRE AREA CTC,Literature,All Students,11,7,,,,
2016,118408607,000006632,LUZERNE,WILKES-BARRE AREA CTC,WILKES-BARRE AREA CTC,Literature,Historically Underperforming,11,4,,,,
2016,118408852,000003009,LUZERNE,WILKES-BARRE AREA SD,ELMER L MEYERS JSHS,Algebra I,All Students,11,125,7.2,24.8,45.6,22.4
2016,118408852,000003009,LUZERNE,WILKES-BARRE AREA SD,ELMER L MEYERS JSHS,Algebra I,Historically Underperforming,11,89,4.5,18,46.1,31.5
2016,118408852,000003009,LUZERNE,WILKES-BARRE AREA SD,ELMER L MEYERS JSHS,Biology,All Students,11,119,6.7,22.7,27.7,42.9
2016,118408852,000003009,LUZERNE,WILKES-BARRE AREA SD,ELMER L MEYERS JSHS,Biology,Historically Underperforming,11,85,5.9,16.5,25.9,51.8
2016,118408852,000003009,LUZERNE,WILKES-BARRE AREA SD,ELMER L MEYERS JSHS,Literature,All Students,11,131,5.3,47.3,37.4,9.9
2016,118408852,000003009,LUZERNE,WILKES-BARRE AREA SD,ELMER L MEYERS JSHS,Literature,Historically Underperforming,11,94,4.3,39.4,43.6,12.8
2016,118408852,000003008,LUZERNE,WILKES-BARRE AREA SD,G A R MEMORIAL JSHS,Algebra I,All Students,11,122,2.5,28.7,50.8,18
2016,118408852,000003008,LUZERNE,WILKES-BARRE AREA SD,G A R MEMORIAL JSHS,Algebra I,Historically Underperforming,11,97,3.1,25.8,49.5,21.6
2016,118408852,000003008,LUZERNE,WILKES-BARRE AREA SD,G A R MEMORIAL JSHS,Biology,All Students,11,120,1.7,25.8,40.8,31.7
2016,118408852,000003008,LUZERNE,WILKES-BARRE AREA SD,G A R MEMORIAL JSHS,Biology,Historically Underperforming,11,95,0,21.1,42.1,36.8
2016,118408852,000003008,LUZERNE,WILKES-BARRE AREA SD,G A R MEMORIAL JSHS,Literature,All Students,11,124,3.2,42.7,38.7,15.3
2016,118408852,000003008,LUZERNE,WILKES-BARRE AREA SD,G A R MEMORIAL JSHS,Literature,Historically Underperforming,11,99,2,37.4,42.4,18.2
2016,118408852,000003007,LUZERNE,WILKES-BARRE AREA SD,JAMES M COUGHLIN JSH,Algebra I,All Students,11,192,7.3,35.9,43.8,13
2016,118408852,000003007,LUZERNE,WILKES-BARRE AREA SD,JAMES M COUGHLIN JSH,Algebra I,Historically Underperforming,11,106,3.8,27.4,46.2,22.6
2016,118408852,000003007,LUZERNE,WILKES-BARRE AREA SD,JAMES M COUGHLIN JSH,Biology,All Students,11,194,9.8,36.1,32,22.2
2016,118408852,000003007,LUZERNE,WILKES-BARRE AREA SD,JAMES M COUGHLIN JSH,Biology,Historically Underperforming,11,111,5.4,25.2,35.1,34.2
2016,118408852,000003007,LUZERNE,WILKES-BARRE AREA SD,JAMES M COUGHLIN JSH,Literature,All Students,11,207,11.6,55.6,21.3,11.6
2016,118408852,000003007,LUZERNE,WILKES-BARRE AREA SD,JAMES M COUGHLIN JSH,Literature,Historically Underperforming,11,119,7.6,47.9,27.7,16.8
2016,118409203,000006390,LUZERNE,WYOMING AREA SD,WYOMING AREA SEC CTR,Algebra I,All Students,11,184,7.1,58.7,27.2,7.1
2016,118409203,000006390,LUZERNE,WYOMING AREA SD,WYOMING AREA SEC CTR,Algebra I,Historically Underperforming,11,69,0,39.1,42,18.8
2016,118409203,000006390,LUZERNE,WYOMING AREA SD,WYOMING AREA SEC CTR,Biology,All Students,11,183,27.9,43.2,21.9,7.1
2016,118409203,000006390,LUZERNE,WYOMING AREA SD,WYOMING AREA SEC CTR,Biology,Historically Underperforming,11,67,20.9,26.9,32.8,19.4
2016,118409203,000006390,LUZERNE,WYOMING AREA SD,WYOMING AREA SEC CTR,Literature,All Students,11,181,6.1,77.3,13.8,2.8
2016,118409203,000006390,LUZERNE,WYOMING AREA SD,WYOMING AREA SEC CTR,Literature,Historically Underperforming,11,65,4.6,60,27.7,7.7
2016,118409302,000006391,LUZERNE,WYOMING VALLEY WEST SD,WYOMING VALLEY WEST SHS,Algebra I,All Students,11,275,17.8,50.2,24.4,7.6
2016,118409302,000006391,LUZERNE,WYOMING VALLEY WEST SD,WYOMING VALLEY WEST SHS,Algebra I,Historically Underperforming,11,138,10.1,45.7,31.2,13
2016,118409302,000006391,LUZERNE,WYOMING VALLEY WEST SD,WYOMING VALLEY WEST SHS,Biology,All Students,11,275,15.3,44.7,28.4,11.6
2016,118409302,000006391,LUZERNE,WYOMING VALLEY WEST SD,WYOMING VALLEY WEST SHS,Biology,Historically Underperforming,11,138,7.2,38.4,34.8,19.6
2016,118409302,000006391,LUZERNE,WYOMING VALLEY WEST SD,WYOMING VALLEY WEST SHS,Literature,All Students,11,280,2.5,73.2,19.6,4.6
2016,118409302,000006391,LUZERNE,WYOMING VALLEY WEST SD,WYOMING VALLEY WEST SHS,Literature,Historically Underperforming,11,142,0.7,60.6,29.6,9.2
2016,117412003,000006364,LYCOMING,EAST LYCOMING SD,HUGHESVILLE JSHS,Algebra I,All Students,11,107,31.8,51.4,14,2.8
2016,117412003,000006364,LYCOMING,EAST LYCOMING SD,HUGHESVILLE JSHS,Algebra I,Historically Underperforming,11,28,25,35.7,32.1,7.1
2016,117412003,000006364,LYCOMING,EAST LYCOMING SD,HUGHESVILLE JSHS,Biology,All Students,11,107,32.7,46.7,15,5.6
2016,117412003,000006364,LYCOMING,EAST LYCOMING SD,HUGHESVILLE JSHS,Biology,Historically Underperforming,11,28,21.4,25,32.1,21.4
2016,117412003,000006364,LYCOMING,EAST LYCOMING SD,HUGHESVILLE JSHS,Literature,All Students,11,108,10.2,75,13,1.9
2016,117412003,000006364,LYCOMING,EAST LYCOMING SD,HUGHESVILLE JSHS,Literature,Historically Underperforming,11,28,3.6,57.1,32.1,7.1
2016,117414003,000003034,LYCOMING,JERSEY SHORE AREA SD,JERSEY SHORE AREA SH,Algebra I,All Students,11,159,17.6,57.9,18.9,5.7
2016,117414003,000003034,LYCOMING,JERSEY SHORE AREA SD,JERSEY SHORE AREA SH,Algebra I,Historically Underperforming,11,62,8.1,54.8,24.2,12.9
2016,117414003,000003034,LYCOMING,JERSEY SHORE AREA SD,JERSEY SHORE AREA SH,Biology,All Students,11,163,19.6,51.5,18.4,10.4
2016,117414003,000003034,LYCOMING,JERSEY SHORE AREA SD,JERSEY SHORE AREA SH,Biology,Historically Underperforming,11,62,12.9,48.4,21,17.7
2016,117414003,000003034,LYCOMING,JERSEY SHORE AREA SD,JERSEY SHORE AREA SH,Literature,All Students,11,164,6.7,74.4,15.9,3
2016,117414003,000003034,LYCOMING,JERSEY SHORE AREA SD,JERSEY SHORE AREA SH,Literature,Historically Underperforming,11,62,3.2,66.1,22.6,8.1
2016,117414203,000004828,LYCOMING,LOYALSOCK TOWNSHIP SD,LOYALSOCK TWP SHS,Algebra I,All Students,11,94,31.9,53.2,11.7,3.2
2016,117414203,000004828,LYCOMING,LOYALSOCK TOWNSHIP SD,LOYALSOCK TWP SHS,Algebra I,Historically Underperforming,11,26,7.7,53.8,26.9,11.5
2016,117414203,000004828,LYCOMING,LOYALSOCK TOWNSHIP SD,LOYALSOCK TWP SHS,Biology,All Students,11,94,41.5,45.7,9.6,3.2
2016,117414203,000004828,LYCOMING,LOYALSOCK TOWNSHIP SD,LOYALSOCK TWP SHS,Biology,Historically Underperforming,11,26,15.4,46.2,26.9,11.5
2016,117414203,000004828,LYCOMING,LOYALSOCK TOWNSHIP SD,LOYALSOCK TWP SHS,Literature,All Students,11,94,8.5,77.7,13.8,0
2016,117414203,000004828,LYCOMING,LOYALSOCK TOWNSHIP SD,LOYALSOCK TWP SHS,Literature,Historically Underperforming,11,26,7.7,53.8,38.5,0
2016,117415004,000003040,LYCOMING,MONTGOMERY AREA SD,MONTGOMERY JSHS,Algebra I,All Students,11,53,9.4,73.6,17,0
2016,117415004,000003040,LYCOMING,MONTGOMERY AREA SD,MONTGOMERY JSHS,Algebra I,Historically Underperforming,11,20,0,60,40,0
2016,117415004,000003040,LYCOMING,MONTGOMERY AREA SD,MONTGOMERY JSHS,Biology,All Students,11,53,22.6,50.9,24.5,1.9
2016,117415004,000003040,LYCOMING,MONTGOMERY AREA SD,MONTGOMERY JSHS,Biology,Historically Underperforming,11,20,10,40,45,5
2016,117415004,000003040,LYCOMING,MONTGOMERY AREA SD,MONTGOMERY JSHS,Literature,All Students,11,53,7.5,84.9,7.5,0
2016,117415004,000003040,LYCOMING,MONTGOMERY AREA SD,MONTGOMERY JSHS,Literature,Historically Underperforming,11,20,5,75,20,0
2016,117415103,000003045,LYCOMING,MONTOURSVILLE AREA SD,MONTOURSVILLE AREA S,Algebra I,All Students,11,134,36.6,47,14.9,1.5
2016,117415103,000003045,LYCOMING,MONTOURSVILLE AREA SD,MONTOURSVILLE AREA S,Algebra I,Historically Underperforming,11,36,33.3,36.1,27.8,2.8
2016,117415103,000003045,LYCOMING,MONTOURSVILLE AREA SD,MONTOURSVILLE AREA S,Biology,All Students,11,135,29.6,47.4,20.7,2.2
2016,117415103,000003045,LYCOMING,MONTOURSVILLE AREA SD,MONTOURSVILLE AREA S,Biology,Historically Underperforming,11,37,16.2,40.5,35.1,8.1
2016,117415103,000003045,LYCOMING,MONTOURSVILLE AREA SD,MONTOURSVILLE AREA S,Literature,All Students,11,134,4.5,68.7,23.1,3.7
2016,117415103,000003045,LYCOMING,MONTOURSVILLE AREA SD,MONTOURSVILLE AREA S,Literature,Historically Underperforming,11,37,5.4,56.8,27,10.8
2016,117415303,000003048,LYCOMING,MUNCY SD,MUNCY JSHS,Algebra I,All Students,11,78,16.7,52.6,25.6,5.1
2016,117415303,000003048,LYCOMING,MUNCY SD,MUNCY JSHS,Algebra I,Historically Underperforming,11,28,7.1,35.7,42.9,14.3
2016,117415303,000003048,LYCOMING,MUNCY SD,MUNCY JSHS,Biology,All Students,11,76,10.5,65.8,13.2,10.5
2016,117415303,000003048,LYCOMING,MUNCY SD,MUNCY JSHS,Biology,Historically Underperforming,11,27,0,59.3,14.8,25.9
2016,117415303,000003048,LYCOMING,MUNCY SD,MUNCY JSHS,Literature,All Students,11,78,3.8,82.1,9,5.1
2016,117415303,000003048,LYCOMING,MUNCY SD,MUNCY JSHS,Literature,Historically Underperforming,11,28,0,67.9,17.9,14.3
2016,117416103,000003056,LYCOMING,SOUTH WILLIAMSPORT AREA SD,SOUTH WILLIAMSPORT AREA JSHS,Algebra I,All Students,11,83,36.1,53,10.8,0
2016,117416103,000003056,LYCOMING,SOUTH WILLIAMSPORT AREA SD,SOUTH WILLIAMSPORT AREA JSHS,Algebra I,Historically Underperforming,11,33,27.3,51.5,21.2,0
2016,117416103,000003056,LYCOMING,SOUTH WILLIAMSPORT AREA SD,SOUTH WILLIAMSPORT AREA JSHS,Biology,All Students,11,82,28,63.4,8.5,0
2016,117416103,000003056,LYCOMING,SOUTH WILLIAMSPORT AREA SD,SOUTH WILLIAMSPORT AREA JSHS,Biology,Historically Underperforming,11,33,30.3,48.5,21.2,0
2016,117416103,000003056,LYCOMING,SOUTH WILLIAMSPORT AREA SD,SOUTH WILLIAMSPORT AREA JSHS,Literature,All Students,11,82,7.3,84.1,8.5,0
2016,117416103,000003056,LYCOMING,SOUTH WILLIAMSPORT AREA SD,SOUTH WILLIAMSPORT AREA JSHS,Literature,Historically Underperforming,11,33,6.1,75.8,18.2,0
2016,117417202,000006368,LYCOMING,WILLIAMSPORT AREA SD,WILLIAMSPORT AREA SH,Algebra I,All Students,11,319,22.3,58,14.1,5.6
2016,117417202,000006368,LYCOMING,WILLIAMSPORT AREA SD,WILLIAMSPORT AREA SH,Algebra I,Historically Underperforming,11,182,11.5,57.7,21.4,9.3
2016,117417202,000006368,LYCOMING,WILLIAMSPORT AREA SD,WILLIAMSPORT AREA SH,Biology,All Students,11,309,25.2,49.2,13.3,12.3
2016,117417202,000006368,LYCOMING,WILLIAMSPORT AREA SD,WILLIAMSPORT AREA SH,Biology,Historically Underperforming,11,174,13.2,44.8,20.1,21.8
2016,117417202,000006368,LYCOMING,WILLIAMSPORT AREA SD,WILLIAMSPORT AREA SH,Literature,All Students,11,310,13.5,69.7,11.3,5.5
2016,117417202,000006368,LYCOMING,WILLIAMSPORT AREA SD,WILLIAMSPORT AREA SH,Literature,Historically Underperforming,11,174,6.3,64.9,19,9.8
2016,109420803,000004691,MCKEAN,BRADFORD AREA SD,BRADFORD AREA HS,Algebra I,All Students,11,170,18.8,58.8,15.9,6.5
2016,109420803,000004691,MCKEAN,BRADFORD AREA SD,BRADFORD AREA HS,Algebra I,Historically Underperforming,11,74,5.4,52.7,27,14.9
2016,109420803,000004691,MCKEAN,BRADFORD AREA SD,BRADFORD AREA HS,Biology,All Students,11,177,19.8,62.7,10.7,6.8
2016,109420803,000004691,MCKEAN,BRADFORD AREA SD,BRADFORD AREA HS,Biology,Historically Underperforming,11,78,9,56.4,19.2,15.4
2016,109420803,000004691,MCKEAN,BRADFORD AREA SD,BRADFORD AREA HS,Literature,All Students,11,178,7.3,77,10.1,5.6
2016,109420803,000004691,MCKEAN,BRADFORD AREA SD,BRADFORD AREA HS,Literature,Historically Underperforming,11,78,2.6,67.9,16.7,12.8
2016,109422303,000005245,MCKEAN,KANE AREA SD,KANE AREA HS,Algebra I,All Students,11,91,8.8,65.9,20.9,4.4
2016,109422303,000005245,MCKEAN,KANE AREA SD,KANE AREA HS,Algebra I,Historically Underperforming,11,46,4.3,56.5,30.4,8.7
2016,109422303,000005245,MCKEAN,KANE AREA SD,KANE AREA HS,Biology,All Students,11,91,22,45.1,22,11
2016,109422303,000005245,MCKEAN,KANE AREA SD,KANE AREA HS,Biology,Historically Underperforming,11,46,13,41.3,26.1,19.6
2016,109422303,000005245,MCKEAN,KANE AREA SD,KANE AREA HS,Literature,All Students,11,89,13.5,62.9,19.1,4.5
2016,109422303,000005245,MCKEAN,KANE AREA SD,KANE AREA HS,Literature,Historically Underperforming,11,44,9.1,52.3,29.5,9.1
2016,109426003,000003107,MCKEAN,OTTO-ELDRED SD,OTTO-ELDRED JSHS,Algebra I,All Students,11,43,14,62.8,20.9,2.3
2016,109426003,000003107,MCKEAN,OTTO-ELDRED SD,OTTO-ELDRED JSHS,Algebra I,Historically Underperforming,11,21,14.3,57.1,23.8,4.8
2016,109426003,000003107,MCKEAN,OTTO-ELDRED SD,OTTO-ELDRED JSHS,Biology,All Students,11,45,15.6,57.8,20,6.7
2016,109426003,000003107,MCKEAN,OTTO-ELDRED SD,OTTO-ELDRED JSHS,Biology,Historically Underperforming,11,23,4.3,60.9,26.1,8.7
2016,109426003,000003107,MCKEAN,OTTO-ELDRED SD,OTTO-ELDRED JSHS,Literature,All Students,11,45,15.6,62.2,17.8,4.4
2016,109426003,000003107,MCKEAN,OTTO-ELDRED SD,OTTO-ELDRED JSHS,Literature,Historically Underperforming,11,23,8.7,60.9,21.7,8.7
2016,109426303,000003111,MCKEAN,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Algebra I,All Students,11,61,6.6,55.7,32.8,4.9
2016,109426303,000003111,MCKEAN,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Algebra I,Historically Underperforming,11,26,0,34.6,53.8,11.5
2016,109426303,000003111,MCKEAN,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Biology,All Students,11,60,16.7,63.3,11.7,8.3
2016,109426303,000003111,MCKEAN,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Biology,Historically Underperforming,11,25,12,56,12,20
2016,109426303,000003111,MCKEAN,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Literature,All Students,11,60,8.3,68.3,20,3.3
2016,109426303,000003111,MCKEAN,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Literature,Historically Underperforming,11,25,0,60,36,4
2016,109420107,000007013,MCKEAN,SENECA HIGHLANDS AVTS,SENECA HIGHLANDS AVTS,Algebra I,All Students,11,3,,,,
2016,109420107,000007013,MCKEAN,SENECA HIGHLANDS AVTS,SENECA HIGHLANDS AVTS,Algebra I,Historically Underperforming,11,2,,,,
2016,109420107,000007013,MCKEAN,SENECA HIGHLANDS AVTS,SENECA HIGHLANDS AVTS,Biology,All Students,11,3,,,,
2016,109420107,000007013,MCKEAN,SENECA HIGHLANDS AVTS,SENECA HIGHLANDS AVTS,Biology,Historically Underperforming,11,2,,,,
2016,109420107,000007013,MCKEAN,SENECA HIGHLANDS AVTS,SENECA HIGHLANDS AVTS,Literature,All Students,11,3,,,,
2016,109420107,000007013,MCKEAN,SENECA HIGHLANDS AVTS,SENECA HIGHLANDS AVTS,Literature,Historically Underperforming,11,2,,,,
2016,109427503,000003117,MCKEAN,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Algebra I,All Students,11,64,23.4,50,17.2,9.4
2016,109427503,000003117,MCKEAN,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Algebra I,Historically Underperforming,11,20,10,30,30,30
2016,109427503,000003117,MCKEAN,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Biology,All Students,11,64,31.3,37.5,21.9,9.4
2016,109427503,000003117,MCKEAN,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Biology,Historically Underperforming,11,20,5,25,45,25
2016,109427503,000003117,MCKEAN,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Literature,All Students,11,64,7.8,59.4,21.9,10.9
2016,109427503,000003117,MCKEAN,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Literature,Historically Underperforming,11,20,0,35,30,35
2016,104431304,000006122,MERCER,COMMODORE PERRY SD,COMMODORE PERRY JSHS,Algebra I,All Students,11,31,12.9,71,9.7,6.5
2016,104431304,000006122,MERCER,COMMODORE PERRY SD,COMMODORE PERRY JSHS,Algebra I,Historically Underperforming,11,14,7.1,57.1,21.4,14.3
2016,104431304,000006122,MERCER,COMMODORE PERRY SD,COMMODORE PERRY JSHS,Biology,All Students,11,30,3.3,76.7,16.7,3.3
2016,104431304,000006122,MERCER,COMMODORE PERRY SD,COMMODORE PERRY JSHS,Biology,Historically Underperforming,11,13,0,53.8,38.5,7.7
2016,104431304,000006122,MERCER,COMMODORE PERRY SD,COMMODORE PERRY JSHS,Literature,All Students,11,31,3.2,77.4,16.1,3.2
2016,104431304,000006122,MERCER,COMMODORE PERRY SD,COMMODORE PERRY JSHS,Literature,Historically Underperforming,11,14,0,57.1,35.7,7.1
2016,104432503,000005248,MERCER,FARRELL AREA SD,FARRELL AREA HS/UMS,Algebra I,All Students,11,48,0,31.3,47.9,20.8
2016,104432503,000005248,MERCER,FARRELL AREA SD,FARRELL AREA HS/UMS,Algebra I,Historically Underperforming,11,47,0,31.9,48.9,19.1
2016,104432503,000005248,MERCER,FARRELL AREA SD,FARRELL AREA HS/UMS,Biology,All Students,11,49,0,18.4,34.7,46.9
2016,104432503,000005248,MERCER,FARRELL AREA SD,FARRELL AREA HS/UMS,Biology,Historically Underperforming,11,48,0,18.8,33.3,47.9
2016,104432503,000005248,MERCER,FARRELL AREA SD,FARRELL AREA HS/UMS,Literature,All Students,11,46,0,37,43.5,19.6
2016,104432503,000005248,MERCER,FARRELL AREA SD,FARRELL AREA HS/UMS,Literature,Historically Underperforming,11,45,0,37.8,42.2,20
2016,104432803,000003137,MERCER,GREENVILLE AREA SD,GREENVILLE JSHS,Algebra I,All Students,11,86,20.9,53.5,19.8,5.8
2016,104432803,000003137,MERCER,GREENVILLE AREA SD,GREENVILLE JSHS,Algebra I,Historically Underperforming,11,37,5.4,48.6,32.4,13.5
2016,104432803,000003137,MERCER,GREENVILLE AREA SD,GREENVILLE JSHS,Biology,All Students,11,88,34.1,45.5,13.6,6.8
