Cat,AUN,LEA Name,County,"Object 100
Personnel Services - Salaries","Object 200
Personnel Services - Employee Benefits",Object 220 Social Security Contributions,Object 230 Retirement Contributions,"Object 300
Purchased Professional and Technical Services","Object 400
Purchased Property Services","Object 500
Other Purchased Services","Object 600
Supplies","Object 700
Property","Object 800
Other Objects","Object 900
Other Uses of Funds",Total
1.0,128321103.0,River Valley SD,Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,128328003.0,United SD,Indiana,8888452.200000001,6437007.97,671016.84,3038000.8800000004,742192.27,191526.2,4358236.53,984642.2899999999,154091.03,48774.32,1421872.42,23226795.23
1.0,106330703.0,Brockway Area SD,Jefferson,7654279.369999999,5911182.66,577565.02,2583730.1799999997,377528.19000000006,303573.33999999997,2594345.54,527228.56,544601.46,164705.72,535095.0,18612539.84
1.0,106330803.0,Brookville Area SD,Jefferson,10538068.229999999,6728931.33,786623.91,3513475.47,1566505.99,284774.70999999996,3999499.5900000003,1381251.09,111054.98,54596.369999999995,4209321.0,28874003.29
1.0,106338003.0,Punxsutawney Area SD,Jefferson,15267923.83,9410477.309999999,1158894.5499999998,5069077.4799999995,1618248.8,1641111.71,10193785.63,1994895.14,388176.52,118424.84000000001,3603778.33,44236822.11
1.0,111343603.0,Juniata County SD,Juniata,16432389.139999999,11392516.309999999,1212572.84,5641549.38,1620515.37,2282742.7800000003,8990397.969999999,1744153.89,519990.72,1875905.22,6118015.14,50976626.54
1.0,119350303.0,Abington Heights SD,Lackawanna,24631333.67,16718142.7,1848639.51,8592866.84,1735341.4500000002,1927836.28,5576145.130000001,2254886.0500000003,72667.98,89657.09999999999,2647840.3,55653850.66
1.0,119351303.0,Carbondale Area SD,Lackawanna,10290665.45,7735159.890000001,746148.04,3687193.2399999998,983487.42,779273.99,6360438.58,1310725.0199999998,1701053.44,54100.61,2437038.0,31651942.4
1.0,119352203.0,Dunmore SD,Lackawanna,10451340.07,7867643.32,796682.7000000001,3630790.5399999996,1863247.8800000001,490119.29,2619103.14,1362570.98,792498.87,250543.96,359750.43,26056817.94
1.0,119354603.0,Lakeland SD,Lackawanna,10460351.37,7315960.49,789891.2199999999,3625831.7399999998,1677427.5999999999,627462.61,5635531.5,1167484.2,20000.0,96501.19,390254.35,27390973.31
1.0,119355503.0,Mid Valley SD,Lackawanna,12543147.950000001,9575905.28,940275.91,4227493.93,1401278.37,742850.95,5741704.609999999,1720997.86,2706.59,192525.75,3130437.64,35051555.0
1.0,119356503.0,North Pocono SD,Lackawanna,24613619.970000003,19971894.590000004,1857700.31,8589450.05,2201457.09,625777.42,8421727.85,2295604.02,373164.57,1925879.43,4253869.0,64682993.94
1.0,119356603.0,Old Forge SD,Lackawanna,6947187.57,4773520.18,519538.58,2363256.1300000004,669770.3,553508.81,3075625.69,496988.25,0.0,574423.1799999999,2083550.07,19174574.05
1.0,119357003.0,Riverside SD,Lackawanna,10942482.67,8049386.29,830353.56,3802642.42,3252322.42,1380865.41,3008033.87,1755300.82,88497.0,152654.13,2617898.89,31247441.5
1.0,119357402.0,Scranton SD,Lackawanna,75099590.68,53666797.39,5564907.779999999,24676840.599999998,8855495.91,11091469.56,25555309.31,5413680.93,1823739.4899999998,10650343.28,8061706.88,200218133.43
1.0,119358403.0,Valley View SD,Lackawanna,16863101.0,12312859.0,1280314.0,5838780.0,2000586.0,1320908.0,5911779.0,2055588.0,1357459.0,48242.0,2251903.0,44122425.0
1.0,113361303.0,Cocalico SD,Lancaster,27086222.65,18949798.230000004,1996730.56,9567034.819999998,5445797.750000001,481121.0,7987335.47,2347183.35,486834.47000000003,130754.28,5464935.34,68379982.54
1.0,113361503.0,Columbia Borough SD,Lancaster,9431868.549999999,7844980.34,704499.85,3281471.12,3842750.1399999997,779233.8400000001,3277888.1700000004,2283593.84,960403.86,380124.19,3300179.05,32101021.98
1.0,113361703.0,Conestoga Valley SD,Lancaster,30449173.72,20598410.069999997,2240820.61,10616403.12,5169124.1899999995,4009639.79,10411311.24,3956157.6500000004,3868596.5300000003,107254.55,11217685.36,89787353.1
1.0,113362203.0,Donegal SD,Lancaster,20714014.48,13982392.860000001,1541595.2100000002,7216359.39,6995644.26,550194.67,5867870.91,1838225.17,1403791.88,227225.68,7277270.75,58856630.66
1.0,113362303.0,Eastern Lancaster County SD,Lancaster,25552727.919999998,16697668.85,1895085.12,8799001.51,5951969.279999999,1898487.06,6457983.8,3998404.63,1050990.34,108899.57999999999,6034059.76,67751191.22
1.0,113362403.0,Elizabethtown Area SD,Lancaster,29274139.5,19935575.88,2180312.12,10238453.11,6291320.23,1871427.45,7655867.210000001,2835521.28,754500.3200000001,302129.20999999996,5522059.08,74442540.16
1.0,113362603.0,Ephrata Area SD,Lancaster,33304518.9,21705197.240000002,2465282.8899999997,11557926.29,4447747.44,1307904.9,7319270.680000001,4774068.4,1391327.11,1230225.46,9281255.17,84761515.3
1.0,113363103.0,Hempfield SD,Lancaster,58993606.57000001,38414020.87,4398211.7299999995,20312080.48,7794961.930000001,3598241.7600000002,13166843.39,5576495.52,1209403.87,272154.1,11766728.01,140792456.02
1.0,113363603.0,Lampeter-Strasburg SD,Lancaster,24328533.03,16496167.77,1789020.1199999999,8397275.88,3537584.1300000004,611949.37,4479585.1899999995,1849538.77,1649766.0899999999,796464.08,5229865.28,58979453.71
1.0,113364002.0,Lancaster SD,Lancaster,100813819.0,65879117.0,7441258.0,36203349.0,21325181.0,15114194.0,19270810.0,12232515.0,3348274.0,12087037.0,28218745.0,278289692.0
1.0,113364403.0,Manheim Central SD,Lancaster,23894883.029999997,15702749.430000002,1763892.76,8327528.94,4707883.7,719730.3,7448481.23,3652826.75,30249.15,4101258.93,6945688.0,67203750.52
1.0,113364503.0,Manheim Township SD,Lancaster,43282085.82,28391177.169999998,3206504.0000000005,15139425.74,7085668.609999999,1952534.45,9568771.22,6338639.52,881148.0,4257916.04,11982996.4,113740937.23
1.0,113365203.0,Penn Manor SD,Lancaster,39158122.01,24715138.57,2897101.49,13842610.83,9324889.110000001,1490759.4,10791356.7,3665846.2800000003,151379.66,108008.21,12938507.5,102344007.44
1.0,113365303.0,Pequea Valley SD,Lancaster,14114572.790000001,9159890.879999999,1029336.07,4951440.72,4312237.859999999,752170.3999999999,6111916.760000001,2125216.48,425022.96,3265759.5,2459537.51,42726325.14
1.0,113367003.0,Solanco SD,Lancaster,24183045.900000002,15449681.19,1806847.25,8459481.55,6059730.2299999995,1030886.06,8472927.01,4546054.199999999,591217.87,132416.5,13964717.65,74430676.61
1.0,113369003.0,Warwick SD,Lancaster,32650690.89,21011274.2,2426437.3600000003,11501946.26,5125749.02,1823048.79,6416184.36,2437296.53,2393054.1399999997,337010.14999999997,11574225.1,83768533.18
1.0,104372003.0,Ellwood City Area SD,Lawrence,13287079.34,9042702.430000002,1013291.09,4572615.57,1041160.44,154731.77,4538350.9,2496854.13,133584.16999999998,57016.87,1821831.52,32573311.57
1.0,104374003.0,Laurel SD,Lawrence,8659753.97,6247905.87,652905.0499999999,2916358.69,721129.22,569309.38,930165.2,858505.4600000001,654102.14,268956.88,1035000.0,19944828.12
1.0,104375003.0,Mohawk Area SD,Lawrence,11540781.459999999,7692814.45,876701.4800000001,3909073.5100000002,656499.19,371481.63,1879451.3599999999,1815517.7,1788105.6199999999,196209.02,3531000.0,29471860.43
1.0,104375203.0,Neshannock Township SD,Lawrence,9880853.3,5860570.3,742787.1499999999,3313404.6799999997,735647.69,868853.0599999999,1507156.71,1130867.68,451559.68,181856.96,2203332.26,22820697.64
1.0,104375302.0,New Castle Area SD,Lawrence,26555135.44,17496111.8,2006486.29,8800563.5,1695547.88,2051656.6500000001,9352415.19,3502373.35,148048.32,1702602.69,3145137.45,65649028.77
1.0,104376203.0,Shenango Area SD,Lawrence,10048938.17,6375886.66,757650.7000000001,3356582.13,360930.75,476384.93,2381730.29,712518.42,118840.31,68698.4,1050244.06,21594171.99
1.0,104377003.0,Union Area SD,Lawrence,5731385.0,3956501.0,426484.0,1951869.0,785192.0,1520769.0,1599656.0,1196021.0,102902.0,58247.0,62698.0,15013371.0
1.0,104378003.0,Wilmington Area SD,Lawrence,8840662.66,5864353.21,694831.28,2964065.0300000003,925858.64,2170552.6,3655506.9,698467.03,255721.37,658847.59,880000.0,23949970.0
1.0,113380303.0,Annville-Cleona SD,Lebanon,12083741.030000001,7271429.2299999995,893976.2499999999,4232221.49,1620339.16,661657.1900000001,4212856.99,1063529.31,373461.77,1463941.12,1755975.0,30506930.8
1.0,113381303.0,Cornwall-Lebanon SD,Lebanon,37340933.64,24979611.88,2719931.67,13014990.32,5435186.92,574311.7599999999,9478138.88,2891481.83,1738837.09,506570.53,15772549.81,98717622.34
1.0,113382303.0,Eastern Lebanon County SD,Lebanon,20926801.6,12816006.25,1540465.0000000002,7171998.119999999,2148858.03,1289413.79,5486763.19,2580176.48,1568253.56,388802.48,6179259.97,53384335.35
1.0,113384603.0,Lebanon SD,Lebanon,36069215.81,21311460.01,2680650.66,12445635.129999999,7267258.88,29219999.52,8223409.880000001,3843712.1599999997,327182.84,1936949.3599999999,3850524.48,112049712.94
1.0,113385003.0,Northern Lebanon SD,Lebanon,16827658.040000003,12227510.950000001,1233118.96,5842880.529999999,2480450.49,675674.76,7731179.109999999,1604165.5399999998,328883.59,90673.13,3778221.0,45744416.61
1.0,113385303.0,Palmyra Area SD,Lebanon,25175599.29,15042228.4,1871697.24,8933157.76,2185937.31,1936770.9600000002,5484577.600000001,2106133.11,276595.9,103627.06,9499426.23,61810895.86
1.0,121390302.0,Allentown City SD,Lehigh,131935810.0,93264491.0,9795903.0,45391870.0,23697845.0,9542856.0,86293306.0,22622626.0,17666639.0,13000338.0,11364633.0,409388544.0
1.0,121391303.0,Catasauqua Area SD,Lehigh,14503708.06,10554903.01,1098069.65,5421325.26,2509952.97,1462163.6500000001,4542195.01,763513.8099999999,608388.03,1318178.88,2103676.01,38366679.43
1.0,121392303.0,East Penn SD,Lehigh,71804154.31,46407532.39,5372180.8,24717491.520000003,8177361.7700000005,1198717.76,23108967.479999997,6131079.9,495176.48,815535.18,12293784.06,170432309.33
1.0,121394503.0,Northern Lehigh SD,Lehigh,14464380.39,9086968.17,1096862.21,4915043.33,2355971.1599999997,786963.57,6572805.4799999995,1294013.8399999999,658078.92,914513.5,1842281.84,37975976.87
1.0,121394603.0,Northwestern Lehigh SD,Lehigh,20770504.1,12328241.44,1550046.27,7129907.71,2296221.59,806934.74,4126710.44,3289570.8000000003,446604.38,1538250.37,3849982.5,49453020.36
1.0,121395103.0,Parkland SD,Lehigh,96172383.93,64751659.089999996,7440415.25,33382374.57,8332788.66,2567447.5100000002,18166170.009999998,12725869.52,109288.09,5229274.699999999,9130039.01,217184920.52
1.0,121395603.0,Salisbury Township SD,Lehigh,14760346.110000001,9843025.969999999,1101233.5,5134048.71,2800255.2099999995,347903.11,7828953.819999999,1591346.37,18790.89,1766785.9899999998,1198441.79,40155849.26
1.0,121395703.0,Southern Lehigh SD,Lehigh,27655532.94,18485052.47,2085213.92,9656153.239999998,3206768.95,963260.2799999999,9256857.43,2976664.14,466224.67,1367747.72,5410856.23,69788964.83
1.0,121397803.0,Whitehall-Coplay SD,Lehigh,36150088.84,23349084.12,2692390.25,12497993.17,5904984.7700000005,1570499.7999999998,10203299.37,4761422.39,2390001.87,3903990.5,3542624.53,91775996.19
1.0,118401403.0,Crestwood SD,Luzerne,20191255.38,15243528.1,1545701.53,6817260.22,1927708.05,559472.47,4245279.92,1180583.3199999998,199571.39,179606.18,3451193.92,47178198.73
1.0,118401603.0,Dallas SD,Luzerne,19146564.9,12849455.82,1446497.6099999999,6665211.010000001,2116132.62,2349873.32,5000569.409999999,1486021.0799999998,473754.92000000004,2549863.37,2398310.0,48370545.44
1.0,118402603.0,Greater Nanticoke Area SD,Luzerne,13524809.42,8854436.13,1034691.74,4676567.260000001,1693847.0699999998,985231.32,7875681.010000001,1422535.09,220707.84,714749.08,1070000.0,36361996.96
1.0,118403003.0,Hanover Area SD,Luzerne,15059683.330000002,9317482.76,1154159.25,5128233.66,2087041.44,209562.68999999997,7155401.24,1866130.8,0.0,79635.31,2379683.75,38154621.32
1.0,118403302.0,Hazleton Area SD,Luzerne,80495882.13000001,55538913.449999996,6026493.069999999,28081298.74,5623733.61,6053517.67,15476921.440000001,9802776.54,1843195.6099999999,8829087.9,26268263.77,209932292.12
1.0,118403903.0,Lake-Lehman SD,Luzerne,13416120.6,9747477.12,1024733.23,4696421.86,1579777.4499999997,573432.0599999999,4672533.26,1739877.66,128367.1,74557.29999999999,3226481.5,35158624.05
1.0,118406003.0,Northwest Area SD,Luzerne,7775605.38,5348662.34,593389.02,2395428.36,1367681.45,147126.67,5157815.54,884329.41,27190.590000000004,130530.83,901075.19,21740017.4
1.0,118406602.0,Pittston Area SD,Luzerne,22797700.93,16244114.38,1785841.66,7942816.78,2458432.7,733566.95,10403450.04,1722064.7000000002,4812244.9399999995,812952.6000000001,5695000.0,65679527.24
1.0,118408852.0,Wilkes-Barre Area SD,Luzerne,48219537.26,32998947.249999996,3662766.96,16574548.530000001,10154694.010000002,2320382.83,22729870.589999996,4682075.850000001,4417629.3100000005,311723.18,32652805.9,158487666.18
1.0,118409203.0,Wyoming Area SD,Luzerne,16349021.0,10997671.740000002,1231989.98,5554703.930000001,3025527.0700000003,675234.54,7130726.24,2591499.63,1680421.2200000002,777551.49,1105000.0,44332652.93
1.0,118409302.0,Wyoming Valley West SD,Luzerne,34501192.44,20806161.48,2578293.73,11108003.190000001,4228494.15,1238460.24,14474585.620000001,5411149.51,426954.0,439644.65,2993712.04,84520354.13
1.0,117412003.0,East Lycoming SD,Lycoming,11381620.14,7466547.25,830429.08,3943543.42,1628508.5,649130.79,3457272.72,1474880.48,1173217.26,39230.79,1666969.0,28937376.93
1.0,117414003.0,Jersey Shore Area SD,Lycoming,17768135.630000003,12890666.06,1315844.82,6147209.49,2687139.7,902214.99,5896994.720000001,1151087.7399999998,3033132.3,677286.21,2822000.0,47828657.35
1.0,117414203.0,Loyalsock Township SD,Lycoming,11142678.64,7075121.4799999995,820058.47,3807449.27,1663809.87,1189305.0899999999,1322325.56,1435825.1999999997,399704.66000000003,79051.15,3841010.86,28148832.51
1.0,117415004.0,Montgomery Area SD,Lycoming,7299748.3,4966175.94,537867.99,2487609.7,1014523.98,684686.56,1823871.0499999998,1216824.1400000001,1092447.7200000002,59692.15,1888195.0,20046164.84
1.0,117415103.0,Montoursville Area SD,Lycoming,13498863.659999998,8991490.79,995094.9899999999,4637759.130000001,2102632.86,603306.7799999999,3817439.07,1506192.56,655626.8,183052.58000000002,5450082.89,36808687.99
1.0,117415303.0,Muncy SD,Lycoming,8092871.63,5219532.680000001,597831.56,2745664.5100000002,1093563.62,369247.0,2360554.66,1118182.29,276702.47,69189.38,1651054.5,20250898.23
1.0,117416103.0,South Williamsport Area SD,Lycoming,8622836.21,5901789.07,648914.93,2961506.75,1123299.22,344846.14999999997,1769115.0599999998,981741.7300000001,566367.64,262072.17,1092284.0,20664351.25
1.0,117417202.0,Williamsport Area SD,Lycoming,40525691.58,27001018.51,2979364.4,14182635.59,3460790.87,5289676.67,12187321.37,6308278.069999999,377626.89,174474.65000000002,16400593.48,111725472.09
1.0,109420803.0,Bradford Area SD,McKean,19283106.51,14962744.38,1450717.41,6666928.9799999995,1794377.71,439366.48,2691069.6700000004,2315840.4699999997,1122579.53,80733.85999999999,4129026.67,46818845.28
1.0,109422303.0,Kane Area SD,McKean,7847090.79,5462391.649999999,585596.6599999999,2704741.41,750676.6599999999,982518.22,1939322.62,823304.29,174143.9,330215.42,3582705.0,21892368.55
1.0,109426003.0,Otto-Eldred SD,McKean,4844160.8,3705193.23,370070.92999999993,1697407.21,422410.32999999996,95444.07,1415194.52,694783.31,40737.43,383421.49,552640.0,12153985.18
1.0,109426303.0,Port Allegany SD,McKean,6533439.19,4668783.03,486817.98,2228051.49,1282495.3599999999,357731.75,1894860.27,1138910.47,151825.69,345097.16000000003,804697.22,17177840.14
1.0,109427503.0,Smethport Area SD,McKean,6670817.58,5210222.37,499396.14,2234048.02,350996.44,677162.19,2139370.5500000003,550770.88,340972.70999999996,148518.2,1118679.81,17207510.73
1.0,104431304.0,Commodore Perry SD,Mercer,4220981.62,2566999.65,314082.38000000006,1252146.37,200572.3,2362487.84,1561168.12,465868.77999999997,65066.0,151152.01,135926.0,11730222.32
1.0,104432503.0,Farrell Area SD,Mercer,8909938.0,5576753.0,638341.0,2870086.0,928355.0,666417.0,3344647.0,1035339.0,522967.0,769972.0,1600606.0,23354994.0
1.0,104432803.0,Greenville Area SD,Mercer,10365841.94,6668264.87,780841.1299999999,3549076.1200000006,918510.3099999999,573021.18,2449210.25,1226237.04,306445.75,698313.6,1738643.0,24944487.94
1.0,104432903.0,Grove City Area SD,Mercer,18071005.409999996,13795558.15,1368129.28,6283192.33,937143.09,265830.58,4790135.640000001,1848043.1199999999,383355.93,977210.4,740000.0,41808282.32
1.0,104433303.0,Hermitage SD,Mercer,15552840.38,10225467.680000002,1234564.94,5379686.38,786833.55,318428.52,4585706.71,1751237.76,582169.46,23438.23,2478160.56,36304282.85
1.0,104433604.0,Jamestown Area SD,Mercer,3950070.08,2672635.2100000004,297808.17,1332786.56,332786.31,90208.7,1483389.8599999999,587542.2999999999,170446.63,122761.26999999999,732640.36,10142480.72
1.0,104433903.0,Lakeview SD,Mercer,8401771.78,5236311.1,624074.82,2814579.1400000006,966535.8,848405.98,3266246.74,772684.21,1422543.08,57631.41,766957.86,21739087.96
1.0,104435003.0,Mercer Area SD,Mercer,7575604.52,4658385.09,570237.52,2479853.34,1609167.46,2057518.01,3013513.13,1012093.11,43230.0,431261.04,1120000.0,21520772.36
1.0,104435303.0,Reynolds SD,Mercer,8333424.81,6600241.6,618768.3200000001,2848650.85,587235.06,195070.3,3490669.2099999995,1005014.82,120867.85,228402.96000000002,3110503.1,23671429.71
1.0,104435603.0,Sharon City SD,Mercer,15930504.39,10701086.09,1199839.5699999998,5348408.18,1433696.3800000001,607215.15,6783512.82,2495167.65,888889.6,1565553.28,2701000.0,43106625.36
1.0,104435703.0,Sharpsville Area SD,Mercer,8001123.319999999,5196833.94,595113.6799999999,2702029.2300000004,1005567.74,303434.85000000003,1829438.66,1120720.23,147743.72999999998,61194.74,1293213.38,18959270.59
1.0,104437503.0,West Middlesex Area SD,Mercer,7681506.870000001,4825039.99,572396.4999999999,2638925.76,482484.69,220815.02,1240548.7100000002,874908.9500000001,132646.69,53857.69,1975052.7,17486861.31
1.0,111444602.0,Mifflin County SD,Mifflin,32473591.630000003,23932784.42,2440007.5500000003,11245033.61,2726167.03,1899288.31,13048745.99,5197468.92,1231543.86,3062583.81,7144146.9,90716320.87
1.0,120452003.0,East Stroudsburg Area SD,Monroe,70727930.88,49743676.4,5257916.21,24568701.96,8894398.620000001,3238647.39,13224115.900000002,7195320.5,2052836.3699999999,4186226.95,17850505.56,177113658.57
1.0,120455203.0,Pleasant Valley SD,Monroe,34751051.230000004,25036303.979999997,2629234.05,12235666.09,7855545.06,890227.6400000001,18679655.95,6359260.95,1547090.7999999998,754365.7,5776042.68,101649543.99
1.0,120455403.0,Pocono Mountain SD,Monroe,90017626.88,60829945.16,6740060.51,31444370.69,15585484.479999999,1550157.1099999999,34365831.989999995,8314525.41,7084618.039999999,5764878.8,15542312.11,239055379.98
1.0,120456003.0,Stroudsburg Area SD,Monroe,49245724.89,36584214.27,3748286.53,16948734.42,6942491.12,912458.6799999999,10015416.52,6227433.01,2435933.1799999997,5619526.22,18471696.1,136454893.99
1.0,123460302.0,Abington SD,Montgomery,92020839.3,51993850.83,6838827.63,31926329.18,3514087.85,2648606.22,9710154.23,7158661.31,215235.88999999998,2744173.19,8058070.07,178063678.89
1.0,123460504.0,Bryn Athyn SD,Montgomery,14625.0,0.0,0.0,0.0,2924.0,0.0,232912.0,0.0,0.0,6601.0,0.0,257062.0
1.0,123461302.0,Cheltenham SD,Montgomery,53294666.0,31759047.310000002,3938791.0,18506320.0,7240592.0,1825477.0,13474551.0,4662358.4,1187807.0,5740114.0,6325000.0,125509612.71
1.0,123461602.0,Colonial SD,Montgomery,63652390.92,38256695.91,4722549.6,22159369.6,7600722.77,1695433.53,15713744.39,5334566.16,458177.44,7209440.489999999,11446989.16,151368160.77
1.0,123463603.0,Hatboro-Horsham SD,Montgomery,52056101.7,31796175.759999998,3833674.7,18117973.49,9536960.0,2298783.0700000003,6001589.040000001,3852142.61,1526895.3,2703329.12,14067806.75,123839783.35
1.0,123463803.0,Jenkintown SD,Montgomery,7760551.450000001,4567196.64,571844.63,2714483.74,1120434.48,858707.34,1290235.23,540768.66,78349.65,793954.1699999999,1599981.45,18610179.07
1.0,123464502.0,Lower Merion SD,Montgomery,142996971.4,89310708.42,10733670.620000001,50338581.5,10281006.0,2340911.67,13157895.1,15271269.269999998,210071.43,7310994.29,26208245.27,307088072.85
1.0,123464603.0,Lower Moreland Township SD,Montgomery,23522649.99,13936137.290000001,1724840.66,8180168.249999999,6163059.88,1335351.4900000002,5884334.95,1700174.38,546052.36,1638927.34,3853896.99,58580584.67
1.0,123465303.0,Methacton SD,Montgomery,48699970.96,31460289.18,3506773.1,16970734.68,11734497.42,5882626.4399999995,12225279.31,3781415.4699999997,728353.51,3671320.21,12115322.87,130299075.37
1.0,123465602.0,Norristown Area SD,Montgomery,68454850.99,42013050.6,5065445.52,24126149.6,12397105.729999999,3043915.35,27704411.77,8613089.98,1377736.74,4049018.86,15101404.44,182754584.46
1.0,123465702.0,North Penn SD,Montgomery,140974035.69,82720223.50999999,10364522.719999999,48946121.32,11228745.860000001,1895422.78,19730792.92,10757318.559999999,5982230.42,2466555.11,22844355.91,298599680.76
1.0,123466103.0,Perkiomen Valley SD,Montgomery,52577214.08,33282699.44,3871396.8300000005,18253446.93,5298616.65,1185926.87,13365282.06,4504059.32,996076.11,362347.62,10047895.63,121620117.78
1.0,123466303.0,Pottsgrove SD,Montgomery,29141199.0,18522248.0,2140088.0,10133939.0,4858880.0,2425907.0,7138298.0,3439409.0,396048.0,409105.0,6354559.0,72685653.0
1.0,123466403.0,Pottstown SD,Montgomery,29732798.43,18960224.47,2192796.28,10405263.33,6764099.73,1672959.87,10760416.58,5678758.54,1315002.09,2446205.25,2679903.76,80010368.72
1.0,123467103.0,Souderton Area SD,Montgomery,59024306.44,36527063.35,4308347.909999999,20529140.139999997,10014848.89,1499277.87,21110908.49,5510286.74,859128.7100000001,2500950.82,9159385.53,146206156.84
1.0,123467203.0,Springfield Township SD,Montgomery,30495457.599999998,16868265.05,2232058.3800000004,10555734.21,2973410.42,1701018.0899999999,2879961.1399999997,2807522.63,1514861.49,3117604.81,7134297.14,69492398.37
1.0,123467303.0,Spring-Ford Area SD,Montgomery,75218343.92,51408716.0,5621431.13,26512238.14,12391986.2,3697977.86,22384171.24,7873222.26,548853.1699999999,1962636.7100000002,16038200.0,191524107.36
1.0,123468303.0,Upper Dublin SD,Montgomery,49541445.57,29909662.89,3639950.38,17444271.77,4384266.49,2385655.09,3551551.71,4152518.8099999996,1543066.0499999998,5504448.25,24383634.8,125356249.66
1.0,123468402.0,Upper Merion Area SD,Montgomery,52694293.86,31428331.69,3857940.91,18485188.59,4851522.9,959188.18,13666645.43,4351474.45,4217207.140000001,7752854.3,6075348.0,125996865.95
1.0,123468503.0,Upper Moreland Township SD,Montgomery,31970971.6,19290827.56,2361653.54,10960508.51,2541695.0000000005,1128454.51,5148511.66,2535977.0,120805.45,214814.53,7767409.25,70719466.56
1.0,123468603.0,Upper Perkiomen SD,Montgomery,27868712.94,17291092.18,2051630.4300000002,9748362.399999999,4061898.0300000003,799883.1399999999,12023693.569999998,2747505.75,877180.23,2095421.25,8763771.58,76529158.67
1.0,123469303.0,Wissahickon SD,Montgomery,58612541.50999999,34723609.589999996,4310437.02,20424912.8,5937307.739999999,2318606.8400000003,8309951.359999999,3518194.1700000004,765338.28,938520.1399999999,4966125.6,120090195.23
1.0,116471803.0,Danville Area SD,Montour,18865428.439999998,12483171.18,1407245.63,6456202.64,833868.46,669907.45,5595673.32,1998973.17,567621.15,1396725.31,1910000.0,44321368.48
1.0,120480803.0,Bangor Area SD,Northampton,24482184.509999998,15124085.570000002,1842613.22,8440196.74,2860502.66,653053.77,8654456.49,1807607.1,251545.7,1570086.95,4052557.0,59456079.75
1.0,120481002.0,Bethlehem Area SD,Northampton,120256607.20000002,83062701.65,8984982.549999999,41929958.92,25082127.939999998,2883850.56,51073651.93,13766416.67,1292159.68,10126948.42,14015602.36,321560066.41
1.0,120483302.0,Easton Area SD,Northampton,77355955.96,53310734.32,5744820.35,27202838.689999998,15582519.48,2451737.35,25786699.139999997,9053555.53,1837489.16,6748951.0600000005,11795000.0,203922642.0
1.0,120484803.0,Nazareth Area SD,Northampton,42400751.79,30284513.169999998,3141443.06,14904277.67,4281866.87,997350.84,11348887.51,3360581.11,385952.07,3813507.56,5619606.43,102493017.35
1.0,120484903.0,Northampton Area SD,Northampton,46939029.150000006,32136758.0,3510952.13,16317684.070000002,7404882.48,582214.09,16647626.100000001,6163327.079999999,1860721.5,4556674.95,8551440.46,124842673.81
1.0,120485603.0,Pen Argyl Area SD,Northampton,14192413.72,8286559.69,1056450.3,4847468.909999999,2482222.3299999996,263211.91,4465264.7,1274195.44,648297.98,54653.92,4002820.88,35669640.57
1.0,120486003.0,Saucon Valley SD,Northampton,21076794.66,13979056.21,1572181.09,7331041.680000001,2874432.36,3612070.6900000004,6194881.01,2097647.36,5072.35,286752.20999999996,1909753.58,52036460.43
1.0,120488603.0,Wilson Area SD,Northampton,18566288.36,11724848.02,1400905.8599999999,6409675.42,3903027.5300000003,462165.45999999996,4016016.0700000003,2014849.8599999999,380508.64,1103372.26,4020000.0,46191076.2
1.0,116493503.0,Line Mountain SD,Northumberland,8023672.76,5733290.6,601225.52,2718167.29,712476.02,1274492.81,3341076.61,1468875.6500000001,96728.89,516860.2,1325235.52,22492709.06
1.0,116495003.0,Milton Area SD,Northumberland,16731967.06,11407908.299999999,1243083.43,5823982.62,1471223.66,664850.14,3487242.79,1853003.0899999999,502299.02999999997,1136907.31,896000.0,38151401.38
1.0,116495103.0,Mount Carmel Area SD,Northumberland,9069439.4,7180583.840000001,687360.2799999999,3079649.75,1360348.33,577141.72,2687204.6399999997,632578.4299999999,170094.91999999998,604958.8200000001,550500.0,22832850.1
1.0,116496503.0,Shamokin Area SD,Northumberland,13720550.48,9543404.290000001,1025781.4299999999,4642955.02,1836748.03,5326261.649999999,6354916.06,1698154.74,259888.76,446037.94,845576.93,40031538.88
1.0,116496603.0,Shikellamy SD,Northumberland,18451379.15,12252533.579999998,1330750.34,6209297.09,3758739.1899999995,1636612.9500000002,8696868.18,2077203.4,815426.84,738635.0,8054498.0,56481896.29
1.0,116498003.0,Warrior Run SD,Northumberland,10705343.4,6851189.92,812152.91,3882142.7900000005,1489703.0899999999,1299950.3599999999,2960260.81,1800217.8599999999,503542.38,1347582.97,4480000.0,31437790.79
1.0,115503004.0,Greenwood SD,Perry,6415566.54,4221940.71,459537.14999999997,2108195.58,363563.64999999997,695541.3300000001,2347671.52,592936.78,327827.33999999997,70272.08,1646517.0,16681836.95
1.0,115504003.0,Newport SD,Perry,8357100.97,6252916.22,608884.29,2874493.2399999998,1029392.4799999999,1215739.5699999998,3564463.9100000006,983774.3099999999,324740.2,681122.84,1420000.0,23829250.5
1.0,115506003.0,Susquenita SD,Perry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
