Cat,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)","Total Local Revenue
6000 ",Local % of Total Revenue,"Total State Revenue
7000",State % of Total Revenue,"Total Federal Revenue
8000",Federal % of Total Revenue,"Total Other Revenue
9000",Other % of Total Revenue
1.0,118409302.0,Wyoming Valley West SD,Luzerne,69621322.27,32274781.53,1055793.55,33330575.08,0.4787,31018722.72,0.4455,3299014.37,0.0474,1973010.1,0.0283
1.0,117412003.0,East Lycoming SD,Lycoming,22726633.82,8680420.08,893831.1599999998,9574251.24,0.4213,12820582.91,0.5641,330914.38,0.0146,885.29,0.0
1.0,117414003.0,Jersey Shore Area SD,Lycoming,38078349.65,15573652.209999999,663492.37,16237144.58,0.4264,21115780.08,0.5545,720811.19,0.0189,4613.8,0.0001
1.0,117414203.0,Loyalsock Township SD,Lycoming,20814185.49,14010994.73,648426.8400000001,14659421.57,0.7043,5768445.34,0.2771,364117.58,0.0175,22201.0,0.0011
1.0,117415004.0,Montgomery Area SD,Lycoming,16613120.27,5045634.84,420350.93,5465985.77,0.329,7976637.66,0.4801,405338.85,0.0244,2765157.99,0.1664
1.0,117415103.0,Montoursville Area SD,Lycoming,26684639.46,14442291.32,597046.54,15039337.86,0.5636,11337128.49,0.4249,308173.11,0.0115,,0.0
1.0,117415303.0,Muncy SD,Lycoming,15729222.59,8821065.280000001,327943.82,9149009.1,0.5817,6236737.41,0.3965,341951.08,0.0217,1525.0,0.0001
1.0,117416103.0,South Williamsport Area SD,Lycoming,17254183.35,7225817.09,235965.0,7461782.09,0.4325,9481183.26,0.5495,311218.0,0.018,,0.0
1.0,117417202.0,Williamsport Area SD,Lycoming,83429247.82,32299595.819999993,2260170.4499999997,34559766.27,0.4142,40412976.13,0.4844,7266499.84,0.0871,1190005.58,0.0143
1.0,109420803.0,Bradford Area SD,McKean,37578995.19,11910656.620000001,1891254.08,13801910.7,0.3673,21928525.93,0.5835,1848558.56,0.0492,,0.0
1.0,109422303.0,Kane Area SD,McKean,18630380.57,4085757.8099999996,301883.7,4387641.51,0.2355,13879469.38,0.745,354064.68,0.019,9205.0,0.0005
1.0,109426003.0,Otto-Eldred SD,McKean,10866464.88,1675415.86,204767.74000000002,1880183.6,0.173,8195681.07,0.7542,790600.21,0.0728,,0.0
1.0,109426303.0,Port Allegany SD,McKean,18647710.68,3048628.16,533031.2,3581659.36,0.1921,9922508.95,0.5321,269101.37,0.0144,4874441.0,0.2614
1.0,109427503.0,Smethport Area SD,McKean,21405659.79,4337832.75,159985.7,4497818.45,0.2101,9717517.33,0.454,278964.01,0.013,6911360.0,0.3229
1.0,104431304.0,Commodore Perry SD,Mercer,8549286.63,2167720.2800000003,438394.39,2606114.67,0.3048,5824568.56,0.6813,30103.4,0.0035,88500.0,0.0104
1.0,104432503.0,Farrell Area SD,Mercer,15409195.0,3125797.0,1191299.0,4317096.0,0.2802,10552556.0,0.6848,530961.0,0.0345,8582.0,0.0006
1.0,104432803.0,Greenville Area SD,Mercer,18392638.47,6049530.579999999,933325.2199999999,6982855.8,0.3797,10746206.84,0.5843,662975.83,0.036,600.0,0.0
1.0,104432903.0,Grove City Area SD,Mercer,36869522.17,12296832.610000001,9226145.740000002,21522978.35,0.5838,15259133.97,0.4139,87409.85,0.0024,,0.0
1.0,104433303.0,Hermitage SD,Mercer,28880556.46,17251799.11,700979.9800000001,17952779.09,0.6216,10506077.14,0.3638,415164.23,0.0144,6536.0,0.0002
1.0,104433604.0,Jamestown Area SD,Mercer,8607927.18,3055462.42,457859.56,3513321.98,0.4081,5040025.14,0.5855,54580.06,0.0063,,0.0
1.0,104433903.0,Lakeview SD,Mercer,15674450.51,4416921.56,968469.55,5385391.11,0.3436,10246373.03,0.6537,41636.37,0.0027,1050.0,0.0001
1.0,104435003.0,Mercer Area SD,Mercer,17300817.65,6481667.619999999,1437988.8600000003,7919656.48,0.4578,8859489.58,0.5121,11117.55,0.0006,510554.04,0.0295
1.0,104435303.0,Reynolds SD,Mercer,19294232.16,5567222.37,734629.52,6301851.89,0.3266,12963421.73,0.6719,19793.54,0.001,9165.0,0.0005
1.0,104435603.0,Sharon City SD,Mercer,30086207.04,7629179.22,1634305.49,9263484.71,0.3079,19561654.83,0.6502,1260538.45,0.0419,529.05,0.0
1.0,104435703.0,Sharpsville Area SD,Mercer,17663908.67,5054825.43,495497.59,5550323.02,0.3142,9426618.13,0.5337,31967.52,0.0018,2655000.0,0.1503
1.0,104437503.0,West Middlesex Area SD,Mercer,14012132.34,4896090.73,869573.75,5765664.48,0.4115,8216846.64,0.5864,29621.22,0.0021,,0.0
1.0,111444602.0,Mifflin County SD,Mifflin,71199912.16,30793402.410000004,1618497.53,32411899.94,0.4552,34609938.94,0.4861,4178073.28,0.0587,,0.0
1.0,120452003.0,East Stroudsburg Area SD,Monroe,179860738.4,102796549.64,1497107.4100000001,104293657.05,0.5799,36958204.29,0.2055,2717356.1,0.0151,35891520.96,0.1996
1.0,120455203.0,Pleasant Valley SD,Monroe,92484483.73,48825113.16000001,1639936.4000000001,50465049.56,0.5457,40588873.17,0.4389,1429616.6,0.0155,944.4,0.0
1.0,120455403.0,Pocono Mountain SD,Monroe,202198061.07,142831673.22,2280751.26,145112424.48,0.7177,53476282.09,0.2645,3596765.57,0.0178,12588.93,0.0001
1.0,120456003.0,Stroudsburg Area SD,Monroe,99937599.66,68030278.6,810640.51,68840919.11,0.6888,28095460.94,0.2811,2955719.61,0.0296,45500.0,0.0005
1.0,123460302.0,Abington SD,Montgomery,133787691.7,104359954.68,1430283.03,105790237.71,0.7907,27141302.1,0.2029,856151.89,0.0064,,0.0
1.0,123460504.0,Bryn Athyn SD,Montgomery,253302.0,249014.0,86.0,249100.0,0.9834,4202.0,0.0166,,0.0,,0.0
1.0,123461302.0,Cheltenham Township SD,Montgomery,105171192.0,82553397.0,1891628.0,84445025.0,0.8029,20174635.0,0.1918,551532.0,0.0052,,0.0
1.0,123461602.0,Colonial SD,Montgomery,107029328.95,87286703.58000001,2457523.95,89744227.53,0.8385,16578763.54,0.1549,548227.19,0.0051,158110.69,0.0015
1.0,123463603.0,Hatboro-Horsham SD,Montgomery,92439317.0,72899219.99,1588512.0000000002,74487731.99,0.8058,16506206.83,0.1786,1445378.18,0.0156,,0.0
1.0,123463803.0,Jenkintown SD,Montgomery,14369400.0,11626685.0,131663.0,11758348.0,0.8183,2537623.0,0.1766,73429.0,0.0051,,0.0
1.0,123464502.0,Lower Merion SD,Montgomery,227898183.06,195156384.95,1969741.48,197126126.43,0.865,29247190.96,0.1283,706487.9,0.0031,818377.77,0.0036
1.0,123464603.0,Lower Moreland Township SD,Montgomery,44387539.55,35082063.72,1602277.1199999999,36684340.84,0.8265,7258438.24,0.1635,323687.43,0.0073,121073.04,0.0027
1.0,123465303.0,Methacton SD,Montgomery,100343760.44,76532413.24000001,2726509.3500000006,79258922.59,0.7899,18910888.57,0.1885,360462.18,0.0036,1813487.1,0.0181
1.0,123465602.0,Norristown Area SD,Montgomery,134811574.38,97654283.21,1823320.33,99477603.54,0.7379,29841328.98,0.2214,5492641.86,0.0407,,0.0
1.0,123465702.0,North Penn SD,Montgomery,225606338.84,177888194.48000002,3597036.81,181485231.29,0.8044,40848095.25,0.1811,3192350.55,0.0142,80661.75,0.0004
1.0,123466103.0,Perkiomen Valley SD,Montgomery,96031925.84,74065269.35,2205625.42,76270894.77,0.7942,19144594.06,0.1994,615962.01,0.0064,475.0,0.0
1.0,123466303.0,Pottsgrove SD,Montgomery,62122052.0,42109346.0,1137939.0,43247285.0,0.6962,17838116.0,0.2871,807458.0,0.013,229193.0,0.0037
1.0,123466403.0,Pottstown SD,Montgomery,56945712.12,32704427.55,1421921.6500000001,34126349.2,0.5993,19850509.69,0.3486,2144415.53,0.0377,824437.7,0.0145
1.0,123467103.0,Souderton Area SD,Montgomery,117209882.43,86111975.45000002,2817492.5000000005,88929467.95,0.7587,24365230.38,0.2079,753097.37,0.0064,3162086.73,0.027
1.0,123467203.0,Springfield Township SD,Montgomery,49993792.18,40860219.06,1002882.78,41863101.84,0.8374,7934891.15,0.1587,187753.63,0.0038,8045.56,0.0002
1.0,123467303.0,Spring-Ford Area SD,Montgomery,136657776.95,107173390.13999999,3210785.48,110384175.62,0.8077,25589117.12,0.1872,684484.21,0.005,,0.0
1.0,123468303.0,Upper Dublin SD,Montgomery,88407449.13,71392573.19,2735234.9000000004,74127808.09,0.8385,13833935.88,0.1565,445705.16,0.005,,0.0
1.0,123468402.0,Upper Merion Area SD,Montgomery,86374950.83,71967113.45,2346895.0300000003,74314008.48,0.8604,11280261.99,0.1306,770555.48,0.0089,10124.88,0.0001
1.0,123468503.0,Upper Moreland Township SD,Montgomery,57306938.78,43714714.91,2034942.85,45749657.76,0.7983,11057224.31,0.1929,442774.68,0.0077,57282.03,0.001
1.0,123468603.0,Upper Perkiomen SD,Montgomery,53028620.27,34329036.95,943277.3699999999,35272314.32,0.6652,17327513.35,0.3268,426989.41,0.0081,1803.19,0.0
1.0,123469303.0,Wissahickon SD,Montgomery,88605503.89,70951705.83,1426799.21,72378505.04,0.8169,15678105.14,0.1769,500900.21,0.0057,47993.5,0.0005
1.0,116471803.0,Danville Area SD,Montour,35580673.06,19858225.85,1632704.65,21490930.5,0.604,12705812.99,0.3571,1377659.57,0.0387,6270.0,0.0002
1.0,120480803.0,Bangor Area SD,Northampton,59714459.13,31284800.339999996,616054.63,31900854.97,0.5342,18322946.44,0.3068,700657.72,0.0117,8790000.0,0.1472
1.0,120481002.0,Bethlehem Area SD,Northampton,231850885.88,163197719.66,3528711.6900000004,166726431.35,0.7191,59485262.54,0.2566,5266015.6,0.0227,373176.39,0.0016
1.0,120483302.0,Easton Area SD,Northampton,141620019.16,94987546.28000002,1992465.07,96980011.35,0.6848,40379328.75,0.2851,2565556.09,0.0181,1695122.97,0.012
1.0,120484803.0,Nazareth Area SD,Northampton,73898918.13,53853644.09,940173.97,54793818.06,0.7415,18724569.54,0.2534,364182.66,0.0049,16347.87,0.0002
1.0,120484903.0,Northampton Area SD,Northampton,90714793.55,61448481.08000001,1307224.48,62755705.56,0.6918,26659843.15,0.2939,1297104.34,0.0143,2140.5,0.0
1.0,120485603.0,Pen Argyl Area SD,Northampton,26847695.34,16910078.07,402448.01999999996,17312526.09,0.6448,9265511.78,0.3451,269657.47,0.01,,0.0
1.0,120486003.0,Saucon Valley SD,Northampton,50103229.06,32946290.430000003,530925.0700000001,33477215.5,0.6682,8028990.11,0.1602,230023.45,0.0046,8367000.0,0.167
1.0,120488603.0,Wilson Area SD,Northampton,35387259.32,22993473.809999995,607734.51,23601208.32,0.6669,11226009.0,0.3172,560042.0,0.0158,,0.0
1.0,116493503.0,Line Mountain SD,Northumberland,18042389.45,7174516.4399999995,287414.51999999996,7461930.96,0.4136,10223517.76,0.5666,340928.35,0.0189,16012.38,0.0009
1.0,116495003.0,Milton Area SD,Northumberland,29974263.15,12889579.0,540672.34,13430251.34,0.4481,15178173.72,0.5064,1365838.09,0.0456,,0.0
1.0,116495103.0,Mount Carmel Area SD,Northumberland,21901359.09,4009818.96,378730.03,4388548.99,0.2004,12343393.02,0.5636,624417.08,0.0285,4545000.0,0.2075
1.0,116496503.0,Shamokin Area SD,Northumberland,27953621.63,5325058.399999999,3461337.11,8786395.51,0.3143,17231380.93,0.6164,1927245.19,0.0689,8600.0,0.0003
1.0,116496603.0,Shikellamy SD,Northumberland,41475827.3,19141184.42,1078964.16,20220148.58,0.4875,19555236.91,0.4715,1700441.81,0.041,,0.0
1.0,116498003.0,Warrior Run SD,Northumberland,25221666.45,10325454.92,447696.28,10773151.2,0.4271,10039348.98,0.398,770166.27,0.0305,3639000.0,0.1443
1.0,115503004.0,Greenwood SD,Perry,12750694.18,6141999.100000001,232594.62000000002,6374593.72,0.4999,6244899.47,0.4898,128845.0,0.0101,2355.99,0.0002
1.0,115504003.0,Newport SD,Perry,17970013.04,7605203.959999999,677441.3,8282645.26,0.4609,8999012.25,0.5008,392441.53,0.0218,295914.0,0.0165
1.0,115506003.0,Susquenita SD,Perry,29712232.36,14232638.319999998,1030147.74,15262786.06,0.5137,14147598.26,0.4762,301848.04,0.0102,,0.0
1.0,115508003.0,West Perry SD,Perry,35575182.22,17457555.929999996,821421.01,18278976.94,0.5138,16110403.37,0.4529,1137414.88,0.032,48387.03,0.0014
1.0,126515001.0,Philadelphia City SD,Philadelphia,2851005304.0,1063461997.6600001,139310656.55,1202772654.21,0.4219,1402492539.74,0.4919,223722808.89,0.0785,22017301.16,0.0077
1.0,120522003.0,Delaware Valley SD,Pike,74086992.86,44450413.779999994,1156749.0799999998,45607162.86,0.6156,26877506.34,0.3628,1602323.66,0.0216,,0.0
1.0,119648303.0,Wallenpaupack Area SD,Pike,65248710.93,47976135.370000005,1560400.54,49536535.91,0.7592,14570125.63,0.2233,1129904.88,0.0173,12144.51,0.0002
1.0,109530304.0,Austin Area SD,Potter,4420085.5,1510005.0599999998,258854.49,1768859.55,0.4002,2378817.03,0.5382,272408.92,0.0616,,0.0
1.0,109531304.0,Coudersport Area SD,Potter,12413566.28,5608722.16,237669.59,5846391.75,0.471,6370896.17,0.5132,196278.36,0.0158,,0.0
1.0,109532804.0,Galeton Area SD,Potter,6642865.57,3012205.0300000003,255641.73,3267846.76,0.4919,3241035.81,0.4879,133983.0,0.0202,,0.0
1.0,109535504.0,Northern Potter SD,Potter,9386313.64,2743594.8500000006,117037.22,2860632.07,0.3048,6261948.54,0.6671,263733.03,0.0281,,0.0
1.0,109537504.0,Oswayo Valley SD,Potter,8316787.76,2211578.6599999997,177367.56,2388946.22,0.2872,5169656.54,0.6216,213377.0,0.0257,544808.0,0.0655
1.0,129540803.0,Blue Mountain SD,Schuylkill,38613554.05,22243250.88,932176.49,23175427.37,0.6002,14915678.17,0.3863,522448.51,0.0135,,0.0
1.0,129544503.0,Mahanoy Area SD,Schuylkill,17145213.82,4673163.499999999,693306.56,5366470.06,0.313,11131564.65,0.6493,646859.11,0.0377,320.0,0.0
1.0,129544703.0,Minersville Area SD,Schuylkill,35093731.76,6939406.989999998,476197.95,7415604.94,0.2113,8458019.48,0.241,478731.84,0.0136,18741375.5,0.534
1.0,129545003.0,North Schuylkill SD,Schuylkill,45313968.04,11335000.040000001,755601.2299999999,12090601.27,0.2668,13932847.74,0.3075,557573.8,0.0123,18732945.23,0.4134
1.0,129546003.0,Pine Grove Area SD,Schuylkill,28700557.63,10400257.69,484809.37,10885067.06,0.3793,10789953.22,0.3759,457801.05,0.016,6567736.3,0.2288
1.0,129546103.0,Pottsville Area SD,Schuylkill,36634567.91,12989125.680000002,3043077.08,16032202.76,0.4376,19196462.1,0.524,1031059.22,0.0281,374843.83,0.0102
1.0,129546803.0,Saint Clair Area SD,Schuylkill,10146381.2,4651805.85,529560.22,5181366.07,0.5107,4680093.31,0.4613,284921.82,0.0281,,0.0
1.0,129547303.0,Schuylkill Haven Area SD,Schuylkill,18260722.59,7510295.2299999995,632488.78,8142784.01,0.4459,9737456.56,0.5332,380450.07,0.0208,31.95,0.0
1.0,129547203.0,Shenandoah Valley SD,Schuylkill,16149999.91,4284441.4399999995,292456.99,4576898.43,0.2834,10966611.84,0.679,606039.64,0.0375,450.0,0.0
1.0,129547603.0,Tamaqua Area SD,Schuylkill,29367902.18,13360219.360000001,561525.2000000001,13921744.56,0.474,11803565.08,0.4019,1269360.9,0.0432,2373231.64,0.0808
1.0,129547803.0,Tri-Valley SD,Schuylkill,14807953.43,5041915.18,332992.57,5374907.75,0.363,7239826.94,0.4889,213692.92,0.0144,1979525.82,0.1337
1.0,129548803.0,Williams Valley SD,Schuylkill,14385411.86,3810242.0199999996,353003.43000000005,4163245.45,0.2894,9928079.53,0.6901,294086.88,0.0204,,0.0
1.0,116555003.0,Midd-West SD,Snyder,34184337.35,17068679.549999997,582988.7599999998,17651668.31,0.5164,14948794.93,0.4373,1295432.24,0.0379,288441.87,0.0084
1.0,116557103.0,Selinsgrove Area SD,Snyder,39044447.02,22795554.92,894302.0700000001,23689856.99,0.6067,13832322.78,0.3543,1522267.25,0.039,,0.0
1.0,108561003.0,Berlin Brothersvalley SD,Somerset,11172727.74,3187709.73,230274.68999999997,3417984.42,0.3059,7484783.58,0.6699,269959.74,0.0242,,0.0
1.0,108561803.0,Conemaugh Township Area SD,Somerset,13582763.18,3800172.2099999995,354670.55,4154842.76,0.3059,9167439.12,0.6749,260481.3,0.0192,,0.0
1.0,108565203.0,Meyersdale Area SD,Somerset,13542747.75,2761260.6,250973.63,3012234.23,0.2224,10037076.97,0.7411,493436.55,0.0364,,0.0
1.0,108565503.0,North Star SD,Somerset,17671158.58,4884319.91,376206.3499999999,5260526.26,0.2977,11739669.08,0.6643,667868.94,0.0378,3094.3,0.0002
1.0,108566303.0,Rockwood Area SD,Somerset,11092169.02,5462279.859999999,165365.85000000003,5627645.71,0.5074,5242960.02,0.4727,221563.29,0.02,,0.0
1.0,108567004.0,Salisbury-Elk Lick SD,Somerset,4380207.45,1135782.48,114186.44,1249968.92,0.2854,2796150.71,0.6384,334087.82,0.0763,,0.0
1.0,108567204.0,Shade-Central City SD,Somerset,8099025.23,2029740.1299999997,264492.82,2294232.95,0.2833,5600227.17,0.6915,198303.11,0.0245,6262.0,0.0008
1.0,108567404.0,Shanksville-Stonycreek SD,Somerset,6390651.35,3728000.2499999995,145641.66999999998,3873641.92,0.6061,2382516.02,0.3728,134493.41,0.021,,0.0
1.0,108567703.0,Somerset Area SD,Somerset,34534995.57,19452499.470000003,916023.7300000001,20368523.2,0.5898,13375789.84,0.3873,790682.53,0.0229,,0.0
1.0,108568404.0,Turkeyfoot Valley Area SD,Somerset,5150255.15,1569288.17,103873.29999999999,1673161.47,0.3249,3303995.59,0.6415,173098.09,0.0336,,0.0
1.0,108569103.0,Windber Area SD,Somerset,15907288.08,3243483.96,543314.0599999999,3786798.02,0.2381,11647433.72,0.7322,473056.34,0.0297,,0.0
1.0,117576303.0,Sullivan County SD,Sullivan,13350936.34,8447036.69,153568.31,8600605.0,0.6442,4440750.98,0.3326,244905.1,0.0183,64675.26,0.0048
1.0,119581003.0,Blue Ridge SD,Susquehanna,16877750.56,6022105.24,460752.53,6482857.77,0.3841,10107252.68,0.5989,287640.11,0.017,,0.0
1.0,119582503.0,Elk Lake SD,Susquehanna,18730540.34,6114942.010000001,1517183.1300000001,7632125.14,0.4075,10662645.64,0.5693,422547.56,0.0226,13222.0,0.0007
1.0,119583003.0,Forest City Regional SD,Susquehanna,13307208.27,6224054.16,423998.84,6648053.0,0.4996,6391918.05,0.4803,266920.77,0.0201,316.45,0.0
1.0,119584503.0,Montrose Area SD,Susquehanna,24168975.63,9705344.12,767509.51,10472853.63,0.4333,13165772.32,0.5447,530349.68,0.0219,,0.0
1.0,119584603.0,Mountain View SD,Susquehanna,18033502.43,7508713.23,805430.17,8314143.4,0.461,9258559.47,0.5134,457835.93,0.0254,2963.63,0.0002
1.0,119586503.0,Susquehanna Community SD,Susquehanna,14366315.4,3736641.44,151262.28999999998,3887903.73,0.2706,9994434.58,0.6957,483977.09,0.0337,,0.0
1.0,117596003.0,Northern Tioga SD,Tioga,31240071.41,10431355.419999998,531652.01,10963007.43,0.3509,19445586.07,0.6225,831477.91,0.0266,,0.0
1.0,117597003.0,Southern Tioga SD,Tioga,29316036.19,13188102.969999999,716583.82,13904686.79,0.4743,14679652.48,0.5007,731696.92,0.025,,0.0
1.0,117598503.0,Wellsboro Area SD,Tioga,30323403.11,13028534.620000001,489876.61,13518411.23,0.4458,9681290.72,0.3193,559828.16,0.0185,6563873.0,0.2165
1.0,116604003.0,Lewisburg Area SD,Union,30803540.46,22243360.260000005,793868.71,23037228.97,0.7479,7375545.6,0.2394,364803.72,0.0118,25962.17,0.0008
1.0,116605003.0,Mifflinburg Area SD,Union,28567662.18,13742233.500000002,633785.94,14376019.44,0.5032,13424615.05,0.4699,739127.69,0.0259,27900.0,0.001
1.0,106611303.0,Cranberry Area SD,Venango,18018091.4,6537588.1899999995,244349.69,6781937.88,0.3764,10755724.82,0.5969,480428.7,0.0267,,0.0
1.0,106612203.0,Franklin Area SD,Venango,31575101.03,10751934.110000001,1913735.5899999999,12665669.7,0.4011,18103084.42,0.5733,785954.69,0.0249,20392.22,0.0006
1.0,106616203.0,Oil City Area SD,Venango,28711947.15,6401076.740000001,499889.56000000006,6900966.3,0.2404,20372164.53,0.7095,1438816.32,0.0501,,0.0
1.0,106617203.0,Titusville Area SD,Venango,29925655.86,7642438.720000001,632551.54,8274990.26,0.2765,20589014.49,0.688,1058167.99,0.0354,3483.12,0.0001
1.0,106618603.0,Valley Grove SD,Venango,13107470.59,2963802.7700000005,222319.76,3186122.53,0.2431,9550776.92,0.7287,370571.14,0.0283,,0.0
1.0,105628302.0,Warren County SD,Warren,72605570.76,25294143.25,1796892.9799999997,27091036.23,0.3731,41423281.8,0.5705,4023885.0,0.0554,67367.73,0.0009
1.0,101630504.0,Avella Area SD,Washington,9948204.63,3115842.6999999997,265438.89999999997,3381281.6,0.3399,6236454.1,0.6269,213616.17,0.0215,116852.76,0.0117
1.0,101630903.0,Bentworth SD,Washington,17113709.13,6438811.600000001,429299.76,6868111.36,0.4013,9665897.77,0.5648,419700.0,0.0245,160000.0,0.0093
1.0,101631003.0,Bethlehem-Center SD,Washington,18326152.49,4350509.2,421167.19,4771676.39,0.2604,13000102.52,0.7094,554373.58,0.0303,,0.0
1.0,101631203.0,Burgettstown Area SD,Washington,17686271.22,6899200.87,488640.51999999996,7387841.39,0.4177,9942279.36,0.5621,346150.47,0.0196,10000.0,0.0006
1.0,101631503.0,California Area SD,Washington,13602133.31,4211745.87,177070.66000000003,4388816.53,0.3227,8967681.08,0.6593,231818.8,0.017,13816.9,0.001
1.0,101631703.0,Canon-McMillan SD,Washington,71491426.08,48812487.830000006,1840242.9400000002,50652730.77,0.7085,19944112.46,0.279,483966.35,0.0068,410616.5,0.0057
1.0,101631803.0,Charleroi SD,Washington,28145147.31,8002205.17,415170.17000000004,8417375.34,0.2991,12869405.09,0.4573,547443.44,0.0195,6310923.44,0.2242
1.0,101631903.0,Chartiers-Houston SD,Washington,17441888.43,9002347.33,252628.48,9254975.81,0.5306,7999793.45,0.4587,184619.17,0.0106,2500.0,0.0001
1.0,101632403.0,Fort Cherry SD,Washington,17145119.86,6825756.339999999,488403.92,7314160.26,0.4266,9612270.6,0.5606,218689.0,0.0128,,0.0
1.0,101633903.0,McGuffey SD,Washington,29374315.71,12039991.479999999,805108.03,12845099.51,0.4373,16128546.07,0.5491,400670.13,0.0136,,0.0
1.0,101636503.0,Peters Township SD,Washington,57294474.02,42382537.0,1100250.7,43482787.7,0.7589,13488170.69,0.2354,322390.21,0.0056,1125.42,0.0
1.0,101637002.0,Ringgold SD,Washington,42287071.69,20021962.650000002,901694.6499999999,20923657.3,0.4948,20461016.05,0.4839,804686.45,0.019,97711.89,0.0023
1.0,101638003.0,Trinity Area SD,Washington,71237290.45,27481077.409999996,645224.56,28126301.97,0.3948,20067256.45,0.2817,893732.03,0.0125,22150000.0,0.3109
1.0,101638803.0,Washington SD,Washington,26221311.01,9922997.66,1001732.2399999999,10924729.9,0.4166,13170017.28,0.5023,2095095.08,0.0799,31468.75,0.0012
1.0,119648703.0,Wayne Highlands SD,Wayne,49069496.01,29879580.299999997,1733877.6500000001,31613457.95,0.6443,16206031.63,0.3303,1250006.43,0.0255,,0.0
1.0,119648903.0,Western Wayne SD,Wayne,41696888.4,24566323.410000004,909316.7500000001,25475640.16,0.611,15263535.71,0.3661,957712.53,0.023,,0.0
1.0,107650603.0,Belle Vernon Area SD,Westmoreland,35016699.52,17130498.7,1097920.98,18228419.68,0.5206,16024140.18,0.4576,764139.66,0.0218,,0.0
1.0,107650703.0,Burrell SD,Westmoreland,26917058.41,14985890.450000001,735261.9400000001,15721152.39,0.5841,10810331.66,0.4016,354624.64,0.0132,30949.72,0.0011
1.0,107651603.0,Derry Area SD,Westmoreland,32115777.25,11440426.69,765872.69,12206299.38,0.3801,18143153.01,0.5649,1642616.86,0.0511,123708.0,0.0039
1.0,107652603.0,Franklin Regional SD,Westmoreland,51451583.2,35452593.68000001,1396785.84,36849379.52,0.7162,14297034.55,0.2779,301697.45,0.0059,3471.68,0.0001
1.0,107653102.0,Greater Latrobe SD,Westmoreland,54037730.15,31536222.979999997,3040216.5300000003,34576439.51,0.6399,18719225.15,0.3464,741960.49,0.0137,105.0,0.0
1.0,107653203.0,Greensburg Salem SD,Westmoreland,41187375.38,22105183.999999996,1210522.81,23315706.81,0.5661,16997873.26,0.4127,873795.31,0.0212,,0.0
1.0,107653802.0,Hempfield Area SD,Westmoreland,108832105.0,52869139.0,1937521.0,54806660.0,0.5036,30294606.0,0.2784,1339490.0,0.0123,22391349.0,0.2057
1.0,107654103.0,Jeannette City SD,Westmoreland,18606550.45,5405687.71,543791.43,5949479.14,0.3198,11683163.46,0.6279,973906.85,0.0523,1.0,0.0
1.0,107654403.0,Kiski Area SD,Westmoreland,53183169.6,23435740.809999995,1483865.38,24919606.19,0.4686,26321856.09,0.4949,1655119.8,0.0311,286587.52,0.0054
1.0,107654903.0,Ligonier Valley SD,Westmoreland,27445105.63,16005128.739999998,797048.77,16802177.51,0.6122,10072510.01,0.367,570418.11,0.0208,,0.0
1.0,107655803.0,Monessen City SD,Westmoreland,21980576.62,4033039.2299999995,512597.38,4545636.61,0.2068,8872182.6,0.4036,442757.41,0.0201,8120000.0,0.3694
1.0,107655903.0,Mount Pleasant Area SD,Westmoreland,31368697.15,14535627.660000002,995015.3600000001,15530643.02,0.4951,14963265.48,0.477,725189.65,0.0231,149599.0,0.0048
1.0,107656303.0,New Kensington-Arnold SD,Westmoreland,33352157.06,11263934.350000001,749961.82,12013896.17,0.3602,19374904.33,0.5809,1963356.56,0.0589,,0.0
1.0,107656502.0,Norwin SD,Westmoreland,63000801.0,34127969.0,1237816.0,35365785.0,0.5614,26931162.0,0.4275,702114.0,0.0111,1740.0,0.0
1.0,107657103.0,Penn-Trafford SD,Westmoreland,50956920.81,26472662.180000003,571869.7,27044531.88,0.5307,22944034.6,0.4503,967354.33,0.019,1000.0,0.0
1.0,107657503.0,Southmoreland SD,Westmoreland,26777779.15,10342203.089999998,771523.88,11113726.97,0.415,15357343.5,0.5735,306498.68,0.0114,210.0,0.0
1.0,107658903.0,Yough SD,Westmoreland,30301591.0,11738117.299999999,1063583.7,12801701.0,0.4225,16790148.0,0.5541,709742.0,0.0234,,0.0
1.0,119665003.0,Lackawanna Trail SD,Wyoming,19127109.0,8208197.0,461899.0,8670096.0,0.4533,10047941.0,0.5253,409009.0,0.0214,63.0,0.0
1.0,118667503.0,Tunkhannock Area SD,Wyoming,44186175.17,22511004.470000006,1063224.94,23574229.41,0.5335,19778006.4,0.4476,833939.36,0.0189,,0.0
1.0,112671303.0,Central York SD,York,77431541.96,57563765.71,1863372.48,59427138.19,0.7675,17438861.28,0.2252,565542.49,0.0073,,0.0
1.0,112671603.0,Dallastown Area SD,York,92960542.0,68808714.61000001,1900828.6900000002,70709543.3,0.7606,21505108.7,0.2313,696679.0,0.0075,49211.0,0.0005
1.0,112671803.0,Dover Area SD,York,55488612.31,33722933.46,1182193.77,34905127.23,0.6291,19996624.31,0.3604,586860.77,0.0106,,0.0
1.0,112672203.0,Eastern York SD,York,39630937.91,24610041.37,717138.61,25327179.98,0.6391,13795014.78,0.3481,462092.79,0.0117,46650.36,0.0012
1.0,112672803.0,Hanover Public SD,York,30022283.0,21202869.0,706144.0,21909013.0,0.7298,7344348.0,0.2446,768922.0,0.0256,,0.0
