Cat,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)",Total Local Revenue 6000 ,Local % of Total Revenue,Total State Revenue 7000,State % of Total Revenue,Revenue from Federal Sources 8000,Federal % of Total Revenue,Total Other Revenue 9000,Other % of Total Revenue
1.0,118401603.0,Dallas SD,Luzerne,44063366.36,26287642.820000004,502915.25,26790558.07,0.608,13557829.5,0.3077,3714978.79,0.0843,0.0,0.0
1.0,118402603.0,Greater Nanticoke Area SD,Luzerne,35774135.02,9868461.450000001,579606.24,10448067.69,0.2921,20612572.55,0.5762,4663494.78,0.1304,50000.0,0.0014
1.0,118403003.0,Hanover Area SD,Luzerne,38653508.77,16209737.17,978610.14,17188347.31,0.4447,17416031.61,0.4506,4049129.85,0.1048,0.0,0.0
1.0,118403302.0,Hazleton Area SD,Luzerne,194523085.10000002,74471469.02,2750755.08,77222224.1,0.397,89959061.64,0.4625,27334161.49,0.1405,7637.87,0.0
1.0,118403903.0,Lake-Lehman SD,Luzerne,33708111.64,18491026.610000003,337195.4199999999,18828222.03,0.5586,13687189.71,0.4061,1192699.9,0.0354,0.0,0.0
1.0,118406003.0,Northwest Area SD,Luzerne,21385772.48,7339921.64,550287.02,7890208.66,0.3689,12102851.73,0.5659,1392712.09,0.0651,0.0,0.0
1.0,118406602.0,Pittston Area SD,Luzerne,61223115.39,33177319.23,593767.29,33771086.52,0.5516,22144520.85,0.3617,5295961.05,0.0865,11546.97,0.0002
1.0,118408852.0,Wilkes-Barre Area SD,Luzerne,150979055.08999997,68508194.77000001,2117327.3600000003,70625522.13,0.4678,58383058.38,0.3867,20436599.58,0.1354,1533875.0,0.0102
1.0,118409203.0,Wyoming Area SD,Luzerne,40877304.41,20356445.44,745582.01,21102027.45,0.5162,16834688.73,0.4118,2940588.23,0.0719,0.0,0.0
1.0,118409302.0,Wyoming Valley West SD,Luzerne,90548747.32000001,39940092.74,999900.08,40939992.82,0.4521,40133964.24,0.4432,5727208.26,0.0632,3747582.0,0.0414
1.0,117412003.0,East Lycoming SD,Lycoming,27859338.91,11252254.82,940079.38,12192334.2,0.4376,15103019.54,0.5421,563985.17,0.0202,0.0,0.0
1.0,117414003.0,Jersey Shore Area SD,Lycoming,46475002.879999995,18664633.24,781293.1600000001,19445926.4,0.4184,23971423.23,0.5158,3049271.25,0.0656,8382.0,0.0002
1.0,117414203.0,Loyalsock Township SD,Lycoming,26190447.430000003,16351136.739999998,719763.57,17070900.31,0.6518,7687880.65,0.2935,1275867.55,0.0487,155798.92,0.0059
1.0,117415004.0,Montgomery Area SD,Lycoming,19243877.59,6664332.480000001,645621.74,7309954.22,0.3799,9506485.67,0.494,2088236.24,0.1085,339201.46,0.0176
1.0,117415103.0,Montoursville Area SD,Lycoming,33632387.88,17278978.27,712814.9199999999,17991793.19,0.535,13456412.69,0.4001,2167132.0,0.0644,17050.0,0.0005
1.0,117415303.0,Muncy SD,Lycoming,19745295.74,10560561.270000001,369900.08,10930461.35,0.5536,7604218.64,0.3851,1210615.75,0.0613,0.0,0.0
1.0,117416103.0,South Williamsport Area SD,Lycoming,21411706.77,8801181.799999999,315979.73,9117161.53,0.4258,10531824.76,0.4919,1762720.48,0.0823,0.0,0.0
1.0,117417202.0,Williamsport Area SD,Lycoming,99806479.55,36501765.71,2337344.3899999997,38839110.1,0.3891,50283553.69,0.5038,10423169.03,0.1044,260646.73,0.0026
1.0,109420803.0,Bradford Area SD,McKean,48687531.48,12057694.580000002,784367.0400000002,12842061.62,0.2638,26184026.08,0.5378,9136838.54,0.1877,524605.24,0.0108
1.0,109422303.0,Kane Area SD,McKean,20307839.59,4527715.859999999,337949.41,4865665.27,0.2396,13358136.79,0.6578,2068319.53,0.1018,15718.0,0.0008
1.0,109426003.0,Otto-Eldred SD,McKean,12959672.14,2092212.66,246102.99,2338315.65,0.1804,9052208.05,0.6985,1525659.44,0.1177,43489.0,0.0034
1.0,109426303.0,Port Allegany SD,McKean,18056263.81,3281814.51,563160.22,3844974.73,0.2129,11920092.35,0.6602,2291196.73,0.1269,0.0,0.0
1.0,109427503.0,Smethport Area SD,McKean,23402435.64,4494611.330000001,542376.24,5036987.57,0.2152,10803456.27,0.4616,2001991.8,0.0855,5560000.0,0.2376
1.0,104431304.0,Commodore Perry SD,Mercer,14590010.0,2482533.0,122213.0,2604746.0,0.1785,6167472.0,0.4227,2294916.0,0.1573,3522876.0,0.2415
1.0,104432503.0,Farrell Area SD,Mercer,23104378.0,3698360.0,1260586.0,4958946.0,0.2146,14162828.0,0.613,3972604.0,0.1719,10000.0,0.0004
1.0,104432803.0,Greenville Area SD,Mercer,23695892.78,6922990.259999998,1049360.25,7972350.51,0.3364,13433385.02,0.5669,2290157.25,0.0966,0.0,0.0
1.0,104432903.0,Grove City Area SD,Mercer,40241890.62,14006689.700000001,5260855.199999999,19267544.9,0.4788,16280993.98,0.4046,4693351.74,0.1166,0.0,0.0
1.0,104433303.0,Hermitage SD,Mercer,34706874.06999999,19019991.25,596474.7000000001,19616465.95,0.5652,12785791.85,0.3684,2296040.01,0.0662,8576.26,0.0002
1.0,104433604.0,Jamestown Area SD,Mercer,10349798.370000001,3539286.82,183556.28,3722843.1,0.3597,5309181.97,0.513,1317773.3,0.1273,0.0,0.0
1.0,104433903.0,Lakeview SD,Mercer,19727109.33,5426896.28,404899.61,5831795.89,0.2956,11504590.6,0.5832,2356128.84,0.1194,34594.0,0.0018
1.0,104435003.0,Mercer Area SD,Mercer,19966054.04,7443139.649999999,1131819.3399999999,8574958.99,0.4295,9853111.8,0.4935,1287983.25,0.0645,250000.0,0.0125
1.0,104435303.0,Reynolds SD,Mercer,22089880.65,6538380.86,723248.93,7261629.79,0.3287,13186677.75,0.597,1641573.11,0.0743,0.0,0.0
1.0,104435603.0,Sharon City SD,Mercer,43411453.37,8931635.19,2944667.379999999,11876302.57,0.2736,26114879.83,0.6016,5418030.97,0.1248,2240.0,0.0001
1.0,104435703.0,Sharpsville Area SD,Mercer,18784698.540000003,5967204.649999999,659801.67,6627006.32,0.3528,11094160.35,0.5906,1063531.87,0.0566,0.0,0.0
1.0,104437503.0,West Middlesex Area SD,Mercer,18036130.41,5764367.24,712169.3200000001,6476536.56,0.3591,9734840.28,0.5397,1824753.57,0.1012,0.0,0.0
1.0,111444602.0,Mifflin County SD,Mifflin,92141394.07,36676872.31999999,1165048.0700000003,37841920.39,0.4107,42250180.93,0.4585,12049292.75,0.1308,0.0,0.0
1.0,120452003.0,East Stroudsburg Area SD,Monroe,173263427.49,110233703.58000003,1624135.1999999997,111857838.78,0.6456,50830797.68,0.2934,9413075.8,0.0543,1161715.23,0.0067
1.0,120455203.0,Pleasant Valley SD,Monroe,104347754.83999999,54352537.86999999,1727124.8,56079662.67,0.5374,44562423.65,0.4271,3219188.69,0.0309,486479.83,0.0047
1.0,120455403.0,Pocono Mountain SD,Monroe,231318182.49,141580260.20999998,2641247.1600000006,144221507.37,0.6235,69519107.73,0.3005,12826925.89,0.0555,4750641.5,0.0205
1.0,120456003.0,Stroudsburg Area SD,Monroe,126099095.55,78022135.41000003,1385686.9200000002,79407822.33,0.6297,38223494.43,0.3031,8278250.73,0.0656,189528.06,0.0015
1.0,123460302.0,Abington SD,Montgomery,166819220.33,121430987.70000002,2051625.69,123482613.39,0.7402,38589508.04,0.2313,4747098.9,0.0285,0.0,0.0
1.0,123460504.0,Bryn Athyn SD,Montgomery,213959.33,147388.08,9677.6,157065.68,0.7341,56893.65,0.2659,0.0,0.0,0.0,0.0
1.0,123461302.0,Cheltenham SD,Montgomery,130885627.53,100489912.74,2300428.29,102790341.03,0.7853,25346019.92,0.1937,2749266.58,0.021,0.0,0.0
1.0,123461602.0,Colonial SD,Montgomery,146281601.44,116765686.0,3688026.14,120453712.14,0.8234,23421513.77,0.1601,2406375.53,0.0165,0.0,0.0
1.0,123463603.0,Hatboro-Horsham SD,Montgomery,116093178.19999999,88336763.5,1207293.77,89544057.27,0.7713,22481391.18,0.1936,3380466.69,0.0291,687263.06,0.0059
1.0,123463803.0,Jenkintown SD,Montgomery,17855220.3,13673978.000000002,227786.05,13901764.05,0.7786,3489400.88,0.1954,464055.37,0.026,0.0,0.0
1.0,123464502.0,Lower Merion SD,Montgomery,298815817.69,250769113.67999998,2789879.23,253558992.91,0.8485,42386983.28,0.1418,2869841.5,0.0096,0.0,0.0
1.0,123464603.0,Lower Moreland Township SD,Montgomery,56243510.870000005,43198195.22,873559.03,44071754.25,0.7836,10458905.06,0.186,675738.11,0.012,1037113.45,0.0184
1.0,123465303.0,Methacton SD,Montgomery,127419531.24000001,97055782.76999998,2977970.0399999996,100033752.81,0.7851,24727297.28,0.1941,987491.28,0.0077,1670989.87,0.0131
1.0,123465602.0,Norristown Area SD,Montgomery,190099526.18,120675088.29000002,2576018.54,123251106.83,0.6484,43569573.13,0.2292,23278846.22,0.1225,0.0,0.0
1.0,123465702.0,North Penn SD,Montgomery,287286258.22999996,218918995.62,3905487.7199999997,222824483.34,0.7756,55882161.69,0.1945,8079613.2,0.0281,500000.0,0.0017
1.0,123466103.0,Perkiomen Valley SD,Montgomery,117960587.48,88729440.54,1937569.9100000001,90667010.45,0.7686,24999923.97,0.2119,2285543.06,0.0194,8110.0,0.0001
1.0,123466303.0,Pottsgrove SD,Montgomery,97289536.0,44927339.0,1700016.0,46627355.0,0.4793,21072350.0,0.2166,2664313.0,0.0274,26925518.0,0.2768
1.0,123466403.0,Pottstown SD,Montgomery,73307225.16000001,34313979.65,1652494.67,35966474.32,0.4906,31496484.05,0.4297,5792273.92,0.079,51992.87,0.0007
1.0,123467103.0,Souderton Area SD,Montgomery,137399297.03,98658868.49000001,3580840.7799999993,102239709.27,0.7441,31514164.26,0.2294,2759858.29,0.0201,885565.21,0.0064
1.0,123467203.0,Springfield Township SD,Montgomery,64698193.21,49787968.76,954188.83,50742157.59,0.7843,11338418.8,0.1753,1452407.87,0.0224,1165208.95,0.018
1.0,123467303.0,Spring-Ford Area SD,Montgomery,181269546.34,136273316.23999998,2646215.23,138919531.47,0.7664,35196525.65,0.1942,4690300.95,0.0259,2463188.27,0.0136
1.0,123468303.0,Upper Dublin SD,Montgomery,116068766.1,90950126.99,1695290.6300000001,92645417.62,0.7982,18913414.04,0.163,749381.7,0.0065,3760552.74,0.0324
1.0,123468402.0,Upper Merion Area SD,Montgomery,195144413.58999997,99910223.43,1458601.13,101368824.56,0.5195,16956640.16,0.0869,2872046.05,0.0147,73946902.82,0.3789
1.0,123468503.0,Upper Moreland Township SD,Montgomery,73439088.64999999,55719290.61,1236827.19,56956117.8,0.7756,14191050.91,0.1932,2180226.8,0.0297,111693.14,0.0015
1.0,123468603.0,Upper Perkiomen SD,Montgomery,68982460.77,44408574.63,1131309.0499999998,45539883.68,0.6602,22953405.79,0.3327,485844.02,0.007,3327.28,0.0
1.0,123469303.0,Wissahickon SD,Montgomery,116778191.39000002,91832872.93,2059951.57,93892824.5,0.804,21442475.51,0.1836,1395200.18,0.0119,47691.2,0.0004
1.0,116471803.0,Danville Area SD,Montour,52528616.94,23945875.36,2051579.7899999998,25997455.15,0.4949,16024785.71,0.3051,2563431.43,0.0488,7942944.65,0.1512
1.0,120480803.0,Bangor Area SD,Northampton,62047865.15,36124979.5,723581.4199999999,36848560.92,0.5939,21827682.25,0.3518,3371621.98,0.0543,0.0,0.0
1.0,120481002.0,Bethlehem Area SD,Northampton,451564726.79999995,212678235.78,3856534.1199999996,216534769.9,0.4795,82983841.37,0.1838,16906946.44,0.0374,135139169.09,0.2993
1.0,120483302.0,Easton Area SD,Northampton,197785760.19,120601829.99,2318822.02,122920652.01,0.6215,53590911.55,0.271,8112204.99,0.041,13161991.64,0.0665
1.0,120484803.0,Nazareth Area SD,Northampton,101306460.44,73501473.59,1449705.68,74951179.27,0.7398,24182706.34,0.2387,1900234.86,0.0188,272339.97,0.0027
1.0,120484903.0,Northampton Area SD,Northampton,120540909.64999999,80222764.91999999,1612334.9299999997,81835099.85,0.6789,33396631.91,0.2771,5020103.03,0.0416,289074.86,0.0024
1.0,120485603.0,Pen Argyl Area SD,Northampton,34122869.31,21023025.06,434010.98000000004,21457036.04,0.6288,10801899.42,0.3166,1859733.85,0.0545,4200.0,0.0001
1.0,120486003.0,Saucon Valley SD,Northampton,50931535.8,37076290.9,531302.76,37607593.66,0.7384,10574300.7,0.2076,2065092.44,0.0405,684549.0,0.0134
1.0,120488603.0,Wilson Area SD,Northampton,44262004.440000005,27423996.03,603279.64,28027275.67,0.6332,14431094.25,0.326,1803634.52,0.0407,0.0,0.0
1.0,116493503.0,Line Mountain SD,Northumberland,22787314.230000004,8630413.610000001,409978.95,9040392.56,0.3967,11732704.32,0.5149,2014217.35,0.0884,0.0,0.0
1.0,116495003.0,Milton Area SD,Northumberland,41488936.029999994,17652449.03,891743.3399999999,18544192.37,0.447,17371116.65,0.4187,5573627.01,0.1343,0.0,0.0
1.0,116495103.0,Mount Carmel Area SD,Northumberland,23360114.619999997,5547023.259999999,607597.5800000001,6154620.84,0.2635,15329208.78,0.6562,1876285.0,0.0803,0.0,0.0
1.0,116496503.0,Shamokin Area SD,Northumberland,33907652.77,6525436.15,1714865.38,8240301.53,0.243,21552286.6,0.6356,4090198.64,0.1206,24866.0,0.0007
1.0,116496603.0,Shikellamy SD,Northumberland,56423364.830000006,21888984.039999995,1425472.64,23314456.68,0.4132,24126895.41,0.4276,4985654.49,0.0884,3996358.25,0.0708
1.0,116498003.0,Warrior Run SD,Northumberland,28128122.43,12982756.81,775775.46,13758532.27,0.4891,11891219.91,0.4228,2464870.25,0.0876,13500.0,0.0005
1.0,115503004.0,Greenwood SD,Perry,15060673.690000001,7508207.42,278027.69,7786235.11,0.517,6978128.76,0.4633,296309.82,0.0197,0.0,0.0
1.0,115504003.0,Newport SD,Perry,29209824.290000003,8873747.7,471375.79000000004,9345123.49,0.3199,11136956.29,0.3813,1904264.35,0.0652,6823480.16,0.2336
1.0,115506003.0,Susquenita SD,Perry,34058661.199999996,16628731.370000001,645805.8500000001,17274537.22,0.5072,15783258.08,0.4634,1000865.9,0.0294,0.0,0.0
1.0,115508003.0,West Perry SD,Perry,45750646.769999996,23666922.849999994,852598.0299999999,24519520.88,0.5359,18940819.49,0.414,2290306.4,0.0501,0.0,0.0
1.0,126515001.0,Philadelphia City SD,Philadelphia,4410934817.309999,1341457136.11,316008249.42,1657465385.53,0.3758,1773786443.33,0.4021,974105408.77,0.2208,5577579.68,0.0013
1.0,120522003.0,Delaware Valley SD,Pike,89998389.96,49895459.41,1329891.3199999996,51225350.73,0.5692,34004859.24,0.3778,4768179.99,0.053,0.0,0.0
1.0,119648303.0,Wallenpaupack Area SD,Pike,82866879.6,57246360.559999995,2325525.7400000007,59571886.3,0.7189,19405118.46,0.2342,3066398.84,0.037,823476.0,0.0099
1.0,109530304.0,Austin Area SD,Potter,4681560.0,1756151.0,129712.0,1885863.0,0.4028,2370798.0,0.5064,424899.0,0.0908,0.0,0.0
1.0,109531304.0,Coudersport Area SD,Potter,17246860.75,5553172.0600000005,261147.96000000002,5814320.02,0.3371,7637192.79,0.4428,1972316.94,0.1144,1823031.0,0.1057
1.0,109532804.0,Galeton Area SD,Potter,7994104.420000001,3622465.6700000004,297406.26,3919871.93,0.4903,3849734.13,0.4816,224498.36,0.0281,0.0,0.0
1.0,109535504.0,Northern Potter SD,Potter,15568607.540000001,3521027.2900000005,248876.78,3769904.07,0.2421,7306000.99,0.4693,4492702.48,0.2886,0.0,0.0
1.0,109537504.0,Oswayo Valley SD,Potter,9088718.27,2430782.21,120649.97,2551432.18,0.2807,6068898.4,0.6677,468387.69,0.0515,0.0,0.0
1.0,129540803.0,Blue Mountain SD,Schuylkill,53768000.85,27878628.509999994,1070943.6,28949572.11,0.5384,17579673.92,0.327,1055850.82,0.0196,6182904.0,0.115
1.0,129544503.0,Mahanoy Area SD,Schuylkill,21236534.86,5704413.100000001,552359.3400000001,6256772.44,0.2946,13120384.58,0.6178,1821327.84,0.0858,38050.0,0.0018
1.0,129544703.0,Minersville Area SD,Schuylkill,22818880.47,8581385.82,599850.63,9181236.45,0.4024,10467861.59,0.4587,2219782.43,0.0973,950000.0,0.0416
1.0,129545003.0,North Schuylkill SD,Schuylkill,40746279.54,12918665.48,950186.23,13868851.71,0.3404,17929580.48,0.44,2742088.35,0.0673,6205759.0,0.1523
1.0,129546003.0,Pine Grove Area SD,Schuylkill,27991542.31,13446627.65,623815.24,14070442.89,0.5027,12584078.62,0.4496,1337020.8,0.0478,0.0,0.0
1.0,129546103.0,Pottsville Area SD,Schuylkill,47004662.86,16393247.799999997,3036584.5,19429832.3,0.4134,22491705.38,0.4785,3245361.09,0.069,1837764.09,0.0391
1.0,129546803.0,Saint Clair Area SD,Schuylkill,16698338.45,5254431.66,349615.86,5604047.52,0.3356,6236372.51,0.3735,985857.42,0.059,3872061.0,0.2319
1.0,129547303.0,Schuylkill Haven Area SD,Schuylkill,22311532.880000003,8266983.54,915099.1199999999,9182082.66,0.4115,11482794.39,0.5147,1405941.01,0.063,240714.82,0.0108
1.0,129547203.0,Shenandoah Valley SD,Schuylkill,22162916.130000003,4817097.989999999,664233.3600000001,5481331.35,0.2473,13264314.75,0.5985,3417270.03,0.1542,0.0,0.0
1.0,129547603.0,Tamaqua Area SD,Schuylkill,35141753.23,16940999.5,598048.79,17539048.29,0.4991,15115356.77,0.4301,2487348.17,0.0708,0.0,0.0
1.0,129547803.0,Tri-Valley SD,Schuylkill,15114244.94,6227670.0,363266.76,6590936.76,0.4361,7892850.48,0.5222,630457.7,0.0417,0.0,0.0
1.0,129548803.0,Williams Valley SD,Schuylkill,17532260.169999998,4313373.72,490138.4,4803512.12,0.274,11802903.12,0.6732,925844.93,0.0528,0.0,0.0
1.0,116555003.0,Midd-West SD,Snyder,,,,,,,,,,,
1.0,116557103.0,Selinsgrove Area SD,Snyder,47568525.31,27159377.58,732410.7600000001,27891788.34,0.5863,16755313.19,0.3522,2910006.06,0.0612,11417.72,0.0002
1.0,108561003.0,Berlin Brothersvalley SD,Somerset,13067666.840000002,3641082.650000001,295584.51999999996,3936667.17,0.3013,8307885.9,0.6358,786764.81,0.0602,36348.96,0.0028
1.0,108561803.0,Conemaugh Township Area SD,Somerset,15366631.919999998,4008212.9799999995,351044.88,4359257.86,0.2837,10347273.27,0.6734,655935.36,0.0427,4165.43,0.0003
1.0,108565203.0,Meyersdale Area SD,Somerset,17123637.560000002,3050455.33,250445.22000000003,3300900.55,0.1928,11149653.82,0.6511,2583058.01,0.1508,90025.18,0.0053
1.0,108565503.0,North Star SD,Somerset,20106750.580000002,5537044.94,432004.1199999999,5969049.06,0.2969,12591792.72,0.6262,1451227.23,0.0722,94681.57,0.0047
1.0,108566303.0,Rockwood Area SD,Somerset,12949376.6,6675578.95,162381.06,6837960.01,0.5281,5670754.38,0.4379,373981.11,0.0289,66681.1,0.0051
1.0,108567004.0,Salisbury-Elk Lick SD,Somerset,6280313.07,1239733.46,102758.25,1342491.71,0.2138,3134673.66,0.4991,1784135.79,0.2841,19011.91,0.003
1.0,108567204.0,Shade-Central City SD,Somerset,8991291.87,2394501.21,204445.03999999998,2598946.25,0.2891,5914017.36,0.6577,478328.26,0.0532,0.0,0.0
1.0,108567404.0,Shanksville-Stonycreek SD,Somerset,7472687.61,4101714.79,119271.43,4220986.22,0.5649,2792793.95,0.3737,433973.15,0.0581,24934.29,0.0033
1.0,108567703.0,Somerset Area SD,Somerset,42176742.29,22755790.549999993,841202.9600000001,23596993.51,0.5595,16274399.41,0.3859,2305349.37,0.0547,0.0,0.0
1.0,108568404.0,Turkeyfoot Valley Area SD,Somerset,5952931.7299999995,1822428.6400000004,88253.11,1910681.75,0.321,3630047.76,0.6098,362729.46,0.0609,49472.76,0.0083
1.0,108569103.0,Windber Area SD,Somerset,19986674.08,4492110.87,734223.72,5226334.59,0.2615,13529757.77,0.6769,1214353.56,0.0608,16228.16,0.0008
1.0,117576303.0,Sullivan County SD,Sullivan,16295073.18,9720096.04,243019.86000000002,9963115.9,0.6114,5495159.98,0.3372,836793.77,0.0514,3.53,0.0
1.0,119581003.0,Blue Ridge SD,Susquehanna,21118796.68,6322734.209999999,727370.1599999999,7050104.37,0.3338,11689040.5,0.5535,2249651.81,0.1065,130000.0,0.0062
1.0,119582503.0,Elk Lake SD,Susquehanna,23005206.28,8150528.5,1167114.6900000002,9317643.19,0.405,12202274.9,0.5304,1485288.19,0.0646,0.0,0.0
1.0,119583003.0,Forest City Regional SD,Susquehanna,17147497.490000002,7359649.2700000005,417033.62,7776682.89,0.4535,7944256.25,0.4633,1426558.35,0.0832,0.0,0.0
1.0,119584503.0,Montrose Area SD,Susquehanna,32041837.57,11126277.89,2343031.74,13469309.63,0.4204,14510419.52,0.4529,4061728.57,0.1268,379.85,0.0
1.0,119584603.0,Mountain View SD,Susquehanna,22267458.23,9902706.469999999,1022153.8399999999,10924860.31,0.4906,10308271.53,0.4629,1034326.39,0.0465,0.0,0.0
1.0,119586503.0,Susquehanna Community SD,Susquehanna,18799387.77,4435606.3,335071.7,4770678.0,0.2538,11937833.0,0.635,2090876.77,0.1112,0.0,0.0
1.0,117596003.0,Northern Tioga SD,Tioga,37527989.67,12507425.82,636834.92,13144260.74,0.3503,22694623.23,0.6047,1689105.7,0.045,0.0,0.0
1.0,117597003.0,Southern Tioga SD,Tioga,36661516.22,15711634.940000001,893112.5800000001,16604747.52,0.4529,17507342.37,0.4775,2501761.73,0.0682,47664.6,0.0013
1.0,117598503.0,Wellsboro Area SD,Tioga,30107402.050000004,14910284.729999997,711113.34,15621398.07,0.5189,11322092.56,0.3761,3163911.42,0.1051,0.0,0.0
1.0,116604003.0,Lewisburg Area SD,Union,76547327.5,27199583.809999995,817268.8699999999,28016852.68,0.366,9856874.75,0.1288,2631567.91,0.0344,36042032.16,0.4708
1.0,116605003.0,Mifflinburg Area SD,Union,39269619.809999995,18695781.88,751884.52,19447666.4,0.4952,15148366.2,0.3858,4664387.9,0.1188,9199.31,0.0002
1.0,106611303.0,Cranberry Area SD,Venango,20516452.220000003,7357797.5200000005,557017.5599999999,7914815.08,0.3858,12120941.34,0.5908,480695.8,0.0234,0.0,0.0
1.0,106612203.0,Franklin Area SD,Venango,34637965.18,11676265.669999998,1045722.5899999999,12721988.26,0.3673,20674355.37,0.5969,1241621.55,0.0358,0.0,0.0
1.0,106616203.0,Oil City Area SD,Venango,39797738.89,6637508.0600000005,3146599.5,9784107.56,0.2458,25007296.44,0.6284,5006334.89,0.1258,0.0,0.0
1.0,106617203.0,Titusville Area SD,Venango,38548394.45,8800339.639999999,1503196.8,10303536.44,0.2673,23344257.7,0.6056,4873618.31,0.1264,26982.0,0.0007
1.0,106618603.0,Valley Grove SD,Venango,15075292.07,3162465.9599999995,245504.3,3407970.26,0.2261,10540685.88,0.6992,1126635.93,0.0747,0.0,0.0
1.0,105628302.0,Warren County SD,Warren,92229822.38,27654792.400000002,3211061.1,30865853.5,0.3347,48803859.26,0.5292,12560109.62,0.1362,0.0,0.0
1.0,101630504.0,Avella Area SD,Washington,11530359.2,3518687.1199999996,433962.14999999997,3952649.27,0.3428,6841224.83,0.5933,711785.1,0.0617,24700.0,0.0021
1.0,101630903.0,Bentworth SD,Washington,20954420.349999998,7604396.340000001,822593.83,8426990.17,0.4022,10627634.48,0.5072,1501524.37,0.0717,398271.33,0.019
1.0,101631003.0,Bethlehem-Center SD,Washington,,,,,,,,,,,
1.0,101631203.0,Burgettstown Area SD,Washington,21950635.63,9094662.930000002,723189.0999999999,9817852.03,0.4473,11236375.54,0.5119,896408.06,0.0408,0.0,0.0
1.0,101631503.0,California Area SD,Washington,17650728.83,6491027.940000001,553819.6799999999,7044847.62,0.3991,9756603.01,0.5528,745122.56,0.0422,104155.64,0.0059
1.0,101631703.0,Canon-McMillan SD,Washington,101898056.32000001,69286100.95,3047002.47,72333103.42,0.7099,26656253.25,0.2616,2888724.65,0.0283,19975.0,0.0002
1.0,101631803.0,Charleroi SD,Washington,29617432.73,10533912.15,921269.6200000001,11455181.77,0.3868,15636283.14,0.5279,2525967.82,0.0853,0.0,0.0
1.0,101631903.0,Chartiers-Houston SD,Washington,22692823.669999998,13713348.68,203761.55,13917110.23,0.6133,7869253.74,0.3468,906459.7,0.0399,0.0,0.0
1.0,101632403.0,Fort Cherry SD,Washington,20723812.669999998,8790585.299999999,615207.0800000001,9405792.38,0.4539,10563823.2,0.5097,754197.09,0.0364,0.0,0.0
1.0,101633903.0,McGuffey SD,Washington,33626968.71,14047601.139999999,1194931.17,15242532.31,0.4533,17081161.81,0.508,1303274.59,0.0388,0.0,0.0
1.0,101636503.0,Peters Township SD,Washington,74587592.07,55763513.71,1385083.6100000003,57148597.32,0.7662,16852556.25,0.2259,579138.5,0.0078,7300.0,0.0001
1.0,101637002.0,Ringgold SD,Washington,49983078.16,23176677.34,1006701.5499999999,24183378.89,0.4838,23385326.33,0.4679,2414372.94,0.0483,0.0,0.0
1.0,101638003.0,Trinity Area SD,Washington,65230571.79,36341074.89000001,1908548.3400000003,38249623.23,0.5864,23141679.24,0.3548,2896382.88,0.0444,942886.44,0.0145
1.0,101638803.0,Washington SD,Washington,31553683.45,10858429.410000002,886746.9799999999,11745176.39,0.3722,15876465.75,0.5032,2548847.31,0.0808,1383194.0,0.0438
1.0,119648703.0,Wayne Highlands SD,Wayne,61765808.58,36344893.239999995,1959451.94,38304345.18,0.6202,19851024.57,0.3214,3610438.83,0.0585,0.0,0.0
1.0,119648903.0,Western Wayne SD,Wayne,49290074.75,28692572.500000007,1169864.7400000002,29862437.24,0.6059,17215840.63,0.3493,2211796.88,0.0449,0.0,0.0
1.0,107650603.0,Belle Vernon Area SD,Westmoreland,41767573.07,20255092.779999997,852869.17,21107961.95,0.5054,18301268.14,0.4382,2317274.98,0.0555,41068.0,0.001
1.0,107650703.0,Burrell SD,Westmoreland,32774993.14,18011874.339999996,803634.6000000001,18815508.94,0.5741,12638236.32,0.3856,1321247.88,0.0403,0.0,0.0
1.0,107651603.0,Derry Area SD,Westmoreland,39284286.370000005,14779617.27,1559102.5099999998,16338719.78,0.4159,20266444.46,0.5159,2653350.13,0.0675,25772.0,0.0007
1.0,107652603.0,Franklin Regional SD,Westmoreland,62936618.32,42837261.24999999,1778173.6800000002,44615434.93,0.7089,17635964.03,0.2802,648496.21,0.0103,36723.15,0.0006
1.0,107653102.0,Greater Latrobe SD,Westmoreland,64637700.519999996,35965812.629999995,1907363.4999999998,37873176.13,0.5859,21397765.98,0.331,2215545.41,0.0343,3151213.0,0.0488
1.0,107653203.0,Greensburg Salem SD,Westmoreland,52260674.82000001,25018809.840000007,1172467.3499999999,26191277.19,0.5012,19764303.21,0.3782,6295844.11,0.1205,9250.31,0.0002
1.0,107653802.0,Hempfield Area SD,Westmoreland,101522410.30000001,59879803.550000004,2032206.1,61912009.65,0.6098,35879654.09,0.3534,3730746.56,0.0367,0.0,0.0
1.0,107654103.0,Jeannette City SD,Westmoreland,24625768.39,5466736.61,532169.1599999999,5998905.77,0.2436,13620465.23,0.5531,5006397.39,0.2033,0.0,0.0
1.0,107654403.0,Kiski Area SD,Westmoreland,62433041.63,26370913.830000006,1545756.35,27916670.18,0.4471,30186305.05,0.4835,4317507.24,0.0692,12559.16,0.0002
1.0,107654903.0,Ligonier Valley SD,Westmoreland,35180690.489999995,18235095.2,1189475.21,19424570.41,0.5521,12102376.68,0.344,1909768.4,0.0543,1743975.0,0.0496
1.0,107655803.0,Monessen City SD,Westmoreland,17977645.39,4643273.46,415775.78,5059049.24,0.2814,10897190.67,0.6062,2021405.48,0.1124,0.0,0.0
