Unnamed: 0,Unnamed: 1,2017 Keystone Exams Grade 11 - School Level Proficiency Results*,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,"* Proficiency summary data do not include students who were enrolled in the schools after October 1, home schooled, excluded from school aggregation, 
ELL students who were enrolled for less than one year in US school, or students who did not attempt. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
,,* Information is not displayed for student populations of fewer than 11.,,,,,,,,,,
,,,,,,,,,,,,
AUN,School Number,County,District Name,School Name,Subject,Group,Grade,Number Scored,% Advanced,% Proficient,% Basic,% Below Basic
121395103,000002829,LEHIGH,PARKLAND SD,PARKLAND HIGH SCHOOL,Algebra I,Historically Underperforming,11,225,8.4,41.3,33.8,16.4
121395103,000002829,LEHIGH,PARKLAND SD,PARKLAND HIGH SCHOOL,Biology,All Students,11,769,36.4,35,18.6,10
121395103,000002829,LEHIGH,PARKLAND SD,PARKLAND HIGH SCHOOL,Biology,Historically Underperforming,11,225,15.1,27.6,29.8,27.6
121395103,000002829,LEHIGH,PARKLAND SD,PARKLAND HIGH SCHOOL,Literature,All Students,11,770,16.9,67.5,11.9,3.6
121395103,000002829,LEHIGH,PARKLAND SD,PARKLAND HIGH SCHOOL,Literature,Historically Underperforming,11,224,4.9,54.5,29.9,10.7
121393330,000007629,LEHIGH,ROBERTO CLEMENTE CS,ROBERTO CLEMENTE CS,Algebra I,All Students,11,27,3.7,44.4,40.7,11.1
121393330,000007629,LEHIGH,ROBERTO CLEMENTE CS,ROBERTO CLEMENTE CS,Algebra I,Historically Underperforming,11,27,3.7,44.4,40.7,11.1
121393330,000007629,LEHIGH,ROBERTO CLEMENTE CS,ROBERTO CLEMENTE CS,Biology,All Students,11,27,3.7,29.6,40.7,25.9
121393330,000007629,LEHIGH,ROBERTO CLEMENTE CS,ROBERTO CLEMENTE CS,Biology,Historically Underperforming,11,27,3.7,29.6,40.7,25.9
121393330,000007629,LEHIGH,ROBERTO CLEMENTE CS,ROBERTO CLEMENTE CS,Literature,All Students,11,30,0,66.7,16.7,16.7
121393330,000007629,LEHIGH,ROBERTO CLEMENTE CS,ROBERTO CLEMENTE CS,Literature,Historically Underperforming,11,30,0,66.7,16.7,16.7
121395603,000002833,LEHIGH,SALISBURY TOWNSHIP SD,SALISBURY HIGH SCHOOL,Algebra I,All Students,11,142,16.2,48.6,24.6,10.6
121395603,000002833,LEHIGH,SALISBURY TOWNSHIP SD,SALISBURY HIGH SCHOOL,Algebra I,Historically Underperforming,11,64,7.8,32.8,39.1,20.3
121395603,000002833,LEHIGH,SALISBURY TOWNSHIP SD,SALISBURY HIGH SCHOOL,Biology,All Students,11,144,20.8,50,18.1,11.1
121395603,000002833,LEHIGH,SALISBURY TOWNSHIP SD,SALISBURY HIGH SCHOOL,Biology,Historically Underperforming,11,66,7.6,42.4,27.3,22.7
121395603,000002833,LEHIGH,SALISBURY TOWNSHIP SD,SALISBURY HIGH SCHOOL,Literature,All Students,11,143,11.2,62.2,23.8,2.8
121395603,000002833,LEHIGH,SALISBURY TOWNSHIP SD,SALISBURY HIGH SCHOOL,Literature,Historically Underperforming,11,65,1.5,49.2,43.1,6.2
121395703,000002839,LEHIGH,SOUTHERN LEHIGH SD,SOUTHERN LEHIGH SHS,Algebra I,All Students,11,243,43.2,41.2,12.8,2.9
121395703,000002839,LEHIGH,SOUTHERN LEHIGH SD,SOUTHERN LEHIGH SHS,Algebra I,Historically Underperforming,11,46,23.9,34.8,30.4,10.9
121395703,000002839,LEHIGH,SOUTHERN LEHIGH SD,SOUTHERN LEHIGH SHS,Biology,All Students,11,244,46.3,38.9,9.8,4.9
121395703,000002839,LEHIGH,SOUTHERN LEHIGH SD,SOUTHERN LEHIGH SHS,Biology,Historically Underperforming,11,48,25,33.3,18.8,22.9
121395703,000002839,LEHIGH,SOUTHERN LEHIGH SD,SOUTHERN LEHIGH SHS,Literature,All Students,11,243,14.8,65.4,16.9,2.9
121395703,000002839,LEHIGH,SOUTHERN LEHIGH SD,SOUTHERN LEHIGH SHS,Literature,Historically Underperforming,11,47,6.4,42.6,38.3,12.8
121397803,000002848,LEHIGH,WHITEHALL-COPLAY SD,WHITEHALL HS,Algebra I,All Students,11,328,19.2,46.3,25.6,8.8
121397803,000002848,LEHIGH,WHITEHALL-COPLAY SD,WHITEHALL HS,Algebra I,Historically Underperforming,11,182,12.1,37.9,34.6,15.4
121397803,000002848,LEHIGH,WHITEHALL-COPLAY SD,WHITEHALL HS,Biology,All Students,11,328,25.3,39.9,22.6,12.2
121397803,000002848,LEHIGH,WHITEHALL-COPLAY SD,WHITEHALL HS,Biology,Historically Underperforming,11,183,19.1,33.3,27.9,19.7
121397803,000002848,LEHIGH,WHITEHALL-COPLAY SD,WHITEHALL HS,Literature,All Students,11,328,4.9,69.5,18,7.6
121397803,000002848,LEHIGH,WHITEHALL-COPLAY SD,WHITEHALL HS,Literature,Historically Underperforming,11,183,2.7,59,25.1,13.1
118401403,000002860,LUZERNE,CRESTWOOD SD,CRESTWOOD HS,Algebra I,All Students,11,216,30.6,45.8,14.8,8.8
118401403,000002860,LUZERNE,CRESTWOOD SD,CRESTWOOD HS,Algebra I,Historically Underperforming,11,46,15.2,30.4,30.4,23.9
118401403,000002860,LUZERNE,CRESTWOOD SD,CRESTWOOD HS,Biology,All Students,11,216,36.6,37.5,19,6.9
118401403,000002860,LUZERNE,CRESTWOOD SD,CRESTWOOD HS,Biology,Historically Underperforming,11,45,20,22.2,35.6,22.2
118401403,000002860,LUZERNE,CRESTWOOD SD,CRESTWOOD HS,Literature,All Students,11,220,9.5,65,17.3,8.2
118401403,000002860,LUZERNE,CRESTWOOD SD,CRESTWOOD HS,Literature,Historically Underperforming,11,47,2.1,44.7,36.2,17
118401603,000002869,LUZERNE,DALLAS SD,DALLAS SHS,Algebra I,All Students,11,208,20.2,47.1,26,6.7
118401603,000002869,LUZERNE,DALLAS SD,DALLAS SHS,Algebra I,Historically Underperforming,11,57,10.5,26.3,42.1,21.1
118401603,000002869,LUZERNE,DALLAS SD,DALLAS SHS,Biology,All Students,11,203,32.5,37.4,21.2,8.9
118401603,000002869,LUZERNE,DALLAS SD,DALLAS SHS,Biology,Historically Underperforming,11,55,18.2,23.6,36.4,21.8
118401603,000002869,LUZERNE,DALLAS SD,DALLAS SHS,Literature,All Students,11,204,11.3,69.6,16.2,2.9
118401603,000002869,LUZERNE,DALLAS SD,DALLAS SHS,Literature,Historically Underperforming,11,56,7.1,50,32.1,10.7
118402603,000005242,LUZERNE,GREATER NANTICOKE AREA SD,NANTICOKE HS,Algebra I,All Students,11,150,11.3,32.7,36.7,19.3
118402603,000005242,LUZERNE,GREATER NANTICOKE AREA SD,NANTICOKE HS,Algebra I,Historically Underperforming,11,82,4.9,18.3,48.8,28
118402603,000005242,LUZERNE,GREATER NANTICOKE AREA SD,NANTICOKE HS,Biology,All Students,11,148,20.9,28.4,21.6,29.1
118402603,000005242,LUZERNE,GREATER NANTICOKE AREA SD,NANTICOKE HS,Biology,Historically Underperforming,11,79,12.7,20.3,25.3,41.8
118402603,000005242,LUZERNE,GREATER NANTICOKE AREA SD,NANTICOKE HS,Literature,All Students,11,149,3.4,43.6,32.2,20.8
118402603,000005242,LUZERNE,GREATER NANTICOKE AREA SD,NANTICOKE HS,Literature,Historically Underperforming,11,81,1.2,25.9,37,35.8
118403003,000002891,LUZERNE,HANOVER AREA SD,HANOVER AREA JSHS,Algebra I,All Students,11,125,11.2,26.4,37.6,24.8
118403003,000002891,LUZERNE,HANOVER AREA SD,HANOVER AREA JSHS,Algebra I,Historically Underperforming,11,62,4.8,17.7,37.1,40.3
118403003,000002891,LUZERNE,HANOVER AREA SD,HANOVER AREA JSHS,Biology,All Students,11,127,15,32.3,25.2,27.6
118403003,000002891,LUZERNE,HANOVER AREA SD,HANOVER AREA JSHS,Biology,Historically Underperforming,11,60,8.3,16.7,31.7,43.3
118403003,000002891,LUZERNE,HANOVER AREA SD,HANOVER AREA JSHS,Literature,All Students,11,133,3,53.4,33.8,9.8
118403003,000002891,LUZERNE,HANOVER AREA SD,HANOVER AREA JSHS,Literature,Historically Underperforming,11,64,3.1,37.5,45.3,14.1
118403302,000007348,LUZERNE,HAZLETON AREA SD,HAZLETON AREA HS,Algebra I,All Students,11,723,13.1,32.6,35.4,18.8
118403302,000007348,LUZERNE,HAZLETON AREA SD,HAZLETON AREA HS,Algebra I,Historically Underperforming,11,418,6.7,23.2,40.4,29.7
118403302,000007348,LUZERNE,HAZLETON AREA SD,HAZLETON AREA HS,Biology,All Students,11,717,20.5,26.1,24.4,29
118403302,000007348,LUZERNE,HAZLETON AREA SD,HAZLETON AREA HS,Biology,Historically Underperforming,11,413,10.2,17.9,28.8,43.1
118403302,000007348,LUZERNE,HAZLETON AREA SD,HAZLETON AREA HS,Literature,All Students,11,719,6.8,51.6,26.3,15.3
118403302,000007348,LUZERNE,HAZLETON AREA SD,HAZLETON AREA HS,Literature,Historically Underperforming,11,415,3.9,35.7,35.9,24.6
118403903,000002924,LUZERNE,LAKE-LEHMAN SD,LAKE-LEHMAN JSHS,Algebra I,All Students,11,119,30.3,37.8,22.7,9.2
118403903,000002924,LUZERNE,LAKE-LEHMAN SD,LAKE-LEHMAN JSHS,Algebra I,Historically Underperforming,11,44,13.6,31.8,29.5,25
118403903,000002924,LUZERNE,LAKE-LEHMAN SD,LAKE-LEHMAN JSHS,Biology,All Students,11,117,54.7,25.6,15.4,4.3
118403903,000002924,LUZERNE,LAKE-LEHMAN SD,LAKE-LEHMAN JSHS,Biology,Historically Underperforming,11,43,41.9,25.6,23.3,9.3
118403903,000002924,LUZERNE,LAKE-LEHMAN SD,LAKE-LEHMAN JSHS,Literature,All Students,11,120,13.3,70,12.5,4.2
118403903,000002924,LUZERNE,LAKE-LEHMAN SD,LAKE-LEHMAN JSHS,Literature,Historically Underperforming,11,45,4.4,64.4,22.2,8.9
118406003,000002958,LUZERNE,NORTHWEST AREA SD,NORTHWEST AREA HS,Algebra I,All Students,11,71,2.8,53.5,40.8,2.8
118406003,000002958,LUZERNE,NORTHWEST AREA SD,NORTHWEST AREA HS,Algebra I,Historically Underperforming,11,27,0,40.7,51.9,7.4
118406003,000002958,LUZERNE,NORTHWEST AREA SD,NORTHWEST AREA HS,Biology,All Students,11,71,12.7,57.7,23.9,5.6
118406003,000002958,LUZERNE,NORTHWEST AREA SD,NORTHWEST AREA HS,Biology,Historically Underperforming,11,27,0,59.3,29.6,11.1
118406003,000002958,LUZERNE,NORTHWEST AREA SD,NORTHWEST AREA HS,Literature,All Students,11,69,2.9,76.8,17.4,2.9
118406003,000002958,LUZERNE,NORTHWEST AREA SD,NORTHWEST AREA HS,Literature,Historically Underperforming,11,25,0,76,20,4
118406602,000005058,LUZERNE,PITTSTON AREA SD,PITTSTON AREA SHS,Algebra I,All Students,11,230,16.5,51.7,27,4.8
118406602,000005058,LUZERNE,PITTSTON AREA SD,PITTSTON AREA SHS,Algebra I,Historically Underperforming,11,89,11.2,38.2,39.3,11.2
118406602,000005058,LUZERNE,PITTSTON AREA SD,PITTSTON AREA SHS,Biology,All Students,11,239,40.2,31.8,16.7,11.3
118406602,000005058,LUZERNE,PITTSTON AREA SD,PITTSTON AREA SHS,Biology,Historically Underperforming,11,96,24,35.4,19.8,20.8
118406602,000005058,LUZERNE,PITTSTON AREA SD,PITTSTON AREA SHS,Literature,All Students,11,238,9.7,65.5,17.6,7.1
118406602,000005058,LUZERNE,PITTSTON AREA SD,PITTSTON AREA SHS,Literature,Historically Underperforming,11,96,4.2,57.3,25,13.5
118408707,000005059,LUZERNE,WEST SIDE CTC,WEST SIDE CTC,Algebra I,All Students,11,127,2.4,19.7,49.6,28.3
118408707,000005059,LUZERNE,WEST SIDE CTC,WEST SIDE CTC,Algebra I,Historically Underperforming,11,98,0,18.4,46.9,34.7
118408707,000005059,LUZERNE,WEST SIDE CTC,WEST SIDE CTC,Biology,All Students,11,127,0.8,12.6,32.3,54.3
118408707,000005059,LUZERNE,WEST SIDE CTC,WEST SIDE CTC,Biology,Historically Underperforming,11,98,1,9.2,27.6,62.2
118408707,000005059,LUZERNE,WEST SIDE CTC,WEST SIDE CTC,Literature,All Students,11,124,0.8,30.6,39.5,29
118408707,000005059,LUZERNE,WEST SIDE CTC,WEST SIDE CTC,Literature,Historically Underperforming,11,96,0,24,42.7,33.3
118408852,000003009,LUZERNE,WILKES-BARRE AREA SD,ELMER L MEYERS JSHS,Algebra I,All Students,11,133,6.8,27.8,37.6,27.8
118408852,000003009,LUZERNE,WILKES-BARRE AREA SD,ELMER L MEYERS JSHS,Algebra I,Historically Underperforming,11,111,3.6,21.6,42.3,32.4
118408852,000003009,LUZERNE,WILKES-BARRE AREA SD,ELMER L MEYERS JSHS,Biology,All Students,11,136,2.9,36,27.9,33.1
118408852,000003009,LUZERNE,WILKES-BARRE AREA SD,ELMER L MEYERS JSHS,Biology,Historically Underperforming,11,113,2.7,27.4,30.1,39.8
118408852,000003009,LUZERNE,WILKES-BARRE AREA SD,ELMER L MEYERS JSHS,Literature,All Students,11,135,5.2,45.9,27.4,21.5
118408852,000003009,LUZERNE,WILKES-BARRE AREA SD,ELMER L MEYERS JSHS,Literature,Historically Underperforming,11,112,1.8,42,30.4,25.9
118408852,000003008,LUZERNE,WILKES-BARRE AREA SD,G A R MEMORIAL JSHS,Algebra I,All Students,11,102,2.9,33.3,32.4,31.4
118408852,000003008,LUZERNE,WILKES-BARRE AREA SD,G A R MEMORIAL JSHS,Algebra I,Historically Underperforming,11,91,2.2,33,30.8,34.1
118408852,000003008,LUZERNE,WILKES-BARRE AREA SD,G A R MEMORIAL JSHS,Biology,All Students,11,101,4,22.8,27.7,45.5
118408852,000003008,LUZERNE,WILKES-BARRE AREA SD,G A R MEMORIAL JSHS,Biology,Historically Underperforming,11,90,3.3,22.2,27.8,46.7
118408852,000003008,LUZERNE,WILKES-BARRE AREA SD,G A R MEMORIAL JSHS,Literature,All Students,11,108,0.9,30.6,38.9,29.6
118408852,000003008,LUZERNE,WILKES-BARRE AREA SD,G A R MEMORIAL JSHS,Literature,Historically Underperforming,11,96,1,29.2,36.5,33.3
118408852,000003007,LUZERNE,WILKES-BARRE AREA SD,JAMES M COUGHLIN JSH,Algebra I,All Students,11,188,8.5,35.6,36.2,19.7
118408852,000003007,LUZERNE,WILKES-BARRE AREA SD,JAMES M COUGHLIN JSH,Algebra I,Historically Underperforming,11,119,5,23.5,42.9,28.6
118408852,000003007,LUZERNE,WILKES-BARRE AREA SD,JAMES M COUGHLIN JSH,Biology,All Students,11,192,9.9,35.4,27.1,27.6
118408852,000003007,LUZERNE,WILKES-BARRE AREA SD,JAMES M COUGHLIN JSH,Biology,Historically Underperforming,11,123,4.1,30.1,30.9,35
118408852,000003007,LUZERNE,WILKES-BARRE AREA SD,JAMES M COUGHLIN JSH,Literature,All Students,11,185,5.4,55.7,25.4,13.5
118408852,000003007,LUZERNE,WILKES-BARRE AREA SD,JAMES M COUGHLIN JSH,Literature,Historically Underperforming,11,117,2.6,49.6,29.9,17.9
118409203,000006390,LUZERNE,WYOMING AREA SD,WYOMING AREA SEC CTR,Algebra I,All Students,11,141,14.2,46.8,29.8,9.2
118409203,000006390,LUZERNE,WYOMING AREA SD,WYOMING AREA SEC CTR,Algebra I,Historically Underperforming,11,61,3.3,36.1,41,19.7
118409203,000006390,LUZERNE,WYOMING AREA SD,WYOMING AREA SEC CTR,Biology,All Students,11,138,20.3,41.3,21.7,16.7
118409203,000006390,LUZERNE,WYOMING AREA SD,WYOMING AREA SEC CTR,Biology,Historically Underperforming,11,59,6.8,33.9,28.8,30.5
118409203,000006390,LUZERNE,WYOMING AREA SD,WYOMING AREA SEC CTR,Literature,All Students,11,133,4.5,67.7,21.8,6
118409203,000006390,LUZERNE,WYOMING AREA SD,WYOMING AREA SEC CTR,Literature,Historically Underperforming,11,56,1.8,57.1,26.8,14.3
118409302,000006391,LUZERNE,WYOMING VALLEY WEST SD,WYOMING VALLEY WEST SHS,Algebra I,All Students,11,245,19.6,38.8,30.2,11.4
118409302,000006391,LUZERNE,WYOMING VALLEY WEST SD,WYOMING VALLEY WEST SHS,Algebra I,Historically Underperforming,11,127,16.5,26,36.2,21.3
118409302,000006391,LUZERNE,WYOMING VALLEY WEST SD,WYOMING VALLEY WEST SHS,Biology,All Students,11,243,18.1,35.8,28,18.1
118409302,000006391,LUZERNE,WYOMING VALLEY WEST SD,WYOMING VALLEY WEST SHS,Biology,Historically Underperforming,11,125,12.8,23.2,36,28
118409302,000006391,LUZERNE,WYOMING VALLEY WEST SD,WYOMING VALLEY WEST SHS,Literature,All Students,11,248,2,59.3,25.4,13.3
118409302,000006391,LUZERNE,WYOMING VALLEY WEST SD,WYOMING VALLEY WEST SHS,Literature,Historically Underperforming,11,133,0,44.4,32.3,23.3
117412003,000006364,LYCOMING,EAST LYCOMING SD,HUGHESVILLE JSHS,Algebra I,All Students,11,114,23.7,57.9,14.9,3.5
117412003,000006364,LYCOMING,EAST LYCOMING SD,HUGHESVILLE JSHS,Algebra I,Historically Underperforming,11,34,5.9,61.8,23.5,8.8
117412003,000006364,LYCOMING,EAST LYCOMING SD,HUGHESVILLE JSHS,Biology,All Students,11,115,20.9,57.4,14.8,7
117412003,000006364,LYCOMING,EAST LYCOMING SD,HUGHESVILLE JSHS,Biology,Historically Underperforming,11,35,11.4,54.3,20,14.3
117412003,000006364,LYCOMING,EAST LYCOMING SD,HUGHESVILLE JSHS,Literature,All Students,11,115,7,73.9,13.9,5.2
117412003,000006364,LYCOMING,EAST LYCOMING SD,HUGHESVILLE JSHS,Literature,Historically Underperforming,11,35,0,65.7,25.7,8.6
117414003,000003034,LYCOMING,JERSEY SHORE AREA SD,JERSEY SHORE AREA SH,Algebra I,All Students,11,164,28,57.3,12.2,2.4
117414003,000003034,LYCOMING,JERSEY SHORE AREA SD,JERSEY SHORE AREA SH,Algebra I,Historically Underperforming,11,64,20.3,54.7,20.3,4.7
117414003,000003034,LYCOMING,JERSEY SHORE AREA SD,JERSEY SHORE AREA SH,Biology,All Students,11,166,16.9,45.2,27.1,10.8
117414003,000003034,LYCOMING,JERSEY SHORE AREA SD,JERSEY SHORE AREA SH,Biology,Historically Underperforming,11,66,9.1,53,21.2,16.7
117414003,000003034,LYCOMING,JERSEY SHORE AREA SD,JERSEY SHORE AREA SH,Literature,All Students,11,165,10.9,79.4,7.9,1.8
117414003,000003034,LYCOMING,JERSEY SHORE AREA SD,JERSEY SHORE AREA SH,Literature,Historically Underperforming,11,66,7.6,74.2,13.6,4.5
117414203,000004828,LYCOMING,LOYALSOCK TOWNSHIP SD,LOYALSOCK TWP SHS,Algebra I,All Students,11,106,34,44.3,19.8,1.9
117414203,000004828,LYCOMING,LOYALSOCK TOWNSHIP SD,LOYALSOCK TWP SHS,Algebra I,Historically Underperforming,11,37,13.5,43.2,37.8,5.4
117414203,000004828,LYCOMING,LOYALSOCK TOWNSHIP SD,LOYALSOCK TWP SHS,Biology,All Students,11,106,35.8,39.6,17.9,6.6
117414203,000004828,LYCOMING,LOYALSOCK TOWNSHIP SD,LOYALSOCK TWP SHS,Biology,Historically Underperforming,11,37,8.1,43.2,32.4,16.2
117414203,000004828,LYCOMING,LOYALSOCK TOWNSHIP SD,LOYALSOCK TWP SHS,Literature,All Students,11,107,4.7,77.6,15.9,1.9
117414203,000004828,LYCOMING,LOYALSOCK TOWNSHIP SD,LOYALSOCK TWP SHS,Literature,Historically Underperforming,11,38,2.6,57.9,34.2,5.3
117415004,000003040,LYCOMING,MONTGOMERY AREA SD,MONTGOMERY JSHS,Algebra I,All Students,11,48,14.6,70.8,10.4,4.2
117415004,000003040,LYCOMING,MONTGOMERY AREA SD,MONTGOMERY JSHS,Algebra I,Historically Underperforming,11,19,5.3,57.9,26.3,10.5
117415004,000003040,LYCOMING,MONTGOMERY AREA SD,MONTGOMERY JSHS,Biology,All Students,11,48,27.1,43.8,22.9,6.3
117415004,000003040,LYCOMING,MONTGOMERY AREA SD,MONTGOMERY JSHS,Biology,Historically Underperforming,11,19,10.5,52.6,26.3,10.5
117415004,000003040,LYCOMING,MONTGOMERY AREA SD,MONTGOMERY JSHS,Literature,All Students,11,48,10.4,79.2,6.3,4.2
117415004,000003040,LYCOMING,MONTGOMERY AREA SD,MONTGOMERY JSHS,Literature,Historically Underperforming,11,19,10.5,68.4,10.5,10.5
117415103,000003045,LYCOMING,MONTOURSVILLE AREA SD,MONTOURSVILLE AREA S,Algebra I,All Students,11,168,29.8,53,14.9,2.4
117415103,000003045,LYCOMING,MONTOURSVILLE AREA SD,MONTOURSVILLE AREA S,Algebra I,Historically Underperforming,11,51,19.6,45.1,27.5,7.8
117415103,000003045,LYCOMING,MONTOURSVILLE AREA SD,MONTOURSVILLE AREA S,Biology,All Students,11,168,26.2,46.4,19,8.3
117415103,000003045,LYCOMING,MONTOURSVILLE AREA SD,MONTOURSVILLE AREA S,Biology,Historically Underperforming,11,51,13.7,41.2,27.5,17.6
117415103,000003045,LYCOMING,MONTOURSVILLE AREA SD,MONTOURSVILLE AREA S,Literature,All Students,11,161,2.5,75.2,18.6,3.7
117415103,000003045,LYCOMING,MONTOURSVILLE AREA SD,MONTOURSVILLE AREA S,Literature,Historically Underperforming,11,46,0,56.5,34.8,8.7
117415303,000003048,LYCOMING,MUNCY SD,MUNCY JSHS,Algebra I,All Students,11,66,31.8,50,18.2,0
117415303,000003048,LYCOMING,MUNCY SD,MUNCY JSHS,Algebra I,Historically Underperforming,11,34,29.4,41.2,29.4,0
117415303,000003048,LYCOMING,MUNCY SD,MUNCY JSHS,Biology,All Students,11,65,15.4,41.5,32.3,10.8
117415303,000003048,LYCOMING,MUNCY SD,MUNCY JSHS,Biology,Historically Underperforming,11,33,9.1,42.4,27.3,21.2
117415303,000003048,LYCOMING,MUNCY SD,MUNCY JSHS,Literature,All Students,11,66,3,83.3,7.6,6.1
117415303,000003048,LYCOMING,MUNCY SD,MUNCY JSHS,Literature,Historically Underperforming,11,34,2.9,70.6,14.7,11.8
117416103,000003056,LYCOMING,SOUTH WILLIAMSPORT AREA SD,SOUTH WILLIAMSPORT AREA JSHS,Algebra I,All Students,11,83,27.7,56.6,12,3.6
117416103,000003056,LYCOMING,SOUTH WILLIAMSPORT AREA SD,SOUTH WILLIAMSPORT AREA JSHS,Algebra I,Historically Underperforming,11,27,11.1,51.9,25.9,11.1
117416103,000003056,LYCOMING,SOUTH WILLIAMSPORT AREA SD,SOUTH WILLIAMSPORT AREA JSHS,Biology,All Students,11,83,36.1,53,9.6,1.2
117416103,000003056,LYCOMING,SOUTH WILLIAMSPORT AREA SD,SOUTH WILLIAMSPORT AREA JSHS,Biology,Historically Underperforming,11,27,14.8,51.9,29.6,3.7
117416103,000003056,LYCOMING,SOUTH WILLIAMSPORT AREA SD,SOUTH WILLIAMSPORT AREA JSHS,Literature,All Students,11,83,2.4,80.7,13.3,3.6
117416103,000003056,LYCOMING,SOUTH WILLIAMSPORT AREA SD,SOUTH WILLIAMSPORT AREA JSHS,Literature,Historically Underperforming,11,27,0,55.6,33.3,11.1
117417202,000006368,LYCOMING,WILLIAMSPORT AREA SD,WILLIAMSPORT AREA HS,Algebra I,All Students,11,328,19.8,60.4,16.5,3.4
117417202,000006368,LYCOMING,WILLIAMSPORT AREA SD,WILLIAMSPORT AREA HS,Algebra I,Historically Underperforming,11,174,8.6,56.9,28.2,6.3
117417202,000006368,LYCOMING,WILLIAMSPORT AREA SD,WILLIAMSPORT AREA HS,Biology,All Students,11,327,25.7,46.8,18.7,8.9
117417202,000006368,LYCOMING,WILLIAMSPORT AREA SD,WILLIAMSPORT AREA HS,Biology,Historically Underperforming,11,174,14.9,39.1,29.9,16.1
117417202,000006368,LYCOMING,WILLIAMSPORT AREA SD,WILLIAMSPORT AREA HS,Literature,All Students,11,328,12.5,73.2,10.7,3.7
117417202,000006368,LYCOMING,WILLIAMSPORT AREA SD,WILLIAMSPORT AREA HS,Literature,Historically Underperforming,11,172,5.2,69.2,18.6,7
109420803,000004691,MCKEAN,BRADFORD AREA SD,BRADFORD AREA HS,Algebra I,All Students,11,161,15.5,61.5,19.3,3.7
109420803,000004691,MCKEAN,BRADFORD AREA SD,BRADFORD AREA HS,Algebra I,Historically Underperforming,11,78,7.7,56.4,28.2,7.7
109420803,000004691,MCKEAN,BRADFORD AREA SD,BRADFORD AREA HS,Biology,All Students,11,166,24.1,56,15.1,4.8
109420803,000004691,MCKEAN,BRADFORD AREA SD,BRADFORD AREA HS,Biology,Historically Underperforming,11,80,13.8,53.8,23.8,8.8
109420803,000004691,MCKEAN,BRADFORD AREA SD,BRADFORD AREA HS,Literature,All Students,11,170,5.9,74.1,16.5,3.5
109420803,000004691,MCKEAN,BRADFORD AREA SD,BRADFORD AREA HS,Literature,Historically Underperforming,11,82,1.2,65.9,25.6,7.3
109422303,000005245,MCKEAN,KANE AREA SD,KANE AREA HS,Algebra I,All Students,11,81,19.8,56.8,14.8,8.6
109422303,000005245,MCKEAN,KANE AREA SD,KANE AREA HS,Algebra I,Historically Underperforming,11,51,11.8,52.9,21.6,13.7
109422303,000005245,MCKEAN,KANE AREA SD,KANE AREA HS,Biology,All Students,11,80,25,36.3,23.8,15
109422303,000005245,MCKEAN,KANE AREA SD,KANE AREA HS,Biology,Historically Underperforming,11,50,10,38,28,24
109422303,000005245,MCKEAN,KANE AREA SD,KANE AREA HS,Literature,All Students,11,81,7.4,60.5,19.8,12.3
109422303,000005245,MCKEAN,KANE AREA SD,KANE AREA HS,Literature,Historically Underperforming,11,51,3.9,51,25.5,19.6
109426003,000003107,MCKEAN,OTTO-ELDRED SD,OTTO-ELDRED JSHS,Algebra I,All Students,11,40,22.5,45,30,2.5
109426003,000003107,MCKEAN,OTTO-ELDRED SD,OTTO-ELDRED JSHS,Algebra I,Historically Underperforming,11,18,22.2,44.4,27.8,5.6
109426003,000003107,MCKEAN,OTTO-ELDRED SD,OTTO-ELDRED JSHS,Biology,All Students,11,43,16.3,58.1,20.9,4.7
109426003,000003107,MCKEAN,OTTO-ELDRED SD,OTTO-ELDRED JSHS,Biology,Historically Underperforming,11,21,9.5,47.6,33.3,9.5
109426003,000003107,MCKEAN,OTTO-ELDRED SD,OTTO-ELDRED JSHS,Literature,All Students,11,43,0,72.1,20.9,7
109426003,000003107,MCKEAN,OTTO-ELDRED SD,OTTO-ELDRED JSHS,Literature,Historically Underperforming,11,21,0,57.1,28.6,14.3
109426303,000003111,MCKEAN,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Algebra I,All Students,11,62,16.1,46.8,24.2,12.9
109426303,000003111,MCKEAN,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Algebra I,Historically Underperforming,11,29,10.3,37.9,24.1,27.6
109426303,000003111,MCKEAN,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Biology,All Students,11,63,38.1,42.9,7.9,11.1
109426303,000003111,MCKEAN,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Biology,Historically Underperforming,11,30,26.7,43.3,10,20
109426303,000003111,MCKEAN,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Literature,All Students,11,63,7.9,68.3,19,4.8
109426303,000003111,MCKEAN,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Literature,Historically Underperforming,11,29,0,65.5,24.1,10.3
109427503,000003117,MCKEAN,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Algebra I,All Students,11,51,27.5,49,17.6,5.9
109427503,000003117,MCKEAN,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Algebra I,Historically Underperforming,11,17,5.9,58.8,17.6,17.6
