Cat,AUN,LEA Name,County,"Object 100
Personnel Services - Salaries","Object 200
Personnel Services - Employee Benefits",Object 220 Social Security Contributions,Object 230 Retirement Contributions,"Object 300
Purchased Professional and Technical Services","Object 400
Purchased Property Services","Object 500
Other Purchased Services","Object 600
Supplies","Object 700
Property","Object 800
Other Objects","Object 900
Other Uses of Funds",Total
1.0,119354603.0,Lakeland SD,Lackawanna,9989018.03,6968829.7,756215.9600000001,3426504.0,1961824.31,633155.7,5074348.51,678812.86,0.0,72026.56999999999,1309225.0,26687240.68
1.0,119355503.0,Mid Valley SD,Lackawanna,12163204.669999998,9253577.07,912698.54,4075145.69,1411897.88,478761.61,5378915.64,2149571.37,483434.12,79131.94,2478275.0,33876769.300000004
1.0,119356503.0,North Pocono SD,Lackawanna,23784792.890000004,19631312.189999998,1794750.51,8188713.580000001,2087597.0399999998,336948.03,7882782.07,2171788.44,128789.44,2087860.5699999998,3622129.0,61733999.67
1.0,119356603.0,Old Forge SD,Lackawanna,6462892.240000001,4534043.7,499139.11000000004,2166613.4,667435.3,358748.18,2561113.4299999997,395574.87,0.0,284792.49,16319073.04,31583673.25
1.0,119357003.0,Riverside SD,Lackawanna,10286448.92,8012602.7,783583.9600000001,3593405.0700000003,2146685.53,1750321.1600000001,2828806.3699999996,1073065.51,276960.0,110358.26,2742968.0,29228216.449999996
1.0,119357402.0,Scranton SD,Lackawanna,72442313.0,48024110.019999996,5231916.18,23067994.580000002,5194461.89,5448890.96,20764053.19,7624560.21,947560.7500000001,9066221.600000001,9340671.0,178852842.62
1.0,119358403.0,Valley View SD,Lackawanna,15573652.0,11205635.0,1182119.0,5291139.0,1756990.0,781338.0,5921372.0,1998437.0,464189.0,47112.0,989623.0,38738348.0
1.0,113361303.0,Cocalico SD,Lancaster,26058290.85,17606257.81,1915436.1400000001,9117045.84,4803704.09,431655.53,7377142.359999999,2416628.69,1121780.36,107234.14,5444880.4,65367574.230000004
1.0,113361503.0,Columbia Borough SD,Lancaster,8958137.98,6964238.899999999,668248.75,3101269.01,3624898.7,741205.69,2866409.51,1976965.4699999997,408551.04,459208.10000000003,4006121.62,30005737.01
1.0,113361703.0,Conestoga Valley SD,Lancaster,29232334.49,19358674.93,2144721.66,10072688.73,4912359.16,3284126.3999999994,9161983.02,3582373.5200000005,321241.21,85783.59,7252957.3,77191833.62
1.0,113362203.0,Donegal SD,Lancaster,20355397.45,13024449.959999999,1505034.0000000002,6936401.36,5645038.09,480439.06999999995,5602726.649999999,2222691.3299999996,972442.78,172862.39,9023163.94,57499211.660000004
1.0,113362303.0,Eastern Lancaster County SD,Lancaster,24728949.720000003,16152450.010000002,1827734.45,8509971.85,5458177.77,1753980.2999999998,6012794.42,4654108.78,561097.5900000001,140712.9,5819248.57,65281520.06000001
1.0,113362403.0,Elizabethtown Area SD,Lancaster,28430425.54,19751907.67,2112406.39,9901105.780000001,4693458.96,1412197.5599999998,7312937.87,2817807.06,0.0,120508.06,4780831.52,69320074.24
1.0,113362603.0,Ephrata Area SD,Lancaster,32000197.86,19817125.71,2366415.67,11063986.850000001,4554235.51,945468.51,7096807.99,4603184.84,329164.31999999995,441934.55000000005,8113975.67,77902094.96
1.0,113363103.0,Hempfield SD,Lancaster,57131811.769999996,38228050.669999994,4262016.34,19541935.139999997,6780897.53,1946893.02,12435131.0,7255724.85,214006.2,247345.03,11632615.72,135872475.79000002
1.0,113363603.0,Lampeter-Strasburg SD,Lancaster,23521849.749999996,15899129.64,1730645.04,8093690.47,2907773.62,693096.49,4465719.55,1993907.15,781491.9100000001,271148.20999999996,5917460.0,56451576.32
1.0,113364002.0,Lancaster SD,Lancaster,97714067.0,61463495.0,7218991.0,33362214.0,21894673.0,13328194.0,19115306.0,13347187.0,581979.0,11519931.0,18260440.0,257225272.0
1.0,113364403.0,Manheim Central SD,Lancaster,22599912.14,14134343.97,1670937.77,7820846.080000001,4269335.08,571644.52,7213859.31,3838226.01,341296.29,3276875.14,4862884.96,61108377.419999994
1.0,113364503.0,Manheim Township SD,Lancaster,41744279.77,26572424.48,3112905.0800000005,14518162.81,5464068.07,1643008.5899999999,8051106.53,4698021.159999999,2419030.11,3290797.68,15150254.18,109032990.57000001
1.0,113365203.0,Penn Manor SD,Lancaster,38103415.54,23422393.65,2800920.91,12943063.830000002,8756695.79,994482.9099999999,10246281.01,2603338.79,35989.0,95997.35,10670760.0,94929354.04
1.0,113365303.0,Pequea Valley SD,Lancaster,13752077.080000002,9272131.83,1002060.56,4802060.7,4156037.37,757926.97,5598468.18,2793571.1,1089623.81,296731.44000000006,4187812.56,41904380.339999996
1.0,113367003.0,Solanco SD,Lancaster,23164494.86,15872804.81,1715808.8,7921395.829999999,5514672.67,947947.75,8096219.42,4331059.74,548270.3,78983.7,5767174.38,64321627.63
1.0,113369003.0,Warwick SD,Lancaster,31948058.76,19782477.689999998,2377749.79,11128747.93,4105682.7600000002,874046.2,6440923.13,1842976.1800000002,1987250.35,256728.85,14632555.1,81870699.02000001
1.0,104372003.0,Ellwood City Area SD,Lawrence,12923400.48,8798063.639999999,964798.45,4437057.51,963090.63,169396.6,4627746.5,2139850.13,5940.38,95895.39,2048281.44,31771665.189999998
1.0,104374003.0,Laurel SD,Lawrence,8617784.71,6083052.890000001,711180.2100000001,2902076.1700000004,721474.39,357257.44,1050873.77,933213.54,1158635.24,309025.08999999997,995000.0,20226317.07
1.0,104375003.0,Mohawk Area SD,Lawrence,11440598.680000002,7582588.37,870006.72,3854011.31,692082.0299999999,240729.72000000003,1798623.3800000001,1369374.79,532438.07,313891.43000000005,2697000.0,26667326.47
1.0,104375203.0,Neshannock Township SD,Lawrence,9675754.94,5696587.080000001,726395.14,3203238.09,705635.63,606241.21,1528910.86,1280870.2100000002,8369.6,172264.5,1989404.05,21664038.080000002
1.0,104375302.0,New Castle Area SD,Lawrence,27516691.43,17824340.869999997,2185954.15,9283551.07,1551921.83,2439376.96,8816642.58,2905497.79,0.0,1837637.78,3072460.55,65964569.78999999
1.0,104376203.0,Shenango Area SD,Lawrence,9711151.23,6101071.95,732648.84,3250527.51,455637.09,260169.15,2568849.6400000006,942289.31,25000.0,74199.23999999999,2672153.73,22810521.340000004
1.0,104377003.0,Union Area SD,Lawrence,5776980.0,3878682.0,431149.0,1964852.0,728536.0,124775.0,1500140.0,986808.0,809533.0,44368.0,51088.0,13900910.0
1.0,104378003.0,Wilmington Area SD,Lawrence,9104744.53,5733248.13,686665.09,3072817.1,1001934.97,1301895.75,3287101.8600000003,599743.6900000001,416417.81000000006,682025.7999999999,805000.0,22932112.54
1.0,113380303.0,Annville-Cleona SD,Lebanon,10963968.61,6486981.96,803490.3400000001,3736029.36,1405780.39,964448.04,3465984.1399999997,1146289.86,299155.89,1055052.35,1236000.0,27023661.239999995
1.0,113381303.0,Cornwall-Lebanon SD,Lebanon,36370386.99,23549635.81,2671621.58,12553385.5,5454265.420000001,598639.28,8769992.450000001,2908624.89,1290350.29,760727.0800000001,8281397.12,87984019.33
1.0,113382303.0,Eastern Lebanon County SD,Lebanon,19747298.909999996,12210046.6,1537017.84,6654722.41,2394194.9299999997,1925342.52,5530211.68,2195535.8000000003,1039117.5399999999,158636.93,4486487.19,49686872.1
1.0,113384603.0,Lebanon SD,Lebanon,34680543.43,20530089.790000003,2575240.7800000003,11916354.6,6238503.7,2654316.26,7653745.26,2542300.3899999997,208170.37,1822467.46,3736265.0,80066401.66000001
1.0,113385003.0,Northern Lebanon SD,Lebanon,16773442.59,11336253.96,1225281.67,5763770.14,3196087.3000000003,529986.61,5332315.8,1315178.86,795475.62,452308.79000000004,4098952.85,43830002.38
1.0,113385303.0,Palmyra Area SD,Lebanon,24360413.999999996,14793668.55,1783897.0999999999,8356760.96,2079210.11,1404427.37,5610495.47,1846421.73,172394.88999999998,69785.88,11758740.14,62095558.14
1.0,121390302.0,Allentown City SD,Lehigh,118361892.0,89557952.0,8871701.0,40897388.0,18186209.0,10518837.0,83728270.0,12262829.0,1634405.0,11839424.0,10619220.0,356709038.0
1.0,121391303.0,Catasauqua Area SD,Lehigh,13991492.12,9582851.51,1042132.16,4801398.71,2129553.87,937057.5900000001,4650722.17,1064941.38,753275.41,1396050.08,502126.15,35008070.28
1.0,121392303.0,East Penn SD,Lehigh,67375026.96,42185449.18,5061726.9,22988709.8,8179586.92,3300576.4899999998,20821672.43,5539012.77,94642.58,990626.27,15604976.5,164091570.1
1.0,121394503.0,Northern Lehigh SD,Lehigh,14291195.33,8840253.799999999,1083899.42,4852006.220000001,2203152.75,532748.52,5786689.71,1201049.0,501327.41000000003,835993.47,362290.82,34554700.81
1.0,121394603.0,Northwestern Lehigh SD,Lehigh,20048140.669999998,11493657.850000001,1497060.5899999999,6821835.5,2121545.82,582914.55,4174657.13,2757157.38,240922.0,1153906.99,3568704.35,46141606.74
1.0,121395103.0,Parkland SD,Lehigh,91633277.31,59023802.36000001,7052136.850000001,31218632.62,7569821.989999999,2135021.8000000003,16478228.01,10211653.47,161593.78,1004691.68,15267340.18,203485430.57999998
1.0,121395603.0,Salisbury Township SD,Lehigh,14342038.39,9285437.61,1079226.96,4960755.62,2627187.36,395024.58999999997,7147605.29,1318653.2200000002,1935586.5499999998,976619.13,1150117.14,39178269.28
1.0,121395703.0,Southern Lehigh SD,Lehigh,28224346.69,18589570.68,2134044.42,9768807.8,3071246.21,1066234.48,8814567.559999999,2375309.5100000002,153616.51,1590462.32,5611344.0,69496697.96
1.0,121397803.0,Whitehall-Coplay SD,Lehigh,34315752.24,22718504.66,2584679.1500000004,11792861.75,5218283.399999999,1754388.68,9388482.44,4541088.27,1528223.31,2884660.31,3608155.79,85957539.10000001
1.0,118401403.0,Crestwood SD,Luzerne,19682652.259999998,12750982.750000002,1488651.47,6690830.880000001,3037363.8,521046.43999999994,4718873.17,1029485.4199999999,31634603.81,129777.81,4115408.68,77620194.14000002
1.0,118401603.0,Dallas SD,Luzerne,18322318.98,12477257.5,1385042.2199999997,6282495.2700000005,2153958.7,1874585.47,4371310.92,1435641.06,418402.0,2976736.52,2183716.1,46213927.25
1.0,118402603.0,Greater Nanticoke Area SD,Luzerne,12948703.860000001,8901011.969999999,1006569.55,4460371.54,1469519.24,756850.35,7015962.88,1103952.9000000001,356244.87,627970.23,1030000.0,34210216.300000004
1.0,118403003.0,Hanover Area SD,Luzerne,14273573.79,9243430.92,1086771.33,4779122.9,1403155.95,213952.37000000002,7517309.95,1821674.2299999997,6849.03,62606.130000000005,2358382.75,36900935.12
1.0,118403302.0,Hazleton Area SD,Luzerne,76947635.89999999,50830814.57,5748134.79,24908775.85,4333314.8,3153894.6399999997,14589190.049999999,8376482.149999999,9516744.5,9463060.82,11417640.95,188628778.38
1.0,118403903.0,Lake-Lehman SD,Luzerne,13244061.5,9455334.809999999,1012181.25,4569566.77,1542144.1199999999,401322.00999999995,4216811.46,1135432.99,73122.98999999999,49846.88,3099786.57,33217863.330000002
1.0,118406003.0,Northwest Area SD,Luzerne,7837043.49,5324653.79,595792.18,2514629.93,1452913.5699999998,213520.34,5387021.6899999995,1091525.51,65534.07000000001,34694.97,1002530.07,22409437.5
1.0,118406602.0,Pittston Area SD,Luzerne,22036545.32,16193081.56,1735703.5600000003,7476959.27,1924347.15,619390.8700000001,9290117.61,2379918.29,419781.81999999995,1854759.1,5775000.0,60492941.72
1.0,118408852.0,Wilkes-Barre Area SD,Luzerne,45868596.900000006,32481878.69,3492427.0599999996,15843653.63,6201104.1,2541185.5500000003,27844119.4,8152443.46,110910.91,47379.8,26939472.58,150187091.39
1.0,118409203.0,Wyoming Area SD,Luzerne,16130978.25,10819755.049999999,1219556.66,5475909.69,3080971.34,576916.27,6467222.0,1575831.4500000002,374830.58,762789.9199999999,850000.0,40639294.86
1.0,118409302.0,Wyoming Valley West SD,Luzerne,35409824.7,21776868.27,2616555.28,11719671.319999998,4659033.09,3085496.6,14076385.459999999,2276375.32,84343.59,346876.62,2778888.73,84494092.38000001
1.0,117412003.0,East Lycoming SD,Lycoming,11099577.45,7540603.779999999,801008.75,3867821.9,1168524.51,339830.81999999995,3231255.15,1275357.98,69923.56999999999,41184.299999999996,2827622.35,27593879.910000004
1.0,117414003.0,Jersey Shore Area SD,Lycoming,17370864.77,12688498.87,1292703.86,5991415.02,2528005.63,790322.89,5559161.37,1525172.98,1893583.9,619873.38,2866999.99,45842483.78
1.0,117414203.0,Loyalsock Township SD,Lycoming,10656528.200000001,6628538.63,780556.2000000001,3572422.41,1721582.5699999998,489577.6,1292671.08,1370046.0799999998,75321.20999999999,84714.14,3288600.09,25607579.6
1.0,117415004.0,Montgomery Area SD,Lycoming,7008192.79,4735607.56,514905.18,2347025.9,938165.61,831110.83,1807467.25,987586.55,1152749.18,45343.490000000005,1538001.49,19044224.75
1.0,117415103.0,Montoursville Area SD,Lycoming,12572484.81,8463768.13,925767.03,4286262.06,2440924.96,714243.77,2942720.6199999996,800974.2300000001,776048.3300000001,48150.21,4461375.26,33220690.32
1.0,117415303.0,Muncy SD,Lycoming,7993101.11,5077045.35,592489.4,2641647.7399999998,1099175.27,346478.11,2099568.32,940401.76,173422.11,73379.38,1739374.5,19541945.91
1.0,117416103.0,South Williamsport Area SD,Lycoming,8727537.92,5914645.460000001,653055.64,2967389.0300000003,973364.26,298684.23,1881994.1800000002,854465.74,762461.6499999999,79365.59999999999,973078.0,20465597.04
1.0,117417202.0,Williamsport Area SD,Lycoming,39914381.86000001,26283662.59,2928922.9899999998,13794989.04,2829072.54,2497544.71,10730507.430000002,4876042.97,456476.31,232476.29,8618125.41,96438290.10999998
1.0,109420803.0,Bradford Area SD,McKean,18648656.27,14734456.02,1403598.65,6455460.01,1761107.6099999999,857249.4299999999,2498889.15,2485790.2299999995,809631.59,83710.09,9217009.32,51096499.71
1.0,109422303.0,Kane Area SD,McKean,7889112.220000001,5217452.62,584075.1599999999,2630631.85,662959.37,649670.9,1591320.0499999998,1162626.47,69917.23,323696.33,1708500.0,19275255.19
1.0,109426003.0,Otto-Eldred SD,McKean,4808268.4399999995,3752093.1999999997,357531.02,1799725.78,700084.85,107204.83,1350163.44,854882.77,7759.8,260224.94,551187.11,12391869.379999999
1.0,109426303.0,Port Allegany SD,McKean,6229563.46,4420314.89,466400.41,2113096.49,1133777.81,279455.3,1817906.0199999998,520975.86,35083.7,76311.22,3262045.73,17775433.990000002
1.0,109427503.0,Smethport Area SD,McKean,6820974.04,5139030.39,509550.70000000007,2268861.67,297841.41,762215.24,2067690.2000000002,416737.54,158843.04,114299.41,7762948.8,23540580.07
1.0,104431304.0,Commodore Perry SD,Mercer,3976531.21,2434431.94,298536.52,1189337.75,212413.46000000002,5967510.51,1699189.69,561581.16,101381.15,60816.020000000004,0.0,15013855.139999999
1.0,104432503.0,Farrell Area SD,Mercer,8587854.0,5350287.0,633516.0,2861075.0,1096301.0,332111.0,2688086.0,993096.0,1048978.0,1010769.0,1592246.0,22699728.0
1.0,104432803.0,Greenville Area SD,Mercer,10013274.879999999,6379661.930000001,748173.4500000001,3365313.7499999995,614448.11,381475.34,2324021.11,1042094.13,648460.47,564993.76,1270558.0,23238987.729999997
1.0,104432903.0,Grove City Area SD,Mercer,18338647.16,13933810.81,1390509.46,6324718.54,1015221.26,262208.29,4090286.75,1776683.85,59413.2,1006108.83,710000.0,41192380.150000006
1.0,104433303.0,Hermitage SD,Mercer,14842441.48,9928584.25,1184612.76,5085113.35,776266.85,331905.22000000003,4190228.22,1400982.1700000002,636461.2100000001,37866.17,2472974.68,34617710.25
1.0,104433604.0,Jamestown Area SD,Mercer,3985817.1399999997,2597867.6300000004,297687.74,1314740.94,276700.06,114145.48000000001,1745748.19,583458.4699999999,127299.97,158102.82,1130850.8,10719990.56
1.0,104433903.0,Lakeview SD,Mercer,8146091.41,5086579.25,605347.66,2694675.12,884324.7799999999,757225.36,3354499.3200000003,753281.1799999999,783330.19,59181.89,784543.85,20609057.230000004
1.0,104435003.0,Mercer Area SD,Mercer,7449956.27,4777372.609999999,565155.07,2486306.19,1787482.43,776778.16,2975282.65,717298.42,70566.0,322592.67,1155000.0,20032329.21
1.0,104435303.0,Reynolds SD,Mercer,8506063.7,6456477.36,631632.4400000001,2883878.35,545774.65,270522.16,3138576.95,1076513.42,58326.26,29476.010000000002,2649624.27,22731354.78
1.0,104435603.0,Sharon City SD,Mercer,15564774.19,10133732.64,1155896.39,5075066.95,1213385.15,2783199.9299999997,6077198.88,2192324.38,508626.63,109237.97999999998,4400553.86,42983033.64
1.0,104435703.0,Sharpsville Area SD,Mercer,7748647.369999999,5118579.75,585858.5700000001,2636142.77,828724.8599999999,174011.42999999996,1664725.8099999998,748677.8300000001,47356.4,94428.6,1478784.22,17903936.27
1.0,104437503.0,West Middlesex Area SD,Mercer,7648307.000000001,4934272.72,564163.34,2604683.8400000003,347245.79000000004,205337.32,1360549.45,1100533.2599999998,32631.0,38704.64,2270122.7,17937703.880000003
1.0,111444602.0,Mifflin County SD,Mifflin,31195208.77,23169529.439999998,2340939.33,10738450.77,2226989.4699999997,2191744.39,12231722.389999999,5821529.149999999,1001699.05,3234220.19,5830000.0,86902642.85000001
1.0,120452003.0,East Stroudsburg Area SD,Monroe,67317974.94,48599876.370000005,5017310.12,23237286.73,8136999.42,3733154.99,13257314.06,7449407.64,2024592.9100000001,4659816.56,17667898.47,172847035.35999998
1.0,120455203.0,Pleasant Valley SD,Monroe,38496059.29,28023727.490000002,2914309.6199999996,13304736.309999999,6710946.84,1525644.6800000002,19103369.340000004,4237739.7,96008.16,708904.19,1764512.84,100666912.53
1.0,120455403.0,Pocono Mountain SD,Monroe,88281749.28,59662290.14,6600753.350000001,30629401.439999998,14060122.61,1404441.6500000001,34301103.52,9031317.26,4514840.2,6036470.94,19435464.5,236727800.1
1.0,120456003.0,Stroudsburg Area SD,Monroe,48301320.53,35787739.47,3655658.3099999996,16065717.469999999,6008617.9,944990.58,9578525.94,4234260.899999999,233275.83,5667667.08,9883385.4,120639783.63000001
1.0,123460302.0,Abington SD,Montgomery,89513641.50999999,46775320.160000004,6652644.23,30737975.610000003,3714065.9800000004,2972679.49,9732581.909999998,5406921.97,890631.8800000001,3973148.14,6951572.56,169930563.59999996
1.0,123460504.0,Bryn Athyn SD,Montgomery,9000.0,0.0,0.0,0.0,8211.0,0.0,203902.57,0.0,0.0,5175.68,0.0,226289.25
1.0,123461302.0,Cheltenham SD,Montgomery,51083024.300000004,29983943.87,3781315.9200000004,17638010.869999997,9279340.65,1709571.4,13642959.75,5229608.7299999995,64545.65,6032165.5600000005,7360236.2,124385396.11
1.0,123461602.0,Colonial SD,Montgomery,61720653.9,38979514.17,4561968.890000001,21247438.76,7406887.8,1616746.9200000002,14776319.68,5418293.86,259840.76,6159724.359999999,13450000.0,149787981.45
1.0,123463603.0,Hatboro-Horsham SD,Montgomery,50852089.20000001,30452381.529999994,3740011.62,17461199.05,9225121.63,2141652.2800000003,7060941.34,3560345.5100000002,593837.12,2349134.68,8374993.13,114610496.41999999
1.0,123463803.0,Jenkintown SD,Montgomery,7870913.9,4284016.61,575126.0399999999,2680756.45,1075064.31,837373.01,1411167.86,580876.5800000001,130130.91,794996.2999999999,750000.0,17734539.48
1.0,123464502.0,Lower Merion SD,Montgomery,135394709.97,89226928.79,10180021.05,47392063.14,8861168.09,2299452.72,12448792.01,13465429.97,55126.45,24589515.91,27474693.78,313815817.69
1.0,123464603.0,Lower Moreland Township SD,Montgomery,22992814.459999997,12942928.17,1694751.46,7929384.549999999,5220327.2700000005,1360722.1199999999,5804476.850000001,1499791.7199999997,1115969.5899999999,1241354.23,4070371.92,56248756.32999999
1.0,123465303.0,Methacton SD,Montgomery,46136209.15,30347973.53,3294871.63,15910163.67,10452036.809999999,2408802.65,11015077.67,3411842.5,1996192.2599999998,3136705.8800000004,19008232.62,127913073.07000001
1.0,123465602.0,Norristown Area SD,Montgomery,66953168.03000001,39896384.650000006,4925870.21,23182635.43,9661161.719999999,3430701.2,27456760.96,7741494.54,1046185.3300000001,4298629.3,14327003.72,174811489.45
1.0,123465702.0,North Penn SD,Montgomery,137986944.33999997,79525720.24,10113297.81,47396935.93,10340711.39,1896072.37,19684450.66,9601340.03,3690871.49,2529131.33,15723953.0,280979194.85
1.0,123466103.0,Perkiomen Valley SD,Montgomery,50367078.44,31407837.73,3569496.3800000004,17325062.72,5420152.1,1948034.08,13613141.84,5263876.75,630174.54,388060.27,10800887.38,119839243.13000001
1.0,123466303.0,Pottsgrove SD,Montgomery,28553183.0,17773911.0,2121369.0,9948200.0,4345116.0,1475286.0,6419574.0,2560588.0,609664.0,889517.0,32654153.0,95280992.0
1.0,123466403.0,Pottstown SD,Montgomery,26581881.48,17037511.36,1949374.66,9200399.7,4888723.5,1798703.24,8667089.38,5187699.829999999,1253515.0,2258323.54,2610073.93,70283521.26
1.0,123467103.0,Souderton Area SD,Montgomery,57380532.5,33391636.109999996,4202299.78,19928939.159999996,7795934.01,1397363.4700000002,20688393.179999996,4123492.2500000005,3514810.9099999997,1586477.4,8676426.22,138555066.04999998
1.0,123467203.0,Springfield Township SD,Montgomery,28665438.97,16229542.959999999,2103847.73,9908197.120000001,2559315.51,1772663.0899999999,3215026.9400000004,2499507.06,1866850.4200000002,3144394.58,5704103.43,65656842.96
1.0,123467303.0,Spring-Ford Area SD,Montgomery,73735826.25999999,49448587.79,5573293.630000001,25657546.87,10508804.049999999,3667688.18,21750274.259999998,5469545.9,1104824.6700000002,2216426.52,15615850.0,183517827.63
1.0,123468303.0,Upper Dublin SD,Montgomery,48281005.51,29787612.38,3537949.03,16782113.169999998,3647756.43,3388776.8,3486147.24,3009414.2,919519.81,5663784.82,12445022.95,110629040.14
1.0,123468402.0,Upper Merion Area SD,Montgomery,51334358.21000001,30807966.68,3793773.05,17813759.37,4017759.15,702406.9500000001,12789824.33,3770796.48,2989595.9000000004,8067543.199999999,80410658.35,194890909.25
1.0,123468503.0,Upper Moreland Township SD,Montgomery,30051215.679999996,18218951.16,2200619.2100000004,9910859.020000001,3297707.87,1247880.87,5224231.109999999,3052360.9099999997,92829.0,233662.64000000004,11339389.79,72758229.03
1.0,123468603.0,Upper Perkiomen SD,Montgomery,26766745.91,15952127.37,1970176.35,9253212.139999999,3086475.0500000003,993250.78,11284351.06,2878873.16,1063887.3800000001,2437952.5599999996,3344097.33,67807760.60000001
1.0,123469303.0,Wissahickon SD,Montgomery,55498268.339999996,34050967.39,4121212.4299999997,19399134.52,4354424.18,3142269.48,8543451.659999998,3456219.21,833734.4,631262.78,4702591.61,115213189.05000001
1.0,116471803.0,Danville Area SD,Montour,18433112.67,12829020.610000001,1373983.4200000002,6255190.699999999,876328.59,624643.5,6348249.31,1788261.79,566249.26,1409083.6300000001,8885433.32,51760382.68
1.0,120480803.0,Bangor Area SD,Northampton,24128004.099999998,15319988.83,1812968.2,8251987.98,3058870.24,973718.2899999999,9036983.89,1593804.55,103578.89,1677508.47,3690000.0,59582457.26000001
1.0,120481002.0,Bethlehem Area SD,Northampton,115383648.92,76404929.36,8624212.64,40009827.25000001,22950648.049999997,2862244.22,48988910.190000005,10600163.290000001,2074211.42,10187855.370000001,156207195.88,445659806.6999999
1.0,120483302.0,Easton Area SD,Northampton,73075260.24,49927841.51,5428008.72,25353225.88,14354628.37,1719539.42,22604034.89,9102308.23,1014045.24,6631013.63,24795000.0,203223671.53
1.0,120484803.0,Nazareth Area SD,Northampton,41071170.18,28423448.3,3035917.3700000006,14188479.479999999,4285290.51,1252164.11,11293164.049999999,3222145.26,241809.27999999997,3643447.13,3700946.17,97133584.99
1.0,120484903.0,Northampton Area SD,Northampton,46186189.29,31077732.09,3460084.54,15844159.100000001,7664701.96,609086.6799999999,15055165.0,5393841.529999999,355962.09,4831454.47,5376488.91,116550622.02
1.0,120485603.0,Pen Argyl Area SD,Northampton,14144315.780000001,8208363.73,1052931.98,4792145.14,2249113.63,221734.21,4219207.99,1399252.86,338510.61,135666.17,3154052.68,34070217.660000004
1.0,120486003.0,Saucon Valley SD,Northampton,21197720.17,13930205.9,1581489.33,7357970.300000001,2280202.27,654793.0,5358416.829999999,2775425.9,991284.15,316607.42000000004,1761582.0,49266237.64
1.0,120488603.0,Wilson Area SD,Northampton,18179406.81,11515222.06,1369458.99,6259630.13,3183263.84,361145.7,3681846.94,1716934.3399999999,289420.18,1189125.49,3810000.0,43926365.36
1.0,116493503.0,Line Mountain SD,Northumberland,7887755.71,5508439.32,593320.38,2661271.9599999995,651652.78,629272.5599999999,3498160.58,1206695.83,120034.08,548059.42,1285033.77,21335104.05
1.0,116495003.0,Milton Area SD,Northumberland,16228301.23,11132234.080000002,1210167.1199999999,5621821.07,1421914.28,2521766.0300000003,3003714.1999999997,1532833.64,948579.98,765868.52,1128000.0,38683211.96
1.0,116495103.0,Mount Carmel Area SD,Northumberland,8645199.629999999,6683620.52,663092.42,2969630.5000000005,622638.81,431941.68,3319230.77,917363.8600000001,144935.19,536684.11,5822497.17,27124111.740000002
1.0,116496503.0,Shamokin Area SD,Northumberland,12980317.479999999,9269043.250000002,968053.95,4395909.7299999995,1538063.37,1787879.84,5241406.850000001,1498528.88,88650.79000000001,405274.38,465927.86,33275092.7
1.0,116496603.0,Shikellamy SD,Northumberland,17979691.759999998,12089214.68,1297123.0999999999,6016275.379999999,3170763.2100000004,2775568.08,8361740.01,2328354.5599999996,1026489.01,801706.1499999999,7152739.8,55686267.260000005
1.0,116498003.0,Warrior Run SD,Northumberland,9963478.379999999,6408989.53,743639.9099999999,3459050.67,703807.6700000002,344399.14,2826795.73,1395985.92,240519.58,1339618.8900000001,4570000.0,27793594.84
1.0,115503004.0,Greenwood SD,Perry,6028029.85,3853171.8,428556.74000000005,1984226.1099999999,340684.54000000004,329061.35,2225507.77,421363.68,46654.03,67981.42,1603000.0,14915454.44
1.0,115504003.0,Newport SD,Perry,8012831.330000001,6082159.79,586915.12,2750707.8600000003,916662.12,492231.98,3380451.7,1008995.03,34673.32,934061.0700000001,7795000.0,28657066.340000004
1.0,115506003.0,Susquenita SD,Perry,12431248.070000002,8349456.890000001,951676.27,4221526.53,1842422.12,424624.71,6683758.2299999995,1047632.7799999999,125134.45999999999,118667.22000000002,2967890.0,33990834.480000004
1.0,115508003.0,West Perry SD,Perry,15574884.46,11819552.65,1151727.93,5389282.31,2595622.61,786008.54,10820547.46,1586865.75,937509.2200000001,708195.5,1637087.15,46466273.34
1.0,126515001.0,Philadelphia City SD,Philadelphia,935539436.45,631599715.9300001,70458658.53,318048444.16999996,517147736.76000005,61342934.24000001,1472693230.76,188615190.01999998,4403213.09,227958612.14999998,165929695.33,4205229764.73
1.0,120522003.0,Delaware Valley SD,Pike,40339394.309999995,30144712.18,3065099.95,13878214.280000001,1900146.17,3380257.87,5842168.68,3957970.64,354086.3,743595.3999999999,2302000.0,88964331.55000001
1.0,119648303.0,Wallenpaupack Area SD,Pike,35840108.44,28375291.85,2739642.82,12426719.49,2115387.96,1035161.1900000001,7494091.930000001,2005634.63,849720.18,920561.18,8173163.27,86809120.63
1.0,109530304.0,Austin Area SD,Potter,1711908.0,1110879.0,134054.0,555649.0,490821.0,385007.0,346384.0,185349.0,5995.0,98354.0,148377.0,4483074.0
1.0,109531304.0,Coudersport Area SD,Potter,5436470.25,3923265.09,408980.97,1858093.89,1639022.66,157174.21,1453785.55,689367.0900000001,54561.32,75404.49,2997892.54,16426943.2
1.0,109532804.0,Galeton Area SD,Potter,3399499.98,2511296.95,253471.86999999997,1121452.3299999998,207433.52000000002,42157.86,1111548.71,316932.98,75449.67,35530.44,559437.0,8259287.110000001
1.0,109535504.0,Northern Potter SD,Potter,4927743.48,3442324.9200000004,366210.04000000004,1676300.89,630723.76,91413.73,1290080.51,636625.6599999999,252005.42,64335.67,4015869.0,15351122.15
