Cat,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)",Total Local Revenue 6000 ,Local % of Total Revenue,Total State Revenue 7000,State % of Total Revenue,Revenue from Federal Sources 8000,Federal % of Total Revenue,Total Other Revenue 9000,Other % of Total Revenue
3.0,123465507.0,North Montco Tech Career Center,Montgomery,14155006.0,0.0,11226550.0,11226550.0,0.7931,2423663.0,0.1712,504793.0,0.0357,,0.0
3.0,123469007.0,Western Montgomery CTC,Montgomery,7139198.71,0.0,5525347.4,5525347.4,0.7739,1315528.04,0.1843,298323.27,0.0418,,0.0
3.0,120481107.0,Bethlehem AVTS,Northampton,12477708.91,0.0,9564650.5,9564650.5,0.7665,2306601.41,0.1849,595734.0,0.0477,10723.0,0.0009
3.0,120483007.0,Career Institute of Technology,Northampton,9594593.0,0.0,7539286.0,7539286.0,0.7858,1720346.0,0.1793,334361.0,0.0348,600.0,0.0001
3.0,116495207.0,Northumberland County CTC,Northumberland,2081324.69,0.0,1167641.9700000002,1167641.97,0.561,703687.46,0.3381,209995.26,0.1009,,0.0
3.0,126514007.0,Philadelphia AVTS,Philadelphia,31708602.35,0.0,19231294.0,19231294.0,0.6065,12387308.35,0.3907,90000.0,0.0028,,0.0
3.0,129546907.0,Schuylkill Technology Centers,Schuylkill,8322328.57,0.0,5903952.48,5903952.48,0.7094,1961517.09,0.2357,456859.0,0.0549,,0.0
3.0,108567807.0,Somerset County Technology Center,Somerset,6930830.67,0.0,4077560.42,4077560.42,0.5883,1273025.43,0.1837,1580244.82,0.228,,0.0
3.0,119584707.0,Susquehanna County CTC,Susquehanna,5780226.12,0.0,3442630.7699999996,3442630.77,0.5956,1347762.93,0.2332,989832.42,0.1712,,0.0
3.0,116606707.0,SUN Area Technical Institute,Union,7579597.37,0.0,5842750.63,5842750.63,0.7709,1400095.74,0.1847,336751.0,0.0444,,0.0
3.0,106619107.0,Venango Technology Center,Venango,7624928.88,0.0,5436428.640000001,5436428.64,0.713,1451097.24,0.1903,737403.0,0.0967,,0.0
3.0,101634207.0,Mon Valley CTC,Washington,3889966.85,0.0,2510756.15,2510756.15,0.6454,1113614.7,0.2863,265596.0,0.0683,,0.0
3.0,101638907.0,Western Area CTC,Washington,5211511.48,0.0,3499242.0800000005,3499242.08,0.6714,1006615.0,0.1932,705654.4,0.1354,,0.0
3.0,107651207.0,Central Westmoreland CTC,Westmoreland,9318830.47,0.0,6755639.749999999,6755639.75,0.7249,2048760.5,0.2199,514430.22,0.0552,,0.0
3.0,107652207.0,Eastern Westmoreland CTC,Westmoreland,4022645.94,0.0,2868800.57,2868800.57,0.7132,925476.37,0.2301,216869.0,0.0539,11500.0,0.0029
3.0,107656407.0,Northern Westmoreland CTC,Westmoreland,3616043.38,0.0,2490766.0300000003,2490766.03,0.6888,859339.35,0.2376,265938.0,0.0735,,0.0
3.0,112679107.0,York Co School of Technology,York,30958769.78,0.0,23277791.900000002,23277791.9,0.7519,6039058.16,0.1951,1641919.72,0.053,,0.0
4.0,197010542.0,Gettysburg Montessori CS,Adams,3303702.0,0.0,3057389.0,3057389.0,0.9254,7815.0,0.0024,213131.0,0.0645,25367.0,0.0077
4.0,141019741.0,Vida CS,Adams,3468215.0,0.0,3205592.0,3205592.0,0.9243,28960.0,0.0084,233663.0,0.0674,,0.0
4.0,102024758.0,Catalyst Academy CS,Allegheny,3108448.74,0.0,2350747.14,2350747.14,0.7562,1608.48,0.0005,756093.12,0.2432,,0.0
4.0,102020001.0,City CHS,Allegheny,11866463.0,0.0,11239967.0,11239967.0,0.9472,76911.0,0.0065,549585.0,0.0463,,0.0
4.0,199025446.0,Environmental CS at Frick Park,Allegheny,22948503.0,0.0,22195159.0,22195159.0,0.9672,55045.0,0.0024,698299.0,0.0304,,0.0
4.0,102023030.0,Manchester Academic CS,Allegheny,8636624.0,0.0,8044498.0,8044498.0,0.9314,59248.0,0.0069,532878.0,0.0617,,0.0
4.0,102023217.0,Passport Academy CS,Allegheny,3072975.0,0.0,2276832.0,2276832.0,0.7409,0.0,0.0,796143.0,0.2591,,0.0
4.0,103022481.0,Penn Hills CS of Entrepreneurship,Allegheny,7621338.0,0.0,7082721.0,7082721.0,0.9293,43927.0,0.0058,494690.0,0.0649,,0.0
4.0,115220003.0,Pennsylvania Distance Learning CS,Allegheny,23462432.0,0.0,22127150.0,22127150.0,0.9431,26351.0,0.0011,1308931.0,0.0558,,0.0
4.0,160028259.0,Propel CS-Braddock Hills,Allegheny,19092771.0,0.0,17803678.0,17803678.0,0.9325,152759.0,0.008,1136334.0,0.0595,,0.0
4.0,103020005.0,Propel CS-East,Allegheny,6893523.0,0.0,6401751.0,6401751.0,0.9287,77520.0,0.0112,414252.0,0.0601,,0.0
4.0,103024952.0,Propel CS-Hazelwood,Allegheny,6603826.0,0.0,5833596.0,5833596.0,0.8834,16565.0,0.0025,753665.0,0.1141,,0.0
4.0,103020002.0,Propel CS-Homestead,Allegheny,13234622.0,0.0,12250570.0,12250570.0,0.9256,128733.0,0.0097,855319.0,0.0646,,0.0
4.0,103020003.0,Propel CS-McKeesport,Allegheny,6066807.0,0.0,5447492.0,5447492.0,0.8979,95271.0,0.0157,524044.0,0.0864,,0.0
4.0,103020004.0,Propel CS-Montour,Allegheny,16069719.0,0.0,14911179.0,14911179.0,0.9279,65025.0,0.004,1093515.0,0.068,,0.0
4.0,103028192.0,Propel CS-Northside,Allegheny,8995686.0,0.0,8488204.0,8488204.0,0.9436,36561.0,0.0041,470921.0,0.0523,,0.0
4.0,103024162.0,Propel CS-Pitcairn,Allegheny,5462343.0,0.0,5056021.0,5056021.0,0.9256,41287.0,0.0076,365035.0,0.0668,,0.0
4.0,102027560.0,Provident CS,Allegheny,10470167.29,0.0,9925683.809999999,9925683.81,0.948,3031.11,0.0003,541452.37,0.0517,,0.0
4.0,103023410.0,Spectrum CS,Allegheny,1382588.0,0.0,1281967.0,1281967.0,0.9272,8355.0,0.006,92266.0,0.0667,,0.0
4.0,102020003.0,The New Academy CS,Allegheny,3777193.0,0.0,3400994.0,3400994.0,0.9004,57704.0,0.0153,314495.0,0.0833,4000.0,0.0011
4.0,103023090.0,Urban Academy of Greater Pittsburgh CS,Allegheny,7011613.0,0.0,6553859.0,6553859.0,0.9347,51745.0,0.0074,406009.0,0.0579,,0.0
4.0,102023080.0,Urban Pathways 6-12 CS,Allegheny,7859478.0,0.0,7295597.0,7295597.0,0.9283,29826.0,0.0038,534055.0,0.068,,0.0
4.0,103028246.0,Urban Pathways K-5 College CS,Allegheny,8330662.0,0.0,7872329.0,7872329.0,0.945,28121.0,0.0034,396862.0,0.0476,33350.0,0.004
4.0,103028425.0,Westinghouse Arts Academy CS,Allegheny,4567418.23,0.0,4267516.32,4267516.32,0.9343,30595.91,0.0067,269306.0,0.059,,0.0
4.0,103020368.0,Young Scholars of Greater Allegheny CS,Allegheny,5436283.0,0.0,4916411.0,4916411.0,0.9044,25007.0,0.0046,494865.0,0.091,,0.0
4.0,103025206.0,Young Scholars of Western Pennsylvania CS,Allegheny,7608082.0,0.0,7071305.0,7071305.0,0.9294,55585.0,0.0073,419092.0,0.0551,62100.0,0.0082
4.0,127046517.0,Baden Academy CS,Beaver,10853318.04,0.0,9389696.129999999,9389696.13,0.8651,85273.3,0.0079,1378348.61,0.127,,0.0
4.0,127040002.0,Lincoln Park Performing Arts CS,Beaver,11315713.0,0.0,10537900.0,10537900.0,0.9313,209702.0,0.0185,568111.0,0.0502,,0.0
4.0,127043430.0,Pennsylvania Cyber CS,Beaver,189890008.7,0.0,183722554.77,183722554.77,0.9675,1112383.4,0.0059,5030619.9,0.0265,24450.63,0.0001
4.0,108057079.0,HOPE for Hyndman CS,Bedford,2792505.99,0.0,2386798.0,2386798.0,0.8547,113717.0,0.0407,291990.99,0.1046,,0.0
4.0,108070001.0,Central PA Digital Learning Foundation CS,Blair,4049891.92,0.0,3741707.91,3741707.91,0.9239,13840.01,0.0034,294344.0,0.0727,,0.0
4.0,122093460.0,Bucks County Montessori CS,Bucks,3009358.0,0.0,2885406.0,2885406.0,0.9588,7210.0,0.0024,116742.0,0.0388,,0.0
4.0,122090001.0,Center for Student Learning CS at Pennsbury,Bucks,3717274.82,0.0,3409696.63,3409696.63,0.9173,2497.01,0.0007,305081.18,0.0821,,0.0
4.0,122093140.0,School Lane CS,Bucks,21163715.17,0.0,19764028.29,19764028.29,0.9339,41763.35,0.002,1357923.53,0.0642,,0.0
4.0,110143060.0,Centre Learning Community CS,Centre,1439947.0,0.0,1317852.0,1317852.0,0.9152,1432.0,0.001,119514.0,0.083,1149.0,0.0008
4.0,110143120.0,Nittany Valley CS,Centre,849473.94,0.0,838880.94,838880.94,0.9875,1860.0,0.0022,8733.0,0.0103,,0.0
4.0,110140001.0,Young Scholars of Central PA CS,Centre,7802567.0,0.0,6715221.0,6715221.0,0.8606,34426.0,0.0044,304631.0,0.039,748289.0,0.0959
4.0,124150002.0,21st Century Cyber CS,Chester,36446863.14,0.0,36339560.35,36339560.35,0.9971,32623.0,0.0009,74679.79,0.002,,0.0
4.0,125230001.0,Achievement House CS,Chester,18417865.0,0.0,17579339.0,17579339.0,0.9545,25922.0,0.0014,812604.0,0.0441,,0.0
4.0,124150003.0,Avon Grove CS,Chester,30656767.0,0.0,29179645.0,29179645.0,0.9518,209199.0,0.0068,1267923.0,0.0414,,0.0
4.0,124152880.0,Chester Co Family Academy CS,Chester,1440850.95,0.0,1170470.0,1170470.0,0.8123,64542.0,0.0448,205838.95,0.1429,,0.0
4.0,124153320.0,Collegium CS,Chester,54239338.0,0.0,52306036.0,52306036.0,0.9644,30996.0,0.0006,1902306.0,0.0351,,0.0
4.0,124152637.0,Insight PA Cyber CS,Chester,68455184.12,0.0,63604661.57,63604661.57,0.9291,63728.27,0.0009,4786794.28,0.0699,,0.0
4.0,124150004.0,Pennsylvania Leadership CS,Chester,79272059.0,0.0,75283185.0,75283185.0,0.9497,52701.0,0.0007,1755867.0,0.0221,2180306.0,0.0275
4.0,124153350.0,Renaissance Academy CS,Chester,22318901.0,0.0,21877663.0,21877663.0,0.9802,91154.0,0.0041,350084.0,0.0157,,0.0
4.0,101833400.0,Sugar Valley Rural CS,Clinton,9211277.31,0.0,8730167.729999999,8730167.73,0.9478,31512.55,0.0034,413390.91,0.0449,36206.12,0.0039
4.0,116493130.0,Susq-Cyber CS,Columbia,1528363.0,0.0,1455583.0,1455583.0,0.9524,0.0,0.0,72780.0,0.0476,,0.0
4.0,115227010.0,Capital Area School for the Arts CS,Dauphin,3050999.37,0.0,2801815.46,2801815.46,0.9183,125383.47,0.0411,123800.44,0.0406,,0.0
4.0,115220002.0,Commonwealth Charter Academy CS,Dauphin,317514480.67,0.0,289417946.71,289417946.71,0.9115,445663.03,0.0014,25775870.93,0.0812,1875000.0,0.0059
4.0,115220001.0,Infinity CS,Dauphin,3285377.0,0.0,3179325.0,3179325.0,0.9677,4640.0,0.0014,101412.0,0.0309,,0.0
4.0,115222343.0,Premier Arts and Science CS,Dauphin,3704070.68,0.0,3159600.6399999997,3159600.64,0.853,46064.48,0.0124,498405.56,0.1346,,0.0
4.0,115227871.0,Reach Cyber CS,Dauphin,131999284.52,0.0,127323934.14,127323934.14,0.9646,61048.62,0.0005,4614301.76,0.035,,0.0
4.0,115223050.0,Sylvan Heights Science CS,Dauphin,3255068.0,0.0,2894526.0,2894526.0,0.8892,57286.0,0.0176,303256.0,0.0932,,0.0
4.0,125236827.0,Chester Charter Scholars Academy CS,Delaware,11549060.0,0.0,9843061.0,9843061.0,0.8523,167057.0,0.0145,1538942.0,0.1333,,0.0
4.0,125232950.0,Chester Community CS,Delaware,101879378.57,0.0,82397371.12,82397371.12,0.8088,1369542.39,0.0134,18104642.06,0.1777,7823.0,0.0001
4.0,125233517.0,Vision Academy CS,Delaware,6453814.0,0.0,5945113.0,5945113.0,0.9212,88533.0,0.0137,420168.0,0.0651,,0.0
4.0,125230002.0,Widener Partnership CS,Delaware,7152738.19,0.0,6237121.109999999,6237121.11,0.872,259735.09,0.0363,655881.99,0.0917,,0.0
4.0,105257512.0,Erie Rise Leadership Academy CS,Erie,6861411.0,0.0,4949126.0,4949126.0,0.7213,83991.0,0.0122,1783075.0,0.2599,45219.0,0.0066
4.0,105250004.0,Montessori Regional CS,Erie,8230477.0,0.0,6703474.0,6703474.0,0.8145,34041.0,0.0041,1492962.0,0.1814,,0.0
4.0,105250001.0,Perseus House CS of Excellence,Erie,11611102.05,0.0,9767726.53,9767726.53,0.8412,233364.06,0.0201,1610011.46,0.1387,,0.0
4.0,105252920.0,Robert Benjamin Wiley Community CS,Erie,8273551.81,0.0,7844675.460000001,7844675.46,0.9482,62782.7,0.0076,366093.65,0.0442,,0.0
4.0,111440001.0,New Day CS,Huntingdon,2885206.91,0.0,2566072.9699999997,2566072.97,0.8894,31689.56,0.011,287444.38,0.0996,,0.0
4.0,111315438.0,Stone Valley Community CS,Huntingdon,1361291.68,0.0,1150216.05,1150216.05,0.8449,127646.13,0.0938,83429.5,0.0613,,0.0
4.0,119350001.0,Fell CS,Lackawanna,2021263.0,0.0,1916945.0,1916945.0,0.9484,14422.0,0.0071,89896.0,0.0445,,0.0
4.0,119355028.0,Howard Gardner Multiple Intelligence CS,Lackawanna,4638873.52,0.0,3895476.0700000003,3895476.07,0.8397,103516.24,0.0223,252780.09,0.0545,387101.12,0.0834
4.0,113362940.0,La Academia Partnership CS,Lancaster,4969454.0,0.0,4461595.0,4461595.0,0.8978,55780.0,0.0112,452079.0,0.091,,0.0
4.0,121395927.0,Arts Academy CS,Lehigh,5285057.99,0.0,4884365.32,4884365.32,0.9242,42349.65,0.008,358343.02,0.0678,,0.0
4.0,121399898.0,Arts Academy Elementary CS,Lehigh,6475289.61,0.0,5765786.67,5765786.67,0.8904,60583.98,0.0094,648918.96,0.1002,,0.0
4.0,121394017.0,Circle of Seasons CS,Lehigh,12036516.16,0.0,6981350.890000001,6981350.89,0.58,70250.23,0.0058,335378.02,0.0279,4649537.02,0.3863
4.0,121398065.0,Executive Education Academy CS,Lehigh,19445049.0,0.0,17627382.0,17627382.0,0.9065,214158.0,0.011,1603509.0,0.0825,,0.0
4.0,121395526.0,Innovative Arts Academy CS,Lehigh,8500112.34,0.0,7519390.78,7519390.78,0.8846,135165.56,0.0159,845556.0,0.0995,,0.0
4.0,175390169.0,Lincoln Leadership Academy CS,Lehigh,13098612.07,0.0,11679607.649999999,11679607.65,0.8917,181263.86,0.0138,1237740.56,0.0945,,0.0
4.0,121393330.0,Roberto Clemente CS,Lehigh,9265851.0,0.0,7825878.0,7825878.0,0.8446,139870.0,0.0151,1300103.0,0.1403,,0.0
4.0,188392660.0,Seven Generations CS,Lehigh,5462522.0,0.0,5043790.0,5043790.0,0.9233,72521.0,0.0133,346211.0,0.0634,,0.0
4.0,118400001.0,Bear Creek Community CS,Luzerne,7932362.54,0.0,6865711.21,6865711.21,0.8655,85402.22,0.0108,976395.45,0.1231,4853.66,0.0006
4.0,104432830.0,Keystone Education Center CS,Mercer,4329910.34,0.0,3656374.27,3656374.27,0.8444,104503.13,0.0241,567532.94,0.1311,1500.0,0.0003
4.0,120450003.0,Evergreen Community CS,Monroe,1862370.0,0.0,1741154.0,1741154.0,0.9349,5079.0,0.0027,116137.0,0.0624,,0.0
4.0,126510020.0,Agora Cyber CS,Montgomery,123843368.0,0.0,118564919.0,118564919.0,0.9574,470196.0,0.0038,4808253.0,0.0388,,0.0
4.0,123460001.0,Pennsylvania Virtual CS,Montgomery,46344683.03,0.0,44555186.27,44555186.27,0.9614,171607.5,0.0037,1617889.26,0.0349,,0.0
4.0,123463370.0,Souderton CS Collaborative,Montgomery,4125318.0,0.0,3947810.0,3947810.0,0.957,25037.0,0.0061,152471.0,0.037,,0.0
4.0,120486892.0,Easton Arts Academy Elementary CS,Northampton,5314536.0,0.0,4993439.0,4993439.0,0.9396,39709.0,0.0075,276584.0,0.052,4804.0,0.0009
4.0,120480002.0,Lehigh Valley Academy Regional CS,Northampton,29316016.0,0.0,27390691.0,27390691.0,0.9343,277549.0,0.0095,1647776.0,0.0562,,0.0
4.0,120483170.0,Lehigh Valley Charter High School for the Arts,Northampton,10208194.49,0.0,9517952.12,9517952.12,0.9324,95372.34,0.0093,554709.03,0.0543,40161.0,0.0039
4.0,139481451.0,Lehigh Valley Dual Language CS,Northampton,6315415.66,0.0,5675550.0,5675550.0,0.8987,99783.67,0.0158,540081.99,0.0855,,0.0
4.0,126510015.0,Ad Prima CS,Philadelphia,10746216.0,0.0,9539495.0,9539495.0,0.8877,121890.0,0.0113,1084831.0,0.101,,0.0
4.0,126512990.0,Alliance for Progress CS,Philadelphia,9559709.0,0.0,7646906.0,7646906.0,0.7999,121477.0,0.0127,1791326.0,0.1874,,0.0
4.0,104510394.0,Antonia Pantoja Community CS,Philadelphia,14290923.0,0.0,11604418.0,11604418.0,0.812,29680.0,0.0021,1674308.0,0.1172,982517.0,0.0688
4.0,181519176.0,ASPIRA Bilingual Cyber CS,Philadelphia,11031835.0,0.0,9342234.0,9342234.0,0.8468,25916.0,0.0023,1216658.0,0.1103,447027.0,0.0405
4.0,126510010.0,Belmont CS,Philadelphia,18285038.0,0.0,15355744.0,15355744.0,0.8398,341703.0,0.0187,2587591.0,0.1415,,0.0
4.0,185515523.0,Boys Latin of Philadelphia CS,Philadelphia,15051388.0,0.0,13300760.0,13300760.0,0.8837,208104.0,0.0138,1542524.0,0.1025,,0.0
4.0,126513160.0,Christopher Columbus CS,Philadelphia,14093001.99,0.0,12309228.27,12309228.27,0.8734,80253.37,0.0057,1703520.35,0.1209,,0.0
4.0,126512840.0,Community Academy of Philadelphia CS,Philadelphia,21861438.0,0.0,19542522.0,19542522.0,0.8939,305360.0,0.014,2013556.0,0.0921,,0.0
4.0,126516724.0,Deep Roots CS,Philadelphia,6596125.0,0.0,5831799.0,5831799.0,0.8841,77439.0,0.0117,686887.0,0.1041,,0.0
4.0,126510011.0,Discovery CS,Philadelphia,9987109.0,0.0,8680203.0,8680203.0,0.8691,56081.0,0.0056,1250825.0,0.1252,,0.0
4.0,126513440.0,Esperanza Academy CS,Philadelphia,27982416.0,0.0,23883302.0,23883302.0,0.8535,408130.0,0.0146,3690984.0,0.1319,,0.0
4.0,126511563.0,Esperanza Cyber CS,Philadelphia,12911289.0,0.0,11708395.0,11708395.0,0.9068,18746.0,0.0015,1184148.0,0.0917,,0.0
4.0,126513100.0,Eugenio Maria De Hostos CS,Philadelphia,10225193.0,0.0,8285881.0,8285881.0,0.8103,59567.0,0.0058,1264844.0,0.1237,614901.0,0.0601
4.0,100510000.0,First Philadelphia Preparatory CS,Philadelphia,31606730.0,0.0,27504760.0,27504760.0,0.8702,378539.0,0.012,3723431.0,0.1178,,0.0
4.0,126510021.0,Folk Arts-Cultural Treasures CS,Philadelphia,8485925.0,0.0,6936387.0,6936387.0,0.8174,118601.0,0.014,1430937.0,0.1686,,0.0
4.0,147513703.0,Franklin Towne Charter Elementary School,Philadelphia,15166684.0,0.0,13367061.0,13367061.0,0.8813,89261.0,0.0059,1710362.0,0.1128,,0.0
4.0,126513450.0,Franklin Towne CHS,Philadelphia,21522656.0,0.0,17152887.0,17152887.0,0.797,101583.0,0.0047,4268186.0,0.1983,,0.0
4.0,126518547.0,Frederick Douglass Mastery CS,Philadelphia,11961903.0,0.0,10648717.0,10648717.0,0.8902,69266.0,0.0058,1243920.0,0.104,,0.0
4.0,126513270.0,Freire CS,Philadelphia,17871218.0,0.0,15370856.0,15370856.0,0.8601,266309.0,0.0149,2234053.0,0.125,,0.0
4.0,126513380.0,Global Leadership Academy CS,Philadelphia,24438810.0,0.0,10136263.0,10136263.0,0.4148,194880.0,0.008,1245832.0,0.051,12861835.0,0.5263
4.0,126518004.0,Global Leadership Academy CS Southwest at Huey,Philadelphia,9943511.0,0.0,8588935.0,8588935.0,0.8638,136205.0,0.0137,1218371.0,0.1225,,0.0
4.0,126510005.0,Green Woods CS,Philadelphia,10784503.0,0.0,9286020.0,9286020.0,0.8611,42735.0,0.004,1455748.0,0.135,,0.0
4.0,126512850.0,Harambee Institute of Science and Technology CS,Philadelphia,8448777.0,0.0,7103110.0,7103110.0,0.8407,37206.0,0.0044,1308461.0,0.1549,,0.0
4.0,126512980.0,Imhotep Institute CHS,Philadelphia,10551614.0,0.0,9153073.0,9153073.0,0.8675,59369.0,0.0056,1339172.0,0.1269,,0.0
4.0,126513510.0,Independence CS,Philadelphia,14329015.0,0.0,12151843.0,12151843.0,0.8481,261336.0,0.0182,1915836.0,0.1337,,0.0
4.0,126512039.0,Independence CS West,Philadelphia,12850739.0,0.0,11156938.0,11156938.0,0.8682,188950.0,0.0147,1504851.0,0.1171,,0.0
4.0,126513070.0,Inquiry CS,Philadelphia,5208285.0,0.0,4271126.0,4271126.0,0.8201,112762.0,0.0217,824397.0,0.1583,,0.0
4.0,133513315.0,John B Stetson CS,Philadelphia,17036399.0,0.0,13684651.0,13684651.0,0.8033,34801.0,0.002,2142203.0,0.1257,1174744.0,0.069
4.0,182514568.0,Keystone Academy CS,Philadelphia,10569494.0,0.0,9540778.0,9540778.0,0.9027,201144.0,0.019,827572.0,0.0783,,0.0
4.0,126514864.0,KIPP DuBois CS,Philadelphia,9996452.0,0.0,8639350.0,8639350.0,0.8642,111463.0,0.0112,1245639.0,0.1246,,0.0
4.0,126514059.0,KIPP North Philadelphia CS,Philadelphia,6609249.0,0.0,5912846.0,5912846.0,0.8946,5692.0,0.0009,690711.0,0.1045,,0.0
4.0,126510013.0,KIPP Philadelphia CS,Philadelphia,16462776.0,0.0,14507525.0,14507525.0,0.8812,116281.0,0.0071,1838970.0,0.1117,,0.0
4.0,126515492.0,KIPP West Philadelphia CS,Philadelphia,14635824.0,0.0,12937873.0,12937873.0,0.884,36891.0,0.0025,937102.0,0.064,723958.0,0.0495
4.0,126513110.0,Laboratory CS,Philadelphia,10544070.0,0.0,9269182.0,9269182.0,0.8791,132526.0,0.0126,1142362.0,0.1083,,0.0
4.0,126519476.0,Lindley Academy CS at Birney,Philadelphia,13093018.0,0.0,11190367.0,11190367.0,0.8547,59271.0,0.0045,1843380.0,0.1408,,0.0
4.0,126513480.0,Mariana Bracetti Academy CS,Philadelphia,25261059.0,0.0,22306559.0,22306559.0,0.883,362828.0,0.0144,2591672.0,0.1026,,0.0
4.0,126510014.0,Maritime Academy CS,Philadelphia,14148574.37,0.0,11878270.299999999,11878270.3,0.8395,80574.27,0.0057,2189729.8,0.1548,,0.0
4.0,126513150.0,MAST Community CS,Philadelphia,26529394.0,0.0,23347801.0,23347801.0,0.8801,425057.0,0.016,2530232.0,0.0954,226304.0,0.0085
4.0,126513117.0,MaST Community CS II,Philadelphia,21825923.0,0.0,19129189.0,19129189.0,0.8764,194878.0,0.0089,2388704.0,0.1094,113152.0,0.0052
4.0,126511624.0,MaST Community CS III,Philadelphia,16829728.0,0.0,14511742.0,14511742.0,0.8623,231624.0,0.0138,2029786.0,0.1206,56576.0,0.0034
4.0,126510002.0,Mastery CHS-Lenfest Campus,Philadelphia,11102793.0,0.0,9951693.0,9951693.0,0.8963,44895.0,0.004,1106205.0,0.0996,,0.0
4.0,126518118.0,Mastery CS John Wister Elementary,Philadelphia,9165577.0,0.0,8251369.0,8251369.0,0.9003,6477.0,0.0007,907731.0,0.099,,0.0
4.0,126519644.0,Mastery CS-Cleveland Elementary,Philadelphia,12554688.0,0.0,10890998.0,10890998.0,0.8675,77574.0,0.0062,1586116.0,0.1263,,0.0
4.0,126511748.0,Mastery CS-Clymer Elementary,Philadelphia,8559340.0,0.0,7480721.0,7480721.0,0.874,46459.0,0.0054,1032160.0,0.1206,,0.0
4.0,126518795.0,Mastery CS-Francis D. Pastorius Elementary,Philadelphia,11311478.0,0.0,9891539.0,9891539.0,0.8745,25744.0,0.0023,1394195.0,0.1233,,0.0
4.0,126513734.0,Mastery CS-Gratz Campus,Philadelphia,25688932.0,0.0,23014073.0,23014073.0,0.8959,115738.0,0.0045,2559121.0,0.0996,,0.0
4.0,126513290.0,Mastery CS-Hardy Williams,Philadelphia,21116496.0,0.0,18706239.0,18706239.0,0.8859,278599.0,0.0132,2131658.0,0.1009,,0.0
4.0,126516457.0,Mastery CS-Harrity Campus,Philadelphia,13875179.0,0.0,12339925.0,12339925.0,0.8894,81090.0,0.0058,1454164.0,0.1048,,0.0
4.0,126519433.0,Mastery CS-Mann Campus,Philadelphia,9097517.0,0.0,8078051.0,8078051.0,0.8879,48169.0,0.0053,971297.0,0.1068,,0.0
4.0,151514721.0,Mastery CS-Pickett Campus,Philadelphia,16491498.0,0.0,14653628.0,14653628.0,0.8886,226802.0,0.0138,1611068.0,0.0977,,0.0
4.0,126510022.0,Mastery CS-Shoemaker Campus,Philadelphia,13989914.0,0.0,12416500.0,12416500.0,0.8875,199110.0,0.0142,1374304.0,0.0982,,0.0
4.0,126517286.0,Mastery CS-Smedley Campus,Philadelphia,13860660.0,0.0,11819985.0,11819985.0,0.8528,89158.0,0.0064,1951517.0,0.1408,,0.0
4.0,126510023.0,Mastery CS-Thomas Campus,Philadelphia,21747578.0,0.0,19212607.0,19212607.0,0.8834,263490.0,0.0121,2271481.0,0.1044,,0.0
4.0,126517643.0,Mastery Prep Elementary CS,Philadelphia,7368165.0,0.0,6652409.0,6652409.0,0.9029,58195.0,0.0079,657561.0,0.0892,,0.0
4.0,126513230.0,Math Civics and Sciences CS,Philadelphia,13238093.0,0.0,12035645.0,12035645.0,0.9092,248343.0,0.0188,954105.0,0.0721,,0.0
4.0,126519392.0,Memphis Street Academy CS @ JP Jones,Philadelphia,11510014.0,0.0,9854543.0,9854543.0,0.8562,172660.0,0.015,1482811.0,0.1288,,0.0
4.0,126513000.0,Multicultural Academy CS,Philadelphia,4536130.0,0.0,3842095.0,3842095.0,0.847,70114.0,0.0155,623921.0,0.1375,,0.0
4.0,126513420.0,New Foundations CS,Philadelphia,23106877.0,0.0,19957761.0,19957761.0,0.8637,431220.0,0.0187,2717896.0,0.1176,,0.0
4.0,126510019.0,Northwood Academy CS,Philadelphia,12905142.16,0.0,11164213.84,11164213.84,0.8651,83591.24,0.0065,1657337.08,0.1284,,0.0
4.0,126513452.0,Olney Charter High School,Philadelphia,33920667.0,0.0,29135748.0,29135748.0,0.8589,52518.0,0.0015,4732401.0,0.1395,,0.0
4.0,173515368.0,Pan American Academy CS,Philadelphia,14380775.0,0.0,12121649.0,12121649.0,0.8429,180398.0,0.0125,2078728.0,0.1445,,0.0
4.0,126510004.0,People for People CS,Philadelphia,11569150.0,0.0,8647229.0,8647229.0,0.7474,129058.0,0.0112,2792863.0,0.2414,,0.0
4.0,126513280.0,Philadelphia Academy CS,Philadelphia,20828842.44,0.0,18258917.92,18258917.92,0.8766,317026.9,0.0152,2252897.62,0.1082,,0.0
4.0,126510009.0,Philadelphia Electrical & Tech CHS,Philadelphia,10620188.56,0.0,9063103.56,9063103.56,0.8534,279000.0,0.0263,1278085.0,0.1203,,0.0
4.0,126510929.0,Philadelphia Hebrew Public CS,Philadelphia,4952460.0,0.0,4373371.0,4373371.0,0.8831,33310.0,0.0067,545779.0,0.1102,,0.0
4.0,126510016.0,Philadelphia Montessori CS,Philadelphia,4126559.0,0.0,3155321.0,3155321.0,0.7646,37788.0,0.0092,933450.0,0.2262,,0.0
4.0,126513400.0,Philadelphia Performing Arts CS,Philadelphia,41695753.0,0.0,37235937.0,37235937.0,0.893,596581.0,0.0143,3863235.0,0.0927,,0.0
4.0,126512960.0,Preparatory CS of Mathematics Science Tech and Careers,Philadelphia,10114966.57,0.0,8607453.06,8607453.06,0.851,290576.71,0.0287,1216936.8,0.1203,,0.0
