Cat,AUN,School District,County,"Instruction
1000",Support Services 2000,Operation of Noninstructional Services 3000,Cuurent Expenditures,"Facilities Acquisition, Construction and Improvement Services 4000",Other Expenditures and Financing Uses 5000,Total Expenditures ,"Actual Instruction Expense
Summer 2024","Regular
Programs - Elem/Sec
1100","Special
Programs - Elem/Sec
1200",Vocational Education 1300,Other Instructional Programs - E/S 1400,Nonpublic School Programs 1500,Adult Education Programs 1600,Higher Education Programs for Secondary Students 1700,Pre-Kindergarten 1800,"Support Services -Students
2100",Instructional Staff 2200,Administration 2300,Pupil Health 2400,Business 2500,Operation & Maintenance of Plant Services 2600,Student Transportation Services 2700,Central 2800,Other Support Services 2900
1.0,119356603.0,Old Forge SD,Lackawanna,11549070.35,5054540.72,487412.91,17091023.98,,2083550.07,19174574.05,,7501317.97,3030914.25,751127.69,241807.55,24292.89,,-390.0,,683216.88,329367.93,1080115.24,196019.6,738271.87,1186905.39,686618.65,143156.13,10869.03
1.0,119357003.0,Riverside SD,Lackawanna,19208393.34,8437328.5,466426.56,28112148.4,517217.44,2618075.66,31247441.5,,13721822.98,4809452.48,444855.0,232262.88,,,,,921527.0,304497.83,1499322.51,424643.38,432301.33,2528919.82,1520926.13,780431.34,24759.16
1.0,119357402.0,Scranton SD,Lackawanna,123814891.85,50101609.28,1487795.74,175404296.87,7069948.4,17743888.16,200218133.43,,88015409.36,33225268.59,2111876.03,286126.3,176211.57,,,,5557779.16,2029952.73,8147952.58,2305214.36,1454330.96,19332826.61,6630877.37,4581792.85,60882.66
1.0,119358403.0,Valley View SD,Lackawanna,27505725.0,13399661.0,782422.0,41687808.0,175225.0,2259392.0,44122425.0,,17161954.0,7876804.0,1347734.0,1100119.0,19114.0,,,,1078398.0,2434780.0,2186178.0,372734.0,635821.0,3988354.0,2672022.0,,31374.0
1.0,113361303.0,Cocalico SD,Lancaster,41548805.11,20023760.83,1318637.36,62891203.3,,5488779.24,68379982.54,,28031116.56,11982101.54,1143576.47,371952.93,18860.61,,1197.0,,2560819.32,2757694.66,4338383.29,752527.33,800691.03,4121679.58,3077284.48,1590497.7,24183.44
1.0,113361503.0,Columbia Borough SD,Lancaster,17556051.66,9735742.44,706386.01,27998180.11,465328.0,3637513.87,32101021.98,,10694888.53,6282556.15,438921.18,109525.83,30159.97,,,,1365792.4,1690601.23,2029694.56,444813.16,266034.74,2483349.21,412304.36,1009591.61,33561.17
1.0,113361703.0,Conestoga Valley SD,Lancaster,50702548.66,21908434.63,1816435.12,74427418.41,4120602.34,11239332.35,89787353.1,,35910147.37,12479755.28,1456377.12,262871.54,98770.98,,,494626.37,2949698.02,3136715.68,3724129.48,775149.06,684290.01,5253555.36,3669252.88,1671993.11,43651.03
1.0,113362203.0,Donegal SD,Lancaster,35092262.02,15605825.67,880848.51,51578936.2,,7277694.46,58856630.66,,23431052.39,10832935.74,776161.16,33963.6,18149.13,,,,2336134.59,2059148.4,3068232.75,577388.92,544350.21,4630191.02,1723960.86,646475.06,19943.86
1.0,113362303.0,Eastern Lancaster County SD,Lancaster,35851061.15,24344985.68,1291685.29,61487732.12,207748.02,6055711.08,67751191.22,,25483941.8,8851203.62,1310470.31,128914.58,76530.84,,,,2489987.25,3837149.35,3775491.97,1355182.22,718938.68,5197854.17,3324610.08,3605941.67,39830.29
1.0,113362403.0,Elizabethtown Area SD,Lancaster,47080453.42,20251877.65,1231386.32,68563717.39,219077.69,5659745.08,74442540.16,,32669404.8,11966202.34,2012757.24,395048.75,26240.29,,,10800.0,3056022.45,1132746.87,3707772.81,841928.25,1014407.98,5707398.84,2803036.91,1951578.64,36984.9
1.0,113362603.0,Ephrata Area SD,Lancaster,46029013.28,26708264.47,1690948.8,74428226.55,,10333288.75,84761515.3,,32308262.67,12212909.96,978778.58,396954.94,31238.91,,,100868.22,4087250.13,2600565.94,4013401.63,746577.24,1087778.21,6906253.66,3434186.49,3801279.3,30971.87
1.0,113363103.0,Hempfield SD,Lancaster,88006920.26,36955307.12,2115390.07,127077617.45,1857158.0,11857680.57,140792456.02,,58839070.13,26683493.72,1527414.16,943292.83,13649.42,,,,5313823.09,3078910.82,5965375.65,1330702.77,572910.14,9364565.63,5878877.29,5389298.0,60843.73
1.0,113363603.0,Lampeter-Strasburg SD,Lancaster,34672686.0,16352423.21,1159997.53,52185106.74,822486.59,5971860.38,58979453.71,,23530786.97,9518312.33,993514.18,575755.19,54317.33,,,,2493421.07,1066388.79,3032398.92,676319.82,542173.84,4530377.13,2091844.7,1893013.8,26485.14
1.0,113364002.0,Lancaster SD,Lancaster,155320391.0,81213559.0,3199480.0,239733430.0,1105684.0,37450578.0,278289692.0,,97370146.0,39811128.0,1758235.0,9743840.0,100618.0,,63283.0,6473141.0,15545259.0,13244645.0,12194676.0,3287582.0,3395352.0,19980837.0,7261907.0,6256653.0,46648.0
1.0,113364403.0,Manheim Central SD,Lancaster,35606347.88,19160749.96,1559721.87,56326819.71,,10876930.81,67203750.52,,23936574.04,9881149.08,1551204.62,132522.79,19652.94,,,85244.41,1886348.2,1992625.56,3480134.7,514572.22,1013797.4,4735741.94,3941371.07,1553339.08,42819.79
1.0,113364503.0,Manheim Township SD,Lancaster,62080597.47,33537333.05,1827338.49,97445269.01,259929.29,16035738.93,113740937.23,,46571558.12,14033620.07,1102617.77,311617.16,61184.35,,,,4335614.7,4945492.9,5801595.73,1817385.78,783184.95,9863693.75,5061150.21,866321.57,62893.46
1.0,113365203.0,Penn Manor SD,Lancaster,61017709.97,26643152.14,1742137.83,89402999.94,2500.0,12938507.5,102344007.44,,41521087.27,16753008.24,2404602.96,324544.03,14467.47,,,,3263341.96,1184626.08,6307871.94,935658.95,1241956.66,6629090.9,4955709.81,2081019.34,43876.5
1.0,113365303.0,Pequea Valley SD,Lancaster,22506811.03,13718728.81,1117348.41,37342888.25,,5383436.89,42726325.14,,15291154.92,5680525.49,821394.97,547379.24,133356.4,,,33000.01,1651884.45,2005608.67,2182776.62,572890.85,880728.95,3329067.23,2876778.07,198809.13,20184.84
1.0,113367003.0,Solanco SD,Lancaster,37629842.92,21417634.02,1409947.02,60457423.96,,13973252.65,74430676.61,,23850170.56,10287699.26,2602467.05,550623.65,54281.69,,,284600.71,3626354.61,1709887.38,3221406.85,687288.92,1015551.89,5384277.48,4485371.02,1255393.82,32102.05
1.0,113369003.0,Warwick SD,Lancaster,47771919.38,20663798.98,1630011.82,70065730.18,2094916.6,11607886.4,83768533.18,,33924965.42,11705309.99,1113034.1,865733.65,,10656.31,,152219.91,2534318.98,3189043.13,3783271.14,962526.1,842261.23,5660328.17,3127403.77,528348.08,36298.38
1.0,104372003.0,Ellwood City Area SD,Lawrence,21097022.02,8991677.9,662533.65,30751233.57,,1822078.0,32573311.57,,14884148.2,4897353.53,1194657.15,120863.14,,,,,685479.34,432524.33,1856754.99,550032.12,391215.69,3087630.02,1799730.03,173329.64,14981.74
1.0,104374003.0,Laurel SD,Lawrence,11152947.94,6382837.53,696039.75,18231825.22,463106.42,1249896.48,19944828.12,,9037984.67,1657072.72,409858.23,48032.32,,,,,594802.48,503455.53,1664024.91,188523.33,294560.12,1799969.38,1193258.55,132300.33,11942.9
1.0,104375003.0,Mohawk Area SD,Lawrence,16209563.75,8761899.2,812078.47,25783541.42,14466.54,3673852.47,29471860.43,,11624743.74,3243468.11,887374.59,453677.31,,,300.0,,640942.34,329502.0,1923810.49,310674.4,180687.82,3628016.3,1386174.01,348020.84,14071.0
1.0,104375203.0,Neshannock Township SD,Lawrence,12614284.17,7204038.05,748184.01,20566506.23,,2254191.41,22820697.64,,9228103.82,2354155.02,912952.85,119072.48,,,,,579480.84,531396.44,1399554.89,285708.12,232477.35,1979302.45,986288.54,1191263.9,18565.52
1.0,104375302.0,New Castle Area SD,Lawrence,42936375.7,16465088.64,1441977.67,60843442.01,,4805586.76,65649028.77,,29365095.11,10979769.58,2133236.16,355065.05,100304.8,,2905.0,,1861559.57,357390.31,4608185.86,1093693.6,956171.29,4403722.15,2151371.79,1019648.68,13345.39
1.0,104376203.0,Shenango Area SD,Lawrence,13811893.98,5949625.95,782408.0,20543927.93,,1050244.06,21594171.99,,10680934.06,2567427.4,538567.0,24965.52,,,,,526508.24,531705.79,1464000.52,289928.91,255232.97,1624639.44,838694.24,407966.57,10949.27
1.0,104377003.0,Union Area SD,Lawrence,8789714.0,4223272.0,552942.0,13565928.0,1353250.0,94193.0,15013371.0,,6241674.0,1893463.0,482617.0,90342.0,,,,81618.0,408449.0,99096.0,1015145.0,183379.0,382261.0,1350796.0,574682.0,202605.0,6859.0
1.0,104378003.0,Wilmington Area SD,Lawrence,12707070.9,7356592.36,568930.78,20632594.04,1794290.48,1523085.48,23949970.0,,8594812.4,3404123.75,627441.57,80693.18,,,,,725973.08,568052.48,1260253.9,272320.75,343695.13,1685337.44,2012780.86,473083.86,15094.86
1.0,113380303.0,Annville-Cleona SD,Lebanon,17245238.13,9218967.54,877061.62,27341267.29,,3165663.51,30506930.8,,12282526.61,4414659.57,518180.71,29871.24,,,,,1208458.67,801550.04,1789176.5,264927.0,437925.73,2640556.34,1251133.94,814417.81,10821.51
1.0,113381303.0,Cornwall-Lebanon SD,Lebanon,54602666.09,25908703.56,1969367.18,82480736.83,135839.84,16101045.67,98717622.34,,37432036.98,13714902.97,2331522.65,1122307.99,1895.5,,,,3405758.27,2251534.82,5011614.16,1443204.34,908840.57,7047051.69,4094874.45,1693071.77,52753.49
1.0,113382303.0,Eastern Lebanon County SD,Lebanon,30111235.98,15305131.78,1172849.09,46589216.85,364214.66,6430903.84,53384335.35,,21996572.2,6835338.56,887184.8,392140.42,,,,,1929794.28,2084110.14,2518474.6,625232.47,707345.73,4132941.48,2581143.8,706192.93,19896.35
1.0,113384603.0,Lebanon SD,Lebanon,52229078.05,23070876.26,1646468.34,76946422.65,29422338.66,5680951.63,112049712.94,,33851367.52,13268443.26,1329135.41,1202945.57,9879.01,,,2567307.28,3282130.23,4052482.62,4681090.59,775056.65,1074723.75,6363687.25,1844105.88,987170.28,10429.01
1.0,113385003.0,Northern Lebanon SD,Lebanon,27395998.85,13579479.87,953155.79,41928634.51,,3815782.1,45744416.61,,18854972.54,7560499.33,925557.27,36209.4,18760.31,,,,1725413.27,564864.06,2723357.91,415036.97,628651.12,3067407.83,2980445.43,1455370.79,18932.49
1.0,113385303.0,Palmyra Area SD,Lebanon,33915720.46,17169527.18,1193352.95,52278600.59,,9532295.27,61810895.86,,23448222.96,9060619.11,1068593.22,334264.17,4021.0,,,,2273547.13,3556898.44,3169466.04,581990.58,747132.24,4188982.22,1529636.53,1089713.77,32160.23
1.0,121390302.0,Allentown City SD,Lehigh,262441455.0,93811298.0,4676661.0,360929414.0,25941375.0,22517755.0,409388544.0,,180936091.0,63939971.0,8700637.0,6805229.0,259018.0,1691501.0,109008.0,,17470404.0,6292085.0,23025750.0,4787863.0,2870809.0,20380343.0,12235091.0,6623671.0,125282.0
1.0,121391303.0,Catasauqua Area SD,Lehigh,22626072.85,11316252.43,888242.48,34830567.76,210130.01,3325981.66,38366679.43,,15267448.87,6157284.09,966352.21,60069.64,10512.0,164406.04,,,1760416.79,1694545.47,2408346.66,425463.47,577479.42,2903556.75,1435818.2,85555.72,25069.95
1.0,121392303.0,East Penn SD,Lehigh,107683007.13,47680894.4,2183209.45,157547110.98,,12885198.35,170432309.33,,75856098.47,27660198.36,2916452.34,310544.97,47126.94,892586.05,,,6384469.82,4722635.7,7637727.47,2425220.78,1263432.46,13584024.43,9332648.73,2182091.43,148643.58
1.0,121394503.0,Northern Lehigh SD,Lehigh,22108614.42,11872175.64,919475.87,34900265.93,419513.6,2656197.34,37975976.87,,14416112.08,6119447.08,1324111.43,63395.87,4783.0,173379.96,7385.0,,1159212.65,1085964.56,2420984.11,506714.71,540287.68,3038676.92,2263116.82,839560.27,17657.92
1.0,121394603.0,Northwestern Lehigh SD,Lehigh,27299840.51,15783042.5,1125038.88,44207921.89,,5245098.47,49453020.36,,18797277.41,6707530.95,1560001.15,,,235031.0,,,1732514.45,1100914.79,2781932.94,372974.81,697577.99,4959603.7,3096368.98,999138.87,42015.97
1.0,121395103.0,Parkland SD,Lehigh,137724289.89,62463823.93,3206161.18,203394275.0,14342.58,13776302.94,217184920.52,,96471194.47,33843931.65,4671603.39,970141.77,510527.61,1256891.0,,,8747407.4,6159915.27,10053951.54,2668293.94,2046251.06,17323055.68,11593851.81,3659548.99,211548.24
1.0,121395603.0,Salisbury Township SD,Lehigh,22666957.72,13705556.76,940940.71,37313455.19,58947.15,2783446.92,40155849.26,,13523919.93,7378807.0,1217404.55,280026.15,121187.83,145612.26,,,1566300.75,1059966.41,3140318.93,573476.85,677611.6,3143587.45,2819750.79,694188.71,30355.27
1.0,121395703.0,Southern Lehigh SD,Lehigh,40894187.02,20866679.68,1478807.52,63239674.22,,6549290.61,69788964.83,,30977801.78,7864481.06,1421085.69,344939.53,,,285878.96,,2190918.34,1981517.44,3558328.23,891723.02,855993.5,5508945.13,4315046.5,1493381.99,70825.53
1.0,121397803.0,Whitehall-Coplay SD,Lehigh,55801148.55,26813364.32,1475542.19,84090055.06,392068.67,7293872.46,91775996.19,,37449709.9,14996120.12,2563660.79,177366.43,63318.27,550973.04,,,3580263.16,3529883.37,4666425.21,1209629.76,1159684.61,6921831.4,5459863.51,229475.18,56308.12
1.0,118401403.0,Crestwood SD,Luzerne,31962909.71,10351694.8,1375634.65,43690239.16,5625.0,3482334.57,47178198.73,,22949796.89,7116714.07,1601895.98,282104.93,,12397.84,,,1492182.67,293190.57,2027933.34,967143.81,628119.96,3220428.99,1295592.61,378142.2,48960.65
1.0,118401603.0,Dallas SD,Luzerne,29705390.5,12156191.9,1173117.73,43034700.13,414640.08,4921205.23,48370545.44,,21872315.11,6863897.46,935877.79,33300.14,,,,,1347931.93,426972.92,2129269.93,372451.4,963396.45,4150694.73,2238698.83,477746.49,49029.22
1.0,118402603.0,Greater Nanticoke Area SD,Luzerne,24555050.53,8911062.59,1035827.8,34501940.92,219757.22,1640298.82,36361996.96,,16979304.68,6642292.3,707344.09,33315.76,2793.7,,,190000.0,920160.2,84997.29,1670431.13,523990.61,596565.59,2695050.86,2146152.05,256417.6,17297.26
1.0,118403003.0,Hanover Area SD,Luzerne,25113716.03,9861940.24,772617.53,35748273.8,,2406347.52,38154621.32,,14094599.97,8584508.61,1368424.0,308125.07,,,2430.0,755628.38,1307188.47,649633.89,2047510.65,306916.82,289868.63,3018375.88,2200268.54,20071.86,22105.5
1.0,118403302.0,Hazleton Area SD,Luzerne,121977353.61,45929561.57,3643839.57,171550754.75,5131959.66,33249577.71,209932292.12,,84345466.38,31323287.8,2911990.69,550330.19,185534.04,195744.51,,2465000.0,5061072.36,1622460.82,9176246.54,3718266.69,1937838.57,14103632.13,6183607.07,3957896.39,168541.0
1.0,118403903.0,Lake-Lehman SD,Luzerne,20699159.83,10425964.05,799410.74,31924534.62,,3234089.43,35158624.05,,14744223.27,5246355.99,699841.66,8738.91,,,,,1191422.17,210603.6,2022234.28,615552.7,577206.21,2720360.92,2553539.44,498810.24,36234.49
1.0,118406003.0,Northwest Area SD,Luzerne,13766576.27,6611949.94,367889.0,20746415.21,,993602.19,21740017.4,,7879680.26,4742338.56,833574.19,126617.87,,,,184365.39,592083.69,12797.03,1182376.75,315642.02,242825.57,1519982.64,2283135.95,446838.29,16268.0
1.0,118406602.0,Pittston Area SD,Luzerne,36160752.76,22219834.97,987877.49,59368465.22,,6311062.02,65679527.24,,24107643.61,8495604.29,1708412.17,1820869.57,28223.12,,,,1601371.97,1910699.79,3430206.7,641929.02,710022.2,10181819.68,3675786.06,12066.6,55932.95
1.0,118408852.0,Wilkes-Barre Area SD,Luzerne,89563307.34,29725095.9,2016660.68,121305063.92,4272747.73,32909854.53,158487666.18,,57150201.73,26063477.53,3615190.01,1816094.28,63275.72,,,855068.07,2674936.09,2429366.18,5492598.97,2489154.45,1095502.83,9520173.95,4896059.84,1036634.16,90669.43
1.0,118409203.0,Wyoming Area SD,Luzerne,28035502.02,13494005.54,1090008.46,42619516.02,,1713136.91,44332652.93,,17387077.74,8727724.41,1206323.29,705204.32,9172.26,,,,1153863.54,376823.55,2297971.54,780339.78,361150.62,5401794.19,2869359.67,224238.06,28464.59
1.0,118409302.0,Wyoming Valley West SD,Luzerne,57701259.74,22610826.34,1086607.92,81398694.0,97272.82,3024387.31,84520354.13,,38250380.85,15273669.34,4076174.47,55955.09,44179.99,,900.0,,2465152.1,4015870.45,2937376.12,898032.75,611613.93,8090404.81,3338226.53,201845.3,52304.35
1.0,117412003.0,East Lycoming SD,Lycoming,16436542.23,8659377.97,759610.4,25855530.6,1414791.9,1667054.43,28937376.93,,11973199.91,3046818.87,916750.69,115560.7,,,,384212.06,1043314.26,497553.83,1483164.05,345167.77,543267.11,2165455.18,1721995.41,859460.36,
1.0,117414003.0,Jersey Shore Area SD,Lycoming,28818123.01,12597910.63,926777.19,42342810.83,2350537.46,3135309.06,47828657.35,,20311798.16,6862309.95,1185419.52,82296.38,3632.0,,,372667.0,1752590.14,1399911.45,2535359.33,466038.95,807208.83,3597476.94,2020546.28,17525.8,1252.91
1.0,117414203.0,Loyalsock Township SD,Lycoming,14931825.44,7637217.67,783444.38,23352487.49,941844.97,3854500.05,28148832.51,,10645550.37,3694509.68,317400.7,183520.83,,,,90843.86,893980.35,593997.54,1979608.98,250210.58,516375.8,2131121.79,533378.1,737221.2,1323.33
1.0,117415004.0,Montgomery Area SD,Lycoming,11751209.36,5042774.49,677501.56,17471485.41,686429.43,1888250.0,20046164.84,,7941645.16,2110630.84,694636.62,504296.74,,,,500000.0,602260.53,551715.01,1007928.3,121023.2,420374.28,1797320.1,542153.07,,
1.0,117415103.0,Montoursville Area SD,Lycoming,20032907.09,10544495.22,691154.26,31268556.57,,5540131.42,36808687.99,,14699619.19,4684714.25,197462.15,451111.5,,,,,953368.16,1872122.38,2185060.7,385415.29,463752.4,3063674.3,1620639.49,462.5,
1.0,117415303.0,Muncy SD,Lycoming,11770840.18,6013977.05,814984.32,18599801.55,,1651096.68,20250898.23,,8599299.92,2310602.29,443026.99,417910.98,,,,,807762.86,749547.15,1067940.3,170162.36,327928.44,1682368.38,544344.29,663455.51,467.76
1.0,117416103.0,South Williamsport Area SD,Lycoming,12385387.05,5818331.98,631361.9,18835080.93,539804.25,1289466.07,20664351.25,,8258461.72,3042129.06,671611.57,413184.7,,,,,537416.44,696629.55,1378357.73,183513.61,341226.09,2227931.91,453256.65,,
1.0,117417202.0,Williamsport Area SD,Lycoming,60417844.87,30518761.91,1434597.69,92371204.47,2917868.53,16436399.09,111725472.09,,40702458.08,16469992.31,2361064.91,845914.11,38415.46,,,,3619088.26,2291814.03,5899121.85,1536204.19,1070319.17,10005391.84,3445596.78,2651225.79,
1.0,109420803.0,Bradford Area SD,McKean,26825703.16,14835475.19,977118.47,42638296.82,36124.29,4144424.17,46818845.28,,18627171.37,4966500.65,1406370.9,921116.73,16983.72,,10884.0,876675.79,1795257.09,1450851.37,2802195.17,737997.67,699565.78,3960063.89,2296006.41,1013667.77,79870.04
1.0,109422303.0,Kane Area SD,McKean,10621235.91,6147634.02,527559.46,17296429.39,741769.16,3854170.0,21892368.55,,8102915.72,2250903.04,191478.81,75938.34,,,,,778866.95,758417.75,1535407.13,265357.79,340509.45,1550702.4,722679.46,163433.19,32259.9
1.0,109426003.0,Otto-Eldred SD,McKean,7267171.79,3678590.68,326865.31,11272627.78,,881357.4,12153985.18,,5100981.89,1846716.26,316791.76,2233.88,,,448.0,,368701.62,203687.24,823016.76,181372.12,212967.23,1073089.43,568548.12,232930.79,14277.37
1.0,109426303.0,Port Allegany SD,McKean,10573252.02,5020554.52,459787.24,16053593.78,,1124246.36,17177840.14,,7144784.86,2351002.47,532395.59,139968.33,,,,405100.77,446778.76,226629.75,1668431.41,284680.56,272558.07,1303444.21,780029.76,8500.0,29502.0
1.0,109427503.0,Smethport Area SD,McKean,9638818.68,5550431.52,379860.26,15569110.46,413075.5,1225324.77,17207510.73,,7028159.79,1919490.03,295437.34,1319.47,,,12000.0,382412.05,606893.12,776184.1,1074880.33,256777.34,363130.53,1152589.2,1025310.9,263482.95,31183.05
1.0,104431304.0,Commodore Perry SD,Mercer,6157710.22,3327962.2,243477.52,9729149.94,1735860.0,265212.38,11730222.32,,4503467.39,1057254.96,594883.51,2104.36,,,,,240970.0,268800.34,988608.5,104285.0,8495.64,1000493.0,711621.0,,4688.72
1.0,104432503.0,Farrell Area SD,Mercer,13269756.0,6959649.0,944874.0,21174279.0,,2180715.0,23354994.0,,9371560.0,3558999.0,216603.0,122594.0,,,,,528726.0,2046432.0,1259689.0,62506.0,652254.0,2095946.0,310745.0,,3351.0
1.0,104432803.0,Greenville Area SD,Mercer,14172471.97,6372125.39,1743327.16,22287924.52,224521.03,2432042.39,24944487.94,,9594897.02,3690750.07,826118.72,49246.16,11460.0,,,,625529.71,711502.61,1339409.6,281379.78,349102.57,2077366.91,978314.29,,9519.92
1.0,104432903.0,Grove City Area SD,Mercer,26354943.35,12724413.86,1060967.61,40140324.82,6500.0,1661457.5,41808282.32,,17130738.0,7594545.54,1330943.9,298715.91,,,,,1836953.42,1482859.88,2466051.72,758729.03,480104.76,3106685.54,2342202.93,227245.08,23581.5
1.0,104433303.0,Hermitage SD,Mercer,21932373.82,10590846.93,995360.13,33518580.88,307541.41,2478160.56,36304282.85,,16009756.85,4996447.26,693521.56,224757.67,7890.48,,,,1366312.88,1647715.73,1817363.48,407204.97,421426.09,2919713.34,1711836.28,270941.7,28332.46
1.0,104433604.0,Jamestown Area SD,Mercer,5251557.82,3795486.43,210801.78,9257846.03,109437.43,775197.26,10142480.72,,3339079.68,1431865.35,284632.75,195980.04,,,,,480924.53,449752.89,840079.99,82994.39,194031.96,1072623.32,663613.0,5744.74,5721.61
1.0,104433903.0,Lakeview SD,Mercer,13320955.6,7115815.7,514103.16,20950874.46,,788213.5,21739087.96,,9581616.51,2775518.54,962469.74,1350.81,,,,,624208.19,641360.54,1533850.39,359928.76,458902.61,1929159.41,1556450.13,,11955.67
1.0,104435003.0,Mercer Area SD,Mercer,11810918.17,5817061.36,817039.59,18445019.12,1605993.52,1469759.72,21520772.36,,8100817.52,3068126.07,641613.32,361.26,,,,,527106.47,442566.36,1581278.81,244070.35,221997.68,1529721.53,1257580.26,,12739.9
1.0,104435303.0,Reynolds SD,Mercer,13068579.3,6634939.11,571614.72,20275133.13,85208.13,3311088.45,23671429.71,,9938332.77,2710466.81,419219.08,560.64,,,,,818701.44,219373.79,1334057.34,355142.76,507886.38,1447116.17,1519874.3,423194.99,9591.94
1.0,104435603.0,Sharon City SD,Mercer,27114856.79,10502389.88,1282426.68,38899673.35,4206.0,4202746.01,43106625.36,,16982241.57,9562719.91,184132.24,385763.07,,,,,1342670.79,617090.54,1597473.33,413319.63,510398.96,3679109.17,947647.73,1385939.84,8739.89
1.0,104435703.0,Sharpsville Area SD,Mercer,11641201.41,5482472.28,489397.03,17613070.72,13486.0,1332713.87,18959270.59,,8395479.65,2732362.8,362141.94,147032.02,4185.0,,,,558981.31,535964.33,1182159.45,207559.71,242085.47,1917217.62,567387.13,263425.8,7691.46
