Ctgy,AUN,LEA Name,County,"Instruction
1000",Support Services 2000,Operation of Noninstructional Services 3000,Current Expenditures,"Facilities Acquisition, Construction and Improvement Services 4000",Other Expenditures and Financing Uses 5000,Total Expenditures ,"Actual
Instruction Expense (AIE)","Regular
Programs - Elem/Sec
1100","Special
Programs - Elem/Sec
1200",Vocational Education Programs 1300,Other Instructional Programs - E/S 1400,Nonpublic School Programs 1500,Adult Education Programs 1600,Higher Education Programs for Secondary Students 1700,Pre-Kindergarten 1800,"Support Services -Students
2100",Instructional Staff 2200,Administration 2300,Pupil Health 2400,Business 2500,Operation & Maintenance of Plant Services 2600,Student Transportation Services 2700,Central 2800,Other Support Services 2900
1.0,104433903.0,Lakeview SD,Mercer,11091000.28,5236266.1,450256.03,16777522.41,,589306.0,17366828.41,11204311.29,7953727.36,2416663.6,719505.59,1103.73,,,,,435108.65,437180.2,1371976.38,234409.26,256562.78,1109979.87,1379002.41,,12046.55
1.0,104435003.0,Mercer Area SD,Mercer,10425609.35,5507331.08,679461.68,16612402.11,1320.0,1656571.0,18270293.11,11318465.59,7257227.18,2576068.35,588167.33,4146.49,,,,,384998.54,570093.08,1573491.35,252281.64,227408.63,1298511.25,1187531.46,,13015.13
1.0,104435303.0,Reynolds SD,Mercer,12240380.83,6150615.13,556897.13,18947893.09,,892677.0,19840570.09,12842331.48,9283378.37,2598127.19,352557.37,6317.9,,,,,756089.21,321177.94,1293916.11,210616.16,490187.57,1562378.31,1145798.05,360555.62,9896.16
1.0,104435603.0,Sharon City SD,Mercer,23191341.54,8499578.32,1013392.04,32704311.9,,4520351.82,37224663.72,22723408.6,14897306.73,7762829.49,133611.36,397593.96,,,,,1206629.78,530293.52,1779705.78,394768.59,447594.11,3250271.65,527850.26,353690.98,8773.65
1.0,104435703.0,Sharpsville Area SD,Mercer,10696282.61,4961338.69,433754.42,16091375.72,264.75,1492021.45,17583661.92,10964912.1,7722456.27,2518435.92,362737.32,89368.1,3285.0,,,,535199.21,529235.17,1119863.58,161978.01,244032.33,1676203.28,445063.67,241698.81,8064.63
1.0,104437503.0,West Middlesex Area SD,Mercer,9319177.21,4565743.71,528569.39,14413490.310000002,,1428993.96,15842484.27,9727802.09,6963677.2,1992829.39,349816.26,12854.36,,,,,244314.84,483361.32,1059394.19,248619.6,120599.22,1360985.2,784252.06,255283.43,8933.85
1.0,111444602.0,Mifflin County SD,Mifflin,44487920.48,21247611.13,1127987.88,66863519.49,,9007412.2,75870931.69,45130916.83,28679633.25,11260880.24,3447192.45,1011718.41,88496.13,,,,1760071.87,1647621.14,4329709.72,657525.69,763659.74,5840709.56,4899423.35,1348890.06,
1.0,120452003.0,East Stroudsburg Area SD,Monroe,88811510.71,53021847.83,2900860.6,144734219.14,,17745758.94,162479978.08,100692069.74,58778503.91,25839300.2,2590962.15,1547001.24,27874.49,,,27868.72,6132126.29,2751873.12,7600800.43,1940398.34,1520747.87,14429724.43,13511371.65,5007427.03,127378.67
1.0,120455203.0,Pleasant Valley SD,Monroe,62253752.48,30137139.6,1789261.3,94180153.38,25866.75,5569759.26,99775779.39,67832211.54,39720967.74,17945699.57,3478978.66,1100016.8,8089.71,,,,3523470.42,2759425.62,4017733.95,794161.85,1506675.78,9066560.18,6628650.44,1813021.63,27439.73
1.0,120455403.0,Pocono Mountain SD,Monroe,125453338.8,65159374.53,4127208.55,194739921.88,,20489907.72,215229829.6,145207576.12,85542157.64,35269570.18,2354886.52,2269911.92,16812.54,,,,8214314.19,8964534.0,10996469.58,2143452.39,1741440.99,16507075.25,13466061.83,3046592.31,79433.99
1.0,120456003.0,Stroudsburg Area SD,Monroe,65904199.2,31786573.0,1603556.39,99294328.59,,15219674.55,114514003.14,70810160.31,46396927.7,17566422.27,1517285.5,409026.85,14536.88,,,,3003022.05,1734783.31,6441943.5,1205334.41,858640.3,10485203.09,7142013.18,882740.86,32892.3
1.0,123460302.0,Abington SD,Montgomery,91609450.12,50835095.68,1615224.03,144059769.83,87547.03,10094630.6,154241947.46,110470697.08,70240225.06,19817649.14,1357260.0,183655.92,10660.0,,,,6429884.46,5292409.71,9105918.72,2491363.75,2329600.62,13521170.17,8764290.3,2795025.45,105432.5
1.0,123460504.0,Bryn Athyn SD,Montgomery,153841.0,89162.31,,243003.31,,,243003.31,164027.31,44275.0,109566.0,,,,,,,,,23240.0,,,,65819.0,,103.31
1.0,123461302.0,Cheltenham SD,Montgomery,70209961.4,38254907.0,2784829.0,111249697.4,,11469349.0,122719046.4,85432357.15,47232720.96,20407393.44,2175025.0,394822.0,0.0,,,,4339756.0,4123777.0,7562254.0,711229.0,1350045.0,9681309.0,8065716.0,2372455.0,48366.0
1.0,123461602.0,Colonial SD,Montgomery,77392163.0,38715679.0,1990626.0,118098468.0,48691.0,9272388.09,127419547.09,90989091.71,52531447.0,21828826.0,1988679.0,971004.0,,72207.0,,,5027469.0,5956208.0,6418471.0,1312410.0,1267594.0,9538738.0,6349552.0,2759894.0,85343.0
1.0,123463603.0,Hatboro-Horsham SD,Montgomery,57653801.34,33931470.71,1528028.22,93113300.27000001,20868.42,11205079.0,104339247.69,70906317.44,39655780.73,15309412.78,2496573.14,189636.81,2397.88,,,,3908757.38,2767882.38,6035304.33,1321075.45,1296498.05,7919167.77,5936900.1,4671474.44,74410.81
1.0,123463803.0,Jenkintown SD,Montgomery,10026717.0,5105695.0,352447.0,15484859.0,,1262606.0,16747465.0,12756900.75,7658453.0,2215284.0,134763.0,18217.0,,,,,1187803.0,287673.0,1387626.0,183866.0,370139.0,1015191.0,259275.0,404866.0,9256.0
1.0,123464502.0,Lower Merion SD,Montgomery,143877350.76,75927885.17,5627793.5,225433029.43,,62414523.2,287847552.63,177179817.4,100139181.77,42176030.34,368199.57,1145888.58,22013.5,,26037.0,,9822850.68,6319290.05,14122306.31,3670182.06,1776235.55,19207153.98,13757902.73,6572768.07,679195.74
1.0,123464603.0,Lower Moreland Township SD,Montgomery,30480212.44,14097201.77,839422.01,45416836.22,,5210820.06,50627656.28,35495065.53,22830084.07,7164317.07,336908.0,120458.02,12388.0,16057.28,,,1376841.27,1828665.68,3357792.94,421336.4,757135.22,2539748.07,3090744.48,692228.16,32709.55
1.0,123465303.0,Methacton SD,Montgomery,62305420.47,33546436.96,1512210.41,97364067.84,,10897366.95,108261434.79,73975159.0,42362239.99,16826454.57,2474977.1,493567.79,7490.0,140691.02,,,4545141.91,2534507.38,5971696.12,1694355.18,1066554.06,8175440.14,7471015.46,2014685.42,73041.29
1.0,123465602.0,Norristown Area SD,Montgomery,99054884.69,46673873.34,2174161.78,147902919.81,,5917756.89,153820676.7,107561474.7,64861123.07,28756661.08,4436404.62,923737.9,76958.02,,,,5780783.25,1573466.45,9785341.14,1881819.91,789097.7,13190194.04,11079801.12,2520060.38,73309.35
1.0,123465702.0,North Penn SD,Montgomery,162506650.42,74656824.2,3095420.61,240258895.23000002,,19988930.78,260247826.01,183178334.57,112993744.19,45197507.24,4006309.35,243792.12,5741.0,,,59556.52,13299309.48,7916316.71,12600728.09,3317862.7,2525934.44,16936421.08,14150494.0,3612096.59,297661.11
1.0,123466103.0,Perkiomen Valley SD,Montgomery,62715221.73,32359488.64,1732678.35,96807388.72,2156.0,10512312.64,107321857.36,73519018.34,43566152.22,15144357.81,3014652.01,514237.18,,475822.51,,,4308932.84,4926870.68,5246809.34,1363008.27,1084693.23,7798128.67,7072855.76,500750.38,57439.47
1.0,123466303.0,Pottsgrove SD,Montgomery,40164366.0,19488795.0,1191895.0,60845056.0,,6150846.0,66995902.0,45469084.19,26337345.0,11456139.0,2084364.0,286518.0,,,,,2209180.0,2082376.0,3977516.0,708274.0,820777.0,4878831.0,2756155.0,2026250.0,29436.0
1.0,123466403.0,Pottstown SD,Montgomery,39967611.67,18196035.41,980487.56,59144134.64,796033.47,4276788.48,64216956.59,41854331.25,19867382.53,13725901.81,1192468.45,2392830.03,,,,2789028.85,1995317.58,2184604.66,3619238.88,958372.12,880038.12,5138206.18,2869744.66,533143.26,17369.95
1.0,123467103.0,Souderton Area SD,Montgomery,77850833.41,35614037.28,1514641.86,114979512.55,26229.24,12959317.4,127965059.19,85028289.06,53470408.42,21418967.66,2043097.38,728222.95,4827.96,185309.04,,,4815248.77,4349696.76,5124539.77,1289478.65,949210.25,8739604.92,8117177.03,2147093.73,81987.4
1.0,123467203.0,Springfield Township SD,Montgomery,30377961.07,17506918.99,1086411.72,48971291.78,,8252999.37,57224291.15,37535536.69,21325795.04,8409455.85,606435.0,170.27,36104.91,,,,2128903.15,2472387.7,3268078.2,810910.61,737658.35,3716125.76,3305501.45,1025300.01,42053.76
1.0,123467303.0,Spring-Ford Area SD,Montgomery,95474678.21,45755831.79,2669213.17,143899723.17,38536.24,17009775.36,160948034.77,112599813.84,60945178.55,32629819.6,1843879.0,54829.06,972.0,,,,6176576.54,5777386.25,7247850.24,2628518.18,1175648.13,11128321.73,7714009.48,3789691.72,117829.52
1.0,123468303.0,Upper Dublin SD,Montgomery,56886059.58,28809468.98,1845791.71,87541320.27,,15514391.72,103055711.99,69712710.28,43110310.72,13061380.66,577557.0,116442.81,12027.84,8340.55,,,3758308.83,4644753.79,5317832.72,886514.73,969242.97,7786119.78,3969171.47,1412250.35,65274.34
1.0,123468402.0,Upper Merion Area SD,Montgomery,58446712.31,33972153.13,2096279.98,94515145.42,,12325975.09,106841120.51,73517337.25,40688141.04,14922227.69,2656202.16,176732.07,3409.35,,,,4690448.07,3314703.66,6295647.65,1477001.84,993346.21,9211943.47,6048644.14,1865767.1,74650.99
1.0,123468503.0,Upper Moreland Township SD,Montgomery,36399871.3,19278148.99,774560.63,56452580.919999994,8555.25,8830574.21,65291710.38,42905838.78,25782435.03,8926371.61,1617160.0,57659.66,16245.0,,,,2014253.54,1565125.62,4548173.65,464054.69,1652462.59,4364856.13,3262030.45,1367288.38,39903.94
1.0,123468603.0,Upper Perkiomen SD,Montgomery,36452432.45,16954172.34,999241.88,54405846.67000001,,6814665.14,61220511.81,40999732.2,25829398.16,8137421.29,2418857.07,63830.93,,,2925.0,,1934144.96,1678582.43,3260815.11,706088.68,722251.71,3861809.59,3052214.79,1706354.32,31910.75
1.0,123469303.0,Wissahickon SD,Montgomery,66517366.37,29059419.9,2037757.02,97614543.28999999,,4644894.12,102259437.41,75442834.22,47067141.44,18500710.45,706084.0,198480.48,44950.0,,,,3837396.93,2434651.62,5499985.48,1007101.4,908896.9,8228784.85,5894912.92,1169273.81,78415.99
1.0,116471803.0,Danville Area SD,Montour,24893917.42,11471616.23,1009965.22,37375498.870000005,,9722603.6,47098102.47,26689481.84,17180915.71,4320345.34,1900529.97,1456997.4,34629.0,500.0,,,1283312.23,961399.57,2360669.24,472753.13,574765.43,2945857.34,2119210.63,753648.66,
1.0,120480803.0,Bangor Area SD,Northampton,33119888.51,17186445.54,1395932.94,51702266.989999995,15020.7,5277837.94,56995125.63,38756462.48,21487496.12,9162543.69,1383539.09,641615.52,,427569.0,,17125.09,1797177.92,1431102.09,3851169.77,584640.93,591328.83,4585716.99,2939752.13,1384608.86,20948.02
1.0,120481002.0,Bethlehem Area SD,Northampton,179375683.4,71177932.54,3572251.24,254125867.18,156578.98,24997200.99,279279647.15,198547953.84,125935187.63,40641961.84,7990381.14,1364716.95,163575.1,2440376.0,,839484.74,10257622.96,8867857.73,12931910.18,2698838.26,1931209.2,18377441.83,9170663.88,6822129.95,120258.55
1.0,120483302.0,Easton Area SD,Northampton,101684661.3,43399647.65,3853942.26,148938251.20999998,,16466261.28,165404512.49,114705389.49,70018487.59,22069320.33,5659034.6,2346486.71,,1349576.96,,241755.11,5883802.61,5153808.09,7198341.73,1677931.22,1289588.57,13432273.58,6650611.6,1972952.47,140337.78
1.0,120484803.0,Nazareth Area SD,Northampton,52113154.16,25168219.74,1884168.6,79165542.49999999,,10217538.77,89383081.27,61811910.65,38865714.9,10979591.15,1527548.08,99357.73,4809.34,636132.96,,,2636074.09,1859648.51,4515706.78,1101545.21,1056255.34,8239590.45,4369926.21,1348639.76,40833.39
1.0,120484903.0,Northampton Area SD,Northampton,64759558.67,31399234.12,1666403.4,97825196.19000001,,10445431.01,108270627.2,75392399.91,41848850.02,17883771.9,3414434.41,761200.02,,811302.32,,40000.0,3171192.28,3014284.11,4575332.0,1189884.73,1102046.09,9827606.4,6142079.64,2334235.35,42573.52
1.0,120485603.0,Pen Argyl Area SD,Northampton,17140385.54,9857401.59,1036975.09,28034762.22,,2505650.34,30540412.56,21536676.43,11493742.72,4505767.15,723505.85,156530.62,6924.16,253915.04,,,1032530.86,1311621.68,2471407.89,293868.91,480888.39,2443822.74,1342834.96,468639.33,11786.83
1.0,120486003.0,Saucon Valley SD,Northampton,27260423.75,15548746.12,1219754.62,44028924.489999995,,2066753.83,46095678.32,34796691.67,19600866.05,6534115.84,775036.15,51275.75,7820.0,291309.96,,,1673691.09,3047797.43,2416593.5,425586.41,804648.59,4320715.14,2827546.46,9735.94,22431.56
1.0,120488603.0,Wilson Area SD,Northampton,24702734.61,11366465.28,967603.67,37036803.56,,4468503.9,41505307.46,28251705.93,16834978.0,6122858.44,1157606.59,6506.88,16325.59,307864.04,,256595.07,1405678.72,820289.86,2695453.56,379358.02,471093.32,3614350.35,1399616.76,565159.73,15464.96
1.0,116493503.0,Line Mountain SD,Northumberland,10679266.76,6603279.2,438877.19,17721423.150000002,,5245785.28,22967208.43,12036982.05,7764290.14,2549653.93,301653.87,63668.82,,,,,652339.66,297947.17,1428894.16,183448.16,392840.47,1436370.82,1939835.34,271603.42,
1.0,116495003.0,Milton Area SD,Northumberland,19906968.28,10697092.32,821349.75,31425410.35,2837595.32,1963078.05,36226083.72,24880849.53,13339561.05,4794925.03,747579.39,1006337.83,18564.98,,,,1425318.11,920202.21,2089844.38,372162.22,520530.76,3025358.31,1607741.39,735934.94,
1.0,116495103.0,Mount Carmel Area SD,Northumberland,13730458.62,5212279.89,498887.64,19441626.15,,973110.63,20414736.78,12913528.0,9212067.45,2960137.68,707494.28,283397.21,26287.44,,,541074.56,583002.84,203417.6,1162318.61,298486.49,450934.77,1630891.53,692457.3,190770.75,
1.0,116496503.0,Shamokin Area SD,Northumberland,20821342.22,9122123.19,674178.26,30617643.669999998,,172497.02,30790140.69,20347293.26,13834604.02,4732976.33,1440412.57,419294.07,26039.0,,,368016.23,569774.86,774399.57,1719879.63,593783.25,769905.19,2734920.46,1272368.89,687091.34,
1.0,116496603.0,Shikellamy SD,Northumberland,32770369.41,11798545.11,577020.93,45145935.449999996,,3323851.64,48469787.09,32101442.55,20287412.26,9718151.18,1465521.1,1268405.22,30879.65,,,,1361104.6,1173842.71,2762544.68,532902.34,459649.43,3576152.82,1760747.14,171601.39,
1.0,116498003.0,Warrior Run SD,Northumberland,13227514.67,6722321.13,383796.15,20333631.95,610425.05,3057111.67,24001168.67,14446484.9,10001347.61,2798511.36,365763.77,61891.93,,,,,643501.37,672234.5,1299002.75,238630.99,388215.04,1784207.74,1303796.02,392732.72,
1.0,115503004.0,Greenwood SD,Perry,8083756.18,4286551.12,418592.68,12788899.98,9480.12,1590912.39,14389292.49,9270048.68,5193760.59,1901185.49,915604.18,31228.72,,41977.2,,,362672.15,319504.56,883633.77,155855.2,230982.67,880056.66,1004827.71,442178.73,6839.67
1.0,115504003.0,Newport SD,Perry,12654583.65,5187520.86,453440.8,18295545.310000002,47983.9,8549997.52,26893526.73,13284235.95,8146617.02,3392039.51,739149.17,303757.55,,,73020.4,,468088.26,528205.8,1187412.0,156943.37,324655.07,1151027.79,860246.19,502837.94,8104.44
1.0,115506003.0,Susquenita SD,Perry,18079070.01,9558338.81,539186.0,28176594.82,,3241742.63,31418337.45,19821680.18,11773470.97,4793195.13,1135134.72,237580.19,,139689.0,,,887358.66,1300087.12,2137687.23,284776.25,354886.03,2550324.99,2027847.42,,15371.11
1.0,115508003.0,West Perry SD,Perry,23403326.2,12466373.64,401144.63,36270844.470000006,,5482296.08,41753140.55,25156007.1,15306338.59,5909297.9,1232730.36,385165.66,5462.52,,146371.6,417959.57,1436728.86,739162.79,2453410.92,483379.56,697817.1,3278885.3,2939613.53,415219.77,22155.81
1.0,126515001.0,Philadelphia City SD,Philadelphia,2369715188.11,778129029.6,20736664.34,3168580882.05,2177363.49,300793696.43,3471551941.97,2026472346.74,1553716914.71,617418071.56,31202660.46,55940513.13,9706816.18,,,101730212.07,59737854.05,80858888.45,137008969.68,32181478.73,36543333.22,238275044.06,161201836.81,32231714.95,89909.65
1.0,120522003.0,Delaware Valley SD,Pike,50819176.57,25171423.94,2541075.2,78531675.71000001,,3236050.66,81767726.37,58931293.21,38247157.28,10612233.76,961990.18,665042.95,,97087.06,,235665.34,3467954.15,2579936.52,5193305.31,893357.58,860971.6,7258600.22,3439767.82,1356386.91,121143.83
1.0,119648303.0,Wallenpaupack Area SD,Pike,43834253.14,22204660.66,3177399.75,69216313.55,,7018260.23,76234573.78,51826590.88,31858932.65,10410545.42,1402432.46,162342.61,,,,,3324091.51,2820699.88,3913847.1,626774.38,804030.49,4844372.6,4832896.48,820339.01,217609.21
1.0,109530304.0,Austin Area SD,Potter,2592963.93,1461892.67,76638.09,4131494.69,,131198.41,4262693.1,3139616.2,1797432.89,418816.13,239990.42,97.97,,,,136626.52,119211.65,152650.46,398927.34,109349.99,151265.12,335881.33,175023.74,634.0,18949.04
1.0,109531304.0,Coudersport Area SD,Potter,7554318.46,4020940.64,354180.57,11929439.67,,1172880.99,13102320.66,8751308.8,5771662.37,1363970.58,407043.22,11642.29,,,,,360118.81,278906.5,981010.68,178092.14,256103.78,1158194.9,483528.3,262453.66,62531.87
1.0,109532804.0,Galeton Area SD,Potter,4522544.66,2228289.66,204911.0,6955745.32,,555270.0,7511015.32,5091569.97,3189855.0,974881.66,125500.0,5382.0,,,,226926.0,181840.0,126956.0,748451.33,127744.0,167063.54,509144.79,316227.0,,50863.0
1.0,109535504.0,Northern Potter SD,Potter,6032875.44,3492729.03,150317.49,9675921.96,164553.18,484287.0,10324762.14,6470300.93,4491245.81,1284140.89,255375.81,625.93,,,1487.0,,247863.08,410144.68,958333.5,119936.0,230888.96,863755.53,608938.55,3009.28,49859.45
1.0,109537504.0,Oswayo Valley SD,Potter,4771844.09,3085851.33,294336.96,8152032.38,32989.66,632100.57,8817122.61,5577757.83,3429383.68,888865.68,364621.31,223.2,,,,88750.22,205181.62,336059.17,795623.64,88099.59,125140.47,775764.32,732288.62,386.61,27307.29
1.0,129540803.0,Blue Mountain SD,Schuylkill,23909284.05,14368749.19,1156776.98,39434810.22,107024.2,4340483.83,43882318.25,27678104.42,15708559.96,6367573.84,1801008.33,26197.47,5944.45,,,,1511124.95,709725.51,2835601.79,817132.19,541563.2,3657095.3,2670841.31,1625664.94,
1.0,129544503.0,Mahanoy Area SD,Schuylkill,11094435.56,6079941.77,527101.5,17701478.83,74497.52,1024258.46,18800234.81,12143411.03,6875828.65,3157363.41,717052.43,323012.3,21178.77,,,,822402.0,414283.8,1317914.14,242917.49,464893.88,1666771.04,828117.52,322641.9,
1.0,129544703.0,Minersville Area SD,Schuylkill,12086681.47,5522119.76,486928.22,18095729.45,18471.0,2027270.87,20141471.32,13162227.09,7171040.68,4565323.81,346998.0,3318.98,,,,,664523.35,389882.54,1296030.55,243993.51,374729.61,1653621.18,696059.16,203279.86,
1.0,129545003.0,North Schuylkill SD,Schuylkill,18230154.38,8962831.46,814017.04,28007002.88,,1946740.0,29953742.88,18686544.35,12711376.92,4419063.46,670572.02,429141.98,,,,,1132149.85,539063.01,1692750.22,505169.52,401041.0,2419526.79,1802296.7,470834.37,
1.0,129546003.0,Pine Grove Area SD,Schuylkill,14366580.02,7432686.24,507236.99,22306503.249999996,1841086.32,2043758.95,26191348.52,15211954.5,11293519.39,2360554.5,582020.0,130486.13,,,,,798552.35,1009641.28,1101632.42,260993.61,347336.22,2039110.02,1373812.88,129110.82,372496.64
1.0,129546103.0,Pottsville Area SD,Schuylkill,27027352.87,13238406.43,990425.82,41256185.12,,1441648.5,42697833.62,28314450.75,16252349.75,8983515.71,1243302.86,520965.2,27219.35,,,,1195190.37,924641.38,2385424.2,508263.22,797684.55,3826894.94,1419362.3,2180945.47,
1.0,129546803.0,Saint Clair Area SD,Schuylkill,6869703.03,2573050.27,172575.57,9615328.870000001,,1237309.83,10852638.7,6346707.64,4810570.3,1749268.6,244615.0,60083.0,5166.13,,,,219904.92,51758.58,560018.87,102852.48,228250.35,705035.91,630746.66,2350.0,72132.5
1.0,129547303.0,Schuylkill Haven Area SD,Schuylkill,11603501.27,7035587.57,469522.47,19108611.31,,1587022.94,20695634.25,13004931.37,8097914.39,3088577.1,413320.0,3689.78,,,,,1014903.19,571701.08,1285337.46,377021.83,376000.24,1980816.43,848617.56,581189.78,
1.0,129547203.0,Shenandoah Valley SD,Schuylkill,11424686.43,4334736.25,341889.63,16101312.31,,1382191.51,17483503.82,10826819.93,6538715.75,3876104.81,512221.72,75834.13,40744.87,,,381065.15,540201.7,241433.24,1075044.76,221552.09,400861.08,1106167.54,501290.23,248185.61,
1.0,129547603.0,Tamaqua Area SD,Schuylkill,18903861.14,9325700.34,491896.86,28721458.34,112530.36,2132716.72,30966705.42,20551972.5,11671017.57,5716410.9,1462937.0,27703.81,25791.86,,,,718096.84,998288.02,1868363.09,423839.1,463836.62,3172395.18,1680881.49,,
1.0,129547803.0,Tri-Valley SD,Schuylkill,7648674.02,3777082.98,351822.56,11777579.56,,913045.33,12690624.89,8081582.06,5429589.53,1583524.53,632312.74,3247.22,,,,,324118.68,505426.64,891204.41,212130.01,238363.15,1046043.55,549938.09,6418.5,3439.95
1.0,129548803.0,Williams Valley SD,Schuylkill,11504297.96,4893095.54,346374.65,16743768.15,,306990.98,17050759.13,11917663.47,7183080.04,3261608.76,829209.94,192609.62,,37789.6,,,448551.13,265275.16,1403697.53,185333.76,228776.71,1183862.87,670088.89,507509.49,
1.0,116555003.0,Midd-West SD,Snyder,21542601.23,9515225.72,576901.85,31634728.800000004,,10219353.61,41854082.41,20796417.93,13823145.19,5506741.99,2100427.78,91888.27,20398.0,,,,836366.45,1044210.28,2064169.0,322572.96,503948.0,2118001.98,2574140.64,51816.41,
1.0,116557103.0,Selinsgrove Area SD,Snyder,25263810.34,13581646.28,933550.21,39779006.83,,3242400.0,43021406.83,29467238.24,17978276.83,4650896.17,2384284.58,247333.8,3018.96,,,,2258158.77,1958802.24,2449436.57,457825.65,472003.38,3236086.52,1805953.53,943379.62,
1.0,108561003.0,Berlin Brothersvalley SD,Somerset,6605028.35,3426774.28,377926.83,10409729.459999999,,1353994.86,11763724.32,7314614.63,4738953.08,1068013.09,734571.06,63030.63,126.0,334.49,,,497579.71,292705.17,724497.91,81939.55,248614.55,816481.02,605979.94,156066.4,2910.03
1.0,108561803.0,Conemaugh Township Area SD,Somerset,8164084.93,4828407.42,501487.49,13493979.84,,1722075.87,15216055.71,9617458.7,5842914.4,1844184.79,400662.0,70438.29,5885.45,,,,520720.82,328399.26,1047151.02,306044.74,417794.97,1369006.66,648046.64,188357.01,2886.3
1.0,108565203.0,Meyersdale Area SD,Somerset,8077763.86,4660781.18,392004.39,13130549.43,23231.0,755318.38,13909098.81,9172941.36,6092589.84,1353312.36,574948.96,56912.7,,,,,652274.27,337231.77,953538.3,154066.28,219380.21,1218590.41,695502.19,427508.82,2688.93
1.0,108565503.0,North Star SD,Somerset,9956332.92,6077207.86,390410.52,16423951.3,,1227053.39,17651004.69,10962568.48,6702695.61,1946529.83,1029585.94,167019.02,3871.93,,,106630.59,673493.51,705137.35,1056149.14,231421.54,390626.3,1667042.37,1279761.91,70011.87,3563.87
1.0,108566303.0,Rockwood Area SD,Somerset,6587628.05,3632668.23,279948.09,10500244.37,554304.9,,11054549.27,8468972.56,4502518.83,1015199.17,898170.82,164419.1,2766.0,4554.13,,,534141.18,255390.22,850322.3,109852.39,319706.96,862688.12,530120.05,163956.49,6490.52
1.0,108567004.0,Salisbury-Elk Lick SD,Somerset,2677086.57,1650264.22,103039.57,4430390.36,,130236.9,4560627.26,2817401.71,2237406.08,232851.5,183830.41,22998.58,,,,,105593.99,218813.44,438152.23,84850.69,124167.76,388784.79,166737.85,118197.64,4965.83
1.0,108567204.0,Shade-Central City SD,Somerset,4959766.6,2578497.62,263479.06,7801743.279999999,15057.0,1108571.86,8925372.14,5477644.46,3228108.31,1017773.3,576252.98,137632.01,,,,,257481.71,243858.51,500347.99,177004.3,221811.84,807549.46,369095.53,,1348.28
1.0,108567404.0,Shanksville-Stonycreek SD,Somerset,3687666.24,2137568.85,141060.52,5966295.609999999,,1054966.24,7021261.85,4286621.1,2709160.11,540759.19,329558.19,2796.95,,,,105391.8,140828.73,264752.41,510220.62,106606.34,208945.7,578999.55,324512.2,,2703.3
1.0,108567703.0,Somerset Area SD,Somerset,21137669.75,10778508.31,1334350.72,33250528.78,,5157400.02,38407928.8,24389629.71,13763354.61,4710734.84,1907776.71,292612.95,26829.6,,,436361.04,949067.95,2042352.53,1995031.74,449562.28,561920.22,3110361.36,1618775.95,40060.88,11375.4
1.0,108568404.0,Turkeyfoot Valley Area SD,Somerset,3158085.88,2296011.59,78289.89,5532387.359999999,,11998.19,5544385.55,3708706.49,2432549.09,555862.56,168207.63,,1466.6,,,,242843.01,68391.47,504332.8,94557.39,156351.2,588130.53,554871.25,84606.47,1927.47
1.0,108569103.0,Windber Area SD,Somerset,11296203.25,4705841.42,584514.8,16586559.47,,1566926.01,18153485.48,11081097.59,7841220.6,2252989.31,1008179.41,8187.74,,,,185626.19,416875.44,59757.03,1373962.41,194223.01,234831.38,1364499.95,925661.41,133068.7,2962.09
1.0,117576303.0,Sullivan County SD,Sullivan,9160703.38,5065151.81,388720.12,14614575.31,26199.61,529759.21,15170534.13,11238415.62,6054807.36,2292974.87,708092.49,104828.66,,,,,420349.14,638001.76,1205041.34,175608.25,242355.79,1134490.2,1036342.49,212962.84,
1.0,119581003.0,Blue Ridge SD,Susquehanna,11551139.23,6325646.25,408305.86,18285091.34,,651604.11,18936695.45,13214039.16,8089707.2,2801198.89,208830.84,36272.66,6909.38,,,408220.26,560257.77,723735.42,1062880.82,207667.39,405499.33,1583886.09,1113986.72,654155.76,13576.95
1.0,119582503.0,Elk Lake SD,Susquehanna,13240917.85,5912073.19,538792.4,19691783.439999998,,1141272.97,20833056.41,13596739.63,9359934.37,3058180.68,813702.09,9100.71,,,,,876669.8,331585.03,1328479.58,270363.13,202410.53,1321292.31,1301752.04,263825.94,15694.83
1.0,119583003.0,Forest City Regional SD,Susquehanna,9268369.11,4619064.18,242548.29,14129981.579999998,,1098095.0,15228076.58,9633249.14,6059263.61,2039334.82,576524.87,116775.86,,,,476469.95,392064.24,280053.88,904272.67,183937.82,303577.75,954436.26,1214852.34,371953.31,13915.91
1.0,119584503.0,Montrose Area SD,Susquehanna,15736774.91,9094669.19,508703.06,25340147.16,1026.22,1032060.5,26373233.88,17411460.71,11794162.25,3235418.41,639737.27,67456.98,,,,,723818.63,665262.47,1398559.35,419884.52,417455.65,1911687.85,2052591.57,1480324.58,25084.57
1.0,119584603.0,Mountain View SD,Susquehanna,12778872.32,6956264.4,440155.63,20175292.349999998,,1259477.51,21434769.86,14599299.12,7403313.26,4204055.87,502659.81,471685.38,,2872.24,7650.0,186635.76,765804.06,673321.55,965253.16,209763.74,507879.84,1593069.9,1707340.4,515149.98,18681.77
1.0,119586503.0,Susquehanna Community SD,Susquehanna,10882381.6,5663576.26,416103.45,16962061.31,,49624.73,17011686.04,11369960.45,6816171.03,2816150.69,566586.44,368411.86,,,,315061.58,850226.39,569911.06,1141849.54,210544.5,226607.05,1430906.81,1223125.9,2278.71,8126.3
