Cat,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)",Total Local Revenue 6000 ,Local % of Total Revenue,Total State Revenue 7000,State % of Total Revenue,Revenue from Federal Sources 8000,Federal % of Total Revenue,Total Other Revenue 9000,Other % of Total Revenue
1.0,118408852.0,Wilkes-Barre Area SD,Luzerne,125343733.54,65635746.15000001,1612250.3100000003,67247996.46,0.5365,53226100.4,0.4246,4869636.15,0.0389,0.53,0.0
1.0,118409203.0,Wyoming Area SD,Luzerne,36594483.43,19049596.700000003,643367.0800000001,19692963.78,0.5381,16117759.2,0.4404,743854.37,0.0203,39906.08,0.0011
1.0,118409302.0,Wyoming Valley West SD,Luzerne,78664673.23,37150360.47,1037552.35,38187912.82,0.4855,37151929.74,0.4723,3324830.67,0.0423,,0.0
1.0,117412003.0,East Lycoming SD,Lycoming,26550385.54,10315208.240000002,905391.68,11220599.92,0.4226,14753227.11,0.5557,571808.51,0.0215,4750.0,0.0002
1.0,117414003.0,Jersey Shore Area SD,Lycoming,42776504.59,17759144.48,836927.2000000001,18596071.68,0.4347,23372144.69,0.5464,780447.2,0.0182,27841.02,0.0007
1.0,117414203.0,Loyalsock Township SD,Lycoming,24279562.04,15151034.280000003,895186.6699999999,16046220.95,0.6609,7484993.22,0.3083,467874.87,0.0193,280473.0,0.0116
1.0,117415004.0,Montgomery Area SD,Lycoming,16362771.9,6164479.35,677234.37,6841713.72,0.4181,8897546.29,0.5438,523266.89,0.032,100245.0,0.0061
1.0,117415103.0,Montoursville Area SD,Lycoming,30586274.76,16069863.790000001,861726.04,16931589.83,0.5536,13039248.26,0.4263,611525.67,0.02,3911.0,0.0001
1.0,117415303.0,Muncy SD,Lycoming,18734593.51,10386265.71,601268.6799999999,10987534.39,0.5865,7466165.72,0.3985,280893.4,0.015,,0.0
1.0,117416103.0,South Williamsport Area SD,Lycoming,19591821.39,8271891.47,306739.94,8578631.41,0.4379,10609747.1,0.5415,403442.88,0.0206,,0.0
1.0,117417202.0,Williamsport Area SD,Lycoming,92198610.0,34375790.0,2322037.0,36697827.0,0.398,48358048.0,0.5245,7064342.0,0.0766,78393.0,0.0009
1.0,109420803.0,Bradford Area SD,McKean,40655040.4,11847336.489999998,860957.55,12708294.04,0.3126,26197040.97,0.6444,1611808.88,0.0396,137896.51,0.0034
1.0,109422303.0,Kane Area SD,McKean,18491414.68,4376310.84,396481.86,4772792.7,0.2581,13006533.72,0.7034,706146.26,0.0382,5942.0,0.0003
1.0,109426003.0,Otto-Eldred SD,McKean,11342153.25,1866021.08,197004.19,2063025.27,0.1819,8828320.43,0.7784,450807.55,0.0397,,0.0
1.0,109426303.0,Port Allegany SD,McKean,15419884.94,3116864.21,454800.88999999996,3571665.1,0.2316,11344439.38,0.7357,503780.46,0.0327,,0.0
1.0,109427503.0,Smethport Area SD,McKean,15675514.59,4160443.3600000003,546370.9,4706814.26,0.3003,10557709.87,0.6735,410990.46,0.0262,,0.0
1.0,104431304.0,Commodore Perry SD,Mercer,8957418.0,2338834.0,223342.0,2562176.0,0.286,6118003.0,0.683,277239.0,0.031,,0.0
1.0,104432503.0,Farrell Area SD,Mercer,19205232.0,3690183.0,1137577.0,4827760.0,0.2514,13225500.0,0.6886,1151972.0,0.06,,0.0
1.0,104432803.0,Greenville Area SD,Mercer,21423519.55,6807707.969999999,1195555.6400000001,8003263.61,0.3736,12714638.16,0.5935,703517.78,0.0328,2100.0,0.0001
1.0,104432903.0,Grove City Area SD,Mercer,40199966.83,13445789.440000001,8649983.58,22095773.02,0.5496,16426689.15,0.4086,1677504.66,0.0417,,0.0
1.0,104433303.0,Hermitage SD,Mercer,32550755.67,18735932.529999997,713876.65,19449809.18,0.5975,12435182.52,0.382,665636.56,0.0204,127.41,0.0
1.0,104433604.0,Jamestown Area SD,Mercer,9404968.84,3434465.4699999993,238403.17,3672868.64,0.3905,5293394.34,0.5628,438705.86,0.0466,,0.0
1.0,104433903.0,Lakeview SD,Mercer,17523379.49,5068033.64,478642.74,5546676.38,0.3165,11416731.4,0.6515,552803.96,0.0315,7167.75,0.0004
1.0,104435003.0,Mercer Area SD,Mercer,23768312.66,7105799.5600000005,1061769.7300000002,8167569.29,0.3436,9799328.91,0.4123,39407.46,0.0017,5762007.0,0.2424
1.0,104435303.0,Reynolds SD,Mercer,20370848.4,6246404.779999999,820775.2399999999,7067180.02,0.3469,13179748.15,0.647,123920.23,0.0061,,0.0
1.0,104435603.0,Sharon City SD,Mercer,36908147.68,8767304.629999999,1972455.84,10739760.47,0.291,24938948.14,0.6757,1229054.07,0.0333,385.0,0.0
1.0,104435703.0,Sharpsville Area SD,Mercer,17866801.1,5929695.85,657437.9500000001,6587133.8,0.3687,10858457.68,0.6077,421209.62,0.0236,,0.0
1.0,104437503.0,West Middlesex Area SD,Mercer,16398238.03,5536228.800000001,603241.2,6139470.0,0.3744,9730619.5,0.5934,525733.53,0.0321,2415.0,0.0001
1.0,111444602.0,Mifflin County SD,Mifflin,81246945.97,34528730.970000006,1271316.26,35800047.23,0.4406,40904870.08,0.5035,3001035.6,0.0369,1540993.06,0.019
1.0,120452003.0,East Stroudsburg Area SD,Monroe,161106085.69,100737734.64,2272659.3400000003,103010393.98,0.6394,50709675.62,0.3148,4931680.13,0.0306,2454335.96,0.0152
1.0,120455203.0,Pleasant Valley SD,Monroe,99200169.03,49959562.0,1878055.6500000001,51837617.65,0.5226,45463999.73,0.4583,1889012.53,0.019,9539.12,0.0001
1.0,120455403.0,Pocono Mountain SD,Monroe,212285657.91,137753017.05,3211342.2599999993,140964359.31,0.664,67070494.31,0.3159,4193804.29,0.0198,57000.0,0.0003
1.0,120456003.0,Stroudsburg Area SD,Monroe,114579964.3,70823576.26,1547029.3900000001,72370605.65,0.6316,38349543.71,0.3347,3859254.94,0.0337,560.0,0.0
1.0,123460302.0,Abington SD,Montgomery,156102151.92,115942866.19,2239704.7600000002,118182570.95,0.7571,35955233.27,0.2303,1964347.7,0.0126,,0.0
1.0,123460504.0,Bryn Athyn SD,Montgomery,230386.0,159172.0,14205.0,173377.0,0.7526,57009.0,0.2474,,0.0,,0.0
1.0,123461302.0,Cheltenham SD,Montgomery,119910294.0,90961175.0,2548726.0,93509901.0,0.7798,25783584.0,0.215,616809.0,0.0051,,0.0
1.0,123461602.0,Colonial SD,Montgomery,131852379.0,104196606.0,4467249.0,108663855.0,0.8241,22226400.0,0.1686,961674.0,0.0073,450.0,0.0
1.0,123463603.0,Hatboro-Horsham SD,Montgomery,107617745.09,81635766.11999997,2358418.35,83994184.47,0.7805,21735527.76,0.202,1886348.86,0.0175,1684.0,0.0
1.0,123463803.0,Jenkintown SD,Montgomery,16736662.0,12740144.0,267508.0,13007652.0,0.7772,3479996.0,0.2079,249014.0,0.0149,,0.0
1.0,123464502.0,Lower Merion SD,Montgomery,279202826.08,232624716.31,4443609.8100000005,237068326.12,0.8491,40626564.45,0.1455,1507935.51,0.0054,,0.0
1.0,123464603.0,Lower Moreland Township SD,Montgomery,50644909.86,39428124.96,974097.9400000001,40402222.9,0.7978,9818830.67,0.1939,238775.68,0.0047,185080.61,0.0037
1.0,123465303.0,Methacton SD,Montgomery,111615744.49,84477010.17999999,2356464.1300000004,86833474.31,0.778,24093320.83,0.2159,676509.17,0.0061,12440.18,0.0001
1.0,123465602.0,Norristown Area SD,Montgomery,162738928.09,111577025.97,2862768.43,114439794.4,0.7032,41857393.2,0.2572,6439507.49,0.0396,2233.0,0.0
1.0,123465702.0,North Penn SD,Montgomery,316173515.3,201680357.01,5702776.86,207383133.87,0.6559,53883566.35,0.1704,3637346.98,0.0115,51269468.1,0.1622
1.0,123466103.0,Perkiomen Valley SD,Montgomery,111480011.94,83508187.28999999,2464821.33,85973008.62,0.7712,24854357.56,0.2229,652645.76,0.0059,,0.0
1.0,123466303.0,Pottsgrove SD,Montgomery,66721555.0,43284733.0,1623890.0,44908623.0,0.6731,20957431.0,0.3141,855501.0,0.0128,,0.0
1.0,123466403.0,Pottstown SD,Montgomery,66913943.62,33278821.319999993,1795386.44,35074207.76,0.5242,28234987.07,0.422,3522298.91,0.0526,82449.88,0.0012
1.0,123467103.0,Souderton Area SD,Montgomery,130533331.21,94450621.26,3890745.0799999996,98341366.34,0.7534,31340704.73,0.2401,838003.74,0.0064,13256.4,0.0001
1.0,123467203.0,Springfield Township SD,Montgomery,59592491.79,45730782.379999995,1575446.5300000003,47306228.91,0.7938,11173992.3,0.1875,530852.98,0.0089,581417.6,0.0098
1.0,123467303.0,Spring-Ford Area SD,Montgomery,164640763.93,122961437.75,3317587.7,126279025.45,0.767,34278036.34,0.2082,1119681.57,0.0068,2964020.57,0.018
1.0,123468303.0,Upper Dublin SD,Montgomery,101791849.76,80266090.24,2060246.5800000003,82326336.82,0.8088,18693090.95,0.1836,442918.77,0.0044,329503.22,0.0032
1.0,123468402.0,Upper Merion Area SD,Montgomery,112095908.65,91271450.38000003,2512939.5599999996,93784389.94,0.8366,16138415.37,0.144,992849.35,0.0089,1180253.99,0.0105
1.0,123468503.0,Upper Moreland Township SD,Montgomery,67190711.62,49763983.349999994,1571650.82,51335634.17,0.764,14465641.33,0.2153,694084.11,0.0103,695352.01,0.0103
1.0,123468603.0,Upper Perkiomen SD,Montgomery,64133141.53,41475160.77999999,1495307.6000000003,42970468.38,0.67,20503606.25,0.3197,649292.79,0.0101,9774.11,0.0002
1.0,123469303.0,Wissahickon SD,Montgomery,106620948.66,83188345.09,2135301.65,85323646.74,0.8003,20457095.2,0.1919,839159.72,0.0079,1047.0,0.0
1.0,116471803.0,Danville Area SD,Montour,41389879.12,22345330.33,2017656.0900000003,24362986.42,0.5886,15264945.43,0.3688,1756859.14,0.0424,5088.13,0.0001
1.0,120480803.0,Bangor Area SD,Northampton,57972746.38,34717345.67,833995.9700000001,35551341.64,0.6132,21655119.88,0.3735,766284.86,0.0132,,0.0
1.0,120481002.0,Bethlehem Area SD,Northampton,283028862.35,194348809.86,5290908.13,199639717.99,0.7054,76689787.23,0.271,6603095.41,0.0233,96261.72,0.0003
1.0,120483302.0,Easton Area SD,Northampton,219514765.86,114027291.25,2114646.32,116141937.57,0.5291,52338152.42,0.2384,3100584.37,0.0141,47934091.5,0.2184
1.0,120484803.0,Nazareth Area SD,Northampton,93321561.71,66961813.010000005,1754726.0199999998,68716539.03,0.7363,23395087.09,0.2507,1205135.59,0.0129,4800.0,0.0001
1.0,120484903.0,Northampton Area SD,Northampton,107353720.62,71075046.60000001,2002768.7400000002,73077815.34,0.6807,33025946.03,0.3076,1222144.86,0.0114,27814.39,0.0003
1.0,120485603.0,Pen Argyl Area SD,Northampton,31714658.2,20156697.800000004,511062.13000000006,20667759.93,0.6517,10667650.08,0.3364,379248.19,0.012,,0.0
1.0,120486003.0,Saucon Valley SD,Northampton,46887971.18,35392300.34,827236.8800000001,36219537.22,0.7725,10425076.03,0.2223,243357.93,0.0052,,0.0
1.0,120488603.0,Wilson Area SD,Northampton,64939385.87,27026675.299999997,674664.8600000002,27701340.16,0.4266,14312762.71,0.2204,748111.65,0.0115,22177171.35,0.3415
1.0,116493503.0,Line Mountain SD,Northumberland,29373923.9,8260950.0,381344.0,8642294.0,0.2942,11546236.0,0.3931,439232.0,0.015,8746161.9,0.2978
1.0,116495003.0,Milton Area SD,Northumberland,35232547.43,16349624.029999997,757924.82,17107548.85,0.4856,17025000.87,0.4832,1076019.6,0.0305,23978.11,0.0007
1.0,116495103.0,Mount Carmel Area SD,Northumberland,20645007.58,4898064.080000001,572376.0299999998,5470440.11,0.265,14288913.71,0.6921,828853.76,0.0401,56800.0,0.0028
1.0,116496503.0,Shamokin Area SD,Northumberland,30333235.22,6124166.81,998381.7999999999,7122548.61,0.2348,20729064.49,0.6834,1431621.12,0.0472,1050001.0,0.0346
1.0,116496603.0,Shikellamy SD,Northumberland,58100642.09,20880996.480000004,1450724.3800000001,22331720.86,0.3844,23612927.79,0.4064,2156522.54,0.0371,9999470.9,0.1721
1.0,116498003.0,Warrior Run SD,Northumberland,35614046.46,11859459.69,1403633.14,13263092.83,0.3724,11755041.61,0.3301,661291.12,0.0186,9934620.9,0.279
1.0,115503004.0,Greenwood SD,Perry,14498695.01,6862983.68,258231.95,7121215.63,0.4912,7227435.61,0.4985,150043.77,0.0103,,0.0
1.0,115504003.0,Newport SD,Perry,30723679.52,8173831.079999999,678145.8,8851976.88,0.2881,10855151.5,0.3533,462563.7,0.0151,10553987.44,0.3435
1.0,115506003.0,Susquenita SD,Perry,33271121.0,15795435.0,960858.0,16756293.0,0.5036,16000278.0,0.4809,514550.0,0.0155,,0.0
1.0,115508003.0,West Perry SD,Perry,41659194.9,21478189.74,871982.27,22350172.01,0.5365,18608235.23,0.4467,700787.66,0.0168,,0.0
1.0,126515001.0,Philadelphia City SD,Philadelphia,3975871335.65,1317200898.9300003,286862485.71999997,1604063384.65,0.4034,1723914419.0,0.4336,289398262.0,0.0728,358495270.0,0.0902
1.0,120522003.0,Delaware Valley SD,Pike,84530463.81,48318120.06,1764499.9299999997,50082619.99,0.5925,32717212.9,0.387,1730630.92,0.0205,,0.0
1.0,119648303.0,Wallenpaupack Area SD,Pike,77120296.27,55269207.76,2190580.8800000004,57459788.64,0.7451,18564821.46,0.2407,1092386.17,0.0142,3300.0,0.0
1.0,109530304.0,Austin Area SD,Potter,4360079.11,1710952.08,182722.83000000002,1893674.91,0.4343,2389648.12,0.5481,76756.08,0.0176,,0.0
1.0,109531304.0,Coudersport Area SD,Potter,13241388.08,5379288.289999998,332799.92000000004,5712088.21,0.4314,7272619.87,0.5492,256680.0,0.0194,,0.0
1.0,109532804.0,Galeton Area SD,Potter,7745058.35,3545961.1299999994,307589.81999999995,3853550.95,0.4975,3773743.21,0.4872,117764.19,0.0152,,0.0
1.0,109535504.0,Northern Potter SD,Potter,10990791.42,3246684.2399999993,199051.31,3445735.55,0.3135,7063451.95,0.6427,481603.92,0.0438,,0.0
1.0,109537504.0,Oswayo Valley SD,Potter,8827109.86,2242366.08,260980.19999999998,2503346.28,0.2836,6143420.22,0.696,180343.36,0.0204,,0.0
1.0,129540803.0,Blue Mountain SD,Schuylkill,54607104.42,24608509.0,1515894.15,26124403.15,0.4784,17449252.59,0.3195,567508.51,0.0104,10465940.17,0.1917
1.0,129544503.0,Mahanoy Area SD,Schuylkill,18971126.18,5255567.58,465451.82000000007,5721019.4,0.3016,12560076.44,0.6621,689854.34,0.0364,176.0,0.0
1.0,129544703.0,Minersville Area SD,Schuylkill,22435200.53,7972821.17,451311.27999999997,8424132.45,0.3755,10242580.94,0.4565,464799.13,0.0207,3303688.01,0.1473
1.0,129545003.0,North Schuylkill SD,Schuylkill,51102128.1,11893316.2,1150390.01,13043706.21,0.2552,16934973.34,0.3314,753448.55,0.0147,20370000.0,0.3986
1.0,129546003.0,Pine Grove Area SD,Schuylkill,26353608.85,12331518.54,617439.17,12948957.71,0.4914,12874332.46,0.4885,525653.68,0.0199,4665.0,0.0002
1.0,129546103.0,Pottsville Area SD,Schuylkill,41777867.01,15482729.099999998,2880882.5300000003,18363611.63,0.4396,21851088.42,0.523,1080223.32,0.0259,482943.64,0.0116
1.0,129546803.0,Saint Clair Area SD,Schuylkill,15888183.98,5044774.49,413048.42,5457822.91,0.3435,5913087.35,0.3722,282700.63,0.0178,4234573.09,0.2665
1.0,129547303.0,Schuylkill Haven Area SD,Schuylkill,21077005.68,8277732.3100000005,982577.5099999999,9260309.82,0.4394,11376694.62,0.5398,432893.24,0.0205,7108.0,0.0003
1.0,129547203.0,Shenandoah Valley SD,Schuylkill,31362826.28,4606936.35,534331.7999999999,5141268.15,0.1639,12715910.34,0.4054,965527.15,0.0308,12540120.64,0.3998
1.0,129547603.0,Tamaqua Area SD,Schuylkill,33144622.52,16011862.889999999,1422929.56,17434792.45,0.526,13843754.64,0.4177,535896.43,0.0162,1330179.0,0.0401
1.0,129547803.0,Tri-Valley SD,Schuylkill,14436835.37,5948147.569999999,352956.16000000003,6301103.73,0.4365,7809382.47,0.5409,326349.17,0.0226,,0.0
1.0,129548803.0,Williams Valley SD,Schuylkill,16600503.08,4091888.16,447085.26,4538973.42,0.2734,11561818.53,0.6965,499711.13,0.0301,,0.0
1.0,116555003.0,Midd-West SD,Snyder,38372094.55,17544050.04,747777.28,18291827.32,0.4767,18616864.52,0.4852,1463402.71,0.0381,,0.0
1.0,116557103.0,Selinsgrove Area SD,Snyder,44165591.98,25407354.150000002,980129.63,26387483.78,0.5975,16872109.96,0.382,899996.34,0.0204,6001.9,0.0001
1.0,108561003.0,Berlin Brothersvalley SD,Somerset,12251295.73,3472001.3600000003,303658.47000000003,3775659.83,0.3082,8113019.97,0.6622,362615.93,0.0296,,0.0
1.0,108561803.0,Conemaugh Township Area SD,Somerset,14779000.08,3762364.6599999997,394512.60000000003,4156877.26,0.2813,10293089.17,0.6965,310583.65,0.021,18450.0,0.0012
1.0,108565203.0,Meyersdale Area SD,Somerset,14763036.39,2960498.5700000003,314523.68999999994,3275022.26,0.2218,10845139.11,0.7346,474770.52,0.0322,168104.5,0.0114
1.0,108565503.0,North Star SD,Somerset,18645161.2,5268319.83,529348.1299999999,5797667.96,0.3109,12394171.13,0.6647,453322.11,0.0243,,0.0
1.0,108566303.0,Rockwood Area SD,Somerset,11466280.88,5596090.93,197866.84,5793957.77,0.5053,5501960.14,0.4798,170362.97,0.0149,,0.0
1.0,108567004.0,Salisbury-Elk Lick SD,Somerset,4954609.42,1180204.33,140593.42,1320797.75,0.2666,3124271.84,0.6306,509539.83,0.1028,,0.0
1.0,108567204.0,Shade-Central City SD,Somerset,9251831.27,2363398.48,292354.52,2655753.0,0.2871,6223234.35,0.6726,372843.92,0.0403,,0.0
1.0,108567404.0,Shanksville-Stonycreek SD,Somerset,7216785.41,3874485.09,174806.78,4049291.87,0.5611,2913396.81,0.4037,254096.73,0.0352,,0.0
1.0,108567703.0,Somerset Area SD,Somerset,38949697.03,21164824.640000004,938479.6299999999,22103304.27,0.5675,15439661.58,0.3964,1406731.18,0.0361,,0.0
1.0,108568404.0,Turkeyfoot Valley Area SD,Somerset,5646222.08,1696239.0500000003,102437.81,1798676.86,0.3186,3722469.36,0.6593,125075.86,0.0222,,0.0
1.0,108569103.0,Windber Area SD,Somerset,18343981.42,4108204.7300000004,749623.11,4857827.84,0.2648,12970596.35,0.7071,515557.23,0.0281,,0.0
1.0,117576303.0,Sullivan County SD,Sullivan,15404183.98,9331790.84,409664.95999999996,9741455.8,0.6324,5413542.67,0.3514,249185.51,0.0162,,0.0
1.0,119581003.0,Blue Ridge SD,Susquehanna,18691352.66,6261138.260000001,702642.78,6963781.04,0.3726,11346540.45,0.607,381031.17,0.0204,,0.0
1.0,119582503.0,Elk Lake SD,Susquehanna,21187174.85,7618231.750000001,1437865.02,9056096.77,0.4274,11756319.81,0.5549,374758.27,0.0177,,0.0
1.0,119583003.0,Forest City Regional SD,Susquehanna,15493889.86,6830571.5600000005,465441.25,7296012.81,0.4709,7711430.88,0.4977,486446.17,0.0314,,0.0
1.0,119584503.0,Montrose Area SD,Susquehanna,27077596.57,11253157.77,894959.79,12148117.56,0.4486,14322449.5,0.5289,607029.51,0.0224,,0.0
1.0,119584603.0,Mountain View SD,Susquehanna,20423711.57,9058884.64,639528.37,9698413.01,0.4749,10377040.9,0.5081,348257.66,0.0171,,0.0
1.0,119586503.0,Susquehanna Community SD,Susquehanna,16532870.61,4278268.5,365213.97,4643482.47,0.2809,11622271.36,0.703,267116.78,0.0162,,0.0
1.0,117596003.0,Northern Tioga SD,Tioga,35513083.76,11898845.709999999,743531.69,12642377.4,0.356,21976869.58,0.6188,893836.78,0.0252,,0.0
1.0,117597003.0,Southern Tioga SD,Tioga,33973552.18,14985550.350000001,1707347.92,16692898.27,0.4913,16761427.88,0.4934,519226.03,0.0153,,0.0
1.0,117598503.0,Wellsboro Area SD,Tioga,27007450.5,14194109.68,581242.33,14775352.01,0.5471,11686223.65,0.4327,534112.19,0.0198,11762.65,0.0004
1.0,116604003.0,Lewisburg Area SD,Union,42880204.55,25253346.86,969133.8499999999,26222480.71,0.6115,9446836.92,0.2203,609850.92,0.0142,6601036.0,0.1539
1.0,116605003.0,Mifflinburg Area SD,Union,55980614.67,16134852.68,805129.53,16939982.21,0.3026,15098192.34,0.2697,604513.12,0.0108,23337927.0,0.4169
1.0,106611303.0,Cranberry Area SD,Venango,19861449.75,7138283.43,423824.87999999995,7562108.31,0.3807,11959934.11,0.6022,339407.33,0.0171,,0.0
1.0,106612203.0,Franklin Area SD,Venango,33789825.65,11287574.62,1446821.87,12734396.49,0.3769,20271401.21,0.5999,784027.95,0.0232,,0.0
1.0,106616203.0,Oil City Area SD,Venango,33205617.8,6350998.97,944086.58,7295085.55,0.2197,24468697.26,0.7369,1441834.99,0.0434,,0.0
1.0,106617203.0,Titusville Area SD,Venango,33643849.66,8375647.530000001,1042878.02,9418525.55,0.2799,22829518.27,0.6786,1395269.84,0.0415,536.0,0.0
1.0,106618603.0,Valley Grove SD,Venango,14154398.54,3054562.68,411808.91,3466371.59,0.2449,10390310.86,0.7341,294171.09,0.0208,3545.0,0.0003
1.0,105628302.0,Warren County SD,Warren,81039365.18,26345549.439999998,2229897.71,28575447.15,0.3526,47156108.53,0.5819,5228692.5,0.0645,79117.0,0.001
1.0,101630504.0,Avella Area SD,Washington,10751471.76,3240355.0700000003,338367.23000000004,3578722.3,0.3329,6844582.33,0.6366,138068.82,0.0128,190098.31,0.0177
1.0,101630903.0,Bentworth SD,Washington,18553559.84,6637109.859999999,866658.93,7503768.79,0.4044,10718828.53,0.5777,330962.52,0.0178,,0.0
1.0,101631003.0,Bethlehem-Center SD,Washington,20110125.65,4753453.449999999,930769.1200000001,5684222.57,0.2827,14078156.39,0.7001,347746.69,0.0173,,0.0
1.0,101631203.0,Burgettstown Area SD,Washington,23082011.18,8497651.910000002,646250.66,9143902.57,0.3961,11330405.23,0.4909,257703.38,0.0112,2350000.0,0.1018
1.0,101631503.0,California Area SD,Washington,15772252.71,5041430.6899999995,319632.23,5361062.92,0.3399,10167358.08,0.6446,243831.71,0.0155,,0.0
1.0,101631703.0,Canon-McMillan SD,Washington,92534322.76,62496623.14,3211832.75,65708455.89,0.7101,25481807.12,0.2754,514699.16,0.0056,829360.59,0.009
1.0,101631803.0,Charleroi SD,Washington,25918150.3,9559569.170000002,570727.83,10130297.0,0.3909,14961239.77,0.5772,778202.34,0.03,48411.19,0.0019
1.0,101631903.0,Chartiers-Houston SD,Washington,20513596.59,11310520.419999998,423552.87,11734073.29,0.572,8541937.34,0.4164,237585.96,0.0116,,0.0
1.0,101632403.0,Fort Cherry SD,Washington,19236625.77,7818430.89,598572.18,8417003.07,0.4376,10588275.47,0.5504,231347.23,0.012,,0.0
1.0,101633903.0,McGuffey SD,Washington,30968712.3,12707349.57,899862.3200000001,13607211.89,0.4394,17014121.76,0.5494,347378.65,0.0112,,0.0
1.0,101636503.0,Peters Township SD,Washington,68297313.11,49905069.08,1492129.98,51397199.06,0.7526,16332540.03,0.2391,548637.58,0.008,18936.44,0.0003
1.0,101637002.0,Ringgold SD,Washington,47713571.37,21824588.370000005,914185.1799999999,22738773.55,0.4766,24177589.41,0.5067,797208.41,0.0167,,0.0
1.0,101638003.0,Trinity Area SD,Washington,60759826.48,34935814.809999995,1782916.02,36718730.83,0.6043,23231993.82,0.3824,798006.89,0.0131,11094.94,0.0002
1.0,101638803.0,Washington SD,Washington,29845691.05,10589294.82,929443.3300000001,11518738.15,0.3859,15921285.83,0.5335,1226981.05,0.0411,1178686.02,0.0395
1.0,119648703.0,Wayne Highlands SD,Wayne,58661052.16,35572041.19,2208203.3000000003,37780244.49,0.644,19048285.49,0.3247,1490522.18,0.0254,342000.0,0.0058
1.0,119648903.0,Western Wayne SD,Wayne,45783636.19,27002383.77,1145113.01,28147496.78,0.6148,16680858.06,0.3643,955281.35,0.0209,,0.0
1.0,107650603.0,Belle Vernon Area SD,Westmoreland,39254508.21,19281937.669999998,755309.43,20037247.1,0.5104,18130059.33,0.4619,959124.27,0.0244,128077.51,0.0033
1.0,107650703.0,Burrell SD,Westmoreland,30861728.09,17391963.39,799376.9099999999,18191340.3,0.5894,12339200.33,0.3998,331187.46,0.0107,,0.0
1.0,107651603.0,Derry Area SD,Westmoreland,55068319.94,13669999.41,1252985.9200000002,14922985.33,0.271,20547020.31,0.3731,1080308.7,0.0196,18518005.6,0.3363
1.0,107652603.0,Franklin Regional SD,Westmoreland,58561534.33,39816171.81,1387520.8599999999,41203692.67,0.7036,17029039.22,0.2908,295524.92,0.005,33277.52,0.0006
1.0,107653102.0,Greater Latrobe SD,Westmoreland,57835828.73,33879220.87,1661372.05,35540592.92,0.6145,21123101.29,0.3652,1169765.23,0.0202,2369.29,0.0
1.0,107653203.0,Greensburg Salem SD,Westmoreland,46766512.33,24276365.29,1165485.31,25441850.6,0.544,20090527.53,0.4296,1231634.2,0.0263,2500.0,0.0001
1.0,107653802.0,Hempfield Area SD,Westmoreland,97816617.0,58067959.0,2295610.0,60363569.0,0.6171,35983544.0,0.3679,1469546.0,0.015,-42.0,0.0
1.0,107654103.0,Jeannette City SD,Westmoreland,20363667.43,5550954.75,750378.77,6301333.52,0.3094,13372717.57,0.6567,689616.34,0.0339,,0.0
1.0,107654403.0,Kiski Area SD,Westmoreland,59985191.32,25718313.709999997,1449503.42,27167817.13,0.4529,31097184.23,0.5184,1572999.27,0.0262,147190.69,0.0025
1.0,107654903.0,Ligonier Valley SD,Westmoreland,31545867.84,17712208.43,1389555.87,19101764.3,0.6055,11811566.47,0.3744,632537.07,0.0201,,0.0
1.0,107655803.0,Monessen City SD,Westmoreland,16658003.24,4727158.449999999,523475.64,5250634.09,0.3152,10828605.21,0.6501,578763.94,0.0347,,0.0
1.0,107655903.0,Mount Pleasant Area SD,Westmoreland,34549251.68,16020229.37,904599.11,16924828.48,0.4899,16957506.62,0.4908,445355.58,0.0129,221561.0,0.0064
1.0,107656303.0,New Kensington-Arnold SD,Westmoreland,37123021.91,11136123.400000002,775671.5599999999,11911794.96,0.3209,22525245.26,0.6068,1844851.69,0.0497,841130.0,0.0227
1.0,107656502.0,Norwin SD,Westmoreland,73627468.36,40581969.24,1460770.25,42042739.49,0.571,30714288.43,0.4172,869209.52,0.0118,1230.92,0.0
1.0,107657103.0,Penn-Trafford SD,Westmoreland,67844523.08,31402710.19,1171641.7299999997,32574351.92,0.4801,25986535.97,0.383,441477.84,0.0065,8842157.35,0.1303
1.0,107657503.0,Southmoreland SD,Westmoreland,30340290.12,11745485.589999998,651094.94,12396580.53,0.4086,17404344.23,0.5736,529865.93,0.0175,9499.43,0.0003
1.0,107658903.0,Yough SD,Westmoreland,34121917.96,13911320.059999999,946130.1300000001,14857450.19,0.4354,18561653.99,0.544,702813.78,0.0206,,0.0
1.0,119665003.0,Lackawanna Trail SD,Wyoming,21734423.0,10322887.0,654262.0,10977149.0,0.5051,10336705.0,0.4756,407154.0,0.0187,13415.0,0.0006
1.0,118667503.0,Tunkhannock Area SD,Wyoming,48660118.88,24848063.04,948660.3,25796723.34,0.5301,21433969.42,0.4405,1039426.12,0.0214,390000.0,0.008
1.0,112671303.0,Central York SD,York,93649709.5,66054598.90999999,1312860.5899999999,67367459.5,0.7194,24637768.55,0.2631,1644481.45,0.0176,,0.0
1.0,112671603.0,Dallastown Area SD,York,112131197.94,75902909.33000001,2464295.5100000007,78367204.84,0.6989,30103389.65,0.2685,822499.0,0.0073,2838104.45,0.0253
1.0,112671803.0,Dover Area SD,York,80483913.61,36631734.19,1795270.88,38427005.07,0.4774,25735969.05,0.3198,744072.5,0.0092,15576866.99,0.1935
