District,Subject,Demographic,Total_Students,p4,p5,p6,p7
FRAZIER SD,Biology,Historically Underperforming,37,18.9,29.7,27.0,24.3
FRAZIER SD,Literature,All Students,88,10.2,52.300000000000004,29.5,8.0
FRAZIER SD,Literature,Historically Underperforming,36,5.6000000000000005,41.7,38.9,13.900000000000002
LAUREL HIGHLANDS SD,Algebra I,All Students,197,13.699999999999998,41.10000000000001,31.5,13.699999999999998
LAUREL HIGHLANDS SD,Algebra I,Historically Underperforming,123,6.5,38.2,35.0,20.3
LAUREL HIGHLANDS SD,Biology,All Students,194,18.000000000000004,37.6,28.9,15.5
LAUREL HIGHLANDS SD,Biology,Historically Underperforming,122,13.900000000000002,32.8,34.4,18.9
LAUREL HIGHLANDS SD,Literature,All Students,190,8.9,46.79999999999999,33.7,10.5
LAUREL HIGHLANDS SD,Literature,Historically Underperforming,121,5.0,39.7,41.3,14.000000000000002
UNIONTOWN AREA SD,Algebra I,All Students,157,21.0,40.1,31.2,7.6
UNIONTOWN AREA SD,Algebra I,Historically Underperforming,142,21.1,38.7,31.7,8.5
UNIONTOWN AREA SD,Biology,All Students,150,18.7,28.000000000000004,34.0,19.3
UNIONTOWN AREA SD,Biology,Historically Underperforming,135,17.8,26.700000000000003,35.6,20.0
UNIONTOWN AREA SD,Literature,All Students,154,5.2,62.3,25.3,7.1
UNIONTOWN AREA SD,Literature,Historically Underperforming,139,5.0,64.0,23.7,7.200000000000001
FOREST AREA SD,Algebra I,All Students,36,5.541666666666666,36.105555555555554,33.31666666666667,24.98888888888889
FOREST AREA SD,Algebra I,Historically Underperforming,19,0.0,10.536842105263156,15.805263157894736,31.55263157894737
FOREST AREA SD,Biology,All Students,34,11.750000000000002,50.0,20.55,17.6
FOREST AREA SD,Biology,Historically Underperforming,18,NULL,NULL,NULL,NULL
FOREST AREA SD,Literature,All Students,35,8.611428571428572,59.99714285714286,14.257142857142856,17.13714285714286
FOREST AREA SD,Literature,Historically Underperforming,18,NULL,NULL,NULL,NULL
CHAMBERSBURG AREA SD,Algebra I,All Students,582,20.64914089347079,45.511340206185565,24.54982817869416,9.289690721649485
CHAMBERSBURG AREA SD,Algebra I,Historically Underperforming,277,11.17184115523466,36.43682310469314,34.64223826714802,17.701805054151627
CHAMBERSBURG AREA SD,Biology,All Students,567,24.517636684303355,41.44867724867724,21.00634920634921,13.027336860670196
CHAMBERSBURG AREA SD,Biology,Historically Underperforming,263,14.031558935361216,34.56882129277567,28.155513307984787,23.217110266159697
CHAMBERSBURG AREA SD,Literature,All Students,569,13.173286467486822,61.86678383128296,17.57328646748682,7.386643233743409
CHAMBERSBURG AREA SD,Literature,Historically Underperforming,263,7.983269961977185,49.84258555133081,28.167680608365014,14.106463878326997
FANNETT-METAL SD,Algebra I,All Students,36,11.1,50.0,27.800000000000004,11.1
FANNETT-METAL SD,Algebra I,Historically Underperforming,16,6.3,37.5,37.5,18.8
FANNETT-METAL SD,Biology,All Students,36,13.900000000000002,38.9,38.9,8.3
FANNETT-METAL SD,Biology,Historically Underperforming,16,0.0,37.5,43.8,18.8
FANNETT-METAL SD,Literature,All Students,36,0.0,80.6,16.7,2.8000000000000003
FANNETT-METAL SD,Literature,Historically Underperforming,16,0.0,56.3,37.5,6.3
FRANKLIN COUNTY CTC,Algebra I,All Students,1,NULL,NULL,NULL,NULL
FRANKLIN COUNTY CTC,Algebra I,Historically Underperforming,0,NULL,NULL,NULL,NULL
FRANKLIN COUNTY CTC,Biology,All Students,1,NULL,NULL,NULL,NULL
FRANKLIN COUNTY CTC,Biology,Historically Underperforming,0,NULL,NULL,NULL,NULL
FRANKLIN COUNTY CTC,Literature,All Students,1,NULL,NULL,NULL,NULL
FRANKLIN COUNTY CTC,Literature,Historically Underperforming,0,NULL,NULL,NULL,NULL
GREENCASTLE-ANTRIM SD,Algebra I,All Students,194,27.3,54.1,13.900000000000002,4.6
GREENCASTLE-ANTRIM SD,Algebra I,Historically Underperforming,61,11.5,54.1,19.7,14.800000000000002
GREENCASTLE-ANTRIM SD,Biology,All Students,194,37.6,40.699999999999996,17.0,4.6
GREENCASTLE-ANTRIM SD,Biology,Historically Underperforming,62,22.6,35.5,27.399999999999995,14.499999999999998
GREENCASTLE-ANTRIM SD,Literature,All Students,197,12.2,72.10000000000001,10.2,5.6
GREENCASTLE-ANTRIM SD,Literature,Historically Underperforming,63,3.2,61.9,19.0,15.9
TUSCARORA SD,Algebra I,All Students,139,23.7,41.7,26.6,7.9
TUSCARORA SD,Algebra I,Historically Underperforming,44,13.600000000000001,36.39999999999999,31.8,18.199999999999996
TUSCARORA SD,Biology,All Students,140,35.0,43.6,14.3,7.1
TUSCARORA SD,Biology,Historically Underperforming,43,25.6,39.49999999999999,18.6,16.3
TUSCARORA SD,Literature,All Students,140,14.3,63.6,14.3,7.9
TUSCARORA SD,Literature,Historically Underperforming,45,4.4,60.0,13.3,22.2
WAYNESBORO AREA SD,Algebra I,All Students,308,28.6,50.0,16.6,4.9
WAYNESBORO AREA SD,Algebra I,Historically Underperforming,130,15.4,46.2,27.699999999999996,10.8
WAYNESBORO AREA SD,Biology,All Students,309,33.3,44.29999999999999,14.899999999999999,7.400000000000001
WAYNESBORO AREA SD,Biology,Historically Underperforming,131,21.4,38.2,25.2,15.299999999999999
WAYNESBORO AREA SD,Literature,All Students,310,14.800000000000002,65.8,14.2,5.2
WAYNESBORO AREA SD,Literature,Historically Underperforming,131,7.6,58.8,21.4,12.2
CENTRAL FULTON SD,Algebra I,All Students,67,25.4,50.7,19.4,4.5
CENTRAL FULTON SD,Algebra I,Historically Underperforming,35,11.4,54.29999999999999,25.7,8.6
CENTRAL FULTON SD,Biology,All Students,67,19.4,49.3,22.4,9.0
CENTRAL FULTON SD,Biology,Historically Underperforming,35,14.3,45.7,25.7,14.3
CENTRAL FULTON SD,Literature,All Students,67,9.0,76.1,11.9,2.9999999999999996
CENTRAL FULTON SD,Literature,Historically Underperforming,35,8.6,65.7,20.0,5.7
FORBES ROAD SD,Algebra I,All Students,18,50.0,33.3,16.7,0.0
FORBES ROAD SD,Algebra I,Historically Underperforming,8,NULL,NULL,NULL,NULL
FORBES ROAD SD,Biology,All Students,18,44.4,44.4,0.0,11.1
FORBES ROAD SD,Biology,Historically Underperforming,8,NULL,NULL,NULL,NULL
FORBES ROAD SD,Literature,All Students,18,22.2,72.2,0.0,5.6000000000000005
FORBES ROAD SD,Literature,Historically Underperforming,8,NULL,NULL,NULL,NULL
FULTON COUNTY AVTS,Algebra I,All Students,2,NULL,NULL,NULL,NULL
FULTON COUNTY AVTS,Algebra I,Historically Underperforming,1,NULL,NULL,NULL,NULL
FULTON COUNTY AVTS,Biology,All Students,2,NULL,NULL,NULL,NULL
FULTON COUNTY AVTS,Biology,Historically Underperforming,1,NULL,NULL,NULL,NULL
FULTON COUNTY AVTS,Literature,All Students,2,NULL,NULL,NULL,NULL
FULTON COUNTY AVTS,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
SOUTHERN FULTON SD,Algebra I,All Students,57,38.599999999999994,45.6,12.3,3.5000000000000004
SOUTHERN FULTON SD,Algebra I,Historically Underperforming,22,13.600000000000001,59.099999999999994,18.199999999999996,9.099999999999998
SOUTHERN FULTON SD,Biology,All Students,57,38.599999999999994,49.1,8.800000000000002,3.5000000000000004
SOUTHERN FULTON SD,Biology,Historically Underperforming,23,21.7,52.2,17.4,8.7
SOUTHERN FULTON SD,Literature,All Students,57,12.3,73.7,10.5,3.5000000000000004
SOUTHERN FULTON SD,Literature,Historically Underperforming,23,0.0,73.9,17.4,8.7
CARMICHAELS AREA SD,Algebra I,All Students,78,24.4,34.6,34.6,6.4
CARMICHAELS AREA SD,Algebra I,Historically Underperforming,32,6.3,25.0,56.3,12.5
CARMICHAELS AREA SD,Biology,All Students,83,3.6000000000000005,48.199999999999996,33.7,14.499999999999998
CARMICHAELS AREA SD,Biology,Historically Underperforming,36,0.0,22.2,50.0,27.800000000000004
CARMICHAELS AREA SD,Literature,All Students,82,7.3,65.9,20.7,6.1
CARMICHAELS AREA SD,Literature,Historically Underperforming,36,2.8000000000000003,52.800000000000004,30.599999999999998,13.900000000000002
CENTRAL GREENE SD,Algebra I,All Students,118,22.9,50.0,20.3,6.800000000000001
CENTRAL GREENE SD,Algebra I,Historically Underperforming,45,13.3,42.2,26.700000000000003,17.800000000000004
CENTRAL GREENE SD,Biology,All Students,118,26.3,37.3,24.6,11.9
CENTRAL GREENE SD,Biology,Historically Underperforming,45,13.3,31.1,28.9,26.700000000000003
CENTRAL GREENE SD,Literature,All Students,118,3.4000000000000004,71.2,17.8,7.6
CENTRAL GREENE SD,Literature,Historically Underperforming,45,2.2,51.1,28.9,17.800000000000004
GREENE COUNTY CTC,Algebra I,All Students,4,NULL,NULL,NULL,NULL
GREENE COUNTY CTC,Algebra I,Historically Underperforming,3,NULL,NULL,NULL,NULL
GREENE COUNTY CTC,Biology,All Students,5,NULL,NULL,NULL,NULL
GREENE COUNTY CTC,Biology,Historically Underperforming,3,NULL,NULL,NULL,NULL
GREENE COUNTY CTC,Literature,All Students,5,NULL,NULL,NULL,NULL
GREENE COUNTY CTC,Literature,Historically Underperforming,3,NULL,NULL,NULL,NULL
JEFFERSON-MORGAN SD,Algebra I,All Students,45,24.400000000000002,42.2,28.9,4.4
JEFFERSON-MORGAN SD,Algebra I,Historically Underperforming,22,13.600000000000001,45.5,31.8,9.099999999999998
JEFFERSON-MORGAN SD,Biology,All Students,45,13.3,51.1,22.2,13.3
JEFFERSON-MORGAN SD,Biology,Historically Underperforming,22,9.099999999999998,40.9,22.7,27.3
JEFFERSON-MORGAN SD,Literature,All Students,45,8.900000000000002,60.0,24.400000000000002,6.7
JEFFERSON-MORGAN SD,Literature,Historically Underperforming,22,0.0,63.6,22.7,13.600000000000001
SOUTHEASTERN GREENE SD,Algebra I,All Students,29,17.2,31.0,44.8,6.9
SOUTHEASTERN GREENE SD,Algebra I,Historically Underperforming,15,13.3,13.3,60.0,13.3
SOUTHEASTERN GREENE SD,Biology,All Students,29,10.3,37.9,41.400000000000006,10.3
SOUTHEASTERN GREENE SD,Biology,Historically Underperforming,15,6.7,26.700000000000003,46.7,20.0
SOUTHEASTERN GREENE SD,Literature,All Students,29,6.9,48.3,31.0,13.8
SOUTHEASTERN GREENE SD,Literature,Historically Underperforming,15,6.7,40.0,33.3,20.0
WEST GREENE SD,Algebra I,All Students,38,5.299999999999999,50.0,36.8,7.9
WEST GREENE SD,Algebra I,Historically Underperforming,12,0.0,8.3,66.70000000000002,25.0
WEST GREENE SD,Biology,All Students,38,7.9,39.5,39.5,13.200000000000001
WEST GREENE SD,Biology,Historically Underperforming,12,0.0,25.0,41.7,33.3
WEST GREENE SD,Literature,All Students,38,0.0,60.5,28.9,10.5
WEST GREENE SD,Literature,Historically Underperforming,12,0.0,25.0,50.0,25.0
HUNTINGDON AREA SD,Algebra I,All Students,149,18.8,40.9,34.9,5.4
HUNTINGDON AREA SD,Algebra I,Historically Underperforming,63,9.5,33.3,47.6,9.5
HUNTINGDON AREA SD,Biology,All Students,148,18.2,34.5,27.0,20.3
HUNTINGDON AREA SD,Biology,Historically Underperforming,63,15.9,25.4,25.4,33.3
HUNTINGDON AREA SD,Literature,All Students,149,3.4000000000000004,56.99999999999999,30.2,9.4
HUNTINGDON AREA SD,Literature,Historically Underperforming,63,0.0,42.9,39.7,17.5
HUNTINGDON COUNTY CTC,Algebra I,All Students,6,NULL,NULL,NULL,NULL
HUNTINGDON COUNTY CTC,Algebra I,Historically Underperforming,5,NULL,NULL,NULL,NULL
HUNTINGDON COUNTY CTC,Biology,All Students,5,NULL,NULL,NULL,NULL
HUNTINGDON COUNTY CTC,Biology,Historically Underperforming,5,NULL,NULL,NULL,NULL
HUNTINGDON COUNTY CTC,Literature,All Students,6,NULL,NULL,NULL,NULL
HUNTINGDON COUNTY CTC,Literature,Historically Underperforming,5,NULL,NULL,NULL,NULL
JUNIATA VALLEY SD,Algebra I,All Students,57,15.8,42.1,29.799999999999997,12.3
JUNIATA VALLEY SD,Algebra I,Historically Underperforming,26,7.699999999999998,34.6,34.6,23.1
JUNIATA VALLEY SD,Biology,All Students,57,12.3,43.9,22.8,21.1
JUNIATA VALLEY SD,Biology,Historically Underperforming,26,3.8,38.5,26.899999999999995,30.799999999999994
JUNIATA VALLEY SD,Literature,All Students,57,7.000000000000001,52.6,31.6,8.800000000000002
JUNIATA VALLEY SD,Literature,Historically Underperforming,26,3.8,34.6,46.2,15.399999999999997
MOUNT UNION AREA SD,Algebra I,All Students,86,15.1,48.79999999999999,31.4,4.7
MOUNT UNION AREA SD,Algebra I,Historically Underperforming,41,4.8999999999999995,43.89999999999999,41.5,9.799999999999999
MOUNT UNION AREA SD,Biology,All Students,86,8.1,39.49999999999999,36.0,16.3
MOUNT UNION AREA SD,Biology,Historically Underperforming,41,4.8999999999999995,31.7,39.0,24.4
MOUNT UNION AREA SD,Literature,All Students,86,3.5000000000000004,64.0,22.1,10.5
MOUNT UNION AREA SD,Literature,Historically Underperforming,41,2.4,56.10000000000001,22.0,19.5
NEW DAY CHARTER SCHOOL,Algebra I,All Students,21,4.8,14.3,33.3,47.6
NEW DAY CHARTER SCHOOL,Algebra I,Historically Underperforming,10,NULL,NULL,NULL,NULL
NEW DAY CHARTER SCHOOL,Biology,All Students,22,4.5,18.199999999999996,31.8,45.5
NEW DAY CHARTER SCHOOL,Biology,Historically Underperforming,11,0.0,27.3,9.099999999999998,63.6
NEW DAY CHARTER SCHOOL,Literature,All Students,22,0.0,36.39999999999999,36.39999999999999,27.3
NEW DAY CHARTER SCHOOL,Literature,Historically Underperforming,11,0.0,27.3,27.3,45.5
SOUTHERN HUNTINGDON COUNTY SD,Algebra I,All Students,67,7.5,43.3,35.8,13.4
SOUTHERN HUNTINGDON COUNTY SD,Algebra I,Historically Underperforming,38,5.299999999999999,31.6,39.5,23.700000000000003
SOUTHERN HUNTINGDON COUNTY SD,Biology,All Students,66,15.2,47.0,24.2,13.600000000000001
SOUTHERN HUNTINGDON COUNTY SD,Biology,Historically Underperforming,36,16.7,33.3,27.800000000000004,22.2
SOUTHERN HUNTINGDON COUNTY SD,Literature,All Students,68,4.4,58.8,20.6,16.2
SOUTHERN HUNTINGDON COUNTY SD,Literature,Historically Underperforming,38,5.299999999999999,52.6,15.8,26.3
BLAIRSVILLE-SALTSBURG SD,Algebra I,All Students,93,22.59032258064516,46.24193548387096,24.74838709677419,6.419354838709677
BLAIRSVILLE-SALTSBURG SD,Algebra I,Historically Underperforming,50,16.016000000000002,37.992,34.019999999999996,12.038
BLAIRSVILLE-SALTSBURG SD,Biology,All Students,90,8.89,45.546666666666674,37.79333333333333,7.7700000000000005
BLAIRSVILLE-SALTSBURG SD,Biology,Historically Underperforming,47,6.4106382978723415,40.40638297872341,40.461702127659585,12.75744680851064
BLAIRSVILLE-SALTSBURG SD,Literature,All Students,93,7.5516129032258075,51.59677419354839,31.203225806451613,9.648387096774194
BLAIRSVILLE-SALTSBURG SD,Literature,Historically Underperforming,50,8.012,38.032000000000004,42.032,11.990000000000002
HOMER-CENTER SD,Algebra I,All Students,59,37.3,37.3,16.9,8.5
HOMER-CENTER SD,Algebra I,Historically Underperforming,28,21.4,35.7,25.0,17.9
HOMER-CENTER SD,Biology,All Students,59,11.9,62.7,15.299999999999999,10.2
HOMER-CENTER SD,Biology,Historically Underperforming,28,7.1,53.6,25.0,14.3
HOMER-CENTER SD,Literature,All Students,59,0.0,79.7,11.9,8.5
HOMER-CENTER SD,Literature,Historically Underperforming,28,0.0,71.4,14.3,14.3
INDIANA AREA SD,Algebra I,All Students,207,42.5,31.4,19.8,6.3
INDIANA AREA SD,Algebra I,Historically Underperforming,77,18.2,32.5,36.4,13.0
INDIANA AREA SD,Biology,All Students,207,49.8,33.3,11.599999999999998,5.3
INDIANA AREA SD,Biology,Historically Underperforming,77,26.0,39.0,22.1,13.0
INDIANA AREA SD,Literature,All Students,206,23.8,57.8,12.1,6.3
INDIANA AREA SD,Literature,Historically Underperforming,76,9.2,53.900000000000006,23.700000000000003,13.200000000000001
INDIANA COUNTY TECHNOLOGY CENTER,Algebra I,All Students,3,NULL,NULL,NULL,NULL
INDIANA COUNTY TECHNOLOGY CENTER,Algebra I,Historically Underperforming,2,NULL,NULL,NULL,NULL
INDIANA COUNTY TECHNOLOGY CENTER,Biology,All Students,3,NULL,NULL,NULL,NULL
INDIANA COUNTY TECHNOLOGY CENTER,Biology,Historically Underperforming,2,NULL,NULL,NULL,NULL
INDIANA COUNTY TECHNOLOGY CENTER,Literature,All Students,3,NULL,NULL,NULL,NULL
INDIANA COUNTY TECHNOLOGY CENTER,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
MARION CENTER AREA SD,Algebra I,All Students,94,17.0,50.0,23.4,9.600000000000001
MARION CENTER AREA SD,Algebra I,Historically Underperforming,50,12.0,32.0,38.0,18.0
MARION CENTER AREA SD,Biology,All Students,94,28.7,47.9,11.7,11.7
MARION CENTER AREA SD,Biology,Historically Underperforming,50,14.000000000000002,42.0,22.0,22.0
MARION CENTER AREA SD,Literature,All Students,94,3.2,73.4,12.8,10.600000000000001
MARION CENTER AREA SD,Literature,Historically Underperforming,50,4.0,56.00000000000001,20.0,20.0
PENNS MANOR AREA SD,Algebra I,All Students,57,8.800000000000002,45.6,24.6,21.1
PENNS MANOR AREA SD,Algebra I,Historically Underperforming,24,12.5,20.800000000000004,20.800000000000004,45.8
PENNS MANOR AREA SD,Biology,All Students,57,8.800000000000002,49.1,29.799999999999997,12.3
PENNS MANOR AREA SD,Biology,Historically Underperforming,24,0.0,37.5,37.5,25.0
PENNS MANOR AREA SD,Literature,All Students,57,8.800000000000002,63.2,10.5,17.5
PENNS MANOR AREA SD,Literature,Historically Underperforming,24,0.0,58.3,12.5,29.2
PURCHASE LINE SD,Algebra I,All Students,54,14.800000000000002,38.9,37.0,9.300000000000002
PURCHASE LINE SD,Algebra I,Historically Underperforming,34,14.7,32.4,38.2,14.7
PURCHASE LINE SD,Biology,All Students,55,32.7,40.0,10.9,16.4
PURCHASE LINE SD,Biology,Historically Underperforming,35,40.0,25.7,11.4,22.899999999999995
PURCHASE LINE SD,Literature,All Students,55,16.4,54.50000000000001,21.8,7.3
PURCHASE LINE SD,Literature,Historically Underperforming,35,17.1,48.599999999999994,22.899999999999995,11.4
UNITED SD,Algebra I,All Students,74,18.9,59.5,17.6,4.1
UNITED SD,Algebra I,Historically Underperforming,33,9.1,51.5,30.3,9.1
UNITED SD,Biology,All Students,73,23.3,53.400000000000006,19.2,4.1
UNITED SD,Biology,Historically Underperforming,32,12.5,50.0,28.1,9.4
UNITED SD,Literature,All Students,73,13.699999999999998,72.6,9.6,4.1
UNITED SD,Literature,Historically Underperforming,32,0.0,68.8,21.9,9.4
BROCKWAY AREA SD,Algebra I,All Students,67,20.9,44.8,25.4,9.0
BROCKWAY AREA SD,Algebra I,Historically Underperforming,25,16.0,28.000000000000004,32.0,24.0
BROCKWAY AREA SD,Biology,All Students,67,28.4,38.8,22.4,10.4
BROCKWAY AREA SD,Biology,Historically Underperforming,25,24.0,24.0,24.0,28.000000000000004
BROCKWAY AREA SD,Literature,All Students,67,0.0,67.2,20.9,11.9
BROCKWAY AREA SD,Literature,Historically Underperforming,25,0.0,48.0,20.0,32.0
BROOKVILLE AREA SD,Algebra I,All Students,108,19.4,44.4,30.599999999999998,5.6
BROOKVILLE AREA SD,Algebra I,Historically Underperforming,53,11.3,39.6,37.7,11.3
BROOKVILLE AREA SD,Biology,All Students,108,9.300000000000002,43.5,38.0,9.300000000000002
BROOKVILLE AREA SD,Biology,Historically Underperforming,53,5.699999999999999,32.1,47.2,15.1
BROOKVILLE AREA SD,Literature,All Students,108,11.1,60.19999999999999,22.2,6.5
BROOKVILLE AREA SD,Literature,Historically Underperforming,53,9.4,50.9,28.300000000000004,11.3
JEFFERSON COUNTY-DUBOIS AVTS,Algebra I,All Students,77,2.6,26.0,59.699999999999996,11.700000000000001
JEFFERSON COUNTY-DUBOIS AVTS,Algebra I,Historically Underperforming,58,1.7000000000000002,24.1,58.599999999999994,15.5
JEFFERSON COUNTY-DUBOIS AVTS,Biology,All Students,77,1.3,20.8,50.6,27.3
JEFFERSON COUNTY-DUBOIS AVTS,Biology,Historically Underperforming,57,0.0,17.5,50.9,31.6
JEFFERSON COUNTY-DUBOIS AVTS,Literature,All Students,80,1.3,55.00000000000001,28.800000000000004,15.0
JEFFERSON COUNTY-DUBOIS AVTS,Literature,Historically Underperforming,60,1.7000000000000002,51.7,28.300000000000004,18.3
PUNXSUTAWNEY AREA SD,Algebra I,All Students,145,29.7,41.4,23.4,5.5
PUNXSUTAWNEY AREA SD,Algebra I,Historically Underperforming,79,16.5,40.5,34.2,8.9
PUNXSUTAWNEY AREA SD,Biology,All Students,145,16.6,67.6,7.6,8.3
PUNXSUTAWNEY AREA SD,Biology,Historically Underperforming,79,12.7,64.6,8.9,13.900000000000002
PUNXSUTAWNEY AREA SD,Literature,All Students,145,17.2,61.4,13.8,7.6
PUNXSUTAWNEY AREA SD,Literature,Historically Underperforming,79,7.6,59.5,20.300000000000004,12.7
JUNIATA COUNTY SD,Algebra I,All Students,240,12.8975,51.636250000000004,27.876249999999995,7.490000000000001
JUNIATA COUNTY SD,Algebra I,Historically Underperforming,98,6.106122448979593,42.88367346938776,34.68775510204082,16.322448979591837
JUNIATA COUNTY SD,Biology,All Students,236,30.96610169491526,35.61949152542373,24.984745762711864,8.466101694915253
JUNIATA COUNTY SD,Biology,Historically Underperforming,96,17.707291666666666,34.351041666666674,31.269791666666663,16.641666666666662
JUNIATA COUNTY SD,Literature,All Students,239,10.906694560669457,66.96485355648535,17.125941422594142,5.002510460251046
JUNIATA COUNTY SD,Literature,Historically Underperforming,97,5.164948453608247,61.86494845360825,22.709278350515465,10.329896907216494
ABINGTON HEIGHTS SD,Algebra I,All Students,227,48.0,40.1,11.9,0.0
ABINGTON HEIGHTS SD,Algebra I,Historically Underperforming,50,32.0,40.0,28.000000000000004,0.0
ABINGTON HEIGHTS SD,Biology,All Students,228,52.2,39.5,6.6000000000000005,1.8000000000000003
ABINGTON HEIGHTS SD,Biology,Historically Underperforming,56,32.1,35.7,25.0,7.1
ABINGTON HEIGHTS SD,Literature,All Students,239,18.0,77.0,4.2,0.8
ABINGTON HEIGHTS SD,Literature,Historically Underperforming,61,8.2,78.7,9.8,3.3000000000000003
CARBONDALE AREA SD,Algebra I,All Students,89,16.9,36.0,33.7,13.5
CARBONDALE AREA SD,Algebra I,Historically Underperforming,58,12.1,27.6,41.400000000000006,19.0
CARBONDALE AREA SD,Biology,All Students,88,25.0,37.5,18.199999999999996,19.300000000000004
CARBONDALE AREA SD,Biology,Historically Underperforming,57,17.5,31.6,24.6,26.3
CARBONDALE AREA SD,Literature,All Students,89,6.7,58.4,25.8,9.0
CARBONDALE AREA SD,Literature,Historically Underperforming,58,0.0,55.2,31.0,13.8
CTC OF LACKAWANNA COUNTY,Algebra I,All Students,1,NULL,NULL,NULL,NULL
CTC OF LACKAWANNA COUNTY,Algebra I,Historically Underperforming,1,NULL,NULL,NULL,NULL
CTC OF LACKAWANNA COUNTY,Biology,All Students,1,NULL,NULL,NULL,NULL
CTC OF LACKAWANNA COUNTY,Biology,Historically Underperforming,1,NULL,NULL,NULL,NULL
CTC OF LACKAWANNA COUNTY,Literature,All Students,1,NULL,NULL,NULL,NULL
CTC OF LACKAWANNA COUNTY,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
DUNMORE SD,Algebra I,All Students,113,31.0,45.1,18.6,5.3
DUNMORE SD,Algebra I,Historically Underperforming,34,14.7,41.2,29.4,14.7
DUNMORE SD,Biology,All Students,112,17.0,51.800000000000004,20.5,10.7
DUNMORE SD,Biology,Historically Underperforming,33,3.0,48.5,21.2,27.3
DUNMORE SD,Literature,All Students,112,16.1,67.0,11.6,5.4
DUNMORE SD,Literature,Historically Underperforming,33,3.0,60.6,18.2,18.2
LAKELAND SD,Algebra I,All Students,108,11.1,51.9,31.5,5.6
LAKELAND SD,Algebra I,Historically Underperforming,37,2.7,37.8,43.2,16.2
LAKELAND SD,Biology,All Students,107,19.6,52.300000000000004,15.9,12.1
LAKELAND SD,Biology,Historically Underperforming,38,2.6,50.0,18.4,28.9
LAKELAND SD,Literature,All Students,106,6.6000000000000005,65.1,24.5,3.8
LAKELAND SD,Literature,Historically Underperforming,37,2.7,45.89999999999999,40.5,10.8
MID VALLEY SD,Algebra I,All Students,104,16.3,35.6,36.5,11.5
MID VALLEY SD,Algebra I,Historically Underperforming,49,6.1,30.599999999999998,42.9,20.399999999999995
MID VALLEY SD,Biology,All Students,104,13.5,46.2,29.799999999999997,10.6
MID VALLEY SD,Biology,Historically Underperforming,49,2.0,46.9,34.699999999999996,16.3
MID VALLEY SD,Literature,All Students,104,9.6,62.5,22.1,5.800000000000001
MID VALLEY SD,Literature,Historically Underperforming,49,6.1,46.9,36.70000000000001,10.199999999999998
NORTH POCONO SD,Algebra I,All Students,191,15.7,53.400000000000006,25.7,5.2
NORTH POCONO SD,Algebra I,Historically Underperforming,78,15.4,39.7,33.3,11.5
NORTH POCONO SD,Biology,All Students,184,28.800000000000004,46.70000000000001,17.4,7.1
NORTH POCONO SD,Biology,Historically Underperforming,76,22.4,42.1,23.700000000000003,11.799999999999999
NORTH POCONO SD,Literature,All Students,183,12.000000000000002,63.4,21.9,2.7
NORTH POCONO SD,Literature,Historically Underperforming,74,4.1,59.5,31.1,5.4
OLD FORGE SD,Algebra I,All Students,47,10.600000000000001,57.4,27.699999999999996,4.3
OLD FORGE SD,Algebra I,Historically Underperforming,23,17.4,30.4,47.8,4.3
OLD FORGE SD,Biology,All Students,48,16.699999999999996,41.7,20.800000000000004,20.800000000000004
OLD FORGE SD,Biology,Historically Underperforming,24,8.3,33.3,20.800000000000004,37.5
OLD FORGE SD,Literature,All Students,48,6.3,62.5,22.9,8.3
OLD FORGE SD,Literature,Historically Underperforming,23,4.3,52.2,30.4,13.0
RIVERSIDE SD,Algebra I,All Students,110,17.3,40.0,37.3,5.5
RIVERSIDE SD,Algebra I,Historically Underperforming,54,13.0,31.5,44.4,11.1
RIVERSIDE SD,Biology,All Students,109,16.5,31.2,27.500000000000004,24.8
RIVERSIDE SD,Biology,Historically Underperforming,53,11.3,17.0,30.2,41.49999999999999
RIVERSIDE SD,Literature,All Students,108,10.2,45.4,35.2,9.300000000000002
RIVERSIDE SD,Literature,Historically Underperforming,53,9.4,28.300000000000004,49.1,13.200000000000001
SCRANTON SD,Algebra I,All Students,549,16.907468123861566,28.42750455373406,32.77103825136612,21.829690346083787
SCRANTON SD,Algebra I,Historically Underperforming,390,12.067948717948717,24.08974358974359,34.40128205128205,29.50384615384615
SCRANTON SD,Biology,All Students,562,11.877402135231318,30.037900355871884,25.789679715302487,32.1950177935943
SCRANTON SD,Biology,Historically Underperforming,400,8.4875,24.5,26.0,41.0125
SCRANTON SD,Literature,All Students,565,6.5145132743362835,51.324424778761056,24.777699115044246,17.383362831858406
SCRANTON SD,Literature,Historically Underperforming,404,5.410148514851485,44.31435643564357,27.25148514851485,23.024009900990098
VALLEY VIEW SD,Algebra I,All Students,168,20.8,48.8,26.200000000000003,4.2
VALLEY VIEW SD,Algebra I,Historically Underperforming,53,9.4,28.300000000000004,50.9,11.3
VALLEY VIEW SD,Biology,All Students,173,36.4,37.00000000000001,20.2,6.4
VALLEY VIEW SD,Biology,Historically Underperforming,56,10.7,37.5,35.7,16.1
VALLEY VIEW SD,Literature,All Students,169,14.2,72.2,10.1,3.6000000000000005
VALLEY VIEW SD,Literature,Historically Underperforming,51,3.9,60.8,25.5,9.8
