District,Subject,Demographic,Total_Students,p4,p5,p6,p7
UNITED SD,Algebra I,All Students,68,22.1,36.8,36.8,4.4
UNITED SD,Algebra I,Historically Underperforming,24,8.3,50.0,33.3,8.3
UNITED SD,Biology,All Students,22,13.600000000000001,63.6,18.199999999999996,4.5
UNITED SD,Biology,Historically Underperforming,5,NULL,NULL,NULL,NULL
UNITED SD,Literature,All Students,5,NULL,NULL,NULL,NULL
UNITED SD,Literature,Historically Underperforming,5,NULL,NULL,NULL,NULL
BROCKWAY AREA SD,Algebra I,All Students,66,27.3,37.9,28.800000000000004,6.1
BROCKWAY AREA SD,Algebra I,Historically Underperforming,24,33.3,33.3,16.699999999999996,16.699999999999996
BROCKWAY AREA SD,Biology,All Students,22,45.5,54.50000000000001,0.0,0.0
BROCKWAY AREA SD,Biology,Historically Underperforming,7,NULL,NULL,NULL,NULL
BROCKWAY AREA SD,Literature,All Students,4,NULL,NULL,NULL,NULL
BROCKWAY AREA SD,Literature,Historically Underperforming,4,NULL,NULL,NULL,NULL
BROOKVILLE AREA SD,Algebra I,All Students,86,27.9,45.3,22.1,4.7
BROOKVILLE AREA SD,Algebra I,Historically Underperforming,24,20.800000000000004,33.3,41.7,4.2
BROOKVILLE AREA SD,Biology,All Students,97,27.800000000000004,43.3,20.6,8.2
BROOKVILLE AREA SD,Biology,Historically Underperforming,33,12.1,36.4,36.4,15.2
BROOKVILLE AREA SD,Literature,All Students,5,NULL,NULL,NULL,NULL
BROOKVILLE AREA SD,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
JEFFERSON COUNTY-DUBOIS AVTS,Algebra I,All Students,29,10.3,41.400000000000006,44.8,3.4000000000000004
JEFFERSON COUNTY-DUBOIS AVTS,Algebra I,Historically Underperforming,15,6.7,26.700000000000003,60.0,6.7
JEFFERSON COUNTY-DUBOIS AVTS,Biology,All Students,19,5.299999999999999,78.9,15.8,0.0
JEFFERSON COUNTY-DUBOIS AVTS,Biology,Historically Underperforming,10,NULL,NULL,NULL,NULL
PUNXSUTAWNEY AREA SD,Algebra I,All Students,92,38.0,40.2,18.5,3.3000000000000003
PUNXSUTAWNEY AREA SD,Algebra I,Historically Underperforming,51,39.2,31.4,23.5,5.9
PUNXSUTAWNEY AREA SD,Biology,All Students,110,34.5,43.6,13.600000000000001,8.2
PUNXSUTAWNEY AREA SD,Biology,Historically Underperforming,67,28.4,41.8,16.4,13.4
PUNXSUTAWNEY AREA SD,Literature,All Students,3,NULL,NULL,NULL,NULL
PUNXSUTAWNEY AREA SD,Literature,Historically Underperforming,3,NULL,NULL,NULL,NULL
JUNIATA COUNTY SD,Algebra I,All Students,179,17.350279329608938,29.584357541899443,40.77597765363129,12.320670391061455
JUNIATA COUNTY SD,Algebra I,Historically Underperforming,86,6.983720930232558,26.72325581395349,43.04651162790698,23.215116279069772
JUNIATA COUNTY SD,Biology,All Students,48,60.43958333333334,27.066666666666666,10.379166666666666,2.054166666666667
JUNIATA COUNTY SD,Biology,Historically Underperforming,15,NULL,NULL,NULL,NULL
JUNIATA COUNTY SD,Literature,All Students,4,NULL,NULL,NULL,NULL
JUNIATA COUNTY SD,Literature,Historically Underperforming,3,NULL,NULL,NULL,NULL
ABINGTON HEIGHTS SD,Algebra I,All Students,211,39.3,40.8,18.0,1.9000000000000004
ABINGTON HEIGHTS SD,Algebra I,Historically Underperforming,55,25.5,41.8,27.3,5.5
ABINGTON HEIGHTS SD,Biology,All Students,3,NULL,NULL,NULL,NULL
ABINGTON HEIGHTS SD,Biology,Historically Underperforming,1,NULL,NULL,NULL,NULL
ABINGTON HEIGHTS SD,Literature,All Students,223,17.900000000000002,70.4,10.3,1.3000000000000003
ABINGTON HEIGHTS SD,Literature,Historically Underperforming,67,5.999999999999999,73.1,16.4,4.5
CARBONDALE AREA SD,Algebra I,All Students,102,14.7,27.500000000000004,35.3,22.5
CARBONDALE AREA SD,Algebra I,Historically Underperforming,72,9.7,23.6,37.5,29.2
CARBONDALE AREA SD,Biology,All Students,2,NULL,NULL,NULL,NULL
DUNMORE SD,Algebra I,All Students,92,23.9,39.1,33.7,3.3000000000000003
DUNMORE SD,Algebra I,Historically Underperforming,25,20.0,28.000000000000004,48.0,4.0
DUNMORE SD,Biology,All Students,49,12.2,48.99999999999999,30.599999999999998,8.2
DUNMORE SD,Biology,Historically Underperforming,6,NULL,NULL,NULL,NULL
LAKELAND SD,Algebra I,All Students,72,8.3,52.800000000000004,31.900000000000002,6.9
LAKELAND SD,Algebra I,Historically Underperforming,18,0.0,50.0,33.3,16.7
LAKELAND SD,Biology,All Students,47,40.4,44.7,12.8,2.1
LAKELAND SD,Biology,Historically Underperforming,6,NULL,NULL,NULL,NULL
LAKELAND SD,Literature,All Students,2,NULL,NULL,NULL,NULL
LAKELAND SD,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
MID VALLEY SD,Algebra I,All Students,136,5.1,34.6,39.7,20.6
MID VALLEY SD,Algebra I,Historically Underperforming,69,4.3,18.8,37.7,39.1
MID VALLEY SD,Biology,All Students,3,NULL,NULL,NULL,NULL
MID VALLEY SD,Biology,Historically Underperforming,3,NULL,NULL,NULL,NULL
MID VALLEY SD,Literature,All Students,1,NULL,NULL,NULL,NULL
MID VALLEY SD,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
NORTH POCONO SD,Algebra I,All Students,177,32.8,39.0,24.299999999999997,4.0
NORTH POCONO SD,Algebra I,Historically Underperforming,42,19.0,38.099999999999994,35.7,7.1
NORTH POCONO SD,Biology,All Students,50,80.0,14.000000000000002,4.0,2.0
NORTH POCONO SD,Biology,Historically Underperforming,2,NULL,NULL,NULL,NULL
NORTH POCONO SD,Literature,All Students,3,NULL,NULL,NULL,NULL
NORTH POCONO SD,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
OLD FORGE SD,Algebra I,All Students,52,13.5,46.2,38.5,1.9
OLD FORGE SD,Algebra I,Historically Underperforming,19,5.299999999999999,42.1,47.400000000000006,5.299999999999999
OLD FORGE SD,Biology,All Students,25,32.0,64.0,0.0,4.0
OLD FORGE SD,Biology,Historically Underperforming,7,NULL,NULL,NULL,NULL
RIVERSIDE SD,Algebra I,All Students,88,27.3,29.5,26.1,17.0
RIVERSIDE SD,Algebra I,Historically Underperforming,50,18.0,24.0,32.0,26.0
RIVERSIDE SD,Biology,All Students,6,NULL,NULL,NULL,NULL
RIVERSIDE SD,Biology,Historically Underperforming,6,NULL,NULL,NULL,NULL
RIVERSIDE SD,Literature,All Students,8,NULL,NULL,NULL,NULL
RIVERSIDE SD,Literature,Historically Underperforming,8,NULL,NULL,NULL,NULL
SCRANTON SD,Algebra I,All Students,282,23.357446808510637,42.94787234042553,26.953191489361707,6.693617021276596
SCRANTON SD,Algebra I,Historically Underperforming,174,17.847701149425287,42.52988505747126,29.321264367816095,10.350000000000001
SCRANTON SD,Biology,All Students,76,47.376315789473686,36.81842105263158,5.250000000000001,10.499999999999998
SCRANTON SD,Biology,Historically Underperforming,24,33.31249999999999,20.812499999999996,0.0,8.3125
SCRANTON SD,Literature,All Students,7,NULL,NULL,NULL,NULL
SCRANTON SD,Literature,Historically Underperforming,6,NULL,NULL,NULL,NULL
VALLEY VIEW SD,Algebra I,All Students,168,23.2,50.0,24.4,2.4
VALLEY VIEW SD,Algebra I,Historically Underperforming,49,22.4,32.7,36.70000000000001,8.2
VALLEY VIEW SD,Biology,All Students,4,NULL,NULL,NULL,NULL
VALLEY VIEW SD,Biology,Historically Underperforming,1,NULL,NULL,NULL,NULL
VALLEY VIEW SD,Literature,All Students,2,NULL,NULL,NULL,NULL
VALLEY VIEW SD,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
COCALICO SD,Algebra I,All Students,197,33.0,46.7,17.8,2.5000000000000004
COCALICO SD,Algebra I,Historically Underperforming,69,28.999999999999996,36.2,28.999999999999996,5.8
COCALICO SD,Biology,All Students,26,38.5,15.399999999999997,34.6,11.5
COCALICO SD,Biology,Historically Underperforming,13,23.1,15.399999999999997,38.5,23.1
COCALICO SD,Literature,All Students,9,NULL,NULL,NULL,NULL
COCALICO SD,Literature,Historically Underperforming,8,NULL,NULL,NULL,NULL
COLUMBIA BOROUGH SD,Algebra I,All Students,74,6.800000000000001,37.8,33.8,21.6
COLUMBIA BOROUGH SD,Algebra I,Historically Underperforming,40,0.0,27.500000000000004,40.0,32.5
COLUMBIA BOROUGH SD,Biology,All Students,9,NULL,NULL,NULL,NULL
COLUMBIA BOROUGH SD,Biology,Historically Underperforming,9,NULL,NULL,NULL,NULL
COLUMBIA BOROUGH SD,Literature,All Students,23,0.0,4.3,47.8,47.8
COLUMBIA BOROUGH SD,Literature,Historically Underperforming,20,0.0,5.0,50.0,45.0
CONESTOGA VALLEY SD,Algebra I,All Students,299,41.5,34.8,19.7,4.0
CONESTOGA VALLEY SD,Algebra I,Historically Underperforming,107,24.299999999999997,33.60000000000001,33.60000000000001,8.400000000000002
CONESTOGA VALLEY SD,Biology,All Students,62,46.8,41.9,0.0,11.3
CONESTOGA VALLEY SD,Biology,Historically Underperforming,13,15.399999999999997,46.2,0.0,38.5
CONESTOGA VALLEY SD,Literature,All Students,5,NULL,NULL,NULL,NULL
CONESTOGA VALLEY SD,Literature,Historically Underperforming,4,NULL,NULL,NULL,NULL
DONEGAL SD,Algebra I,All Students,182,35.2,29.100000000000005,31.900000000000002,3.8
DONEGAL SD,Algebra I,Historically Underperforming,68,22.1,23.5,47.099999999999994,7.400000000000001
DONEGAL SD,Biology,All Students,15,66.7,13.3,6.7,13.3
DONEGAL SD,Biology,Historically Underperforming,5,NULL,NULL,NULL,NULL
DONEGAL SD,Literature,All Students,18,11.1,16.7,38.9,33.3
DONEGAL SD,Literature,Historically Underperforming,13,7.699999999999998,15.399999999999997,38.5,38.5
EASTERN LANCASTER COUNTY SD,Algebra I,All Students,158,50.6,34.2,8.9,6.3
EASTERN LANCASTER COUNTY SD,Algebra I,Historically Underperforming,47,38.3,27.699999999999996,17.0,17.0
EASTERN LANCASTER COUNTY SD,Biology,All Students,68,36.8,39.7,13.200000000000001,10.3
EASTERN LANCASTER COUNTY SD,Biology,Historically Underperforming,23,13.0,30.4,26.1,30.4
EASTERN LANCASTER COUNTY SD,Literature,All Students,15,26.700000000000003,13.3,26.700000000000003,33.3
EASTERN LANCASTER COUNTY SD,Literature,Historically Underperforming,10,NULL,NULL,NULL,NULL
ELIZABETHTOWN AREA SD,Algebra I,All Students,298,38.9,28.9,26.8,5.4
ELIZABETHTOWN AREA SD,Algebra I,Historically Underperforming,88,17.0,21.6,47.70000000000001,13.600000000000001
ELIZABETHTOWN AREA SD,Biology,All Students,12,33.3,16.699999999999996,33.3,16.699999999999996
ELIZABETHTOWN AREA SD,Biology,Historically Underperforming,3,NULL,NULL,NULL,NULL
ELIZABETHTOWN AREA SD,Literature,All Students,10,NULL,NULL,NULL,NULL
ELIZABETHTOWN AREA SD,Literature,Historically Underperforming,6,NULL,NULL,NULL,NULL
EPHRATA AREA SD,Algebra I,All Students,278,40.3,39.6,14.7,5.4
EPHRATA AREA SD,Algebra I,Historically Underperforming,117,26.5,35.9,24.8,12.8
EPHRATA AREA SD,Biology,All Students,26,15.399999999999997,26.899999999999995,30.799999999999994,26.899999999999995
EPHRATA AREA SD,Biology,Historically Underperforming,17,5.9,23.5,29.4,41.2
EPHRATA AREA SD,Literature,All Students,34,2.9,32.4,26.5,38.2
EPHRATA AREA SD,Literature,Historically Underperforming,25,0.0,24.0,28.000000000000004,48.0
HEMPFIELD SD,Algebra I,All Students,425,45.2,32.9,18.8,3.1000000000000005
HEMPFIELD SD,Algebra I,Historically Underperforming,130,33.1,29.2,31.5,6.200000000000001
HEMPFIELD SD,Biology,All Students,20,70.0,5.0,15.0,10.0
HEMPFIELD SD,Biology,Historically Underperforming,5,NULL,NULL,NULL,NULL
HEMPFIELD SD,Literature,All Students,3,NULL,NULL,NULL,NULL
HEMPFIELD SD,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
LA ACADEMIA PARTNERSHIP CHARTER SCHOOL,Algebra I,All Students,16,0.0,6.3,31.3,62.5
LA ACADEMIA PARTNERSHIP CHARTER SCHOOL,Algebra I,Historically Underperforming,16,0.0,6.3,31.3,62.5
LA ACADEMIA PARTNERSHIP CHARTER SCHOOL,Biology,All Students,15,0.0,0.0,6.7,93.3
LA ACADEMIA PARTNERSHIP CHARTER SCHOOL,Biology,Historically Underperforming,15,0.0,0.0,6.7,93.3
LAMPETER-STRASBURG SD,Algebra I,All Students,212,39.2,34.4,18.9,7.5
LAMPETER-STRASBURG SD,Algebra I,Historically Underperforming,74,20.3,28.4,31.1,20.3
LAMPETER-STRASBURG SD,Biology,All Students,74,43.2,23.0,28.4,5.4
LAMPETER-STRASBURG SD,Biology,Historically Underperforming,29,31.0,6.9,48.3,13.8
LAMPETER-STRASBURG SD,Literature,All Students,43,0.0,11.6,55.8,32.6
LAMPETER-STRASBURG SD,Literature,Historically Underperforming,28,0.0,3.5999999999999996,46.4,50.0
LANCASTER COUNTY CTC,Algebra I,All Students,9,NULL,NULL,NULL,NULL
LANCASTER COUNTY CTC,Algebra I,Historically Underperforming,8,NULL,NULL,NULL,NULL
LANCASTER COUNTY CTC,Biology,All Students,6,NULL,NULL,NULL,NULL
LANCASTER COUNTY CTC,Biology,Historically Underperforming,5,NULL,NULL,NULL,NULL
LANCASTER COUNTY CTC,Literature,All Students,3,NULL,NULL,NULL,NULL
LANCASTER COUNTY CTC,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
LANCASTER SD,Algebra I,All Students,288,16.683333333333334,31.624999999999996,32.333333333333336,19.45
LANCASTER SD,Algebra I,Historically Underperforming,249,10.800803212851406,31.76706827309237,35.357831325301206,22.074297188755022
LANCASTER SD,Biology,All Students,171,26.273684210526316,33.93684210526317,16.917543859649122,22.780701754385966
LANCASTER SD,Biology,Historically Underperforming,138,19.588405797101448,35.49275362318841,18.87101449275362,26.047826086956523
LANCASTER SD,Literature,All Students,34,5.888235294117647,17.61764705882353,17.623529411764704,58.805882352941175
LANCASTER SD,Literature,Historically Underperforming,32,3.125,15.6125,18.75,62.5125
MANHEIM CENTRAL SD,Algebra I,All Students,185,31.900000000000002,46.5,16.8,4.8999999999999995
MANHEIM CENTRAL SD,Algebra I,Historically Underperforming,48,22.9,37.5,22.9,16.699999999999996
MANHEIM CENTRAL SD,Biology,All Students,17,52.900000000000006,0.0,35.3,11.8
MANHEIM CENTRAL SD,Biology,Historically Underperforming,11,36.39999999999999,0.0,45.5,18.199999999999996
MANHEIM CENTRAL SD,Literature,All Students,5,NULL,NULL,NULL,NULL
MANHEIM CENTRAL SD,Literature,Historically Underperforming,5,NULL,NULL,NULL,NULL
MANHEIM TOWNSHIP SD,Algebra I,All Students,303,54.50000000000001,27.1,12.5,5.900000000000001
MANHEIM TOWNSHIP SD,Algebra I,Historically Underperforming,81,24.700000000000003,25.900000000000002,32.1,17.3
MANHEIM TOWNSHIP SD,Biology,All Students,43,39.49999999999999,14.000000000000002,20.9,25.6
MANHEIM TOWNSHIP SD,Biology,Historically Underperforming,18,5.6000000000000005,16.7,27.800000000000004,50.0
MANHEIM TOWNSHIP SD,Literature,All Students,4,NULL,NULL,NULL,NULL
PENN MANOR SD,Algebra I,All Students,298,57.4,26.5,8.1,8.1
PENN MANOR SD,Algebra I,Historically Underperforming,114,36.8,26.3,17.5,19.299999999999997
PENN MANOR SD,Biology,All Students,48,52.1,27.1,8.3,12.5
PENN MANOR SD,Biology,Historically Underperforming,21,19.0,33.3,19.0,28.6
PENN MANOR SD,Literature,All Students,16,0.0,37.5,6.3,56.3
PENN MANOR SD,Literature,Historically Underperforming,11,0.0,18.199999999999996,0.0,81.8
PEQUEA VALLEY SD,Algebra I,All Students,104,22.1,46.2,24.000000000000004,7.699999999999998
PEQUEA VALLEY SD,Algebra I,Historically Underperforming,48,10.400000000000002,50.0,25.0,14.6
PEQUEA VALLEY SD,Biology,All Students,6,NULL,NULL,NULL,NULL
PEQUEA VALLEY SD,Biology,Historically Underperforming,4,NULL,NULL,NULL,NULL
PEQUEA VALLEY SD,Literature,All Students,3,NULL,NULL,NULL,NULL
PEQUEA VALLEY SD,Literature,Historically Underperforming,3,NULL,NULL,NULL,NULL
SOLANCO SD,Algebra I,All Students,208,21.6,36.1,35.6,6.7
SOLANCO SD,Algebra I,Historically Underperforming,73,13.699999999999998,26.0,43.8,16.4
SOLANCO SD,Biology,All Students,90,62.2,28.9,4.4,4.4
SOLANCO SD,Biology,Historically Underperforming,27,51.9,18.5,14.800000000000002,14.800000000000002
SOLANCO SD,Literature,All Students,9,NULL,NULL,NULL,NULL
SOLANCO SD,Literature,Historically Underperforming,8,NULL,NULL,NULL,NULL
WARWICK SD,Algebra I,All Students,251,39.8,47.8,8.4,4.0
WARWICK SD,Algebra I,Historically Underperforming,54,35.2,29.600000000000005,22.2,13.0
WARWICK SD,Biology,All Students,240,59.599999999999994,33.8,4.6,2.1
WARWICK SD,Biology,Historically Underperforming,43,39.49999999999999,37.2,14.000000000000002,9.3
WARWICK SD,Literature,All Students,7,NULL,NULL,NULL,NULL
WARWICK SD,Literature,Historically Underperforming,5,NULL,NULL,NULL,NULL
ELLWOOD CITY AREA SD,Algebra I,All Students,95,29.5,38.9,27.399999999999995,4.2
ELLWOOD CITY AREA SD,Algebra I,Historically Underperforming,35,28.6,31.4,34.3,5.7
ELLWOOD CITY AREA SD,Biology,All Students,52,42.3,48.1,7.699999999999998,1.9
ELLWOOD CITY AREA SD,Biology,Historically Underperforming,16,37.5,56.3,6.3,0.0
ELLWOOD CITY AREA SD,Literature,All Students,2,NULL,NULL,NULL,NULL
ELLWOOD CITY AREA SD,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
LAUREL SD,Algebra I,All Students,84,27.399999999999995,42.9,27.399999999999995,2.4
LAUREL SD,Algebra I,Historically Underperforming,27,22.2,25.900000000000002,48.10000000000001,3.7000000000000006
LAUREL SD,Biology,All Students,85,32.9,45.89999999999999,20.0,1.2
LAUREL SD,Biology,Historically Underperforming,29,24.1,34.5,37.9,3.4000000000000004
LAWRENCE COUNTY CTC,Algebra I,All Students,61,8.2,23.0,49.2,19.7
LAWRENCE COUNTY CTC,Algebra I,Historically Underperforming,37,13.5,16.2,51.4,18.9
LAWRENCE COUNTY CTC,Biology,All Students,16,12.5,31.3,43.8,12.5
LAWRENCE COUNTY CTC,Biology,Historically Underperforming,9,NULL,NULL,NULL,NULL
LAWRENCE COUNTY CTC,Literature,All Students,2,NULL,NULL,NULL,NULL
LAWRENCE COUNTY CTC,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
MOHAWK AREA SD,Algebra I,All Students,97,37.1,26.8,29.9,6.2
MOHAWK AREA SD,Algebra I,Historically Underperforming,33,15.2,21.2,48.5,15.2
MOHAWK AREA SD,Biology,All Students,32,50.0,43.8,6.3,0.0
MOHAWK AREA SD,Biology,Historically Underperforming,2,NULL,NULL,NULL,NULL
MOHAWK AREA SD,Literature,All Students,8,NULL,NULL,NULL,NULL
MOHAWK AREA SD,Literature,Historically Underperforming,8,NULL,NULL,NULL,NULL
NESHANNOCK TOWNSHIP SD,Algebra I,All Students,92,13.0,56.49999999999999,26.1,4.3
NESHANNOCK TOWNSHIP SD,Algebra I,Historically Underperforming,21,9.5,38.099999999999994,38.099999999999994,14.3
NEW CASTLE AREA SD,Algebra I,All Students,115,14.800000000000002,33.0,33.9,18.3
NEW CASTLE AREA SD,Algebra I,Historically Underperforming,70,10.0,24.299999999999997,42.9,22.899999999999995
NEW CASTLE AREA SD,Biology,All Students,64,7.8,64.1,12.5,15.6
NEW CASTLE AREA SD,Biology,Historically Underperforming,34,5.9,52.900000000000006,17.6,23.5
NEW CASTLE AREA SD,Literature,All Students,13,0.0,30.799999999999994,23.1,46.2
NEW CASTLE AREA SD,Literature,Historically Underperforming,10,NULL,NULL,NULL,NULL
SHENANGO AREA SD,Algebra I,All Students,65,30.8,52.300000000000004,12.3,4.6
SHENANGO AREA SD,Algebra I,Historically Underperforming,19,5.299999999999999,63.2,15.8,15.8
SHENANGO AREA SD,Biology,All Students,30,70.0,26.700000000000003,0.0,3.3000000000000003
SHENANGO AREA SD,Biology,Historically Underperforming,3,NULL,NULL,NULL,NULL
UNION AREA SD,Algebra I,All Students,22,27.3,50.0,22.7,0.0
UNION AREA SD,Algebra I,Historically Underperforming,13,30.799999999999994,53.79999999999999,15.399999999999997,0.0
UNION AREA SD,Biology,All Students,27,25.900000000000002,40.7,18.5,14.800000000000002
UNION AREA SD,Biology,Historically Underperforming,17,17.6,35.3,23.5,23.5
WILMINGTON AREA SD,Algebra I,All Students,60,25.0,51.7,20.0,3.3000000000000003
WILMINGTON AREA SD,Algebra I,Historically Underperforming,9,NULL,NULL,NULL,NULL
WILMINGTON AREA SD,Biology,All Students,65,44.6,41.5,10.8,3.1000000000000005
WILMINGTON AREA SD,Biology,Historically Underperforming,12,25.0,33.3,33.3,8.3
WILMINGTON AREA SD,Literature,All Students,1,NULL,NULL,NULL,NULL
ANNVILLE-CLEONA SD,Algebra I,All Students,88,13.600000000000001,40.9,35.2,10.2
ANNVILLE-CLEONA SD,Algebra I,Historically Underperforming,26,11.5,30.799999999999994,34.6,23.1
ANNVILLE-CLEONA SD,Biology,All Students,5,NULL,NULL,NULL,NULL
ANNVILLE-CLEONA SD,Biology,Historically Underperforming,3,NULL,NULL,NULL,NULL
ANNVILLE-CLEONA SD,Literature,All Students,1,NULL,NULL,NULL,NULL
ANNVILLE-CLEONA SD,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
CORNWALL-LEBANON SD,Algebra I,All Students,306,36.9,40.5,16.3,6.200000000000001
CORNWALL-LEBANON SD,Algebra I,Historically Underperforming,114,24.6,39.5,21.1,14.899999999999999
CORNWALL-LEBANON SD,Biology,All Students,347,31.4,38.9,22.5,7.200000000000001
CORNWALL-LEBANON SD,Biology,Historically Underperforming,133,18.0,39.1,27.800000000000004,15.0
CORNWALL-LEBANON SD,Literature,All Students,36,2.8000000000000003,36.1,16.7,44.4
CORNWALL-LEBANON SD,Literature,Historically Underperforming,27,0.0,22.2,18.5,59.3
EASTERN LEBANON COUNTY SD,Algebra I,All Students,118,26.3,53.400000000000006,14.400000000000002,5.9
EASTERN LEBANON COUNTY SD,Algebra I,Historically Underperforming,34,11.8,44.1,23.5,20.6
EASTERN LEBANON COUNTY SD,Biology,All Students,141,22.7,46.1,27.0,4.3
EASTERN LEBANON COUNTY SD,Biology,Historically Underperforming,44,11.4,34.1,45.5,9.099999999999998
EASTERN LEBANON COUNTY SD,Literature,All Students,14,14.3,0.0,21.4,64.3
EASTERN LEBANON COUNTY SD,Literature,Historically Underperforming,11,9.099999999999998,0.0,18.199999999999996,72.7
LEBANON COUNTY CTC,Algebra I,All Students,1,NULL,NULL,NULL,NULL
LEBANON COUNTY CTC,Literature,All Students,1,NULL,NULL,NULL,NULL
LEBANON COUNTY CTC,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
LEBANON SD,Algebra I,All Students,251,4.8,27.1,43.4,24.7
LEBANON SD,Algebra I,Historically Underperforming,172,3.5000000000000004,20.3,44.800000000000004,31.4
LEBANON SD,Biology,All Students,35,0.0,2.9,37.1,60.0
LEBANON SD,Biology,Historically Underperforming,32,0.0,0.0,40.6,59.4
LEBANON SD,Literature,All Students,43,0.0,11.6,34.9,53.5
LEBANON SD,Literature,Historically Underperforming,40,0.0,10.0,32.5,57.49999999999999
NORTHERN LEBANON SD,Algebra I,All Students,132,10.6,36.4,35.6,17.4
NORTHERN LEBANON SD,Algebra I,Historically Underperforming,52,1.9,19.2,42.3,36.5
NORTHERN LEBANON SD,Biology,All Students,39,20.5,33.3,15.4,30.8
NORTHERN LEBANON SD,Biology,Historically Underperforming,13,0.0,30.799999999999994,23.1,46.2
NORTHERN LEBANON SD,Literature,All Students,10,NULL,NULL,NULL,NULL
NORTHERN LEBANON SD,Literature,Historically Underperforming,7,NULL,NULL,NULL,NULL
PALMYRA AREA SD,Algebra I,All Students,258,41.9,39.5,18.2,0.4
PALMYRA AREA SD,Algebra I,Historically Underperforming,63,31.7,28.6,38.1,1.6
PALMYRA AREA SD,Biology,All Students,35,60.0,14.3,17.1,8.6
PALMYRA AREA SD,Biology,Historically Underperforming,11,27.3,27.3,27.3,18.199999999999996
PALMYRA AREA SD,Literature,All Students,11,9.099999999999998,27.3,27.3,36.39999999999999
PALMYRA AREA SD,Literature,Historically Underperforming,10,NULL,NULL,NULL,NULL
ALLENTOWN CITY SD,Algebra I,All Students,639,6.431924882629109,25.189827856025044,40.52253521126761,27.855712050078253
ALLENTOWN CITY SD,Algebra I,Historically Underperforming,481,4.601455301455301,20.190852390852392,42.61413721413721,32.64927234927235
ALLENTOWN CITY SD,Biology,All Students,216,16.211574074074072,37.506018518518516,17.120833333333334,26.85925925925926
ALLENTOWN CITY SD,Biology,Historically Underperforming,154,11.011688311688312,31.82987012987013,20.78116883116883,34.429220779220785
ALLENTOWN CITY SD,Literature,All Students,48,0.0,2.09375,22.943749999999994,56.243750000000006
ALLENTOWN CITY SD,Literature,Historically Underperforming,45,0.0,2.2088888888888887,22.231111111111108,59.973333333333336
CATASAUQUA AREA SD,Algebra I,All Students,111,9.0,35.1,38.7,17.1
CATASAUQUA AREA SD,Algebra I,Historically Underperforming,60,5.0,16.7,55.00000000000001,23.3
CATASAUQUA AREA SD,Biology,All Students,2,NULL,NULL,NULL,NULL
CATASAUQUA AREA SD,Biology,Historically Underperforming,2,NULL,NULL,NULL,NULL
CATASAUQUA AREA SD,Literature,All Students,9,NULL,NULL,NULL,NULL
CATASAUQUA AREA SD,Literature,Historically Underperforming,6,NULL,NULL,NULL,NULL
EAST PENN SD,Algebra I,All Students,598,28.800000000000004,37.3,27.800000000000004,6.2
EAST PENN SD,Algebra I,Historically Underperforming,143,9.8,28.000000000000004,43.4,18.9
EAST PENN SD,Biology,All Students,173,66.5,26.0,6.4,1.2
EAST PENN SD,Biology,Historically Underperforming,22,45.5,27.3,18.199999999999996,9.099999999999998
EAST PENN SD,Literature,All Students,8,NULL,NULL,NULL,NULL
EAST PENN SD,Literature,Historically Underperforming,4,NULL,NULL,NULL,NULL
EXECUTIVE EDUCATION ACADEMY CHARTER SCHOOL,Algebra I,All Students,97,8.2,15.5,48.50000000000001,27.800000000000004
EXECUTIVE EDUCATION ACADEMY CHARTER SCHOOL,Algebra I,Historically Underperforming,69,5.8,13.0,52.2,28.999999999999996
EXECUTIVE EDUCATION ACADEMY CHARTER SCHOOL,Biology,All Students,5,NULL,NULL,NULL,NULL
EXECUTIVE EDUCATION ACADEMY CHARTER SCHOOL,Biology,Historically Underperforming,5,NULL,NULL,NULL,NULL
EXECUTIVE EDUCATION ACADEMY CHARTER SCHOOL,Literature,All Students,2,NULL,NULL,NULL,NULL
EXECUTIVE EDUCATION ACADEMY CHARTER SCHOOL,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
INNOVATIVE ARTS ACADEMY CS,Algebra I,All Students,51,0.0,2.0,21.6,76.5
INNOVATIVE ARTS ACADEMY CS,Algebra I,Historically Underperforming,46,0.0,2.1999999999999997,17.4,80.4
INNOVATIVE ARTS ACADEMY CS,Biology,All Students,1,NULL,NULL,NULL,NULL
INNOVATIVE ARTS ACADEMY CS,Biology,Historically Underperforming,1,NULL,NULL,NULL,NULL
INNOVATIVE ARTS ACADEMY CS,Literature,All Students,3,NULL,NULL,NULL,NULL
INNOVATIVE ARTS ACADEMY CS,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
LEHIGH CAREER & TECHNICAL INSTITUTE,Algebra I,All Students,23,0.0,47.8,39.1,13.0
