District,Subject,Demographic,Total_Students,p4,p5,p6,p7
ELLWOOD CITY AREA SD,Algebra I,All Students,118,12.7,61.0,24.6,1.7000000000000002
ELLWOOD CITY AREA SD,Algebra I,Historically Underperforming,36,11.1,52.800000000000004,30.599999999999998,5.6000000000000005
ELLWOOD CITY AREA SD,Biology,All Students,116,23.3,45.7,25.900000000000002,5.2
ELLWOOD CITY AREA SD,Biology,Historically Underperforming,36,16.7,36.1,36.1,11.1
ELLWOOD CITY AREA SD,Literature,All Students,116,6.0,71.6,18.1,4.3
ELLWOOD CITY AREA SD,Literature,Historically Underperforming,36,0.0,63.9,25.0,11.1
LAUREL SD,Algebra I,All Students,71,19.7,62.0,8.5,9.9
LAUREL SD,Algebra I,Historically Underperforming,22,13.600000000000001,45.5,13.600000000000001,27.3
LAUREL SD,Biology,All Students,71,42.3,46.5,2.8,8.5
LAUREL SD,Biology,Historically Underperforming,22,18.199999999999996,50.0,4.5,27.3
LAUREL SD,Literature,All Students,71,12.7,74.6,2.8,9.9
LAUREL SD,Literature,Historically Underperforming,22,4.5,59.099999999999994,4.5,31.8
LAWRENCE CO AVTS,Algebra I,All Students,124,3.2,35.5,48.4,12.9
LAWRENCE CO AVTS,Algebra I,Historically Underperforming,88,2.3,30.7,48.89999999999999,18.199999999999996
LAWRENCE CO AVTS,Biology,All Students,122,0.0,32.0,44.3,23.8
LAWRENCE CO AVTS,Biology,Historically Underperforming,87,0.0,26.400000000000002,46.0,27.6
LAWRENCE CO AVTS,Literature,All Students,123,0.8,53.7,30.099999999999998,15.4
LAWRENCE CO AVTS,Literature,Historically Underperforming,88,1.1,45.5,34.1,19.300000000000004
MOHAWK AREA SD,Algebra I,All Students,80,22.5,57.49999999999999,16.3,3.8
MOHAWK AREA SD,Algebra I,Historically Underperforming,33,21.2,57.60000000000001,12.1,9.1
MOHAWK AREA SD,Biology,All Students,81,22.2,44.4,27.200000000000003,6.2
MOHAWK AREA SD,Biology,Historically Underperforming,34,5.9,47.099999999999994,35.3,11.8
MOHAWK AREA SD,Literature,All Students,81,7.400000000000001,74.1,14.800000000000002,3.7000000000000006
MOHAWK AREA SD,Literature,Historically Underperforming,34,0.0,67.6,23.5,8.8
NESHANNOCK TOWNSHIP SD,Algebra I,All Students,91,25.3,54.89999999999999,18.7,1.1
NESHANNOCK TOWNSHIP SD,Algebra I,Historically Underperforming,27,14.800000000000002,55.60000000000001,25.900000000000002,3.7000000000000006
NESHANNOCK TOWNSHIP SD,Biology,All Students,92,17.4,58.70000000000001,18.5,5.4
NESHANNOCK TOWNSHIP SD,Biology,Historically Underperforming,27,22.2,40.7,18.5,18.5
NESHANNOCK TOWNSHIP SD,Literature,All Students,92,12.0,77.2,8.7,2.1999999999999997
NESHANNOCK TOWNSHIP SD,Literature,Historically Underperforming,27,7.400000000000001,66.7,18.5,7.400000000000001
NEW CASTLE AREA SD,Algebra I,All Students,142,12.7,49.3,33.1,4.9
NEW CASTLE AREA SD,Algebra I,Historically Underperforming,79,5.1,40.5,45.6,8.9
NEW CASTLE AREA SD,Biology,All Students,142,3.5000000000000004,57.70000000000001,31.0,7.7
NEW CASTLE AREA SD,Biology,Historically Underperforming,79,2.5,43.0,40.5,13.900000000000002
NEW CASTLE AREA SD,Literature,All Students,142,2.8,69.7,23.199999999999996,4.2
NEW CASTLE AREA SD,Literature,Historically Underperforming,79,1.3,58.20000000000001,34.2,6.3
SHENANGO AREA SD,Algebra I,All Students,79,31.6,55.7,8.9,3.8
SHENANGO AREA SD,Algebra I,Historically Underperforming,26,7.699999999999998,73.1,7.699999999999998,11.5
SHENANGO AREA SD,Biology,All Students,79,26.6,62.0,7.6,3.8
SHENANGO AREA SD,Biology,Historically Underperforming,26,19.2,57.70000000000001,11.5,11.5
SHENANGO AREA SD,Literature,All Students,79,6.3,86.10000000000001,7.6,0.0
SHENANGO AREA SD,Literature,Historically Underperforming,26,3.8,84.6,11.5,0.0
UNION AREA SD,Algebra I,All Students,40,17.5,40.0,30.0,12.5
UNION AREA SD,Algebra I,Historically Underperforming,18,11.1,44.4,22.2,22.2
UNION AREA SD,Biology,All Students,40,32.5,37.5,17.5,12.5
UNION AREA SD,Biology,Historically Underperforming,18,33.3,33.3,16.7,16.7
UNION AREA SD,Literature,All Students,40,10.0,75.0,10.0,5.0
UNION AREA SD,Literature,Historically Underperforming,18,11.1,61.1,16.7,11.1
WILMINGTON AREA SD,Algebra I,All Students,90,27.800000000000004,42.2,26.700000000000003,3.3000000000000003
WILMINGTON AREA SD,Algebra I,Historically Underperforming,34,8.8,35.3,47.099999999999994,8.8
WILMINGTON AREA SD,Biology,All Students,88,40.9,45.5,11.4,2.3
WILMINGTON AREA SD,Biology,Historically Underperforming,33,21.2,48.5,24.2,6.1
WILMINGTON AREA SD,Literature,All Students,90,2.2,76.7,15.6,5.599999999999999
WILMINGTON AREA SD,Literature,Historically Underperforming,34,0.0,52.900000000000006,32.4,14.7
ANNVILLE-CLEONA SD,Algebra I,All Students,108,16.7,55.60000000000001,22.2,5.6
ANNVILLE-CLEONA SD,Algebra I,Historically Underperforming,40,7.5,42.5,35.0,15.0
ANNVILLE-CLEONA SD,Biology,All Students,109,24.8,38.5,24.8,11.899999999999999
ANNVILLE-CLEONA SD,Biology,Historically Underperforming,40,12.5,42.5,20.0,25.0
ANNVILLE-CLEONA SD,Literature,All Students,110,6.4,59.099999999999994,30.0,4.5
ANNVILLE-CLEONA SD,Literature,Historically Underperforming,41,0.0,46.29999999999999,43.89999999999999,9.799999999999999
CORNWALL-LEBANON SD,Algebra I,All Students,363,22.3,50.4,20.899999999999995,6.3
CORNWALL-LEBANON SD,Algebra I,Historically Underperforming,121,12.4,33.9,35.5,18.2
CORNWALL-LEBANON SD,Biology,All Students,365,35.1,38.60000000000001,17.800000000000004,8.5
CORNWALL-LEBANON SD,Biology,Historically Underperforming,122,19.7,30.3,28.7,21.3
CORNWALL-LEBANON SD,Literature,All Students,362,5.2,76.0,14.400000000000002,4.4
CORNWALL-LEBANON SD,Literature,Historically Underperforming,120,0.8,59.20000000000001,28.300000000000004,11.7
EASTERN LEBANON CO SD,Algebra I,All Students,158,22.8,50.0,19.6,7.6
EASTERN LEBANON CO SD,Algebra I,Historically Underperforming,50,12.0,34.0,32.0,22.0
EASTERN LEBANON CO SD,Biology,All Students,157,26.8,43.9,21.700000000000003,7.6
EASTERN LEBANON CO SD,Biology,Historically Underperforming,50,10.0,38.0,34.0,18.0
EASTERN LEBANON CO SD,Literature,All Students,155,13.5,62.6,18.1,5.800000000000001
EASTERN LEBANON CO SD,Literature,Historically Underperforming,48,0.0,56.3,27.1,16.699999999999996
LEBANON CO AVTS,Algebra I,All Students,14,0.0,21.4,50.0,28.6
LEBANON CO AVTS,Algebra I,Historically Underperforming,6,NULL,NULL,NULL,NULL
LEBANON CO AVTS,Biology,All Students,14,7.1,28.6,28.6,35.7
LEBANON CO AVTS,Biology,Historically Underperforming,6,NULL,NULL,NULL,NULL
LEBANON CO AVTS,Literature,All Students,13,0.0,53.79999999999999,15.399999999999997,30.799999999999994
LEBANON CO AVTS,Literature,Historically Underperforming,6,NULL,NULL,NULL,NULL
LEBANON SD,Biology,All Students,275,2.8894545454545453,35.66981818181818,33.07927272727273,27.997818181818186
LEBANON SD,Biology,Historically Underperforming,193,1.5917098445595856,27.456994818652852,33.72435233160622,36.80829015544041
LEBANON SD,Literature,All Students,264,1.4943181818181817,48.117045454545455,35.963257575757574,14.04659090909091
LEBANON SD,Literature,Historically Underperforming,182,1.6906593406593409,39.58131868131868,38.98461538461538,19.193956043956042
LEBANON SD,Algebra I,All Students,277,8.3,29.600000000000005,47.70000000000001,14.400000000000002
LEBANON SD,Algebra I,Historically Underperforming,195,5.099999999999999,23.6,50.8,20.499999999999996
NORTHERN LEBANON SD,Algebra I,All Students,151,8.6,37.1,42.99999999999999,11.299999999999999
NORTHERN LEBANON SD,Algebra I,Historically Underperforming,62,4.8,21.0,51.6,22.6
NORTHERN LEBANON SD,Biology,All Students,146,6.800000000000001,34.9,30.8,27.399999999999995
NORTHERN LEBANON SD,Biology,Historically Underperforming,56,3.5999999999999996,21.4,25.0,50.0
NORTHERN LEBANON SD,Literature,All Students,146,2.1,51.4,30.8,15.8
NORTHERN LEBANON SD,Literature,Historically Underperforming,56,0.0,41.1,28.6,30.4
PALMYRA AREA SD,Algebra I,All Students,264,47.7,34.8,14.000000000000002,3.4000000000000004
PALMYRA AREA SD,Algebra I,Historically Underperforming,95,28.4,32.6,29.5,9.5
PALMYRA AREA SD,Biology,All Students,266,41.0,39.8,13.900000000000002,5.3
PALMYRA AREA SD,Biology,Historically Underperforming,94,25.5,33.0,26.6,14.899999999999999
PALMYRA AREA SD,Literature,All Students,266,12.0,73.3,9.0,5.6
PALMYRA AREA SD,Literature,Historically Underperforming,95,8.4,53.7,22.1,15.8
ALLENTOWN CITY SD,Algebra I,All Students,913,3.416648411829135,28.597809419496166,46.52803943044908,21.471084337349396
ALLENTOWN CITY SD,Algebra I,Historically Underperforming,737,2.870691994572592,24.942062415196744,47.35142469470828,24.822388059701492
ALLENTOWN CITY SD,Biology,All Students,855,3.387251461988304,18.11918128654971,31.106315789473676,47.37450292397661
ALLENTOWN CITY SD,Biology,Historically Underperforming,688,2.4934593023255816,14.08764534883721,30.68953488372093,52.76627906976745
ALLENTOWN CITY SD,Literature,All Students,876,1.4722602739726027,37.896004566210046,34.58059360730594,26.001484018264836
ALLENTOWN CITY SD,Literature,Historically Underperforming,704,1.0995738636363634,32.97926136363636,35.93778409090909,29.95823863636364
CATASAUQUA AREA SD,Algebra I,All Students,97,18.6,37.1,35.1,9.3
CATASAUQUA AREA SD,Algebra I,Historically Underperforming,49,10.199999999999998,32.7,42.9,14.3
CATASAUQUA AREA SD,Biology,All Students,97,23.699999999999996,32.0,25.8,18.6
CATASAUQUA AREA SD,Biology,Historically Underperforming,49,12.2,34.699999999999996,22.4,30.599999999999998
CATASAUQUA AREA SD,Literature,All Students,98,6.1,60.199999999999996,24.499999999999996,9.2
CATASAUQUA AREA SD,Literature,Historically Underperforming,50,4.0,42.0,38.0,16.0
EAST PENN SD,Algebra I,All Students,625,30.9,49.9,17.0,2.2
EAST PENN SD,Algebra I,Historically Underperforming,189,15.299999999999999,40.7,37.60000000000001,6.3
EAST PENN SD,Biology,All Students,625,41.6,40.3,13.4,4.6
EAST PENN SD,Biology,Historically Underperforming,189,19.6,42.3,25.900000000000002,12.2
EAST PENN SD,Literature,All Students,621,16.7,66.8,13.5,2.9000000000000004
EAST PENN SD,Literature,Historically Underperforming,185,5.400000000000001,58.9,27.6,8.1
EXECUTIVE EDUCATION ACADEMY CHAR,Algebra I,All Students,69,1.4,15.9,55.1,27.500000000000004
EXECUTIVE EDUCATION ACADEMY CHAR,Algebra I,Historically Underperforming,57,1.8000000000000003,12.3,57.9,28.1
EXECUTIVE EDUCATION ACADEMY CHAR,Biology,All Students,73,0.0,16.4,38.4,45.2
EXECUTIVE EDUCATION ACADEMY CHAR,Biology,Historically Underperforming,60,0.0,13.3,35.0,51.7
EXECUTIVE EDUCATION ACADEMY CHAR,Literature,All Students,66,0.0,57.60000000000001,28.800000000000004,13.600000000000001
EXECUTIVE EDUCATION ACADEMY CHAR,Literature,Historically Underperforming,55,0.0,54.50000000000001,29.100000000000005,16.4
INNOVATIVE ARTS ACADEMY CS,Algebra I,All Students,25,0.0,16.0,44.0,40.0
INNOVATIVE ARTS ACADEMY CS,Algebra I,Historically Underperforming,25,0.0,16.0,44.0,40.0
INNOVATIVE ARTS ACADEMY CS,Biology,All Students,25,0.0,24.0,36.0,40.0
INNOVATIVE ARTS ACADEMY CS,Biology,Historically Underperforming,25,0.0,24.0,36.0,40.0
INNOVATIVE ARTS ACADEMY CS,Literature,All Students,25,0.0,32.0,36.0,32.0
INNOVATIVE ARTS ACADEMY CS,Literature,Historically Underperforming,25,0.0,32.0,36.0,32.0
LEHIGH CAREER & TECH INST,Algebra I,All Students,56,7.1,30.4,50.0,12.5
LEHIGH CAREER & TECH INST,Algebra I,Historically Underperforming,44,6.800000000000001,29.5,47.70000000000001,15.9
LEHIGH CAREER & TECH INST,Biology,All Students,52,5.800000000000001,21.2,40.4,32.7
LEHIGH CAREER & TECH INST,Biology,Historically Underperforming,41,2.4,22.0,43.89999999999999,31.7
LEHIGH CAREER & TECH INST,Literature,All Students,52,1.9,32.7,51.9,13.5
LEHIGH CAREER & TECH INST,Literature,Historically Underperforming,41,2.4,31.7,48.8,17.1
LINCOLN LEADERSHIP ACAD CS,Algebra I,All Students,55,16.4,38.2,41.8,3.6000000000000005
LINCOLN LEADERSHIP ACAD CS,Algebra I,Historically Underperforming,49,16.3,34.699999999999996,44.9,4.1
LINCOLN LEADERSHIP ACAD CS,Biology,All Students,55,3.6000000000000005,43.6,29.100000000000005,23.6
LINCOLN LEADERSHIP ACAD CS,Biology,Historically Underperforming,49,0.0,42.9,32.7,24.499999999999996
LINCOLN LEADERSHIP ACAD CS,Literature,All Students,55,1.8000000000000003,72.7,21.8,3.6000000000000005
LINCOLN LEADERSHIP ACAD CS,Literature,Historically Underperforming,49,0.0,73.5,22.4,4.1
NORTHERN LEHIGH SD,Algebra I,All Students,130,28.499999999999996,42.3,21.5,7.7
NORTHERN LEHIGH SD,Algebra I,Historically Underperforming,56,23.2,26.8,32.1,17.9
NORTHERN LEHIGH SD,Biology,All Students,128,28.1,46.1,18.0,7.8
NORTHERN LEHIGH SD,Biology,Historically Underperforming,56,16.1,39.3,28.6,16.1
NORTHERN LEHIGH SD,Literature,All Students,130,9.2,64.6,20.8,5.4
NORTHERN LEHIGH SD,Literature,Historically Underperforming,56,10.7,46.4,30.4,12.5
NORTHWESTERN LEHIGH SD,Algebra I,All Students,182,30.8,44.49999999999999,20.9,3.8
NORTHWESTERN LEHIGH SD,Algebra I,Historically Underperforming,42,9.5,38.099999999999994,35.7,16.7
NORTHWESTERN LEHIGH SD,Biology,All Students,182,40.70000000000001,36.8,21.4,1.1
NORTHWESTERN LEHIGH SD,Biology,Historically Underperforming,42,21.4,33.3,40.5,4.8
NORTHWESTERN LEHIGH SD,Literature,All Students,182,14.800000000000002,70.3,13.699999999999998,1.1
NORTHWESTERN LEHIGH SD,Literature,Historically Underperforming,42,7.1,50.0,38.099999999999994,4.8
PARKLAND SD,Algebra I,All Students,766,30.5,48.0,17.9,3.5000000000000004
PARKLAND SD,Algebra I,Historically Underperforming,218,7.8,42.2,38.5,11.5
PARKLAND SD,Biology,All Students,770,37.9,39.4,16.2,6.5
PARKLAND SD,Biology,Historically Underperforming,222,13.100000000000001,40.1,26.6,20.3
PARKLAND SD,Literature,All Students,770,24.7,64.7,8.2,2.5
PARKLAND SD,Literature,Historically Underperforming,221,8.600000000000001,60.199999999999996,23.5,7.7
ROBERTO CLEMENTE CS,Algebra I,All Students,39,10.3,53.79999999999999,23.1,12.8
ROBERTO CLEMENTE CS,Algebra I,Historically Underperforming,38,10.5,55.3,21.1,13.200000000000001
ROBERTO CLEMENTE CS,Biology,All Students,42,2.4,31.0,40.5,26.200000000000003
ROBERTO CLEMENTE CS,Biology,Historically Underperforming,41,2.4,31.7,39.0,26.8
ROBERTO CLEMENTE CS,Literature,All Students,43,2.3,51.2,23.3,23.3
ROBERTO CLEMENTE CS,Literature,Historically Underperforming,42,2.4,52.400000000000006,21.4,23.8
SALISBURY TOWNSHIP SD,Algebra I,All Students,126,13.5,57.9,24.6,4.0
SALISBURY TOWNSHIP SD,Algebra I,Historically Underperforming,52,3.8,42.3,46.2,7.699999999999998
SALISBURY TOWNSHIP SD,Biology,All Students,126,26.200000000000003,50.8,15.1,7.9
SALISBURY TOWNSHIP SD,Biology,Historically Underperforming,52,13.5,40.4,30.799999999999994,15.399999999999997
SALISBURY TOWNSHIP SD,Literature,All Students,125,19.2,60.8,16.0,4.0
SALISBURY TOWNSHIP SD,Literature,Historically Underperforming,52,7.699999999999998,48.1,34.6,9.6
SOUTHERN LEHIGH SD,Algebra I,All Students,256,50.8,32.8,14.800000000000002,1.6
SOUTHERN LEHIGH SD,Algebra I,Historically Underperforming,56,21.4,33.9,37.5,7.1
SOUTHERN LEHIGH SD,Biology,All Students,260,51.9,32.7,13.5,1.9
SOUTHERN LEHIGH SD,Biology,Historically Underperforming,57,17.5,38.599999999999994,36.8,7.000000000000001
SOUTHERN LEHIGH SD,Literature,All Students,255,17.6,71.4,9.4,1.6
SOUTHERN LEHIGH SD,Literature,Historically Underperforming,55,5.5,67.3,20.0,7.3
WHITEHALL-COPLAY SD,Algebra I,All Students,327,24.8,41.0,23.899999999999995,10.4
WHITEHALL-COPLAY SD,Algebra I,Historically Underperforming,167,19.2,32.3,29.9,18.6
WHITEHALL-COPLAY SD,Biology,All Students,327,33.3,33.3,23.199999999999996,10.100000000000001
WHITEHALL-COPLAY SD,Biology,Historically Underperforming,167,21.6,31.7,29.299999999999997,17.4
WHITEHALL-COPLAY SD,Literature,All Students,327,8.0,63.9,19.0,9.2
WHITEHALL-COPLAY SD,Literature,Historically Underperforming,167,3.6000000000000005,53.29999999999999,25.7,17.4
CRESTWOOD SD,Algebra I,All Students,215,21.4,54.89999999999999,17.7,6.000000000000001
CRESTWOOD SD,Algebra I,Historically Underperforming,44,11.4,29.5,34.1,25.0
CRESTWOOD SD,Biology,All Students,215,33.0,40.0,19.1,7.9
CRESTWOOD SD,Biology,Historically Underperforming,44,20.5,18.199999999999996,29.5,31.8
CRESTWOOD SD,Literature,All Students,215,14.400000000000002,58.599999999999994,21.9,5.1
CRESTWOOD SD,Literature,Historically Underperforming,45,2.2,42.2,35.60000000000001,20.0
DALLAS SD,Algebra I,All Students,203,16.7,60.099999999999994,18.2,4.9
DALLAS SD,Algebra I,Historically Underperforming,65,15.4,41.5,27.699999999999996,15.4
DALLAS SD,Biology,All Students,198,30.8,44.4,19.2,5.6
DALLAS SD,Biology,Historically Underperforming,61,19.7,36.1,29.5,14.800000000000002
DALLAS SD,Literature,All Students,191,13.100000000000001,64.4,18.299999999999997,4.2
DALLAS SD,Literature,Historically Underperforming,57,8.800000000000002,52.6,28.1,10.5
GREATER NANTICOKE AREA SD,Algebra I,All Students,144,2.8000000000000003,32.6,47.2,17.4
GREATER NANTICOKE AREA SD,Algebra I,Historically Underperforming,89,3.4000000000000004,23.6,49.4,23.6
GREATER NANTICOKE AREA SD,Biology,All Students,156,15.4,25.6,37.2,21.800000000000004
GREATER NANTICOKE AREA SD,Biology,Historically Underperforming,100,11.0,22.0,37.0,30.0
GREATER NANTICOKE AREA SD,Literature,All Students,158,2.5,33.5,41.1,22.8
GREATER NANTICOKE AREA SD,Literature,Historically Underperforming,102,2.0,25.5,40.2,32.4
HANOVER AREA SD,Algebra I,All Students,120,5.0,20.8,50.0,24.2
HANOVER AREA SD,Algebra I,Historically Underperforming,72,4.2,12.5,48.6,34.7
HANOVER AREA SD,Biology,All Students,123,8.1,26.0,35.8,30.099999999999998
HANOVER AREA SD,Biology,Historically Underperforming,73,9.6,15.1,32.9,42.5
HANOVER AREA SD,Literature,All Students,121,10.7,50.4,21.5,17.4
HANOVER AREA SD,Literature,Historically Underperforming,70,10.0,40.0,21.4,28.6
HAZLETON AREA CAREER CENTER,Algebra I,All Students,3,NULL,NULL,NULL,NULL
HAZLETON AREA CAREER CENTER,Algebra I,Historically Underperforming,3,NULL,NULL,NULL,NULL
HAZLETON AREA CAREER CENTER,Biology,All Students,4,NULL,NULL,NULL,NULL
HAZLETON AREA CAREER CENTER,Biology,Historically Underperforming,4,NULL,NULL,NULL,NULL
HAZLETON AREA CAREER CENTER,Literature,All Students,3,NULL,NULL,NULL,NULL
HAZLETON AREA CAREER CENTER,Literature,Historically Underperforming,3,NULL,NULL,NULL,NULL
HAZLETON AREA SD,Algebra I,All Students,716,11.2,28.9,40.8,19.1
HAZLETON AREA SD,Algebra I,Historically Underperforming,423,5.2,20.6,45.9,28.4
HAZLETON AREA SD,Biology,All Students,708,17.7,27.1,25.8,29.4
HAZLETON AREA SD,Biology,Historically Underperforming,418,10.3,18.4,27.500000000000004,43.8
HAZLETON AREA SD,Literature,All Students,705,6.800000000000001,49.8,24.3,19.1
HAZLETON AREA SD,Literature,Historically Underperforming,418,3.3000000000000003,37.8,29.4,29.4
LAKE-LEHMAN SD,Algebra I,All Students,133,30.099999999999998,43.6,19.5,6.800000000000001
LAKE-LEHMAN SD,Algebra I,Historically Underperforming,55,16.4,36.4,30.9,16.4
LAKE-LEHMAN SD,Biology,All Students,133,43.6,33.1,17.3,6.0
LAKE-LEHMAN SD,Biology,Historically Underperforming,55,23.6,38.2,23.6,14.499999999999998
LAKE-LEHMAN SD,Literature,All Students,132,12.1,68.2,15.9,3.8
LAKE-LEHMAN SD,Literature,Historically Underperforming,55,5.5,52.7,32.7,9.1
NORTHWEST AREA SD,Algebra I,All Students,58,12.1,48.3,37.9,1.7000000000000002
NORTHWEST AREA SD,Algebra I,Historically Underperforming,26,11.5,46.2,38.5,3.8
NORTHWEST AREA SD,Biology,All Students,58,12.1,60.3,25.900000000000002,1.7000000000000002
NORTHWEST AREA SD,Biology,Historically Underperforming,26,11.5,53.79999999999999,30.799999999999994,3.8
NORTHWEST AREA SD,Literature,All Students,57,1.8000000000000003,77.19999999999999,19.299999999999997,1.8000000000000003
NORTHWEST AREA SD,Literature,Historically Underperforming,25,0.0,72.0,24.0,4.0
PITTSTON AREA SD,Algebra I,All Students,219,12.8,61.199999999999996,17.4,8.7
PITTSTON AREA SD,Algebra I,Historically Underperforming,99,8.1,45.5,28.300000000000004,18.2
PITTSTON AREA SD,Biology,All Students,222,33.8,40.5,18.5,7.200000000000001
PITTSTON AREA SD,Biology,Historically Underperforming,99,21.2,33.3,30.3,15.2
PITTSTON AREA SD,Literature,All Students,227,6.6000000000000005,68.3,15.9,9.3
PITTSTON AREA SD,Literature,Historically Underperforming,101,5.000000000000001,48.5,25.7,20.8
WEST SIDE CTC,Algebra I,All Students,115,6.1,19.1,51.300000000000004,23.5
WEST SIDE CTC,Algebra I,Historically Underperforming,88,4.5,13.600000000000001,55.7,26.1
WEST SIDE CTC,Biology,All Students,115,0.9000000000000001,27.0,42.6,29.600000000000005
WEST SIDE CTC,Biology,Historically Underperforming,89,0.0,22.500000000000004,44.9,32.6
WEST SIDE CTC,Literature,All Students,116,0.0,28.4,39.7,31.900000000000002
WEST SIDE CTC,Literature,Historically Underperforming,89,0.0,24.7,41.6,33.7
WILKES-BARRE AREA CTC,Algebra I,All Students,8,NULL,NULL,NULL,NULL
WILKES-BARRE AREA CTC,Algebra I,Historically Underperforming,7,NULL,NULL,NULL,NULL
WILKES-BARRE AREA CTC,Biology,All Students,10,NULL,NULL,NULL,NULL
WILKES-BARRE AREA CTC,Biology,Historically Underperforming,9,NULL,NULL,NULL,NULL
WILKES-BARRE AREA CTC,Literature,All Students,5,NULL,NULL,NULL,NULL
WILKES-BARRE AREA CTC,Literature,Historically Underperforming,4,NULL,NULL,NULL,NULL
WILKES-BARRE AREA SD,Algebra I,All Students,440,4.323181818181817,32.964090909090906,41.597727272727276,21.159545454545455
WILKES-BARRE AREA SD,Algebra I,Historically Underperforming,330,3.628787878787878,26.66121212121212,43.92242424242425,25.755151515151514
WILKES-BARRE AREA SD,Biology,All Students,439,7.984738041002279,30.53325740318907,33.22277904328018,28.261047835990887
WILKES-BARRE AREA SD,Biology,Historically Underperforming,330,4.830909090909091,26.9669696969697,34.81242424242424,33.32030303030303
WILKES-BARRE AREA SD,Literature,All Students,456,6.546710526315789,46.9,32.8890350877193,13.607456140350878
WILKES-BARRE AREA SD,Literature,Historically Underperforming,341,3.5014662756598245,43.98211143695014,36.05131964809384,16.401466275659825
WYOMING AREA SD,Algebra I,All Students,173,27.200000000000003,39.900000000000006,24.3,8.7
WYOMING AREA SD,Algebra I,Historically Underperforming,80,12.5,33.8,36.3,17.5
WYOMING AREA SD,Biology,All Students,171,24.0,41.5,25.1,9.400000000000002
WYOMING AREA SD,Biology,Historically Underperforming,78,9.0,30.8,41.0,19.2
WYOMING AREA SD,Literature,All Students,169,5.9,69.8,18.9,5.299999999999999
WYOMING AREA SD,Literature,Historically Underperforming,78,2.6,55.1,30.8,11.5
WYOMING VALLEY WEST SD,Algebra I,All Students,251,17.5,36.3,38.2,8.0
WYOMING VALLEY WEST SD,Algebra I,Historically Underperforming,137,8.8,29.9,48.2,13.100000000000001
WYOMING VALLEY WEST SD,Biology,All Students,253,12.6,43.5,28.9,15.0
WYOMING VALLEY WEST SD,Biology,Historically Underperforming,140,7.1,35.7,32.9,24.299999999999997
WYOMING VALLEY WEST SD,Literature,All Students,250,3.6000000000000005,59.599999999999994,29.2,7.6
WYOMING VALLEY WEST SD,Literature,Historically Underperforming,139,0.7,49.6,36.7,12.9
EAST LYCOMING SD,Algebra I,All Students,112,25.0,60.699999999999996,11.6,2.7
EAST LYCOMING SD,Algebra I,Historically Underperforming,39,17.9,51.300000000000004,23.1,7.7
EAST LYCOMING SD,Biology,All Students,114,37.7,42.99999999999999,15.8,3.5000000000000004
EAST LYCOMING SD,Biology,Historically Underperforming,39,35.9,28.199999999999996,25.6,10.3
EAST LYCOMING SD,Literature,All Students,114,17.5,68.39999999999999,12.3,1.8000000000000003
EAST LYCOMING SD,Literature,Historically Underperforming,39,12.8,56.39999999999999,25.6,5.1
JERSEY SHORE AREA SD,Algebra I,All Students,161,22.399999999999995,59.599999999999994,15.5,2.5
JERSEY SHORE AREA SD,Algebra I,Historically Underperforming,57,17.5,50.9,24.6,7.000000000000001
JERSEY SHORE AREA SD,Biology,All Students,160,23.1,55.60000000000001,15.6,5.6
JERSEY SHORE AREA SD,Biology,Historically Underperforming,59,16.9,44.10000000000001,23.7,15.299999999999999
JERSEY SHORE AREA SD,Literature,All Students,162,7.400000000000001,77.8,13.0,1.9
JERSEY SHORE AREA SD,Literature,Historically Underperforming,58,5.2,63.800000000000004,25.900000000000002,5.2
LOYALSOCK TOWNSHIP SD,Algebra I,All Students,119,45.4,27.699999999999996,24.4,2.5
LOYALSOCK TOWNSHIP SD,Algebra I,Historically Underperforming,44,20.5,36.39999999999999,38.60000000000001,4.5
LOYALSOCK TOWNSHIP SD,Biology,All Students,119,38.7,35.3,16.8,9.2
LOYALSOCK TOWNSHIP SD,Biology,Historically Underperforming,44,20.5,36.39999999999999,25.0,18.199999999999996
LOYALSOCK TOWNSHIP SD,Literature,All Students,121,14.899999999999999,62.8,21.5,0.8
LOYALSOCK TOWNSHIP SD,Literature,Historically Underperforming,45,4.4,51.1,42.2,2.2
LYCOMING CTC,Algebra I,All Students,2,NULL,NULL,NULL,NULL
LYCOMING CTC,Algebra I,Historically Underperforming,2,NULL,NULL,NULL,NULL
LYCOMING CTC,Biology,All Students,2,NULL,NULL,NULL,NULL
LYCOMING CTC,Biology,Historically Underperforming,2,NULL,NULL,NULL,NULL
LYCOMING CTC,Literature,All Students,2,NULL,NULL,NULL,NULL
LYCOMING CTC,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
MONTGOMERY AREA SD,Algebra I,All Students,66,21.2,63.6,13.600000000000001,1.5
MONTGOMERY AREA SD,Algebra I,Historically Underperforming,31,19.4,51.6,25.8,3.2
MONTGOMERY AREA SD,Biology,All Students,66,24.2,54.50000000000001,13.600000000000001,7.6
MONTGOMERY AREA SD,Biology,Historically Underperforming,31,19.4,51.6,12.9,16.1
MONTGOMERY AREA SD,Literature,All Students,66,4.5,81.8,10.6,3.0
MONTGOMERY AREA SD,Literature,Historically Underperforming,31,3.2,71.0,19.4,6.5
MONTOURSVILLE AREA SD,Algebra I,All Students,117,27.39999999999999,50.4,20.5,1.7000000000000002
MONTOURSVILLE AREA SD,Algebra I,Historically Underperforming,40,22.5,45.0,27.500000000000004,5.0
