District,Subject,Demographic,Total_Students,p4,p5,p6,p7
MORRISVILLE BOROUGH SD,Biology,Historically Underperforming,31,3.2,41.9,38.7,16.1
MORRISVILLE BOROUGH SD,Literature,All Students,46,6.5,71.70000000000002,19.6,2.1999999999999997
MORRISVILLE BOROUGH SD,Literature,Historically Underperforming,31,3.2,71.0,22.6,3.2
NESHAMINY SD,Algebra I,All Students,563,25.2,50.6,19.5,4.6
NESHAMINY SD,Algebra I,Historically Underperforming,169,16.0,37.9,33.7,12.4
NESHAMINY SD,Biology,All Students,556,38.3,39.4,16.4,5.9
NESHAMINY SD,Biology,Historically Underperforming,162,24.1,34.6,27.800000000000004,13.600000000000001
NESHAMINY SD,Literature,All Students,561,11.2,75.0,11.8,2.0
NESHAMINY SD,Literature,Historically Underperforming,165,6.1,67.3,21.8,4.8
NEW HOPE-SOLEBURY SD,Algebra I,All Students,139,53.2,42.4,4.3,0.0
NEW HOPE-SOLEBURY SD,Algebra I,Historically Underperforming,21,14.3,71.4,14.3,0.0
NEW HOPE-SOLEBURY SD,Biology,All Students,143,60.8,32.9,5.6,0.7
NEW HOPE-SOLEBURY SD,Biology,Historically Underperforming,22,18.199999999999996,63.6,13.600000000000001,4.5
NEW HOPE-SOLEBURY SD,Literature,All Students,141,20.6,77.3,2.1,0.0
NEW HOPE-SOLEBURY SD,Literature,Historically Underperforming,21,4.8,85.7,9.5,0.0
PALISADES SD,Algebra I,All Students,133,32.3,47.4,17.3,3.0
PALISADES SD,Algebra I,Historically Underperforming,31,12.9,54.79999999999999,19.4,12.9
PALISADES SD,Biology,All Students,134,36.6,42.5,12.7,8.2
PALISADES SD,Biology,Historically Underperforming,31,22.6,41.9,12.9,22.6
PALISADES SD,Literature,All Students,134,7.5,79.1,11.9,1.4999999999999998
PALISADES SD,Literature,Historically Underperforming,31,6.5,58.099999999999994,28.999999999999996,6.5
PENNRIDGE SD,Algebra I,All Students,593,22.8,49.1,23.6,4.6
PENNRIDGE SD,Algebra I,Historically Underperforming,172,11.000000000000002,33.7,41.300000000000004,14.000000000000002
PENNRIDGE SD,Biology,All Students,594,29.600000000000005,53.400000000000006,13.3,3.7000000000000006
PENNRIDGE SD,Biology,Historically Underperforming,175,14.899999999999999,49.1,25.7,10.3
PENNRIDGE SD,Literature,All Students,595,8.4,76.3,12.6,2.7
PENNRIDGE SD,Literature,Historically Underperforming,174,4.0,56.89999999999999,30.5,8.6
PENNSBURY SD,Algebra I,All Students,744,28.4,53.5,16.1,2.0
PENNSBURY SD,Algebra I,Historically Underperforming,199,14.6,45.2,32.7,7.5
PENNSBURY SD,Biology,All Students,746,43.599999999999994,38.1,14.3,4.0
PENNSBURY SD,Biology,Historically Underperforming,202,19.8,47.0,21.8,11.400000000000002
PENNSBURY SD,Literature,All Students,751,14.400000000000002,75.8,8.8,1.1
PENNSBURY SD,Literature,Historically Underperforming,204,4.4,69.6,22.5,3.4000000000000004
QUAKERTOWN COMMUNITY SD,Algebra I,All Students,406,31.3,53.900000000000006,12.1,2.7
QUAKERTOWN COMMUNITY SD,Algebra I,Historically Underperforming,125,16.8,44.0,30.4,8.8
QUAKERTOWN COMMUNITY SD,Biology,All Students,404,41.6,41.8,12.9,3.7000000000000006
QUAKERTOWN COMMUNITY SD,Biology,Historically Underperforming,124,17.7,44.4,25.8,12.1
QUAKERTOWN COMMUNITY SD,Literature,All Students,403,10.4,79.9,7.9,1.7000000000000002
QUAKERTOWN COMMUNITY SD,Literature,Historically Underperforming,122,3.3000000000000003,72.1,18.9,5.7
UPPER BUCKS CO AVTS,Algebra I,All Students,10,NULL,NULL,NULL,NULL
UPPER BUCKS CO AVTS,Algebra I,Historically Underperforming,6,NULL,NULL,NULL,NULL
UPPER BUCKS CO AVTS,Biology,All Students,11,9.099999999999998,27.3,36.39999999999999,27.3
UPPER BUCKS CO AVTS,Biology,Historically Underperforming,6,NULL,NULL,NULL,NULL
UPPER BUCKS CO AVTS,Literature,All Students,10,NULL,NULL,NULL,NULL
UPPER BUCKS CO AVTS,Literature,Historically Underperforming,6,NULL,NULL,NULL,NULL
BUTLER AREA SD,Algebra I,All Students,520,24.6,60.0,12.1,3.3000000000000003
BUTLER AREA SD,Algebra I,Historically Underperforming,173,14.499999999999998,53.2,23.1,9.2
BUTLER AREA SD,Biology,All Students,522,32.0,47.9,16.1,4.0
BUTLER AREA SD,Biology,Historically Underperforming,174,19.5,43.1,25.900000000000002,11.5
BUTLER AREA SD,Literature,All Students,524,11.6,76.7,10.5,1.1
BUTLER AREA SD,Literature,Historically Underperforming,175,4.6000000000000005,69.1,23.4,2.8999999999999995
BUTLER CO AVTS,Algebra I,All Students,2,NULL,NULL,NULL,NULL
BUTLER CO AVTS,Algebra I,Historically Underperforming,2,NULL,NULL,NULL,NULL
BUTLER CO AVTS,Biology,All Students,2,NULL,NULL,NULL,NULL
BUTLER CO AVTS,Biology,Historically Underperforming,2,NULL,NULL,NULL,NULL
BUTLER CO AVTS,Literature,All Students,2,NULL,NULL,NULL,NULL
BUTLER CO AVTS,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
KARNS CITY AREA SD,Algebra I,All Students,123,5.7,71.5,19.5,3.3000000000000003
KARNS CITY AREA SD,Algebra I,Historically Underperforming,39,7.7,56.39999999999999,25.6,10.3
KARNS CITY AREA SD,Biology,All Students,121,19.000000000000004,58.70000000000001,19.8,2.5
KARNS CITY AREA SD,Biology,Historically Underperforming,39,15.4,53.79999999999999,25.6,5.1
KARNS CITY AREA SD,Literature,All Students,122,8.2,75.4,12.3,4.1
KARNS CITY AREA SD,Literature,Historically Underperforming,39,5.1,71.8,12.8,10.3
MARS AREA SD,Algebra I,All Students,250,46.4,41.2,9.6,2.8
MARS AREA SD,Algebra I,Historically Underperforming,33,12.1,45.5,24.2,18.2
MARS AREA SD,Biology,All Students,253,51.4,39.5,4.7,4.3
MARS AREA SD,Biology,Historically Underperforming,33,24.2,36.4,15.2,24.2
MARS AREA SD,Literature,All Students,253,10.7,83.4,4.3,1.6
MARS AREA SD,Literature,Historically Underperforming,33,0.0,75.8,12.1,12.1
MONITEAU SD,Algebra I,All Students,114,8.800000000000002,66.70000000000002,21.1,3.5000000000000004
MONITEAU SD,Algebra I,Historically Underperforming,50,4.0,56.00000000000001,34.0,6.0
MONITEAU SD,Biology,All Students,114,7.000000000000001,71.9,14.000000000000002,7.000000000000001
MONITEAU SD,Biology,Historically Underperforming,50,4.0,62.0,20.0,14.000000000000002
MONITEAU SD,Literature,All Students,114,2.6,78.1,16.7,2.6
MONITEAU SD,Literature,Historically Underperforming,50,2.0,68.0,24.0,6.0
SENECA VALLEY SD,Algebra I,All Students,573,21.5,57.8,18.3,2.4
SENECA VALLEY SD,Algebra I,Historically Underperforming,155,11.600000000000001,43.9,36.1,8.4
SENECA VALLEY SD,Biology,All Students,574,32.8,50.2,12.7,4.4
SENECA VALLEY SD,Biology,Historically Underperforming,155,19.4,43.9,21.899999999999995,14.800000000000002
SENECA VALLEY SD,Literature,All Students,572,12.6,69.4,14.3,3.7000000000000006
SENECA VALLEY SD,Literature,Historically Underperforming,155,6.5,54.2,27.1,12.3
SLIPPERY ROCK AREA SD,Algebra I,All Students,170,22.900000000000002,63.5,10.6,2.9
SLIPPERY ROCK AREA SD,Algebra I,Historically Underperforming,65,13.8,53.79999999999999,24.6,7.7
SLIPPERY ROCK AREA SD,Biology,All Students,171,36.3,52.0,9.400000000000002,2.3
SLIPPERY ROCK AREA SD,Biology,Historically Underperforming,66,27.3,48.5,18.2,6.1
SLIPPERY ROCK AREA SD,Literature,All Students,171,9.900000000000002,80.7,7.6,1.8000000000000003
SLIPPERY ROCK AREA SD,Literature,Historically Underperforming,66,7.6,69.7,18.2,4.5
SOUTH BUTLER COUNTY SD,Algebra I,All Students,215,18.1,70.2,9.8,1.9
SOUTH BUTLER COUNTY SD,Algebra I,Historically Underperforming,48,10.400000000000002,56.3,27.1,6.3
SOUTH BUTLER COUNTY SD,Biology,All Students,215,36.7,50.2,11.6,1.4
SOUTH BUTLER COUNTY SD,Biology,Historically Underperforming,48,18.800000000000004,50.0,29.2,2.1
SOUTH BUTLER COUNTY SD,Literature,All Students,219,10.499999999999998,78.1,10.499999999999998,0.9000000000000001
SOUTH BUTLER COUNTY SD,Literature,Historically Underperforming,50,6.0,68.0,24.0,2.0
ADMIRAL PEARY AVTS,Algebra I,All Students,1,NULL,NULL,NULL,NULL
ADMIRAL PEARY AVTS,Algebra I,Historically Underperforming,0,NULL,NULL,NULL,NULL
ADMIRAL PEARY AVTS,Biology,All Students,1,NULL,NULL,NULL,NULL
ADMIRAL PEARY AVTS,Biology,Historically Underperforming,0,NULL,NULL,NULL,NULL
ADMIRAL PEARY AVTS,Literature,All Students,1,NULL,NULL,NULL,NULL
ADMIRAL PEARY AVTS,Literature,Historically Underperforming,0,NULL,NULL,NULL,NULL
BLACKLICK VALLEY SD,Algebra I,All Students,37,16.2,48.6,27.0,8.1
BLACKLICK VALLEY SD,Algebra I,Historically Underperforming,15,13.3,33.3,33.3,20.0
BLACKLICK VALLEY SD,Biology,All Students,37,18.9,48.6,13.5,18.9
BLACKLICK VALLEY SD,Biology,Historically Underperforming,15,13.3,33.3,13.3,40.0
BLACKLICK VALLEY SD,Literature,All Students,37,5.4,70.3,8.1,16.2
BLACKLICK VALLEY SD,Literature,Historically Underperforming,15,0.0,46.7,20.0,33.3
CAMBRIA HEIGHTS SD,Algebra I,All Students,108,6.5,72.2,18.5,2.8
CAMBRIA HEIGHTS SD,Algebra I,Historically Underperforming,37,8.1,51.4,32.4,8.1
CAMBRIA HEIGHTS SD,Biology,All Students,108,20.4,58.3,13.900000000000002,7.400000000000001
CAMBRIA HEIGHTS SD,Biology,Historically Underperforming,37,13.5,51.4,13.5,21.6
CAMBRIA HEIGHTS SD,Literature,All Students,108,4.6,85.19999999999999,7.400000000000001,2.8
CAMBRIA HEIGHTS SD,Literature,Historically Underperforming,37,2.7,70.3,18.9,8.1
CENTRAL CAMBRIA SD,Algebra I,All Students,131,21.4,51.9,24.4,2.3
CENTRAL CAMBRIA SD,Algebra I,Historically Underperforming,53,11.3,43.4,41.49999999999999,3.8
CENTRAL CAMBRIA SD,Biology,All Students,130,17.7,53.79999999999999,23.1,5.4
CENTRAL CAMBRIA SD,Biology,Historically Underperforming,52,3.8,50.0,34.6,11.5
CENTRAL CAMBRIA SD,Literature,All Students,130,19.2,71.5,7.7,1.5
CENTRAL CAMBRIA SD,Literature,Historically Underperforming,53,13.200000000000001,66.0,17.0,3.8
CONEMAUGH VALLEY SD,Algebra I,All Students,57,8.800000000000002,61.4,29.799999999999997,0.0
CONEMAUGH VALLEY SD,Algebra I,Historically Underperforming,20,0.0,60.0,40.0,0.0
CONEMAUGH VALLEY SD,Biology,All Students,56,12.5,57.10000000000001,26.8,3.5999999999999996
CONEMAUGH VALLEY SD,Biology,Historically Underperforming,19,10.5,63.2,26.3,0.0
CONEMAUGH VALLEY SD,Literature,All Students,57,3.5000000000000004,84.2,8.800000000000002,3.5000000000000004
CONEMAUGH VALLEY SD,Literature,Historically Underperforming,20,0.0,85.0,5.0,10.0
FERNDALE AREA SD,Algebra I,All Students,45,11.1,55.60000000000001,33.3,0.0
FERNDALE AREA SD,Algebra I,Historically Underperforming,30,6.7,60.0,33.3,0.0
FERNDALE AREA SD,Biology,All Students,45,22.2,51.1,24.400000000000002,2.2
FERNDALE AREA SD,Biology,Historically Underperforming,30,23.3,46.7,26.700000000000003,3.3000000000000003
FERNDALE AREA SD,Literature,All Students,45,6.7,80.0,8.900000000000002,4.4
FERNDALE AREA SD,Literature,Historically Underperforming,30,3.3000000000000003,80.0,10.0,6.7
FOREST HILLS SD,Algebra I,All Students,162,14.800000000000002,65.4,13.600000000000001,6.2
FOREST HILLS SD,Algebra I,Historically Underperforming,88,9.099999999999998,59.099999999999994,20.5,11.4
FOREST HILLS SD,Biology,All Students,162,18.5,51.2,20.999999999999996,9.3
FOREST HILLS SD,Biology,Historically Underperforming,88,9.099999999999998,42.0,31.8,17.0
FOREST HILLS SD,Literature,All Students,161,12.399999999999999,73.3,8.7,5.599999999999999
FOREST HILLS SD,Literature,Historically Underperforming,88,5.7,71.6,12.5,10.2
GREATER JOHNSTOWN AVTS,Algebra I,All Students,3,NULL,NULL,NULL,NULL
GREATER JOHNSTOWN AVTS,Algebra I,Historically Underperforming,2,NULL,NULL,NULL,NULL
GREATER JOHNSTOWN AVTS,Biology,All Students,2,NULL,NULL,NULL,NULL
GREATER JOHNSTOWN AVTS,Biology,Historically Underperforming,2,NULL,NULL,NULL,NULL
GREATER JOHNSTOWN AVTS,Literature,All Students,2,NULL,NULL,NULL,NULL
GREATER JOHNSTOWN AVTS,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
GREATER JOHNSTOWN SD,Algebra I,All Students,189,2.666666666666666,43.904761904761905,35.42857142857143,13.23809523809524
GREATER JOHNSTOWN SD,Algebra I,Historically Underperforming,184,2.758152173913043,45.08152173913044,34.80978260869565,12.459239130434783
GREATER JOHNSTOWN SD,Biology,All Students,181,2.198342541436464,33.16629834254144,32.01933701657459,28.196132596685082
GREATER JOHNSTOWN SD,Biology,Historically Underperforming,176,2.290909090909091,34.07727272727273,31.786363636363635,27.3
GREATER JOHNSTOWN SD,Literature,All Students,186,1.6268817204301078,62.39569892473118,22.58494623655914,9.187096774193549
GREATER JOHNSTOWN SD,Literature,Historically Underperforming,182,1.6252747252747255,63.194505494505485,21.98901098901099,8.795604395604395
NORTHERN CAMBRIA SD,Algebra I,All Students,91,14.3,56.00000000000001,22.0,7.7
NORTHERN CAMBRIA SD,Algebra I,Historically Underperforming,52,9.6,44.2,32.7,13.5
NORTHERN CAMBRIA SD,Biology,All Students,91,11.0,50.5,23.1,15.4
NORTHERN CAMBRIA SD,Biology,Historically Underperforming,52,5.800000000000001,44.2,25.0,25.0
NORTHERN CAMBRIA SD,Literature,All Students,91,2.2,70.3,16.5,11.0
NORTHERN CAMBRIA SD,Literature,Historically Underperforming,52,0.0,61.5,19.2,19.2
PENN CAMBRIA SD,Algebra I,All Students,128,30.5,51.6,15.6,2.3
PENN CAMBRIA SD,Algebra I,Historically Underperforming,53,20.8,45.3,28.300000000000004,5.699999999999999
PENN CAMBRIA SD,Biology,All Students,128,35.2,37.5,21.9,5.5
PENN CAMBRIA SD,Biology,Historically Underperforming,53,13.200000000000001,45.3,28.300000000000004,13.200000000000001
PENN CAMBRIA SD,Literature,All Students,128,21.9,68.8,6.3,3.1
PENN CAMBRIA SD,Literature,Historically Underperforming,53,7.5,71.7,13.200000000000001,7.5
PORTAGE AREA SD,Algebra I,All Students,52,25.0,63.5,9.6,1.9
PORTAGE AREA SD,Algebra I,Historically Underperforming,23,17.4,65.2,13.0,4.3
PORTAGE AREA SD,Biology,All Students,52,32.7,38.5,19.2,9.6
PORTAGE AREA SD,Biology,Historically Underperforming,23,21.7,34.8,26.1,17.4
PORTAGE AREA SD,Literature,All Students,52,15.399999999999997,71.2,11.5,1.9
PORTAGE AREA SD,Literature,Historically Underperforming,23,8.7,78.29999999999998,8.7,4.3
RICHLAND SD,Algebra I,All Students,120,20.8,50.0,27.500000000000004,1.7000000000000002
RICHLAND SD,Algebra I,Historically Underperforming,31,16.1,35.5,41.9,6.5
RICHLAND SD,Biology,All Students,120,42.5,33.3,22.5,1.7000000000000002
RICHLAND SD,Biology,Historically Underperforming,31,22.6,35.5,35.5,6.5
RICHLAND SD,Literature,All Students,120,12.5,78.3,9.2,0.0
RICHLAND SD,Literature,Historically Underperforming,31,6.5,61.3,32.3,0.0
WESTMONT HILLTOP SD,Algebra I,All Students,110,19.1,57.3,17.3,6.4
WESTMONT HILLTOP SD,Algebra I,Historically Underperforming,33,12.1,33.3,33.3,21.2
WESTMONT HILLTOP SD,Biology,All Students,109,45.00000000000001,33.89999999999999,13.8,7.3
WESTMONT HILLTOP SD,Biology,Historically Underperforming,32,21.9,40.6,18.8,18.8
WESTMONT HILLTOP SD,Literature,All Students,111,6.3,82.9,7.200000000000001,3.6000000000000005
WESTMONT HILLTOP SD,Literature,Historically Underperforming,33,0.0,72.7,15.2,12.1
CAMERON COUNTY SD,Algebra I,All Students,44,9.099999999999998,59.099999999999994,27.3,4.5
CAMERON COUNTY SD,Algebra I,Historically Underperforming,19,5.299999999999999,36.8,47.400000000000006,10.5
CAMERON COUNTY SD,Biology,All Students,45,15.6,53.29999999999999,22.2,8.900000000000002
CAMERON COUNTY SD,Biology,Historically Underperforming,19,10.5,47.400000000000006,26.3,15.8
CAMERON COUNTY SD,Literature,All Students,45,0.0,71.1,26.700000000000003,2.2
CAMERON COUNTY SD,Literature,Historically Underperforming,19,0.0,47.400000000000006,47.400000000000006,5.299999999999999
CARBON CAREER & TECH INSTITUTE,Algebra I,All Students,91,4.4,65.9,25.3,4.4
CARBON CAREER & TECH INSTITUTE,Algebra I,Historically Underperforming,46,2.1999999999999997,43.50000000000001,45.7,8.7
CARBON CAREER & TECH INSTITUTE,Biology,All Students,91,17.6,63.7,15.4,3.3000000000000003
CARBON CAREER & TECH INSTITUTE,Biology,Historically Underperforming,46,10.9,54.29999999999999,28.300000000000004,6.5
CARBON CAREER & TECH INSTITUTE,Literature,All Students,91,0.0,86.8,12.1,1.1
CARBON CAREER & TECH INSTITUTE,Literature,Historically Underperforming,46,0.0,76.1,21.7,2.1999999999999997
JIM THORPE AREA SD,Algebra I,All Students,136,19.9,54.400000000000006,20.6,5.1
JIM THORPE AREA SD,Algebra I,Historically Underperforming,74,14.899999999999999,48.6,27.0,9.5
JIM THORPE AREA SD,Biology,All Students,135,35.6,40.7,17.8,5.9
JIM THORPE AREA SD,Biology,Historically Underperforming,73,26.0,42.5,23.3,8.2
JIM THORPE AREA SD,Literature,All Students,136,6.6000000000000005,80.1,11.8,1.5
JIM THORPE AREA SD,Literature,Historically Underperforming,74,5.4,74.3,17.6,2.7
LEHIGHTON AREA SD,Algebra I,All Students,147,15.0,49.7,30.599999999999998,4.8
LEHIGHTON AREA SD,Algebra I,Historically Underperforming,62,9.7,35.5,43.5,11.3
LEHIGHTON AREA SD,Biology,All Students,145,22.8,38.6,28.300000000000004,10.3
LEHIGHTON AREA SD,Biology,Historically Underperforming,60,15.0,26.700000000000003,35.0,23.3
LEHIGHTON AREA SD,Literature,All Students,147,9.5,66.0,19.0,5.4
LEHIGHTON AREA SD,Literature,Historically Underperforming,62,4.8,51.6,32.3,11.3
PALMERTON AREA SD,Algebra I,All Students,82,11.0,62.2,20.7,6.1
PALMERTON AREA SD,Algebra I,Historically Underperforming,29,10.3,34.5,37.9,17.2
PALMERTON AREA SD,Biology,All Students,81,19.8,61.7,11.1,7.400000000000001
PALMERTON AREA SD,Biology,Historically Underperforming,28,17.9,39.3,21.4,21.4
PALMERTON AREA SD,Literature,All Students,82,9.799999999999999,76.8,9.799999999999999,3.7000000000000006
PALMERTON AREA SD,Literature,Historically Underperforming,29,3.4000000000000004,62.1,24.1,10.3
PANTHER VALLEY SD,Algebra I,All Students,69,17.4,34.8,37.7,10.1
PANTHER VALLEY SD,Algebra I,Historically Underperforming,33,9.1,30.3,42.4,18.2
PANTHER VALLEY SD,Biology,All Students,64,15.6,39.1,34.4,10.9
PANTHER VALLEY SD,Biology,Historically Underperforming,29,6.9,37.9,34.5,20.700000000000003
PANTHER VALLEY SD,Literature,All Students,64,14.099999999999998,67.2,14.099999999999998,4.7
PANTHER VALLEY SD,Literature,Historically Underperforming,30,3.3000000000000003,60.0,26.700000000000003,10.0
WEATHERLY AREA SD,Algebra I,All Students,64,21.9,45.3,25.0,7.8
WEATHERLY AREA SD,Algebra I,Historically Underperforming,34,11.8,44.1,29.4,14.7
WEATHERLY AREA SD,Biology,All Students,64,9.4,50.0,29.7,10.9
WEATHERLY AREA SD,Biology,Historically Underperforming,34,5.9,41.2,35.3,17.6
WEATHERLY AREA SD,Literature,All Students,64,4.7,71.9,21.9,1.6
WEATHERLY AREA SD,Literature,Historically Underperforming,34,0.0,70.6,26.5,2.9
BALD EAGLE AREA SD,Algebra I,All Students,137,10.9,70.1,14.6,4.4
BALD EAGLE AREA SD,Algebra I,Historically Underperforming,50,4.0,62.0,22.0,12.0
BALD EAGLE AREA SD,Biology,All Students,136,17.6,60.3,17.6,4.4
BALD EAGLE AREA SD,Biology,Historically Underperforming,50,12.0,52.0,26.0,10.0
BALD EAGLE AREA SD,Literature,All Students,134,9.7,77.6,10.4,2.2
BALD EAGLE AREA SD,Literature,Historically Underperforming,49,6.1,67.3,20.399999999999995,6.1
BELLEFONTE AREA SD,Algebra I,All Students,178,18.0,47.800000000000004,25.8,8.4
BELLEFONTE AREA SD,Algebra I,Historically Underperforming,60,10.0,31.7,35.0,23.3
BELLEFONTE AREA SD,Biology,All Students,180,22.2,46.7,22.2,8.900000000000002
BELLEFONTE AREA SD,Biology,Historically Underperforming,61,13.100000000000001,32.8,31.1,23.0
BELLEFONTE AREA SD,Literature,All Students,182,7.1,65.4,23.1,4.4
BELLEFONTE AREA SD,Literature,Historically Underperforming,62,0.0,45.2,41.9,12.9
CENTRAL PA INST OF SCIENCE & TEC,Algebra I,All Students,4,NULL,NULL,NULL,NULL
CENTRAL PA INST OF SCIENCE & TEC,Algebra I,Historically Underperforming,4,NULL,NULL,NULL,NULL
CENTRAL PA INST OF SCIENCE & TEC,Biology,All Students,5,NULL,NULL,NULL,NULL
CENTRAL PA INST OF SCIENCE & TEC,Biology,Historically Underperforming,5,NULL,NULL,NULL,NULL
CENTRAL PA INST OF SCIENCE & TEC,Literature,All Students,3,NULL,NULL,NULL,NULL
CENTRAL PA INST OF SCIENCE & TEC,Literature,Historically Underperforming,3,NULL,NULL,NULL,NULL
PENNS VALLEY AREA SD,Algebra I,All Students,116,32.8,48.3,12.9,6.0
PENNS VALLEY AREA SD,Algebra I,Historically Underperforming,35,20.0,37.1,25.7,17.1
PENNS VALLEY AREA SD,Biology,All Students,116,42.2,36.2,14.7,6.9
PENNS VALLEY AREA SD,Biology,Historically Underperforming,35,22.899999999999995,40.0,22.899999999999995,14.3
PENNS VALLEY AREA SD,Literature,All Students,116,24.1,62.1,10.3,3.4000000000000004
PENNS VALLEY AREA SD,Literature,Historically Underperforming,35,17.1,51.4,20.0,11.4
STATE COLLEGE AREA SD,Algebra I,All Students,510,54.29999999999999,32.7,10.0,2.9
STATE COLLEGE AREA SD,Algebra I,Historically Underperforming,126,31.0,34.9,23.0,11.1
STATE COLLEGE AREA SD,Biology,All Students,507,55.60000000000001,34.1,6.3,3.9
STATE COLLEGE AREA SD,Biology,Historically Underperforming,125,28.800000000000004,41.6,15.2,14.400000000000002
STATE COLLEGE AREA SD,Literature,All Students,502,22.1,65.7,10.0,2.2
STATE COLLEGE AREA SD,Literature,Historically Underperforming,120,5.799999999999999,64.2,24.2,5.799999999999999
21ST CENTURY CYBER CS,Algebra I,All Students,128,10.9,56.3,27.3,5.5
21ST CENTURY CYBER CS,Algebra I,Historically Underperforming,38,0.0,50.0,36.8,13.200000000000001
21ST CENTURY CYBER CS,Biology,All Students,127,11.8,48.0,27.6,12.6
21ST CENTURY CYBER CS,Biology,Historically Underperforming,38,0.0,42.1,31.6,26.3
21ST CENTURY CYBER CS,Literature,All Students,124,5.6,80.6,11.3,2.4
21ST CENTURY CYBER CS,Literature,Historically Underperforming,36,0.0,72.2,19.4,8.3
ACHIEVEMENT HOUSE CS,Algebra I,All Students,68,1.5,23.5,47.099999999999994,27.9
ACHIEVEMENT HOUSE CS,Algebra I,Historically Underperforming,49,2.0,20.399999999999995,44.9,32.7
ACHIEVEMENT HOUSE CS,Biology,All Students,67,2.9999999999999996,22.4,38.8,35.8
ACHIEVEMENT HOUSE CS,Biology,Historically Underperforming,49,2.0,20.399999999999995,32.7,44.9
ACHIEVEMENT HOUSE CS,Literature,All Students,68,1.5,44.1,36.8,17.6
ACHIEVEMENT HOUSE CS,Literature,Historically Underperforming,50,2.0,38.0,40.0,20.0
AGORA CYBER CS,Algebra I,All Students,931,3.4000000000000004,19.800000000000004,49.7,27.1
AGORA CYBER CS,Algebra I,Historically Underperforming,656,1.8000000000000003,17.1,47.300000000000004,33.8
AGORA CYBER CS,Biology,All Students,927,7.200000000000001,22.4,32.8,37.5
AGORA CYBER CS,Biology,Historically Underperforming,658,5.2,19.1,34.3,41.29999999999999
AGORA CYBER CS,Literature,All Students,927,1.4,52.900000000000006,33.0,12.7
AGORA CYBER CS,Literature,Historically Underperforming,656,1.1,47.300000000000004,35.7,16.0
AVON GROVE CS,Algebra I,All Students,72,15.299999999999999,47.2,20.8,16.7
AVON GROVE CS,Algebra I,Historically Underperforming,32,9.4,37.5,21.9,31.3
AVON GROVE CS,Biology,All Students,73,17.8,50.7,17.8,13.699999999999998
AVON GROVE CS,Biology,Historically Underperforming,33,12.1,39.4,21.2,27.3
AVON GROVE CS,Literature,All Students,72,15.299999999999999,65.3,19.4,0.0
AVON GROVE CS,Literature,Historically Underperforming,32,3.1,59.4,37.5,0.0
AVON GROVE SD,Algebra I,All Students,443,39.3,44.7,13.100000000000001,2.9
AVON GROVE SD,Algebra I,Historically Underperforming,129,14.000000000000002,48.8,27.9,9.3
AVON GROVE SD,Biology,All Students,444,35.4,39.6,16.9,8.1
AVON GROVE SD,Biology,Historically Underperforming,130,13.8,33.8,29.2,23.1
AVON GROVE SD,Literature,All Students,445,13.0,73.9,9.9,3.1
AVON GROVE SD,Literature,Historically Underperforming,130,3.1000000000000005,60.0,26.899999999999995,10.0
CHESTER COUNTY TECHNICAL COLLEGE,Algebra I,All Students,48,0.0,22.9,47.89999999999999,29.2
CHESTER COUNTY TECHNICAL COLLEGE,Algebra I,Historically Underperforming,43,0.0,18.6,51.2,30.2
CHESTER COUNTY TECHNICAL COLLEGE,Biology,All Students,45,2.2,24.400000000000002,35.60000000000001,37.8
CHESTER COUNTY TECHNICAL COLLEGE,Biology,Historically Underperforming,40,2.5,20.0,37.5,40.0
CHESTER COUNTY TECHNICAL COLLEGE,Literature,All Students,46,0.0,45.7,32.6,21.7
CHESTER COUNTY TECHNICAL COLLEGE,Literature,Historically Underperforming,41,0.0,41.5,34.1,24.4
COATESVILLE AREA SD,Algebra I,All Students,442,16.5,41.89999999999999,31.4,10.2
COATESVILLE AREA SD,Algebra I,Historically Underperforming,204,7.8,33.8,38.7,19.6
COATESVILLE AREA SD,Biology,All Students,476,21.6,31.1,25.2,22.1
COATESVILLE AREA SD,Biology,Historically Underperforming,229,9.200000000000001,24.9,30.099999999999998,35.8
COATESVILLE AREA SD,Literature,All Students,472,7.200000000000001,60.199999999999996,24.8,7.8
COATESVILLE AREA SD,Literature,Historically Underperforming,226,3.1,45.1,36.7,15.0
COLLEGIUM CS,Algebra I,All Students,71,8.5,57.70000000000001,23.899999999999995,9.9
COLLEGIUM CS,Algebra I,Historically Underperforming,32,0.0,53.1,25.0,21.9
COLLEGIUM CS,Biology,All Students,71,33.8,45.1,16.9,4.2
COLLEGIUM CS,Biology,Historically Underperforming,32,15.6,43.8,31.3,9.4
COLLEGIUM CS,Literature,All Students,70,12.9,68.6,15.7,2.9
COLLEGIUM CS,Literature,Historically Underperforming,31,3.2,58.099999999999994,32.3,6.5
DOWNINGTOWN AREA SD,Algebra I,All Students,952,32.25231092436975,58.30840336134454,7.768487394957983,1.670798319327731
DOWNINGTOWN AREA SD,Algebra I,Historically Underperforming,186,10.763440860215054,54.30645161290323,26.379032258064516,8.63709677419355
DOWNINGTOWN AREA SD,Biology,All Students,953,48.57471143756559,39.24312696747115,9.954144805876181,2.2280167890870928
DOWNINGTOWN AREA SD,Biology,Historically Underperforming,186,19.36182795698925,43.56559139784946,26.895161290322577,10.220430107526884
