District,Subject,Demographic,Total_Students,p4,p5,p6,p7
I-LEAD CS,Algebra I,Historically Underperforming,71,2.8,15.5,45.1,36.6
I-LEAD CS,Biology,All Students,36,0.0,5.6000000000000005,47.2,47.2
I-LEAD CS,Biology,Historically Underperforming,36,0.0,5.6000000000000005,47.2,47.2
I-LEAD CS,Literature,All Students,47,0.0,34.0,55.3,10.600000000000001
I-LEAD CS,Literature,Historically Underperforming,47,0.0,34.0,55.3,10.600000000000001
KUTZTOWN AREA SD,Algebra I,All Students,103,17.5,58.3,17.5,6.800000000000001
KUTZTOWN AREA SD,Algebra I,Historically Underperforming,29,6.9,48.3,24.1,20.700000000000003
KUTZTOWN AREA SD,Biology,All Students,102,30.4,43.099999999999994,17.6,8.8
KUTZTOWN AREA SD,Biology,Historically Underperforming,30,20.0,30.0,30.0,20.0
KUTZTOWN AREA SD,Literature,All Students,102,10.8,72.5,15.7,1.0
KUTZTOWN AREA SD,Literature,Historically Underperforming,30,3.3000000000000003,56.7,40.0,0.0
MUHLENBERG SD,Algebra I,All Students,263,22.8,43.3,26.6,7.200000000000001
MUHLENBERG SD,Algebra I,Historically Underperforming,146,10.999999999999998,38.4,37.7,13.0
MUHLENBERG SD,Biology,All Students,263,21.7,39.5,24.3,14.400000000000002
MUHLENBERG SD,Biology,Historically Underperforming,146,13.0,33.6,30.099999999999998,23.3
MUHLENBERG SD,Literature,All Students,260,4.6,70.0,19.2,6.200000000000001
MUHLENBERG SD,Literature,Historically Underperforming,144,1.4000000000000001,60.4,28.499999999999996,9.7
OLEY VALLEY SD,Algebra I,All Students,143,10.5,65.0,21.0,3.5000000000000004
OLEY VALLEY SD,Algebra I,Historically Underperforming,54,5.6,48.10000000000001,37.0,9.300000000000002
OLEY VALLEY SD,Biology,All Students,142,27.500000000000004,47.9,15.5,9.2
OLEY VALLEY SD,Biology,Historically Underperforming,53,7.5,49.1,26.400000000000002,17.0
OLEY VALLEY SD,Literature,All Students,141,9.2,69.5,16.3,5.0
OLEY VALLEY SD,Literature,Historically Underperforming,52,5.800000000000001,51.9,28.800000000000004,13.5
READING SD,Algebra I,All Students,732,2.5928961748633883,43.181693989071036,38.295081967213115,15.756830601092897
READING SD,Algebra I,Historically Underperforming,698,2.5925501432664757,42.079083094555884,38.68882521489971,16.353008595988538
READING SD,Biology,All Students,710,4.188169014084507,30.81295774647887,32.10929577464789,32.50816901408451
READING SD,Biology,Historically Underperforming,678,4.087905604719764,30.410029498525077,31.706194690265487,33.50088495575221
READING SD,Literature,All Students,713,1.4957924263674613,56.93983169705471,28.918653576437585,12.365217391304348
READING SD,Literature,Historically Underperforming,680,1.4955882352941177,56.03470588235295,29.313529411764705,12.961764705882354
SCHUYLKILL VALLEY SD,Algebra I,All Students,150,27.3,43.3,22.7,6.7
SCHUYLKILL VALLEY SD,Algebra I,Historically Underperforming,54,14.800000000000002,37.0,29.600000000000005,18.5
SCHUYLKILL VALLEY SD,Biology,All Students,138,16.7,42.0,28.300000000000004,13.0
SCHUYLKILL VALLEY SD,Biology,Historically Underperforming,47,6.4,25.5,44.7,23.4
SCHUYLKILL VALLEY SD,Literature,All Students,141,11.3,61.7,17.0,9.9
SCHUYLKILL VALLEY SD,Literature,Historically Underperforming,50,4.0,46.0,32.0,18.0
TULPEHOCKEN AREA SD,Algebra I,All Students,106,24.5,52.800000000000004,18.9,3.8
TULPEHOCKEN AREA SD,Algebra I,Historically Underperforming,48,14.6,43.8,33.3,8.3
TULPEHOCKEN AREA SD,Biology,All Students,104,30.799999999999994,40.4,25.0,3.8
TULPEHOCKEN AREA SD,Biology,Historically Underperforming,47,17.0,40.4,34.0,8.5
TULPEHOCKEN AREA SD,Literature,All Students,103,4.900000000000001,68.0,22.3,4.900000000000001
TULPEHOCKEN AREA SD,Literature,Historically Underperforming,46,2.1999999999999997,54.29999999999999,32.6,10.9
TWIN VALLEY SD,Algebra I,All Students,267,25.1,40.1,28.800000000000004,6.0
TWIN VALLEY SD,Algebra I,Historically Underperforming,89,15.7,27.0,44.9,12.4
TWIN VALLEY SD,Biology,All Students,257,17.9,33.9,31.1,17.1
TWIN VALLEY SD,Biology,Historically Underperforming,81,8.6,30.9,27.200000000000003,33.3
TWIN VALLEY SD,Literature,All Students,266,6.0,69.5,21.1,3.4000000000000004
TWIN VALLEY SD,Literature,Historically Underperforming,88,1.1,60.199999999999996,33.0,5.7
WILSON SD,Algebra I,All Students,480,21.0,66.7,10.0,2.3
WILSON SD,Algebra I,Historically Underperforming,152,12.5,58.599999999999994,21.7,7.200000000000001
WILSON SD,Biology,All Students,472,44.9,36.0,14.6,4.4
WILSON SD,Biology,Historically Underperforming,149,25.5,39.6,22.8,12.1
WILSON SD,Literature,All Students,480,15.2,75.2,7.5,2.1
WILSON SD,Literature,Historically Underperforming,153,5.9,69.9,19.0,5.2
WYOMISSING AREA SD,Algebra I,All Students,163,25.2,50.3,16.0,8.6
WYOMISSING AREA SD,Algebra I,Historically Underperforming,64,9.4,42.2,28.1,20.3
WYOMISSING AREA SD,Biology,All Students,161,34.8,32.9,19.899999999999995,12.399999999999999
WYOMISSING AREA SD,Biology,Historically Underperforming,62,16.1,25.8,28.999999999999996,28.999999999999996
WYOMISSING AREA SD,Literature,All Students,162,16.7,63.6,13.0,6.800000000000001
WYOMISSING AREA SD,Literature,Historically Underperforming,63,3.2,55.60000000000001,25.4,15.9
ALTOONA AREA SD,Algebra I,All Students,536,19.950000000000003,49.03134328358209,25.706716417910453,4.466417910447761
ALTOONA AREA SD,Algebra I,Historically Underperforming,299,10.063545150501671,44.79264214046822,36.40635451505017,7.399665551839465
ALTOONA AREA SD,Biology,All Students,538,21.935687732342007,36.82416356877323,30.47174721189591,10.024907063197025
ALTOONA AREA SD,Biology,Historically Underperforming,301,11.643189368770763,30.193355481727576,40.15913621262459,16.576744186046515
ALTOONA AREA SD,Literature,All Students,534,8.436329588014981,62.92509363295879,22.132958801498127,5.7565543071161045
ALTOONA AREA SD,Literature,Historically Underperforming,299,2.6638795986622075,52.488294314381264,34.1371237458194,9.372909698996654
BELLWOOD-ANTIS SD,Algebra I,All Students,90,14.400000000000002,43.3,30.0,12.200000000000001
BELLWOOD-ANTIS SD,Algebra I,Historically Underperforming,35,11.4,28.6,37.1,22.899999999999995
BELLWOOD-ANTIS SD,Biology,All Students,89,18.0,37.1,24.7,20.2
BELLWOOD-ANTIS SD,Biology,Historically Underperforming,34,11.8,17.6,26.5,44.1
BELLWOOD-ANTIS SD,Literature,All Students,88,3.4000000000000004,67.0,22.7,6.800000000000001
BELLWOOD-ANTIS SD,Literature,Historically Underperforming,33,3.0,48.5,30.3,18.2
CENTRAL PENN DIGITAL LEARNING FN,Algebra I,All Students,11,9.099999999999998,0.0,45.5,45.5
CENTRAL PENN DIGITAL LEARNING FN,Algebra I,Historically Underperforming,9,NULL,NULL,NULL,NULL
CENTRAL PENN DIGITAL LEARNING FN,Biology,All Students,12,0.0,16.699999999999996,41.7,41.7
CENTRAL PENN DIGITAL LEARNING FN,Biology,Historically Underperforming,10,NULL,NULL,NULL,NULL
CENTRAL PENN DIGITAL LEARNING FN,Literature,All Students,10,NULL,NULL,NULL,NULL
CENTRAL PENN DIGITAL LEARNING FN,Literature,Historically Underperforming,8,NULL,NULL,NULL,NULL
CLAYSBURG-KIMMEL SD,Algebra I,All Students,46,8.7,58.70000000000001,28.300000000000004,4.3
CLAYSBURG-KIMMEL SD,Algebra I,Historically Underperforming,24,4.2,62.5,25.0,8.3
CLAYSBURG-KIMMEL SD,Biology,All Students,49,6.1,46.9,34.699999999999996,12.2
CLAYSBURG-KIMMEL SD,Biology,Historically Underperforming,27,3.7000000000000006,37.0,37.0,22.2
CLAYSBURG-KIMMEL SD,Literature,All Students,48,4.2,64.6,22.9,8.3
CLAYSBURG-KIMMEL SD,Literature,Historically Underperforming,26,0.0,61.5,23.1,15.399999999999997
HOLLIDAYSBURG AREA SD,Algebra I,All Students,262,27.500000000000004,53.1,15.6,3.8
HOLLIDAYSBURG AREA SD,Algebra I,Historically Underperforming,89,13.5,44.9,31.5,10.1
HOLLIDAYSBURG AREA SD,Biology,All Students,260,34.2,44.6,12.7,8.5
HOLLIDAYSBURG AREA SD,Biology,Historically Underperforming,89,18.0,36.0,25.8,20.2
HOLLIDAYSBURG AREA SD,Literature,All Students,261,13.0,70.1,10.3,6.5
HOLLIDAYSBURG AREA SD,Literature,Historically Underperforming,89,3.4000000000000004,58.4,20.2,18.0
SPRING COVE SD,Algebra I,All Students,128,15.6,40.6,31.3,12.5
SPRING COVE SD,Algebra I,Historically Underperforming,49,14.3,20.399999999999995,38.8,26.5
SPRING COVE SD,Biology,All Students,129,17.1,38.8,27.9,16.3
SPRING COVE SD,Biology,Historically Underperforming,50,10.0,22.0,40.0,28.000000000000004
SPRING COVE SD,Literature,All Students,129,3.1,62.0,21.7,13.200000000000001
SPRING COVE SD,Literature,Historically Underperforming,50,2.0,40.0,30.0,28.000000000000004
TYRONE AREA SD,Algebra I,All Students,124,12.1,67.7,14.499999999999998,5.6
TYRONE AREA SD,Algebra I,Historically Underperforming,52,7.699999999999998,53.79999999999999,25.0,13.5
TYRONE AREA SD,Biology,All Students,123,42.3,40.70000000000001,11.4,5.7
TYRONE AREA SD,Biology,Historically Underperforming,51,27.500000000000004,37.3,21.6,13.699999999999998
TYRONE AREA SD,Literature,All Students,123,11.4,80.5,4.9,3.3000000000000003
TYRONE AREA SD,Literature,Historically Underperforming,51,3.9,78.4,9.8,7.8
WILLIAMSBURG COMMUNITY SD,Algebra I,All Students,26,0.0,73.1,23.1,3.8
WILLIAMSBURG COMMUNITY SD,Algebra I,Historically Underperforming,12,0.0,58.3,33.3,8.3
WILLIAMSBURG COMMUNITY SD,Biology,All Students,26,3.8,53.79999999999999,30.799999999999994,11.5
WILLIAMSBURG COMMUNITY SD,Biology,Historically Underperforming,12,0.0,25.0,50.0,25.0
WILLIAMSBURG COMMUNITY SD,Literature,All Students,26,0.0,80.8,15.399999999999997,3.8
WILLIAMSBURG COMMUNITY SD,Literature,Historically Underperforming,12,0.0,58.3,33.3,8.3
ATHENS AREA SD,Algebra I,All Students,158,19.0,39.9,27.200000000000003,13.900000000000002
ATHENS AREA SD,Algebra I,Historically Underperforming,77,7.8,35.1,33.8,23.400000000000002
ATHENS AREA SD,Biology,All Students,155,18.7,42.6,20.0,18.7
ATHENS AREA SD,Biology,Historically Underperforming,74,10.8,36.5,17.6,35.1
ATHENS AREA SD,Literature,All Students,159,1.3,64.8,28.9,5.0
ATHENS AREA SD,Literature,Historically Underperforming,75,1.3,49.3,40.0,9.3
CANTON AREA SD,Algebra I,All Students,62,28.999999999999996,53.2,17.7,0.0
CANTON AREA SD,Algebra I,Historically Underperforming,23,21.7,56.49999999999999,21.7,0.0
CANTON AREA SD,Biology,All Students,62,43.5,32.3,17.7,6.5
CANTON AREA SD,Biology,Historically Underperforming,23,34.8,21.7,39.1,4.3
CANTON AREA SD,Literature,All Students,62,8.1,74.2,14.499999999999998,3.2
CANTON AREA SD,Literature,Historically Underperforming,23,4.3,73.9,17.4,4.3
NORTHEAST BRADFORD SD,Algebra I,All Students,68,11.8,55.89999999999999,23.5,8.8
NORTHEAST BRADFORD SD,Algebra I,Historically Underperforming,37,8.1,45.89999999999999,32.4,13.5
NORTHEAST BRADFORD SD,Biology,All Students,69,21.7,47.8,21.7,8.7
NORTHEAST BRADFORD SD,Biology,Historically Underperforming,37,10.8,48.6,27.0,13.5
NORTHEAST BRADFORD SD,Literature,All Students,69,7.200000000000001,62.3,23.2,7.200000000000001
NORTHEAST BRADFORD SD,Literature,Historically Underperforming,37,2.7,45.89999999999999,37.8,13.5
SAYRE AREA SD,Algebra I,All Students,56,12.5,51.800000000000004,32.1,3.5999999999999996
SAYRE AREA SD,Algebra I,Historically Underperforming,32,6.3,53.1,34.4,6.3
SAYRE AREA SD,Biology,All Students,56,30.4,51.800000000000004,12.5,5.4
SAYRE AREA SD,Biology,Historically Underperforming,31,19.4,54.79999999999999,16.1,9.7
SAYRE AREA SD,Literature,All Students,56,1.7999999999999998,87.5,10.7,0.0
SAYRE AREA SD,Literature,Historically Underperforming,31,0.0,87.1,12.9,0.0
TOWANDA AREA SD,Algebra I,All Students,108,7.400000000000001,50.9,33.3,8.3
TOWANDA AREA SD,Algebra I,Historically Underperforming,60,3.3000000000000003,45.0,41.7,10.0
TOWANDA AREA SD,Biology,All Students,108,11.1,40.7,32.400000000000006,15.7
TOWANDA AREA SD,Biology,Historically Underperforming,60,3.3000000000000003,46.7,30.0,20.0
TOWANDA AREA SD,Literature,All Students,107,2.8,69.2,22.4,5.6
TOWANDA AREA SD,Literature,Historically Underperforming,59,1.7000000000000002,62.7,27.1,8.5
TROY AREA SD,Algebra I,All Students,96,21.9,52.1,21.9,4.2
TROY AREA SD,Algebra I,Historically Underperforming,43,9.3,48.79999999999999,32.6,9.3
TROY AREA SD,Biology,All Students,96,19.800000000000004,52.1,19.800000000000004,8.3
TROY AREA SD,Biology,Historically Underperforming,43,7.000000000000001,46.5,30.2,16.3
TROY AREA SD,Literature,All Students,96,16.699999999999996,67.7,11.5,4.2
TROY AREA SD,Literature,Historically Underperforming,43,11.6,60.5,18.6,9.3
WYALUSING AREA SD,Algebra I,All Students,89,30.3,37.1,29.2,3.4000000000000004
WYALUSING AREA SD,Algebra I,Historically Underperforming,36,22.2,27.800000000000004,44.4,5.6000000000000005
WYALUSING AREA SD,Biology,All Students,90,42.2,44.4,10.0,3.3000000000000003
WYALUSING AREA SD,Biology,Historically Underperforming,37,37.8,40.5,13.5,8.1
WYALUSING AREA SD,Literature,All Students,90,11.1,68.9,17.800000000000004,2.2
WYALUSING AREA SD,Literature,Historically Underperforming,37,5.4,62.2,27.0,5.4
BENSALEM TOWNSHIP SD,Algebra I,All Students,391,18.7,37.3,28.1,15.9
BENSALEM TOWNSHIP SD,Algebra I,Historically Underperforming,219,13.200000000000001,30.099999999999998,31.5,25.1
BENSALEM TOWNSHIP SD,Biology,All Students,407,26.8,32.7,21.9,18.7
BENSALEM TOWNSHIP SD,Biology,Historically Underperforming,236,16.5,30.899999999999995,26.700000000000003,25.8
BENSALEM TOWNSHIP SD,Literature,All Students,391,3.6000000000000005,59.099999999999994,27.399999999999995,10.0
BENSALEM TOWNSHIP SD,Literature,Historically Underperforming,226,1.8000000000000003,48.199999999999996,35.0,15.0
BRISTOL BOROUGH SD,Algebra I,All Students,61,6.6000000000000005,18.0,49.2,26.200000000000003
BRISTOL BOROUGH SD,Algebra I,Historically Underperforming,44,6.800000000000001,13.600000000000001,45.5,34.1
BRISTOL BOROUGH SD,Biology,All Students,62,4.8,25.8,37.1,32.3
BRISTOL BOROUGH SD,Biology,Historically Underperforming,45,4.4,22.2,35.60000000000001,37.8
BRISTOL BOROUGH SD,Literature,All Students,60,3.3000000000000003,48.3,40.0,8.3
BRISTOL BOROUGH SD,Literature,Historically Underperforming,43,2.3,46.5,39.49999999999999,11.6
BRISTOL TOWNSHIP SD,Algebra I,All Students,338,7.7,46.7,37.9,7.7
BRISTOL TOWNSHIP SD,Algebra I,Historically Underperforming,199,7.000000000000001,36.2,45.699999999999996,11.099999999999998
BRISTOL TOWNSHIP SD,Biology,All Students,311,20.6,28.6,29.299999999999997,21.5
BRISTOL TOWNSHIP SD,Biology,Historically Underperforming,186,15.6,26.899999999999995,26.899999999999995,30.599999999999998
BRISTOL TOWNSHIP SD,Literature,All Students,339,3.8,67.0,23.9,5.3
BRISTOL TOWNSHIP SD,Literature,Historically Underperforming,201,2.9999999999999996,57.2,31.3,8.5
BUCKS COUNTY TECHNICAL HS,Algebra I,All Students,300,8.7,39.3,41.3,10.7
BUCKS COUNTY TECHNICAL HS,Algebra I,Historically Underperforming,167,2.4,34.1,46.10000000000001,17.4
BUCKS COUNTY TECHNICAL HS,Biology,All Students,293,13.0,27.3,31.4,28.300000000000004
BUCKS COUNTY TECHNICAL HS,Biology,Historically Underperforming,163,6.1,23.900000000000002,30.099999999999998,39.9
BUCKS COUNTY TECHNICAL HS,Literature,All Students,299,2.7,52.2,37.1,8.0
BUCKS COUNTY TECHNICAL HS,Literature,Historically Underperforming,166,0.6,43.4,44.00000000000001,12.0
CENTENNIAL SD,Algebra I,All Students,406,18.0,45.3,30.5,6.2
CENTENNIAL SD,Algebra I,Historically Underperforming,170,9.4,27.1,50.0,13.5
CENTENNIAL SD,Biology,All Students,407,31.2,40.3,20.4,8.1
CENTENNIAL SD,Biology,Historically Underperforming,172,13.4,37.2,30.8,18.6
CENTENNIAL SD,Literature,All Students,405,4.2,69.6,20.199999999999996,5.900000000000001
CENTENNIAL SD,Literature,Historically Underperforming,170,2.9,50.6,33.5,12.9
CENTRAL BUCKS SD,Algebra I,All Students,1515,56.122178217821784,31.654059405940593,10.0576897689769,2.1660726072607264
CENTRAL BUCKS SD,Algebra I,Historically Underperforming,271,24.33726937269373,30.620295202952025,33.21070110701107,11.828782287822879
CENTRAL BUCKS SD,Biology,All Students,1510,51.221589403973525,32.988807947019865,11.870198675496688,3.952582781456954
CENTRAL BUCKS SD,Biology,Historically Underperforming,267,19.85168539325843,35.578277153558055,27.720599250936328,16.84569288389513
CENTRAL BUCKS SD,Literature,All Students,1510,21.65033112582781,68.19668874172186,7.992582781456954,2.1242384105960266
CENTRAL BUCKS SD,Literature,Historically Underperforming,267,5.2322097378277155,55.06329588014981,28.834456928838954,10.862921348314607
COUNCIL ROCK SD,Algebra I,All Students,927,37.20733549083064,47.2177993527508,12.251240560949297,3.2236245954692557
COUNCIL ROCK SD,Algebra I,Historically Underperforming,184,15.769565217391305,33.15978260869565,35.322826086956525,15.74782608695652
COUNCIL ROCK SD,Biology,All Students,922,43.82190889370933,35.482863340563995,13.658568329718005,7.036659436008677
COUNCIL ROCK SD,Biology,Historically Underperforming,182,18.684615384615384,27.46923076923077,24.712087912087913,29.134065934065934
COUNCIL ROCK SD,Literature,All Students,923,12.9795232936078,69.00184182015168,14.482773564463706,3.490574214517877
COUNCIL ROCK SD,Literature,Historically Underperforming,183,4.909289617486339,45.35409836065573,34.41912568306011,15.317486338797814
CTR STUDENT LEARNING CS - PENNSB,Algebra I,All Students,35,2.9,31.4,51.4,14.3
CTR STUDENT LEARNING CS - PENNSB,Algebra I,Historically Underperforming,25,4.0,32.0,44.0,20.0
CTR STUDENT LEARNING CS - PENNSB,Biology,All Students,35,0.0,25.7,37.1,37.1
CTR STUDENT LEARNING CS - PENNSB,Biology,Historically Underperforming,25,0.0,24.0,28.000000000000004,48.0
CTR STUDENT LEARNING CS - PENNSB,Literature,All Students,35,0.0,60.0,34.3,5.7
CTR STUDENT LEARNING CS - PENNSB,Literature,Historically Underperforming,25,0.0,52.0,40.0,8.0
MORRISVILLE BOROUGH SD,Algebra I,All Students,48,8.3,50.0,35.39999999999999,6.3
MORRISVILLE BOROUGH SD,Algebra I,Historically Underperforming,28,7.1,35.7,50.0,7.1
MORRISVILLE BOROUGH SD,Biology,All Students,51,9.8,27.500000000000004,43.099999999999994,19.6
MORRISVILLE BOROUGH SD,Biology,Historically Underperforming,30,6.7,16.7,46.7,30.0
MORRISVILLE BOROUGH SD,Literature,All Students,53,7.5,69.8,18.9,3.8
MORRISVILLE BOROUGH SD,Literature,Historically Underperforming,32,3.1,68.8,21.9,6.3
NESHAMINY SD,Algebra I,All Students,615,32.2,43.400000000000006,19.7,4.7
NESHAMINY SD,Algebra I,Historically Underperforming,213,19.7,32.4,35.2,12.7
NESHAMINY SD,Biology,All Students,610,37.7,37.7,17.9,6.7
NESHAMINY SD,Biology,Historically Underperforming,208,18.8,39.4,26.400000000000002,15.399999999999997
NESHAMINY SD,Literature,All Students,615,7.5,74.1,16.7,1.6
NESHAMINY SD,Literature,Historically Underperforming,213,3.3000000000000003,64.8,27.699999999999996,4.199999999999999
NEW HOPE-SOLEBURY SD,Algebra I,All Students,128,47.7,43.8,6.3,2.3
NEW HOPE-SOLEBURY SD,Algebra I,Historically Underperforming,30,13.3,56.7,20.0,10.0
NEW HOPE-SOLEBURY SD,Biology,All Students,129,47.3,42.6,8.5,1.6
NEW HOPE-SOLEBURY SD,Biology,Historically Underperforming,30,3.3000000000000003,60.0,30.0,6.7
NEW HOPE-SOLEBURY SD,Literature,All Students,130,8.5,87.7,3.8,0.0
NEW HOPE-SOLEBURY SD,Literature,Historically Underperforming,31,3.2,80.6,16.1,0.0
PALISADES SD,Algebra I,All Students,142,30.3,47.9,16.2,5.6
PALISADES SD,Algebra I,Historically Underperforming,36,13.900000000000002,41.7,25.0,19.4
PALISADES SD,Biology,All Students,142,37.3,43.0,12.0,7.7
PALISADES SD,Biology,Historically Underperforming,36,13.900000000000002,36.1,25.0,25.0
PALISADES SD,Literature,All Students,142,19.7,64.1,10.6,5.6
PALISADES SD,Literature,Historically Underperforming,36,8.3,52.800000000000004,19.4,19.4
PENNRIDGE SD,Algebra I,All Students,547,16.1,56.99999999999999,23.900000000000002,2.9
PENNRIDGE SD,Algebra I,Historically Underperforming,155,11.0,42.6,38.1,8.4
PENNRIDGE SD,Biology,All Students,561,35.8,47.599999999999994,13.200000000000001,3.4000000000000004
PENNRIDGE SD,Biology,Historically Underperforming,163,20.9,46.0,23.900000000000002,9.2
PENNRIDGE SD,Literature,All Students,558,7.200000000000001,76.9,13.3,2.7
PENNRIDGE SD,Literature,Historically Underperforming,161,3.7000000000000006,60.199999999999996,28.000000000000004,8.1
PENNSBURY SD,Algebra I,All Students,777,31.3,48.8,16.7,3.2
PENNSBURY SD,Algebra I,Historically Underperforming,233,12.9,41.6,35.6,9.9
PENNSBURY SD,Biology,All Students,779,46.7,34.8,14.499999999999998,4.0
PENNSBURY SD,Biology,Historically Underperforming,233,20.2,36.5,30.9,12.4
PENNSBURY SD,Literature,All Students,783,20.8,69.1,8.3,1.8000000000000003
PENNSBURY SD,Literature,Historically Underperforming,236,8.1,64.8,22.0,5.1
QUAKERTOWN COMMUNITY SD,Algebra I,All Students,408,31.4,45.8,17.4,5.4
QUAKERTOWN COMMUNITY SD,Algebra I,Historically Underperforming,149,14.099999999999998,43.6,27.500000000000004,14.800000000000002
QUAKERTOWN COMMUNITY SD,Biology,All Students,408,39.7,38.5,15.0,6.9
QUAKERTOWN COMMUNITY SD,Biology,Historically Underperforming,149,18.1,38.3,26.8,16.8
QUAKERTOWN COMMUNITY SD,Literature,All Students,404,14.899999999999999,70.8,10.9,3.5000000000000004
QUAKERTOWN COMMUNITY SD,Literature,Historically Underperforming,147,7.5,59.9,23.1,9.5
SCHOOL LANE CS,Algebra I,All Students,44,15.9,61.4,15.9,6.800000000000001
SCHOOL LANE CS,Algebra I,Historically Underperforming,25,20.0,52.0,16.0,12.0
SCHOOL LANE CS,Biology,All Students,43,9.3,58.099999999999994,30.2,2.3
SCHOOL LANE CS,Biology,Historically Underperforming,25,8.0,56.00000000000001,32.0,4.0
SCHOOL LANE CS,Literature,All Students,44,9.099999999999998,77.3,11.4,2.3
SCHOOL LANE CS,Literature,Historically Underperforming,25,8.0,72.0,16.0,4.0
BUTLER AREA SD,Algebra I,All Students,543,18.0,63.7,15.1,3.0999999999999996
BUTLER AREA SD,Algebra I,Historically Underperforming,197,7.6,54.29999999999999,29.9,8.1
BUTLER AREA SD,Biology,All Students,542,28.800000000000004,52.2,14.000000000000002,5.0
BUTLER AREA SD,Biology,Historically Underperforming,195,12.3,50.8,25.1,11.8
BUTLER AREA SD,Literature,All Students,544,7.000000000000001,78.5,12.7,1.8000000000000003
BUTLER AREA SD,Literature,Historically Underperforming,197,1.5000000000000002,66.49999999999999,26.899999999999995,5.1
KARNS CITY AREA SD,Algebra I,All Students,130,7.7,74.6,13.100000000000001,4.6
KARNS CITY AREA SD,Algebra I,Historically Underperforming,44,4.5,61.4,20.5,13.600000000000001
KARNS CITY AREA SD,Biology,All Students,131,26.700000000000003,55.00000000000001,13.699999999999998,4.6
KARNS CITY AREA SD,Biology,Historically Underperforming,44,13.600000000000001,56.8,18.199999999999996,11.4
KARNS CITY AREA SD,Literature,All Students,131,13.699999999999998,76.3,7.6,2.3
KARNS CITY AREA SD,Literature,Historically Underperforming,44,9.099999999999998,68.2,15.9,6.800000000000001
MARS AREA SD,Algebra I,All Students,275,49.5,36.0,12.7,1.8000000000000003
MARS AREA SD,Algebra I,Historically Underperforming,31,6.5,28.999999999999996,51.6,12.9
MARS AREA SD,Biology,All Students,271,48.699999999999996,39.9,6.6000000000000005,4.8
MARS AREA SD,Biology,Historically Underperforming,32,15.6,31.3,25.0,28.1
MARS AREA SD,Literature,All Students,273,13.200000000000001,79.9,5.8999999999999995,1.1
MARS AREA SD,Literature,Historically Underperforming,31,0.0,64.5,25.8,9.7
MONITEAU SD,Algebra I,All Students,93,21.500000000000004,55.89999999999999,21.500000000000004,1.1
MONITEAU SD,Algebra I,Historically Underperforming,35,11.4,51.4,34.3,2.9
MONITEAU SD,Biology,All Students,93,14.000000000000002,73.10000000000001,11.8,1.1
MONITEAU SD,Biology,Historically Underperforming,35,5.7,71.4,20.0,2.9
MONITEAU SD,Literature,All Students,94,8.5,86.20000000000002,5.300000000000001,0.0
MONITEAU SD,Literature,Historically Underperforming,35,8.6,82.9,8.6,0.0
SENECA VALLEY SD,Algebra I,All Students,526,27.0,47.1,20.9,4.9
SENECA VALLEY SD,Algebra I,Historically Underperforming,156,9.6,37.2,38.5,14.7
SENECA VALLEY SD,Biology,All Students,526,38.0,45.8,12.400000000000002,3.8
SENECA VALLEY SD,Biology,Historically Underperforming,155,16.1,44.49999999999999,28.4,11.0
SENECA VALLEY SD,Literature,All Students,521,11.3,68.7,15.9,4.0
SENECA VALLEY SD,Literature,Historically Underperforming,153,4.6,51.6,34.6,9.2
SLIPPERY ROCK AREA SD,Algebra I,All Students,141,12.8,65.2,14.2,7.8
SLIPPERY ROCK AREA SD,Algebra I,Historically Underperforming,66,3.0,57.60000000000001,25.8,13.600000000000001
SLIPPERY ROCK AREA SD,Biology,All Students,143,25.900000000000002,45.49999999999999,18.9,9.8
SLIPPERY ROCK AREA SD,Biology,Historically Underperforming,67,14.899999999999999,38.8,28.4,17.9
SLIPPERY ROCK AREA SD,Literature,All Students,142,2.8,73.2,19.0,4.9
SLIPPERY ROCK AREA SD,Literature,Historically Underperforming,66,0.0,56.10000000000001,34.8,9.1
SOUTH BUTLER COUNTY SD,Algebra I,All Students,208,12.000000000000002,65.9,18.8,3.4000000000000004
SOUTH BUTLER COUNTY SD,Algebra I,Historically Underperforming,51,13.699999999999998,43.099999999999994,31.4,11.8
SOUTH BUTLER COUNTY SD,Biology,All Students,208,43.8,41.3,12.000000000000002,2.9000000000000004
SOUTH BUTLER COUNTY SD,Biology,Historically Underperforming,51,17.6,47.1,23.5,11.8
SOUTH BUTLER COUNTY SD,Literature,All Students,206,6.800000000000001,61.199999999999996,22.8,9.2
SOUTH BUTLER COUNTY SD,Literature,Historically Underperforming,51,3.9,35.3,35.3,25.5
BLACKLICK VALLEY SD,Algebra I,All Students,47,10.600000000000001,51.1,21.3,17.0
BLACKLICK VALLEY SD,Algebra I,Historically Underperforming,32,6.3,53.1,18.8,21.9
BLACKLICK VALLEY SD,Biology,All Students,46,13.0,45.7,21.7,19.6
BLACKLICK VALLEY SD,Biology,Historically Underperforming,31,12.9,45.2,16.1,25.8
BLACKLICK VALLEY SD,Literature,All Students,46,0.0,63.0,21.7,15.2
BLACKLICK VALLEY SD,Literature,Historically Underperforming,31,0.0,64.5,12.9,22.6
CAMBRIA HEIGHTS SD,Algebra I,All Students,115,9.6,57.4,30.4,2.6
CAMBRIA HEIGHTS SD,Algebra I,Historically Underperforming,44,6.800000000000001,36.39999999999999,50.0,6.800000000000001
CAMBRIA HEIGHTS SD,Biology,All Students,115,26.1,49.6,20.0,4.3
