Year,School Name,Subject,Group,Grade,Number Scored,% Advanced,% Proficient,% Basic,% Below Basic
2017,LINCOLN ABRAHAM HS,Biology,Historically Underperforming,11,246,1.2,11,34.6,53.3
2017,LINCOLN ABRAHAM HS,Literature,All Students,11,239,1.7,27.6,38.1,32.6
2017,LINCOLN ABRAHAM HS,Literature,Historically Underperforming,11,239,1.7,27.6,38.1,32.6
2017,MASTBAUM JULES E AVTS,Algebra I,All Students,11,109,0,12.8,52.3,34.9
2017,MASTBAUM JULES E AVTS,Algebra I,Historically Underperforming,11,109,0,12.8,52.3,34.9
2017,MASTBAUM JULES E AVTS,Biology,All Students,11,109,0,1.8,16.5,81.7
2017,MASTBAUM JULES E AVTS,Biology,Historically Underperforming,11,109,0,1.8,16.5,81.7
2017,MASTBAUM JULES E AVTS,Literature,All Students,11,105,0,24.8,44.8,30.5
2017,MASTBAUM JULES E AVTS,Literature,Historically Underperforming,11,105,0,24.8,44.8,30.5
2017,MASTERMAN JULIA R SCH,Algebra I,All Students,11,106,89.6,10.4,0,0
2017,MASTERMAN JULIA R SCH,Algebra I,Historically Underperforming,11,106,89.6,10.4,0,0
2017,MASTERMAN JULIA R SCH,Biology,All Students,11,107,86.9,13.1,0,0
2017,MASTERMAN JULIA R SCH,Biology,Historically Underperforming,11,107,86.9,13.1,0,0
2017,MASTERMAN JULIA R SCH,Literature,All Students,11,106,34,66,0,0
2017,MASTERMAN JULIA R SCH,Literature,Historically Underperforming,11,106,34,66,0,0
2017,MOTIVATION HS,Algebra I,All Students,11,86,2.3,25.6,51.2,20.9
2017,MOTIVATION HS,Algebra I,Historically Underperforming,11,86,2.3,25.6,51.2,20.9
2017,MOTIVATION HS,Biology,All Students,11,84,1.2,17.9,41.7,39.3
2017,MOTIVATION HS,Biology,Historically Underperforming,11,84,1.2,17.9,41.7,39.3
2017,MOTIVATION HS,Literature,All Students,11,87,0,51.7,33.3,14.9
2017,MOTIVATION HS,Literature,Historically Underperforming,11,87,0,51.7,33.3,14.9
2017,NORTHEAST HS,Algebra I,All Students,11,688,7.3,26.5,37.5,28.8
2017,NORTHEAST HS,Algebra I,Historically Underperforming,11,688,7.3,26.5,37.5,28.8
2017,NORTHEAST HS,Biology,All Students,11,652,6.1,25.5,28.7,39.7
2017,NORTHEAST HS,Biology,Historically Underperforming,11,652,6.1,25.5,28.7,39.7
2017,NORTHEAST HS,Literature,All Students,11,654,1.7,41.4,33.3,23.5
2017,NORTHEAST HS,Literature,Historically Underperforming,11,654,1.7,41.4,33.3,23.5
2017,OVERBROOK HS,Algebra I,All Students,11,83,0,2.4,43.4,54.2
2017,OVERBROOK HS,Algebra I,Historically Underperforming,11,83,0,2.4,43.4,54.2
2017,OVERBROOK HS,Biology,All Students,11,62,0,3.2,11.3,85.5
2017,OVERBROOK HS,Biology,Historically Underperforming,11,62,0,3.2,11.3,85.5
2017,OVERBROOK HS,Literature,All Students,11,57,0,14,42.1,43.9
2017,OVERBROOK HS,Literature,Historically Underperforming,11,57,0,14,42.1,43.9
2017,PARKWAY NORTHWEST,Algebra I,All Students,11,46,0,15.2,67.4,17.4
2017,PARKWAY NORTHWEST,Algebra I,Historically Underperforming,11,46,0,15.2,67.4,17.4
2017,PARKWAY NORTHWEST,Biology,All Students,11,43,0,9.3,32.6,58.1
2017,PARKWAY NORTHWEST,Biology,Historically Underperforming,11,43,0,9.3,32.6,58.1
2017,PARKWAY NORTHWEST,Literature,All Students,11,45,0,42.2,46.7,11.1
2017,PARKWAY NORTHWEST,Literature,Historically Underperforming,11,45,0,42.2,46.7,11.1
2017,PARKWAY WEST HS,Algebra I,All Students,11,39,2.6,35.9,53.8,7.7
2017,PARKWAY WEST HS,Algebra I,Historically Underperforming,11,39,2.6,35.9,53.8,7.7
2017,PARKWAY WEST HS,Biology,All Students,11,38,2.6,23.7,44.7,28.9
2017,PARKWAY WEST HS,Biology,Historically Underperforming,11,38,2.6,23.7,44.7,28.9
2017,PARKWAY WEST HS,Literature,All Students,11,39,0,74.4,23.1,2.6
2017,PARKWAY WEST HS,Literature,Historically Underperforming,11,39,0,74.4,23.1,2.6
2017,PARKWAY-CENTER CITY SCHOOL,Algebra I,All Students,11,90,15.6,47.8,31.1,5.6
2017,PARKWAY-CENTER CITY SCHOOL,Algebra I,Historically Underperforming,11,90,15.6,47.8,31.1,5.6
2017,PARKWAY-CENTER CITY SCHOOL,Biology,All Students,11,89,9,37.1,36,18
2017,PARKWAY-CENTER CITY SCHOOL,Biology,Historically Underperforming,11,89,9,37.1,36,18
2017,PARKWAY-CENTER CITY SCHOOL,Literature,All Students,11,89,1.1,89.9,6.7,2.2
2017,PARKWAY-CENTER CITY SCHOOL,Literature,Historically Underperforming,11,89,1.1,89.9,6.7,2.2
2017,PAUL ROBESON HS FOR HUMAN SERVIC,Algebra I,All Students,11,71,0,19.7,64.8,15.5
2017,PAUL ROBESON HS FOR HUMAN SERVIC,Algebra I,Historically Underperforming,11,71,0,19.7,64.8,15.5
2017,PAUL ROBESON HS FOR HUMAN SERVIC,Biology,All Students,11,71,1.4,31,36.6,31
2017,PAUL ROBESON HS FOR HUMAN SERVIC,Biology,Historically Underperforming,11,71,1.4,31,36.6,31
2017,PAUL ROBESON HS FOR HUMAN SERVIC,Literature,All Students,11,70,0,51.4,40,8.6
2017,PAUL ROBESON HS FOR HUMAN SERVIC,Literature,Historically Underperforming,11,70,0,51.4,40,8.6
2017,PENN TREATY MS,Algebra I,All Students,11,60,0,13.3,51.7,35
2017,PENN TREATY MS,Algebra I,Historically Underperforming,11,60,0,13.3,51.7,35
2017,PENN TREATY MS,Biology,All Students,11,52,0,11.5,32.7,55.8
2017,PENN TREATY MS,Biology,Historically Underperforming,11,52,0,11.5,32.7,55.8
2017,PENN TREATY MS,Literature,All Students,11,56,0,30.4,37.5,32.1
2017,PENN TREATY MS,Literature,Historically Underperforming,11,56,0,30.4,37.5,32.1
2017,PHILA MILITARY ACADEMY AT ELVERS,Algebra I,All Students,11,65,0,33.8,61.5,4.6
2017,PHILA MILITARY ACADEMY AT ELVERS,Algebra I,Historically Underperforming,11,65,0,33.8,61.5,4.6
2017,PHILA MILITARY ACADEMY AT ELVERS,Biology,All Students,11,65,4.6,29.2,38.5,27.7
2017,PHILA MILITARY ACADEMY AT ELVERS,Biology,Historically Underperforming,11,65,4.6,29.2,38.5,27.7
2017,PHILA MILITARY ACADEMY AT ELVERS,Literature,All Students,11,64,0,45.3,51.6,3.1
2017,PHILA MILITARY ACADEMY AT ELVERS,Literature,Historically Underperforming,11,64,0,45.3,51.6,3.1
2017,PHILADELPHIA LEARNING ACADEMY -,Algebra I,All Students,11,11,0,0,54.5,45.5
2017,PHILADELPHIA LEARNING ACADEMY -,Algebra I,Historically Underperforming,11,11,0,0,54.5,45.5
2017,RANDOLPH A PHILIP AVT HS,Algebra I,All Students,11,125,0.8,9.6,46.4,43.2
2017,RANDOLPH A PHILIP AVT HS,Algebra I,Historically Underperforming,11,125,0.8,9.6,46.4,43.2
2017,RANDOLPH A PHILIP AVT HS,Biology,All Students,11,116,0,2.6,15.5,81.9
2017,RANDOLPH A PHILIP AVT HS,Biology,Historically Underperforming,11,116,0,2.6,15.5,81.9
2017,RANDOLPH A PHILIP AVT HS,Literature,All Students,11,124,0,25,46.8,28.2
2017,RANDOLPH A PHILIP AVT HS,Literature,Historically Underperforming,11,124,0,25,46.8,28.2
2017,ROXBOROUGH HS,Algebra I,All Students,11,118,1.7,6.8,47.5,44.1
2017,ROXBOROUGH HS,Algebra I,Historically Underperforming,11,118,1.7,6.8,47.5,44.1
2017,ROXBOROUGH HS,Biology,All Students,11,117,0,6,13.7,80.3
2017,ROXBOROUGH HS,Biology,Historically Underperforming,11,117,0,6,13.7,80.3
2017,ROXBOROUGH HS,Literature,All Students,11,118,0.8,8.5,44.1,46.6
2017,ROXBOROUGH HS,Literature,Historically Underperforming,11,118,0.8,8.5,44.1,46.6
2017,SAUL W B AGRICULTURAL SCHOOL,Algebra I,All Students,11,93,3.2,23.7,57,16.1
2017,SAUL W B AGRICULTURAL SCHOOL,Algebra I,Historically Underperforming,11,93,3.2,23.7,57,16.1
2017,SAUL W B AGRICULTURAL SCHOOL,Biology,All Students,11,92,3.3,18.5,37,41.3
2017,SAUL W B AGRICULTURAL SCHOOL,Biology,Historically Underperforming,11,92,3.3,18.5,37,41.3
2017,SAUL W B AGRICULTURAL SCHOOL,Literature,All Students,11,91,0,34.1,45.1,20.9
2017,SAUL W B AGRICULTURAL SCHOOL,Literature,Historically Underperforming,11,91,0,34.1,45.1,20.9
2017,SAYRE WILLIAM L HS,Algebra I,All Students,11,75,1.3,2.7,41.3,54.7
2017,SAYRE WILLIAM L HS,Algebra I,Historically Underperforming,11,74,1.4,2.7,41.9,54.1
2017,SAYRE WILLIAM L HS,Biology,All Students,11,65,0,3.1,10.8,86.2
2017,SAYRE WILLIAM L HS,Biology,Historically Underperforming,11,64,0,3.1,10.9,85.9
2017,SAYRE WILLIAM L HS,Literature,All Students,11,70,0,12.9,35.7,51.4
2017,SAYRE WILLIAM L HS,Literature,Historically Underperforming,11,69,0,13,34.8,52.2
2017,SCHOOL OF THE FUTURE,Algebra I,All Students,11,92,4.3,15.2,62,18.5
2017,SCHOOL OF THE FUTURE,Algebra I,Historically Underperforming,11,92,4.3,15.2,62,18.5
2017,SCHOOL OF THE FUTURE,Biology,All Students,11,75,2.7,14.7,40,42.7
2017,SCHOOL OF THE FUTURE,Biology,Historically Underperforming,11,75,2.7,14.7,40,42.7
2017,SCHOOL OF THE FUTURE,Literature,All Students,11,86,1.2,30.2,46.5,22.1
2017,SCHOOL OF THE FUTURE,Literature,Historically Underperforming,11,86,1.2,30.2,46.5,22.1
2017,SCIENCE LEADERSHIP ACADEMY,Algebra I,All Students,11,115,28.7,33.9,33.9,3.5
2017,SCIENCE LEADERSHIP ACADEMY,Algebra I,Historically Underperforming,11,115,28.7,33.9,33.9,3.5
2017,SCIENCE LEADERSHIP ACADEMY,Biology,All Students,11,105,19,36.2,36.2,8.6
2017,SCIENCE LEADERSHIP ACADEMY,Biology,Historically Underperforming,11,105,19,36.2,36.2,8.6
2017,SCIENCE LEADERSHIP ACADEMY,Literature,All Students,11,105,11.4,68.6,15.2,4.8
2017,SCIENCE LEADERSHIP ACADEMY,Literature,Historically Underperforming,11,105,11.4,68.6,15.2,4.8
2017,SOUTH PHILADELPHIA HS,Algebra I,All Students,11,87,0,13.8,41.4,44.8
2017,SOUTH PHILADELPHIA HS,Algebra I,Historically Underperforming,11,87,0,13.8,41.4,44.8
2017,SOUTH PHILADELPHIA HS,Biology,All Students,11,77,0,1.3,24.7,74
2017,SOUTH PHILADELPHIA HS,Biology,Historically Underperforming,11,77,0,1.3,24.7,74
2017,SOUTH PHILADELPHIA HS,Literature,All Students,11,81,0,18.5,33.3,48.1
2017,SOUTH PHILADELPHIA HS,Literature,Historically Underperforming,11,81,0,18.5,33.3,48.1
2017,STRAWBERRY MANSION HS,Algebra I,All Students,11,61,0,16.4,50.8,32.8
2017,STRAWBERRY MANSION HS,Algebra I,Historically Underperforming,11,61,0,16.4,50.8,32.8
2017,STRAWBERRY MANSION HS,Biology,All Students,11,57,0,7,12.3,80.7
2017,STRAWBERRY MANSION HS,Biology,Historically Underperforming,11,57,0,7,12.3,80.7
2017,STRAWBERRY MANSION HS,Literature,All Students,11,59,0,22,39,39
2017,STRAWBERRY MANSION HS,Literature,Historically Underperforming,11,59,0,22,39,39
2017,SWENSON ARTS & TECHNOLOGY HS,Algebra I,All Students,11,112,6.3,22.3,56.3,15.2
2017,SWENSON ARTS & TECHNOLOGY HS,Algebra I,Historically Underperforming,11,112,6.3,22.3,56.3,15.2
2017,SWENSON ARTS & TECHNOLOGY HS,Biology,All Students,11,111,0.9,4.5,22.5,72.1
2017,SWENSON ARTS & TECHNOLOGY HS,Biology,Historically Underperforming,11,111,0.9,4.5,22.5,72.1
2017,SWENSON ARTS & TECHNOLOGY HS,Literature,All Students,11,111,0.9,36,44.1,18.9
2017,SWENSON ARTS & TECHNOLOGY HS,Literature,Historically Underperforming,11,111,0.9,36,44.1,18.9
2017,THE LINC,Algebra I,All Students,11,72,1.4,6.9,31.9,59.7
2017,THE LINC,Algebra I,Historically Underperforming,11,72,1.4,6.9,31.9,59.7
2017,THE LINC,Biology,All Students,11,70,0,1.4,22.9,75.7
2017,THE LINC,Biology,Historically Underperforming,11,70,0,1.4,22.9,75.7
2017,THE LINC,Literature,All Students,11,70,0,15.7,42.9,41.4
2017,THE LINC,Literature,Historically Underperforming,11,70,0,15.7,42.9,41.4
2017,THE SCIENCE LEADERSHIP ACADEMY A,Algebra I,All Students,11,113,11.5,37.2,37.2,14.2
2017,THE SCIENCE LEADERSHIP ACADEMY A,Algebra I,Historically Underperforming,11,113,11.5,37.2,37.2,14.2
2017,THE SCIENCE LEADERSHIP ACADEMY A,Biology,All Students,11,120,14.2,39.2,32.5,14.2
2017,THE SCIENCE LEADERSHIP ACADEMY A,Biology,Historically Underperforming,11,120,14.2,39.2,32.5,14.2
2017,THE SCIENCE LEADERSHIP ACADEMY A,Literature,All Students,11,112,6.3,69.6,23.2,0.9
2017,THE SCIENCE LEADERSHIP ACADEMY A,Literature,Historically Underperforming,11,112,6.3,69.6,23.2,0.9
2017,THE SD OF PHILADELPHIA VIRTUAL A,Algebra I,All Students,11,54,0,3.7,48.1,48.1
2017,THE SD OF PHILADELPHIA VIRTUAL A,Algebra I,Historically Underperforming,11,44,0,4.5,47.7,47.7
2017,THE SD OF PHILADELPHIA VIRTUAL A,Biology,All Students,11,33,0,3,21.2,75.8
2017,THE SD OF PHILADELPHIA VIRTUAL A,Biology,Historically Underperforming,11,26,0,0,19.2,80.8
2017,THE SD OF PHILADELPHIA VIRTUAL A,Literature,All Students,11,44,0,20.5,61.4,18.2
2017,THE SD OF PHILADELPHIA VIRTUAL A,Literature,Historically Underperforming,11,34,0,17.6,61.8,20.6
2017,THE U SCHOOL: INNOVATIVE LAB,Algebra I,All Students,11,38,0,13.2,34.2,52.6
2017,THE U SCHOOL: INNOVATIVE LAB,Algebra I,Historically Underperforming,11,38,0,13.2,34.2,52.6
2017,THE U SCHOOL: INNOVATIVE LAB,Biology,All Students,11,36,2.8,2.8,25,69.4
2017,THE U SCHOOL: INNOVATIVE LAB,Biology,Historically Underperforming,11,36,2.8,2.8,25,69.4
2017,THE U SCHOOL: INNOVATIVE LAB,Literature,All Students,11,44,0,11.4,43.2,45.5
2017,THE U SCHOOL: INNOVATIVE LAB,Literature,Historically Underperforming,11,44,0,11.4,43.2,45.5
2017,THE WORKSHOP SCHOOL,Algebra I,All Students,11,52,3.8,7.7,57.7,30.8
2017,THE WORKSHOP SCHOOL,Algebra I,Historically Underperforming,11,52,3.8,7.7,57.7,30.8
2017,THE WORKSHOP SCHOOL,Literature,All Students,11,50,0,30,52,18
2017,THE WORKSHOP SCHOOL,Literature,Historically Underperforming,11,50,0,30,52,18
2017,WEST PHILADELPHIA HS,Algebra I,All Students,11,67,1.5,19.4,50.7,28.4
2017,WEST PHILADELPHIA HS,Algebra I,Historically Underperforming,11,67,1.5,19.4,50.7,28.4
2017,WEST PHILADELPHIA HS,Biology,All Students,11,65,0,13.8,40,46.2
2017,WEST PHILADELPHIA HS,Biology,Historically Underperforming,11,65,0,13.8,40,46.2
2017,WEST PHILADELPHIA HS,Literature,All Students,11,65,0,38.5,33.8,27.7
2017,WEST PHILADELPHIA HS,Literature,Historically Underperforming,11,65,0,38.5,33.8,27.7
2017,PHILADELPHIA PERF ARTS CS,Algebra I,All Students,11,224,6.7,26.3,49.6,17.4
2017,PHILADELPHIA PERF ARTS CS,Algebra I,Historically Underperforming,11,154,2.6,20.1,53.2,24
2017,PHILADELPHIA PERF ARTS CS,Biology,All Students,11,224,6.3,27.7,40.2,25.9
2017,PHILADELPHIA PERF ARTS CS,Biology,Historically Underperforming,11,154,4.5,23.4,40.3,31.8
2017,PHILADELPHIA PERF ARTS CS,Literature,All Students,11,224,2.2,53.6,29.9,14.3
2017,PHILADELPHIA PERF ARTS CS,Literature,Historically Underperforming,11,153,1.3,47.1,32,19.6
2017,PREPARATORY CS OF MATH SCIENCE T,Algebra I,All Students,11,123,0,40.7,43.9,15.4
2017,PREPARATORY CS OF MATH SCIENCE T,Algebra I,Historically Underperforming,11,84,0,44,40.5,15.5
2017,PREPARATORY CS OF MATH SCIENCE T,Biology,All Students,11,124,2.4,50.8,34.7,12.1
2017,PREPARATORY CS OF MATH SCIENCE T,Biology,Historically Underperforming,11,85,3.5,48.2,32.9,15.3
2017,PREPARATORY CS OF MATH SCIENCE T,Literature,All Students,11,112,0,58.9,32.1,8.9
2017,PREPARATORY CS OF MATH SCIENCE T,Literature,Historically Underperforming,11,77,0,53.2,33.8,13
2017,SANKOFA FREEDOM ACADEMY CS,Algebra I,All Students,11,40,2.5,37.5,45,15
2017,SANKOFA FREEDOM ACADEMY CS,Algebra I,Historically Underperforming,11,40,2.5,37.5,45,15
2017,SANKOFA FREEDOM ACADEMY CS,Biology,All Students,11,40,2.5,15,37.5,45
2017,SANKOFA FREEDOM ACADEMY CS,Biology,Historically Underperforming,11,40,2.5,15,37.5,45
2017,SANKOFA FREEDOM ACADEMY CS,Literature,All Students,11,40,0,55,25,20
2017,SANKOFA FREEDOM ACADEMY CS,Literature,Historically Underperforming,11,40,0,55,25,20
2017,TACONY ACADEMY CHARTER SCHOOL,Algebra I,All Students,11,92,0,19.6,57.6,22.8
2017,TACONY ACADEMY CHARTER SCHOOL,Algebra I,Historically Underperforming,11,77,0,18.2,55.8,26
2017,TACONY ACADEMY CHARTER SCHOOL,Biology,All Students,11,92,0,20.7,42.4,37
2017,TACONY ACADEMY CHARTER SCHOOL,Biology,Historically Underperforming,11,77,0,14.3,45.5,40.3
2017,TACONY ACADEMY CHARTER SCHOOL,Literature,All Students,11,91,0,33,41.8,25.3
2017,TACONY ACADEMY CHARTER SCHOOL,Literature,Historically Underperforming,11,77,0,28.6,44.2,27.3
2017,UNIVERSAL AUDENRIED CS,Algebra I,All Students,11,129,1.6,17.8,41.9,38.8
2017,UNIVERSAL AUDENRIED CS,Algebra I,Historically Underperforming,11,126,1.6,18.3,40.5,39.7
2017,UNIVERSAL AUDENRIED CS,Biology,All Students,11,124,1.6,14.5,17.7,66.1
2017,UNIVERSAL AUDENRIED CS,Biology,Historically Underperforming,11,121,1.7,14,18.2,66.1
2017,UNIVERSAL AUDENRIED CS,Literature,All Students,11,123,0,29.3,35.8,35
2017,UNIVERSAL AUDENRIED CS,Literature,Historically Underperforming,11,120,0,29.2,35,35.8
2017,WORLD COMMUNICATIONS CS,Algebra I,All Students,11,70,0,8.6,41.4,50
2017,WORLD COMMUNICATIONS CS,Algebra I,Historically Underperforming,11,57,0,5.3,40.4,54.4
2017,WORLD COMMUNICATIONS CS,Biology,All Students,11,67,0,6,23.9,70.1
2017,WORLD COMMUNICATIONS CS,Biology,Historically Underperforming,11,56,0,3.6,19.6,76.8
2017,WORLD COMMUNICATIONS CS,Literature,All Students,11,71,0,31,42.3,26.8
2017,WORLD COMMUNICATIONS CS,Literature,Historically Underperforming,11,58,0,27.6,43.1,29.3
2017,DELAWARE VALLEY HS,Algebra I,All Students,11,382,20.4,53.1,22.8,3.7
2017,DELAWARE VALLEY HS,Algebra I,Historically Underperforming,11,146,8.2,45.2,39,7.5
2017,DELAWARE VALLEY HS,Biology,All Students,11,376,28.2,41.2,20.5,10.1
2017,DELAWARE VALLEY HS,Biology,Historically Underperforming,11,141,11.3,39,29.8,19.9
2017,DELAWARE VALLEY HS,Literature,All Students,11,379,14,76.8,8.7,0.5
2017,DELAWARE VALLEY HS,Literature,Historically Underperforming,11,145,4.1,82.1,12.4,1.4
2017,WALLENPAUPACK AREA H,Algebra I,All Students,11,246,28,54.5,13,4.5
2017,WALLENPAUPACK AREA H,Algebra I,Historically Underperforming,11,135,18.5,54.1,19.3,8.1
2017,WALLENPAUPACK AREA H,Biology,All Students,11,246,37,38.2,17.5,7.3
2017,WALLENPAUPACK AREA H,Biology,Historically Underperforming,11,134,23.1,43.3,20.9,12.7
2017,WALLENPAUPACK AREA H,Literature,All Students,11,245,10.6,72.7,13.1,3.7
2017,WALLENPAUPACK AREA H,Literature,Historically Underperforming,11,133,6,68.4,19.5,6
2017,COUDERSPORT AREA JSH,Algebra I,All Students,11,59,18.6,54.2,25.4,1.7
2017,COUDERSPORT AREA JSH,Algebra I,Historically Underperforming,11,25,4,44,48,4
2017,COUDERSPORT AREA JSH,Biology,All Students,11,60,33.3,48.3,15,3.3
2017,COUDERSPORT AREA JSH,Biology,Historically Underperforming,11,25,12,48,32,8
2017,COUDERSPORT AREA JSH,Literature,All Students,11,60,3.3,75,18.3,3.3
2017,COUDERSPORT AREA JSH,Literature,Historically Underperforming,11,25,0,56,36,8
2017,GALETON AREA SCH,Algebra I,All Students,11,13,15.4,38.5,46.2,0
2017,GALETON AREA SCH,Biology,All Students,11,13,7.7,61.5,30.8,0
2017,GALETON AREA SCH,Literature,All Students,11,13,0,84.6,15.4,0
2017,NORTHERN POTTER JSHS,Algebra I,All Students,11,34,5.9,47.1,38.2,8.8
2017,NORTHERN POTTER JSHS,Algebra I,Historically Underperforming,11,22,4.5,50,31.8,13.6
2017,NORTHERN POTTER JSHS,Biology,All Students,11,37,5.4,29.7,43.2,21.6
2017,NORTHERN POTTER JSHS,Biology,Historically Underperforming,11,24,4.2,33.3,37.5,25
2017,NORTHERN POTTER JSHS,Literature,All Students,11,39,2.6,64.1,28.2,5.1
2017,NORTHERN POTTER JSHS,Literature,Historically Underperforming,11,25,0,56,36,8
2017,OSWAYO VALLEY HS,Algebra I,All Students,11,35,11.4,68.6,17.1,2.9
2017,OSWAYO VALLEY HS,Algebra I,Historically Underperforming,11,18,0,61.1,33.3,5.6
2017,OSWAYO VALLEY HS,Biology,All Students,11,36,22.2,52.8,22.2,2.8
2017,OSWAYO VALLEY HS,Biology,Historically Underperforming,11,18,11.1,50,33.3,5.6
2017,OSWAYO VALLEY HS,Literature,All Students,11,36,0,77.8,22.2,0
2017,OSWAYO VALLEY HS,Literature,Historically Underperforming,11,18,0,61.1,38.9,0
2017,BLUE MOUNTAIN HS,Algebra I,All Students,11,217,22.6,55.3,17.5,4.6
2017,BLUE MOUNTAIN HS,Algebra I,Historically Underperforming,11,69,8.7,34.8,42,14.5
2017,BLUE MOUNTAIN HS,Biology,All Students,11,217,30,48.4,13.4,8.3
2017,BLUE MOUNTAIN HS,Biology,Historically Underperforming,11,69,11.6,37.7,27.5,23.2
2017,BLUE MOUNTAIN HS,Literature,All Students,11,217,6.5,74.7,15.2,3.7
2017,BLUE MOUNTAIN HS,Literature,Historically Underperforming,11,69,0,53.6,34.8,11.6
2017,GILLINGHAM CS,Algebra I,All Students,11,12,0,16.7,41.7,41.7
2017,GILLINGHAM CS,Biology,All Students,11,12,0,33.3,33.3,33.3
2017,GILLINGHAM CS,Literature,All Students,11,12,0,33.3,58.3,8.3
2017,GILLINGHAM CS,Literature,Historically Underperforming,11,11,0,36.4,54.5,9.1
2017,MAHANOY AREA HS,Algebra I,All Students,11,85,12.9,27.1,41.2,18.8
2017,MAHANOY AREA HS,Algebra I,Historically Underperforming,11,50,6,24,44,26
2017,MAHANOY AREA HS,Biology,All Students,11,88,15.9,31.8,31.8,20.5
2017,MAHANOY AREA HS,Biology,Historically Underperforming,11,51,11.8,23.5,41.2,23.5
2017,MAHANOY AREA HS,Literature,All Students,11,88,2.3,56.8,33,8
2017,MAHANOY AREA HS,Literature,Historically Underperforming,11,51,2,47.1,37.3,13.7
2017,MINERSVILLE AREA JSH,Algebra I,All Students,11,66,1.5,45.5,39.4,13.6
2017,MINERSVILLE AREA JSH,Algebra I,Historically Underperforming,11,35,2.9,37.1,37.1,22.9
2017,MINERSVILLE AREA JSH,Biology,All Students,11,62,12.9,38.7,27.4,21
2017,MINERSVILLE AREA JSH,Biology,Historically Underperforming,11,31,9.7,29,29,32.3
2017,MINERSVILLE AREA JSH,Literature,All Students,11,64,1.6,48.4,37.5,12.5
2017,MINERSVILLE AREA JSH,Literature,Historically Underperforming,11,34,0,41.2,38.2,20.6
2017,NORTH SCHUYLKILL JSHS,Algebra I,All Students,11,117,9.4,41,39.3,10.3
2017,NORTH SCHUYLKILL JSHS,Algebra I,Historically Underperforming,11,64,1.6,34.4,50,14.1
2017,NORTH SCHUYLKILL JSHS,Biology,All Students,11,116,11.2,44.8,27.6,16.4
2017,NORTH SCHUYLKILL JSHS,Biology,Historically Underperforming,11,63,3.2,46,30.2,20.6
2017,NORTH SCHUYLKILL JSHS,Literature,All Students,11,117,1.7,68.4,22.2,7.7
2017,NORTH SCHUYLKILL JSHS,Literature,Historically Underperforming,11,64,1.6,57.8,26.6,14.1
2017,PINE GROVE AREA HS,Algebra I,All Students,11,124,8.1,57.3,29.8,4.8
2017,PINE GROVE AREA HS,Algebra I,Historically Underperforming,11,47,2.1,42.6,44.7,10.6
2017,PINE GROVE AREA HS,Biology,All Students,11,124,7.3,46.8,33.1,12.9
2017,PINE GROVE AREA HS,Biology,Historically Underperforming,11,47,6.4,42.6,27.7,23.4
2017,PINE GROVE AREA HS,Literature,All Students,11,121,4.1,69.4,21.5,5
2017,PINE GROVE AREA HS,Literature,Historically Underperforming,11,45,2.2,60,28.9,8.9
2017,POTTSVILLE AREA HS,Algebra I,All Students,11,235,21.3,48.1,22.1,8.5
2017,POTTSVILLE AREA HS,Algebra I,Historically Underperforming,11,128,10.2,40.6,34.4,14.8
2017,POTTSVILLE AREA HS,Biology,All Students,11,231,22.9,42.4,21.6,13
2017,POTTSVILLE AREA HS,Biology,Historically Underperforming,11,124,12.1,35.5,29.8,22.6
2017,POTTSVILLE AREA HS,Literature,All Students,11,233,6,69.1,23.2,1.7
2017,POTTSVILLE AREA HS,Literature,Historically Underperforming,11,126,3.2,55.6,38.1,3.2
2017,SCHUYLKILL HAVEN  HS,Algebra I,All Students,11,101,15.8,62.4,18.8,3
2017,SCHUYLKILL HAVEN  HS,Algebra I,Historically Underperforming,11,53,15.1,52.8,26.4,5.7
2017,SCHUYLKILL HAVEN  HS,Biology,All Students,11,101,15.8,48.5,28.7,6.9
2017,SCHUYLKILL HAVEN  HS,Biology,Historically Underperforming,11,53,15.1,39.6,32.1,13.2
2017,SCHUYLKILL HAVEN  HS,Literature,All Students,11,101,3,73.3,19.8,4
2017,SCHUYLKILL HAVEN  HS,Literature,Historically Underperforming,11,53,0,62.3,30.2,7.5
2017,SHENANDOAH VALLEY JS,Algebra I,All Students,11,75,1.3,45.3,41.3,12
2017,SHENANDOAH VALLEY JS,Algebra I,Historically Underperforming,11,39,0,20.5,59,20.5
2017,SHENANDOAH VALLEY JS,Biology,All Students,11,75,2.7,42.7,36,18.7
2017,SHENANDOAH VALLEY JS,Biology,Historically Underperforming,11,39,0,25.6,43.6,30.8
2017,SHENANDOAH VALLEY JS,Literature,All Students,11,75,2.7,41.3,38.7,17.3
2017,SHENANDOAH VALLEY JS,Literature,Historically Underperforming,11,39,0,25.6,43.6,30.8
2017,TAMAQUA AREA SHS,Algebra I,All Students,11,156,16,42.3,28.8,12.8
2017,TAMAQUA AREA SHS,Algebra I,Historically Underperforming,11,79,6.3,35.4,32.9,25.3
2017,TAMAQUA AREA SHS,Biology,All Students,11,155,18.7,36.8,29.7,14.8
2017,TAMAQUA AREA SHS,Biology,Historically Underperforming,11,77,7.8,29.9,35.1,27.3
2017,TAMAQUA AREA SHS,Literature,All Students,11,155,4.5,69.7,19.4,6.5
2017,TAMAQUA AREA SHS,Literature,Historically Underperforming,11,78,2.6,53.8,30.8,12.8
