Name,Latitude,Longitude
Willow Hill Sch,40.141311332,-75.1313736339999
Cedarbrook MS,40.079104294,-75.1575238739999
Cheltenham El Sch,40.059931325,-75.107943967
Cheltenham HS,40.08675765,-75.160230172
Elkins Park Sch,40.0694944700001,-75.1126287009999
Glenside El Sch,40.096057138,-75.163506818
Myers El Sch,40.065872212,-75.125461741
Wyncote El Sch,40.0895442030001,-75.153551147
Colonial El Sch,40.1021800990001,-75.26648758
Colonial MS,40.1270627640001,-75.3079611759999
Conshohocken El Sch,40.0747879460001,-75.3029260229999
Plymouth El Sch,40.1153319310001,-75.2952053189999
Plymouth-Whitemarsh SHS,40.0993939800001,-75.2699858
Ridge Park El Sch,40.097681,-75.288528
Whitemarsh El Sch,40.098618077,-75.2540348599999
Blair Mill El Sch,40.187571,-75.11488
Hallowell El Sch,40.194434,-75.133087
Hatboro-Horsham SHS,40.199188,-75.164279
Keith Valley MS,40.186781,-75.127147
Simmons El Sch,40.200282,-75.169764
Jenkintown El Sch,40.0955290470001,-75.133488798
Jenkintown Middle/High School,40.0958999630001,-75.132814921
Bala-Cynwyd MS,40.012988,-75.241589
Belmont Hills El Sch,40.023657,-75.235984
Cynwyd Sch,40.011941,-75.241123
Gladwyne Sch,40.034453,-75.27696
Harriton SHS,40.040843,-75.314191
Lower Merion HS,40.008865,-75.281761
Merion El Sch,40.001312,-75.255351
Penn Valley Sch,40.021631,-75.26567
Penn Wynne Sch,39.985084,-75.275075
Welsh Valley MS,40.030111,-75.255181
Lower Moreland HS,40.123433,-75.059603
Murray Avenue Sch,40.123508,-75.061481
Pine Road El Sch,40.1383862120001,-75.0290539549999
Arcola Intrmd Sch,40.148762,-75.428052
Arrowhead El Sch,40.163922,-75.450374
Eagleville El Sch,40.163522,-75.402305
Methacton HS,40.17236,-75.399087
Woodland El Sch,40.136151,-75.403213
Worcester El Sch,40.202113,-75.347973
Cole Manor El Sch,40.13626593,-75.324168901
East Norriton MS,40.153621108,-75.320402373
Eisenhower MS,40.130507627,-75.336417933
Davenport El Sch,40.1191853940001,-75.341153525
Hancock El Sch,40.122644028,-75.328596885
Marshall Street El Sch,40.128511916,-75.3624655199999
Norristown Area HS,40.1469770080001,-75.3609975429999
Paul V Fly El Sch,40.1576802500001,-75.3594574379999
Roosevelt Campus of the Norristown Area HS,40.124686486,-75.34139478
Blockson MS,40.1262615580001,-75.3583876499999
Whitehall El Sch,40.144056699,-75.360389051
Bridle Path El Sch,40.2588448330001,-75.2535152409999
General Nash El Sch,40.2351331,-75.346958485
Gwynedd Square El Sch,40.2224147270001,-75.309313436
Gwyn-Nor El Sch,40.221416796,-75.2632578829999
Hatfield El Sch,40.2796545850001,-75.30680348
Inglewood El Sch,40.2493765360001,-75.305638844
Knapp El Sch,40.2383065170001,-75.2638466459999
Kulp El Sch,40.26708732,-75.277081542
Montgomery El Sch,40.245976037,-75.2155182399999
North Penn SHS,40.235331898,-75.3153758399999
North Wales El Sch,40.210269354,-75.271377555
Oak Park El Sch,40.2547080040001,-75.2956540929999
Pennbrook MS,40.2207975330001,-75.268810311
Penndale MS,40.2355602980001,-75.2791961949999
Pennfield MS,40.2729675320001,-75.311431501
Walton Farm El Sch,40.2548331030001,-75.324167496
York Avenue El Sch,40.244347652,-75.295746964
Evergreen El Sch,40.2181565880001,-75.462405033
Perkiomen Valley HS,40.2193687600001,-75.456534421
Perkiomen Valley MS-East,40.2179151190001,-75.4621797579999
Perkiomen Valley MS-West,40.277678146,-75.496073386
Schwenksville El Sch,40.248400513,-75.4629442899999
Skippack El Sch,40.218238731,-75.419376299
South El Sch,40.2004965300001,-75.465244683
Lower Pottsgrove El Sch,40.2609126190001,-75.606583182
Pottsgrove MS,40.271548173,-75.63494129
Pottsgrove SHS,40.264162189,-75.6208364399999
Ringing Rocks El Sch,40.266507286,-75.619360961
West Pottsgrove El Sch,40.2507629290001,-75.68543793
Barth El Sch,40.252224,-75.671082
Franklin El Sch,40.260086,-75.629987
Lincoln El Sch,40.254912,-75.64841
Pottstown MS,40.255127,-75.6377
Pottstown SHS,40.255443,-75.63481
Rupert El Sch,40.241628,-75.623125
E M Crouthamel El Sch,40.312018,-75.311454
Franconia El Sch,40.312395,-75.352562
Indian Crest MS,40.315158,-75.335805
Indian Valley MS,40.286132,-75.380439
Oak Ridge El Sch,40.267347,-75.385412
Souderton Area HS,40.294249,-75.348747
Vernfield El Sch,40.308584,-75.408063
West Broad Street El Sch,40.304027,-75.328033
Springfield Twp El Sch-Enfield,40.090004,-75.209781
Springfield Twp El Sch-Erdenhm,40.102628608,-75.1964593389999
Springfield Twp HS,40.102808914,-75.1971668099999
Springfield Twp MS,40.1023524820001,-75.196188128
Brooke El Sch,40.196327244,-75.5369590829999
Evans El Sch,40.231303,-75.509492
Limerick El Sch,40.231227549,-75.541497337
Oaks El Sch,40.142706821,-75.465013551
Royersford El Sch,40.1842133050001,-75.5349184039999
Spring City El Sch,40.1714220470001,-75.549660887
Spring-Ford Intrmd Sch 5th/6th,40.189379338,-75.511730851
Spring-Ford MS 7th Grade Ctr,40.187271019,-75.53137592
Spring-Ford MS 8th Grade Ctr,40.187134794,-75.531743509
Spring-Ford SHS 9-12 Ctr,40.18761,-75.528111
Upper Providence El Sch,40.189443861,-75.5108026789999
Fitzwater El Sch,40.1419125,-75.146412803
Fort Washington El Sch,40.1482031300001,-75.201825323
Jarrettown El Sch,40.1516346290001,-75.170119573
Maple Glen El Sch,40.164032219,-75.183802479
Sandy Run MS,40.128348879,-75.170643867
Upper Dublin HS,40.152936547,-75.199840447
Bridgeport El Sch,40.099979504,-75.346851525
Caley El Sch,40.106577605,-75.387261597
Candlebrook El Sch,40.0978105790001,-75.373382281
Roberts El Sch,40.0743943940001,-75.3857833929999
Upper Merion HS,40.097709148,-75.38151974
Upper Merion MS,40.0991101000001,-75.38177509
Upper Moreland HS,40.157811,-75.108582
Upper Moreland MS,40.170577,-75.088331
Hereford El Sch,40.4388577570001,-75.548777763
Marlborough El Sch,40.345373067,-75.480453864
Upper Perkiomen HS,40.380948421,-75.4904253349999
Upper Perkiomen MS,40.385255,-75.495006
Blue Bell El Sch,40.157314,-75.270704
Lower Gwynedd El Sch,40.171764,-75.225894
Shady Grove El Sch,40.144024,-75.252382
Stony Creek El Sch,40.164365,-75.311296
Wissahickon MS,40.165987,-75.230804
Wissahickon SHS,40.168397,-75.229128
Avon Grove HS,39.821629,-75.871107
Avon Grove Intrmd Sch,39.797078,-75.886339
Avon Grove MS,39.814927,-75.817098
Penn London El Sch,39.798549,-75.885974
Caln El Sch,39.9962063840001,-75.750415635
Coatesville Area SHS,39.992302823,-75.797892385
East Fallowfield El Sch,39.9497068520001,-75.8117682669999
Kings Highway El Sch,40.012303101,-75.8824738129999
Rainbow El Sch,39.986364103,-75.8553282139999
Reeceville El Sch,40.008471811,-75.79353814
Scott MS,39.984435988,-75.8067493839999
Beaver Creek El Sch,40.00220296,-75.720332618
Bradford Hgts El Sch,39.989867948,-75.710556308
Brandywine-Wallace El Sch,40.0395802030001,-75.755155707
Downingtown MS,40.013579817,-75.718323582
Downingtown HS East Campus,40.0418848030001,-75.660564951
Downingtown HS West Campus,40.011242329,-75.717374003
East Ward El Sch,40.0108058430001,-75.695237021
Lionville El Sch,40.0413345160001,-75.663449623
Lionville MS,40.04844,-75.661797
Pickering Valley El Sch,40.0803366330001,-75.6868992409999
Shamona Creek El Sch,40.0579349830001,-75.7016712289999
Springton Manor El Sch,40.088532,-75.783547
Uwchlan Hills El Sch,40.033365238,-75.680059543
West Bradford El Sch,39.9719065780001,-75.742024852
Charlestown El Sch,40.0802794160001,-75.543865381
General Wayne El Sch,40.030242564,-75.493393192
Great Valley HS,40.0564215110001,-75.567400119
Great Valley MS,40.059028606,-75.5645520639999
Kathryn D. Markley El Sch,40.0435499020001,-75.5567714219999
Sugartown El Sch,40.018206176,-75.518929692
Greenwood El Sch,39.864739,-75.668249
Kennett HS,39.840271,-75.708745
Kennett MS,39.79601,-75.743475
New Garden El Sch,39.811037,-75.747178
Octorara Area JSHS,39.929502,-75.945288
Octorara El Sch,39.93133,-75.940763
Octorara Intermediate Sch,39.929607,-75.945363
Octorara Primary LC,39.93227735,-75.941051979
East Coventry El Sch,40.208624,-75.604862
East Vincent El Sch,40.166728,-75.601048
French Creek El Sch,40.165507,-75.689758
North Coventry El Sch,40.218436,-75.653653
Owen J Roberts HS,40.175259,-75.657813
Owen J Roberts MS,40.175711,-75.651252
West Vincent El Sch,40.11271,-75.687617
Elk Ridge School,39.776835,-75.96422
Hopewell El Sch,39.778974,-75.970522
Jordan Bank Sch,39.781305,-75.973444
Nottingham Sch,39.780331,-75.969225
Oxford Area HS,39.769895,-75.958464
Penn's Grove Sch,39.778974,-75.970522
Barkley El Sch,40.127394103,-75.5184270459999
Phoenixville Area HS,40.1198181780001,-75.520466956
Phoenixville Area MS,40.1175606900001,-75.519917047
Schuylkill El Sch,40.1119980010001,-75.512150646
Beaumont El Sch,40.022812,-75.428269
Conestoga SHS,40.049105,-75.455462
Devon El Sch,40.037397,-75.423747
Hillside El Sch,40.055977,-75.455738
New Eagle El Sch,40.067443,-75.415098
Tredyffrin-Easttown MS,40.048704,-75.447474
Valley Forge El Sch,40.076237,-75.437079
Valley Forge MS,40.074348,-75.441158
Chadds Ford El Sch,39.8737160110001,-75.599404992
Charles F Patton MS,39.885876952,-75.719961812
Hillendale El Sch,39.8606548860001,-75.6376711679999
Pocopson El Sch,39.900437851,-75.629047371
Unionville El Sch,39.8937491670001,-75.7261239379999
Unionville HS,39.8838817550001,-75.7192071439999
E N Peirce MS,39.997441,-75.61985
East Bradford El Sch,39.970082,-75.642474
East Goshen El Sch,39.95941,-75.517878
Exton El Sch,40.023938,-75.622626
Fern Hill El Sch,39.974418,-75.588054
Glen Acres El Sch,39.968793,-75.564661
Hillsdale El Sch,39.954518,-75.61619
J R Fugett MS,39.978787,-75.562961
Mary C Howse El Sch,40.002171,-75.644017
Penn Wood El Sch,39.954559,-75.528047
Sarah W Starkweather El Sch,39.931285,-75.586663
Stetson MS,39.930059,-75.585715
West Chester Bayard Rustin HS,39.939188,-75.549069
West Chester East HS,39.978274,-75.562582
West Chester Henderson HS,39.967636,-75.597847
Westtown-Thornbury El Sch,39.934892,-75.557643
Chester HS,39.850499,-75.366267
Chester Upland Sch of Arts,39.848926,-75.369801
Main Street Sch,39.8566993330001,-75.3834246169999
Stetser El Sch,39.863984218,-75.357338329
Boothwyn El Sch,39.830398,-75.441367
Chichester MS,39.832878,-75.435369
Chichester SHS,39.83685,-75.442213
Hilltop El Sch,39.849134,-75.438592
Linwood El Sch,39.823395,-75.423051
Marcus Hook El Sch,39.817567,-75.415332
Bethel Springs El Sch,39.845968,-75.488704
Concord El Sch,39.872046,-75.513341
Garnet Valley El Sch,39.869231,-75.507719
Garnet Valley HS,39.87035,-75.50502
Garnet Valley MS,39.869213,-75.507757
Chatham Park El Sch,39.975897049,-75.298308999
Chestnutwold El Sch,39.997365519,-75.3000053979999
Coopertown El Sch,40.009419999,-75.328048845
Haverford MS,39.9834233820001,-75.305559279
Haverford SHS,39.9837606720001,-75.301429065
Lynnewood El Sch,39.982375276,-75.3221423319999
Manoa El Sch,39.969687,-75.318545
Glenolden Sch,39.9044993910001,-75.2964009689999
Interboro SHS,39.8933993000001,-75.3054659159999
Kindergarten Academy,39.88725,-75.3034
Norwood Sch,39.8850708040001,-75.296819333
Prospect Park Sch,39.8867938550001,-75.3057871789999
Tinicum Sch,39.8701710940001,-75.291084787
Culbertson El Sch,39.997533,-75.399787
Loomis El Sch,39.963542,-75.346441
Marple Newtown SHS,39.979628,-75.38443
Paxon Hollow MS,39.959226,-75.363888
Russell El Sch,39.970545,-75.360903
Worrall El Sch,39.977886,-75.380543
Aston El Sch,39.870141,-75.442188
Coebourn El Sch,39.8737354790001,-75.394029061
Northley MS,39.859622,-75.410912
Parkside El Sch,39.868189,-75.379688
Pennell El Sch,39.863985,-75.429632
Sun Valley HS,39.859335,-75.417488
Ithan El Sch,40.011828,-75.363555
Radnor El Sch,40.046679,-75.360803
Radnor MS,40.042982,-75.385506
Radnor SHS,40.038487,-75.355604
Wayne El Sch,40.033651,-75.40347
Amosland El Sch,39.900271,-75.315504
Eddystone El Sch,39.860296211,-75.3411565019999
Edgewood El Sch,39.894677,-75.330254
Grace Park El Sch,39.8872350730001,-75.344186103
Lakeview El Sch,39.877188,-75.330245
Leedom El Sch,39.878786,-75.314259
Ridley HS,39.892481,-75.334234
Ridley MS,39.878722085,-75.3301244629999
Woodlyn El Sch,39.8775155660001,-75.342119017
Glenwood El Sch,39.904725,-75.440138
Indian Lane El Sch,39.903876,-75.40726
Media El Sch,39.918082767,-75.386955184
Penncrest HS,39.921619,-75.434614
Rose Tree El Sch,39.932498,-75.387881
Springton Lake MS,39.944592,-75.398716
Academy Park HS,39.909097,-75.267103
Darby Twp Sch,39.908847,-75.296607
Delcroft Sch,39.889003,-75.281256
Harris Sch,39.914875,-75.27835
Sharon Hill Sch,39.910428,-75.266948
Southeast Delco Kindergarten Center,39.912996,-75.296669
Richardson MS,39.925188,-75.340669
Sabold El Sch,39.916185,-75.337834
Scenic Hills El Sch,39.938736,-75.323164
Springfield HS,39.928118,-75.334548
Beverly Hills MS,39.955078,-75.274123
Bywood El Sch,39.9562332830001,-75.267722819
Charles Kelly El Sch,39.936242,-75.288549
Drexel Hill MS,39.9570042120001,-75.2975472109999
Garrettford El Sch,39.943497033,-75.297775079
Highland Park El Sch,39.967338967,-75.281391153
Hillcrest El Sch,39.9611922990001,-75.2985646
Primos El Sch,39.9227406200001,-75.30276867
Stonehurst Hills El Sch,39.950979665,-75.2582046749999
Upper Darby Kdg Ctr,39.9547410810001,-75.2991765369999
Upper Darby SHS,39.9566986720001,-75.284739905
Westbrook Park El Sch,39.9300445600001,-75.307678741
Nether Providence El Sch,39.881613,-75.374994
Strath Haven HS,39.895788,-75.371487
Strath Haven MS,39.896295,-75.371543
Swarthmore-Rutledge Sch,39.905634,-75.345858
Wallingford El Sch,39.901822,-75.374026
Aldan El Sch,39.921655,-75.288524
Ardmore Avenue Sch,39.942453,-75.280958
Bell Avenue School,39.927261,-75.250857
Colwyn El Sch,39.912147,-75.252317
East Lansdowne El Sch,39.945457,-75.264133
Park Lane El Sch,39.925594,-75.262516
Penn Wood MS,39.919889,-75.257572
W B Evans Magnet Sch,39.937134,-75.252048
Walnut Street El Sch,39.91542,-75.256565
Academy at Palumbo,39.9400426180001,-75.161766628
Adaire Alexander Sch,39.972438283,-75.1302270319999
Allen Dr Ethel Sch,39.9973124640001,-75.183709263
Allen Ethan Sch,40.0297793710001,-75.0617950559999
Amy At Martin,39.9856212770001,-75.097239343
Amy NW,40.031579,-75.213183
Anderson Add B Sch,39.9467478440001,-75.245832765
Marian Anderson Neighborhood Academy,39.9418234450001,-75.176119634
Arts Academy at Benjamin Rush,40.08113,-74.976335
Bache-Martin Sch,39.9697213910001,-75.173545097
Baldi C C A MS,40.0919219290001,-75.052689948
Barry Comm John Sch,39.975693,-75.227981
Barton Clara Sch,40.0204714270001,-75.1195025929999
Bartram John - Main,39.921419009,-75.2325681029999
Bethune Mary McLeod Sch,40.0034970390001,-75.148050901
Blaine James G Sch,39.985309606,-75.1834539119999
Blankenburg Rudolph Sch,39.9725632120001,-75.215281233
Bodine William W HS,39.968172247,-75.143240405
Bregy F Amedee Sch,39.914559352,-75.176716268
Bridesburg Sch,40.000278,-75.066572
Brown Henry A Sch,39.9866888380001,-75.127660863
Brown Joseph H Sch,40.0434990970001,-75.024645385
Bryant William C Sch,39.9527656230001,-75.243367012
Carnell Laura H Sch,40.039008906,-75.0843114469999
Carver HS,39.9835083850001,-75.16144481
Lewis C Cassidy Academics Plus Sch,39.975669,-75.265663
Catharine Joseph Sch,39.927587837,-75.239701892
Cayuga School,40.0178398420001,-75.1351167889999
Central HS,40.0375787310001,-75.150047236
Childs George W Sch,39.9315627060001,-75.172838547
Clemente Roberto MS,40.006754976,-75.1295640819999
Comegys Benjamin B Sch,39.940099,-75.216329
Comly Watson Sch,40.1207623440001,-75.009644188
Constitution HS,39.950375,-75.152204
Conwell Russell MS,39.994260237,-75.1147408749999
Cooke Jay MS,40.0255406810001,-75.146040779
Cook-Wissahickon Sch,40.0226248160001,-75.2069356229999
Cramp William Sch,40.0027766060001,-75.1299531299999
Creative and Performing Arts,39.939403745,-75.1654938779999
Crossan Kennedy C Sch,40.0621204770001,-75.0811908859999
Day Anna B Sch,40.0587332760001,-75.1681786899999
DeBurgos Bilingual Magnet MS,39.9924296450001,-75.138654163
Decatur Stephen Sch,40.0957155680001,-74.970684873
Dick William Sch,39.9872400690001,-75.1747523939999
Disston Hamilton Sch,40.0281890460001,-75.0468796489999
Dobbins AVT HS,39.995477,-75.166783
Dobson James Sch,40.031384373,-75.230345889
Duckrey Tanner Sch,39.9853957920001,-75.1589565799999
Dunbar Paul L Sch,39.9789773530001,-75.154160033
Edison HS/Fareira Skills,40.011094,-75.128638
Franklin S Edmonds Sch,40.0731221790001,-75.1710606729999
Elkin Lewis Sch,39.9970187490001,-75.1208845519999
Ellwood Sch,40.055104412,-75.1385444699999
Emlen Eleanor C Sch,40.054085781,-75.178187517
Farrell Louis H Sch,40.0668750130001,-75.0518559779999
Fell D Newlin Sch,39.9154696310001,-75.163408013
Fels Samuel HS,40.040973808,-75.0860626959999
Feltonville Intermediate School,40.020421518,-75.121051888
Feltonville Sch of Arts & Sciences,40.0193669880001,-75.121939832
Finletter Thomas K Sch,40.0438894100001,-75.118994944
Fitler Academics Plus,40.0262166750001,-75.1664818099999
Fitzpatrick Aloysius L Sch,40.0805025070001,-74.976590738
Forrest Edwin Sch,40.0333854965445,-75.0376787313875
Fox Chase Sch,40.074982366,-75.080878722
Frank Anne Sch,40.088171957,-75.028386811
Frankford HS,40.0215689670001,-75.085392978
Franklin Benjamin HS,39.963703858,-75.162135515
Franklin Benjamin Sch,40.042308152,-75.1041400889999
Franklin LC,39.9650971130001,-75.1631327059999
Furness Horace HS,39.9238214580001,-75.150918646
Juniata Park Academy,40.012096,-75.112181
Gamp,39.9220280860001,-75.183046611
Gideon Edward Sch,39.984368563,-75.180776016
Girard Stephen Sch,39.924552276,-75.177051864
Girls HS,40.038345814,-75.146156838
Samuel Gompers Sch,39.992754018,-75.2383126
Greenberg Joseph Sch,40.0956596510001,-75.057355641
Greenfield Albert M Sch,39.952307992,-75.177558529
Hackett Horatio B Sch,39.9812536110001,-75.1268759609999
Hamilton Andrew Sch,39.9553754610001,-75.235582837
John Hancock Demonstration Sch,40.067392666,-74.989076529
Harding Warren G MS,40.012952501,-75.074315412
Harrington Avery D Sch,39.9475059230001,-75.230355429
Hartranft John F Sch,39.9892068720001,-75.14517774
Henry Charles W Sch,40.045947208,-75.1968565349999
Heston Edward Sch,39.9778950740001,-75.229567924
Hill Freedman World Academy,40.056658,-75.164569
Holme Thomas Sch,40.0455707374007,-75.0452288960959
Hopkinson Francis Sch,40.008421625,-75.10238335
Houston Henry E Sch,40.0591523510001,-75.194858228
Howe Julia Ward Sch,40.0414956560001,-75.142168037
Hunter William H Sch,39.9847943720001,-75.13397157
Fanny Jackson Coppin Sch,39.9346186540001,-75.163436267
Jenks Abram Sch,39.918883679,-75.1683588179999
John Story Jenks Academy for the Arts and Sciences,40.074213,-75.203373
Kearny Gen Philip Sch,39.9639158360001,-75.148300303
Kelley William D Sch,39.980419651,-75.1801580379999
Kelly John B Sch,40.025199919,-75.172415454
Kensington Creative & Performing Arts HS,39.9778522080001,-75.13323497
Kensington Health Sciences,39.985208,-75.128424
Key Francis Scott Sch,39.9208795390001,-75.1606640099999
King Martin Luther HS,40.0563375620001,-75.1614619429999
Kirkbride Eliza B Sch,39.930019332,-75.1563139579999
Lamberton Robert E Sch,39.9753948050001,-75.266583725
Lankenau HS,40.06245519,-75.252628315
Lawton Henry W Sch,40.0202892520001,-75.058584099
Lea Henry C Sch,39.9544642160001,-75.216330221
Lincoln HS,40.0427748120001,-75.0431235359999
Lingelbach Anna L Sch,40.037445619,-75.189766554
Locke Alain Sch,39.9621025270001,-75.2123982379999
Loesche William H Sch,40.1139767350001,-75.0234733
Logan James Sch,40.030953423,-75.151961945
Longstreth William C Sch,39.9405186770001,-75.232556355
Lowell James R Sch,40.0407895550001,-75.1289717929999
Ludlow James R Sch,39.9724743780001,-75.145997333
Marshall John Sch,40.0146207660001,-75.087466589
Marshall Thurgood,40.0301625110001,-75.1345494509999
Mastbaum Jules E AVTS,39.992107,-75.112224
Masterman Julia R Sec Sch,39.963537117,-75.165744375
Mayfair Sch,40.0392924080001,-75.051862123
McCall Gen George A Sch,39.9446480290001,-75.15269879
McCloskey John F Sch,40.081657,-75.174864
McClure Alexander K Sch,40.015036029,-75.137620521
McDaniel Delaplaine Sch,39.92945382,-75.181418541
McKinley William Sch,39.9833539110001,-75.141098465
McMichael Morton Sch,39.9663052540001,-75.1944551729999
Meade Gen George C Sch,39.9784377930001,-75.1648695499999
Meredith William M Sch,39.9395349440001,-75.150923259
Middle Years Alternative,39.964142,-75.216653
Mifflin Thomas Sch,40.0133824160001,-75.191723802
Mitchell El Sch,39.937605,-75.222995
Moffet John Sch,39.9748219350001,-75.135884312
Moore J Hampton Sch,40.0490877450001,-75.076940824
Morris Robert Sch,39.9755361960001,-75.178792948
Morrison Andrew J Sch,40.0294833670001,-75.1295261339999
Morton Thomas G Sch,39.9238232750001,-75.227048962
Motivation HS,39.945254,-75.24174
Munoz-Marin Luis,40.0016565080001,-75.1355378389999
Nebinger George W Sch,39.936710831,-75.153921774
Northeast HS,40.0559120120001,-75.0709605069999
Olney El Sch,40.0310364490001,-75.1206697269999
Overbrook Edu Ctr,39.9737740190001,-75.2549124559999
Overbrook Elementary School,39.981952977,-75.2495563799999
Overbrook HS,39.9810733940001,-75.238531367
Parkway Northwest,40.070579,-75.176181
Parkway West,39.964142,-75.216653
Parkway Center City Middle College,39.962722,-75.159226
Patterson John M Sch,39.9161236630001,-75.236747667
Paul Robeson HS for Human Services,39.956983516,-75.205717948
Peirce Thomas M Sch,39.998595521,-75.168212661
Penn Alexander Sch,39.953218222,-75.208156286
Pennell Joseph Sch,40.043387845,-75.15081801
Samuel Pennypacker Sch,40.065204082,-75.158913317
Penrose Sch,39.907521597,-75.248439375
Philadelphia Military Acad at Elverson,39.985769168,-75.154447139
Pollock Robert B Sch,40.0622811446602,-75.0281149306587
Potter-Thomas Sch,39.9973241770001,-75.140571388
Powel Samuel Sch,39.958005,-75.194339
Prince Hall,40.047797884,-75.149372206
Randolph A. Philip AVT HS,40.008428,-75.179753
Rhawnhurst Sch,40.0586983370001,-75.058102017
Rhoads James Sch,39.9673809830001,-75.2200372519999
Richmond Sch,39.983420843,-75.110400617
Rowen William Sch,40.0587536840001,-75.148317483
Roxborough HS,40.0375635240001,-75.222775223
Saul W B Agricultural School,40.049025,-75.219795
Sayre William L MS,39.9576783790001,-75.2387208919999
School of the Future,39.975308549,-75.20351733
Science Leadership Academy,39.9558564330001,-75.176149627
Sharswood George Sch,39.918815431,-75.150894846
Shawmont Sch,40.051518881,-75.238541727
Sheppard Isaac Sch,39.993668562,-75.131586031
Gloria Casarez El Sch,39.9996608340001,-75.114513072
Solis-Cohen Solomon Sch,40.0448664090001,-75.064604473
South Philadelphia HS,39.923458081,-75.1681900469999
Southwark Sch,39.925974776,-75.160419812
Spring Garden Sch,39.965129118,-75.156358505
Spruance Gilbert Sch,40.0374022410001,-75.072754801
Stanton Edwin M Sch,39.9403774620001,-75.170785262
Stearne Allen M Sch,40.011812,-75.085842
Steel Edward Sch,40.018492716,-75.1573600309999
Strawberry Mansion HS,39.990228013,-75.183938672
Sullivan James J Sch,40.0159076910001,-75.066764528
Swenson Arts & Technology HS,40.09154,-75.011512
Taggart John H Sch,39.9171336160001,-75.154864437
Taylor Bayard Sch,40.007096399,-75.138226494
Wagner Gen Louis MS,40.051773031,-75.147639451
Waring Laura W Sch,39.9648180290001,-75.167734454
Washington George HS,40.105753749,-75.026158575
Washington Grover Jr Sch,40.03543375,-75.117936416
Washington Martha Sch,39.965862509,-75.211425775
Webster Sch,39.9962304150001,-75.105638585
Welsh John Sch,39.9867374660001,-75.1392911899999
West Philadelphia HS,39.955282627,-75.216931372
Widener Memorial Sch,40.0372039280001,-75.1470856239999
Willard Frances E Sch,39.991637988,-75.117109038
Castor Gardens MS,40.052417921,-75.069056804
Wright Richard R Sch,39.990230683,-75.177564506
Ziegler William H Sch,40.0302561830001,-75.075288789
Aliquippa El Sch,40.609054,-80.279114
Aliquippa JSHS,40.609116,-80.256787
Ambridge Area HS,40.5923215780001,-80.226417794
Ambridge Area MS,40.6672393750001,-80.2111637899999
Economy El Sch,40.6669850440001,-80.21002958
Highland El Sch,40.5930935430001,-80.2146149129999
State Street El Sch,40.6301424810001,-80.22466216
Beaver Area MS,40.6968344950001,-80.3193467789999
Beaver Area SHS,40.6963443610001,-80.31916205
College Square El Sch,40.696704,-80.305524
Dutch Ridge El Sch,40.7167922670001,-80.344775624
Beaver Falls Area SHS,40.75799,-80.32083
Beaver Falls MS,40.756987,-80.320868
Big Beaver El Sch,40.805429,-80.368911
Central El Sch,40.755934,-80.320982
Blackhawk HS,40.764189,-80.3985
Highland MS,40.761123,-80.373797
Patterson Primary Sch,40.747823,-80.334329
Central Valley MS,40.659886,-80.307804
Central Valley HS,40.659886,-80.307804
Center Grange Primary School,40.647998,-80.30198
Todd Lane El Sch,40.665678,-80.298755
Freedom Area SHS,40.67798549,-80.240359116
Hopewell El Sch,40.5767849420001,-80.279889517
Hopewell JHS,40.5906778990001,-80.2619044749999
Hopewell SHS,40.5884673960001,-80.2531367839999
Independence El Sch,40.5451711520001,-80.327971938
Margaret Ross El Sch,40.5923670650001,-80.2606376589999
Midland El/MS,40.6404160280001,-80.45213494
New Brighton Area El Sch,40.733624,-80.300814
New Brighton Area HS,40.733593,-80.30072
New Brighton Area MS,40.7359986370001,-80.306145402
Riverside HS,40.8317039040001,-80.259447917
Rochester Area El Sch,40.714082,-80.256768
Rochester High School,40.714082,-80.256768
South Side El Sch,40.56918,-80.436912
South Side HS,40.56918,-80.436912
South Side MS,40.56918,-80.436912
Fairview El Sch,40.6918025790001,-80.4652207029999
Western Beaver Co JSHS,40.6654,-80.411522
Apollo-Ridge Elem Sch,40.60322318,-79.476072212
Apollo-Ridge HS,40.6060032070001,-79.4740348939999
Apollo-Ridge MS,40.6057141750001,-79.474389641
Dayton El Sch,40.882403,-79.24248
Elderton El Sch,40.6929254090001,-79.339465306
Lenape El Sch,40.765372,-79.520806
Shannock Valley El Sch,40.8007582180001,-79.3173133779999
West Hills Intermediate Sch,40.8317867690001,-79.5576850909999
West Hills Primary Sch,40.831746826,-79.557619068
West Shamokin JSHS,40.794308593,-79.2705232069999
Buffalo El Sch,40.7231,-79.755858
Freeport Area SHS,40.707452,-79.725547
South Buffalo El Sch,40.762563,-79.641507
David Leech El Sch,40.6279816480001,-79.603639502
Leechburg Area HS,40.627579,-79.603061
Blairsville El Sch,40.480479,-79.184496
Saltsburg El Sch,40.491931,-79.450467
Homer-Center El Sch,40.53256,-79.159099
Homer-Center JSHS,40.532756,-79.158356
Ben Franklin El Sch,40.6203270670001,-79.192580149
East Pike El Sch,40.6206340370001,-79.1245883569999
Eisenhower El Sch,40.6202031550001,-79.170115992
Horace Mann El Sch,40.62025909,-79.147837537
Indiana Area JHS,40.6266869080001,-79.1475320879999
Indiana Area SHS,40.6323654620001,-79.149127327
Marion Center Area JR/SR HS,40.769669401,-79.055535795
Rayne El Sch,40.702785,-79.100554
Penns Manor Area El Sch,40.631555,-78.910898
Penns Manor Area JSHS,40.631555,-78.910898
