name,two_or_more_races_percent,american_indian_alaskan_native_percent,asian_percent,black_african_american_percent,hispanic_percent,homeless_percent,military_connected_percent,native_hawaiian_or_other_pacific_islander_percent,percent_of_gifted_students,economically_disadvantaged_percent,english_learner_percent,female_percent,school_enrollment,special_education_percent,title_1_school,white_percent
South Lebanon El Sch,4.05,0.17,2.02,4.55,23.27,0.84,9.61,0,1.85,38.79,10.12,50.93,593,9.61,No,65.94
South Mountain El Sch,1.45,0,0.97,1.69,3.15,0.97,0.97,0.48,1.21,25.42,0.24,46,413,13.08,No,92.25
South Mountain MS,3.48,0.1,1.29,12.31,75.77,2.88,0,0.1,1.39,74.08,17.58,43.1,1007,20.66,Yes,6.95
South Park Elem Center,1.62,0,7.22,8.39,2.36,0.29,0.44,0.29,1.33,34.76,3.83,50.66,679,15.32,Yes,80.12
South Park MS,1.29,0.18,4.62,7.21,2.03,0.55,0,0,4.62,31.61,2.77,49.91,541,14.97,No,84.66
South Park SHS,1.43,0,2.14,4.82,1.43,0,0,0,3.57,25.54,1.79,49.29,560,14.11,No,90.18
South Philadelphia HS,6.87,0,10.64,39.28,34.53,4.58,0.16,0,0,74.8,36.01,40.75,611,33.55,Yes,8.67
South Scranton Intrmd Sch,5.44,0.13,7.97,13.92,50.63,1.77,0.25,0.38,0.63,85.32,16.08,45.7,790,22.03,Yes,21.52
South Side El Sch,11.77,0.15,24.92,33.64,15.44,1.83,0.15,0,0.31,79.36,22.94,52.29,654,8.56,Yes,14.07
South Side HS,3.68,0.33,0,0,0.67,2.01,0,0,7.36,29.43,0,44.48,299,17.73,No,95.32
South Side MS,2.46,0,0,0.49,0,1.97,0,0,4.43,23.15,0,46.31,203,19.7,No,97.04
South St Marys Street El Sch,1.39,0.35,0.69,0.87,2.25,1.21,1.73,0.17,1.04,50.26,0,45.75,577,17.33,Yes,94.28
South Western SHS,3.67,0.08,2.22,5.59,6.5,2.3,0.54,0,4.21,30.76,0.99,48.05,1307,13.16,No,81.94
South Williamsport Area JSHS,3.6,0,1.26,2.7,1.8,1.08,13.87,0.18,1.08,42.34,0.36,48.83,555,15.32,No,90.45
Southeast Delco Kindergarten Center,6.1,1.02,1.36,74.24,7.46,0.68,0,0,0,83.39,2.71,45.76,295,0,Yes,9.83
Southeast El Sch,5.71,0,0.85,3.17,65.96,4.86,0,0,0,78.01,20.3,52.43,473,12.47,Yes,24.31
Southern Columbia HS,1.59,0.26,0.53,1.06,2.65,0,1.32,0,4.76,22.75,0.26,47.35,378,14.81,No,93.92
Southern Columbia MS,2.49,0.25,0.25,0.25,2.99,0.25,0.5,0,3.74,35.91,0,46.13,401,19.95,No,93.77
Southern El Sch,2.46,0.53,0.35,4.75,2.64,0.35,0.18,0.18,3.16,25.48,0.53,45.69,569,15.11,No,89.1
Southern Fulton El Sch,1.87,0.53,0.8,0.53,2.94,0.53,0,0.27,0.27,44.92,0.8,48.93,374,23.53,Yes,93.05
Southern Fulton JSHS,1.83,0.31,0.61,0.92,1.22,2.75,0,0.31,1.53,43.43,0.31,42.2,327,18.35,No,94.8
Southern Huntingdon Co HS/MS,0.49,0,0,1.14,2.28,0.65,0,0,2.61,48.53,0,46.42,614,24.43,No,96.09
Southern Lehigh Intermediate Sch,1.01,0.29,7.66,1.45,6.5,0.14,0,0.14,5.35,16.04,0.87,50.58,692,10.26,Yes,82.95
Southern Lehigh MS,0.64,0.43,7.94,1.5,5.36,0.21,0,0.21,5.79,15.67,1.07,49.79,466,12.23,Yes,83.91
Southern Lehigh SHS,1.42,0.19,6.42,1.6,7.83,0.47,0,0.28,8.4,17.55,0.94,50.66,1060,12.45,No,82.26
Southern MS,1.57,0,0.13,9.19,85.83,3.54,0,0,1.31,95.93,29.92,45.67,762,31.76,Yes,3.28
Southmoreland El Sch,3.66,0.18,0.37,0.73,1.28,0.55,0.73,0,0.55,57.69,0.18,49.63,546,21.25,Yes,93.77
Southmoreland MS,3.62,0,0.48,0.97,0.72,1.69,1.21,0,1.93,54.11,0.24,46.38,414,19.08,No,94.2
Southmoreland Primary Center,5.02,0,0,0.72,1.43,0.36,0,0,0,66.67,0,50.54,279,12.54,Yes,92.83
Southmoreland SHS,2.74,0,0.34,1.2,0.86,0.68,1.54,0,4.11,51.2,0,50.68,584,17.29,No,94.86
Southside El Sch,3.35,0.3,0.61,0.3,1.52,0,0.3,0,0.91,45.73,0.61,52.13,328,21.04,Yes,93.9
Southwark Sch,3.04,0.22,20.98,6.2,55.98,2.07,0.76,0,0.33,71.52,44.78,46.85,920,10.98,Yes,13.59
Southwest El Sch,6.18,0,0.24,2.38,68.88,4.28,0,0,0.48,73.87,25.18,50.36,421,10.93,Yes,22.33
Southwest Leadership Academy CS,1.61,0,0.64,90.21,7.38,0.64,0,0,0,78.97,6.42,52.81,623,13.64,Yes,0.16
Southwest MS,0.6,0.15,0.15,6.25,88.1,5.36,0,0,1.04,93.01,26.34,48.66,672,31.25,Yes,4.76
Spectrum CS,8.89,2.22,0,28.89,6.67,0,0,0,0,46.67,0,31.11,45,95.56,No,53.33
Sporting Hill El Sch,4.87,0.36,5.42,5.6,5.96,1.26,3.61,0.18,0.36,33.94,7.4,47.11,554,10.29,Yes,77.62
Spring City El Sch,11.46,0,4.46,5.73,5.1,1.27,0,0,0.64,47.77,0.64,43.31,157,17.2,Yes,73.25
Spring Cove El Sch,4.29,0.29,0,0,2.29,2.86,1.43,0,0.57,52.29,2,50,350,11.71,Yes,93.14
Spring Cove MS,3.46,0,0.53,0.8,2.13,2.39,1.33,0,2.39,51.6,0.53,47.87,376,19.68,No,93.09
Spring Creek El Sch,8.67,0,4.07,1.9,4.07,0.81,0,0,3.52,19.78,0.54,48.78,369,11.38,Yes,81.3
Spring Farms El Sch,1.68,0,0,1.12,3.91,0,0,0,0.56,59.78,0,53.63,179,21.79,Yes,93.3
Spring Forge Intrd Sch,6.21,0,0.95,10.74,9.07,2.15,0,0,0.72,46.54,2.86,47.02,419,12.89,Yes,73.03
Spring Garden El Sch,0.79,0,1.38,11.02,32.68,0.98,0,0.2,2.95,46.26,8.07,47.44,508,16.54,No,53.94
Spring Garden Sch,2.92,0.83,0.83,49.58,44.17,7.92,0,0,0,83.33,32.08,47.5,240,12.92,Yes,1.67
Spring Grove Area HS,4.24,0.08,0.76,5.18,7.22,1.53,0.25,0.17,4.33,31.58,1.02,46.69,1178,15.79,No,82.34
Spring Grove Area Intrmd Sch,4.92,0.15,0.92,4.45,7.68,1.38,0.92,0.31,2.61,38.4,1.84,47.93,651,12.6,No,81.57
Spring Grove Area MS,4.57,0,0.47,4.88,8.19,0.94,0.79,0,3.46,34.8,1.26,47.09,635,17.17,No,81.89
Spring Grove El Sch,4.29,0,0.55,6.09,9.41,1.94,0.97,0,1.11,35.82,4.01,47.72,723,11.48,Yes,79.67
Spring Ridge El Sch,6.44,0.89,5.01,5.37,37.57,1.97,3.58,0,3.04,46.15,11.63,47.94,559,18.96,Yes,44.72
Spring-Ford Intrmd Sch 5th/6th,7.28,0.16,14.08,4.23,6.42,0.78,0,0,7.82,19.25,2.19,49.06,1278,19.48,Yes,67.84
Spring-Ford MS 7th Grade Ctr,5.53,0,12.68,4.23,6.5,0.49,0.16,0,8.29,17.07,1.79,49.27,615,17.4,No,71.06
Spring-Ford MS 8th Grade Ctr,7.03,0,13.13,3.91,6.25,0.31,0.16,0,9.53,19.84,2.34,48.13,640,17.19,No,69.69
Spring-Ford SHS 9-12 Ctr,5.55,0.08,9.88,4.68,6.73,1.18,0.04,0,8.4,22.01,1.37,48.84,2631,19.95,No,73.09
Springdale JSHS,3.1,0.26,0,4.13,1.81,2.58,0,0,4.91,36.69,0.52,43.15,387,19.64,No,90.7
Springfield El Sch,0.33,0,0,0.33,0,4.28,0.33,0,0.33,56.25,0,43.09,304,28.29,Yes,99.34
Springfield HS,2.55,0.07,8,5.96,3.85,0.29,0.29,0.07,6.76,23.49,0.65,49.16,1375,19.2,No,79.49
Springfield Literacy Center,5.02,0,5.35,3.57,3.24,0.32,0.32,0,0,17.02,2.59,51.05,617,10.05,No,82.82
Springfield Twp El Sch-Enfield,6.19,0.18,4.07,5.49,6.19,0.53,0,0,0,18.94,2.12,47.79,565,15.4,Yes,77.88
Springfield Twp El Sch-Erdenhm,5.23,0,3.2,8.94,10.29,0.17,0,0,3.54,22.77,3.54,49.07,593,27.49,No,72.34
Springfield Twp HS,4.97,0,3.79,11.63,6.8,0.78,0,0.13,3.92,24.18,1.57,49.41,765,21.18,No,72.68
Springfield Twp MS,6.58,0.32,2.73,10.27,9.15,0.16,0,0,6.74,23.92,2.09,44.46,623,20.06,No,70.95
Springhouse MS,4.17,0,20.91,6.4,17.71,1.19,0.3,0.15,7.14,29.39,1.93,50.45,1344,13.24,No,50.67
Springton Lake MS,8.94,0.1,6,5.49,2.34,0.51,0.1,0,10.06,15.45,1.42,47.87,984,15.14,No,77.13
Springton Manor El Sch,5.49,0,8.72,0.48,4.2,0.16,0,0.16,3.72,8.72,0.32,47.82,619,16.32,No,80.94
Spruance Gilbert Sch,2.51,0.71,10.51,33.33,41.96,5.02,0.55,0.24,0.16,77.65,35.76,50.35,1275,13.96,Yes,10.75
St Marys Area MS,1.88,0,0.47,0,1.41,2.58,1.17,0,3.05,42.72,0,44.37,426,22.07,Yes,96.24
St Marys Area SHS,2.3,0,0.33,0,1.31,2.46,0.33,0,3.12,36.95,0,48.11,609,20.2,No,96.06
St Thomas El Sch,3.14,0,0.63,1.89,8.81,7.55,0.31,0.31,0,64.47,1.26,48.74,318,16.67,Yes,85.22
Standing Stone El Sch,5.94,0,0.24,2.14,0.71,0.95,0,0,1.66,62.47,0.48,46.08,421,26.13,Yes,90.97
Stanton Edwin M Sch,5.28,1.24,3.73,66.77,7.76,2.48,0.31,0.93,0.62,73.6,1.86,48.45,322,22.67,Yes,14.29
Stanwood El Sch,4.06,0,0.39,0.97,1.35,0.58,0.39,0,1.35,42.94,0.39,52.42,517,13.35,Yes,93.23
State College Area HS,6.85,0.12,7.3,3.28,5.93,1.87,0.04,0.21,5.56,20.37,2.24,48.92,2410,14.02,No,76.31
State El Ctr,11.38,0.22,0.15,17.74,24.98,0.59,1.26,0.07,0,83.07,3.4,48.41,1353,20.92,Yes,45.45
State Street El Sch,12.36,0,1.09,18.55,1.09,2.91,2.55,0,1.09,61.82,0,49.82,275,20.73,Yes,66.91
Stearne Allen M Sch,5.79,0.26,0.26,50.53,39.74,1.58,0,0.26,0,94.47,11.05,43.16,380,19.74,Yes,3.16
Steel Center for Career and Technical Ed,4.22,0.12,3.99,10.79,1.99,0.94,0,0.23,0.7,48.53,0,40.33,853,30.36,No,78.66
Steel Edward Sch,1.81,0.6,0.6,88.82,7.55,4.83,0.3,0,0,94.26,1.51,49.24,331,23.56,Yes,0.6
Steel Valley MS,10.64,0.25,1.24,37.13,1.49,4.21,0,0,4.7,88.86,0.5,50.5,404,25.99,No,49.26
Steel Valley SHS,9.44,0.24,1.69,38.74,1.21,4.36,0,0,7.02,70.7,0.97,41.89,413,24.94,No,48.67
Steelton-Highspire El Sch,12.47,0.27,0.14,51.76,27.78,8.4,0.95,0,0,53.52,7.59,48.37,738,16.4,Yes,7.59
Steelton-Highspire HS,6.17,0,0.17,53.17,27.5,9.83,1.5,0,0,73.67,6.83,49.17,600,22.17,Yes,13
Stetser El Sch,5.28,0,0,81.71,11.38,0.41,0,0,0,70.73,1.63,53.25,246,16.67,Yes,1.63
Stetson MS,4.39,0.12,4.51,5.81,6.29,0.71,0.71,0,9.85,18.27,1.9,49.35,843,17.44,No,78.88
Stevens El Sch,7.46,0,0.3,11.64,67.46,5.97,0.6,0,0,90.45,35.52,51.04,335,13.73,Yes,13.13
Stewart El Sch,3.57,0,0.4,3.57,1.59,0.4,0.4,0.4,0.4,41.27,0,48.41,252,15.87,Yes,90.48
Stewart MS,7.52,0.25,0.38,29.57,56.89,1.63,0,0,1,85.71,20.8,48.12,798,16.92,Yes,5.39
Stewartstown El Sch,2.58,0,1.17,4.68,4.45,1.41,2.58,0,2.34,28.1,1.64,44.03,427,13.35,No,87.12
Stewartsville El Sch,6.54,0,0.47,0.7,2.57,0.7,1.4,0,2.34,27.1,1.17,50.7,428,15.65,Yes,89.72
Sto-Rox JSHS,13.93,0,0,58.03,3.09,4.64,0,0,0.19,90.91,0.97,49.71,517,32.69,Yes,24.95
Sto-Rox Primary Ctr,22.26,0,0,59.15,2.74,4.57,0,0,0,100,2.13,48.78,328,15.24,Yes,15.85
Sto-Rox Upper El Sch,13.76,0,0,61.47,5.96,3.67,0,0,0.92,98.62,1.83,46.33,218,29.36,Yes,18.81
Stone Valley Community CS,0,0,0,2.44,6.1,0,0,0,0,31.71,0,46.34,82,14.63,Yes,91.46
Stonehurst Hills El Sch,4.64,0,6.45,69.35,16.13,5.04,0,0,0.6,84.68,16.13,44.76,496,18.15,Yes,3.43
Stony Brook El Sch,5.83,0,4.66,10.49,15.53,1.55,2.14,0.19,0.39,46.02,4.47,46.41,515,8.54,Yes,63.3
Stony Creek El Sch,7.42,0,22.1,4.79,4.48,0.15,0,0.15,5.56,15.61,3.71,48.38,647,17.77,No,61.05
Stourbridge Primary Ctr,2.54,0,0.76,1.02,6.6,0,0.76,0,0,55.84,0.25,50,394,16.75,Yes,89.09
Strath Haven HS,6.58,0,9.05,8.8,5.04,0.43,0,0,15.97,18.19,0.6,45.18,1171,18.62,No,70.54
Strath Haven MS,5.89,0,8.72,7.31,4.25,0.22,0,0,14.29,16.25,0.65,47.98,917,16.36,No,73.83
Strawberry Mansion HS,1.97,0,0,93.6,3.94,7.88,0,0,0,92.12,0.49,45.81,203,44.83,Yes,0.49
Strayer MS,6.7,0.15,2.04,2.47,11.79,1.46,0,0.29,0.87,40.32,2.47,48.76,687,19.94,No,76.56
Streams El Sch,3.79,0,12.03,0.22,2.67,0,1.34,0,4.23,11.58,6.01,47.44,449,14.03,No,81.29
Strodes Mills El Sch,0.84,0,0.84,0.42,0.84,2.53,2.53,0,0,59.49,0,52.74,237,18.14,Yes,97.05
Strong Vincent MS,7.81,0.27,2.19,31.51,12.47,3.42,0,0,1.78,80.41,4.52,48.63,730,28.36,Yes,45.75
Stroudsburg HS,3.37,0.24,3.53,20.77,25.18,2.17,0,0,3.77,39.94,2.89,47.71,1247,16.28,No,46.91
Stroudsburg JHS,2.65,0.27,3.58,21.09,25.73,1.59,0,0,3.71,44.3,1.86,46.02,754,21.09,No,46.68
Stroudsburg MS,3.39,0.09,3.48,18.46,26.37,2.17,0,0.28,4.14,45.57,6.78,48.12,1062,23.16,No,47.93
Sugar Valley Rural CS,1.27,0,0.21,1.06,0.85,1.48,0,0,0,54.97,0,45.67,473,27.27,Yes,96.62
Sugarcreek El Sch,3.06,0,0,0,1.02,2.04,0,0,1.53,32.65,0,50,196,11.22,Yes,95.92
Sugartown El Sch,6.97,0,21.09,2.45,17.33,0.56,0.94,0.19,4.14,22.98,13.75,48.02,531,13.56,Yes,51.98
Sullivan Co El Sch,0.61,0,0,0.91,0.91,0,0,0,0.3,51.06,0,44.98,329,22.8,Yes,97.57
Sullivan Co JSHS,1.39,0.35,0.35,1.39,1.39,0,0.35,0,2.09,41.81,0,51.57,287,23,No,95.12
Sullivan James J Sch,4.89,0.24,1.22,42.54,41.56,5.87,0.24,0,0,92.67,15.89,46.7,409,18.83,Yes,9.54
Summit El Sch,1.44,0,0,0,0.72,2.16,0,0,1.44,50.72,0,41.73,278,16.91,Yes,97.84
Summitview El Sch,7.43,0,1.44,1.92,9.59,1.68,0.48,0,1.92,48.68,4.08,48.2,417,11.51,Yes,79.62
Sun Valley HS,3.46,0,2.15,10,3.83,0.37,0,0,3.93,38.04,0.75,47.01,1070,19.35,No,80.56
Sunrise El Sch,3.55,0,0.24,2.36,1.42,0.47,0,0,2.84,13.48,0,46.81,423,9.93,No,92.43
Sunset Valley El Sch,2.83,0,1.74,0.87,1.52,0.43,2.61,0,3.26,15.65,0.65,54.13,460,16.52,No,93.04
Susquehanna Community El Sch,1.82,0,0.23,1.14,0.68,1.36,0.23,0,0.23,66.82,0,53.41,440,19.09,Yes,96.14
Susquehanna Community JSHS,0.93,0.31,0.62,1.54,1.23,1.54,0.62,0,0.62,59.26,0,51.23,324,20.68,No,95.37
Susquehanna County CTC,1.92,0.24,0,0.72,3.36,2.64,0,0,0,57.31,0,36.93,417,34.29,No,93.76
Susquehanna Twp HS,8.75,0.27,16.42,41.59,12.92,3.63,0.54,0.4,1.48,55.32,6.59,46.84,743,19.65,No,19.65
Susquehanna Twp MS,13.03,0.27,16.74,34.84,16.32,2.74,0.82,0,1.92,63.1,7.41,49.93,729,17.83,Yes,18.79
Susquehannock HS,1.94,0.22,1.08,5.39,4.31,0.43,0,0,5.06,22.63,1.08,46.88,928,15.63,No,87.07
Susquenita El Sch,9.08,0,0.58,0.43,6.2,2.74,1.59,0,1.15,44.52,1.59,47.98,694,16.57,Yes,83.72
Susquenita HS,5.36,0.4,0.6,0.79,5.16,1.98,1.19,0.4,3.97,36.51,0.4,46.03,504,23.21,No,87.3
Susquenita MS,8.79,0.18,0.7,0.7,4.75,1.23,1.05,0,2.11,38.49,0.53,46.22,569,18.28,No,84.89
Swarthmore-Rutledge Sch,7.64,0,8.85,3.82,3.65,0,0,0,4.86,8.85,1.56,49.65,576,9.72,No,76.04
Swatara MS,12.43,0.37,13.17,30.98,21.71,2.04,0.56,0,1.3,77.92,15.03,47.12,539,16.7,Yes,21.34
Swenson Arts & Technology HS,6.74,0.26,8.04,22.96,28.79,0.13,0.13,0.13,0.39,67.06,10.38,36.96,771,19.33,Yes,33.07
Swift MS,3.25,0,0.59,1.18,7.4,0.59,0.3,0.59,9.17,40.53,1.78,46.45,338,21.01,No,86.98
Swiftwater El Ctr,5.2,0,1.87,12.99,30.56,0.62,0,0.21,1.25,54.47,6.44,49.06,962,15.38,Yes,49.17
Swiftwater Interm Sch,0.94,0.27,1.62,17.25,26.55,1.08,0.13,0.4,2.83,53.91,5.26,49.6,742,21.56,Yes,52.96
Sylvan Heights Science CS,3.24,0,0,71.3,24.54,5.09,0,0,0,87.96,6.02,50.93,216,9.72,Yes,0.93
TECH Freire CS,3.47,0.87,0.22,88.94,6.07,5.21,0.43,0,0,82.86,1.3,49.02,461,21.26,Yes,0.43
Tacony Academy CS,11.25,0.28,6.92,35.98,23.62,1.66,0.09,0.46,0,67.9,3.87,49.54,1084,17.71,Yes,21.49
Taggart John H Sch,5.76,0,48.14,9.29,31.97,5.2,0,0,0,86.06,42.75,45.35,538,14.5,Yes,4.83
Tamanend MS,2.87,0.11,12.17,1.49,12.63,0.57,0.11,0,8.61,19.29,5.17,51.66,871,12.97,No,70.72
Tamaqua Area MS,0.46,0,0.23,3.46,12.7,1.15,0,0,3.7,61.43,1.39,48.5,433,20.79,Yes,83.14
Tamaqua Area SHS,0.87,0,0.29,2.46,12.3,0.58,0,0.14,4.92,54.85,3.04,48.05,691,23.3,No,83.94
Tamaqua El Sch,0.86,0,0.86,4.46,14.39,1.44,0,0,0,67.63,2.45,50.22,695,20.29,Yes,79.42
Tawanka El Sch,4.98,0,5.54,1.36,9.16,0.57,0,0.11,1.47,36.54,7.01,51.02,884,14.93,Yes,78.85
Taylor Bayard Sch,0.78,0,0.52,13.25,83.64,2.86,0.52,0,0,92.21,31.43,49.09,385,21.82,Yes,1.82
Tenth & Green El Sch,0.35,0,0,3.19,91.49,5.32,0,0,0,93.44,39.54,50,564,13.83,Yes,4.96
Tenth & Penn El Sch,0.58,0.29,0,3.19,91.88,5.8,0,0.29,0,93.91,37.1,55.94,345,20.58,Yes,3.77
Tenth Street El Sch,8.38,0,0.79,2.09,0.26,0,0,0,4.19,4.71,0,51.83,382,12.04,No,88.48
The Linc,2.71,0,1.81,36.65,56.11,2.71,0.45,0,0,88.69,19.46,47.51,221,17.65,Yes,2.71
The New Academy CS,7.14,0,0,64.29,0,8.93,0,0,0,100,0,30.36,56,48.21,Yes,28.57
The Philadelphia CS for Arts and Science,8.92,0,0.91,48.48,38.95,2.33,1.72,0.41,0.1,86.51,10.14,49.19,986,26.98,Yes,2.33
The SD of Philadelphia Virtual Academy,4.75,0.22,4.64,63.25,19.09,3.2,0,0,0.44,0,4.3,48.57,906,19.98,Yes,8.06
The Science Leadership Academy at Beeber,4.21,0.31,4.52,74.61,6.23,0.62,0,0,2.18,54.21,6.07,52.65,642,9.19,Yes,10.12
The U School: Innovative Lab,2.62,0,0.44,75.98,17.9,4.8,0,0,0,90.39,2.18,58.52,229,23.58,Yes,3.06
The Workshop School,3.09,1.03,1.03,90.72,2.58,2.06,0,0,0,85.57,2.58,36.08,194,25.26,Yes,1.55
Third Avenue El Sch,14.41,0,1.8,15.32,16.22,0.9,0,0,0,81.08,0,46.85,111,0.9,No,52.25
Thirteenth & Green El Sch,2.15,0,0,3.23,91.4,4.09,0,0,0.22,93.98,33.55,52.04,465,12.69,Yes,3.23
Thirteenth & Union El Sch,3.04,0.32,0.48,3.99,84.19,3.67,0,0,0.16,89.3,34.03,48.24,626,17.09,Yes,7.99
Thomas Jefferson El Sch,0,0,0.89,17.86,53.57,1.79,0,0,1.34,77.68,11.61,51.34,224,12.95,Yes,27.68
Thomas Jefferson HS,1.89,0.11,3.47,2.94,1.58,0.32,0.63,0,5.25,22.58,0.63,49.37,952,9.14,No,90.02
Thomas W Holtzman Jr El Sch,12.8,0.12,20,32.07,15.37,3.78,0.85,0.12,0.49,66.71,10.73,49.88,820,16.95,Yes,19.51
Tidioute Community CS,1.37,0,1.03,0,1.03,3.42,0.34,1.37,0,52.74,0,51.03,292,21.58,Yes,95.21
Tilden El Center,3.89,0,1.24,1.06,8.83,1.41,1.77,0.18,1.06,54.24,1.06,48.94,566,19.26,Yes,84.81
Tilden William T MS,2.1,0,6.91,75.38,13.51,6.91,0,0,0.3,84.38,22.22,50.15,333,21.62,Yes,2.1
Tinicum El Sch,4.41,0,0,0,2.94,0.74,2.94,0,3.68,26.47,0,47.06,136,19.12,No,92.65
Tinicum Sch,6.9,0.94,3.13,5.96,8.15,2.19,0,0,2.51,68.03,0.63,45.77,319,24.76,Yes,74.92
Titus El Sch,6.89,0.16,17.63,0.96,6.89,0.48,0,0,3.21,16.51,4.01,47.28,624,11.06,Yes,67.47
Titusville MS,3.55,0.22,0.22,0.89,2.44,4.21,9.98,0,2.88,68.29,0.44,49.67,451,15.52,Yes,92.68
Titusville SHS,3.14,0.17,1.05,0.52,3.14,3.66,12.22,0,4.71,62.65,0.35,50.09,573,17.28,No,91.97
Toby Farms Intermediate School,1.34,0,0,85.28,12.37,4.35,0,0,0,93.31,3.01,45.82,299,33.11,Yes,1
Tobyhanna El Ctr,3.49,0,2,12.15,26.46,0.83,0,0.67,2.66,61.23,6.32,52.75,601,17.14,Yes,55.24
Todd Lane El Sch,3.85,0,1.01,8.32,2.64,0.81,0,0,2.43,27.99,1.22,47.46,493,18.86,Yes,84.18
Tohickon MS,3.46,0.12,7.27,0.6,10.13,0.72,0.12,0,9.42,15.85,4.41,50.06,839,16.57,No,78.43
Towamensing El Sch,1.23,0,0,0,6.17,0,0,0,1.85,35.8,0.31,42.59,324,26.23,No,92.59
Towanda Area El Sch,0.9,0.23,0.68,1.58,0.68,1.81,0,0,0.68,62.98,0,50.56,443,14.22,Yes,95.94
Towanda Area JSHS,0.97,0,0.14,1.53,1.67,1.53,0,0,0.28,62.78,0.28,50.14,720,15.83,No,95.69
Tracy El Sch,8.7,0,11.84,10.14,21.98,0.24,0,0.48,3.38,30.92,3.38,46.62,414,15.22,No,46.86
Trafford El Sch,10.4,0,0,4.46,1.49,0,0,0,2.48,45.54,0,55.45,202,19.31,Yes,83.66
Trafford MS,3.29,0,0.3,2.4,1.5,0.3,0,0,5.09,20.96,0,48.5,334,8.08,Yes,92.51
Tredyffrin-Easttown MS,6.66,0,27.94,3.24,4.26,0.65,0.56,0.09,18.32,6.57,1.39,49.4,1081,15.91,Yes,57.82
Trexler MS,2.2,0,0.37,11.46,80.24,3.78,0,0,2.56,77.68,23.41,45.12,820,22.44,Yes,5.73
Tri-Community El Sch,11.21,0.7,10.05,34.58,18.93,3.27,1.4,0,0.47,84.11,12.85,47.9,428,12.15,Yes,24.53
Tri-Valley JSHS,2.27,0.68,0.23,0.23,1.81,1.36,1.59,0.23,1.59,30.16,0,45.12,441,23.13,No,94.56
Trimmer El Sch,9.3,0.68,2.04,10.88,19.73,1.13,0.91,0.23,2.72,57.82,4.31,47.62,441,21.54,No,57.14
Trinity East El Sch,2.04,0,1.79,1.02,3.32,0.77,1.02,0,1.28,25,0.51,53.83,392,15.31,No,91.84
Trinity MS,6.5,0.41,0.81,0.95,1.63,1.63,0.14,0.27,2.17,44.44,0.27,46.48,738,23.98,No,89.43
Trinity North El Sch,8.16,0,1.05,1.05,1.58,1.58,0.26,0,0,63.95,2.11,50.26,380,24.21,Yes,88.16
Trinity SHS,5.58,0.18,1.01,1.65,2.01,2.2,0.09,0.09,5.22,40.62,0.37,50.87,1093,18.3,No,89.48
Trinity South El Sch,2.75,0,0.78,0,0,1.57,0.39,0,1.96,40.78,0,50.98,255,24.31,No,96.47
Trinity West El Sch,7,0,0,2.9,0.97,1.69,0,0.97,0.72,54.83,0.48,51.45,414,19.32,Yes,88.16
Troy Area JSHS,0.93,0,1.24,0.93,0.93,2.17,0,0,4.34,49.46,0,46.67,645,21.24,No,95.97
Troy Intrmd Sch,2.38,0.22,0,0.22,1.08,6.05,0.22,0,1.94,58.53,0.65,50.76,463,26.13,Yes,96.11
Truman SHS,8.2,0.3,2.51,18.8,17.6,2.57,0,0.24,2.34,67.54,5.87,47.37,1670,25.15,Yes,52.34
Trumbauersville El Sch,4.16,0,2.49,3.05,9.97,0,0,0,0.55,37.67,4.71,46.26,361,21.05,No,80.33
Tulpehocken JSHS,3.45,0,0.9,1.5,16.07,1.05,0.45,0,4.05,45.8,1.95,44.89,666,26.43,Yes,78.08
Tunkhannock Area Intermediate Sch,3.46,0.16,0.16,0.66,1.98,0.82,0.66,0.16,0.82,95.22,0.66,49.26,607,25.86,Yes,93.41
Tunkhannock Area Primary Cntr,2.84,0.22,0.44,0,1.31,0.44,0,0,0,82.28,1.09,47.7,457,12.04,Yes,95.19
Tunkhannock HS,3.15,0,0.45,1.12,1.12,0.45,0.34,0.22,2.36,60.11,0.45,48.09,890,19.44,No,93.93
Tunkhannock STEM Academy,1.9,0,0,1.27,0,0,0,0.63,1.27,95.57,0,55.06,158,20.89,No,96.2
Turbotville El Sch,3.35,0,0.45,0.67,0.22,0.45,0.89,0,0.22,48.21,0,45.31,448,12.5,Yes,95.31
Turkeyfoot Valley Area El Sch,0,0,0,0,1.33,6,2.67,0,0,64.67,0,48.67,150,26,Yes,98.67
Turkeyfoot Valley Area JSHS,0.79,0,0,0,2.38,3.17,0.79,0,0.79,57.94,0,46.83,126,15.87,No,96.83
Turner Intermediate Sch,4.26,0,0,89.51,2.3,5.25,0,0,0,99.02,0.98,53.11,305,27.54,Yes,3.93
Turtle Creek EL STEAM Academy,9.27,0.36,0.18,53.65,6.95,3.92,0,0,5.17,70.94,0.18,46.52,561,18,Yes,29.59
Tuscarora MS,0.96,0,0.32,0.32,15.06,2.24,0,0,1.6,51.28,7.69,44.23,312,28.21,No,83.33
Tussey Mountain EL,2.14,0,0,0.8,0.27,0,0,0,0.27,63.1,0,48.13,374,11.5,Yes,96.79
Tussey Mountain HS,2.73,0,0.34,0.68,0.68,2.73,0.68,0,1.02,60.41,0,45.73,293,21.16,No,95.56
Tussey Mountain MS,1.48,0.37,0.74,0,0,1.11,0,0,0.37,60.15,0,47.97,271,21.77,No,97.42
