name,two_or_more_races_percent,american_indian_alaskan_native_percent,asian_percent,black_african_american_percent,hispanic_percent,homeless_percent,military_connected_percent,native_hawaiian_or_other_pacific_islander_percent,percent_of_gifted_students,economically_disadvantaged_percent,english_learner_percent,female_percent,school_enrollment,special_education_percent,title_1_school,white_percent
Jersey Shore Area SHS,2.3,0.3,0.3,1.9,1.0,1.7,0.0,0.1,1.3,47.0,0.1,48.4,692,16.6,No,94.1
Jersey Shore MS,3.3,0.0,0.0,0.8,1.2,0.4,0.0,0.0,0.8,56.1,0.0,50.0,490,15.3,No,94.7
Salladasburg El Sch,3.1,0.0,0.0,0.0,0.9,1.3,0.0,0.0,0.0,47.6,0.0,47.2,229,17.0,Yes,96.1
Donald E. Schick Sch,9.9,0.3,1.7,5.6,3.0,1.1,0.0,0.0,1.1,45.9,0.7,48.3,745,14.0,Yes,79.5
Loyalsock Twp MS,9.1,0.3,3.4,4.9,4.9,0.9,0.0,0.3,3.1,42.3,0.6,48.0,350,14.6,No,77.1
Loyalsock Twp SHS,9.2,0.0,2.6,7.7,3.9,0.4,0.0,0.0,2.1,44.1,0.4,52.0,467,15.9,No,76.7
Montgomery El Sch,3.2,0.0,0.0,0.4,3.4,0.0,0.0,0.0,0.2,39.2,0.0,51.1,528,15.3,Yes,93.0
Montgomery JSHS,3.0,0.0,0.8,1.3,3.8,0.0,0.0,0.0,0.3,57.0,0.3,48.3,400,19.0,No,91.3
C E McCall MS,3.3,0.0,0.7,0.2,3.1,0.7,0.4,0.0,3.5,37.0,0.4,52.3,541,22.0,No,92.6
Loyalsock Valley El Sch,3.2,0.5,0.5,2.3,3.2,1.4,0.5,0.0,0.9,30.6,0.0,45.2,219,20.6,Yes,90.4
Lyter El Sch,3.5,0.0,0.8,0.8,2.2,0.8,0.3,0.0,1.6,33.4,0.8,50.0,368,9.5,Yes,92.7
Montoursville Area SHS,3.5,0.0,1.0,0.0,3.5,0.4,0.2,0.0,2.3,35.5,0.2,47.8,578,14.0,No,92.0
Muncy JSHS,3.3,0.0,1.0,1.0,2.0,0.8,0.4,0.0,1.8,41.1,0.0,48.9,491,13.7,No,92.7
Ward L Myers El Sch,3.6,0.0,0.5,2.0,1.8,0.9,1.1,0.0,0.7,49.1,0.9,46.6,446,12.8,Yes,92.2
Central El Sch,3.0,0.0,0.7,3.5,3.5,2.3,2.3,0.0,0.9,54.8,0.5,47.9,434,9.7,Yes,89.4
Rommelt El Sch,5.7,0.0,0.5,1.6,2.1,3.1,8.9,0.0,2.1,59.9,0.5,53.1,192,16.7,No,90.1
South Williamsport Area JSHS,3.5,0.0,0.7,2.2,1.5,2.4,13.8,0.0,0.7,53.1,0.0,48.0,537,16.4,No,92.0
Cochran Primary Sch,21.9,0.0,0.4,20.6,9.0,6.7,0.0,0.0,0.2,74.7,0.0,51.1,534,18.5,Yes,48.1
Curtin Intrmd Sch,22.5,0.0,0.7,27.3,7.2,6.5,0.0,0.0,3.0,77.7,1.3,49.5,539,23.4,Yes,42.3
Hepburn-Lycoming Primary Sch,15.8,0.0,0.5,6.3,5.3,3.5,0.0,0.0,0.3,63.2,0.0,47.1,399,16.8,Yes,72.2
Jackson Primary Sch,22.4,0.0,0.9,18.2,9.1,6.0,0.0,0.0,0.6,83.6,2.0,49.4,549,13.5,Yes,49.4
Lycoming Valley Intrmd Sch,14.2,0.0,0.2,11.4,6.4,4.4,0.0,0.0,2.1,62.9,0.2,49.1,564,23.4,Yes,67.9
Williamsport Area SHS,15.3,0.1,0.9,18.5,5.0,3.6,0.0,0.1,1.0,58.1,0.8,48.9,1495,15.9,No,60.0
Sullivan Co JSHS,1.4,0.0,0.0,0.7,0.7,0.7,0.0,0.0,2.9,42.7,0.0,50.2,281,23.1,No,97.2
Clark Wood El Sch,5.3,0.0,0.0,0.3,3.3,0.7,0.7,0.0,0.3,67.2,0.0,44.4,302,25.2,Yes,91.1
Cowanesque Valley JSHS,1.1,0.0,0.0,0.5,1.9,0.3,0.8,0.3,1.6,56.7,0.5,47.5,379,16.4,No,96.3
Russell B Walter El Sch,2.1,0.0,0.0,0.0,2.1,0.0,0.0,0.0,1.3,61.1,0.4,46.1,473,16.1,Yes,95.8
Westfield Area El Sch,1.0,0.0,0.0,1.0,1.3,1.0,0.6,0.3,0.0,57.0,1.3,44.9,316,14.6,Yes,96.5
Williamson SHS,2.6,0.0,0.0,0.0,2.2,0.6,0.4,0.0,2.2,61.8,0.2,48.5,549,21.9,No,95.3
Blossburg El Sch,1.9,0.0,0.0,0.9,1.9,0.5,1.9,0.0,0.5,67.6,0.5,53.1,213,25.8,Yes,95.3
Liberty El Sch,2.4,0.0,0.0,0.6,0.0,0.0,1.2,0.0,0.0,56.0,0.0,47.6,168,21.4,Yes,97.0
North Penn-Liberty JSHS,3.3,0.8,0.0,0.4,1.7,0.0,0.0,0.0,0.8,52.1,0.0,45.5,242,18.6,No,93.8
North Penn-Mansfield JSHS,1.7,0.2,0.6,0.4,3.4,1.0,1.5,0.0,1.1,54.2,0.6,49.4,526,24.9,No,93.7
Warren L Miller El Sch,2.3,0.0,0.6,2.1,2.1,1.3,1.1,0.0,1.0,62.2,0.8,46.7,529,24.4,Yes,93.0
Charlotte Lappla El Sch,2.2,0.5,1.6,1.1,0.0,1.6,0.5,0.0,0.0,50.0,0.0,41.4,186,8.6,Yes,94.6
Don Gill El Sch,6.5,1.0,1.0,0.3,0.3,1.0,0.0,0.0,1.9,55.0,0.0,47.3,309,17.2,Yes,90.9
Rock L Butler MS,3.6,0.0,0.8,0.0,0.8,1.3,1.5,0.0,6.7,49.7,0.0,50.3,477,15.9,No,94.8
Wellsboro Area HS,2.4,0.0,0.4,1.1,1.3,2.0,0.2,0.0,7.7,46.4,0.0,51.7,455,20.9,No,94.7
Fairview El Sch,3.5,0.2,2.5,3.3,6.3,0.8,0.2,0.0,0.6,25.5,2.7,50.2,631,13.2,Yes,84.2
Rice El Sch,0.9,0.0,2.7,1.6,4.3,0.1,0.5,0.5,0.8,21.9,0.3,50.1,752,12.9,Yes,90.0
Dallas Intermediate Sch,2.6,0.0,1.7,1.9,5.0,0.2,0.7,0.0,7.3,28.9,1.5,49.4,537,19.2,Yes,88.8
Dallas MS,2.9,0.0,1.6,1.6,5.3,0.5,0.5,0.0,9.4,31.6,1.1,47.4,627,21.2,No,88.7
Dallas SHS,1.3,0.0,1.8,0.4,4.6,0.4,0.3,0.0,13.0,26.5,0.7,51.2,767,17.2,No,91.9
Wycallis Primary Center,3.8,0.0,1.7,1.7,7.2,0.6,0.0,0.0,2.3,26.1,1.7,55.1,526,13.5,Yes,85.6
GNA El Ctr,4.9,0.4,0.0,10.6,18.7,0.8,1.0,0.2,0.0,73.8,5.1,48.5,493,21.1,Yes,65.3
Greater Nanticoke Area SHS,4.2,0.3,0.3,7.3,18.1,1.5,0.7,0.3,0.0,64.0,5.5,44.7,723,28.5,Yes,69.6
Hanover Area JSHS,4.2,0.0,0.5,13.6,25.5,1.4,0.2,0.0,0.5,68.0,7.1,49.8,956,23.0,No,56.2
Hanover Area Memorial El Sch,5.1,0.6,0.0,14.2,27.8,2.4,0.0,0.0,0.6,71.3,8.5,49.6,331,23.3,Yes,52.3
Lee Park El Sch,4.7,0.7,0.0,15.8,28.2,4.4,0.0,0.0,0.7,70.5,9.7,51.0,298,19.8,Yes,50.7
Arthur Street El Sch,0.4,0.7,0.0,1.8,89.0,0.9,0.0,0.2,0.0,83.0,42.7,47.1,454,5.1,Yes,7.9
Drums El/MS,2.8,0.3,0.8,2.6,28.1,0.4,0.0,0.1,2.3,42.7,3.0,47.1,801,12.7,No,65.4
Freeland El/MS,2.8,0.2,0.3,3.0,49.2,0.4,0.0,0.0,0.1,72.2,11.2,47.1,945,14.7,Yes,44.6
Hazleton Area HS,0.6,0.2,0.5,1.4,65.2,1.9,0.0,0.0,1.4,62.2,25.7,47.9,3884,13.0,No,32.1
Hazleton El/MS,0.9,0.3,0.0,2.3,88.2,1.2,0.0,0.1,0.1,77.2,37.8,52.6,890,8.2,Yes,8.2
Heights Terrace El/MS,0.5,0.1,0.1,1.5,90.7,1.3,0.0,0.1,0.2,78.1,37.5,51.0,1209,8.0,Yes,7.0
Valley El/MS,2.3,0.1,1.2,1.2,23.3,1.1,0.0,0.1,1.3,40.8,4.3,50.3,910,21.3,No,71.8
West Hazleton El/MS,0.6,0.5,0.3,1.8,87.3,1.8,0.0,0.1,0.1,77.8,43.0,48.1,999,9.4,Yes,9.4
Lake-Lehman JSHS,1.8,0.1,0.1,0.7,3.0,0.5,0.3,0.0,5.0,37.6,0.1,48.5,743,24.4,No,94.4
Lake-Noxen El Sch,4.1,0.0,0.8,0.0,5.7,1.2,0.8,0.0,0.0,53.4,0.4,46.2,247,30.0,Yes,89.5
Lehman-Jackson El Sch,1.0,0.0,0.0,0.5,3.8,0.5,0.5,0.0,5.0,36.5,0.0,44.8,422,24.2,No,94.8
Ross El Sch,2.4,0.0,0.0,1.8,1.8,2.4,3.5,0.0,0.0,46.5,0.0,51.2,170,25.3,Yes,94.1
Northwest Area Intermediate Sch,4.6,0.0,0.4,0.8,1.2,3.1,0.0,0.0,0.4,59.5,0.0,52.9,259,21.6,Yes,93.1
Northwest Area Primary Sch,5.9,0.0,0.5,0.5,0.5,1.4,0.0,0.0,0.0,59.3,0.5,50.7,221,13.1,Yes,92.8
Northwest Area HS,1.7,0.0,0.2,0.5,1.2,3.1,0.5,0.0,1.4,53.8,0.0,49.5,420,26.2,No,96.4
Pittston Area MS,3.2,0.1,1.3,4.8,16.8,1.4,0.0,0.1,1.8,57.8,2.8,50.6,960,20.3,No,73.8
Martin F Quinn Pittston Area Primary Ctr,6.4,0.2,0.9,4.6,20.3,1.8,0.0,0.4,0.2,44.3,5.3,49.6,454,7.9,Yes,67.2
Pittston Area SHS,2.2,0.0,1.1,5.4,11.8,1.2,0.0,0.2,2.3,52.9,2.1,50.4,1076,20.5,No,79.3
Pittston City Intrmd Ctr,5.4,0.0,1.0,6.6,14.4,2.1,0.0,0.0,1.0,61.1,4.4,47.7,702,19.8,Yes,72.7
Daniel J Flood El Sch,6.8,0.2,1.0,17.3,58.2,4.8,0.0,0.0,0.0,86.0,16.3,49.8,620,17.1,Yes,16.6
Dodson El Sch,5.4,0.2,0.2,15.5,67.7,3.3,0.0,0.0,0.0,87.2,11.6,47.4,483,6.0,Yes,11.0
Dr David W Kistler El Sch,9.7,0.6,1.1,16.0,59.2,6.1,0.0,0.0,0.1,86.5,11.6,51.3,970,13.2,Yes,13.4
G A R MS,7.6,0.2,0.6,19.7,56.4,4.4,0.0,0.0,0.3,86.8,13.9,49.2,1066,19.9,Yes,15.6
Heights/Murray El Sch,9.5,0.4,0.6,20.1,57.8,5.3,0.0,0.0,0.0,87.7,14.4,51.8,843,10.6,Yes,11.7
Solomon/Plains El Sch,9.3,0.0,1.3,8.1,28.7,3.8,0.0,0.0,0.0,72.5,4.1,46.9,708,21.8,Yes,52.7
Solomon/Plains MS,6.1,0.0,0.3,11.1,47.6,3.2,0.0,0.0,2.6,78.0,8.6,50.2,741,20.4,Yes,35.0
Wyoming Area Kindergarten Ctr,7.3,0.7,0.0,3.3,11.3,2.0,0.7,1.3,0.0,54.0,2.7,42.0,150,8.7,Yes,76.0
Wyoming Area Intermediate Ctr,6.6,0.0,0.4,4.4,9.7,0.7,2.0,0.2,0.0,55.0,3.3,53.1,456,27.0,No,78.7
Wyoming Area Primary Ctr,5.4,0.2,1.1,5.4,10.5,0.9,1.1,0.2,0.2,55.9,2.6,50.1,467,24.4,Yes,77.3
Wyoming Area Sec Ctr,2.7,0.0,1.1,3.7,9.4,0.8,0.7,0.3,1.6,43.2,1.4,49.6,953,24.2,No,82.8
Chester Street El Sch,12.9,0.4,2.8,11.1,21.2,0.0,0.7,0.4,3.8,72.6,0.7,49.0,288,24.7,Yes,51.4
Dana El Ctr,8.2,0.2,2.5,5.7,19.3,0.3,1.5,0.0,2.0,66.5,5.7,49.3,600,15.5,Yes,64.2
Third Avenue El Sch,6.1,1.0,1.0,26.3,24.2,0.0,1.0,0.0,0.0,78.8,2.0,52.5,99,0.0,Yes,41.4
Wyoming Valley West MS,8.4,0.1,1.2,13.3,21.0,0.2,1.8,0.1,1.4,77.6,3.6,47.9,1141,23.6,No,55.8
Wyoming Valley West SHS,7.8,0.3,0.6,13.4,21.9,0.6,1.2,0.1,2.0,68.3,2.4,49.7,1405,20.5,No,56.0
Tunkhannock HS,2.8,0.0,0.2,1.0,1.0,0.2,0.4,0.2,1.8,61.0,0.6,50.2,845,19.6,No,94.8
Abington Heights HS,2.1,0.1,6.2,2.2,5.8,0.5,0.0,0.2,2.6,17.1,1.0,49.4,1117,18.4,No,83.5
Abington Heights MS,2.5,0.0,7.0,1.5,4.7,0.3,0.0,0.6,3.2,15.2,1.5,46.8,1079,14.6,Yes,83.7
Clarks Summit El Sch,3.0,0.0,10.9,1.6,5.6,0.0,0.0,0.0,0.2,6.5,4.2,48.0,431,16.2,Yes,78.9
Newton-Ransom Sch,3.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,10.0,0.0,48.8,201,20.4,Yes,95.0
South Abington Sch,2.3,0.0,5.8,1.3,3.9,0.0,0.0,0.0,0.0,7.4,1.6,49.8,309,12.6,No,86.7
Waverly Sch,1.6,0.0,5.8,0.6,3.5,0.3,0.0,0.3,0.0,4.8,0.3,52.1,311,12.5,No,88.1
Carbondale Area JSHS,4.9,0.3,0.5,5.3,17.4,0.5,0.0,0.0,0.4,64.6,0.4,45.5,740,28.8,No,71.6
Carbondale El Sch,6.1,0.1,1.1,6.0,19.8,1.3,0.0,0.1,0.0,65.3,2.3,45.5,752,22.7,Yes,66.8
Dunmore El Ctr,1.9,0.1,4.1,8.5,13.0,0.3,0.0,0.0,0.5,50.5,5.8,46.2,790,20.9,Yes,72.4
Lakeland El Sch - Scott Campus,2.3,0.0,0.0,0.5,4.1,0.0,0.0,0.0,0.2,38.7,0.2,47.2,439,17.8,No,93.2
Lakeland JSHS,1.3,0.0,0.6,2.3,4.5,0.3,0.0,0.0,2.2,42.1,0.9,47.8,642,18.5,No,91.3
Lakeland El Sch - Mayfield Campus,4.7,0.0,0.4,3.3,8.0,0.4,0.0,0.0,0.0,64.2,3.3,49.6,274,15.3,Yes,83.6
Mid Valley El Ctr,8.3,0.1,1.7,4.6,10.2,2.7,0.0,0.1,0.4,58.5,2.5,47.0,1043,17.4,Yes,75.1
Jefferson El Sch,4.4,0.0,0.4,0.8,2.0,0.0,0.0,0.0,0.8,30.5,0.4,45.8,249,15.3,No,92.4
Moscow El Sch,7.7,0.2,0.7,1.3,5.4,0.3,0.0,0.3,0.5,45.9,1.5,47.2,608,19.4,Yes,84.4
North Pocono HS,4.0,0.0,0.9,1.7,4.4,0.5,0.0,0.2,1.1,38.0,0.2,47.7,885,18.2,No,88.8
North Pocono Intmd Sch,4.7,0.0,0.5,0.7,3.3,0.2,0.0,0.2,0.9,38.7,1.2,46.7,424,20.3,Yes,90.6
North Pocono MS,4.7,0.0,0.9,1.1,2.9,0.3,0.0,0.1,1.3,35.1,0.3,49.6,700,17.6,No,90.3
Old Forge El Sch,4.7,0.2,3.3,4.5,14.7,2.0,0.0,0.4,1.2,65.1,5.7,47.3,510,21.4,Yes,72.2
Old Forge JSHS,5.0,0.0,2.7,3.6,13.0,1.8,0.0,0.2,1.6,55.4,3.2,48.1,439,24.2,No,75.4
Riverside El Sch East,4.7,0.2,2.9,6.5,15.9,0.2,0.0,0.2,0.5,55.6,3.4,44.6,446,18.8,Yes,69.5
Riverside El Sch West,6.6,0.9,3.5,6.3,13.5,1.2,0.0,0.0,0.0,55.8,4.9,47.1,348,15.2,Yes,69.3
Riverside JSHS,2.7,0.1,2.3,5.3,19.5,1.6,0.0,0.0,2.2,57.0,3.2,49.9,693,20.1,No,70.0
Charles Sumner #18,8.1,0.4,0.8,13.0,42.9,3.2,0.4,0.0,0.0,87.5,9.3,49.4,247,22.7,Yes,34.8
Frances Willard #32,11.4,0.0,2.0,13.6,40.9,1.4,0.0,0.0,0.0,84.1,5.1,48.9,352,23.3,Yes,32.1
John Adams #4,9.7,0.0,10.3,16.9,42.1,5.1,0.0,0.0,0.0,6.7,15.9,51.8,195,15.4,Yes,21.0
John F. Kennedy #7,5.5,0.0,15.4,13.2,46.6,1.6,0.0,0.0,0.6,90.7,11.6,48.6,311,26.1,Yes,19.3
John G Whittier #2,8.6,0.0,9.1,11.7,48.5,4.4,0.0,0.0,0.0,85.6,13.5,48.0,452,16.6,Yes,22.1
Isaac Tripp El Sch,10.3,0.3,3.3,12.2,46.1,2.5,0.2,0.2,0.5,84.4,11.2,49.3,672,22.9,Yes,27.7
McNichols Plaza,6.9,0.0,7.5,12.7,49.3,2.0,0.0,0.0,0.6,86.5,15.6,51.3,347,17.0,Yes,23.6
Neil Armstrong #40,8.2,0.0,4.9,16.4,34.0,1.2,0.0,0.2,0.2,84.1,11.5,48.7,427,27.6,Yes,36.3
Northeast Intrmd Sch,7.8,0.1,5.4,16.6,40.1,3.7,0.0,0.2,0.2,85.1,9.1,47.7,923,25.9,Yes,29.8
Robert Morris #27,8.6,0.0,2.4,11.0,37.8,2.9,0.0,0.0,1.4,76.6,13.9,52.2,209,26.3,Yes,40.2
Scranton HS,5.9,0.1,6.5,15.8,35.0,1.9,0.2,0.6,1.6,70.3,12.5,47.3,1819,20.7,No,36.1
South Scranton Intrmd Sch,5.9,0.1,8.5,12.6,51.7,1.7,0.4,0.1,0.5,83.1,16.1,47.1,781,23.9,Yes,21.1
West Scranton HS,6.7,0.1,2.9,12.5,40.5,1.7,0.3,0.4,0.8,74.0,12.2,47.9,1404,25.1,No,36.9
West Scranton Intrmd Sch,6.8,0.0,2.9,16.3,39.5,2.4,0.2,0.4,0.5,80.0,11.3,48.9,840,27.7,Yes,34.2
William Prescott #38,9.1,0.0,9.1,21.6,32.3,1.7,0.0,0.0,1.3,78.0,9.1,50.4,232,20.3,Yes,28.0
Valley View El Ctr,1.5,0.0,1.9,4.0,10.5,0.2,0.0,0.0,0.0,50.0,3.3,46.6,522,12.6,Yes,82.0
Valley View HS,2.2,0.3,1.9,3.7,9.8,0.1,0.4,0.0,1.0,38.4,1.9,48.0,735,19.3,No,82.2
Valley View Intrmd Sch,1.9,0.0,1.7,3.3,8.4,0.0,0.0,0.2,0.9,45.8,1.5,48.1,539,21.5,Yes,84.6
Valley View MS,1.3,0.0,1.8,2.0,10.0,0.2,0.0,0.4,0.9,45.9,1.3,51.2,549,17.7,No,84.5
Blue Ridge El Sch,3.8,0.0,0.0,1.2,3.8,1.2,0.8,0.0,0.2,34.0,0.8,50.1,497,16.7,Yes,91.2
Blue Ridge HS,1.3,0.3,1.0,1.6,3.2,0.6,0.6,0.0,1.3,44.6,0.6,51.9,314,20.7,No,92.7
Blue Ridge MS,0.4,0.0,0.4,1.8,3.5,0.4,0.9,0.0,0.4,55.7,0.9,51.8,228,26.8,No,93.9
Elk Lake El Sch,1.6,0.0,0.0,0.2,7.3,1.2,0.7,0.0,0.2,44.4,3.5,49.1,577,23.2,Yes,91.0
Elk Lake JSHS,3.1,0.0,0.4,0.6,8.0,1.4,0.8,0.0,1.8,47.7,3.7,48.2,512,25.2,No,87.9
Forest City Regional El Sch,3.3,0.0,0.2,0.7,4.3,1.7,0.0,0.0,0.0,64.8,0.5,48.1,420,19.3,Yes,91.4
Forest City Regional HS,3.8,0.3,0.6,1.2,4.1,1.5,0.0,0.0,0.6,58.9,0.9,51.3,343,23.6,No,90.1
Choconut Valley El Sch,0.0,0.4,0.0,0.8,2.5,0.0,0.0,0.4,0.8,44.9,0.0,51.0,245,17.6,Yes,95.9
Lathrop Street El Sch,0.5,0.3,0.0,0.8,5.5,0.3,0.0,0.0,1.0,62.1,4.2,49.1,383,14.9,Yes,93.0
Montrose Area JSHS,0.0,0.0,0.4,0.7,3.7,0.2,0.0,0.2,3.0,49.4,1.1,47.3,571,20.1,No,95.1
Mountain View El Sch,0.8,0.0,0.2,0.4,1.8,1.4,0.6,0.2,1.0,57.0,0.8,47.4,509,20.4,Yes,96.7
Mountain View JSHS,2.1,0.0,0.5,0.5,0.9,1.6,0.9,0.0,2.3,55.0,0.0,47.3,438,21.9,No,96.1
Susquehanna Community El Sch,1.8,0.2,0.2,0.7,1.4,2.0,0.0,0.0,0.2,71.3,0.0,54.7,446,21.5,Yes,95.7
Susquehanna Community JSHS,0.9,0.0,1.2,1.5,1.2,2.1,0.6,0.0,0.0,65.0,0.0,50.0,340,24.1,No,95.3
Wallenpaupack Area HS,2.5,0.6,1.2,2.2,9.8,0.8,1.6,0.2,4.5,54.9,0.2,46.2,1001,23.4,No,83.5
Wallenpaupack Area MS,2.4,0.2,0.8,3.0,10.3,0.6,1.3,0.0,3.3,51.4,0.5,48.6,634,23.0,No,83.4
Wallenpaupack North Intrmd Sch,1.9,0.0,0.4,0.9,12.4,0.9,0.2,0.0,3.9,61.9,0.6,49.0,467,28.7,Yes,84.4
Wallenpaupack Pri Sch,3.8,0.2,0.5,1.1,11.8,0.9,2.9,0.2,0.5,57.8,1.6,44.4,448,23.9,Yes,82.4
Wallenpaupack South El Sch,3.4,0.0,0.0,4.9,14.0,0.8,0.0,0.0,0.4,70.8,0.4,45.5,264,22.7,Yes,77.7
Damascus Area Sch,3.8,0.0,0.4,0.0,2.6,0.0,0.8,0.0,0.8,42.1,0.8,43.2,266,17.7,Yes,93.2
Honesdale HS,2.2,0.3,1.5,0.6,6.4,1.2,0.3,0.0,0.9,46.1,0.4,45.8,692,22.0,No,89.2
Lakeside Elementary School,1.2,1.0,0.7,0.7,9.9,0.5,0.5,0.0,0.5,57.3,0.2,48.1,414,27.8,Yes,86.5
Preston Sch,2.8,0.0,0.7,0.0,5.6,0.0,0.0,0.0,0.7,62.5,0.0,47.2,144,25.7,Yes,91.0
Stourbridge Primary Ctr,3.3,0.3,0.8,0.8,7.8,0.5,0.3,0.3,0.0,59.7,0.3,47.6,399,16.5,Yes,87.0
Wayne Highlands MS,2.5,0.0,1.5,0.0,7.1,1.0,0.5,0.3,1.5,52.4,0.3,47.6,397,22.4,No,88.7
Western Wayne HS,4.1,0.0,0.6,1.5,10.0,0.2,0.6,0.0,1.3,51.0,0.4,46.0,541,19.0,No,83.9
Western Wayne MS,5.2,0.0,0.3,1.3,9.7,0.5,0.0,0.0,2.1,54.6,0.3,48.3,383,27.9,No,83.6
Wilson El Sch,4.6,0.0,0.0,0.9,3.4,0.0,0.0,0.0,1.2,55.1,0.0,48.3,327,23.9,Yes,91.1
Lackawanna Trail El Ctr,3.4,0.0,0.2,1.0,3.1,0.0,0.0,0.0,1.9,49.1,1.5,47.3,524,24.6,Yes,92.4
Lackawanna Trail JSHS,0.9,0.9,0.2,0.9,2.4,0.5,0.0,0.0,3.3,50.1,0.7,50.8,425,22.4,No,94.6
Bushkill El Sch,23.3,8.2,1.2,18.3,10.2,1.0,0.7,1.5,0.7,52.2,5.7,48.3,404,23.0,Yes,37.4
East Stroudsburg El Sch,13.5,8.0,1.2,19.3,9.7,1.3,0.3,0.0,2.0,48.3,3.0,51.3,601,17.3,Yes,48.4
East Stroudsburg SHS North,11.9,3.8,2.8,25.6,24.7,2.0,0.3,0.2,1.8,51.9,1.7,47.7,944,26.0,No,31.0
East Stroudsburg SHS South,9.4,3.2,1.7,24.2,19.6,2.0,0.1,0.2,1.9,51.5,2.6,50.0,1333,20.7,No,41.8
J M Hill El Sch,20.8,10.4,2.1,20.1,14.6,2.6,0.0,0.5,0.5,55.3,9.0,50.0,432,20.4,Yes,31.5
J T Lambert Intermediate Sch,12.8,5.4,1.4,23.1,14.3,1.8,0.0,0.3,2.5,54.8,2.2,49.8,929,26.1,No,42.6
Lehman Intermediate Sch,14.4,6.2,2.1,23.7,16.6,2.3,0.0,0.7,2.1,51.6,2.8,46.0,613,25.8,No,36.4
Middle Smithfield El Sch,20.1,5.8,1.6,22.6,14.3,2.8,0.5,0.2,0.2,55.4,3.9,48.5,433,25.9,Yes,35.3
Resica El Sch,20.5,6.7,4.4,18.4,13.0,1.6,0.0,0.7,1.2,50.2,3.5,49.1,430,23.0,Yes,36.3
Smithfield El Sch,15.9,9.2,0.6,22.0,8.6,1.9,0.0,0.0,1.0,42.0,2.6,49.0,314,20.4,Yes,43.6
Pleasant Valley El Sch,4.9,0.0,0.6,4.0,16.5,1.1,0.0,0.0,0.5,37.6,2.2,51.7,878,20.2,Yes,74.0
Pleasant Valley HS,4.6,0.1,1.2,7.4,17.4,1.4,0.0,0.1,17.8,43.0,1.3,47.0,1386,19.7,No,69.3
Pleasant Valley Intrmd Sch,4.5,0.2,1.6,4.5,20.7,1.0,0.0,0.0,9.1,48.6,2.5,51.6,933,23.5,Yes,68.5
Pleasant Valley MS,5.1,0.1,1.8,6.9,18.6,0.6,0.0,0.1,14.8,45.8,2.1,49.6,947,19.6,No,67.5
Clear Run El Ctr,8.3,0.3,1.1,27.1,42.2,2.5,0.0,0.3,0.1,71.1,7.6,48.4,715,18.3,Yes,20.7
Pocono Mountain East HS,1.5,0.1,2.5,17.7,25.7,1.8,0.2,0.1,3.8,38.9,2.0,45.5,1284,24.1,Yes,52.5
Pocono Mountain East JHS,1.6,0.4,2.5,16.4,29.6,1.6,0.2,0.2,3.0,40.6,4.5,46.4,561,27.8,Yes,49.4
Pocono Mountain West HS,2.1,0.4,2.5,30.7,32.4,1.7,0.3,0.3,2.6,57.8,2.9,49.7,1507,22.8,Yes,31.6
Pocono Mountain West JHS,2.6,0.3,1.6,28.2,35.7,1.8,0.0,0.3,3.7,60.5,4.3,52.4,681,20.6,Yes,31.3
Swiftwater El Ctr,7.3,0.2,1.6,12.5,30.1,1.9,0.0,0.1,0.7,47.5,5.8,47.3,989,16.6,Yes,48.1
Tobyhanna El Ctr,4.5,0.2,1.8,10.8,28.1,0.7,0.0,0.5,2.9,50.8,6.3,49.4,555,19.1,Yes,54.1
Arlington Heights El Sch,2.0,0.4,4.9,17.9,32.1,0.8,0.0,0.4,2.0,66.7,8.5,53.3,246,21.1,Yes,42.3
B F Morey El Sch,0.4,0.0,4.3,19.3,33.5,6.0,0.0,0.4,2.6,64.8,12.9,50.2,233,16.7,Yes,42.1
Stroudsburg HS,2.8,0.2,3.5,21.4,26.4,2.0,0.0,0.1,3.3,45.8,2.6,46.2,1245,18.9,No,45.7
Chipperfield El Sch,1.8,0.1,3.1,22.4,24.0,0.8,0.0,0.6,0.4,54.7,3.5,47.6,718,15.3,Yes,48.1
Stroudsburg JHS,3.1,0.1,3.6,19.1,27.4,0.8,0.0,0.0,4.5,49.9,4.4,46.2,749,21.4,No,46.7
Stroudsburg MS,2.4,0.1,3.6,18.6,25.6,1.7,0.0,0.2,2.6,49.7,5.8,48.5,984,21.4,No,49.5
Bangor Area HS,3.8,1.6,1.0,1.8,9.2,1.3,0.2,0.0,2.4,49.3,1.4,46.4,906,23.4,No,82.8
Bangor Area MS,4.0,0.5,0.5,1.9,8.5,1.2,0.5,0.0,1.9,48.8,0.7,48.6,426,19.3,Yes,84.7
Washington El Sch,6.7,1.5,0.3,1.2,10.2,0.5,0.8,0.0,0.8,53.5,2.0,47.5,402,18.2,Yes,80.1
Asa Packer El Sch,0.6,0.0,4.3,8.2,19.8,0.6,0.0,0.0,4.6,32.3,7.3,52.4,328,12.8,No,67.1
Broughal MS,2.4,0.2,1.0,13.5,71.2,4.4,0.0,0.0,1.8,89.5,14.1,47.4,496,30.4,Yes,11.7
Calypso El Sch,0.0,0.5,1.9,14.6,42.7,1.5,0.0,0.0,3.9,59.2,5.3,44.7,206,11.2,Yes,40.3
