name,two_or_more_races_percent,american_indian_alaskan_native_percent,asian_percent,black_african_american_percent,hispanic_percent,homeless_percent,military_connected_percent,native_hawaiian_or_other_pacific_islander_percent,percent_of_gifted_students,economically_disadvantaged_percent,english_learner_percent,female_percent,school_enrollment,special_education_percent,title_1_school,white_percent
Scranton HS,2.4,0.1,9.2,13.6,27.7,,,1.6,2.1,77.7,16,49,1770,15.8,No,45.4
Second District El Sch,14.8,0.6,0.6,10.4,1.6,,,0,0.6,77.3,0,45.5,365,20.8,Yes,72
Selinsgrove Area El Sch,4,0,1.3,2.4,5,,,0,0.4,40.1,1.3,47.1,544,10.7,Yes,87.3
Selinsgrove Area HS,1.5,0,1.5,2,3.2,,,0,4.1,30.3,0.4,48.1,805,9.7,No,91.8
Selinsgrove Area MS,3.9,0,0.9,1.2,4.5,,,0,5.4,37.2,0.9,45.2,670,8.1,No,89.6
Selinsgrove Intrmd Sch,5,0.2,1.8,2,3.7,,,0,3.6,38.6,1.2,48.8,564,12.9,Yes,87.4
Sellersville El Sch,3.7,0.2,1.4,5.5,7.4,,,0,5.1,29.9,0,50.3,435,19.1,Yes,81.8
Seneca HS,3.9,0,0,0.4,1.1,,,0,3.7,39,0,43.3,457,21.2,No,94.5
Seneca Highlands Career and Technical Center,0.7,0,0,0.3,1,,,0,0.3,48.2,0,27.8,299,0,No,98
Seneca Valley HS,1.4,0,2.4,1.5,2.1,,,0,6.4,18,0.4,50.1,2333,16.3,No,92.5
Seven Generations Charter School,12.1,0,1.8,11,17.1,,,0,0,0,1.1,52,281,18.1,Yes,58
Seventh Street Sch,0.6,0.6,0,2.2,3.3,,,0.6,0.6,50,0,50.6,180,12.8,Yes,92.8
Seylar El Sch,5,0.2,2.3,1.4,4.1,,,0,6.8,21.6,0.2,48.8,439,24.1,No,87
Shade Gap El Sch,1.4,0,0,0,5.1,,,0,0,41.3,0,52.2,138,16.7,Yes,93.5
Shade JSHS,0,0,0.5,1.4,0,,,0,0,57.1,0,45.2,219,24.2,Yes,98.2
Shady Grove El Sch,6.6,0,12.6,10.8,11.5,,,0,4.4,30,5.1,49.4,611,21.8,Yes,58.6
Shafer El Sch,4.6,0,2.8,0.8,9,,,0.2,2.4,25.4,1.1,47.1,614,12.5,Yes,82.7
Shaler Area El Sch,4.2,0.1,1.8,2,2.2,,,0,8,39.4,0.3,47.1,964,19,No,89.7
Shaler Area HS,2,0.1,1.8,2.5,0.6,,,0,9.4,33.1,0.3,49.3,1357,17.2,No,93.1
Shaler Area MS,3.3,0,1.7,2.4,1.9,,,0,9.9,38.3,0.4,47.9,699,17.3,No,90.7
Shallow Brook Inter Sch,6.9,0.6,1.3,6.4,8.4,,,0,2.2,38.5,2.8,46.7,465,14,Yes,76.3
Shamokin Area El Sch,4.6,0.2,0.5,2.2,8.5,,,0,0,77.8,0.7,50.4,868,19.6,Yes,84
Shamokin Area HS,1.1,0.3,0.2,2.2,5.4,,,0,1.2,67.4,0.3,48.8,648,15,No,90.9
Shamokin Area Intermediate Sch,4.6,0.3,0.3,1.4,5.5,,,0,0.6,72.4,0,43.9,344,21.8,No,87.8
Shamokin Area MS,1.9,0,0.5,1.9,5.7,,,0,1.9,71,0.5,47.7,369,21.7,No,90
Shamona Creek El Sch,0.8,0.2,29.6,1,2.9,,,0,3.8,2.9,2.1,46.6,624,15.2,No,65.5
Shanksville-Stonycreek El Sch,3.8,0,0,0,2.5,,,0,1.3,39.6,0,44,159,17.6,Yes,93.7
Shanksville-Stonycreek HS,2.1,0,0,0,0,,,0,9.3,28.9,0,45.4,97,18.6,No,97.9
Shanksville-Stonycreek MS,1.4,0,0,1.4,1.4,,,0,9.9,32.4,0,49.3,71,32.4,No,95.8
Shannock Valley El Sch,0,0,0.3,0.3,0.3,,,0,0.8,41.2,0,48.1,376,17.8,Yes,99.2
Sharon HS,10.3,0,0.6,22.6,1.1,,,0,4.3,68.6,0.6,46.7,535,18.9,No,65.4
Sharon Hill Sch,3.9,0,1.5,85.4,3,,,0,0.4,85.4,4.3,49.5,673,14.3,Yes,6.2
Sharon MS,10.6,0,0.3,21.4,0.3,,,0,2.3,74.3,1.3,47.2,303,22.4,No,67.3
Sharpsville Area El Sch,6,0.2,0.4,1,2,,,0,0.8,51.5,0.4,49.5,503,17.1,Yes,90.5
Sharpsville Area MS,1,0,0.3,3.8,1.3,,,0,2.2,48.6,0.3,50.5,313,19.2,No,93.6
Sharpsville Area SHS,1,0,1,3.8,0.8,,,0,3.3,42.9,0,42.4,392,7.7,No,93.4
Sharswood George Sch,10.5,0.7,17.6,9.8,13.5,,,0,0.2,  -  -,11.6,49,569,19.3,Yes,47.8
Shaull El Sch,4.9,0.2,14,1.7,2.4,,,0,0.8,11.9,3.3,51,657,8.8,No,76.9
Shawmont Sch,10.8,0,3.2,35.9,5.9,,,0,1.2,  -  -,1.6,48.9,507,16.4,Yes,44.2
Shawnee El Sch,5.1,0,10.1,10.4,17.6,,,0,3.7,24.4,2.3,45.1,683,11.3,No,56.8
Sheffield Area El Sch,1.8,0,0,0,0.9,,,0.5,0.9,65.3,0,49.8,219,23.7,Yes,96.8
Sheffield M/HS,0.7,0,0.3,0.3,1.4,,,0,1.4,62.7,0,47.1,295,22.4,No,97.3
Shenandoah Valley El Sch,0.5,0,0.5,0.8,48,,,0,0.7,72.9,9.5,47.8,609,16.7,Yes,50.2
Shenandoah Valley JSHS,0.6,0,1,3.4,41.4,,,0,3.8,63.6,10.8,49.8,500,16,No,53.6
Shenango El Sch,2.8,0.2,0,0.5,1,,,0,1.8,39.5,0.2,50.4,572,15.9,Yes,95.4
Shenango HS,2.2,0.2,0.9,0.9,0.6,,,0,4.3,31.3,0.6,50.2,536,10.6,No,95.2
Shepherdstown El Sch,3.4,0,2.1,4.8,5.8,,,0.3,0,23,1.7,46.7,291,15.5,No,83.5
Sheppard Isaac Sch,6,0,0,10.1,81,,,0,0,  -  -,33.9,57.1,168,8.9,Yes,3
Sheridan El Sch,3.7,0,0.9,12.9,74.1,,,0,0.2,99.8,17.9,48,642,12.1,Yes,8.3
Sheridan Sch,7.1,0.3,0.9,24.3,62.2,,,0,0,  -  -,13.5,49,679,10.6,Yes,5.3
Sheridan Terrace El Sch,3.3,0,1.2,1,0.8,,,0,2.3,47.7,0.2,47.1,480,20.2,Yes,93.5
Shikellamy HS,3.3,0.1,0.1,4.5,11.4,,,0.1,3.7,48.6,2.1,50.5,761,16.2,No,80.4
Shikellamy MS,4.6,0,0.6,4.2,14.8,,,0,3.4,59.6,2.3,46.7,696,20.4,No,75.9
Shiloh Hills El Sch,4.5,0.2,4.4,5.3,16.3,,,0,1.8,28.9,4,47,551,14.3,Yes,69.3
Shippensburg Area MS,3.3,0,1.3,5,5,,,0,4.5,43.2,1.8,50.1,782,16.9,No,85.4
Shippensburg Area SHS,1.4,0.7,1.2,3.1,4.7,,,0.1,3.8,38.3,1,47.4,1038,17.3,No,88.7
Shippensburg Intrm Sch,3.3,0.4,1.2,4.1,6.2,,,0,1.8,51,1.9,53.5,514,16.1,Yes,84.8
Shirley Twp El Sch,6.5,0,0.3,4,1.9,,,0,0.3,55.8,0.3,46.1,321,17.4,Yes,87.2
Shoemaker El Sch,4.3,0,5.3,5,9.8,,,0.7,3,21,2.4,49.5,677,16.4,No,74.9
Shohola El Sch,5.4,0,2.3,0.2,8.1,,,0,0.9,31.4,0.2,48.8,430,20.2,No,84
Shrewsbury El Sch,0.2,0,1.9,6,3.9,,,0.2,1.5,20.9,0,48.4,535,15.9,No,87.8
Shull-David El Sch,3.3,0,1,2.6,12.7,,,0.6,0,63.2,1.6,51.5,307,9.1,Yes,79.8
Silver Spring El Sch,7.5,0.6,18.9,2,3.3,,,0,0.6,15.8,4.6,48.6,545,6.8,No,67.7
Simmons El Sch,2.6,0,10.2,5.8,4.2,,,0.4,1.5,16.6,1,47,729,17.4,No,76.8
Sinking Springs El Sch,10.8,0,6.2,6.7,8.1,,,0,3.8,29,0.7,49.7,704,10.7,Yes,68.2
Sixteenth & Haak El Sch,2.3,0,0.2,15.1,74.8,,,0,1.1,95.2,14,52.7,643,14.9,Yes,7.6
Skippack El Sch,2.7,0.3,5.6,2.7,3.4,,,0,3.9,9.2,1,50.3,714,12.9,No,85.4
Skyview Upper El Sch,8.1,0.3,15,5.1,2.8,,,0.3,10.1,12.4,2.4,48.6,742,26.1,Yes,68.5
Slatington El Sch,3.4,0,0.4,1.7,12,,,0.2,1.9,47,0.2,50,474,18.4,Yes,82.3
Sligo El Sch,1.7,0,0,0,0.6,,,0,1.7,65.3,0,46.6,176,26.1,Yes,97.7
Slippery Rock Area El Sch,2.8,0,2.4,0.9,2.2,,,0,2.4,35.4,0.9,51.6,463,16,Yes,91.8
Slippery Rock Area HS,1.7,0,2,1.4,1.1,,,0.2,2.8,29.2,0.6,47.3,653,14.9,No,93.7
Slippery Rock Area MS,0.7,0.2,0.9,0.7,0.4,,,0.2,7.4,34.8,0,43.8,445,16.4,No,96.8
Sloan El Sch,3.2,0,7.7,1.2,2.4,,,0.3,4.2,8.7,1.3,50.1,597,12.2,No,85.3
Smedley Street Sch,0,0,0,2.7,0.9,,,0,0,50,0,50,112,14.3,Yes,96.4
Smethport Area El Sch,0.6,0.2,0.2,1.5,0,,,0,1.9,60,0,44.5,465,18.1,Yes,97.4
Smethport Area JSHS,0,0,0,1.1,0,,,0,3.4,45.8,0,43.5,356,16.3,No,98.9
Smith MS,1.9,0,0.5,0.7,11,,,0,5.4,47.6,2.6,46.7,426,11.7,No,85.9
Smithfield El Sch,1.6,0,0,0.3,1.6,,,0,4.1,53.6,0.3,46.7,317,19.9,Yes,96.5
Smoketown El Sch,6.6,0,5.8,10.7,20.4,,,0,0.9,41.3,4.2,46.3,637,14.1,Yes,56.5
Snyder El Sch,0.2,0,0.3,0.2,0,,,0,0.7,55.7,0,50.5,598,18.1,Yes,99.3
Sol Feinstone El Sch,0.4,0.2,12.2,0.4,2.9,,,0,7.8,3.1,1,49,683,12.3,No,83.9
Solanco HS,1.4,0.2,1,2.2,9.5,,,0,5.3,39.9,2,46.5,1090,11.6,No,85.7
Solis-Cohen Solomon Sch,9.2,0.4,21.6,21.8,31.9,,,0.4,0,  -  -,34.1,47.1,1174,8.9,Yes,14.7
Solomon/Plains El Sch,5.7,0,1,4.7,12.3,,,0.1,5.6,55.5,0.6,45.7,805,20.2,Yes,76.2
Solomon/Plains JHS,4.8,0,1.5,10.4,27.6,,,0.2,5.4,72.2,5.7,48.3,460,21.1,Yes,55.4
Somerset Area Jr-Sr HS,0.9,0.2,1.8,1.3,1.9,,,0.2,3.3,46.7,0.3,47.6,1192,16.1,No,93.6
Somerset County Technology Center,0.5,0.2,0,0.7,1.2,,,0.2,0,64,0,34.3,431,0,No,97.2
Souderton Area SHS,0.5,0.2,6.3,4.4,8.3,,,0.1,7,22.2,4.3,49.3,2236,16.2,No,80.2
Souderton CS Collaborative,7.4,0,16.9,3,6.9,,,0,0,9.1,3.5,49.8,231,11.7,Yes,65.8
South Abington Sch,2.1,0,2.4,0.7,3.8,,,0.7,0.3,14.5,0,52.4,290,15.5,No,90.3
South Allegheny Early Childhood Ctr,11.1,0,0,6.8,0.4,,,0,0,56.2,0,52.3,235,12.8,Yes,81.7
South Allegheny El Sch,7,0,0.3,7.2,2,,,0,2.9,56.2,0.3,53,585,20.9,Yes,83.4
South Allegheny MS/HS,8.8,0,0.4,3.9,0.6,,,0,5.3,54.2,0.1,48.7,717,19.9,Yes,86.3
South Brandywine MS,2.6,0.4,1.4,28.3,19.9,,,0.2,7.1,59.6,4.5,49.7,579,23.8,No,47.3
South Buffalo El Sch,1.8,0.4,0,0,0.7,,,0,1.8,47.7,0,48.4,281,13.5,Yes,97.2
South Butler Intermediate EL Sch,0.3,0,0,0,0.9,,,0,3.1,26.5,0,47.4,321,13.7,Yes,98.8
South Butler Primary Sch,0.4,0,0,0,0.5,,,0,0.5,37.5,0,50,578,10.9,Yes,99.1
South Central El,7.6,0,2,8.7,2.4,,,0,0.7,36.4,2.4,47.8,450,16,Yes,79.3
South Eastern Intrmd Sch,2.7,1.2,0.7,1.5,1,,,0,4.7,32.1,0,47.4,405,17,No,92.8
South Eastern MS,3,0.5,0.2,1.5,1.2,,,0,5.7,32,0,45.8,406,17.5,No,93.6
South El Sch,3.2,0.2,8.5,2.6,6.9,,,0,3.5,15.2,2.1,47.2,625,16.2,Yes,78.7
South Fayette Intermediate Sch,4.7,0.2,19,1.5,2.1,,,0,0.6,14.1,1.1,50.4,801,8.6,No,72.4
South Fayette MS,3.4,0.4,16.7,2.4,1.5,,,0,0.6,12.4,0.5,48.3,801,9.5,No,75.7
South Fayette Twp El Sch,5.4,0,19,2.5,1.1,,,0,0,11.6,2.9,50.6,721,7.1,Yes,72
South Fayette Twp HS,2.2,0.2,10.8,3.2,1.6,,,0,0.8,13.2,0.7,49.3,895,7.6,No,81.9
South Hamilton El Sch,6,0,0.7,3.3,14,,,0,0.3,41.5,3.3,45.2,301,16.3,No,76.1
South Hanover El Sch,3.2,0,6.8,2.9,5.6,,,0,6.1,12.9,2.2,53.5,411,14.1,No,81.5
South Lebanon El Sch,2.6,0.2,1.4,4.1,9.1,,,0.2,1.4,34.8,3.1,46.1,583,17.2,No,82.5
South Mountain El Sch,1.8,0.4,0.7,2.2,4.2,,,0.2,1.6,21.5,0,46.1,451,11.8,No,90.5
South Mountain MS,4.7,0.3,1.2,13.5,69.9,,,0.3,3.5,85.9,9.6,45.1,972,22.9,Yes,10.1
South Park Elem Center,3.7,0,1.1,5,1.6,,,0.5,1.7,18.1,1.4,46.6,642,10.1,Yes,88.2
South Park MS,4.3,0,0.6,4,0.6,,,0.4,3.6,28.2,1.1,47,532,10.2,No,90.2
South Park SHS,1.8,0,1.6,3.8,1.3,,,0,3.7,22.7,0.3,48.2,626,9.6,No,91.5
South Philadelphia HS,5.6,0,16.6,51.1,14.4,,,0,0.2,  -  -,21.9,40.8,571,28.7,Yes,12.3
South Scranton Intrmd Sch,8.2,0.2,4.9,9.3,35.9,,,1.1,0.3,85.8,12.9,50.9,613,20.4,No,40.5
South Side El Sch,12.8,0.4,10.5,34.7,20.5,,,0,0.3,67.4,11.6,49,706,8.1,Yes,21.1
South Side HS,1.2,0,0,0.9,0.3,,,0.6,5.5,29.8,0,46,346,10.7,No,97.1
South Side MS,1.7,0,0,0,0.4,,,0.4,6.4,32.6,0,44.5,236,17.4,No,97.5
South St Marys Street El Sch,3,0,0.7,0.5,3.1,,,0,1.3,45.6,1.3,45.5,607,20.6,Yes,92.8
South Western SHS,1.5,0.1,2.9,3.4,3.5,,,0.2,6.4,22.8,0.2,48.1,1225,10.7,No,88.5
South Williamsport Area JSHS,0.7,0,1.6,1.9,0.7,,,0,3,37.2,0.2,47.6,572,13.5,No,95.1
Southeast Delco Kindergarten Center,8,0,1.3,70.2,3.2,,,0,0,67.6,2.2,46.5,312,2.2,Yes,17.3
Southeast El Sch,4.1,0.4,0.6,3.4,60.2,,,0,1.6,77.1,13.2,51.9,507,8.1,Yes,31.4
Southern Columbia HS,1,0.5,0.5,0.7,0.7,,,0.2,5.3,21.1,0,47.7,417,9.4,No,96.4
Southern Columbia MS,2.2,0,0.4,0,1.5,,,0,4.6,27.1,0,48.4,461,14.8,No,95.9
Southern El Sch,2,0.2,0.7,3,1.2,,,0,2.8,20.6,0,47.9,597,14.2,No,93
Southern Fulton El Sch,2.5,0,0.8,0.2,1.3,,,0.2,0.2,49.5,0.5,43.9,396,20.5,Yes,95
Southern Fulton JSHS,2.1,0.3,0.9,0.3,1.2,,,0.6,3,40.5,0.3,48.5,336,8,No,94.6
Southern Huntingdon Co HS/MS,0.5,0,0.2,0.8,0.5,,,0,2.3,42.6,0,48.2,606,19,No,98
Southern Lehigh Intermediate Sch,0.8,0,5.9,1.5,5.9,,,0.1,6.1,16.2,0.9,52.6,751,9.2,Yes,85.9
Southern Lehigh MS,1.7,0.6,6.2,2.6,4.9,,,0,7.1,12.4,0.9,49.4,532,13.7,Yes,84
Southern Lehigh SHS,1,0.3,5.3,3,5.8,,,0,5,13.2,0.6,48.6,1080,9.4,No,84.6
Southern MS,2.6,0.2,0.3,8.2,84.2,,,0,2.6,98.6,23.1,46.3,646,21.4,Yes,4.5
Southmoreland El Sch,3,0,0.2,0.8,0.8,,,0,0.7,54.8,0,49,606,19.3,Yes,95.2
Southmoreland MS,1,0,0.5,1.7,0.5,,,0,5.5,50.8,0,51.3,419,15.3,No,96.4
Southmoreland Primary Center,2.9,0,0.3,1,0.6,,,0,0.3,52.3,0,48.4,306,12.7,Yes,95.1
Southmoreland SHS,0.4,0,0.8,1.3,1.3,,,0,6,49.1,0,56.3,536,10.8,No,96.3
Southside El Sch,2.6,0,0.5,0.3,1.6,,,0,2.9,47.5,0.5,46.2,385,21.8,Yes,95.1
Southwark Sch,5.2,0.1,34.7,11.3,41.2,,,0.1,0.1,  -  -,41.9,52.6,816,11.3,Yes,7.5
Southwest El Sch,3.7,0,0.8,3.7,63.4,,,0,1.9,71.4,13.3,51.6,483,9.9,Yes,28.4
Southwest Leadership Academy CS,0.2,0,0.6,98,1,,,0,1,72.7,3.4,50.2,502,14.7,Yes,0.2
Southwest MS,2.1,0.2,0,8.6,85,,,0,1.6,94.9,18.1,49.6,486,30.5,Yes,4.1
Spectrum CS,6.2,3.1,0,46.9,0,,,0,0,31.2,0,37.5,32,93.8,No,43.8
Sporting Hill El Sch,8.8,0.3,8,3,8.9,,,0.1,0.1,29.3,5.4,50.3,728,7.3,Yes,70.9
Spring City El Sch,10.8,0.7,1.4,8.6,8.6,,,0,2.9,41.7,0.7,47.5,139,17.3,Yes,69.8
Spring Cove El Sch,3.2,0,0.5,0.3,2.1,,,0,0.3,53.1,1.1,51.2,375,11.2,Yes,93.9
Spring Cove MS,2.4,0,0,0.9,0.9,,,0,2,40.7,0,46.8,457,15.8,No,95.8
Spring Farms El Sch,0.4,0,0,1.3,0.4,,,0,0.4,49.8,0,45.4,227,18.1,Yes,97.8
Spring Forge Intrd Sch,5,0.7,1.1,4.4,8.1,,,0.2,2,40.2,0,47.4,458,19.4,Yes,80.6
Spring Garden El Sch,1.7,0.2,2.8,11.2,25.7,,,0.2,2.1,42.2,4.5,48,529,14.2,No,58.2
Spring Garden Sch,1.2,0,1.9,76.7,17.9,,,0,0,  -  -,11.5,50.8,262,8,Yes,2.3
Spring Grove Area HS,1.7,0.2,0.8,3.9,5.8,,,0,6.8,28.2,1.2,49.8,1094,13.6,No,87.5
Spring Grove Area Intrmd Sch,4.4,0,0.5,4.7,6.3,,,0,3.6,30.9,0.9,47.1,637,14.3,No,84.1
Spring Grove Area MS,1.9,0,1.2,5.3,4.2,,,0,4.2,34,0.5,46.6,638,14.3,No,87.3
Spring Grove El Sch,5,0,1.2,5,7.6,,,0,2.6,27.3,3.8,49.7,662,13,Yes,81.3
Spring Ridge El Sch,5.4,0.4,6.7,6.5,26.8,,,0.2,4.6,35.4,4.8,54.4,478,15.5,Yes,54
Spring-Ford Intrmd Sch 5th/6th,5.3,0.1,8.2,2.6,4.4,,,0,7.9,17.8,0.8,48.5,1309,19.3,Yes,79.4
Spring-Ford MS 7th Grade Ctr,4.1,0.2,5.4,3.9,5.2,,,0,8.7,20.8,1.1,47.1,611,20.8,No,81.2
Spring-Ford MS 8th Grade Ctr,5.3,0,7.8,4.1,4.1,,,0,8.2,14.4,0.8,49.7,662,18.6,No,78.7
Spring-Ford SHS 9-12 Ctr,3.8,0.1,6.9,5,3.3,,,0,7.4,17.4,0.8,49.9,2553,14.9,No,80.9
Springdale JSHS,2.2,0,0.5,1,1,,,0,8.1,47.7,0.7,47.5,419,12.2,No,95.5
Springfield El Sch,1.1,0,0,0.3,1.6,,,0,0,54.8,0,47.6,374,19.8,Yes,97.1
Springfield HS,2.3,0.2,7.1,6.5,1.9,,,0,5.3,20.4,0.9,47.6,1195,12.6,No,81.9
Springfield Literacy Center,3.4,0,5.9,6.2,3.3,,,0,0,10.2,0.7,50.4,611,13.3,No,81.2
Springfield Twp El Sch-Enfield,5.3,0.5,2.2,10,8,,,0,0.2,15.5,2.2,45.2,412,8.3,Yes,74
Springfield Twp El Sch-Erdenhm,5.5,0.1,2.5,10.4,7.9,,,0,3.6,19.5,2.4,46.2,835,11.6,Yes,73.5
Springfield Twp HS,3.1,0,4.4,14.9,6.8,,,0,8.6,22.3,1.2,49,676,21.9,No,70.7
Springfield Twp MS,3.9,0,4,11.9,5.1,,,0.2,9.3,17.9,1.2,49.6,570,19.5,No,74.9
Springhouse MS,4,0.3,18.1,5.2,12.5,,,0,8.6,21.9,1.9,47.4,1286,13.9,No,59.8
Springton Lake MS,4.1,0.1,6.9,3.8,2.3,,,0,13.2,13.5,1,49.2,904,14.6,No,82.8
Springton Manor El Sch,1,0.4,5.4,0.4,4.4,,,0.2,2.6,6.2,0.8,50.1,499,12.8,No,88.2
Spruance Gilbert Sch,8.3,0.4,11.5,39.8,30,,,0.4,0.1,  -  -,18.3,48.4,1409,10.5,Yes,9.6
St Marys Area MS,2.8,0.2,0.6,0.2,2.6,,,0,1.1,36.3,0,45.2,471,18.3,Yes,93.6
St Marys Area SHS,1.3,0.1,0.1,0.1,1,,,0,1.4,33.5,0.1,51.2,707,15.8,No,97.3
St Thomas El Sch,3.5,0.3,1,1.9,6.4,,,0,0,54.5,1.6,52.2,314,14.6,Yes,86.9
Standing Stone El Sch,3.3,0,0.4,2.6,0.2,,,0.2,2.4,56.2,0.7,47.6,454,20.3,Yes,93.2
Stanton Edwin M Sch,6.3,0.4,3,81.8,5.2,,,0,0,  -  -,1.9,49.4,269,16.4,Yes,3.4
Stanwood El Sch,4.1,0.3,0.6,0.8,1,,,0,0.6,41.1,0,51.6,628,12.3,Yes,93.2
State College Area HS,3.1,0.3,7.2,3.3,3.7,,,0,0.2,19.5,1.9,50.4,2318,10.8,No,82.5
State El Ctr,9,0.2,0.4,13.4,13.1,,,0,0.1,83.8,0.7,50.5,1138,22.3,Yes,64
State Street El Sch,6.4,0,0.7,12.9,1.4,,,0,1.1,57.9,0,42.5,280,15,Yes,78.6
Stearne Allen M Sch,6.8,0.8,1,54.4,33.5,,,0,0,  -  -,6.7,52.2,504,19.4,Yes,3.6
Steel Center for Career and Technical Education,5.5,0.3,2.8,11.7,1.6,,,0,0.7,50.1,0,41.5,675,0,No,78.1
Steel Edward Sch,2.7,1.5,0,90.5,3.4,,,0,0,  -  -,0.4,43.3,524,14.9,Yes,1.9
Steel Valley MS,6.7,0,1.2,40.1,1.2,,,0,4.9,75.2,0.2,48.5,431,26.9,Yes,50.8
Steel Valley SHS,4.5,0,0.6,37.2,0.6,,,0,5.5,66,0.2,51.4,471,17.6,Yes,57.1
Steelton-Highspire El Sch,2.6,0,1.4,57.9,24.3,,,0,0,87.8,1.4,46.6,769,16.1,Yes,13.8
Steelton-Highspire HS,7,0.2,0.4,48.7,24.5,,,0,0.5,98.4,5.5,48.7,559,15.6,Yes,19.3
Stetser El Sch,0.4,0,0.7,93.5,4,,,0,0,97.1,0.7,48.7,277,17,Yes,1.4
Stetson MS,1.3,0,6,6.1,5.1,,,0.4,7.3,11.9,0.5,47.2,921,11.8,No,81.1
Stevens El Sch,6.5,0,0,16.5,63.6,,,0.3,0,100,21.6,46,291,5.2,Yes,13.1
Stevens Primary Sch,22.1,0,0,30.4,11.1,,,0,1.2,80.6,0,45.8,253,13,Yes,36.4
Stewart El Sch,3.3,0,0,1.1,0.4,,,0,4.1,41.3,0,51.3,271,14,Yes,95.2
Stewart MS,11.1,0,1,33,42.6,,,0,3.8,78.8,12,49.3,718,24.2,Yes,12.3
Stewartstown El Sch,1.7,0,0.7,2.2,1.4,,,0,2.2,22.3,0,48.4,417,14.9,No,94
Stewartsville El Sch,3.8,0,0.4,0.4,2.1,,,0,2.5,25,0.2,47.3,524,11.1,Yes,93.3
Sto-Rox JSHS,10.1,0,0,54.8,1.5,,,0,0.8,80.2,0.4,48.5,476,17,Yes,33.6
Sto-Rox Primary Ctr,12.3,0,0,57,3,,,0,0.2,89.3,0.7,48.8,430,18.6,Yes,27.7
Sto-Rox Upper El Sch,13.6,0,0,54.1,2.4,,,0,1.7,86,0.3,53.1,294,23.8,Yes,29.9
Stone Valley Community CS,0,0,0,0,0,,,0,0,50.6,0,39.2,79,19,Yes,100
Stonehurst Hills El Sch,2.7,0,4.6,81.6,8.6,,,0.4,0.2,89.6,7.3,50.7,550,13.5,Yes,2.2
Stony Brook El Sch,8.1,0,3.2,6.6,13.6,,,0,0.8,41.9,2.7,45.8,633,7,Yes,68.6
Stony Creek El Sch,6.7,0,25,5.3,3.8,,,0,7.2,16.4,5.2,48.1,524,15.3,No,59.2
Stourbridge Primary Ctr,1.6,0,1.6,0.8,7.9,,,0,0,50.4,0.5,47.5,381,18.9,Yes,88.2
Strath Haven HS,5.5,0,7.9,9.4,3.4,,,0,12,15.3,0.5,49.4,1171,17.2,No,73.9
Strath Haven MS,6.2,0,8.7,8.4,4.1,,,0.1,16,15,0.6,44.8,881,20.9,No,72.4
Strawberry Mansion HS,1.4,0,0,93.9,1.8,,,0,0,  -  -,0,43.3,277,34.7,Yes,2.9
Strayer MS,3.7,0.1,2.4,1.8,7.1,,,0,3.5,27.9,1.3,50.9,835,22.2,Yes,84.9
Streams El Sch,6.6,0,8.8,2.2,2,,,0.2,2.4,6.4,1.6,48.9,503,11.3,No,80.3
Strodes Mills El Sch,0.5,0.5,0.5,1,1.4,,,0,0,51,0,47.6,208,18.8,Yes,96.2
Strong Vincent MS,3,0.5,2.4,27,12.3,,,0,1,68.7,5.2,46.2,774,22.1,Yes,54.8
Stroudsburg HS,1.5,0.2,3.2,21.2,17.9,,,1.2,2.3,33.9,2,48,1280,14.1,No,54.8
Stroudsburg JHS,2.3,0.4,3.7,17.2,21.4,,,0.1,2.8,38.3,1.3,50.4,786,16.8,No,55
Stroudsburg MS,3.8,0.3,3.8,18.6,21.6,,,0.2,4.4,40.8,2.2,50,1169,14.9,No,51.7
Sugar Valley Rural CS,1.2,0,0,0.2,1.2,,,0,0,67.8,0.2,46.9,478,33.9,Yes,97.3
Sugarcreek El Sch,2.3,0,0,0,1.2,,,0,1.6,51.2,0,48.4,256,9.4,Y,96.5
Sugartown El Sch,4.9,0,12.7,2,14.8,,,0,7.6,17.9,11.1,46.8,487,15.8,Yes,65.5
Sullivan Co El Sch,1.4,0,0,1.4,1.4,,,0,0.3,45.1,0,50,348,23.6,Yes,95.7
Sullivan Co JSHS,0.4,0,1.5,1.8,1.1,,,0,2.6,36.8,0.4,46.7,272,14.7,No,95.2
Sullivan James J Sch,11.6,0,1,49.3,28.9,,,0,0,  -  -,8.6,45.6,710,14.1,Yes,9.3
Summit El Sch,1.2,0,0,0.8,0,,,0,1.6,38.8,0,49.8,255,16.1,Yes,98
Summitview El Sch,5.2,0,0.5,4.2,11.5,,,0.2,1.6,43.1,5.2,49.2,573,9.9,Yes,78.4
Sun Valley HS,1.9,0,2.4,8.2,2.5,,,0.2,4.2,25.8,0.4,48.6,1080,19.2,No,84.8
Sunrise El Sch,3.2,0,1.3,0.3,1.3,,,0,3.5,11.5,0.3,46.6,313,8.3,No,93.9
Sunset Valley El Sch,4,0.2,1.3,0.2,1.5,,,0,2.8,9.6,0,50.9,456,12.1,No,92.8
Susq-Cyber CS,5.8,0,0,0,5.8,,,0,0,72.5,0,72.5,69,29,No,88.4
Susquehanna Community El Sch,0.4,0,0.4,1.7,0.9,,,0.2,0,58.8,0,52.8,466,19.7,Yes,96.4
Susquehanna Community JSHS,0,0.6,0,1.2,1.7,,,0.3,1.2,55.1,0,49.6,345,18.6,No,96.2
