name,two_or_more_races_percent,american_indian_alaskan_native_percent,asian_percent,black_african_american_percent,hispanic_percent,homeless_percent,military_connected_percent,native_hawaiian_or_other_pacific_islander_percent,percent_of_gifted_students,economically_disadvantaged_percent,english_learner_percent,female_percent,school_enrollment,special_education_percent,title_1_school,white_percent
Meadville MS,6.85,0.49,0.49,6.85,1.71,3.18,0,0,4.16,55.99,0.24,45.23,409,21.76,No,83.62
Mechanicsburg Area SHS,2.96,0.17,3.05,9.31,7.03,0.68,0.08,0.08,3.98,29.04,3.73,47.5,1181,12.7,No,77.39
Mechanicsburg MS,5.19,0.1,3.26,6.82,7.23,1.02,0,0,5.19,32.89,2.95,49.29,982,16.29,No,77.39
Media El Sch,8.85,0,7.52,5.75,3.98,0.66,0,0,4.87,11.5,2.43,48.23,452,7.52,Yes,73.89
Meehan Austin MS,9.17,0.46,5.2,35.63,25.38,0.61,0,0,0,67.43,10.55,45.87,654,19.42,Yes,24.16
Mellon El Sch,1.24,0,0,0.5,0.74,3.22,1.73,0.25,0.74,33.17,0,45.54,404,16.09,No,97.28
Mellon MS,3.59,0,5.98,2.39,3.29,0.15,0.45,0,5.38,14.35,1.05,45.14,669,14.5,No,84.75
Melrose Sch,3.65,0,6.97,49.92,34.99,6.97,0,0,0.17,90.55,20.9,50.41,603,6.14,Yes,4.48
Memorial El Sch,5.21,0,3.32,4.74,6.4,2.13,0,0,0,52.13,1.9,48.1,422,16.35,Yes,80.33
Memphis Street Academy CS @ JP Jones,10.49,0,1.04,27.85,55.83,3.37,0,0,0,85.88,17.62,46.5,772,21.76,Yes,4.79
Menallen Sch,7.26,0.32,0,4.42,1.26,0.63,0,0.32,0.95,60.25,0,44.16,317,23.34,Yes,86.44
Mendon El Sch,3.36,0,0,0.84,0.42,2.1,0,0,0.84,51.26,0,50.84,238,21.43,Yes,95.38
Mercer Area El Sch,3.91,0.18,0.89,0.36,0.53,1.6,0.18,0,3.55,48.13,0,46.71,563,25.58,Yes,94.14
Mercer Area MS,3.41,0.57,0,0,1.14,1.14,0,0,8.52,44.89,0,51.14,176,24.43,No,94.89
Mercer Area SHS,2.24,0.32,0.64,0,1.6,2.24,0,0,4.49,43.59,0,46.79,312,24.04,No,95.19
Mercer County Career Center,1.08,0,0,4.99,0.65,2.82,0,0,0.87,55.53,0.43,37.96,461,33.19,No,93.28
Mercersburg El Sch,2.72,0,0.39,1.17,2.33,3.89,0,0,1.17,36.96,1.17,50.97,257,3.89,No,93.39
Meredith William M Sch,12.91,0.17,8.38,7.68,5.58,0.17,0,0.17,2.44,15.88,1.4,48.34,573,9.25,Yes,65.1
Merion El Sch,8.51,0,16.49,4.34,3.99,0,0.87,0,11.81,7.99,6.08,48.09,576,12.15,Yes,66.67
Methacton HS,4.77,0.13,15.66,4.45,3.61,0.32,0.06,0.06,12.5,11.21,1.1,47.81,1552,16.56,No,71.33
Metzgar El Sch,4.7,0.31,0,0.31,2.82,1.88,0.31,0,0.94,77.43,0.31,53.92,319,17.87,Yes,91.85
Meyersdale Area El Sch,0.6,0,0,0.91,1.51,0,0,0.3,0,53.78,1.21,49.85,331,13.9,Yes,96.68
Meyersdale Area HS,0.35,0,0,1.06,0.71,1.77,0,0,1.77,47.52,0.35,48.58,282,15.6,No,97.87
Meyersdale Area MS,0.51,0,0,0.51,0.51,0,0,0,1.52,54.55,0,51.01,198,16.16,No,98.48
Mid Valley El Ctr,8.89,0,0.85,3.12,8.99,0.57,0,0.38,0.85,52.7,1.61,48.06,1057,13.34,Yes,77.77
Mid Valley Secondary Center,5.35,0.13,0.54,2.41,6.69,0.67,0,0,1.61,51.94,1.74,47.26,747,20.75,No,84.87
Midd-West HS,0.85,0,0.73,1.47,1.22,0.37,0.49,0,5.37,30.28,0,48.11,819,17.7,No,95.73
Midd-West MS,0.56,0,0.56,1.41,0.56,0.56,0.28,0,7.91,48.59,0,48.02,354,18.64,No,96.89
Middle Bucks Institute of Technology,0.93,0.13,0.93,2.39,8.49,0.66,0,0,0.53,26.13,1.06,36.34,754,44.56,No,87.14
Middle Paxton El Sch,1.08,0,0.36,1.79,4.3,0,3.94,0,2.15,24.01,1.08,45.88,279,10.75,No,92.47
Middle Smithfield El Sch,9.33,2.03,1.62,28.19,25.56,1.01,0,0.81,1.01,61.05,3.04,46.25,493,22.31,Yes,32.45
Middle Years Alternative,3.7,0.37,9.63,82.59,2.59,1.11,0,0,0,74.81,10,51.48,270,14.81,Yes,1.11
Middleburg El Sch,0.7,0,0.17,0.17,0.7,0.52,0,0,4.01,45.9,0,47.82,573,16.06,Yes,98.25
Middlesex El Sch,6.79,0,3.8,0.82,6.79,3.26,3.26,0.27,0,42.93,7.88,42.39,368,17.66,Yes,81.52
Middletown Area HS,9.35,0.16,2.38,11.09,13.95,1.43,0,0,2.85,47.23,2.22,45.32,631,16.01,No,63.07
Middletown Area MS,11.39,0,2.01,7.71,16.42,1.01,0,0,1.68,52.26,3.18,52.09,597,16.08,No,62.48
Midland El/MS,11.4,0,1.84,22.06,3.31,0,0,0,0.74,53.68,2.21,45.59,272,11.4,Yes,61.4
Mifflin Co HS,1.77,0.08,0.51,1.43,2.7,1.85,1.01,0,0.51,49.41,0.84,46.37,1186,11.89,No,93.51
Mifflin Co JHS,1.39,0,1.01,2.66,3.55,1.27,0.51,0,1.01,53.61,1.27,48.54,789,14.2,No,91.38
Mifflin Co MS,2.33,0.26,0.13,2.07,4.13,2.2,1.03,0,1.16,57.24,0.65,47.03,774,13.82,No,91.09
Mifflin County Academy of Science and Technology,1.13,0.28,0,0.85,4.25,1.13,0,0.28,0.28,56.94,1.42,41.64,353,11.61,No,93.2
Mifflin Park El Sch,3.26,0.2,3.67,6.31,32.38,0.81,1.63,0,2.04,48.27,9.16,42.16,491,16.5,Yes,54.18
Mifflin Thomas Sch,8.7,0.31,0,79.81,3.11,0.93,0,0,0.31,76.71,1.86,51.86,322,19.25,Yes,8.07
Mifflinburg Area Intrmd Sch,1.63,0.23,0,3.02,3.72,0,0,0,3.49,40.47,0.93,50.93,430,15.35,Yes,91.4
Mifflinburg Area MS,1.6,0,0.69,1.83,1.6,0.23,0,0,5.49,36.16,0.46,48.74,437,13.73,No,94.28
Mifflinburg Area SHS,1.25,0.28,0.83,1.39,2.36,0.42,0,0,4.17,31.57,0.42,49.51,719,12.66,No,93.88
Mifflinburg El Sch,2.7,0.21,0.42,1.04,3.33,0.83,0,0.21,0.21,41.58,0,49.27,481,11.02,Yes,92.1
Miles Township El Sch,0,0,0,0,2.59,0,0,0,0,58.62,0,52.59,116,12.07,Yes,97.41
Mill Creek El Sch,13.91,0.36,2.35,15.45,11.92,1.63,0,0.27,0.54,62.87,5.78,46.34,1107,16.26,Yes,55.74
Mill Hall El Sch,3.45,0,0.27,0,1.86,0.27,0,0,0,44.03,0,47.21,377,13.53,Yes,94.43
Mill Road El Sch,4.15,0,1.04,2.07,3.11,1.04,1.04,0,3.11,34.72,0,49.74,193,6.74,No,89.64
Mill Village El Sch,0,0,0,0.75,0,0.75,0.75,0,5.97,48.51,0,44.78,134,23.88,Yes,99.25
Miller El Sch,6.46,0,8.13,8.33,10,0.42,0,0,1.04,34.58,6.46,47.5,480,10.42,Yes,67.08
Miller Heights El Sch,1.55,0.26,4.65,7.49,20.67,1.03,0,0.78,1.29,32.3,3.1,46.77,387,9.3,No,64.6
Miller MS,1.78,0,1.02,0.25,0.76,0,0,0,1.27,45.18,0.25,49.49,394,25.13,No,96.19
Millersburg Area MS,4.64,0,0.52,4.12,2.06,0.52,0.52,0,2.58,47.94,0,48.97,194,16.49,No,88.66
Millersburg Area SHS,2.02,0,0.4,0.81,4.05,0.81,0,0,3.64,33.2,0,48.18,247,15.38,No,92.71
Millmont El Sch,0.6,0,0.75,11.73,78.95,0.6,0.3,0,0.75,97.29,13.38,46.47,665,23.76,Yes,7.97
Millville Area El Sch,2.14,0,0,0,1.22,4.89,0,0,2.75,41.28,0,51.38,327,18.35,Yes,96.64
Millville Area JSHS,0.65,0,0,0.65,0.33,3.59,0,0.33,5.56,36.6,0.65,52.29,306,24.18,No,98.04
Milton Area MS,2.99,0.2,0,2.4,6.99,1.2,0.4,0.4,2.99,54.09,2.99,45.31,501,17.17,Yes,87.03
Milton HS,1.76,0.32,0.16,5.13,7.37,1.44,0,0,2.88,45.19,4.17,51.44,624,18.11,No,85.26
Minersville Area El Ctr,4.23,0,1.01,3.22,5.43,1.41,0,0,1.61,54.12,0.4,49.7,497,23.94,Yes,86.12
Minersville Area JSHS,2.92,0,0.39,2.92,2.53,0.58,0,0,0.97,41.33,0.19,45.42,513,18.52,No,91.23
Mitchell El Sch,2.82,0.56,0.19,93.8,1.32,4.89,0,0,0,87.22,0.75,51.69,532,11.84,Yes,1.32
Moffet John Sch,19.35,0,0.65,18.06,53.55,1.61,0,0.32,0,78.39,11.29,43.87,310,17.1,Yes,8.06
Mohawk El Sch,3.76,0,0.25,0.38,0.38,1.13,0.13,0,1,47.93,0,49.44,797,14.18,Yes,95.23
Mohawk JHS,1.67,0,0.42,0.42,0.83,1.67,1.67,0,3.75,34.58,0,49.17,240,11.67,No,96.67
Mohawk SHS,2.5,0.25,0.5,0,0.25,0.75,1.5,0,4.75,40,0,47.25,400,10.75,No,96.5
Mon Valley CTC,5.08,0.42,0,8.26,1.48,1.91,0,0,0.21,63.77,0,37.5,472,35.59,No,84.75
Monessen El Ctr,20.37,0,0.26,33.6,2.91,1.59,0,0,1.32,73.28,0.53,49.47,378,16.14,Yes,42.86
Monessen MS,20.71,0,0.59,28.99,4.73,2.37,0,0,3.55,71.6,1.18,52.66,169,17.75,Yes,44.97
Monessen SHS,19.91,0,0,31.86,2.65,0.88,0,0,3.98,60.62,0.44,46.46,226,19.03,Yes,45.58
Moniteau JSHS,0.33,0.5,0,0,0,2.66,0.17,0,5.48,44.85,0,50.66,602,14.29,No,99.17
Monroe Career & Tech Inst,0.1,0,1.04,16.3,20.69,1.36,0,0.42,0.1,42.11,2.4,34.27,957,27.48,No,61.44
Monroe El Sch,4.61,0.2,2.61,1,5.61,1,1,0,0.8,22.85,0.4,45.69,499,9.82,Yes,85.97
Monroe Twp El Sch,1.2,0,0,1.8,0.6,3.59,0,0,0.6,52.1,0,50.9,167,13.77,No,96.41
Montandon El Sch,5.3,0,0,1.52,1.52,0,0,0,1.52,49.24,0,53.79,132,14.39,Yes,91.67
Montessori Regional CS,4.7,1.32,3.38,11.47,9.21,0,0,0.19,0,64.1,3.76,53.76,532,9.59,Yes,69.74
Montgomery El Sch,1.68,0.19,0.56,0.93,2.79,0,0,0,0,48.04,0.19,50.47,537,10.06,Yes,93.85
Montgomery JSHS,2.37,0,0.53,0.79,2.11,0,0,0,1.58,51.32,0.26,46.84,380,14.74,No,94.21
Montour El Sch,4.67,0.18,4.31,6.2,1.44,0.27,0.81,0,0.54,28.84,1.89,50.76,1113,12.13,Yes,83.2
Montour HS,1.75,0.11,3.49,6.33,2.07,0.98,0.44,0,4.04,26.31,0.44,50.11,916,12.88,No,86.24
Montoursville Area SHS,1,0.17,0.33,1.34,2.51,0.5,0,0.17,2.84,32.94,0.17,48.49,598,16.56,No,94.48
Montrose Area JSHS,0,0.16,0.49,0.49,2.1,0.81,0,0.49,4.37,41.91,0,50,618,20.39,No,96.28
Moon Area Lower MS,6.74,0.16,5.76,6.74,6.91,0.33,1.97,0,6.41,24.01,1.48,45.39,608,18.09,No,73.68
Moon Area Upper MS,5.39,0.17,3.83,5.04,4.87,0.17,1.04,0,6.43,20.87,1.39,48.87,575,14.96,No,80.7
Moon SHS,4.69,0.08,3.94,4.61,5.7,0.25,1.09,0.08,7.71,21.54,2.26,50.38,1193,14.25,No,80.89
Moore El Sch,2.17,0,0.65,0.22,6.3,0.65,0,0,2.39,30.43,0.43,48.7,460,18.91,No,90.65
Moore J Hampton Sch,7.14,0.26,17.69,33.5,31.38,0.43,0,0,0,69.73,24.66,50.34,1176,12.93,Yes,10.03
Moore Sch,1.3,0,10.43,4.35,2.17,0,0,0,0.87,36.96,9.13,49.57,230,13.04,Yes,81.74
Mooreland El Sch,8.33,0.57,2.59,10.63,14.66,2.59,4.31,0,4.31,43.39,10.92,51.44,348,12.64,No,63.22
Moraine El Sch,2.68,0.8,0,0.54,1.07,1.61,2.41,0,2.41,40.48,0,48.26,373,18.23,Yes,94.91
Morris Robert Sch,4.28,0,0,89.88,5.06,8.17,0,0,0,82.1,0.78,46.3,257,21.79,Yes,0.78
Morrison Andrew J Sch,6.15,0,5.87,50.07,36.48,2.29,0,0,0,80.97,14.59,47.78,699,14.45,Yes,1.43
Morrisville HS,4.05,0,2.48,40.54,21.85,2.7,0,0,2.48,66.89,4.05,52.25,444,18.24,No,31.08
Morrisville Intermediate Sch,7.07,0,1.52,37.88,17.68,5.05,0,0,2.53,68.69,8.59,46.97,198,18.69,Yes,35.86
Morrow El Sch,1.58,0.26,0.79,1.05,0.79,2.11,0,0,0,68.42,0,50.26,380,11.32,Yes,95.53
Morton Thomas G Sch,2.83,0.53,2.83,88.5,3.01,1.77,0,0,0,88.5,10.09,46.9,565,15.04,Yes,2.3
Moscow El Sch,3.38,0,0.68,1.52,3.38,0.17,0,0,0.34,41.05,0.51,48.99,592,16.55,Yes,91.05
Moshannon Valley El Sch,3.62,0,0.68,0.23,0.68,2.71,0.9,0,2.04,56.11,0.23,47.96,442,20.59,Yes,94.8
Moshannon Valley JSHS,0.97,0.24,0.73,0,0.24,3.4,1.21,0,2.43,52.18,0,49.51,412,15.05,Yes,97.82
Moss Side MS,7.27,0,9.75,23.9,3.82,1.15,0,0.19,7.84,60.04,2.1,46.65,523,22.75,Yes,55.07
Mosser El Sch,4.84,0.17,0.87,9.86,76.47,5.88,0,0.17,0.35,75.95,16.96,45.16,578,16.78,Yes,7.61
Motivation HS,2,0.25,3.74,91.77,1.75,1.25,0,0,1,67.58,11.72,54.11,401,13.22,Yes,0.5
Mount Carmel Area El Sch,3.63,0.13,1.25,1.88,7.63,0.25,0.75,0,0.38,66.96,0.5,46.18,799,23.28,Yes,85.48
Mount Carmel Area HS,2.72,0,0.99,3.95,4.69,0.99,0,0,5.43,60.25,0.25,46.67,405,19.75,No,87.65
Mount Carmel Area JH,1.98,0,0.79,2.38,5.16,0,0.4,0,3.17,61.11,0.79,48.02,252,19.84,No,89.68
Mount Nittany El Sch,8.68,0,6.16,3.64,3.08,1.96,0,0,1.4,28.29,7,42.86,357,12.89,Yes,78.43
Mount Nittany MS,7.51,0.25,6.16,2.09,4.43,1.23,0,0,4.31,24.38,1.97,49.14,812,11.58,No,79.56
Mount Pleasant Area HS,0.49,0,0.66,1.48,0.49,2.3,0,0,5.09,36.95,0,49.26,609,14.78,No,96.88
Mount Pleasant Area JHS,2.76,0,0,1.23,0.61,0.31,0,0.31,7.67,44.17,0.31,46.63,326,16.87,No,95.09
Mount Rock Elem Sch,1.57,0,0.26,2.09,1.04,0.52,0,0,1.04,34.46,0,52.22,383,14.88,Yes,95.04
Mount Union Area JHS,4.64,0,0,5.49,4.22,0,0,0,4.64,60.76,0.84,48.95,237,21.1,No,85.65
Mount Union Area SHS,4.8,0,0.51,4.8,1.77,0,0,0,3.54,47.98,0,50.76,396,16.16,No,88.13
Mount Union-Kistler El Sch,10.47,0,0,5.04,1.55,0.78,0.39,0,0.39,56.98,0.39,49.22,258,22.09,Yes,82.95
Mountain View El Sch,9.07,0.49,2.45,6.86,8.09,0.98,2.7,0.25,3.19,41.91,2.21,49.51,408,11.76,No,72.79
Mountain View JSHS,3.27,0.23,0,1.87,0.7,0,0.93,0,4.44,36.45,0,47.2,428,17.52,No,93.93
Mountaintop Area El Sch,0,0,0,0,0,0.8,0,0,0.8,31.2,0,52.8,125,8.8,No,100
Mountville El Sch,2.28,0,6.03,4.89,19.06,0.33,0,0,1.63,40.39,4.89,46.74,614,15.31,Yes,67.75
Mowrey El Sch,5.48,0.24,0.24,1.43,2.38,0.48,0,0,0,54.76,0,46.19,420,20.95,Yes,90.24
Mowrie A Ebner El Sch,2.81,0.5,0.66,7.93,0.99,2.81,0.33,0,0,73.55,0,50.74,605,26.45,Yes,87.11
Mt Holly Springs El Sch,7.63,0,0,1.69,8.47,0,0.85,0,0.85,60.17,0,45.76,236,17.37,Yes,82.2
Mt Lebanon SHS,2.04,0.11,5.1,1.59,2.55,0.34,0.28,0.34,4.59,14.5,1.36,48.98,1766,11.89,No,88.28
Mt Penn El Sch,4.62,0,0,5.25,38.87,1.26,1.05,0,3.78,63.24,3.78,42.65,476,26.05,Yes,51.26
Mt Penn Primary Ctr,0.58,0,0,4.65,48.26,1.74,0,0,0.58,60.47,2.91,54.07,172,11.63,Yes,46.51
Mt Vernon El Sch,1.55,0.52,0,4.15,0.52,0,0,0,1.04,41.97,0.52,53.37,193,23.32,No,93.26
Mt Wolf El Sch,8.38,0,0,1.8,2.99,1.2,0,1.2,0.6,38.32,0.6,46.11,167,13.77,No,85.63
Muhlenberg El Ctr,5.37,0.09,1.18,6.74,55.46,2.19,1.46,0.18,0,54.19,5.74,47.63,1098,11.84,Yes,30.97
Muhlenberg El Sch,1.69,0.21,1.48,17.09,60.76,2.11,0,0.84,3.16,66.03,8.23,46.84,474,16.24,Yes,17.93
Muhlenberg HS,3.51,0,2.74,7.9,47.2,1.43,0.66,0.22,3.73,62.9,6.37,48.08,911,19.54,No,38.42
Muhlenberg MS,3.98,0,2.55,5.92,51.99,0.92,0.51,0.1,3.68,67.31,6.64,47.29,979,19.71,No,35.44
Multicultural Academy CS,1.47,0,1.47,90.48,6.23,0.37,0,0,0,70.7,0.73,60.81,273,13.55,Yes,0.37
Muncy JSHS,2.11,0.63,0.63,0.63,3.79,1.68,1.68,0,2.32,36.63,0.21,48,475,17.05,No,92.21
Munoz-Marin Luis,4.55,0,0.47,14.73,79,3.61,0,0,0,85.42,20.38,48.43,638,17.71,Yes,1.25
Murray Avenue Sch,1.81,0,16.75,1.31,2.79,0.66,2.3,0.49,7.22,17.57,2.96,50.74,609,15.93,No,76.85
Muse El Sch,5.83,0.27,1.08,4.74,1.49,0.41,0.54,0,1.49,25.2,0.54,49.59,738,11.38,No,86.59
Musser El Sch,20.07,0.33,0,45.39,1.64,5.26,0,0,0.33,85.53,0.66,44.41,304,32.89,Yes,32.57
Myers El Sch,6.9,0.29,5.75,56.32,9.2,2.3,0,0.57,4.31,39.66,2.59,42.82,348,14.37,Yes,20.98
Myrtle Ave Sch,7.79,0,16.56,6.17,3.57,0.32,0.65,0,1.62,42.21,7.79,50.97,308,14.29,Yes,65.91
N Hopewell-Winterstown El Sch,6.4,0,0.4,0.4,2.8,1.2,0.4,0,1.2,40.8,0,52.8,250,11.2,Yes,90
Nancy Grayson El Sch,2.23,0.45,0.45,6.01,6.9,1.78,0,0,0,43.21,0.22,50.78,449,10.69,Yes,83.96
Nazareth Area HS,1.86,0.13,4.69,2.7,5.14,0.45,0,0.13,7.85,21.16,0.39,46.88,1555,12.54,No,85.34
Nazareth Area Intermediate Sch,4,0.17,4.44,1.57,7.31,0.52,0,0.09,7.75,22.02,1.13,49.35,1149,13.58,Yes,82.42
Nazareth Area MS,2.37,0.26,4.48,2.11,6.19,0.4,0,0.13,7.91,21.34,0.92,46.11,759,10.28,No,84.45
Neason Hill El Sch,5.96,0.94,0.31,1.88,1.25,1.88,0,0,1.25,55.8,0.31,46.39,319,24.14,Yes,89.66
Nebinger George W Sch,8.45,0,9.07,38.14,21.24,0,0,0.62,0,62.47,16.29,44.33,485,18.76,Yes,22.47
Neff Sch,7.12,0,6.53,1.78,9.2,0.89,0.59,0,2.97,24.04,3.26,45.1,337,17.51,No,75.37
Neidig El Sch,8.33,0.25,0.98,0.98,6.37,1.47,0,0,0.25,38.48,1.23,47.06,408,12.99,Yes,83.09
Neil A Armstrong MS,5.5,0.24,1.71,12.59,11.49,2.32,0,0.24,1.71,61.25,2.44,49.88,818,23.96,No,68.22
Neil Armstrong #40,6.94,0.17,3.14,11.57,23.14,1.98,0,0.17,0.83,67.27,2.81,51.9,605,19.17,Yes,54.88
Neil Armstrong 5-6 MS,1.27,0.16,2.7,2.54,1.27,0.32,0,0,4.44,17.78,0.79,48.41,630,20.48,No,92.06
Nescopeck El Sch,0,0,0.51,0,4.55,0,0,0,0.51,45.45,0.51,41.41,198,14.65,Yes,94.95
Neshaminy HS,2.78,0.2,5.16,4.77,5.05,0.78,0,0.16,8.18,28.72,0.7,48.59,2556,17.21,No,81.89
Neshannock JSHS,1.04,0,1.38,1.04,0.52,0,0.52,0,3.63,21.28,0.17,48.1,578,10.55,No,96.02
Neshannock Memorial El Sch,3.57,0.16,0.97,0.81,1.14,0.32,1.3,0,2.11,23.21,0,49.19,616,12.82,Yes,93.34
Nether Providence El Sch,8.62,0,14.43,4.81,6.01,0.2,1.2,0,5.21,23.45,2.81,44.49,499,15.43,Yes,66.13
New Bloomfield El Sch,3.55,0.24,0.24,0.24,1.9,1.66,1.42,0.24,0,47.87,0,46.92,422,11.37,Yes,93.6
New Brighton Area El Sch,19.4,0.16,0,8.52,2.84,2.84,0.16,0,3,75.71,0,49.68,634,14.2,Yes,69.09
New Brighton Area HS,5.28,0.72,0.48,12.95,2.88,1.2,0,0,5.28,64.75,0,45.32,417,11.75,No,77.7
New Brighton Area MS,10.6,0.33,0,6.62,3.64,1.32,0.33,0,7.62,76.82,0.33,48.34,302,15.89,No,78.81
New Castle JHS,3.82,0.2,0,28.31,3.61,4.42,0.2,0,4.62,67.67,1.41,45.78,498,19.88,Yes,64.06
New Castle SHS,3.89,0.13,0.4,25.87,2.41,2.01,0.8,0,4.96,56.17,0.4,47.18,746,13.67,Yes,67.29
New Cumberland MS,4.37,0.17,1.75,5.77,13.81,0.7,1.22,0.17,2.62,45.28,3.67,51.4,572,20.8,No,73.95
New Day Charter School,1.08,0.54,0,4.3,2.15,1.61,0,0,0,31.18,0,54.3,186,41.94,Yes,91.94
New Eagle El Sch,7,0.21,14.81,1.65,3.7,0.21,0.21,0,14.61,3.5,2.47,45.68,486,10.49,No,72.63
New Emerson El Sch,14.86,0,0,20.57,1.14,1.71,0.57,0,0,50.86,0.57,47.43,175,17.71,Yes,63.43
New Foundations CS,0.88,0.34,4.39,15.8,19.45,0.41,0,0.34,0.14,55.98,0.34,50.03,1481,11.88,Yes,58.81
New Franklin El Sch,6.94,0.58,1.16,8.67,19.08,2.31,0,0,0,57.8,3.47,36.42,173,13.29,Yes,63.58
New Garden El Sch,2.28,0.21,2.28,1.87,39.42,2.9,0,0,1.24,39.42,18.05,47.1,482,10.79,Yes,53.94
New Hanover-Upper Frederick El,2.37,0,1.48,1.63,3.11,0.59,0,0,2.22,10.37,0,48.44,675,24,No,91.41
New Holland Elementary,2.49,0.36,2.14,5.87,15.48,2.67,0.89,0,1.78,46.62,0.18,52.31,562,12.63,Yes,73.67
New Hope-Solebury HS,3.14,0,4.91,0.2,4.32,0.39,0,0,6.88,7.47,0.2,46.17,509,12.57,No,87.43
New Hope-Solebury Lower El Sch,3.21,0,6.88,0.46,8.26,0.46,0,0,1.38,8.72,2.29,46.33,218,13.76,Yes,81.19
New Hope-Solebury MS,7.49,0,5.99,0,5.69,0.3,0,0.3,4.49,10.18,0.9,49.7,334,14.07,No,80.54
New Hope-Solebury Upper El Sch,5.11,0.32,4.79,0.64,8.63,0.32,0,0,5.43,8.63,2.88,51.12,313,16.93,Yes,80.51
New Oxford El Sch,1.54,0,0,1.37,18.52,1.89,1.54,0,0.51,46.31,3.26,46.48,583,7.38,Yes,78.56
New Oxford MS,2.78,0,0,1.14,16.34,0.98,0.33,0,5.72,42.65,2.12,49.02,612,14.71,No,79.74
New Oxford SHS,2.9,0.08,0.91,1.24,15.67,0.5,0.91,0,3.57,37.06,0.75,48.09,1206,13.35,No,79.19
New Salem El Sch,2.71,0,0.68,5.88,6.11,0.23,0.68,0,0.68,28.28,0,44.57,442,11.31,Yes,84.62
Newberry El Sch,3.79,0,0.34,0.34,3.79,2.07,0.69,0,1.03,50.69,0,55.52,290,20.69,Yes,91.72
Newlonsburg El Sch,4.92,0,12.3,4.51,2.46,0,0,0.41,4.92,17.62,1.23,46.72,244,10.25,Yes,75.41
Newport El Sch,3.46,0,0,0.22,3.46,1.73,0,0,0.65,56.93,0,46.97,462,18.4,Yes,92.86
Newport HS,1.49,0,0,0.9,2.69,0.6,0,0,1.19,35.82,0,50.45,335,17.91,Yes,94.93
Newport MS,2.03,1.22,0,0.41,2.85,0.81,0,0,2.85,46.75,0,49.19,246,21.14,Yes,93.5
Newton-Ransom Sch,1.58,0,1.19,1.19,1.58,0,1.58,0,0.4,32.41,0,48.22,253,12.65,Yes,94.47
Newtown El Sch,1.79,0,15.84,2.34,4.82,0.28,0,0,8.82,8.95,3.72,50.83,726,12.26,Yes,75.21
Newtown MS,0.37,0.25,14.11,1.25,3,0.25,0,0,11.61,6.49,1.12,48.81,801,15.36,No,81.02
Newville El Sch,3.35,0,0.56,0,1.96,1.96,0,0,1.96,55.03,0.84,49.44,358,17.32,Yes,94.13
Nicely El Sch,8.28,0,1.18,5.62,2.66,0,0,0,1.48,40.24,0,50.59,338,19.53,Yes,82.25
Nitrauer Sch,6.26,0.21,8.98,5.01,10.65,1.88,0.42,0,2.71,25.26,3.34,48.02,479,10.23,No,68.89
Nitschmann MS,3.34,0.25,3.58,8.28,29.91,1.85,0,0,8.16,44.5,1.85,49.44,809,16.19,No,54.64
Nittany Valley CS,0,0,15.22,6.52,6.52,0,2.17,0,0,10.87,0,41.3,46,23.91,No,71.74
Norristown Area HS,5.87,0.11,2.03,37.02,39.45,2.43,0,0,5.47,69.24,8.8,50.06,1772,20.94,Yes,15.52
North Allegheny HS,0.95,0.04,15.09,2.06,0.62,0.18,0,0.11,15.12,5.58,0.66,48.49,2724,9.77,No,81.13
North Brandywine MS,3.1,0,0.85,29.86,20.28,4.79,0,0,2.54,57.18,5.35,49.3,355,20.85,Yes,45.92
North Clarion Co El Sch,1.47,0,0,0,0,0.29,0.88,0,0.59,43.24,0,51.76,340,16.47,Yes,98.53
North Clarion Co JSHS,1.03,0,0,0,0,1.37,0,0,1.72,42.27,0,49.14,291,16.49,No,98.97
North Coventry El Sch,5.97,0,1.41,4.4,7.54,0.31,1.41,0,3.92,23.7,0.31,46.15,637,17.27,Yes,80.69
North Dickinson El Sch,4.21,0,1.87,4.67,6.54,1.87,7.48,0,1.4,25.7,1.87,47.2,214,27.57,No,82.71
North East HS,2.12,0.39,0.39,0.58,3.08,1.16,0,0,2.5,43.93,0,43.74,519,15.03,No,93.45
North East Intrmd El,4.46,0,0,1.24,1.49,0.25,0,0.25,2.23,56.19,0,47.03,404,11.39,No,92.57
North East MS,2.23,0,0.5,0.99,2.97,0,0,0,2.97,45.79,0.25,48.51,404,15.35,No,93.32
North Hills El Sch,9.76,0.15,3.66,10.37,13.72,0.61,0,0,3.96,43.75,3.51,45.43,656,12.96,Yes,62.35
North Hills MS,3.89,0,3.12,5.61,1.56,0.62,0,0,10.75,25.7,1.25,47.98,642,13.71,No,85.83
North Hills SHS,1.7,0,3.78,4.56,1.7,0.62,0,0,11.12,22.7,1,50.89,1295,13.98,No,88.26
North Montco Tech Career Center,2.06,0.1,6.39,10.81,11.3,1.18,0,0.1,0.2,41.65,0,36.44,1018,44.5,No,69.25
North Penn SHS,1.84,0.19,21,8.81,6.71,1.03,0.23,0.1,8.55,31.97,4.58,48.48,3100,15.71,No,61.35
North Penn-Liberty JSHS,0.65,0,0,0.33,0.98,1.96,0,0,2.94,48.04,0,48.04,306,18.95,No,98.04
North Penn-Mansfield JSHS,1.21,0.52,1.56,0.17,1.73,1.04,0,0,2.6,46.79,0.52,48.7,577,25.65,No,94.8
