name,two_or_more_races_percent,american_indian_alaskan_native_percent,asian_percent,black_african_american_percent,hispanic_percent,homeless_percent,military_connected_percent,native_hawaiian_or_other_pacific_islander_percent,percent_of_gifted_students,economically_disadvantaged_percent,english_learner_percent,female_percent,school_enrollment,special_education_percent,title_1_school,white_percent
Middlesex El Sch,6.16,0.28,3.64,1.96,8.12,3.08,4.2,0,0,44.54,7.56,45.66,357,12.32,Yes,79.83
Middletown Area HS,10.36,0,2.81,10.5,14.64,0.89,0,0,2.07,47.34,2.51,48.22,676,15.38,No,61.69
Middletown Area MS,11.13,0,1.83,7.62,16.92,1.52,0,0,1.83,50.76,3.96,51.22,656,18.14,No,62.5
Midland El/MS,10.65,0,1.14,22.05,4.56,0,0,0,0,65.02,2.28,46.39,263,11.03,Yes,61.6
Mifflin Co HS,1.72,0.09,0.69,1.46,3.86,1.37,0.6,0,0.77,42.66,1.12,45.32,1165,13.65,No,92.19
Mifflin Co JHS,1.93,0.13,0.64,2.71,3.09,1.68,1.93,0,0.26,49.48,0.64,50.52,776,13.66,No,91.49
Mifflin Co MS,1.27,0.13,0.38,1.78,4.7,2.03,1.52,0,1.52,52.6,1.02,48.54,787,16.52,No,91.74
Mifflin County Academy of Science and Technology,1.07,0.27,0,1.33,4.8,2.13,0,0.27,0,56,2.13,36.8,375,21.07,No,92.27
Mifflin Park El Sch,2.38,0,3.68,4.98,37.66,1.08,1.08,0,0,49.35,9.31,45.02,462,14.07,Yes,51.3
Mifflin Thomas Sch,6.98,0.28,0.28,77.09,5.87,4.47,0,0,0.28,72.35,1.4,48.32,358,22.91,Yes,9.5
Mifflinburg Area Intrmd Sch,1.99,0.22,0,2.88,3.98,0,0,0,4.2,46.68,0.44,49.78,452,16.37,Yes,90.93
Mifflinburg Area MS,2.1,0,0.47,1.63,2.1,0.47,0,0,5.13,45.92,1.63,49.65,429,17.48,No,93.71
Mifflinburg Area SHS,1.45,0.16,0.97,2.1,2.26,0.81,0,0,4.35,37.9,0.32,48.06,620,11.61,No,93.06
Mifflinburg El Sch,2.02,0.22,0.45,2.02,2.47,0.45,0,0.22,0.9,47.98,0.22,49.55,446,13.68,Yes,92.6
Miles Township El Sch,1.69,0,0.85,0,2.54,0,0,0,0,51.69,0.85,48.31,118,11.86,Yes,94.92
Mill Creek El Sch,15.91,0.36,1.97,14.3,11.71,1.79,0,0.27,0.63,62.2,5.45,47.1,1119,16.53,Yes,55.5
Mill Hall El Sch,3.74,0,0.62,0,2.49,1.56,0,0,0,46.73,0,47.35,321,14.33,Yes,93.15
Mill Road El Sch,5.45,0,1.49,4.46,2.48,0.99,1.49,0,1.98,38.12,0,47.03,202,8.42,No,86.14
Mill Village El Sch,1.57,0,0,0.79,0,0.79,2.36,0,4.72,52.76,0,44.88,127,26.77,Yes,97.64
Miller El Sch,5.3,0,6.68,6.09,13.56,0.59,0,0,0.98,38.51,10.41,47.15,509,12.77,Yes,68.37
Miller Heights El Sch,1.33,0.27,4.51,7.43,18.04,0,0,0.8,0.53,28.91,2.65,48.01,377,10.08,No,67.64
Miller MS,2.03,0,1.52,0.25,0.76,0,0,0,1.78,49.24,0.76,46.19,394,26.14,No,95.43
Millersburg Area MS,3.65,0,1.04,2.6,3.65,1.04,0.52,0,2.08,47.92,0.52,46.35,192,19.79,No,89.06
Millersburg Area SHS,2.64,0,0.44,2.64,4.41,0,0,0,3.08,43.17,0.88,48.9,227,15.86,No,89.87
Millmont El Sch,0.87,0,0.17,8.82,79.76,0.69,0,0,0.87,89.62,13.67,48.44,578,22.49,Yes,10.38
Millville Area El Sch,2.76,0,0,0.31,1.23,5.21,0,0.31,2.15,43.25,0,49.08,326,20.25,Yes,95.4
Millville Area JSHS,0.68,0,1.01,0.34,0.68,2.7,0,0.34,4.39,40.88,1.35,54.05,296,21.96,No,96.96
Milton Area MS,4.2,0.2,0,4.2,7.2,1.6,0,0.4,4.2,55.6,3,48.4,500,14.8,Yes,83.8
Milton HS,1.79,0.33,0.16,4.39,6.18,0.65,0,0,0.81,47.64,2.93,48.78,615,19.02,No,87.15
Minersville Area El Ctr,5.06,0,0.58,2.72,5.25,0.97,0,0,0.97,51.56,0.97,49.03,514,29.18,Yes,86.38
Minersville Area JSHS,3.13,0,0.78,3.91,3.71,1.17,0,0,2.34,42.58,0.98,46.88,512,20.31,No,88.48
Mitchell El Sch,3.21,0.86,0,93.79,1.28,3.43,0,0,0,84.37,0.43,51.39,467,14.56,Yes,0.86
Moffet John Sch,21.31,0,1.03,18.56,49.83,3.78,0,0.34,0,71.82,12.71,44.67,291,16.15,Yes,8.93
Mohawk El Sch,4.11,0,0.12,0,0.12,1.49,0.12,0,1,45.08,0,50.06,803,13.08,Yes,95.64
Mohawk JHS,1.95,0,0.39,0.78,1.56,0.39,1.17,0,1.95,35.55,0,51.17,256,10.94,No,95.31
Mohawk SHS,1.9,0.24,0.48,0.95,0.71,0.71,1.9,0,3.81,37.86,0,46.9,420,10,No,95.71
Mon Valley CTC,5.29,0,0,7.06,3.33,1.96,0,0.39,0.2,66.67,0,39.8,510,30,No,83.92
Monessen El Ctr,21.77,0,0.25,36.46,1.77,1.01,0,0,1.01,71.39,0.25,47.85,395,14.68,Yes,39.75
Monessen MS,22.22,0,0.62,35.19,3.09,1.23,0,0,2.47,68.52,0.62,56.17,162,17.9,Yes,38.89
Monessen SHS,19.48,0,0,32.47,3.03,0,0,0,3.03,60.61,0.43,50.65,231,19.05,Yes,45.02
Moniteau JSHS,2.12,0.35,0,0.18,0.35,2.12,0.18,0,5.66,43.19,0,49.73,565,16.81,No,96.99
Monroe Career & Tech Inst,0.66,0.19,1.04,19.73,22.39,1.8,0,0.28,0.47,41.56,4.08,35.77,1054,28.46,No,55.69
Monroe El Sch,4.4,0.19,2.87,1.15,5.16,1.34,2.49,0,0.96,22.37,0.76,47.8,523,12.81,Yes,86.23
Montessori Regional CS,7.56,1.41,2.99,10.19,10.54,0.18,0,0.18,0,56.59,3.34,53.6,569,10.72,Yes,67.14
Montgomery El Sch,2.01,0.18,0.55,0.73,3.11,0,0,0,0,53.93,0.18,51.01,547,8.78,Yes,93.42
Montgomery JSHS,2.16,0,0.54,0.27,2.43,0,0,0,1.62,53.51,0.27,47.57,370,15.68,No,94.59
Montour El Sch,4.61,0.18,4.43,5.94,1.86,0.44,1.15,0,0.35,27.48,2.13,50.27,1128,12.59,Yes,82.98
Montour HS,1.94,0.11,2.91,6.14,1.94,0.32,0.43,0,3.66,28.02,0.32,49.03,928,13.9,No,86.96
Montoursville Area SHS,1.15,0.16,0.49,0.82,2.13,0,0.33,0.33,2.62,22.13,0.16,47.21,610,15.57,No,94.92
Montrose Area JSHS,0,0.51,0.51,1.02,3.73,0,0,0,3.9,39.32,0.17,49.49,590,20.34,No,94.24
Moon Area Lower MS,6.83,0.17,4.78,6.14,6.83,1.02,0,0,5.97,31.23,2.73,49.49,586,18.43,No,75.26
Moon Area Upper MS,7.19,0,4.79,5.75,6.71,0.8,0,0,7.19,23.64,1.76,46.01,626,17.25,No,75.56
Moon SHS,4.5,0.08,4.33,3.99,6.28,0.93,0.08,0.08,7.3,22.58,2.38,50.51,1178,15.03,No,80.73
Moore El Sch,1.01,0,0.25,0.51,5.05,1.01,0.25,0,3.03,26.01,0,48.23,396,18.43,No,93.18
Moore J Hampton Sch,6.03,0.17,17.5,32.41,32.76,1.12,0,0.09,0,62.33,24.66,49.74,1160,13.02,Yes,11.03
Moore Sch,2.99,0,11.54,5.56,2.14,0,0,0,1.71,48.72,7.26,47.01,234,14.96,Yes,77.78
Mooreland El Sch,8.66,0.3,1.49,11.04,16.42,0.3,4.78,0,2.09,45.97,11.34,48.66,335,11.34,No,62.09
Moraine El Sch,1.6,0.53,0,0.8,1.07,0.8,3.21,0,1.34,41.44,0,48.66,374,18.18,Yes,95.99
Morris Robert Sch,3.8,0,1.27,89.87,3.38,7.59,0,0,0,82.7,0,43.88,237,21.52,Yes,1.69
Morrison Andrew J Sch,5.81,0.29,5.67,50.73,36.34,2.62,0,0.15,0,74.85,15.41,47.67,688,16.57,Yes,1.02
Morrisville HS,4.13,0,2.52,38.76,25,2.29,0,0,1.15,63.53,8.49,52.29,436,21.1,No,29.59
Morrisville Intermediate Sch,8.96,0.5,0.5,39.3,14.43,3.48,0,0,1.99,71.64,7.46,51.24,201,23.38,Yes,36.32
Morrow El Sch,1.34,0.27,1.34,0.54,0.54,1.61,0,0,0.27,66.22,0,47.72,373,9.12,Yes,95.98
Morton Thomas G Sch,1.71,0,3.61,88.97,3.23,4.56,0,0,0,81.75,10.27,46.01,526,14.26,Yes,2.47
Moscow El Sch,5.57,0,0.7,1.05,2.96,0,0,0,0.35,39.02,0.17,48.78,574,14.98,Yes,89.72
Moshannon Valley El Sch,3.96,0.23,0.7,0.23,0.7,2.33,0.93,0,2.1,55.71,0.23,49.65,429,22.14,Yes,94.17
Moshannon Valley JSHS,1.74,0,0.5,0,0.5,1.24,1.24,0,2.73,52.61,0,49.63,403,14.89,Yes,97.27
Moss Side MS,11.35,0.2,7.24,26.61,4.5,1.17,0,0,4.31,61.06,2.74,49.32,511,25.24,Yes,50.1
Mosser El Sch,3.15,0.19,0.56,10.2,77.92,2.41,0,0.19,1.11,70.87,17.63,47.31,539,17.81,Yes,7.79
Motivation HS,1.85,0.26,2.38,93.92,1.32,1.32,0,0,0.79,66.93,9.52,52.91,378,11.11,Yes,0.26
Mount Carmel Area El Sch,3.68,0.12,1.1,1.96,9.33,0.74,0.74,0.12,1.35,72.52,0.49,47.24,815,23.44,Yes,83.68
Mount Carmel Area HS,1.66,0,0.71,4.74,5.45,0.71,0,0,8.06,60.66,0.47,45.26,422,18.01,No,87.44
Mount Carmel Area JH,2.32,0,0.77,1.16,8.49,0,0.77,0,1.54,65.25,1.54,47.1,259,22.39,No,87.26
Mount Nittany El Sch,8.09,0,6.27,4.7,2.87,0.78,0,0,2.35,27.68,5.48,45.17,383,12.01,Yes,78.07
Mount Nittany MS,6.35,0.52,8.29,2.46,3.89,1.68,0,0,3.37,24.61,2.07,49.35,772,13.86,No,78.5
Mount Pleasant Area HS,1.85,0,0.5,2.02,0.67,1.18,0,0.17,5.38,39.83,0,50.42,595,15.29,No,94.79
Mount Pleasant Area JHS,1.84,0,0.31,0.31,0.92,0.61,0,0,6.75,47.55,0.31,48.47,326,15.34,No,96.63
Mount Rock Elem Sch,2.24,0,0.25,1.25,2.24,0.25,0,0,0.25,35.66,0.25,48.63,401,14.46,Yes,94.01
Mount Union Area JHS,6.98,0,0,3.17,3.81,0.32,0,0,1.27,64.13,0.63,50.48,315,23.49,No,86.03
Mount Union Area SHS,4.01,0,0,4.51,2.51,0,0,0,4.76,56.14,0.5,49.62,399,20.05,Yes,88.97
Mount Union-Kistler El Sch,11.59,0.43,0.43,4.72,1.29,0,0.43,0,0.43,47.64,0.43,42.49,233,20.17,Yes,81.55
Mountain View El Sch,7.99,0.52,4.38,7.99,8.25,0.52,2.58,0,2.84,42.53,3.61,46.39,388,14.18,No,70.88
Mountain View JSHS,3.02,0.23,0,1.4,1.16,1.16,0.93,0,4.88,39.07,0.7,46.51,430,19.3,No,94.19
Mountain View MS,4.81,0.61,17.62,4.2,5.19,0.38,4.12,0,0.84,21.21,2.9,50.65,1311,10.91,No,67.58
Mountaintop Area El Sch,0,0,0,0,0,1.65,0,0,0,25.62,0,52.89,121,10.74,No,100
Mountville El Sch,2.17,0.15,4.64,6.97,19.04,0.93,0,0,1.24,41.49,5.11,46.59,646,17.49,Yes,67.03
Mowrey El Sch,4.85,0.24,0.24,1.21,2.91,0.49,0,0,0.73,51.46,0.24,47.09,412,18.93,Yes,90.53
Mowrie A Ebner El Sch,3.51,0.33,1,7.69,1.67,1.51,0.67,0,0,72.58,0.5,47.32,598,28.26,Yes,85.79
Mt Holly Springs El Sch,8.5,0,0,3.24,8.5,3.24,0.4,0,0.4,61.94,0,48.58,247,15.38,Yes,79.76
Mt Lebanon SHS,2.79,0.28,5.02,1.62,2.73,0.28,0.39,0.17,5.13,13.78,0.89,48.33,1792,11.77,No,87.39
Mt Penn El Sch,4.35,0,0,5.26,43.02,3.66,1.37,0,4.81,60.64,4.58,44.39,437,25.63,Yes,47.37
Mt Penn Primary Ctr,5.23,0,1.31,4.58,41.18,1.31,0,0,0,52.29,1.96,45.1,153,14.38,Yes,47.71
Mt Vernon El Sch,3.61,0.52,0,5.15,0,1.55,0.52,0,1.55,44.33,0.52,53.09,194,22.68,No,90.72
Mt Wolf El Sch,4.49,0.41,0.41,2.86,5.31,0.41,0,0.41,0.82,37.55,0.82,45.71,245,13.06,No,86.12
Muhlenberg El Ctr,5.61,0,1.27,6.7,57.92,0.72,1.54,0.18,0.09,62.99,7.33,49.5,1105,13.76,Yes,28.33
Muhlenberg El Sch,1.01,0.2,1.81,13.08,66.2,2.41,0.2,0.4,1.81,57.75,11.87,50.5,497,13.88,Yes,17.3
Muhlenberg HS,2.83,0,2.94,6.78,51.52,0.91,0.91,0.2,3.14,58.5,6.98,46.66,988,20.95,No,35.73
Muhlenberg MS,3.36,0.1,1.58,6.82,56.38,0.99,0.99,0,2.87,65.97,5.74,47.87,1011,18.79,Yes,31.75
Multicultural Academy CS,1.52,0,1.14,88.97,7.6,0.76,0,0,0,56.27,0,63.5,263,17.49,Yes,0.76
Muncy JSHS,1.48,0.42,0.84,0.42,3.8,0,1.48,0,2.11,42.41,0.21,50.42,474,17.51,No,93.04
Munoz-Marin Luis,2.01,0,0.31,14.04,81.94,2.93,0,0,0,83.95,19.44,49.54,648,20.06,Yes,1.7
Murray Avenue Sch,1.81,0,17.46,1.81,3.29,0.66,2.8,0.49,5.93,14.99,4.12,51.73,607,15.82,No,75.12
Muse El Sch,6.39,0,0.82,3.54,0.95,0,0.68,0,2.04,26.26,0.14,49.93,735,12.11,No,88.3
Musser El Sch,18.51,0.32,0.32,43.51,1.62,2.6,0,0,1.3,84.74,0.65,47.08,308,31.17,Yes,35.71
Myers El Sch,7.33,0,6.74,56.01,9.38,1.47,0,0.59,0,42.52,3.23,47.21,341,14.96,Yes,19.94
Myrtle Ave Sch,8.63,0,16.61,7.67,2.88,0.64,0.64,0,1.6,50.8,7.67,51.76,313,15.34,Yes,64.22
N Hopewell-Winterstown El Sch,4.84,0,0.4,0,3.23,0.81,0.4,0,1.21,42.34,0,50.81,248,16.53,Yes,91.53
Nancy Grayson El Sch,2.73,0.42,0.21,6.5,5.03,4.19,0,0,0.21,49.27,0.84,51.15,477,11.32,Yes,85.12
Nazareth Area HS,2.32,0.26,5.04,2.19,5.75,0.45,0,0.06,0,19.88,0.39,45.19,1549,12.27,No,84.38
Nazareth Area Intermediate Sch,3.11,0,4.39,1.55,7.22,0.46,0,0.09,0,22.85,2.29,47.53,1094,14.53,Yes,83.64
Nazareth Area MS,2.75,0.25,5,2.38,6.38,0.13,0,0.25,0,21,1,49.13,800,12,No,83
Neason Hill El Sch,6.44,0.68,0,3.05,1.69,0,0,0,1.02,51.53,0,47.46,295,22.71,Yes,88.14
Nebinger George W Sch,5.71,0,8.29,36.28,21.55,0.92,0,0.92,0,58.56,13.44,45.3,543,19.71,Yes,27.26
Neff Sch,5.97,0,7.16,2.69,10.45,0.9,0.6,0,4.78,20.9,5.07,46.27,335,15.52,No,73.73
Neidig El Sch,8.95,0.26,0.51,1.28,6.91,0,0,0,0,34.78,1.53,50.64,391,13.3,Yes,82.1
Neil A Armstrong MS,7.24,0.48,1.57,13.39,11.94,1.57,0,0.6,1.93,58.75,2.77,49.46,829,24.85,Yes,64.78
Neil Armstrong #40,4.57,0.16,4.24,13.54,24.31,2.12,0,0,0.49,74.06,2.45,49.27,613,17.29,Yes,53.18
Neil Armstrong 5-6 MS,1.95,0.16,3.09,2.93,1.95,0,0,0,6.35,14.33,1.79,47.72,614,19.22,No,89.9
Nescopeck El Sch,0,0,0,0,5.21,0,0,0,0.52,28.65,0.52,46.88,192,11.98,Yes,94.79
Neshaminy HS,2.8,0.15,5.13,4.4,6.74,0.57,0,0.11,5.94,29.03,1,49.21,2611,17.43,No,80.66
Neshannock JSHS,1.38,0,1.03,1.03,0.69,0.69,0.69,0,3.44,21.86,0.17,48.19,581,11.36,No,95.87
Neshannock Memorial El Sch,4.58,0.16,1.26,1.42,1.11,0.16,1.74,0,1.58,24.96,0,49.45,633,14.53,Yes,91.47
Nether Providence El Sch,6.92,0,12.75,5.1,6.01,0,0,0,4.55,22.77,3.46,45.72,549,16.21,Yes,69.22
New Bloomfield El Sch,4.69,0,0,0.26,2.6,3.39,1.56,0,0,47.14,0,49.48,384,8.59,Yes,92.45
New Brighton Area El Sch,18.01,0.16,0.32,9,2.57,4.02,0.16,0,1.61,77.01,0.16,48.71,622,15.59,Yes,69.94
New Brighton Area HS,6.21,0.72,0.72,11.46,2.86,3.1,0,0,6.21,67.3,0.48,46.54,419,14.08,No,78.04
New Brighton Area MS,14.09,0.34,0,5.5,4.47,1.72,0,0,6.53,75.26,0,48.45,291,16.49,Yes,75.6
New Castle JHS,10.93,0.14,0,24.45,4.1,1.09,0.27,0,3.83,72.54,1.5,49.86,732,21.58,Yes,60.38
New Castle SHS,3.02,0.26,0.39,28.12,2.76,0.79,0.53,0,5.65,57.69,0.79,47.83,761,14.19,Yes,65.44
New Cumberland MS,4.52,0.16,1.94,7.27,14.05,0.65,1.78,0.32,0,43.3,3.88,47.82,619,21.49,No,71.73
New Day CS,1.24,0,0.62,1.24,4.97,3.11,0,0,0,25.47,0,59.63,161,36.02,Yes,91.93
New Eagle El Sch,6.98,0,17.92,1.32,2.26,0.57,0.38,0,11.89,3.21,2.64,44.72,530,10.19,No,71.51
New Foundations CS,4.33,0.19,4.39,19.56,21.05,1.23,0,0.45,0,55.39,0.97,49.32,1549,12.01,Yes,50.03
New Franklin El Sch,6.57,0.51,2.53,8.59,16.67,2.53,0.51,0,0.51,64.65,6.57,40.91,198,15.66,Yes,65.15
New Garden El Sch,3.38,0.2,1.19,1.79,37.77,5.37,0,0,0,36.78,16.7,47.71,503,9.15,Yes,55.67
New Hanover-Upper Frederick El,1.82,0,1.06,2.73,3.79,0.3,0,0,2.43,12.59,0,46.74,659,21.55,No,90.59
New Holland Elementary,2.87,0.36,2.33,5.2,14.16,1.61,0.9,0,1.43,46.95,0.18,50.36,558,14.34,Yes,75.09
New Hope-Solebury HS,3.08,0,5.75,0,6.37,0.82,0,0.21,7.39,8.42,2.46,45.17,487,11.29,No,84.6
New Hope-Solebury Lower El Sch,5.79,0,2.89,0.41,9.5,1.65,0,0,0.41,11.57,4.55,44.63,242,13.64,Yes,81.4
New Hope-Solebury MS,8.73,0,5.42,0,6.63,0.6,0,0.3,7.83,10.84,1.81,49.7,332,15.06,No,78.92
New Hope-Solebury Upper El Sch,4.05,0.34,6.42,0.68,8.78,1.01,0,0,7.43,9.12,3.04,48.31,296,15.88,Yes,79.73
New Oxford El Sch,2.36,0,0.34,0.84,20.2,0.84,0.84,0,0.17,49.33,2.69,48.48,594,12.12,Yes,76.26
New Oxford MS,3,0,0.79,1.58,15.93,1.26,0.63,0,4.73,46.85,3.15,51.89,634,16.4,No,78.71
New Oxford SHS,3.1,0.08,0.81,1.71,16.46,1.47,0.41,0.08,4.24,39.53,0.73,48.66,1227,13.85,No,77.75
New Salem El Sch,3.23,0,0.69,5.07,5.53,0.69,0.23,0,1.84,28.34,0,47.24,434,10.14,Yes,85.48
Newberry El Sch,2.81,0,0.35,1.4,2.81,1.05,0.7,0,0,41.05,0,48.07,285,20.7,Yes,92.63
Newlonsburg El Sch,5.88,0,12.18,3.78,2.94,0.84,0,0.42,5.04,17.23,2.94,52.1,238,9.24,Yes,74.79
Newport El Sch,2.88,0,0,0.89,3.99,1.55,0,0,0.89,50.55,0,47.67,451,19.29,Yes,92.24
Newport HS,1.28,0,0,1.6,3.83,0,0,0,0.32,39.62,0,50.8,313,15.65,Yes,93.29
Newport MS,2.44,1.22,0,0.41,2.85,0.41,0,0,2.85,47.56,0,45.53,246,24.39,Yes,93.09
Newton-Ransom Sch,2.88,0,1.23,1.23,1.65,1.23,1.23,0,0.82,27.16,0,48.97,243,13.99,Yes,93
Newtown El Sch,2.38,0.15,16.52,1.34,3.13,0.3,0,0,8.04,7.29,3.72,49.85,672,12.05,No,76.49
Newtown MS,0.49,0.25,16.09,0.74,4.3,0,0,0,12.29,6.39,1.35,50.25,814,14.74,No,78.13
Newville El Sch,4.38,0,0.26,0.26,3.35,0.26,0,0,1.29,54.64,0.26,53.35,388,19.59,Yes,91.75
Nicely El Sch,12.05,0,0.33,4.89,0.98,1.63,0,0,1.63,31.92,0.33,51.14,307,21.5,Yes,81.76
Nitrauer Sch,6.03,0.19,9.34,5.06,11.28,1.75,1.36,0,3.7,25.49,4.28,49.42,514,10.12,No,68.09
Nitschmann MS,4.27,0.13,3.62,7.89,29.62,1.29,0,0.13,8.02,44.37,1.42,47.99,773,16.56,No,54.33
Nittany Valley CS,0,0,11.11,8.89,4.44,0,0,0,0,13.33,4.44,40,45,17.78,No,75.56
Norristown Area HS,7.31,0.05,1.74,33.21,41.44,1.96,0,0,5.02,66.79,10.25,48.47,1834,22.9,Yes,16.25
North Allegheny HS,1.38,0.04,15.8,2.16,2.83,0.15,0,0,13.46,6.77,0.71,48.48,2690,11,No,77.81
North Brandywine MS,4.91,0,0.78,31.52,22.61,1.16,0,0.13,5.68,58.91,5.94,48.71,774,25.19,No,40.05
North Clarion Co El Sch,2.08,0,0,0,0,0.6,0,0,0.6,36.9,0,51.19,336,14.29,Yes,97.92
North Clarion Co JSHS,1.36,0,0,0,0,1.36,0,0,0.68,40.68,0,49.83,295,13.56,No,98.64
North Coventry El Sch,5.6,0,1.28,4.8,5.6,0.96,1.6,0,4.32,24.48,0.64,47.36,625,17.92,Yes,82.72
North Dickinson El Sch,4.26,0,2.66,4.79,8.51,2.13,9.57,0,0.53,30.85,1.06,44.15,188,25.53,No,79.79
North East HS,3.05,0.2,0.81,0.2,2.65,1.22,0.61,0,2.24,38.09,0,45.01,491,14.26,No,93.08
North East Intrmd El,4.71,0,0,0.79,2.36,0.26,0,0.26,2.36,53.4,0,45.55,382,14.14,No,91.88
North East MS,3.26,0,0.47,1.17,2.8,0.47,0,0,1.86,44.06,0.23,49.42,429,13.05,No,92.31
North Hills El Sch,8.77,0.15,3.93,9.53,13.31,1.36,0,0,3.03,42.81,4.69,43.72,661,12.86,Yes,64.3
North Hills MS,4.94,0,3.1,4.37,2.96,1.13,0.14,0,0,27.79,1.69,48.94,709,15.23,No,84.63
North Hills SHS,2.42,0,3.21,5.32,2.27,0.55,0,0,0,26.27,1.25,49.96,1279,14.39,No,86.79
North Montco Tech Career Center,3.15,0.1,6.41,11.76,10.42,0.86,0,0.1,0.48,36.14,3.54,36.33,1046,41.49,No,68.07
North Penn SHS,2.96,0.1,20.4,9.35,6.59,0.67,0,0.13,6.62,33.94,4.93,47.82,3005,16.61,No,60.47
North Penn-Liberty JSHS,0,0,0,0.34,0.69,0.69,0,0,3.45,47.24,0,48.28,290,18.28,No,98.97
North Penn-Mansfield JSHS,1.59,0.35,1.76,0.35,2.12,1.06,0,0,1.76,47.62,0.18,48.32,567,23.63,No,93.83
North Pocono HS,2.68,0,1.18,1.82,2.46,0.11,0,0,0.96,34.26,0.21,45.72,934,15.42,No,91.86
North Pocono Intmd Sch,3.18,0,1.36,1.36,5.23,0.45,0,0.23,0.68,36.82,0.91,50.23,440,21.59,Yes,88.64
North Pocono MS,1.86,0.13,0.53,2.26,2.66,0.27,0,0,1.33,39.49,0.27,48.01,752,18.62,No,92.55
North Salem El Sch,3.78,0,0.21,1.05,5.25,2.31,0,0.21,2.1,46.01,1.05,48.32,476,18.28,Yes,89.5
North Schuylkill Elem Sch,3.29,0.19,0.48,0.87,5.04,2.13,0.58,0.1,0.58,44.96,0.19,49.71,1032,19.86,Yes,90.02
North Schuylkill JSHS,1.24,0.1,0.41,1.34,4.24,3,0.41,0,2.58,45.87,0.31,45.56,968,17.98,No,92.67
North Side El Sch,7.94,0.16,9.03,23.52,10.75,1.4,0.62,0,1.25,51.87,9.81,45.95,642,9.03,No,48.6
North Side Primary School,5.32,0,0.27,1.06,2.39,1.86,0.27,0,0,55.05,0,46.54,376,16.76,Yes,90.96
North Star Central El Sch,2.23,0,0,0,0.25,0.74,0.5,0,0.5,52.85,0,45.91,403,13.9,Yes,97.52
North Star East MS,1.46,0,0,0.87,0.87,1.75,0.87,0,2.33,51.9,0,43.15,343,19.53,No,96.79
North Star HS,2.75,0,0,1.22,0.92,2.45,0.61,0.31,4.59,50.76,0,44.04,327,15.9,No,94.8
North Strabane Intrmd Sch,4.98,0.24,0.95,6.16,2.84,0,0.24,0,3.79,25.59,0.24,47.39,422,17.54,Yes,84.83
North Wales El Sch,12.05,0.72,4.58,4.1,2.65,0.96,0.48,0,3.86,21.2,0,48.92,415,17.83,No,75.9
Northampton Area HS,1.78,0.11,1.19,2.92,8.81,0.81,0.32,0.11,3.57,30.96,0.81,46.52,1851,16.59,No,85.09
Northampton Area MS,2.47,0,1.05,3.29,10.63,0.97,0.22,0.07,2.17,35.25,0.75,49.55,1336,17.74,No,82.49
Northeast Bradford El Sch,0.56,0.56,0,0.56,3.06,0.83,0,0,0,56.94,0.56,46.67,360,19.72,Yes,95.28
Northeast Bradford JSHS,0.27,0.55,0.55,0,3.55,1.09,0,0,0.82,60.11,2.19,50.82,366,18.58,No,95.08
Northeast HS,7.15,0.29,22.74,28.02,26.76,1.35,0,0.23,1.06,55.76,23.66,40.8,3483,11.94,Yes,14.81
Northeast Intrmd Sch,6.62,0.12,8.13,14.52,26.25,1.97,0.35,0.7,1.28,71.54,9.99,48.78,861,24.39,No,43.67
Northeast MS,1.82,0.13,1.04,11.46,55.99,2.21,0,0,4.04,73.44,5.6,48.18,768,20.96,Yes,29.56
Northeastern MS,5.72,0.77,1.39,7.73,8.35,1.08,0,0.15,3.25,41.73,2.01,46.83,647,15.46,No,75.89
Northeastern SHS,2.86,0.52,1.21,9.02,8.85,0.95,0,0.17,3.38,37.55,2.08,48.22,1153,14.4,No,77.36
Northern Bedford Co El Sch,2.36,0,0,0,0.24,0.24,0.24,0,2.13,41.84,0.71,50.35,423,10.64,Yes,97.4
Northern Bedford County HS,1.43,0,0,0,2.87,0.72,0.72,0.36,2.51,41.58,0.36,51.61,279,12.54,No,95.34
Northern Bedford County MS,2.58,0,0,0,0,0,0.52,0,5.67,42.27,0,50,194,15.46,No,97.42
Northern Cambria El Sch,0.62,0,0.31,0,0.31,2.46,0.62,0.62,1.85,59.69,0,48.31,325,16,Yes,98.15
Northern Cambria HS,0.55,0,0.27,0.27,0,1.09,0.82,0,2.73,42.08,0,46.99,366,12.3,No,98.91
Northern Cambria MS,0.7,0,0,0,0.7,2.45,0,0,2.45,51.4,0,51.75,286,17.48,No,98.6
Northern El Sch,2.78,0,1.85,0.62,6.48,1.85,1.54,0,2.47,36.11,4.63,48.77,324,18.21,Yes,88.27
Northern HS,1.06,0.19,1.45,1.16,2.51,0.29,0.39,0,6.29,22.15,0.48,50.58,1034,14.8,No,93.62
Northern Lebanon MS,0.55,0,0.74,1.11,8.86,1.11,3.87,0,0,39.48,2.03,50.18,542,20.3,No,88.75
Northern Lebanon SHS,1.03,0,1.91,1.32,7.34,0.29,1.47,0,0,36.42,0.73,49.05,681,21.88,No,88.4
Northern Lehigh MS,5.58,0,0.86,0.86,12.45,0.86,0.43,0.43,1.72,48.5,0.86,48.07,233,15.45,No,79.83
Northern Lehigh SHS,6.09,0.21,0.42,1.05,12.82,1.05,1.05,0,3.15,44.12,1.05,44.54,476,19.75,No,79.41
Northern MS,2.55,0.13,1.15,1.66,3.82,0.76,0.51,0.13,5.48,24.33,0.51,51.34,785,14.65,No,90.57
