SchoolName,AcademicYearId,DataElement,DisplayValue
Russell El Sch,2018,Local - Personnel,14317.17
Worrall El Sch,2018,Local - Personnel,13245.83
Aston El Sch,2018,Local - Personnel,8770.05
Coebourn El Sch,2018,Local - Personnel,8765.63
Northley MS,2018,Local - Personnel,8769.55
Parkside El Sch,2018,Local - Personnel,8754.73
Pennell El Sch,2018,Local - Personnel,8769.86
Sun Valley HS,2018,Local - Personnel,8741.88
Ithan El Sch,2018,Local - Personnel,15849.4
Radnor El Sch,2018,Local - Personnel,14760.66
Radnor MS,2018,Local - Personnel,17015.77
Radnor SHS,2018,Local - Personnel,16411.77
Wayne El Sch,2018,Local - Personnel,15801.37
Amosland El Sch,2018,Local - Personnel,21330.73
Eddystone El Sch,2018,Local - Personnel,21301.49
Edgewood El Sch,2018,Local - Personnel,21283.98
Grace Park El Sch,2018,Local - Personnel,21291.14
Lakeview El Sch,2018,Local - Personnel,21259.15
Leedom El Sch,2018,Local - Personnel,21303.7
Ridley HS,2018,Local - Personnel,12212.09
Ridley MS,2018,Local - Personnel,10159.74
Woodlyn El Sch,2018,Local - Personnel,21318.73
Glenwood El Sch,2018,Local - Personnel,12891.85
Indian Lane El Sch,2018,Local - Personnel,14874.29
Media El Sch,2018,Local - Personnel,12249.29
Penncrest HS,2018,Local - Personnel,16099.26
Rose Tree El Sch,2018,Local - Personnel,12931.47
Springton Lake MS,2018,Local - Personnel,15308.33
Academy Park HS,2018,Local - Personnel,4243.9
Darby Twp Sch,2018,Local - Personnel,4386.41
Delcroft Sch,2018,Local - Personnel,3921.17
Harris Sch,2018,Local - Personnel,3645.87
Sharon Hill Sch,2018,Local - Personnel,3554.19
Southeast Delco Kindergarten Center,2018,Local - Personnel,3261.01
Richardson MS,2018,Local - Personnel,9455.42
Sabold El Sch,2018,Local - Personnel,8145.2
Scenic Hills El Sch,2018,Local - Personnel,8566.11
Springfield HS,2018,Local - Personnel,9775.25
Aronimink El Sch,2018,Local - Personnel,8201.97
Beverly Hills MS,2018,Local - Personnel,3879.25
Bywood El Sch,2018,Local - Personnel,5965.94
Charles Kelly El Sch,2018,Local - Personnel,6810.09
Drexel Hill MS,2018,Local - Personnel,4056.56
Garrettford El Sch,2018,Local - Personnel,7505.36
Highland Park El Sch,2018,Local - Personnel,6165.52
Hillcrest El Sch,2018,Local - Personnel,6710.62
Primos El Sch,2018,Local - Personnel,6780.28
Stonehurst Hills El Sch,2018,Local - Personnel,6596.52
Upper Darby Kdg Ctr,2018,Local - Personnel,5284.11
Upper Darby SHS,2018,Local - Personnel,7309.1
Walter M Senkow El Sch,2018,Local - Personnel,6775.61
Westbrook Park El Sch,2018,Local - Personnel,6893.76
Nether Providence El Sch,2018,Local - Personnel,11353.73
Strath Haven HS,2018,Local - Personnel,13343.66
Strath Haven MS,2018,Local - Personnel,12335.01
Swarthmore-Rutledge Sch,2018,Local - Personnel,11347.32
Wallingford El Sch,2018,Local - Personnel,12560.92
Aldan El Sch,2018,Local - Personnel,5851.69
Ardmore Avenue Sch,2018,Local - Personnel,5851.69
Bell Avenue School,2018,Local - Personnel,5851.69
Colwyn El Sch,2018,Local - Personnel,5851.7
East Lansdowne El Sch,2018,Local - Personnel,5851.69
Park Lane El Sch,2018,Local - Personnel,5851.69
Penn Wood MS,2018,Local - Personnel,6381.57
W B Evans Magnet Sch,2018,Local - Personnel,5851.69
Walnut Street El Sch,2018,Local - Personnel,5858.02
Academy at Palumbo,2018,Local - Personnel,8118.1
Adaire Alexander Sch,2018,Local - Personnel,8508.78
Allen Dr Ethel Sch,2018,Local - Personnel,10613.52
Allen Ethan Sch,2018,Local - Personnel,7669.73
AMY at Martin,2018,Local - Personnel,10887.77
AMY NW,2018,Local - Personnel,9953.16
Anderson Add B Sch,2018,Local - Personnel,8834.46
Arthur Chester A Sch,2018,Local - Personnel,10292.13
Arts Academy at Benjamin Rush,2018,Local - Personnel,9072.79
Bache-Martin Sch,2018,Local - Personnel,9023.7
Baldi C C A MS,2018,Local - Personnel,8518.22
Barry Comm John Sch,2018,Local - Personnel,8854.37
Barton Clara Sch,2018,Local - Personnel,7367.11
Bartram John - Main,2018,Local - Personnel,8850.01
Bethune Mary McLeod Sch,2018,Local - Personnel,8724.34
Blaine James G Sch,2018,Local - Personnel,8288.68
Blankenburg Rudolph Sch,2018,Local - Personnel,10149.91
Bodine William W HS,2018,Local - Personnel,9358.56
Bregy F Amedee Sch,2018,Local - Personnel,10722.78
Bridesburg Sch,2018,Local - Personnel,8294.4
Brown Henry A Sch,2018,Local - Personnel,8867.26
Brown Joseph H Sch,2018,Local - Personnel,8228.66
Bryant William C Sch,2018,Local - Personnel,9557.14
Carnell Laura H Sch,2018,Local - Personnel,7023.14
Carver HS,2018,Local - Personnel,9163.77
Lewis C Cassidy Academics Plus Sch,2018,Local - Personnel,8757.92
Catharine Joseph Sch,2018,Local - Personnel,9300.33
Cayuga School,2018,Local - Personnel,8093.45
Central HS,2018,Local - Personnel,8079.24
Childs George W Sch,2018,Local - Personnel,7755.47
Clemente Roberto MS,2018,Local - Personnel,10563.14
Comegys Benjamin B Sch,2018,Local - Personnel,8390.43
Comly Watson Sch,2018,Local - Personnel,8289.51
Constitution HS,2018,Local - Personnel,8070.48
Conwell Russell MS,2018,Local - Personnel,10806.66
Cooke Jay MS,2018,Local - Personnel,10077.9
Cook-Wissahickon Sch,2018,Local - Personnel,8875.85
Cramp William Sch,2018,Local - Personnel,8624.5
Creative and Performing Arts,2018,Local - Personnel,9182.87
Crossan Kennedy C Sch,2018,Local - Personnel,8781.5
Day Anna B Sch,2018,Local - Personnel,9454.91
DeBurgos Bilingual Magnet MS,2018,Local - Personnel,7574.75
Decatur Stephen Sch,2018,Local - Personnel,8512.67
Dick William Sch,2018,Local - Personnel,8221.3
Disston Hamilton Sch,2018,Local - Personnel,7930.63
Dobbins AVT HS,2018,Local - Personnel,877.23
Dobson James Sch,2018,Local - Personnel,10343.15
Duckrey Tanner Sch,2018,Local - Personnel,8871.01
Dunbar Paul L Sch,2018,Local - Personnel,11042.77
Edison HS/Fareira Skills,2018,Local - Personnel,8548.78
Franklin S Edmonds Sch,2018,Local - Personnel,8338.72
Elkin Lewis Sch,2018,Local - Personnel,7111.29
Ellwood Sch,2018,Local - Personnel,9089.98
Emlen Eleanor C Sch,2018,Local - Personnel,8637.97
Farrell Louis H Sch,2018,Local - Personnel,7633.83
Fell D Newlin Sch,2018,Local - Personnel,8853.39
Fels Samuel HS,2018,Local - Personnel,8321.23
Feltonville Intermediate School,2018,Local - Personnel,8022.79
Feltonville Sch of Arts & Sciences,2018,Local - Personnel,9916.47
Finletter Thomas K Sch,2018,Local - Personnel,8053.16
Fitler Academics Plus,2018,Local - Personnel,10578.37
Fitzpatrick Aloysius L Sch,2018,Local - Personnel,7791.71
Forrest Edwin Sch,2018,Local - Personnel,7902.62
Fox Chase Sch,2018,Local - Personnel,7502.28
Frank Anne Sch,2018,Local - Personnel,7463.53
Frankford HS,2018,Local - Personnel,8113.16
Franklin Benjamin HS,2018,Local - Personnel,10076.77
Franklin Benjamin Sch,2018,Local - Personnel,7929.63
Franklin LC,2018,Local - Personnel,9078.78
Furness Horace HS,2018,Local - Personnel,8635.78
Juniata Park Academy,2018,Local - Personnel,7547.71
Gamp,2018,Local - Personnel,9589.23
Gideon Edward Sch,2018,Local - Personnel,12369.35
Girard Stephen Sch,2018,Local - Personnel,8687.04
Girls HS,2018,Local - Personnel,8971.49
Samuel Gompers Sch,2018,Local - Personnel,9751.04
Greenberg Joseph Sch,2018,Local - Personnel,8653.5
Greenfield Albert M Sch,2018,Local - Personnel,8687.65
Hackett Horatio B Sch,2018,Local - Personnel,8876.1
Hamilton Andrew Sch,2018,Local - Personnel,7604.96
John Hancock Demonstration Sch,2018,Local - Personnel,9258.86
Harding Warren G MS,2018,Local - Personnel,9132.28
Harrington Avery D Sch,2018,Local - Personnel,8738.52
Hartranft John F Sch,2018,Local - Personnel,8824.86
Henry Charles W Sch,2018,Local - Personnel,8472.71
Heston Edward Sch,2018,Local - Personnel,9782.58
Hill Freedman World Academy,2018,Local - Personnel,8715.92
Holme Thomas Sch,2018,Local - Personnel,8245.16
Hopkinson Francis Sch,2018,Local - Personnel,8196.98
Houston Henry E Sch,2018,Local - Personnel,9499.35
Howe Julia Ward Sch,2018,Local - Personnel,9929.67
Hunter William H Sch,2018,Local - Personnel,7349.4
Jackson Andrew Sch,2018,Local - Personnel,7943.27
Jenks Abram Sch,2018,Local - Personnel,10079.53
John Story Jenks Academy for the Arts and Sciences,2018,Local - Personnel,9620.12
Kearny Gen Philip Sch,2018,Local - Personnel,10096.18
Kelley William D Sch,2018,Local - Personnel,8622.34
Kelly John B Sch,2018,Local - Personnel,8399.89
Kensington Creative & Performing Arts HS,2018,Local - Personnel,8508.52
Kensington Health Sciences,2018,Local - Personnel,8163.56
Key Francis Scott Sch,2018,Local - Personnel,8203.5
King Martin Luther HS,2018,Local - Personnel,10272.35
Kirkbride Eliza B Sch,2018,Local - Personnel,8619.46
Lamberton Robert E Sch,2018,Local - Personnel,9386.69
Lankenau HS,2018,Local - Personnel,8852.1
Lawton Henry W Sch,2018,Local - Personnel,7285.65
Lea Henry C Sch,2018,Local - Personnel,8599.74
Lincoln HS,2018,Local - Personnel,8052.55
Lingelbach Anna L Sch,2018,Local - Personnel,9369.12
Locke Alain Sch,2018,Local - Personnel,8612.6
Loesche William H Sch,2018,Local - Personnel,7785.32
Logan James Sch,2018,Local - Personnel,8738.82
Longstreth William C Sch,2018,Local - Personnel,10164.17
Lowell James R Sch,2018,Local - Personnel,7329.86
Ludlow James R Sch,2018,Local - Personnel,12099.86
Marshall John Sch,2018,Local - Personnel,9410.56
Marshall Thurgood,2018,Local - Personnel,8518.7
Mastbaum Jules E AVTS,2018,Local - Personnel,290.95
Masterman Julia R Sec Sch,2018,Local - Personnel,9631.65
Mayfair Sch,2018,Local - Personnel,7204.96
McCall Gen George A Sch,2018,Local - Personnel,8475.3
McCloskey John F Sch,2018,Local - Personnel,10094.39
McClure Alexander K Sch,2018,Local - Personnel,6907.58
McDaniel Delaplaine Sch,2018,Local - Personnel,10136.52
McKinley William Sch,2018,Local - Personnel,8836.75
McMichael Morton Sch,2018,Local - Personnel,10875.7
Meade Gen George C Sch,2018,Local - Personnel,9390.07
Meehan Austin MS,2018,Local - Personnel,9437.36
Meredith William M Sch,2018,Local - Personnel,8457.88
Middle Years Alternative,2018,Local - Personnel,9418.49
Mifflin Thomas Sch,2018,Local - Personnel,10786.61
Mitchell El Sch,2018,Local - Personnel,10014.33
Moffet John Sch,2018,Local - Personnel,9737.07
Moore J Hampton Sch,2018,Local - Personnel,7753.32
Morris Robert Sch,2018,Local - Personnel,10667.46
Morrison Andrew J Sch,2018,Local - Personnel,8072.61
Morton Thomas G Sch,2018,Local - Personnel,7603.63
Motivation HS,2018,Local - Personnel,9520.93
Munoz-Marin Luis,2018,Local - Personnel,9209.18
Nebinger George W Sch,2018,Local - Personnel,8253.26
Northeast HS,2018,Local - Personnel,7896.98
Olney El Sch,2018,Local - Personnel,7964.06
Overbrook Edu Ctr,2018,Local - Personnel,8582.87
Overbrook Elementary School,2018,Local - Personnel,11326.41
Overbrook HS,2018,Local - Personnel,7932.5
Parkway Northwest,2018,Local - Personnel,10099.85
Parkway West,2018,Local - Personnel,10054.16
Parkway Center City Middle College,2018,Local - Personnel,9935.17
Patterson John M Sch,2018,Local - Personnel,8542.53
Paul Robeson HS for Human Services,2018,Local - Personnel,9569.51
Peirce Thomas M Sch,2018,Local - Personnel,9156.68
Penn Alexander Sch,2018,Local - Personnel,9118.17
Pennell Joseph Sch,2018,Local - Personnel,8637.18
Samuel Pennypacker Sch,2018,Local - Personnel,9852.68
Penrose Sch,2018,Local - Personnel,9746.05
Philadelphia Military Acad at Elverson,2018,Local - Personnel,10063.23
Pollock Robert B Sch,2018,Local - Personnel,7464.91
Potter-Thomas Sch,2018,Local - Personnel,8905.37
Powel Samuel Sch,2018,Local - Personnel,10329.98
Prince Hall,2018,Local - Personnel,8372.37
Randolph A. Philip AVT HS,2018,Local - Personnel,677.91
Rhawnhurst Sch,2018,Local - Personnel,7373.21
Rhoads James Sch,2018,Local - Personnel,9478.52
Richmond Sch,2018,Local - Personnel,8548.21
Rowen William Sch,2018,Local - Personnel,8302.47
Roxborough HS,2018,Local - Personnel,8801.09
Saul W B Agricultural School,2018,Local - Personnel,221.72
Sayre William L MS,2018,Local - Personnel,10489.26
School of the Future,2018,Local - Personnel,9031.13
Science Leadership Academy,2018,Local - Personnel,8846.16
Sharswood George Sch,2018,Local - Personnel,9060.96
Shawmont Sch,2018,Local - Personnel,9358.86
Sheppard Isaac Sch,2018,Local - Personnel,10950.21
Sheridan Sch,2018,Local - Personnel,7883.66
Solis-Cohen Solomon Sch,2018,Local - Personnel,7410.81
South Philadelphia HS,2018,Local - Personnel,8934.23
Southwark Sch,2018,Local - Personnel,7772.39
Spring Garden Sch,2018,Local - Personnel,9411.81
Spruance Gilbert Sch,2018,Local - Personnel,7879.63
Stanton Edwin M Sch,2018,Local - Personnel,9380.66
Stearne Allen M Sch,2018,Local - Personnel,7438.72
Steel Edward Sch,2018,Local - Personnel,8612.99
Strawberry Mansion HS,2018,Local - Personnel,15964.51
Sullivan James J Sch,2018,Local - Personnel,7114.74
Swenson Arts & Technology HS,2018,Local - Personnel,120.56
Taggart John H Sch,2018,Local - Personnel,9641.96
Taylor Bayard Sch,2018,Local - Personnel,8770.62
Wagner Gen Louis MS,2018,Local - Personnel,9868.55
Waring Laura W Sch,2018,Local - Personnel,10369.07
Washington George HS,2018,Local - Personnel,8731.44
Washington Grover Jr Sch,2018,Local - Personnel,9197.06
Washington Martha Sch,2018,Local - Personnel,8966.35
Webster Sch,2018,Local - Personnel,8312.5
Welsh John Sch,2018,Local - Personnel,10555.62
West Philadelphia HS,2018,Local - Personnel,9500.6
Widener Memorial Sch,2018,Local - Personnel,5005.33
Willard Frances E Sch,2018,Local - Personnel,7447.83
Wilson Woodrow MS,2018,Local - Personnel,8681.36
Wright Richard R Sch,2018,Local - Personnel,9203.26
Ziegler William H Sch,2018,Local - Personnel,7668.94
Aliquippa El Sch,2018,Local - Personnel,10532.41
Aliquippa JSHS,2018,Local - Personnel,13535.42
Ambridge Area HS,2018,Local - Personnel,7361.5
Ambridge Area MS,2018,Local - Personnel,5353.77
Economy El Sch,2018,Local - Personnel,6121.85
Highland El Sch,2018,Local - Personnel,7407.66
State Street El Sch,2018,Local - Personnel,5806.28
Beaver Area MS,2018,Local - Personnel,5013.92
Beaver Area SHS,2018,Local - Personnel,8532.64
College Square El Sch,2018,Local - Personnel,5975.45
Dutch Ridge El Sch,2018,Local - Personnel,6602.96
Beaver Falls Area SHS,2018,Local - Personnel,3986.39
Beaver Falls MS,2018,Local - Personnel,3295.1
Big Beaver El Sch,2018,Local - Personnel,3704.05
Central El Sch,2018,Local - Personnel,3111.86
Blackhawk HS,2018,Local - Personnel,6755.25
Blackhawk Intermediate Sch,2018,Local - Personnel,7737.52
Highland MS,2018,Local - Personnel,4364.98
Northwestern Primary Sch,2018,Local - Personnel,5547.11
Patterson Primary Sch,2018,Local - Personnel,5677.96
Central Valley MS,2018,Local - Personnel,6496.95
Central Valley HS,2018,Local - Personnel,6565.8
Center Grange Primary School,2018,Local - Personnel,6379.16
Todd Lane El Sch,2018,Local - Personnel,6398.78
Freedom Area SHS,2018,Local - Personnel,4084.43
Hopewell El Sch,2018,Local - Personnel,5530.02
Hopewell JHS,2018,Local - Personnel,8025.13
Hopewell SHS,2018,Local - Personnel,8886.04
Independence El Sch,2018,Local - Personnel,7579.29
Margaret Ross El Sch,2018,Local - Personnel,7696.78
Midland El/MS,2018,Local - Personnel,9411.07
New Brighton Area El Sch,2018,Local - Personnel,3138
New Brighton Area HS,2018,Local - Personnel,4426.57
New Brighton Area MS,2018,Local - Personnel,3900.63
Riverside HS,2018,Local - Personnel,6300.28
Rochester Area El Sch,2018,Local - Personnel,6417.27
Rochester High School,2018,Local - Personnel,6501.83
South Side El Sch,2018,Local - Personnel,6527.65
South Side HS,2018,Local - Personnel,6523.17
South Side MS,2018,Local - Personnel,6868.16
Fairview El Sch,2018,Local - Personnel,10644.87
Western Beaver Co JSHS,2018,Local - Personnel,14823.2
Apollo-Ridge Elem Sch,2018,Local - Personnel,6378.66
Apollo-Ridge HS,2018,Local - Personnel,4813.98
Apollo-Ridge MS,2018,Local - Personnel,4858.4
Dayton El Sch,2018,Local - Personnel,5592.14
Elderton El Sch,2018,Local - Personnel,5031.95
Lenape El Sch,2018,Local - Personnel,4398.93
Shannock Valley El Sch,2018,Local - Personnel,4569.3
West Hills Intermediate Sch,2018,Local - Personnel,4229.51
West Hills Primary Sch,2018,Local - Personnel,4021.2
West Shamokin JSHS,2018,Local - Personnel,6563.84
Buffalo El Sch,2018,Local - Personnel,5924.89
Freeport Area SHS,2018,Local - Personnel,7261.16
South Buffalo El Sch,2018,Local - Personnel,6984.97
David Leech El Sch,2018,Local - Personnel,12461.17
Leechburg Area HS,2018,Local - Personnel,16640.85
Blairsville El Sch,2018,Local - Personnel,0
Blairsville MS,2018,Local - Personnel,0
Blairsville SHS,2018,Local - Personnel,0
Saltsburg El Sch,2018,Local - Personnel,0
Saltsburg MS/HS,2018,Local - Personnel,0
Homer-Center El Sch,2018,Local - Personnel,4655.71
Homer-Center JSHS,2018,Local - Personnel,4637.48
Ben Franklin El Sch,2018,Local - Personnel,8971.17
East Pike El Sch,2018,Local - Personnel,9531.67
Eisenhower El Sch,2018,Local - Personnel,10073.91
Horace Mann El Sch,2018,Local - Personnel,8140.9
Indiana Area JHS,2018,Local - Personnel,8891.29
Indiana Area SHS,2018,Local - Personnel,9513.22
Marion Center Area JR/SR HS,2018,Local - Personnel,4519.04
Rayne El Sch,2018,Local - Personnel,3758.2
Penns Manor Area El Sch,2018,Local - Personnel,5586.59
Penns Manor Area JSHS,2018,Local - Personnel,4901.84
Purchase Line JSHS,2018,Local - Personnel,3638.37
Purchase Line El Sch,2018,Local - Personnel,2709.8
United El Sch,2018,Local - Personnel,3728.92
United JSHS,2018,Local - Personnel,4447.37
Blue Mountain El East Sch,2018,Local - Personnel,12110.46
Blue Mountain El Cressona Sch,2018,Local - Personnel,11970.35
Blue Mountain HS,2018,Local - Personnel,10755.43
Blue Mountain MS,2018,Local - Personnel,10869.76
Blue Mountain El West Sch,2018,Local - Personnel,10400.18
Mahanoy Area El Sch,2018,Local - Personnel,3523.72
Early Childhood Edu Ctr,2018,Local - Personnel,6824.25
Minersville Area El Ctr,2018,Local - Personnel,8336.27
Minersville Area JSHS,2018,Local - Personnel,9006.07
North Schuylkill Elem Sch,2018,Local - Personnel,3964.51
North Schuylkill JSHS,2018,Local - Personnel,4387.06
Pine Grove Area HS,2018,Local - Personnel,1907.07
Pine Grove Area MS,2018,Local - Personnel,1863.34
Pine Grove El Sch,2018,Local - Personnel,1991.32
Clarke El Ctr,2018,Local - Personnel,11117.18
Lengel MS,2018,Local - Personnel,11117.87
Pottsville Area HS,2018,Local - Personnel,11119.04
Saint Clair Area El/MS,2018,Local - Personnel,9.75
Shenandoah Valley El Sch,2018,Local - Personnel,2664.62
Shenandoah Valley JSHS,2018,Local - Personnel,3030.97
Schuylkill Haven El Ctr,2018,Local - Personnel,4965.07
Schuylkill Haven MS,2018,Local - Personnel,5200.75
Schuylkill Haven SHS,2018,Local - Personnel,5295.39
Tamaqua Area MS,2018,Local - Personnel,5749.98
Tamaqua Area SHS,2018,Local - Personnel,5946.52
Tamaqua El Sch,2018,Local - Personnel,4928.82
West Penn Twp El Sch,2018,Local - Personnel,4768.07
Hegins-Hubley El Sch,2018,Local - Personnel,3575.05
Mahantongo El Sch,2018,Local - Personnel,2891.75
Tri-Valley JSHS,2018,Local - Personnel,4415.78
Williams Valley El Sch,2018,Local - Personnel,9990.7
Williams Valley JSHS,2018,Local - Personnel,10974.32
First Philadelphia Preparatory Charter School,2018,Local - Personnel,3.67
Sugar Valley Rural CS,2018,Local - Personnel,11534.44
City CHS,2018,Local - Personnel,13227.67
The New Academy CS,2018,Local - Personnel,0
Manchester Academic CS,2018,Local - Personnel,12135.73
Urban Pathways 6-12 CS,2018,Local - Personnel,12532.92
Propel CS-Homestead,2018,Local - Personnel,15257.86
Propel CS-McKeesport,2018,Local - Personnel,8285.13
Propel CS-Montour,2018,Local - Personnel,9532.16
Propel CS-East,2018,Local - Personnel,8742.07
Urban Academy of Greater Pittsburgh CS,2018,Local - Personnel,11609.98
Spectrum CS,2018,Local - Personnel,21508.58
Keystone Education Center CS,2018,Local - Personnel,15775.87
Antonia Pantoja Community Charter School,2018,Local - Personnel,4099.42
Perseus House CS of Excellence,2018,Local - Personnel,0
Montessori Regional CS,2018,Local - Personnel,7786.72
Robert Benjamin Wiley Community CS,2018,Local - Personnel,7698.86
Tidioute Community CS,2018,Local - Personnel,11322.41
Dr Robert Ketterer CS Inc,2018,Local - Personnel,60.29
Central PA Digital Lrng Foundation CS,2018,Local - Personnel,8137.21
Southwest Leadership Academy CS,2018,Local - Personnel,4201.78
Young Scholars of Central PA CS,2018,Local - Personnel,0
Centre Learning Community CS,2018,Local - Personnel,13667.1
Nittany Valley CS,2018,Local - Personnel,10929.97
New Day Charter School,2018,Local - Personnel,0
Crispus Attucks CS,2018,Local - Personnel,0
Lincoln CS,2018,Local - Personnel,10012.68
La Academia Partnership Charter School,2018,Local - Personnel,0
Sankofa Freedom Academy Charter School,2018,Local - Personnel,5762.73
Infinity CS,2018,Local - Personnel,6611.11
Commonwealth Charter Academy CS,2018,Local - Personnel,5408.4
Pennsylvania Distance Learning CS,2018,Local - Personnel,8224.4
Sylvan Heights Science CS,2018,Local - Personnel,9458.31
Susq-Cyber CS,2018,Local - Personnel,0
Bear Creek Community CS,2018,Local - Personnel,9172.5
Fell CS,2018,Local - Personnel,7300.68
Evergreen Community CS,2018,Local - Personnel,13549.99
Lehigh Valley Academy Regional CS,2018,Local - Personnel,8213.83
Lehigh Valley Charter High School for the Arts,2018,Local - Personnel,10683.23
Roberto Clemente CS,2018,Local - Personnel,7304.33
Center for Student Lrng CS Pennsbury,2018,Local - Personnel,12482.13
School Lane CS,2018,Local - Personnel,9504.12
Bucks County Montessori CS,2018,Local - Personnel,9470.18
Pennsylvania Virtual CS,2018,Local - Personnel,8662.22
Souderton CS Collaborative,2018,Local - Personnel,13053.14
21st Century Cyber CS,2018,Local - Personnel,0
Avon Grove CS,2018,Local - Personnel,8730.99
Pennsylvania Leadership CS,2018,Local - Personnel,7405.51
Chester Co Family Academy CS,2018,Local - Personnel,11224.4
Collegium CS,2018,Local - Personnel,0
Renaissance Academy CS,2018,Local - Personnel,11919.63
Achievement House CS,2018,Local - Personnel,8075.65
Widener Partnership CS,2018,Local - Personnel,9901.85
Chester Community CS,2018,Local - Personnel,5450.06
Russell Byers CS,2018,Local - Personnel,4075.71
Mastery CHS - Lenfest Campus,2018,Local - Personnel,6137.42
People for People CS,2018,Local - Personnel,8759.32
Green Woods CS,2018,Local - Personnel,5446.76
West Phila. Achievement CES,2018,Local - Personnel,6249.07
Wissahickon CS,2018,Local - Personnel,5440.92
Richard Allen Preparatory CS,2018,Local - Personnel,5007.58
Philadelphia Electrical & Tech CHS,2018,Local - Personnel,11636.76
Belmont Charter School,2018,Local - Personnel,9499.11
Discovery Charter School,2018,Local - Personnel,4354.65
KIPP Philadelphia Charter School,2018,Local - Personnel,5077.42
Maritime Academy CS,2018,Local - Personnel,0
Ad Prima CS,2018,Local - Personnel,4684.64
Philadelphia Montessori CS,2018,Local - Personnel,8168.8
Northwood Academy CS,2018,Local - Personnel,7857.5
Folk Arts-Cultural Treasures CS,2018,Local - Personnel,5451.07
Mastery CS -Shoemaker Campus,2018,Local - Personnel,6128.4
Mastery CS - Thomas Campus,2018,Local - Personnel,5235.87
Community Academy of Philadelphia CS,2018,Local - Personnel,9753.73
Harambee Institute of Science and Technology CS,2018,Local - Personnel,4015.34
Youth Build Phila CS,2018,Local - Personnel,0
Preparatory CS of Mathematics Science Tech and Careers,2018,Local - Personnel,7672.2
Imhotep Institute CHS,2018,Local - Personnel,4174.01
Alliance for Progress CS,2018,Local - Personnel,7796.09
Multicultural Academy CS,2018,Local - Personnel,7913.27
West Oak Lane CS,2018,Local - Personnel,6229.34
Inquiry Charter School,2018,Local - Personnel,8841.05
Eugenio Maria DE Hostos CS,2018,Local - Personnel,3520.97
Laboratory CS,2018,Local - Personnel,6099.43
MAST Community Charter School,2018,Local - Personnel,6895.04
Christopher Columbus CS,2018,Local - Personnel,0
Charter High School for Architecture and Design,2018,Local - Personnel,6799.5
Universal Institute CS,2018,Local - Personnel,0
Math Civics and Sciences CS,2018,Local - Personnel,7525.67
Young Scholars CS,2018,Local - Personnel,6991.93
Freire CS,2018,Local - Personnel,8102.52
Philadelphia Academy CS,2018,Local - Personnel,9805.66
Mastery CS - Hardy Williams,2018,Local - Personnel,4827.62
Global Leadership Academy CS,2018,Local - Personnel,7419.35
Philadelphia Performing Arts CS,2018,Local - Personnel,6285.15
New Foundations CS,2018,Local - Personnel,0
Esperanza Academy Charter School,2018,Local - Personnel,8109.52
Mariana Bracetti Academy CS,2018,Local - Personnel,8331.18
Independence CS,2018,Local - Personnel,7681.21
Lincoln Park Performing Arts CS,2018,Local - Personnel,5731.02
Pennsylvania Cyber CS,2018,Local - Personnel,6241.32
Mastery CS-Pickett Campus,2018,Local - Personnel,5946.97
Pan American Academy CS,2018,Local - Personnel,8044.68
Keystone Academy Charter School,2018,Local - Personnel,6043.36
Boys Latin of Philadelphia CS,2018,Local - Personnel,9586.37
Tacony Academy Charter School,2018,Local - Personnel,18.46
Environmental Charter School at Frick Park,2018,Local - Personnel,11499.24
ASPIRA Bilingual Cyber Charter School,2018,Local - Personnel,2864.41
Gettysburg Montessori Charter School,2018,Local - Personnel,7360.1
John B. Stetson Charter School,2018,Local - Personnel,4098.19
KIPP West Philadelphia Preparatory Charter School,2018,Local - Personnel,5581.23
Lehigh Valley Dual Language Charter School,2018,Local - Personnel,9114.91
Lincoln Leadership Academy Charter School,2018,Local - Personnel,8106.78
Mastery CS-Harrity Campus,2018,Local - Personnel,6044.6
Mastery CS - Mann Campus,2018,Local - Personnel,5605.16
Mastery CS-Smedley Campus,2018,Local - Personnel,6294.31
Propel CS-Braddock Hills,2018,Local - Personnel,9212.45
Seven Generations Charter School,2018,Local - Personnel,9440.2
Universal Bluford Charter School,2018,Local - Personnel,4515.19
Universal Daroff Charter School,2018,Local - Personnel,0
Vida Charter School,2018,Local - Personnel,9680.91
Frederick Douglass Mastery Charter School,2018,Local - Personnel,5549.66
I-LEAD Charter School,2018,Local - Personnel,8313.19
Young Scholars of Western Pennsylvania CS,2018,Local - Personnel,11727.58
Penn Hills Charter School of Entrepreneurship,2018,Local - Personnel,11184.74
Propel CS-Northside,2018,Local - Personnel,7745.41
Urban Pathways K-5 College Charter School,2018,Local - Personnel,10218.85
Erie Rise Leadership Academy Charter School,2018,Local - Personnel,8493.57
HOPE for Hyndman CS,2018,Local - Personnel,8042.94
Stone Valley Community CS,2018,Local - Personnel,7376.15
Mastery CS-Clymer Elementary,2018,Local - Personnel,5441.6
Universal Vare Charter School,2018,Local - Personnel,4209.43
Olney Charter High School,2018,Local - Personnel,3344
Mastery CS-Gratz Campus,2018,Local - Personnel,6474.33
Universal Audenried Charter School,2018,Local - Personnel,0
Gillingham Charter School,2018,Local - Personnel,11199.01
York Academy Regional Charter School,2018,Local - Personnel,8552.73
Ringgold El Sch South,2018,Local - Personnel,5295.76
Academy at Westinghouse,2018,Local - Personnel,9138.75
Pittsburgh Faison K-5,2018,Local - Personnel,9117.74
