DistrictName,SchoolName,Schl,AcademicYearId,AUN,DataElement,DisplayValue
Greater Latrobe SD,Latrobe El Sch,4386,2021,107653102,State - Non-Personnel,2776.47
Greater Latrobe SD,Mountain View El Sch,4380,2021,107653102,State - Non-Personnel,2338.07
Greater Nanticoke Area SD,GNA El Ctr,7768,2021,118402603,State - Non-Personnel,653550.56
Greater Nanticoke Area SD,Greater Nanticoke Area Ed Ctr,8430,2021,118402603,State - Non-Personnel,687889.37
Greater Nanticoke Area SD,Greater Nanticoke Area SHS,5242,2021,118402603,State - Non-Personnel,1584628.31
Greater Nanticoke Area SD,Kennedy Early Childhood Center,8429,2021,118402603,State - Non-Personnel,742212.86
Greencastle-Antrim SD,Greencastle-Antrim El Sch,2202,2021,112283003,State - Non-Personnel,18677.7
Greencastle-Antrim SD,Greencastle-Antrim MS,5117,2021,112283003,State - Non-Personnel,20375.68
Greencastle-Antrim SD,Greencastle-Antrim Primary Sch,7427,2021,112283003,State - Non-Personnel,16997.93
Greencastle-Antrim SD,Greencastle-Antrim SHS,2206,2021,112283003,State - Non-Personnel,52062.88
Greensburg Salem SD,Amos K Hutchinson El Sch,7329,2021,107653203,State - Non-Personnel,931093.9
Greensburg Salem SD,Greensburg-Salem HS,4373,2021,107653203,State - Non-Personnel,1329943.53
Greensburg Salem SD,Greensburg-Salem MS,4372,2021,107653203,State - Non-Personnel,964180.15
Greensburg Salem SD,Metzgar El Sch,5166,2021,107653203,State - Non-Personnel,544894.65
Greensburg Salem SD,Nicely El Sch,5165,2021,107653203,State - Non-Personnel,523164.51
Greenville Area SD,Greenville El Sch,8428,2021,104432803,State - Non-Personnel,848824.22
Greenville Area SD,Greenville JSHS,3137,2021,104432803,State - Non-Personnel,893039.01
Greenwood SD,Greenwood El Sch,7062,2021,115503004,State - Non-Personnel,433850
Greenwood SD,Greenwood HS,6341,2021,115503004,State - Non-Personnel,290130
Greenwood SD,Greenwood MS,7468,2021,115503004,State - Non-Personnel,243952
Grove City Area SD,Grove City Area HS,3145,2021,104432903,State - Non-Personnel,748.66
Grove City Area SD,Grove City Area MS,8202,2021,104432903,State - Non-Personnel,517.9
Grove City Area SD,Hillview El Sch,6844,2021,104432903,State - Non-Personnel,1017.71
Halifax Area SD,Halifax Area El Sch,5038,2021,115222504,State - Non-Personnel,4515
Halifax Area SD,Halifax Area HS,6330,2021,115222504,State - Non-Personnel,1
Halifax Area SD,Halifax Area MS,6331,2021,115222504,State - Non-Personnel,1
Hamburg Area SD,Hamburg Area HS,808,2021,114063503,State - Non-Personnel,589173.1
Hamburg Area SD,Hamburg Area Middle School,7447,2021,114063503,State - Non-Personnel,536864.51
Hamburg Area SD,Perry El Sch,809,2021,114063503,State - Non-Personnel,325319.58
Hamburg Area SD,Tilden El Center,7992,2021,114063503,State - Non-Personnel,481852.94
Hampton Township SD,Central El Sch,175,2021,103024603,State - Non-Personnel,380.95
Hampton Township SD,Hampton HS,5190,2021,103024603,State - Non-Personnel,605.65
Hampton Township SD,Hampton MS,179,2021,103024603,State - Non-Personnel,481.8
Hampton Township SD,Poff El Sch,178,2021,103024603,State - Non-Personnel,376.82
Hampton Township SD,Wyland El Sch,176,2021,103024603,State - Non-Personnel,405.37
Hanover Area SD,Hanover Area JSHS,2891,2021,118403003,State - Non-Personnel,948079.71
Hanover Area SD,Hanover Area Memorial El Sch,7007,2021,118403003,State - Non-Personnel,310167.02
Hanover Area SD,Hanover Green El Sch,8199,2021,118403003,State - Non-Personnel,243823.79
Hanover Area SD,Lee Park El Sch,2888,2021,118403003,State - Non-Personnel,284329.85
Hanover Area SD,Lyndwood El Sch,8479,2021,118403003,State - Non-Personnel,174987.23
Hanover Public SD,Clearview El Sch,4565,2021,112672803,State - Non-Personnel,98991
Hanover Public SD,Hanover MS,4570,2021,112672803,State - Non-Personnel,254823
Hanover Public SD,Hanover SHS,4571,2021,112672803,State - Non-Personnel,345812
Hanover Public SD,Hanover Street El Sch,4566,2021,112672803,State - Non-Personnel,122155
Hanover Public SD,Washington El Sch,4568,2021,112672803,State - Non-Personnel,94761
Harambee Institute of Science and Technology CS,Harambee Institute of Science and Technology CS,7511,2021,126512850,State - Non-Personnel,218726
Harbor Creek SD,Clark El Sch,2047,2021,105254353,State - Non-Personnel,200660.05
Harbor Creek SD,Harbor Creek Junior HS,2048,2021,105254353,State - Non-Personnel,47231.01
Harbor Creek SD,Harbor Creek Senior HS,7948,2021,105254353,State - Non-Personnel,851440.91
Harbor Creek SD,Klein El Sch,2046,2021,105254353,State - Non-Personnel,219025.81
Harbor Creek SD,Rolling Ridge El Sch,5227,2021,105254353,State - Non-Personnel,293874.69
Harmony Area SD,Harmony Area El Sch,7195,2021,110173504,State - Non-Personnel,16362
Harmony Area SD,Harmony Area JSHS,8316,2021,110173504,State - Non-Personnel,12417
Harrisburg City SD,Benjamin Franklin Sch,8268,2021,115222752,State - Non-Personnel,4278161
Harrisburg City SD,Camp Curtin Academy,8264,2021,115222752,State - Non-Personnel,3838293
Harrisburg City SD,Cougar Academy,8376,2021,115222752,State - Non-Personnel,1121190
Harrisburg City SD,Downey Sch,8265,2021,115222752,State - Non-Personnel,2115890
Harrisburg City SD,Foose Sch,1766,2021,115222752,State - Non-Personnel,2808589
Harrisburg City SD,Harrisburg HS,6333,2021,115222752,State - Non-Personnel,5237048
Harrisburg City SD,Harrisburg HS - SciTech Cmp,7902,2021,115222752,State - Non-Personnel,1884421
Harrisburg City SD,Marshall Academy,8266,2021,115222752,State - Non-Personnel,761417
Harrisburg City SD,Marshall Math Science Academy,7901,2021,115222752,State - Non-Personnel,1842945
Harrisburg City SD,Melrose Sch,8267,2021,115222752,State - Non-Personnel,3154467
Harrisburg City SD,Rowland Academy,7623,2021,115222752,State - Non-Personnel,3952891
Harrisburg City SD,Scott Sch,7667,2021,115222752,State - Non-Personnel,2853543
Hatboro-Horsham SD,Blair Mill El Sch,5079,2021,123463603,State - Non-Personnel,277298
Hatboro-Horsham SD,Crooked Billet El Sch,8483,2021,123463603,State - Non-Personnel,325470
Hatboro-Horsham SD,Hallowell El Sch,3271,2021,123463603,State - Non-Personnel,321888
Hatboro-Horsham SD,Hatboro-Horsham SHS,3272,2021,123463603,State - Non-Personnel,1076792
Hatboro-Horsham SD,Keith Valley MS,6639,2021,123463603,State - Non-Personnel,774309
Hatboro-Horsham SD,Simmons El Sch,3270,2021,123463603,State - Non-Personnel,448547
Haverford Township SD,Chatham Park El Sch,1871,2021,125234502,State - Non-Personnel,136774
Haverford Township SD,Chestnutwold El Sch,1876,2021,125234502,State - Non-Personnel,136560
Haverford Township SD,Coopertown El Sch,1877,2021,125234502,State - Non-Personnel,108228
Haverford Township SD,Haverford MS,1878,2021,125234502,State - Non-Personnel,353479
Haverford Township SD,Haverford SHS,1879,2021,125234502,State - Non-Personnel,438480
Haverford Township SD,Lynnewood El Sch,1874,2021,125234502,State - Non-Personnel,130610
Haverford Township SD,Manoa El Sch,1875,2021,125234502,State - Non-Personnel,153760
Hazleton Area SD,Arthur Street El Sch,7937,2021,118403302,State - Non-Personnel,176683.74
Hazleton Area SD,Drums El/MS,7661,2021,118403302,State - Non-Personnel,224326.69
Hazleton Area SD,Freeland El/MS,6718,2021,118403302,State - Non-Personnel,276509.98
Hazleton Area SD,Hazle Township Early Learning Center,8333,2021,118403302,State - Non-Personnel,296810.01
Hazleton Area SD,Hazleton Area HS,7348,2021,118403302,State - Non-Personnel,923591.92
Hazleton Area SD,Hazleton El/MS,7936,2021,118403302,State - Non-Personnel,267868.02
Hazleton Area SD,Heights Terrace El/MS,6930,2021,118403302,State - Non-Personnel,326435.96
Hazleton Area SD,Maple Manor El/MS,8334,2021,118403302,State - Non-Personnel,314852.05
Hazleton Area SD,McAdoo-Kelayres El/MS,8245,2021,118403302,State - Non-Personnel,276070.98
Hazleton Area SD,Valley El/MS,7340,2021,118403302,State - Non-Personnel,465177.99
Hazleton Area SD,West Hazleton El/MS,7569,2021,118403302,State - Non-Personnel,267345.88
Hempfield Area SD,Fort Allen El Sch,4389,2021,107653802,State - Non-Personnel,446743.78
Hempfield Area SD,Hempfield Area SHS,4404,2021,107653802,State - Non-Personnel,1601668.26
Hempfield Area SD,Maxwell El Sch,4394,2021,107653802,State - Non-Personnel,374848.44
Hempfield Area SD,Stanwood El Sch,5359,2021,107653802,State - Non-Personnel,484231.03
Hempfield Area SD,Wendover MS,7269,2021,107653802,State - Non-Personnel,434429.85
Hempfield Area SD,West Hempfield El Sch,4399,2021,107653802,State - Non-Personnel,435247.28
Hempfield Area SD,West Hempfield MS,7270,2021,107653802,State - Non-Personnel,402341.81
Hempfield Area SD,West Point El Sch,4400,2021,107653802,State - Non-Personnel,363949.05
Hempfield SD,Centerville El Sch,5236,2021,113363103,State - Non-Personnel,295427.29
Hempfield SD,Centerville MS,5055,2021,113363103,State - Non-Personnel,389922.66
Hempfield SD,East Petersburg El Sch,2574,2021,113363103,State - Non-Personnel,269468.8
Hempfield SD,Farmdale El Sch,2577,2021,113363103,State - Non-Personnel,302962.87
Hempfield SD,Hempfield SHS,2578,2021,113363103,State - Non-Personnel,1428848.6
Hempfield SD,Landisville Intrmd Ctr,6294,2021,113363103,State - Non-Personnel,282746.81
Hempfield SD,Landisville MS,7421,2021,113363103,State - Non-Personnel,331576.86
Hempfield SD,Landisville Pri Ctr,7442,2021,113363103,State - Non-Personnel,338294.43
Hempfield SD,Mountville El Sch,2576,2021,113363103,State - Non-Personnel,330798.79
Hempfield SD,Rohrerstown El Sch,2575,2021,113363103,State - Non-Personnel,280771.04
Hermitage SD,Artman El Sch,3146,2021,104433303,State - Non-Personnel,400121.88
Hermitage SD,Delahunty MS,8069,2021,104433303,State - Non-Personnel,229824.53
Hermitage SD,Hickory HS,3150,2021,104433303,State - Non-Personnel,713284.16
Hermitage SD,Karen A. Ionta El Sch,3147,2021,104433303,State - Non-Personnel,206935.44
Highlands SD,Highlands Early Childhood Center,182,2021,103024753,State - Non-Personnel,390589
Highlands SD,Highlands El Sch,191,2021,103024753,State - Non-Personnel,1074969
Highlands SD,Highlands MS,7202,2021,103024753,State - Non-Personnel,1144596
Highlands SD,Highlands SHS,5153,2021,103024753,State - Non-Personnel,1202335
Hollidaysburg Area SD,Charles W Longer El Sch,7097,2021,108073503,State - Non-Personnel,270398.88
Hollidaysburg Area SD,Foot of Ten El Sch,7381,2021,108073503,State - Non-Personnel,350057.98
Hollidaysburg Area SD,Frankstown El Sch,6195,2021,108073503,State - Non-Personnel,389371.9
Hollidaysburg Area SD,Hollidaysburg Area JHS,927,2021,108073503,State - Non-Personnel,543811.94
Hollidaysburg Area SD,Hollidaysburg Area SHS,5207,2021,108073503,State - Non-Personnel,630482.51
Homer-Center SD,Homer-Center El Sch,6797,2021,128323303,State - Non-Personnel,572521.68
Homer-Center SD,Homer-Center JSHS,2331,2021,128323303,State - Non-Personnel,680352.85
Hopewell Area SD,Hopewell El Sch,672,2021,127044103,State - Non-Personnel,0
Hopewell Area SD,Hopewell JHS,674,2021,127044103,State - Non-Personnel,28564.39
Hopewell Area SD,Hopewell SHS,675,2021,127044103,State - Non-Personnel,28564.39
Hopewell Area SD,Independence El Sch,671,2021,127044103,State - Non-Personnel,0
Hopewell Area SD,Margaret Ross El Sch,7280,2021,127044103,State - Non-Personnel,0
Huntingdon Area SD,Huntingdon Area MS,5333,2021,111312503,State - Non-Personnel,1405347.35
Huntingdon Area SD,Huntingdon Area SHS,2305,2021,111312503,State - Non-Personnel,1878243.5
Huntingdon Area SD,Southside El Sch,7525,2021,111312503,State - Non-Personnel,584911.29
Huntingdon Area SD,Standing Stone El Sch,7620,2021,111312503,State - Non-Personnel,748254.83
Indiana Area SD,Ben Franklin El Sch,2314,2021,128323703,State - Non-Personnel,293073.85
Indiana Area SD,East Pike El Sch,4964,2021,128323703,State - Non-Personnel,319167.09
Indiana Area SD,Eisenhower El Sch,2321,2021,128323703,State - Non-Personnel,153892.6
Indiana Area SD,Horace Mann El Sch,2322,2021,128323703,State - Non-Personnel,151693.01
Indiana Area SD,Indiana Area JHS,2324,2021,128323703,State - Non-Personnel,545351.52
Indiana Area SD,Indiana Area SHS,2325,2021,128323703,State - Non-Personnel,808718.53
Interboro SD,Glenolden Sch,1881,2021,125235103,State - Non-Personnel,419562.77
Interboro SD,Interboro SHS,1885,2021,125235103,State - Non-Personnel,684968
Interboro SD,Kindergarten Academy,7643,2021,125235103,State - Non-Personnel,157563.07
Interboro SD,Norwood Sch,1883,2021,125235103,State - Non-Personnel,382555.88
Interboro SD,Prospect Park Sch,6508,2021,125235103,State - Non-Personnel,390729.18
Interboro SD,Tinicum Sch,4847,2021,125235103,State - Non-Personnel,234982.39
Iroquois SD,Iroquois El Sch,2052,2021,105256553,State - Non-Personnel,913765.76
Iroquois SD,Iroquois JSHS,4817,2021,105256553,State - Non-Personnel,1593164.54
Jamestown Area SD,Jamestown Area El Sch,6127,2021,104433604,State - Non-Personnel,593239.27
Jamestown Area SD,Jamestown Area JSHS,6126,2021,104433604,State - Non-Personnel,247409.11
Jeannette City SD,Jeannette HS,8421,2021,107654103,State - Non-Personnel,12948.79
Jeannette City SD,Jeannette McKee El Sch,8024,2021,107654103,State - Non-Personnel,13529.35
Jefferson-Morgan SD,Jefferson-Morgan El Sch,7029,2021,101303503,State - Non-Personnel,811829.62
Jefferson-Morgan SD,Jefferson-Morgan MS/HS,2280,2021,101303503,State - Non-Personnel,583833.32
Jenkintown SD,Jenkintown El Sch,3276,2021,123463803,State - Non-Personnel,0
Jenkintown SD,Jenkintown Middle/High School,8049,2021,123463803,State - Non-Personnel,657.87
Jersey Shore Area SD,Avis El Sch,3031,2021,117414003,State - Non-Personnel,185308.33
Jersey Shore Area SD,Jersey Shore Area El Sch,5243,2021,117414003,State - Non-Personnel,489621.78
Jersey Shore Area SD,Jersey Shore Area MS,3033,2021,117414003,State - Non-Personnel,685306.41
Jersey Shore Area SD,Jersey Shore Area SHS,3034,2021,117414003,State - Non-Personnel,1335429.17
Jersey Shore Area SD,Salladasburg El Sch,5060,2021,117414003,State - Non-Personnel,188527.69
Jim Thorpe Area SD,Jim Thorpe Area HS,1307,2021,121135003,State - Non-Personnel,483325
Jim Thorpe Area SD,L B Morris El Sch,6965,2021,121135003,State - Non-Personnel,96012
Jim Thorpe Area SD,Penn-Kidder Campus,7785,2021,121135003,State - Non-Personnel,130540
Johnsonburg Area SD,Johnsonburg Area El Sch,5326,2021,109243503,State - Non-Personnel,761113
Johnsonburg Area SD,Johnsonburg Area HS,6218,2021,109243503,State - Non-Personnel,844611
Juniata County SD,East Juniata El Sch,8452,2021,111343603,State - Non-Personnel,0
Juniata County SD,East Juniata JSHS,2394,2021,111343603,State - Non-Personnel,1600
Juniata County SD,Juniata El Sch,8451,2021,111343603,State - Non-Personnel,0
Juniata County SD,Juniata SHS,6255,2021,111343603,State - Non-Personnel,0
Juniata County SD,Tuscarora MS,7220,2021,111343603,State - Non-Personnel,0
Juniata Valley SD,Juniata Valley El Sch,5230,2021,111312804,State - Non-Personnel,504078.84
Juniata Valley SD,Juniata Valley JSHS,2308,2021,111312804,State - Non-Personnel,627292.21
Kane Area SD,Kane Area El Sch,5244,2021,109422303,State - Non-Personnel,12208.01
Kane Area SD,Kane Area HS,5245,2021,109422303,State - Non-Personnel,37946.82
Kane Area SD,Kane Area MS,3100,2021,109422303,State - Non-Personnel,4933.94
Karns City Area SD,Chicora El Sch,1153,2021,104103603,State - Non-Personnel,951777.99
Karns City Area SD,Karns City HS,1154,2021,104103603,State - Non-Personnel,1722434.83
Karns City Area SD,Sugarcreek El Sch,7396,2021,104103603,State - Non-Personnel,470598.63
Kennett Consolidated SD,Bancroft El Sch,8172,2021,124154003,State - Non-Personnel,307657.18
Kennett Consolidated SD,Greenwood El Sch,1401,2021,124154003,State - Non-Personnel,315825.78
Kennett Consolidated SD,Kennett High School,6482,2021,124154003,State - Non-Personnel,871566.23
Kennett Consolidated SD,Kennett MS,6834,2021,124154003,State - Non-Personnel,523697.71
Kennett Consolidated SD,Mary D Lang Kdg Ctr,8171,2021,124154003,State - Non-Personnel,240982.36
Kennett Consolidated SD,New Garden Elementary School,1400,2021,124154003,State - Non-Personnel,343474.7
Keystone Central SD,Bucktail Area MS,7795,2021,110183602,State - Non-Personnel,141224.61
Keystone Central SD,Bucktail HS,6241,2021,110183602,State - Non-Personnel,230331.39
Keystone Central SD,Central Mountain HS,7589,2021,110183602,State - Non-Personnel,1689855.41
Keystone Central SD,Central Mountain MS,7590,2021,110183602,State - Non-Personnel,1397459.92
Keystone Central SD,Liberty-Curtin El Sch,4917,2021,110183602,State - Non-Personnel,241855.76
Keystone Central SD,Mill Hall El Sch,1570,2021,110183602,State - Non-Personnel,436260.51
Keystone Central SD,Renovo El Sch,6242,2021,110183602,State - Non-Personnel,234249.28
Keystone Central SD,Robb El Sch,6245,2021,110183602,State - Non-Personnel,613568.32
Keystone Central SD,Woodward El Sch,1588,2021,110183602,State - Non-Personnel,281802.35
Keystone Oaks SD,Dormont El Sch,7461,2021,103025002,State - Non-Personnel,235833
Keystone Oaks SD,Fred L Aiken El Sch,203,2021,103025002,State - Non-Personnel,149029
Keystone Oaks SD,Keystone Oaks HS,5112,2021,103025002,State - Non-Personnel,406426
Keystone Oaks SD,Keystone Oaks MS,7462,2021,103025002,State - Non-Personnel,304135
Keystone Oaks SD,Myrtle Ave Sch,204,2021,103025002,State - Non-Personnel,194750
Keystone SD,Keystone El Sch,6694,2021,106166503,State - Non-Personnel,817904.84
Keystone SD,Keystone JSHS,1486,2021,106166503,State - Non-Personnel,846915.52
Kiski Area SD,Kiski Area East Primary Sch,7191,2021,107654403,State - Non-Personnel,496430.53
Kiski Area SD,Kiski Area HS,4431,2021,107654403,State - Non-Personnel,1450404.74
Kiski Area SD,Kiski Area IHS,7189,2021,107654403,State - Non-Personnel,579706.5
Kiski Area SD,Kiski Area North Primary Sch,7190,2021,107654403,State - Non-Personnel,599185.55
Kiski Area SD,Kiski Area South Primary Sch,4516,2021,107654403,State - Non-Personnel,379913.36
Kiski Area SD,Kiski Area Upper El Sch,8277,2021,107654403,State - Non-Personnel,644230.23
Kutztown Area SD,Greenwich-Lenhartsville El Sch,810,2021,114064003,State - Non-Personnel,0
Kutztown Area SD,Kutztown Area MS,6315,2021,114064003,State - Non-Personnel,0
Kutztown Area SD,Kutztown Area SHS,816,2021,114064003,State - Non-Personnel,1086.29
Kutztown Area SD,Kutztown El Sch,6316,2021,114064003,State - Non-Personnel,0
Lackawanna Trail SD,Lackawanna Trail El Ctr,4524,2021,119665003,State - Non-Personnel,674085.46
Lackawanna Trail SD,Lackawanna Trail JSHS,4528,2021,119665003,State - Non-Personnel,814724.96
Lake-Lehman SD,Lake-Lehman JSHS,2924,2021,118403903,State - Non-Personnel,1082788.03
Lake-Lehman SD,Lake-Noxen El Sch,7060,2021,118403903,State - Non-Personnel,293836.95
Lake-Lehman SD,Lehman-Jackson El Sch,2922,2021,118403903,State - Non-Personnel,431561.24
Lake-Lehman SD,Ross El Sch,2920,2021,118403903,State - Non-Personnel,207303.46
Lakeland SD,Lakeland El Sch - Mayfield Campus,7146,2021,119354603,State - Non-Personnel,381469.17
Lakeland SD,Lakeland El Sch - Scott Campus,6403,2021,119354603,State - Non-Personnel,617570.25
Lakeland SD,Lakeland JSHS,6404,2021,119354603,State - Non-Personnel,1053959.85
Lakeview SD,Lakeview Middle-HS,8481,2021,104433903,State - Non-Personnel,1013970.02
Lakeview SD,Oakview El Sch,3154,2021,104433903,State - Non-Personnel,959873.7
Lampeter-Strasburg SD,Hans Herr El Sch,2606,2021,113363603,State - Non-Personnel,305618.91
Lampeter-Strasburg SD,Lampeter El Sch,7939,2021,113363603,State - Non-Personnel,270862.68
Lampeter-Strasburg SD,Lampeter-Strasburg SHS,2607,2021,113363603,State - Non-Personnel,427826.12
Lampeter-Strasburg SD,Martin Meylin MS,6297,2021,113363603,State - Non-Personnel,294594.65
Lancaster SD,Burrowes El Sch,2598,2021,113364002,State - Non-Personnel,609048
Lancaster SD,Carter and MacRae El Sch,7182,2021,113364002,State - Non-Personnel,933412
Lancaster SD,Elizabeth R Martin El Sch,2599,2021,113364002,State - Non-Personnel,1301086
Lancaster SD,Fulton El Sch,2581,2021,113364002,State - Non-Personnel,752167
Lancaster SD,George Washington El Sch,2589,2021,113364002,State - Non-Personnel,1061573
Lancaster SD,Hamilton El Sch,2592,2021,113364002,State - Non-Personnel,840018
Lancaster SD,Hand MS,2593,2021,113364002,State - Non-Personnel,944743
Lancaster SD,James Buchanan El Sch,2597,2021,113364002,State - Non-Personnel,752968
Lancaster SD,King El Sch,5056,2021,113364002,State - Non-Personnel,745871
Lancaster SD,Lafayette El Sch,2584,2021,113364002,State - Non-Personnel,897471
Lancaster SD,Lincoln MS,2595,2021,113364002,State - Non-Personnel,1011960
Lancaster SD,McCaskey Campus,2596,2021,113364002,State - Non-Personnel,5584845
Lancaster SD,Phoenix Academy,7922,2021,113364002,State - Non-Personnel,3099474
Lancaster SD,Price El Sch,6762,2021,113364002,State - Non-Personnel,859575
Lancaster SD,Reynolds MS,2594,2021,113364002,State - Non-Personnel,958489
Lancaster SD,Ross El Sch,2587,2021,113364002,State - Non-Personnel,466007
Lancaster SD,Wharton El Sch,2590,2021,113364002,State - Non-Personnel,454906
Lancaster SD,Wheatland MS,2600,2021,113364002,State - Non-Personnel,1173687
Lancaster SD,Wickersham El Sch,2591,2021,113364002,State - Non-Personnel,629370
Laurel Highlands SD,Clark El Sch,2146,2021,101264003,State - Non-Personnel,7345.78
Laurel Highlands SD,Hatfield El Sch,2163,2021,101264003,State - Non-Personnel,7345.78
Laurel Highlands SD,Hutchinson El Sch,4700,2021,101264003,State - Non-Personnel,7345.78
Laurel Highlands SD,Laurel Highlands MS,5146,2021,101264003,State - Non-Personnel,13509.16
Laurel Highlands SD,Laurel Highlands SHS,6600,2021,101264003,State - Non-Personnel,76470.67
Laurel Highlands SD,Marshall El Sch,4820,2021,101264003,State - Non-Personnel,7345.78
Laurel SD,Laurel El Sch,7001,2021,104374003,State - Non-Personnel,473303.14
Laurel SD,Laurel HS,2680,2021,104374003,State - Non-Personnel,526158.52
Laurel SD,Laurel MS,8432,2021,104374003,State - Non-Personnel,268132.12
Lebanon SD,Harding El Sch,6616,2021,113384603,State - Non-Personnel,645462.29
Lebanon SD,Houck El Sch,5337,2021,113384603,State - Non-Personnel,411320.86
Lebanon SD,Lebanon MS,2754,2021,113384603,State - Non-Personnel,835050.38
Lebanon SD,Lebanon SHS,5155,2021,113384603,State - Non-Personnel,1661472.23
Lebanon SD,Northwest El Sch,6894,2021,113384603,State - Non-Personnel,680049.11
Lebanon SD,Southeast El Sch,2746,2021,113384603,State - Non-Personnel,512402.35
Lebanon SD,Southwest El Sch,2743,2021,113384603,State - Non-Personnel,508362.62
Leechburg Area SD,David Leech El Sch,6579,2021,128034503,State - Non-Personnel,3402.98
Leechburg Area SD,Leechburg Area HS,7923,2021,128034503,State - Non-Personnel,0
Leechburg Area SD,Leechburg Area MS,8393,2021,128034503,State - Non-Personnel,0
Lehigh Valley Charter High School for the Arts,Lehigh Valley Charter High School for the Arts,7634,2021,120483170,State - Non-Personnel,95343.04
Lehighton Area SD,Lehighton Are El Sch,8439,2021,121135503,State - Non-Personnel,939027
Lehighton Area SD,Lehighton Area HS,1315,2021,121135503,State - Non-Personnel,505630
Lehighton Area SD,Lehighton Area MS,1314,2021,121135503,State - Non-Personnel,619138
Lewisburg Area SD,Donald H Eichhorn MS,4665,2021,116604003,State - Non-Personnel,617963.04
Lewisburg Area SD,Kelly El Sch,4084,2021,116604003,State - Non-Personnel,741536.44
Lewisburg Area SD,Lewisburg HS,4085,2021,116604003,State - Non-Personnel,959597.53
Lewisburg Area SD,Linntown El Sch,4081,2021,116604003,State - Non-Personnel,405481.32
Ligonier Valley SD,Laurel Valley El Sch,6940,2021,107654903,State - Non-Personnel,444720.85
Ligonier Valley SD,Ligonier Valley HS,4442,2021,107654903,State - Non-Personnel,875293.08
Ligonier Valley SD,Ligonier Valley MS,4440,2021,107654903,State - Non-Personnel,422157.05
Ligonier Valley SD,Mellon El Sch,5361,2021,107654903,State - Non-Personnel,637882.13
Line Mountain SD,Line Mountain El Sch,6786,2021,116493503,State - Non-Personnel,983393
Line Mountain SD,Line Mountain HS,3532,2021,116493503,State - Non-Personnel,543708
Line Mountain SD,Line Mountain MS,8286,2021,116493503,State - Non-Personnel,560124
Littlestown Area SD,Alloway Creek El Sch,8406,2021,112015203,State - Non-Personnel,547797.95
Littlestown Area SD,Littlestown SHS,14,2021,112015203,State - Non-Personnel,276151.53
Littlestown Area SD,Maple Avenue MS,13,2021,112015203,State - Non-Personnel,524063.41
Lower Dauphin SD,Conewago El Sch,1747,2021,115224003,State - Non-Personnel,195146.24
Lower Dauphin SD,East Hanover El Sch,1752,2021,115224003,State - Non-Personnel,328447.08
Lower Dauphin SD,Londonderry El Sch,1775,2021,115224003,State - Non-Personnel,221088.74
Lower Dauphin SD,Lower Dauphin HS,1776,2021,115224003,State - Non-Personnel,1021483.26
Lower Dauphin SD,Lower Dauphin MS,7414,2021,115224003,State - Non-Personnel,790996
Lower Dauphin SD,Nye El Sch,1774,2021,115224003,State - Non-Personnel,312758.36
Lower Dauphin SD,Price,7844,2021,115224003,State - Non-Personnel,10763.24
Lower Dauphin SD,South Hanover El Sch,1797,2021,115224003,State - Non-Personnel,356795.31
Lower Merion SD,Bala-Cynwyd MS,3293,2021,123464502,State - Non-Personnel,476068.07
Lower Merion SD,Belmont Hills El Sch,7597,2021,123464502,State - Non-Personnel,188331.81
Lower Merion SD,Cynwyd Sch,3286,2021,123464502,State - Non-Personnel,210046.5
Lower Merion SD,Gladwyne Sch,3291,2021,123464502,State - Non-Personnel,264266.11
Lower Merion SD,Harriton SHS,3296,2021,123464502,State - Non-Personnel,676943.08
Lower Merion SD,Lower Merion HS,3295,2021,123464502,State - Non-Personnel,850869.63
Lower Merion SD,Merion El Sch,3287,2021,123464502,State - Non-Personnel,238430.4
Lower Merion SD,Penn Valley Sch,3288,2021,123464502,State - Non-Personnel,229637.63
Lower Merion SD,Penn Wynne Sch,3289,2021,123464502,State - Non-Personnel,310165.48
Lower Merion SD,Welsh Valley MS,3294,2021,123464502,State - Non-Personnel,466089.26
Lower Moreland Township SD,Lower Moreland HS,4960,2021,123464603,State - Non-Personnel,702219.11
Lower Moreland Township SD,Murray Avenue Sch,7212,2021,123464603,State - Non-Personnel,439755.59
Lower Moreland Township SD,Pine Road El Sch,3297,2021,123464603,State - Non-Personnel,879527.56
Loyalsock Township SD,Donald E. Schick Sch,3036,2021,117414203,State - Non-Personnel,212500.83
Loyalsock Township SD,Loyalsock Twp MS,3037,2021,117414203,State - Non-Personnel,171251.68
Loyalsock Township SD,Loyalsock Twp SHS,4828,2021,117414203,State - Non-Personnel,184073.11
Mahanoy Area SD,Mahanoy Area El Sch,7223,2021,129544503,State - Non-Personnel,695998.62
Mahanoy Area SD,Mahanoy Area JSHS,8403,2021,129544503,State - Non-Personnel,632827.48
Manheim Central SD,Baron EL Sch,8461,2021,113364403,State - Non-Personnel,427444.29
Manheim Central SD,Doe Run El Sch,8422,2021,113364403,State - Non-Personnel,763475.54
Manheim Central SD,Manheim Central MS,7953,2021,113364403,State - Non-Personnel,1287506.44
Manheim Central SD,Manheim Central SHS,2618,2021,113364403,State - Non-Personnel,1138431.55
Manheim Township SD,Brecht Sch,2619,2021,113364503,State - Non-Personnel,124571.6
Manheim Township SD,Bucher Sch,6733,2021,113364503,State - Non-Personnel,175940.76
Manheim Township SD,Landis Run Intermediate School,8246,2021,113364503,State - Non-Personnel,415598.68
