KIPP DUBOIS CHARTER SCHOOL,446391,7377406,96890,7822454,7920687,2017
KIPP PHILADELPHIA CHARTER SCHOOL,730326,12018090,92048,12027276,12937114,2017
KIPP WEST PHILADELPHIA CS,229326,2847973,23565,3027078,3100864,2017
KIPP WEST PHILADELPHIA PREPARATORY CHARTER SCHOOL,300466,4283165,86931,4772038,4670562,2017
KANE AREA SD,447864.45,4787127.2,12507657.48,25362246.7,25198139.28,2017
KARNS CITY AREA SD,3451.13,7924997.08,15725611.25,21963017.43,23654059.46,2017
KENNETT CONSOLIDATED SD,943075.37,65963408.27,17382556.23,96522777.91,96655601.82,2017
KEYSTONE ACADEMY CHARTER SCHOOL,516957,7669366,138945,7582271,8325268,2017
KEYSTONE CENTRAL SD,1665250.16,32803234.24,38711693.53,75819998.24,73180177.93,2017
KEYSTONE EDUCATION CENTER CS,239784,3555891.67,20167.01,3548654.58,3822911.6,2017
KEYSTONE OAKS SD,687413.68,30266131.92,11872328.12,47794362.16,42925873.72,2017
KEYSTONE SD,359128.66,4984795.7,10848191.73,16021120.73,16192116.09,2017
KHEPERA CS,240482.34,3555298.79,0,4530676.89,3795781.13,2017
KISKI AREA SD,1574872.92,26572101.62,29590831.62,57875893.47,57840178.91,2017
KUTZTOWN AREA SD,251757.34,22886950.45,8818612.26,32472443.37,32163195.95,2017
LA ACADEMIA PARTNERSHIP CHARTER SCHOOL,434924.1,3053597.62,54837.03,3499351.19,3543358.75,2017
LABORATORY CS,563798,6408857,122937,7546801,7095592,2017
LACKAWANNA TRAIL SD,459250,10438191,10756555,19847142,21786842,2017
LAKE-LEHMAN SD,351193.13,16544476.01,13204527.29,30899791.12,30109954.73,2017
LAKELAND SD,321873.78,12120547.98,10444800.98,23692512.28,22962771.66,2017
LAKEVIEW SD,524157.07,5264687.21,10933085.3,16229457.09,16721929.58,2017
LAMPETER-STRASBURG SD,503638.81,39245301.91,12230944.78,50997790.05,51979885.5,2017
LANCASTER COUNTY CTC,4786602.72,19046176.4,4384359.89,28429835.51,28257647.01,2017
LANCASTER SD,18561182,87760257,110358763,221538159,221173713,2017
LAUREL HIGHLANDS SD,1955904.65,22023957.47,25133003.44,49495938.93,49112865.56,2017
LAUREL SD,290259.21,6193602.86,12164526.83,17692038.28,18680675.47,2017
LAWRENCE COUNTY CTC,277420.04,5602442.43,1352069.53,7231932.5,7231932,2017
LEBANON COUNTY CTC,1946581.19,5604138.16,1640024.61,9171236.28,9190743.96,2017
LEBANON SD,5834543.2,21807241.97,46742287.12,77208317.81,74384567.09,2017
LEECHBURG AREA SD,261613.68,6896426.19,7636073.77,13806724.33,14795913.64,2017
LEHIGH CAREER & TECHNICAL INSTITUTE,893107.1,23798631.47,5239666.66,30094432.36,29996033.7,2017
LEHIGH VALLEY ACADEMY REGIONAL CS,599404,22606699,79155,21757658,23285258,2017
LEHIGH VALLEY CHARTER HIGH SCHOOL FOR THE ARTS,97166.21,8719423,32237.85,8508259.27,8860265.55,2017
LEHIGH VALLEY DUAL LANGUAGE CHARTER SCHOOL,236692,5450384,28444,5120325.66,5715520,2017
LEHIGHTON AREA SD,762814.58,21714604.69,17234297.74,42905729.26,40637650.05,2017
LENAPE TECH,132136,7215966.24,1406140.69,8404170.2,8754242.93,2017
LEWISBURG AREA SD,661639.28,25132716.45,8912645.17,34776937.13,34778784.9,2017
LIGONIER VALLEY SD,435945.61,17790296.06,11251541.81,28886371.98,29477783.48,2017
LINCOLN CS,1333319,8590472,279046,9408075.01,10202837,2017
LINCOLN LEADERSHIP ACADEMY CHARTER SCHOOL,664205.12,9399816.67,139708.77,7867606.01,10285185.56,2017
LINCOLN PARK PERFORMING ARTS CS,145834,10820907,199303,9461893.75,11166044,2017
LINDLEY ACADEMY CS AT BIRNEY,697425,9249693,66271,8382158,10013389,2017
LINE MOUNTAIN SD,344260.83,7995773.21,11247829,26957917.94,27350998.29,2017
LITTLESTOWN AREA SD,375035.63,19158335.5,12754390.13,32534625.07,32491632.15,2017
LOWER DAUPHIN SD,658855.45,39003755.44,21540874.75,62076571.6,61678216.08,2017
LOWER MERION SD,2271386.47,226766061.1,37419517.33,266456963.9,266456964.9,2017
LOWER MORELAND TOWNSHIP SD,243920.75,38854853.58,9162262.4,50248050.54,48800699.83,2017
LOYALSOCK TOWNSHIP SD,293613.38,15401453.23,6778119.06,22785473.12,22478571.48,2017
LYCOMING CTC,102199,1345165.03,416245.11,1863608.72,1863609.14,2017
MAST COMMUNITY CS,1210911,17056014,320205,17151480,18686610,2017
MAST COMMUNITY CS II,976109,7426439,51777,6627668,8495775,2017
MAHANOY AREA SD,713517.58,5431475.06,12200381.75,18406801.26,18346074.39,2017
MANCHESTER ACADEMIC CS,558349,7265630,53451,7484594,7877430,2017
MANHEIM CENTRAL SD,1207329.04,36996358,15115017.34,51611131.58,53559579.67,2017
MANHEIM TOWNSHIP SD,845700.55,73751823.64,19933866.19,98449171.67,94584510.28,2017
MARIANA BRACETTI ACADEMY CS,1097999,14085571,308722,15180374,15492292,2017
MARION CENTER AREA SD,598403.54,7865437.22,15877361.57,24352372.58,24354209.11,2017
MARITIME ACADEMY CHARTER SCHOOL,1862932,9155827,107602,10370465,11126361,2017
MARPLE NEWTOWN SD,861966.27,68615673.55,14694824.1,84664224.25,84172463.92,2017
MARS AREA SD,0,33626426.68,13342380.81,47574061.9,46968807.49,2017
MASTERY CHS-LENFEST CAMPUS,705859,8206604,50151,9497309,8962614,2017
MASTERY CS JOHN WISTER ELEMENTARY,614310,6751644,10000,6515538,7375954,2017
MASTERY CS-CLEVELAND ELEMENTARY,1441130,9332104,91729,9889063,10864963,2017
MASTERY CS-CLYMER ELEMENTARY,658585,7636552,55131,7782459,8350268,2017
MASTERY CS-FRANCIS D. PASTORIUS ELEMENTARY,1006065,7841581,23998,8549655,8871644,2017
MASTERY CS-GRATZ CAMPUS,3398491,21823850,160565,23264634,25382906,2017
MASTERY CS-HARDY WILLIAMS,3608603,14718452,292333,17023304,18619388,2017
MASTERY CS-HARRITY CAMPUS,954513,10666447,87626,11882359,11708586,2017
MASTERY CS-MANN CAMPUS,619837,6451262,56343,7171947,7127442,2017
MASTERY CS-PICKETT CAMPUS,1030928,11482806,220196,12454767,12733930,2017
MASTERY CS-SHOEMAKER CAMPUS,917132,10640415,197357,11036251,11754904,2017
MASTERY CS-SMEDLEY CAMPUS,1549736,9587214,94328,10469303,11231278,2017
MASTERY CS-THOMAS CAMPUS,1532731,15908171,285464,16421453,17726366,2017
MATH CIVICS AND SCIENCES CS,1013330.39,9317794.27,95978.44,10357631.24,10427103.1,2017
MCGUFFEY SD,366683.61,14630492.8,16978691.76,30748968.73,31975868.17,2017
MCKEESPORT AREA SD,4669339,16722457,42848416,65482237,64652517,2017
MECHANICSBURG AREA SD,560563.65,50008471.41,16788201.26,67069539.16,67357876.32,2017
MEMPHIS STREET ACADEMY CS @ JP JONES,1885464,11736586,88887,12464102,13710937,2017
MERCER AREA SD,6868.81,7804403.45,9531945.04,17793433.2,17673519.68,2017
MERCER COUNTY CAREER CENTER,358734,4295024.35,1025231.65,5709621.29,5678990,2017
METHACTON SD,690369.87,83464989.68,22577921.35,104166794.6,106751700,2017
MEYERSDALE AREA SD,440217.83,3098622.57,10932884.45,14139340.66,14476491.65,2017
MID VALLEY SD,720042.55,17930203.64,8454428.49,27208604.38,27304363.97,2017
MIDD-WEST SD,1214152.98,18189119.32,16983025.22,36116526.36,36386297.52,2017
MIDDLE BUCKS INSTITUTE OF TECHNOLOGY,267721,9676971.06,1391615.87,11354534.72,11336307.93,2017
MIDDLETOWN AREA SD,1017246.65,28796104.53,16019550.17,45260953.2,46206639.98,2017
MIDLAND BOROUGH SD,231867,1157483.67,4520426.02,5202385.37,5909776.69,2017
MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,165462,2752378,670718,3649355,3588558,2017
MIFFLIN COUNTY SD,3009702.62,34352661.19,39372800.09,77339892.09,76735163.9,2017
MIFFLINBURG AREA SD,583297.43,16413324.27,14095133.9,29418436.62,31149778.1,2017
MILLCREEK TOWNSHIP SD,2405408.85,65953444.5,30077833.97,97221920.67,98436687.32,2017
MILLERSBURG AREA SD,190109.08,7729752.02,6606840.34,14725126.09,14526701.44,2017
MILLVILLE AREA SD,237028,5757278,7440467,14684135,13434773,2017
MILTON AREA SD,1134813.27,15428264.32,16383091.17,33320574.9,32946168.76,2017
MINERSVILLE AREA SD,581873.36,8620861,9681038.11,19119740.09,18883772.47,2017
MOHAWK AREA SD,594227.25,7608481.91,16017302.13,24061176.57,24226430.29,2017
MON VALLEY CTC,127640,2549405.02,666306.57,3321275.27,3343351.59,2017
MONESSEN CITY SD,447804.06,5210210.1,10524637.39,15286567.34,16182651.55,2017
MONITEAU SD,40121.35,7284809.91,13584193.25,20931749.81,21024331.62,2017
MONROE CAREER & TECH INST,452980,7998143.3,2241075.46,10767248.52,10692198.76,2017
MONTESSORI REGIONAL CS,300412,5359696,52760,5180457,5712868,2017
MONTGOMERY AREA SD,384367.5,6517540.83,8656558.89,15679173.95,15558467.22,2017
MONTOUR SD,342017.74,55142556.31,12339443.02,67109265.86,70641756.22,2017
MONTOURSVILLE AREA SD,310031.12,16130440.69,12604757.81,28070372.61,29045229.62,2017
MONTROSE AREA SD,547922.13,11984764.22,13887543.58,25932284.15,26420529.93,2017
MOON AREA SD,1320982.99,56134594.81,17761525.64,76529080.53,75217103.44,2017
MORRISVILLE BOROUGH SD,743947,12351090,7547633,22633560,20877670,2017
MOSHANNON VALLEY SD,381888.72,3808210.63,10624883.47,14805860.23,14814982.82,2017
MOUNT CARMEL AREA SD,836664.57,5049310.72,13522117.05,22362662.77,22718092.34,2017
MOUNT PLEASANT AREA SD,553228.78,16895589.08,16407563.57,33470026.57,34014897.43,2017
MOUNT UNION AREA SD,1619370.62,5910916.12,14406066.94,31755289.15,31522353.68,2017
MOUNTAIN VIEW SD,396099.14,9122516.74,10250366.52,20765925.91,19768982.4,2017
MT LEBANON SD,851175.82,74163003.47,22771557.12,96751111.37,97785736.41,2017
MUHLENBERG SD,1198060,40735492,16755274,59906493.28,58688826,2017
MULTICULTURAL ACADEMY CS,299623,2830027,70954,3186487,3200604,2017
MUNCY SD,238709.59,10022066.59,7082137.49,17533631.5,17343614.67,2017
NAZARETH AREA SD,564248.04,64524480.02,21993787.22,84916704.69,87723540.62,2017
NESHAMINY SD,1331573.35,130230945.7,41996039.31,183816066.7,182869454.4,2017
NESHANNOCK TOWNSHIP SD,737.27,12889311.57,6268593.15,19054698.28,19158641.99,2017
NEW BRIGHTON AREA SD,764594.91,7096029.15,16449946.06,23613284.12,24310570.12,2017
NEW CASTLE AREA SD,4687489.28,11590126.63,36757796.28,53834188.84,53036951.19,2017
NEW DAY CHARTER SCHOOL,152849.71,2470690.41,13929.97,2466612.01,2637470.09,2017
NEW FOUNDATIONS CS,1377388,16627416,326406,17448003,18466383,2017
NEW HOPE-SOLEBURY SD,86905.95,34612056.43,6365484.81,38965513.13,41086940.17,2017
NEW KENSINGTON-ARNOLD SD,1932958.61,11970300.42,21785115.48,37249445.94,38059283.04,2017
NEWPORT SD,423635.21,8453788.42,10192468.71,28831010.29,29216108.17,2017
NITTANY VALLEY CS,15050,836127,1945,722059,853122,2017
NORRISTOWN AREA SD,5848788.29,108874118.6,35837379.73,148700255.1,150561871.6,2017
NORTH ALLEGHENY SD,1002905.19,121418385,34534085.29,162472079.4,162372704.8,2017
NORTH CLARION COUNTY SD,215143.49,3121219.52,5505196.81,8714323.95,8841559.82,2017
NORTH EAST SD,691779.39,9788241.56,14256274.33,24626168.37,24736295.28,2017
NORTH HILLS SD,882374.86,58255784.9,19013910.63,77991698.11,78169157.26,2017
NORTH MONTCO TECH CAREER CENTER,289928,10589341.67,1787342.76,13020587.57,12666612.43,2017
NORTH PENN SD,2865162.57,198901175.8,50377168.15,252401885.6,252302221.7,2017
NORTH POCONO SD,643378.36,33015359.71,18663095.07,52965824.42,52321833.14,2017
NORTH SCHUYLKILL SD,895453.02,12479286.38,16166263.74,29466609.59,29541003.14,2017
NORTH STAR SD,485997.16,5796609.94,12527049.71,18609865.62,18809656.81,2017
NORTHAMPTON AREA SD,1050413.45,69036825.28,31008100.72,103134097.8,101128488.5,2017
NORTHEAST BRADFORD SD,315253.33,4471941.17,9238348.35,13657430.62,14025542.85,2017
NORTHEASTERN YORK SD,1037864.13,44192508.84,23629314.51,69944738.03,68859687.48,2017
NORTHERN BEDFORD COUNTY SD,284904.49,4043272.28,9054392.99,13229942.72,13382569.76,2017
NORTHERN CAMBRIA SD,307308.88,3798514.26,13604264.62,17036172.85,17710087.76,2017
NORTHERN LEBANON SD,546643.65,21768737.14,14720924.19,36521428.26,37045311.73,2017
NORTHERN LEHIGH SD,502600.73,17907624.9,13258639.9,32825123.98,31845746.53,2017
NORTHERN POTTER SD,300241.46,3415281.3,6766713.64,10002114.76,10482236.4,2017
NORTHERN TIER CAREER CENTER,134351.66,3457520.53,810104.43,4352273.19,4401976.62,2017
NORTHERN TIOGA SD,916547.01,12096232.73,20591994.93,32747971.81,33604774.67,2017
NORTHERN WESTMORELAND CTC,136630,2705121.15,661967.58,3377789.72,3503718.73,2017
NORTHERN YORK COUNTY SD,381066.94,30244663.43,16130350.51,47427776.56,46759083.58,2017
NORTHGATE SD,578764,13962226,8697752,23738999,23239163,2017
NORTHUMBERLAND COUNTY CTC,76047.59,1586154.16,484127.21,2138581.25,2146328.96,2017
NORTHWEST AREA SD,408536.69,6930795.16,11545040.13,19074855.43,18884371.98,2017
NORTHWESTERN LEHIGH SD,218564,28779499.5,13187374.45,41655246.3,42185437.95,2017
NORTHWESTERN SD,682747.86,5927840.16,14341523.86,20853277.55,20952111.88,2017
NORTHWOOD ACADEMY CS,870779.97,9221269.72,83917.59,9738633.1,10243505.28,2017
NORWIN SD,837130.72,39449466.29,29745261.8,67959173.51,70032836.11,2017
OCTORARA AREA SD,695274.55,36693703.1,14959429.37,52576790.21,52364414.98,2017
OIL CITY AREA SD,1459375.94,6824709.37,22415933.01,31275164.24,30803698.72,2017
OLD FORGE SD,312744.17,7550637.07,5244312.35,14548049.4,13107693.59,2017
OLEY VALLEY SD,350065.26,22021635.62,9754919.95,32377017.82,32323995.2,2017
OLNEY CHARTER HIGH SCHOOL,3579725,26015317,71015,29328629,29666057,2017
OSWAYO VALLEY SD,211950.02,2619460.14,5863819.42,8211440.58,8695229.58,2017
OTTO-ELDRED SD,481791.54,1982451.52,8638025.92,11329609.09,11102268.98,2017
OWEN J ROBERTS SD,925779.84,82922796.5,21936707.23,106388113.7,105785283.6,2017
OXFORD AREA SD,947979.19,39130285.67,25067220.35,66867965.98,65256377.2,2017
PALISADES SD,374116.26,32835476.91,9568044.17,41582919.8,42777637.34,2017
PALMERTON AREA SD,417002.3,19135790.03,12345632.03,29718965.25,31898424.36,2017
PALMYRA AREA SD,1114981.76,35353866.49,14377250.37,49613558.48,50974753.62,2017
PAN AMERICAN ACADEMY CS,854332,9413178,185592,11067937,10453102,2017
PANTHER VALLEY SD,1055451.92,11299144.44,14236028.51,26657730.13,26590624.87,2017
PARKLAND SD,1800253,138217780,32277881,170994623.2,172303001,2017
PARKWAY WEST CTC,325125,5634610,997406,6917428,6957141,2017
PASSPORT ACADEMY CS,52178,2747420,16131,2815375,2815729,2017
PEN ARGYL AREA SD,273921.22,19187147.38,10054173.85,29289201.44,29517242.45,2017
PENN CAMBRIA SD,530365.07,7359682.85,16006461.97,23838462.9,23896509.89,2017
PENN HILLS CHARTER SCHOOL OF ENTREPRENEURSHIP,289893,5943567,112886,6968728,6346346,2017
PENN HILLS SD,4779632.14,47784345.76,36106583.97,90000309.83,88917359.94,2017
PENN MANOR SD,1153549.23,55598092,26964515.9,81851117.75,83717957.13,2017
PENN-DELCO SD,385012.03,42350273.93,16013784.18,58994182.23,58749070.14,2017
PENN-TRAFFORD SD,432976,29830000.6,25224354.27,55419815.25,55705175.76,2017
PENNCREST SD,1612216.02,19001424.47,31551525.18,51379699.36,52250166.62,2017
PENNRIDGE SD,874236,103866255,30390603,135131094,135131094,2017
PENNS MANOR AREA SD,448937.06,4986953.05,11914689.82,17577691.13,17350579.93,2017
PENNS VALLEY AREA SD,758942.67,16668571.19,9904588.01,35026766.18,27338455.08,2017
PENNSBURY SD,2457691.79,151148658.9,48958081.46,229775515.8,231388747.3,2017
PENNSYLVANIA CYBER CS,3180688.79,146565448.8,1116782.76,132782929.8,150886775.3,2017
PENNSYLVANIA DISTANCE LEARNING CS,550849,11821028,22223,11403401,12394100,2017
PENNSYLVANIA LEADERSHIP CHARTER SCHOOL,1085269,40412158,41465,37527783.26,43245919,2017
PENNSYLVANIA VIRTUAL CS,782078,30121235.83,177610.54,31751183.76,31080924.37,2017
PEOPLE FOR PEOPLE CS,2924177.52,7367134.78,163407.14,10137992.37,10454719.44,2017
PEQUEA VALLEY SD,1094344.05,27736089.94,8489987.42,36279646.83,37635580.26,2017
PERKIOMEN VALLEY SD,960796.46,81908776.05,23280314.88,105226202,107429093.4,2017
PERSEUS HOUSE CS OF EXCELLENCE,988258,6948052,197187,9036846.44,8833497,2017
PETERS TOWNSHIP SD,271929.71,48917098.17,15171170.72,64236649.03,64361141.6,2017
PHILADELPHIA AVTS,0,21514554,9851419,31365973.34,31365973,2017
PHILADELPHIA ACADEMY CS,1287604,15595172,286161,16973207,17168937,2017
PHILADELPHIA CITY SD,277553486,1431046028,1614855892,3262020713,3326503962,2017
PHILADELPHIA ELECTRICAL & TECH CHS,1056133.23,7112039.73,170482.38,8058978.93,8411847.34,2017
PHILADELPHIA MONTESSORI CS,200914,2406591,39263,2436114,2646768,2017
PHILADELPHIA PERFORMING ARTS CS,2415732,28613613,482549,30425073,31511894,2017
PHILIPSBURG-OSCEOLA AREA SD,523560.19,11566602.81,18256524.34,33024645.68,30347512.34,2017
PHOENIXVILLE AREA SD,800947.99,70650073,17482427.77,90394810.06,88933448.76,2017
PINE GROVE AREA SD,519081.58,11637334.22,11955707.24,24340085.85,24112123.04,2017
PINE-RICHLAND SD,431647,67350804,17764925,81960138,85553437,2017
PITTSBURGH SD,42544881.06,337744987.8,282566918.6,673112485.7,663577461.4,2017
PITTSTON AREA SD,1192310.56,29111647.35,20411535.55,49139804.73,50764394.12,2017
PLEASANT VALLEY SD,1540138.23,51562992.49,45529940.06,101292840.5,99085507.21,2017
PLUM BOROUGH SD,1290970.78,34721875.78,26726661.11,62393540.44,63514034.54,2017
POCONO MOUNTAIN SD,3472405.06,141634807.5,64113916.87,216144244.6,209221549.4,2017
PORT ALLEGANY SD,481526.9,3464518.65,10936974.76,14801742.95,14883020.31,2017
PORTAGE AREA SD,294644.71,2749776.51,10180570.62,13014101.26,13224991.84,2017
POTTSGROVE SD,984474,44233514,19970857,65064783,65188845,2017
POTTSTOWN SD,2380412.63,34568235.48,25782629.81,62321570.46,63193585.92,2017
POTTSVILLE AREA SD,960734.29,17265852.92,21362576.87,40117135.4,40108664.08,2017
PREMIER ARTS AND SCIENCE CHARTER SCHOOL,240460,3276517,32566,2929393,3549543,2017
PREPARATORY CS OF MATHEMATICS SCIENCE TECH AND CAREERS,600672.41,6482996.75,164336.52,6293602.72,7248005.68,2017
PROPEL CS-BRADDOCK HILLS,494689,14177747,165153,14042670,14837589,2017
PROPEL CS-EAST,154524,5622481,70883,5660702,5847888,2017
PROPEL CS-HAZELWOOD,202067,4606745,18725,4783848,4827537,2017
PROPEL CS-HOMESTEAD,456883,9756694,111836,10209498,10325413,2017
PROPEL CS-MCKEESPORT,304370,5170743,97629,5578509,5572742,2017
PROPEL CS-MONTOUR,437246,9776115,36561,9888595,10249922,2017
PROPEL CS-NORTHSIDE,246168,7032049,36671,8087888,7314888,2017
PROPEL CS-PITCAIRN,162780,5289155,29035,5355326,5480970,2017
PROVIDENT CS,58376,3823443.02,0,4053827.8,4181819.02,2017
PUNXSUTAWNEY AREA SD,1230000.12,11716650.79,25654674.58,39882907.31,38610805.49,2017
PURCHASE LINE SD,915858.99,3539766.22,13763076,19601996,18218701.21,2017
QUAKER VALLEY SD,980265,39987584,7522157,48153318,48490006,2017
QUAKERTOWN COMMUNITY SD,617189.21,78009754.55,26779468.02,104580213.2,105930061,2017
RADNOR TOWNSHIP SD,695543.75,80142939.42,14873620.61,94707855.32,95719779.28,2017
REACH CYBER CS,831237,25831857,0,23472696.99,26663094,2017
READING MUHLENBERG CTC,515961,6439410.2,2397065.34,9398353.01,9395672.01,2017
READING SD,25182100.39,45925389.91,193676729.2,254715904.1,265431850.1,2017
RED LION AREA SD,1196021,53476068,33113259,85950530,87785348,2017
REDBANK VALLEY SD,416154.24,3709323.29,13289966.23,24008049.15,23165443.76,2017
RENAISSANCE ACADEMY CS,170996,17371443,33497,16847360,17575936,2017
REYNOLDS SD,122860.1,6535050.82,12801849.13,19459759.84,19459760.05,2017
RICHARD ALLEN PREPARATORY CS,864568,5362665.8,128887,6298943,6374839.8,2017
RICHLAND SD,494853.5,15145107.7,6869597.13,22200772.44,22509558.33,2017
RIDGWAY AREA SD,82135.33,5292854.37,8120381.43,14091711.3,13495371.13,2017
RIDLEY SD,1404921.63,75051351.89,30116056.04,109482824.8,106572329.6,2017
RINGGOLD SD,940206.85,22267391.53,23159271.82,46277386.25,46366870.2,2017
RIVERSIDE BEAVER COUNTY SD,484342.72,10068840.51,13649478.92,25134262.56,24202662.15,2017
RIVERSIDE SD,510244.3,15489257.18,9431889.09,24897265.34,25431390.57,2017
RIVERVIEW SD,294334.28,15964572.74,6479453.68,22833956.49,22738360.7,2017
ROBERT BENJAMIN WILEY COMMUNITY CS,115954.22,5081947.02,94760.11,5594487.01,5292661.35,2017
ROBERTO CLEMENTE CS,850273.91,7094988.91,120608.1,7385064,9761371.92,2017
ROCHESTER AREA SD,577936.05,5504400.93,10291233.5,16948935.92,16373570.48,2017
ROCKWOOD AREA SD,176734.3,5722789.2,5334559.95,10551305.14,11234083.45,2017
ROSE TREE MEDIA SD,514834.93,76074051.35,15685220.82,89892806.19,92482649.89,2017
RUSSELL BYERS CS,753080,6868419,114068,7764251,7735567,2017
SUN AREA TECHNICAL INSTITUTE,153086,5330948.53,973146.75,6334916.05,6457181.28,2017
SAINT CLAIR AREA SD,307928.62,5504400.11,5465403.06,14338696.79,14951191.79,2017
SAINT MARYS AREA SD,557929.1,15125236.91,12134173.05,29692384.1,27817339.06,2017
SALISBURY TOWNSHIP SD,252750.87,27917329.06,7660473.39,39427757.22,38262488.62,2017
SALISBURY-ELK LICK SD,440858.92,1337801.28,2978373.26,4708420.02,4757033.46,2017
SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,716168,7732222,70844,8405917.6,8519234,2017
SAUCON VALLEY SD,251238.09,35673125.5,9847128.88,48582184.55,48255457.47,2017
SAYRE AREA SD,303772,8299782.89,9945392.98,17816861.42,18548947.87,2017
SCHOOL LANE CS,637262.67,17939839.48,41050.29,16905550.17,18618152.44,2017
SCHUYLKILL HAVEN AREA SD,345409.62,8692305.44,10725152.96,19916463.07,19762868.02,2017
SCHUYLKILL TECHNOLOGY CENTERS,256854.46,6410463.32,1458597.3,7851831.08,8125915.08,2017
SCHUYLKILL VALLEY SD,271820.5,27993174.18,8889722.88,38074155.59,37155210.56,2017
SCRANTON SD,6152544.72,66560610.77,77675972.65,157791258,150847059.1,2017
SELINSGROVE AREA SD,1163587.02,25633160.75,15444577.46,43776556.35,42242282.13,2017
SENECA HIGHLANDS CAREER AND TECHNICAL CENTER,0,1530350.15,506685.4,2054168.11,2037035.55,2017
SENECA VALLEY SD,1054667.21,91577511.64,34500363.82,126244544.4,127132542.7,2017
SEVEN GENERATIONS CHARTER SCHOOL,181060,4309239,17534,4330918,4507833,2017
SHADE-CENTRAL CITY SD,249272.32,2549330.34,6043968.36,9049021.3,8842571.02,2017
SHALER AREA SD,959102.33,54557537.03,27488675.76,81130112.36,83309425.14,2017
SHAMOKIN AREA SD,1230704.98,6583352.17,20079294.71,29085896.41,27925630.35,2017
SHANKSVILLE-STONYCREEK SD,162698.18,4026876.96,2725900.99,6656337.17,6915476.13,2017
SHARON CITY SD,1240332.31,9996898.55,23739810.03,35474726.07,34977235.89,2017
SHARPSVILLE AREA SD,64503.02,6337355.96,10724473.19,17459069.17,17126332.17,2017
SHENANDOAH VALLEY SD,901794.85,4877321.87,11563230.76,17439996.1,17386647.48,2017
SHENANGO AREA SD,453994.28,6145673.88,11388268.7,17838132.68,17992380.22,2017
SHIKELLAMY SD,1846457.85,21520301.62,22839006.94,47190192.97,46238221.41,2017
SHIPPENSBURG AREA SD,1168192.65,28958007.14,19059053.71,52721198.74,52057253.5,2017
SLIPPERY ROCK AREA SD,0,16871923,15141224,31750638,32013147,2017
SMETHPORT AREA SD,441730.75,4523834.81,10061229.67,14629551.06,15026795.23,2017
SOLANCO SD,2145725.52,33078923.03,19806792.89,55073379.26,55066281.08,2017
SOMERSET AREA SD,894811.66,21864304.28,14568016.44,37006013.9,37327132.38,2017
SOMERSET COUNTY TECHNOLOGY CENTER,1074991.75,3760299.05,1072366.47,6530539.69,5907657.27,2017
SOUDERTON AREA SD,946608.48,93671014.09,29080577.1,124061959.2,126901679.3,2017
SOUDERTON CS COLLABORATIVE,25107,3554706,10787,3366770,3590600,2017
SOUTH ALLEGHENY SD,591419.26,7049255.89,15866604.85,24800165.31,23507280,2017
SOUTH BUTLER COUNTY SD,5005.26,20454506.08,15229310.77,35721498.72,35688822.11,2017
SOUTH EASTERN SD,553950.66,34165253.51,18789926.53,51134469.91,53526092.7,2017
SOUTH FAYETTE TOWNSHIP SD,1557825.16,40749691.22,12500427.24,53138550.79,55129983.62,2017
SOUTH MIDDLETON SD,256134,25971418.46,10372981.28,34534934.07,36600533.74,2017
SOUTH PARK SD,379425.1,20599272.91,12679794.37,33013702.3,33658492.38,2017
SOUTH SIDE AREA SD,254491,8713455,14471460,22788125,23441306,2017
SOUTH WESTERN SD,618495.05,44985489.21,21661633.07,65927930.21,67265617.33,2017
SOUTH WILLIAMSPORT AREA SD,353930,7874991.01,10552061.84,19580429.73,18780982.85,2017
SOUTHEAST DELCO SD,4151255,39769948,34352064,82891001,78273267,2017
SOUTHEASTERN GREENE SD,236526.31,3232246.43,7890285.47,11464738.66,11488758.21,2017
SOUTHERN COLUMBIA AREA SD,328644.36,12707152.97,8944006.59,21801160.45,21979803.92,2017
SOUTHERN FULTON SD,255764.33,4598406.39,7576490.28,17691469.23,18141524.25,2017
SOUTHERN HUNTINGDON COUNTY SD,527638.15,5688944.62,11029706.09,16220091.65,17246288.86,2017
SOUTHERN LEHIGH SD,281634.93,48742244.33,14164912.24,63975043.12,63188791.5,2017
SOUTHERN TIOGA SD,531613.08,15141807,15829071,31081328.06,31502491.08,2017
SOUTHERN YORK COUNTY SD,386797.99,36878779.92,17618043.59,53889174.43,55091045.5,2017
SOUTHMORELAND SD,551814.84,11766020.4,17176149.57,31550531.41,29494014.81,2017
SOUTHWEST LEADERSHIP ACADEMY CS,452346,5817301,151582,14103386,16710436,2017
SPECTRUM CS,1527,1199236,0,1144011,1200763,2017
SPRING COVE SD,610635.88,12236071.67,13373421.98,25154516.83,26220129.53,2017
SPRING GROVE AREA SD,680256.46,43304669.08,23115706.27,71370566.4,71036631.81,2017
SPRING-FORD AREA SD,559189.87,118723228.8,31476064.77,156025360.6,152396993.2,2017
SPRINGFIELD SD,225303.75,59533866.14,12947075.46,73453971.69,72706245.35,2017
SPRINGFIELD TOWNSHIP SD,415224.22,44865349.75,10139731.65,56949322.38,55464301.66,2017
STATE COLLEGE AREA SD,1593040.69,124180626.6,27351253.47,155112430.1,153159772.1,2017
STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,296519,4713498,1217078,6180078.64,6227095,2017
