DISCOVERY CS,2184952.00,8825404.00,67305.00,25462627.00,26425861.00,2021
DONEGAL SD,4648746.74,36067257.16,18774634.20,57499211.66,59490638.10,2021
DOVER AREA SD,3318409.04,37422414.64,27044678.86,71118016.81,70160132.54,2021
DOWNINGTOWN AREA SD,4027663.77,189704639.90,56302669.39,249619527.70,250750104.40,2021
DR ROBERT KETTERER CS INC,949279.00,4833200.00,24300.00,4859583.00,5806779.00,2021
DUBOIS AREA SD,4399112.14,26720401.78,31962127.20,63171398.92,63081641.12,2021
DUNMORE SD,3349095.78,13954147.02,8503048.32,26503117.84,25806291.12,2021
DUQUESNE CITY SD,2870863.00,2414845.00,16387964.00,22238467.85,21673672.00,2021
EAST ALLEGHENY SD,1832806.00,17822789.00,17652646.00,38910253.38,37308241.00,2021
EAST LYCOMING SD,563985.17,12192334.20,15103019.54,27593879.91,27859338.91,2021
EAST PENN SD,10318389.38,122163633.90,35999463.30,164091570.10,170427679.40,2021
EAST PENNSBORO AREA SD,2642078.93,31609466.46,13432741.57,50067464.70,47723314.96,2021
EAST STROUDSBURG AREA SD,9413075.80,111857838.80,50830797.68,172847035.40,173263427.50,2021
EASTERN CENTER FOR ARTS & TECHNOLOGY,NULL,7530682.00,1778178.00,11675549.00,NULL,2021
EASTERN CENTER FOR ARTS AND TECHNOLOGY,1935862.00,NULL,NULL,NULL,11344759.00,2021
EASTERN LANCASTER COUNTY SD,4635637.50,45888456.83,14442988.37,65281520.06,65290530.17,2021
EASTERN LEBANON COUNTY SD,2595342.81,32378949.76,13702560.34,49686872.10,49880110.91,2021
EASTERN WESTMORELAND CTC,NULL,3121246.21,917964.54,4314867.75,4314867.75,2021
EASTERN WESTMORELAND CAREER AND TECHNOLOGY CENTER,262917.00,NULL,NULL,NULL,NULL,2021
EASTERN YORK SD,2257398.85,32474105.83,17563426.80,53151961.32,52386550.56,2021
EASTON AREA SD,8112204.99,122920652.00,53590911.55,203223671.50,197785760.20,2021
EASTON ARTS ACADEMY ELEMENTARY CS,277660.00,4895512.00,32428.00,5116533.00,5205600.00,2021
ELIZABETH FORWARD SD,1802602.69,26260704.85,20358338.38,46895851.64,49131298.84,2021
ELIZABETHTOWN AREA SD,1752670.86,49070005.87,20706833.17,69320074.24,71529509.90,2021
ELK LAKE SD,1485288.19,9317643.19,12202274.90,23080081.23,23005206.28,2021
ELLWOOD CITY AREA SD,2320609.02,10407603.13,18373535.35,31771665.19,31123646.28,2021
ENVIRONMENTAL CS AT FRICK PARK,2870287.00,22081859.00,40634.00,26681490.00,24992780.00,2021
EPHRATA AREA SD,3106926.25,51272657.73,23028726.64,77902094.96,77464500.17,2021
ERIE CITY SD,41339676.00,66642254.00,139480822.30,230960145.90,247738134.30,2021
ERIE COUNTY TECHNICAL SCHOOL,466300.00,28230929.00,1545489.00,30043674.00,30269941.00,2021
ESPERANZA ACADEMY CS,6731212.00,24094147.00,327681.00,30152702.35,31153040.00,2021
ESPERANZA CYBER CS,3896761.00,16627799.00,10386.00,13429634.00,20534946.00,2021
EUGENIO MARIA DE HOSTOS CS,3032655.00,7684996.00,23609.00,10397793.00,10741260.00,2021
EVERETT AREA SD,2489509.21,9397616.01,11898937.23,23464741.53,23786062.45,2021
EVERGREEN COMMUNITY CS,15613.00,1832564.00,6063.00,1792013.00,1854240.00,2021
EXECUTIVE EDUCATION ACADEMY CS,3217490.00,18053337.00,222318.00,76256024.00,77687232.00,2021
EXETER TOWNSHIP SD,2855852.93,55109159.24,23077162.94,82291116.87,81075418.11,2021
FAIRFIELD AREA SD,254119.25,12700603.90,6958886.23,19734455.25,19913609.38,2021
FAIRVIEW SD,427516.00,21366913.00,8165094.00,30774989.00,29963528.00,2021
FANNETT-METAL SD,2898822.62,3804909.96,3843499.86,10475713.77,10647861.14,2021
FARRELL AREA SD,3972604.00,4958946.00,14162828.00,22699728.00,23104378.00,2021
FAYETTE COUNTY CAREER & TECHNICAL INSTIT,2479294.26,4880581.41,1945644.79,9373941.70,NULL,2021
FAYETTE COUNTY CAREER & TECHNICAL INSTITUTE,NULL,NULL,NULL,NULL,9373941.70,2021
FELL CS,163760.00,2086603.00,14539.00,1977090.00,2264902.00,2021
